County,State,State_FIPS,County_FIPS,total_population
Hardin County,Ohio,39,065,31576.0
Harrison County,Ohio,39,067,15397.0
Henry County,Ohio,39,069,27463.0
Highland County,Ohio,39,071,43031.0
Hocking County,Ohio,39,073,28547.0
Holmes County,Ohio,39,075,43808.0
Huron County,Ohio,39,077,58497.0
Jackson County,Ohio,39,079,32624.0
Jefferson County,Ohio,39,081,67349.0
Knox County,Ohio,39,083,60945.0
Lake County,Ohio,39,085,229701.0
Lawrence County,Ohio,39,087,61057.0
Licking County,Ohio,39,089,170678.0
Logan County,Ohio,39,091,45323.0
Lorain County,Ohio,39,093,305405.0
Lucas County,Ohio,39,095,433404.0
Madison County,Ohio,39,097,43732.0
Mahoning County,Ohio,39,099,231857.0
Marion County,Ohio,39,101,65483.0
Medina County,Ohio,39,103,176362.0
Meigs County,Ohio,39,105,23234.0
Mercer County,Ohio,39,107,40723.0
Miami County,Ohio,39,109,104081.0
Monroe County,Ohio,39,111,14239.0
Montgomery County,Ohio,39,113,531987.0
Morgan County,Ohio,39,115,14773.0
Morrow County,Ohio,39,117,34935.0
Muskingum County,Ohio,39,119,85933.0
Noble County,Ohio,39,121,14498.0
Ottawa County,Ohio,39,123,40769.0
Paulding County,Ohio,39,125,18951.0
Perry County,Ohio,39,127,35983.0
Pickaway County,Ohio,39,129,57075.0
Pike County,Ohio,39,131,28291.0
Portage County,Ohio,39,133,162080.0
Preble County,Ohio,39,135,41328.0
Putnam County,Ohio,39,137,34037.0
Richland County,Ohio,39,139,121533.0
Ross County,Ohio,39,141,77125.0
Sandusky County,Ohio,39,143,59559.0
Scioto County,Ohio,39,145,76871.0
Seneca County,Ohio,39,147,55549.0
Shelby County,Ohio,39,149,48902.0
Stark County,Ohio,39,151,374273.0
Summit County,Ohio,39,153,541318.0
Trumbull County,Ohio,39,155,203341.0
Tuscarawas County,Ohio,39,157,92531.0
Union County,Ohio,39,159,54688.0
Van Wert County,Ohio,39,161,28262.0
Vinton County,Ohio,39,163,13142.0
Warren County,Ohio,39,165,223868.0
Washington County,Ohio,39,167,60871.0
Wayne County,Ohio,39,169,115915.0
Williams County,Ohio,39,171,37061.0
Wood County,Ohio,39,173,129504.0
Wyandot County,Ohio,39,175,22190.0
Adair County,Oklahoma,40,001,22136.0
Alfalfa County,Oklahoma,40,003,5877.0
Atoka County,Oklahoma,40,005,13899.0
Beaver County,Oklahoma,40,007,5445.0
Beckham County,Oklahoma,40,009,22971.0
Blaine County,Oklahoma,40,011,9680.0
Bryan County,Oklahoma,40,013,45068.0
Caddo County,Oklahoma,40,015,29437.0
Canadian County,Oklahoma,40,017,132922.0
Carter County,Oklahoma,40,019,48407.0
Cherokee County,Oklahoma,40,021,48404.0
Choctaw County,Oklahoma,40,023,14979.0
Cimarron County,Oklahoma,40,025,2221.0
Cleveland County,Oklahoma,40,027,274024.0
Coal County,Oklahoma,40,029,5666.0
Comanche County,Oklahoma,40,031,123066.0
Cotton County,Oklahoma,40,033,6000.0
Craig County,Oklahoma,40,035,14563.0
Creek County,Oklahoma,40,037,70899.0
Custer County,Oklahoma,40,039,29169.0
Delaware County,Oklahoma,40,041,41878.0
Dewey County,Oklahoma,40,043,4904.0
Ellis County,Oklahoma,40,045,4102.0
Garfield County,Oklahoma,40,047,62421.0
Garvin County,Oklahoma,40,049,27751.0
Grady County,Oklahoma,40,051,54351.0
Grant County,Oklahoma,40,053,4458.0
Greer County,Oklahoma,40,055,6018.0
Harmon County,Oklahoma,40,057,2758.0
Harper County,Oklahoma,40,059,3843.0
Haskell County,Oklahoma,40,061,12746.0
Hughes County,Oklahoma,40,063,13519.0
Jackson County,Oklahoma,40,065,25574.0
Jefferson County,Oklahoma,40,067,6270.0
Johnston County,Oklahoma,40,069,11039.0
Kay County,Oklahoma,40,071,45173.0
Kingfisher County,Oklahoma,40,073,15510.0
Kiowa County,Oklahoma,40,075,9127.0
Latimer County,Oklahoma,40,077,10621.0
Le Flore County,Oklahoma,40,079,49860.0
Lincoln County,Oklahoma,40,081,34759.0
Logan County,Oklahoma,40,083,45326.0
Love County,Oklahoma,40,085,9843.0
McClain County,Oklahoma,40,087,37919.0
McCurtain County,Oklahoma,40,089,33026.0
McIntosh County,Oklahoma,40,091,19874.0
Major County,Oklahoma,40,093,7730.0
Marshall County,Oklahoma,40,095,16226.0
Mayes County,Oklahoma,40,097,40929.0
Murray County,Oklahoma,40,099,13797.0
Muskogee County,Oklahoma,40,101,69471.0
Noble County,Oklahoma,40,103,11421.0
Nowata County,Oklahoma,40,105,10448.0
Okfuskee County,Oklahoma,40,107,12160.0
Oklahoma County,Oklahoma,40,109,774203.0
Okmulgee County,Oklahoma,40,111,39121.0
Osage County,Oklahoma,40,113,47350.0
Ottawa County,Oklahoma,40,115,31725.0
Pawnee County,Oklahoma,40,117,16448.0
Payne County,Oklahoma,40,119,80634.0
Pittsburg County,Oklahoma,40,121,44673.0
Pontotoc County,Oklahoma,40,123,38289.0
Pottawatomie County,Oklahoma,40,125,71614.0
Pushmataha County,Oklahoma,40,127,11132.0
Roger Mills County,Oklahoma,40,129,3734.0
Rogers County,Oklahoma,40,131,90098.0
Seminole County,Oklahoma,40,133,25246.0
Sequoyah County,Oklahoma,40,135,41364.0
Stephens County,Oklahoma,40,137,44293.0
Texas County,Oklahoma,40,139,21409.0
Tillman County,Oklahoma,40,141,7591.0
Tulsa County,Oklahoma,40,143,637123.0
Wagoner County,Oklahoma,40,145,76830.0
Washington County,Oklahoma,40,147,51867.0
Washita County,Oklahoma,40,149,11550.0
Woods County,Oklahoma,40,151,9132.0
Woodward County,Oklahoma,40,153,21140.0
Baker County,Oregon,41,001,15980.0
Benton County,Oregon,41,003,88249.0
Clackamas County,Oregon,41,005,399962.0
Clatsop County,Oregon,41,007,38021.0
Columbia County,Oregon,41,009,50207.0
Coos County,Oregon,41,011,62921.0
Crook County,Oregon,41,013,21717.0
Curry County,Oregon,41,015,22377.0
Deschutes County,Oregon,41,017,175321.0
Douglas County,Oregon,41,019,107576.0
Gilliam County,Oregon,41,021,1910.0
Grant County,Oregon,41,023,7209.0
Harney County,Oregon,41,025,7195.0
Hood River County,Oregon,41,027,22938.0
Jackson County,Oregon,41,029,212070.0
Jefferson County,Oregon,41,031,22707.0
Josephine County,Oregon,41,033,84514.0
Klamath County,Oregon,41,035,66018.0
Lake County,Oregon,41,037,7807.0
Lane County,Oregon,41,039,363471.0
Lincoln County,Oregon,41,041,47307.0
Linn County,Oregon,41,043,121074.0
Malheur County,Oregon,41,045,30421.0
Marion County,Oregon,41,047,330453.0
Morrow County,Oregon,41,049,11153.0
Multnomah County,Oregon,41,051,788459.0
Polk County,Oregon,41,053,79666.0
Sherman County,Oregon,41,055,1635.0
Tillamook County,Oregon,41,057,25840.0
Umatilla County,Oregon,41,059,76736.0
Union County,Oregon,41,061,25810.0
Wallowa County,Oregon,41,063,6864.0
Wasco County,Oregon,41,065,25687.0
Washington County,Oregon,41,067,572071.0
Wheeler County,Oregon,41,069,1415.0
Yamhill County,Oregon,41,071,102366.0
Adams County,Pennsylvania,42,001,101589.0
Allegheny County,Pennsylvania,42,003,1229605.0
Armstrong County,Pennsylvania,42,005,66737.0
Beaver County,Pennsylvania,42,007,168161.0
Bedford County,Pennsylvania,42,009,48891.0
Berks County,Pennsylvania,42,011,415500.0
Blair County,Pennsylvania,42,013,124736.0
Bradford County,Pennsylvania,42,015,61546.0
Bucks County,Pennsylvania,42,017,626486.0
Butler County,Pennsylvania,42,019,185984.0
Cambria County,Pennsylvania,42,021,135871.0
Cameron County,Pennsylvania,42,023,4754.0
Carbon County,Pennsylvania,42,025,63987.0
Centre County,Pennsylvania,42,027,160646.0
Chester County,Pennsylvania,42,029,514652.0
Clarion County,Pennsylvania,42,031,38747.0
Clearfield County,Pennsylvania,42,033,80539.0
Clinton County,Pennsylvania,42,035,39321.0
Columbia County,Pennsylvania,42,037,66615.0
Crawford County,Pennsylvania,42,039,86847.0
Cumberland County,Pennsylvania,42,041,245801.0
Dauphin County,Pennsylvania,42,043,273329.0
Delaware County,Pennsylvania,42,045,563384.0
Elk County,Pennsylvania,42,047,30781.0
Erie County,Pennsylvania,42,049,277794.0
Fayette County,Pennsylvania,42,051,133160.0
Forest County,Pennsylvania,42,053,7388.0
Franklin County,Pennsylvania,42,055,153003.0
Fulton County,Pennsylvania,42,057,14631.0
Greene County,Pennsylvania,42,059,37338.0
Huntingdon County,Pennsylvania,42,061,45686.0
Indiana County,Pennsylvania,42,063,86551.0
Jefferson County,Pennsylvania,42,065,44258.0
Juniata County,Pennsylvania,42,067,24448.0
Lackawanna County,Pennsylvania,42,069,211960.0
Lancaster County,Pennsylvania,42,071,536494.0
Lawrence County,Pennsylvania,42,073,88231.0
Lebanon County,Pennsylvania,42,075,137616.0
Lehigh County,Pennsylvania,42,077,360774.0
Luzerne County,Pennsylvania,42,079,318222.0
Lycoming County,Pennsylvania,42,081,115398.0
McKean County,Pennsylvania,42,083,42070.0
Mercer County,Pennsylvania,42,085,113623.0
Mifflin County,Pennsylvania,42,087,46452.0
Monroe County,Pennsylvania,42,089,167306.0
Montgomery County,Pennsylvania,42,091,818677.0
Montour County,Pennsylvania,42,093,18302.0
Northampton County,Pennsylvania,42,095,300941.0
Northumberland County,Pennsylvania,42,097,93038.0
Perry County,Pennsylvania,42,099,45878.0
Philadelphia County,Pennsylvania,42,101,1569657.0
Pike County,Pennsylvania,42,103,55687.0
Potter County,Pennsylvania,42,105,17070.0
Schuylkill County,Pennsylvania,42,107,144287.0
Snyder County,Pennsylvania,42,109,40570.0
Somerset County,Pennsylvania,42,111,75619.0
Sullivan County,Pennsylvania,42,113,6192.0
Susquehanna County,Pennsylvania,42,115,41716.0
Tioga County,Pennsylvania,42,117,41550.0
Union County,Pennsylvania,42,119,45056.0
Venango County,Pennsylvania,42,121,52880.0
Warren County,Pennsylvania,42,123,40345.0
Washington County,Pennsylvania,42,125,207661.0
Wayne County,Pennsylvania,42,127,51656.0
Westmoreland County,Pennsylvania,42,129,356835.0
Wyoming County,Pennsylvania,42,131,27760.0
York County,Pennsylvania,42,133,442216.0
Bristol County,Rhode Island,44,001,49028.0
Kent County,Rhode Island,44,003,164012.0
Newport County,Rhode Island,44,005,83204.0
Providence County,Rhode Island,44,007,633704.0
Washington County,Rhode Island,44,009,126190.0
Abbeville County,South Carolina,45,001,24788.0
Aiken County,South Carolina,45,003,165707.0
Allendale County,South Carolina,45,005,9402.0
Anderson County,South Carolina,45,007,194174.0
Bamberg County,South Carolina,45,009,14842.0
Barnwell County,South Carolina,45,011,21788.0
Beaufort County,South Carolina,45,013,179316.0
Berkeley County,South Carolina,45,015,204632.0
Calhoun County,South Carolina,45,017,14808.0
Charleston County,South Carolina,45,019,387847.0
Cherokee County,South Carolina,45,021,56549.0
Chester County,South Carolina,45,023,32424.0
Chesterfield County,South Carolina,45,025,46127.0
Clarendon County,South Carolina,45,027,34156.0
Colleton County,South Carolina,45,029,37581.0
Darlington County,South Carolina,45,031,67572.0
Dillon County,South Carolina,45,033,31073.0
Dorchester County,South Carolina,45,035,151716.0
Edgefield County,South Carolina,45,037,26620.0
Fairfield County,South Carolina,45,039,22868.0
Florence County,South Carolina,45,041,138537.0
Georgetown County,South Carolina,45,043,61065.0
Greenville County,South Carolina,45,045,490332.0
Greenwood County,South Carolina,45,047,69981.0
Hampton County,South Carolina,45,049,20066.0
Horry County,South Carolina,45,051,310186.0
Jasper County,South Carolina,45,053,27465.0
Kershaw County,South Carolina,45,055,63734.0
Lancaster County,South Carolina,45,057,86544.0
Laurens County,South Carolina,45,059,66508.0
Lee County,South Carolina,45,061,17897.0
Lexington County,South Carolina,45,063,281870.0
McCormick County,South Carolina,45,065,9694.0
Marion County,South Carolina,45,067,31765.0
Marlboro County,South Carolina,45,069,27505.0
Newberry County,South Carolina,45,071,37914.0
Oconee County,South Carolina,45,073,75926.0
Orangeburg County,South Carolina,45,075,89116.0
Pickens County,South Carolina,45,077,121449.0
Richland County,South Carolina,45,079,404869.0
Saluda County,South Carolina,45,081,20228.0
Spartanburg County,South Carolina,45,083,297732.0
Sumter County,South Carolina,45,085,107379.0
Union County,South Carolina,45,087,27772.0
Williamsburg County,South Carolina,45,089,32256.0
York County,South Carolina,45,091,251664.0
Aurora County,South Dakota,46,003,2739.0
Beadle County,South Dakota,46,005,18163.0
Bennett County,South Dakota,46,007,3440.0
Bon Homme County,South Dakota,46,009,6972.0
Brookings County,South Dakota,46,011,33697.0
Brown County,South Dakota,46,013,38637.0
Brule County,South Dakota,46,015,5280.0
Buffalo County,South Dakota,46,017,2048.0
Butte County,South Dakota,46,019,10194.0
Campbell County,South Dakota,46,021,1443.0
Charles Mix County,South Dakota,46,023,9319.0
Clark County,South Dakota,46,025,3642.0
Clay County,South Dakota,46,027,13907.0
Codington County,South Dakota,46,029,27963.0
Corson County,South Dakota,46,031,4177.0
Custer County,South Dakota,46,033,8519.0
Davison County,South Dakota,46,035,19753.0
Day County,South Dakota,46,037,5524.0
Deuel County,South Dakota,46,039,4282.0
Dewey County,South Dakota,46,041,5709.0
Douglas County,South Dakota,46,043,2940.0
Edmunds County,South Dakota,46,045,3971.0
Fall River County,South Dakota,46,047,6783.0
Faulk County,South Dakota,46,049,2327.0
Grant County,South Dakota,46,051,7133.0
Gregory County,South Dakota,46,053,4209.0
Haakon County,South Dakota,46,055,2084.0
Hamlin County,South Dakota,46,057,5911.0
Hand County,South Dakota,46,059,3303.0
Hanson County,South Dakota,46,061,3404.0
Harding County,South Dakota,46,063,1281.0
Hughes County,South Dakota,46,065,17572.0
Hutchinson County,South Dakota,46,067,7277.0
Hyde County,South Dakota,46,069,1373.0
Jerauld County,South Dakota,46,073,2034.0
Jones County,South Dakota,46,075,740.0
Kingsbury County,South Dakota,46,077,5000.0
Lake County,South Dakota,46,079,12350.0
Lawrence County,South Dakota,46,081,25018.0
Lincoln County,South Dakota,46,083,53147.0
Lyman County,South Dakota,46,085,3882.0
McCook County,South Dakota,46,087,5515.0
McPherson County,South Dakota,46,089,2366.0
Marshall County,South Dakota,46,091,4759.0
Meade County,South Dakota,46,093,27066.0
Mellette County,South Dakota,46,095,2062.0
Miner County,South Dakota,46,097,2255.0
Minnehaha County,South Dakota,46,099,183660.0
Moody County,South Dakota,46,101,6496.0
Pennington County,South Dakota,46,103,108126.0
Perkins County,South Dakota,46,105,2964.0
Potter County,South Dakota,46,107,2318.0
Roberts County,South Dakota,46,109,10250.0
Sanborn County,South Dakota,46,111,2366.0
Shannon County,South Dakota,46,113,
Spink County,South Dakota,46,115,6478.0
Stanley County,South Dakota,46,117,2994.0
Sully County,South Dakota,46,119,1390.0
Todd County,South Dakota,46,121,10016.0
Tripp County,South Dakota,46,123,5480.0
Turner County,South Dakota,46,125,8242.0
Union County,South Dakota,46,127,14929.0
Walworth County,South Dakota,46,129,5502.0
Yankton County,South Dakota,46,135,22660.0
Ziebach County,South Dakota,46,137,2837.0
Jackson County,South Dakota,46,071,3275.0
Anderson County,Tennessee,47,001,75538.0
Bedford County,Tennessee,47,003,46854.0
Benton County,Tennessee,47,005,16154.0
Bledsoe County,Tennessee,47,007,14413.0
Blount County,Tennessee,47,009,127135.0
Bradley County,Tennessee,47,011,103666.0
Campbell County,Tennessee,47,013,39824.0
Cannon County,Tennessee,47,015,13839.0
Carroll County,Tennessee,47,017,28137.0
Carter County,Tennessee,47,019,56500.0
Cheatham County,Tennessee,47,021,39713.0
Chester County,Tennessee,47,023,17097.0
Claiborne County,Tennessee,47,025,31566.0
Clay County,Tennessee,47,027,7684.0
Cocke County,Tennessee,47,029,35262.0
Coffee County,Tennessee,47,031,54074.0
Crockett County,Tennessee,47,033,14554.0
Cumberland County,Tennessee,47,035,58178.0
Davidson County,Tennessee,47,037,678322.0
Decatur County,Tennessee,47,039,11681.0
DeKalb County,Tennessee,47,041,19380.0
Dickson County,Tennessee,47,043,51341.0
Dyer County,Tennessee,47,045,37751.0
Fayette County,Tennessee,47,047,39336.0
Fentress County,Tennessee,47,049,17940.0
Franklin County,Tennessee,47,051,41397.0
Gibson County,Tennessee,47,053,49222.0
Giles County,Tennessee,47,055,29024.0
Grainger County,Tennessee,47,057,22942.0
Greene County,Tennessee,47,059,68520.0
Grundy County,Tennessee,47,061,13359.0
Hamblen County,Tennessee,47,063,63465.0
Hamilton County,Tennessee,47,065,354589.0
Hancock County,Tennessee,47,067,6605.0
Hardeman County,Tennessee,47,069,25784.0
Hardin County,Tennessee,47,071,25813.0
Hawkins County,Tennessee,47,073,56402.0
Haywood County,Tennessee,47,075,17944.0
Henderson County,Tennessee,47,077,27889.0
Henry County,Tennessee,47,079,32263.0
Hickman County,Tennessee,47,081,24502.0
Houston County,Tennessee,47,083,8188.0
Humphreys County,Tennessee,47,085,18281.0
Jackson County,Tennessee,47,087,11573.0
Jefferson County,Tennessee,47,089,52887.0
Johnson County,Tennessee,47,091,17846.0
Knox County,Tennessee,47,093,452286.0
Lake County,Tennessee,47,095,7588.0
Lauderdale County,Tennessee,47,097,26497.0
Lawrence County,Tennessee,47,099,42591.0
Lewis County,Tennessee,47,101,11944.0
Lincoln County,Tennessee,47,103,33543.0
Loudon County,Tennessee,47,105,51024.0
McMinn County,Tennessee,47,107,52569.0
McNairy County,Tennessee,47,109,25945.0
Macon County,Tennessee,47,111,23239.0
Madison County,Tennessee,47,113,97887.0
Marion County,Tennessee,47,115,28355.0
Marshall County,Tennessee,47,117,31753.0
Maury County,Tennessee,47,119,87606.0
Meigs County,Tennessee,47,121,11830.0
Monroe County,Tennessee,47,123,45698.0
Montgomery County,Tennessee,47,125,192120.0
Moore County,Tennessee,47,127,6302.0
Morgan County,Tennessee,47,129,21639.0
Obion County,Tennessee,47,131,30659.0
Overton County,Tennessee,47,133,21995.0
Perry County,Tennessee,47,135,7882.0
Pickett County,Tennessee,47,137,5071.0
Polk County,Tennessee,47,139,16722.0
Putnam County,Tennessee,47,141,75565.0
Rhea County,Tennessee,47,143,32478.0
Roane County,Tennessee,47,145,52926.0
Robertson County,Tennessee,47,147,68575.0
Rutherford County,Tennessee,47,149,298456.0
Scott County,Tennessee,47,151,21949.0
Sequatchie County,Tennessee,47,153,14654.0
Sevier County,Tennessee,47,155,95523.0
Shelby County,Tennessee,47,157,937847.0
Smith County,Tennessee,47,159,19279.0
Stewart County,Tennessee,47,161,13248.0
Sullivan County,Tennessee,47,163,156519.0
Sumner County,Tennessee,47,165,175730.0
Tipton County,Tennessee,47,167,61434.0
Trousdale County,Tennessee,47,169,8773.0
Unicoi County,Tennessee,47,171,17830.0
Union County,Tennessee,47,173,19176.0
Van Buren County,Tennessee,47,175,5675.0
Warren County,Tennessee,47,177,40210.0
Washington County,Tennessee,47,179,126437.0
Wayne County,Tennessee,47,181,16713.0
Weakley County,Tennessee,47,183,33776.0
White County,Tennessee,47,185,26394.0
Williamson County,Tennessee,47,187,212161.0
Wilson County,Tennessee,47,189,128874.0
Anderson County,Texas,48,001,57747.0
Andrews County,Texas,48,003,17577.0
Angelina County,Texas,48,005,87700.0
Aransas County,Texas,48,007,24832.0
Archer County,Texas,48,009,8793.0
Armstrong County,Texas,48,011,1929.0
Atascosa County,Texas,48,013,48139.0
Austin County,Texas,48,015,29292.0
Bailey County,Texas,48,017,7098.0
Bandera County,Texas,48,019,21316.0
Bastrop County,Texas,48,021,80306.0
Baylor County,Texas,48,023,3602.0
Bee County,Texas,48,025,32729.0
Bell County,Texas,48,027,336506.0
Bexar County,Texas,48,029,1892004.0
Blanco County,Texas,48,031,11089.0
Bosque County,Texas,48,035,17955.0
Bowie County,Texas,48,037,93635.0
Brazoria County,Texas,48,039,345995.0
Brazos County,Texas,48,041,214231.0
Brewster County,Texas,48,043,9220.0
Briscoe County,Texas,48,045,1591.0
Brooks County,Texas,48,047,7251.0
Brown County,Texas,48,049,37787.0
Burleson County,Texas,48,051,17596.0
Burnet County,Texas,48,053,45017.0
Caldwell County,Texas,48,055,40544.0
Calhoun County,Texas,48,057,21821.0
Callahan County,Texas,48,059,13660.0
Cameron County,Texas,48,061,420201.0
Camp County,Texas,48,063,12670.0
Carson County,Texas,48,065,6033.0
Cass County,Texas,48,067,30118.0
Castro County,Texas,48,069,7891.0
Chambers County,Texas,48,071,39283.0
Cherokee County,Texas,48,073,51594.0
Childress County,Texas,48,075,7064.0
Clay County,Texas,48,077,10369.0
Cochran County,Texas,48,079,2932.0
Coke County,Texas,48,081,3238.0
Coleman County,Texas,48,083,8422.0
Collin County,Texas,48,085,914075.0
Collingsworth County,Texas,48,087,3026.0
Colorado County,Texas,48,089,20913.0
Comal County,Texas,48,091,129100.0
Comanche County,Texas,48,093,13492.0
Concho County,Texas,48,095,3858.0
Cooke County,Texas,48,097,39064.0
Coryell County,Texas,48,099,75818.0
Cottle County,Texas,48,101,1498.0
Crane County,Texas,48,103,4836.0
Crockett County,Texas,48,105,3836.0
Crosby County,Texas,48,107,5895.0
Culberson County,Texas,48,109,2257.0
Dallam County,Texas,48,111,7207.0
Dallas County,Texas,48,113,2552213.0
Dawson County,Texas,48,115,13095.0
Deaf Smith County,Texas,48,117,18947.0
Delta County,Texas,48,119,5172.0
Denton County,Texas,48,121,781321.0
DeWitt County,Texas,48,123,20474.0
Dickens County,Texas,48,125,2224.0
Dimmit County,Texas,48,127,10822.0
Donley County,Texas,48,129,3433.0
Duval County,Texas,48,131,11434.0
Eastland County,Texas,48,133,18278.0
Ector County,Texas,48,135,155744.0
Edwards County,Texas,48,137,2111.0
Ellis County,Texas,48,139,164092.0
El Paso County,Texas,48,141,834825.0
Erath County,Texas,48,143,41016.0
Falls County,Texas,48,145,17289.0
Fannin County,Texas,48,147,33787.0
Fayette County,Texas,48,149,24963.0
Fisher County,Texas,48,151,3875.0
Floyd County,Texas,48,153,5953.0
Foard County,Texas,48,155,1414.0
Fort Bend County,Texas,48,157,711421.0
Franklin County,Texas,48,159,10639.0
Freestone County,Texas,48,161,19646.0
Frio County,Texas,48,163,19110.0
Gaines County,Texas,48,165,19889.0
Galveston County,Texas,48,167,321184.0
Garza County,Texas,48,169,6739.0
Gillespie County,Texas,48,171,25939.0
Glasscock County,Texas,48,173,1420.0
Goliad County,Texas,48,175,7510.0
Gonzales County,Texas,48,177,20558.0
Gray County,Texas,48,179,22962.0
Grayson County,Texas,48,181,126146.0
Gregg County,Texas,48,183,123402.0
Grimes County,Texas,48,185,27358.0
Guadalupe County,Texas,48,187,150889.0
Hale County,Texas,48,189,34527.0
Hall County,Texas,48,191,3102.0
Hamilton County,Texas,48,193,8220.0
Hansford County,Texas,48,195,5532.0
Hardeman County,Texas,48,197,3990.0
Hardin County,Texas,48,199,55993.0
Harris County,Texas,48,201,4525519.0
Harrison County,Texas,48,203,66606.0
Hartley County,Texas,48,205,5821.0
Haskell County,Texas,48,207,5806.0
Hays County,Texas,48,209,194843.0
Hemphill County,Texas,48,211,4152.0
Henderson County,Texas,48,213,79687.0
Hidalgo County,Texas,48,215,839539.0
Hill County,Texas,48,217,35098.0
Hockley County,Texas,48,219,23273.0
Hood County,Texas,48,221,55418.0
Hopkins County,Texas,48,223,35929.0
Houston County,Texas,48,225,22849.0
Howard County,Texas,48,227,36491.0
Hudspeth County,Texas,48,229,3702.0
Hunt County,Texas,48,231,90322.0
Hutchinson County,Texas,48,233,21704.0
Irion County,Texas,48,235,1592.0
Jack County,Texas,48,237,8839.0
Jackson County,Texas,48,239,14756.0
Jasper County,Texas,48,241,35444.0
Jeff Davis County,Texas,48,243,2236.0
Jefferson County,Texas,48,245,254574.0
Jim Hogg County,Texas,48,247,5262.0
Jim Wells County,Texas,48,249,41318.0
Johnson County,Texas,48,251,160173.0
Jones County,Texas,48,253,19969.0
Karnes County,Texas,48,255,15051.0
Kaufman County,Texas,48,257,114852.0
Kendall County,Texas,48,259,40306.0
Kerr County,Texas,48,265,50761.0
Kimble County,Texas,48,267,4432.0
Kinney County,Texas,48,271,3631.0
Kleberg County,Texas,48,273,31540.0
Knox County,Texas,48,275,3753.0
Lamar County,Texas,48,277,49401.0
Lamb County,Texas,48,279,13368.0
Lampasas County,Texas,48,281,20473.0
La Salle County,Texas,48,283,7418.0
Lavaca County,Texas,48,285,19859.0
Lee County,Texas,48,287,16850.0
Leon County,Texas,48,289,16966.0
Liberty County,Texas,48,291,79884.0
Limestone County,Texas,48,293,23480.0
Lipscomb County,Texas,48,295,3495.0
Live Oak County,Texas,48,297,12043.0
Llano County,Texas,48,299,20195.0
Lubbock County,Texas,48,303,298042.0
Lynn County,Texas,48,305,5785.0
McCulloch County,Texas,48,307,8145.0
McLennan County,Texas,48,309,245720.0
Madison County,Texas,48,313,13979.0
Marion County,Texas,48,315,10140.0
Martin County,Texas,48,317,5547.0
Mason County,Texas,48,319,4122.0
Matagorda County,Texas,48,321,36744.0
Maverick County,Texas,48,323,57471.0
Medina County,Texas,48,325,48548.0
Menard County,Texas,48,327,2123.0
Midland County,Texas,48,329,159883.0
Milam County,Texas,48,331,24479.0
Mills County,Texas,48,333,4887.0
Mitchell County,Texas,48,335,8774.0
Montague County,Texas,48,337,19406.0
Montgomery County,Texas,48,339,535187.0
Moore County,Texas,48,341,22016.0
Morris County,Texas,48,343,12530.0
Motley County,Texas,48,345,1114.0
Nacogdoches County,Texas,48,347,65411.0
Navarro County,Texas,48,349,48239.0
Newton County,Texas,48,351,14187.0
Nolan County,Texas,48,353,14990.0
Nueces County,Texas,48,355,358484.0
Ochiltree County,Texas,48,357,10484.0
Oldham County,Texas,48,359,2083.0
Orange County,Texas,48,361,83909.0
Palo Pinto County,Texas,48,363,28109.0
Panola County,Texas,48,365,23574.0
Parker County,Texas,48,367,125963.0
Parmer County,Texas,48,369,9871.0
Pecos County,Texas,48,371,15804.0
Polk County,Texas,48,373,46974.0
Potter County,Texas,48,375,121230.0
Presidio County,Texas,48,377,7191.0
Rains County,Texas,48,379,11246.0
Randall County,Texas,48,381,130552.0
Reagan County,Texas,48,383,3735.0
Real County,Texas,48,385,3358.0
Red River County,Texas,48,387,12353.0
Reeves County,Texas,48,389,14791.0
Refugio County,Texas,48,391,7293.0
Robertson County,Texas,48,395,16727.0
Rockwall County,Texas,48,397,90414.0
Runnels County,Texas,48,399,10266.0
Rusk County,Texas,48,401,53026.0
Sabine County,Texas,48,403,10429.0
San Augustine County,Texas,48,405,8403.0
San Jacinto County,Texas,48,407,27436.0
San Patricio County,Texas,48,409,66867.0
San Saba County,Texas,48,411,5851.0
Schleicher County,Texas,48,413,3122.0
Scurry County,Texas,48,415,17346.0
Shackelford County,Texas,48,417,3348.0
Shelby County,Texas,48,419,25689.0
Sherman County,Texas,48,421,3067.0
Smith County,Texas,48,423,222277.0
Somervell County,Texas,48,425,8650.0
Starr County,Texas,48,427,63420.0
Stephens County,Texas,48,429,9365.0
Sterling County,Texas,48,431,1139.0
Stonewall County,Texas,48,433,1084.0
Sutton County,Texas,48,435,3894.0
Swisher County,Texas,48,437,7541.0
Tarrant County,Texas,48,439,1983675.0
Taylor County,Texas,48,441,135371.0
Terry County,Texas,48,445,12755.0
Throckmorton County,Texas,48,447,1541.0
Titus County,Texas,48,449,32664.0
Tom Green County,Texas,48,451,116906.0
Travis County,Texas,48,453,1176584.0
Trinity County,Texas,48,455,14481.0
Tyler County,Texas,48,457,21456.0
Upshur County,Texas,48,459,40506.0
Upton County,Texas,48,461,3575.0
Uvalde County,Texas,48,463,27015.0
Val Verde County,Texas,48,465,48976.0
Van Zandt County,Texas,48,467,53607.0
Victoria County,Texas,48,469,91518.0
Walker County,Texas,48,471,70818.0
Waller County,Texas,48,473,48443.0
Ward County,Texas,48,475,11498.0
Washington County,Texas,48,477,34667.0
Webb County,Texas,48,479,269624.0
Wharton County,Texas,48,481,41430.0
