County,State,mean_life_expectancy,State_FIPS,County_FIPS,total_population
Yalobusha County,Mississippi,72.7324236053424,28,161,12381.0
Yazoo County,Mississippi,73.6573730361059,28,163,27911.0
Adair County,Missouri,77.8716773419445,29,001,25560.0
Andrew County,Missouri,78.9787130406793,29,003,17328.0
Atchison County,Missouri,77.7205658580531,29,005,5440.0
Audrain County,Missouri,76.5983164180111,29,007,25783.0
Barry County,Missouri,75.5939423271874,29,009,35726.0
Barton County,Missouri,77.1596164959461,29,011,12166.0
Bates County,Missouri,76.2741038626397,29,013,16643.0
Benton County,Missouri,75.795476661552,29,015,18854.0
Bollinger County,Missouri,76.2336607024064,29,017,12356.0
Boone County,Missouri,79.8171269054763,29,019,170770.0
Buchanan County,Missouri,76.208181927639,29,021,89561.0
Butler County,Missouri,73.7198108736692,29,023,42951.0
Caldwell County,Missouri,76.9088757900173,29,025,9083.0
Callaway County,Missouri,77.513635548286,29,027,44566.0
Camden County,Missouri,79.0831950924824,29,029,43927.0
Cape Girardeau County,Missouri,77.8109376062959,29,031,77606.0
Carroll County,Missouri,76.6060889888891,29,033,9096.0
Carter County,Missouri,73.3677417549055,29,035,6284.0
Cass County,Missouri,78.3116362795798,29,037,100781.0
Cedar County,Missouri,75.4963817297934,29,039,13892.0
Chariton County,Missouri,78.4673805475985,29,041,7650.0
Christian County,Missouri,79.1796949730871,29,043,80904.0
Clark County,Missouri,76.9782795511869,29,045,6919.0
Clay County,Missouri,79.2681247725331,29,047,230361.0
Clinton County,Missouri,76.3674022768098,29,049,20498.0
Cole County,Missouri,78.7408037773706,29,051,76533.0
Cooper County,Missouri,77.5012297521734,29,053,17593.0
Crawford County,Missouri,75.1449741823443,29,055,24660.0
Dade County,Missouri,76.2039653400457,29,057,7618.0
Dallas County,Missouri,76.2917213363793,29,059,16564.0
Daviess County,Missouri,77.297278563427,29,061,8277.0
DeKalb County,Missouri,77.8762555108364,29,063,12782.0
Dent County,Missouri,75.615248675195,29,065,15612.0
Douglas County,Missouri,76.4842418474083,29,067,13516.0
Dunklin County,Missouri,71.9241106672631,29,069,31562.0
Franklin County,Missouri,76.8917400699141,29,071,101828.0
Gasconade County,Missouri,76.7818936580139,29,073,14948.0
Gentry County,Missouri,77.7094541552858,29,075,6785.0
Greene County,Missouri,77.4949992870025,29,077,283206.0
Grundy County,Missouri,77.0283997495545,29,079,10256.0
Harrison County,Missouri,77.2934695364312,29,081,8722.0
Henry County,Missouri,75.362810911116,29,083,22034.0
Hickory County,Missouri,76.5067615795671,29,085,9335.0
Holt County,Missouri,79.0981779755224,29,087,4615.0
Howard County,Missouri,78.2797011278502,29,089,10182.0
Howell County,Missouri,75.077093074329,29,091,40326.0
Iron County,Missouri,73.1590765468502,29,093,10322.0
Jackson County,Missouri,76.9279466766946,29,095,680905.0
Jasper County,Missouri,76.0047538574463,29,097,117184.0
Jefferson County,Missouri,76.2591419421898,29,099,221577.0
Johnson County,Missouri,77.8752254751205,29,101,54155.0
Knox County,Missouri,77.1604521946746,29,103,4035.0
Laclede County,Missouri,75.411302792524,29,105,35514.0
Lafayette County,Missouri,76.9602776179065,29,107,32916.0
Lawrence County,Missouri,75.9080862016436,29,109,38244.0
Lewis County,Missouri,76.9311459199879,29,111,10172.0
Lincoln County,Missouri,76.5897398046884,29,113,53850.0
Linn County,Missouri,75.9505739573493,29,115,12401.0
Livingston County,Missouri,77.0795024153373,29,117,15042.0
McDonald County,Missouri,74.4895752060579,29,119,22763.0
Macon County,Missouri,76.9699780825442,29,121,15460.0
Madison County,Missouri,74.0593652683747,29,123,12401.0
Maries County,Missouri,76.9280202673377,29,125,9057.0
Marion County,Missouri,76.5931962440327,29,127,28840.0
Mercer County,Missouri,78.2744502849944,29,129,3718.0
Miller County,Missouri,76.4032812491137,29,131,24956.0
Mississippi County,Missouri,73.1919324446134,29,133,14208.0
Moniteau County,Missouri,77.8101680416383,29,135,15801.0
Monroe County,Missouri,78.3836383918519,29,137,8680.0
Montgomery County,Missouri,75.5876372908063,29,139,11939.0
Morgan County,Missouri,75.2768383266123,29,141,20225.0
New Madrid County,Missouri,72.9973640589806,29,143,18411.0
Newton County,Missouri,76.1360249784,29,145,58777.0
Nodaway County,Missouri,79.232970470047,29,147,23186.0
Oregon County,Missouri,75.5398322578968,29,149,10979.0
Osage County,Missouri,78.6332747123911,29,151,13758.0
Ozark County,Missouri,75.8484738625595,29,153,9537.0
Pemiscot County,Missouri,71.2805873167206,29,155,17837.0
Perry County,Missouri,77.9494663075338,29,157,19100.0
Pettis County,Missouri,77.113293593587,29,159,42215.0
Phelps County,Missouri,76.4893664483351,29,161,45029.0
Pike County,Missouri,76.6968334451591,29,163,18517.0
Platte County,Missouri,80.4029800567451,29,165,93394.0
Polk County,Missouri,76.3490182886735,29,167,31107.0
Pulaski County,Missouri,76.319570957297,29,169,53443.0
Putnam County,Missouri,76.805201509387,29,171,4895.0
Ralls County,Missouri,78.6936296695752,29,173,10243.0
Randolph County,Missouri,75.7116433321604,29,175,25135.0
Ray County,Missouri,76.2186745124945,29,177,23031.0
Reynolds County,Missouri,74.4417575255095,29,179,6578.0
Ripley County,Missouri,73.5143964337156,29,181,13990.0
Saint Charles County,Missouri,80.2471786293382,29,183,374805.0
Saint Clair County,Missouri,76.2880298532532,29,185,9520.0
Sainte Genevieve County,Missouri,77.9505458056736,29,186,17990.0
Saint Francois County,Missouri,74.2991295650474,29,187,66010.0
Saint Louis County,Missouri,78.5563080594621,29,189,1001327.0
Saline County,Missouri,77.1256735179969,29,195,23334.0
Schuyler County,Missouri,77.5436372663149,29,197,4395.0
Scotland County,Missouri,77.3123086566522,29,199,4873.0
Scott County,Missouri,75.0424158827127,29,201,39061.0
Shannon County,Missouri,75.7089185632918,29,203,8317.0
Shelby County,Missouri,77.1822670270844,29,205,6179.0
Stoddard County,Missouri,75.218946386988,29,207,29837.0
Stone County,Missouri,78.0503821038116,29,209,31375.0
Sullivan County,Missouri,76.2086961720471,29,211,6512.0
Taney County,Missouri,77.313942053857,29,213,53555.0
Texas County,Missouri,76.5201101119353,29,215,25735.0
Vernon County,Missouri,75.7331526478298,29,217,20878.0
Warren County,Missouri,78.3158563763981,29,219,33043.0
Washington County,Missouri,73.7127136576939,29,221,25048.0
Wayne County,Missouri,74.4168208973688,29,223,13397.0
Webster County,Missouri,77.1560738866094,29,225,36690.0
Worth County,Missouri,78.1909399705081,29,227,2082.0
Wright County,Missouri,74.7830894475954,29,229,18449.0
Saint Louis City,Missouri,74.3854488784173,29,510,317850.0
Beaverhead County,Montana,80.1735837703282,30,001,9291.0
Big Horn County,Montana,72.2229618897303,30,003,13141.0
Blaine County,Montana,74.9573084142268,30,005,6598.0
Broadwater County,Montana,79.9411739366655,30,007,5692.0
Carbon County,Montana,80.2931305224464,30,009,10268.0
Carter County,Montana,79.0546400944961,30,011,1227.0
Cascade County,Montana,78.1034082842441,30,013,82090.0
Chouteau County,Montana,78.9342409396815,30,015,5855.0
Custer County,Montana,77.1643144003878,30,017,11945.0
Daniels County,Montana,78.5748388966005,30,019,1758.0
Dawson County,Montana,78.2072491464571,30,021,9365.0
Deer Lodge County,Montana,76.4712444706983,30,023,9211.0
Fallon County,Montana,78.1068159205594,30,025,3057.0
Fergus County,Montana,77.9691297325959,30,027,11468.0
Flathead County,Montana,78.9970936223213,30,029,93333.0
Gallatin County,Montana,81.8385667238207,30,031,95323.0
Garfield County,Montana,78.5269201414963,30,033,1047.0
Glacier County,Montana,72.2200415740629,30,035,13672.0
Granite County,Montana,81.1652124435558,30,039,3168.0
Hill County,Montana,76.9407512575621,30,041,16523.0
Jefferson County,Montana,78.7267793235962,30,043,11502.0
Judith Basin County,Montana,80.3041739246584,30,045,1997.0
Lake County,Montana,77.7302470392881,30,047,29157.0
Lewis and Clark County,Montana,79.2031393383355,30,049,65357.0
Liberty County,Montana,81.4960457156698,30,051,2369.0
Lincoln County,Montana,77.8651119075714,30,053,19337.0
McCone County,Montana,78.5623867659044,30,055,1728.0
Madison County,Montana,80.9504371666036,30,057,7767.0
Meagher County,Montana,78.2813757783482,30,059,1898.0
Mineral County,Montana,77.3053438935661,30,061,4238.0
Missoula County,Montana,79.5809781026102,30,063,111966.0
Musselshell County,Montana,76.4697946103433,30,065,4790.0
Phillips County,Montana,76.879653101636,30,071,4167.0
Pondera County,Montana,77.8653831943473,30,073,6206.0
Powder River County,Montana,79.7129881335804,30,075,1703.0
Powell County,Montana,76.9472590471796,30,077,6975.0
Prairie County,Montana,77.9717092386013,30,079,1372.0
Ravalli County,Montana,79.6284457232002,30,081,40823.0
Richland County,Montana,77.5042759124785,30,083,11132.0
Roosevelt County,Montana,69.6487873883136,30,085,11072.0
Rosebud County,Montana,75.1589588486543,30,087,9352.0
Sanders County,Montana,77.7556281149117,30,089,11346.0
Sheridan County,Montana,76.6847551385251,30,091,3630.0
Silver Bow County,Montana,76.3797203315935,30,093,34549.0
Stillwater County,Montana,79.4483869796249,30,095,9288.0
Sweet Grass County,Montana,80.6681599423417,30,097,3633.0
Teton County,Montana,79.9652501428896,30,099,6074.0
Toole County,Montana,77.8189157640874,30,101,5150.0
Valley County,Montana,78.2111581847178,30,105,7577.0
Wheatland County,Montana,78.3214225898747,30,107,2115.0
Wibaux County,Montana,77.2569890759575,30,109,986.0
Yellowstone County,Montana,78.3985300037756,30,111,153692.0
Park County,Montana,79.8590395399674,30,067,15708.0
Adams County,Nebraska,79.0853002917545,31,001,31442.0
Antelope County,Nebraska,80.6330175244692,31,003,6486.0
Boone County,Nebraska,80.7877402410453,31,011,5373.0
Box Butte County,Nebraska,78.055765846668,31,013,11310.0
Boyd County,Nebraska,79.0115665880803,31,015,2039.0
Brown County,Nebraska,79.9916398845504,31,017,3078.0
Buffalo County,Nebraska,80.2728541763481,31,019,47958.0
Burt County,Nebraska,78.4057757008157,31,021,6647.0
Butler County,Nebraska,78.9273742580012,31,023,8256.0
Cass County,Nebraska,78.9521252713049,31,025,25360.0
Cedar County,Nebraska,80.6681536889546,31,027,8675.0
Chase County,Nebraska,78.6925806930583,31,029,3897.0
Cherry County,Nebraska,79.0242830412891,31,031,5770.0
Cheyenne County,Nebraska,79.3406201522441,31,033,10077.0
Clay County,Nebraska,78.4769082077924,31,035,6382.0
Colfax County,Nebraska,80.2850141850759,31,037,10522.0
Cuming County,Nebraska,81.2763485304431,31,039,9078.0
Custer County,Nebraska,79.499561096861,31,041,10802.0
Dakota County,Nebraska,78.1519372996496,31,043,20798.0
Dawes County,Nebraska,79.4763754507733,31,045,9136.0
Dawson County,Nebraska,79.0503337062258,31,047,24069.0
Deuel County,Nebraska,78.9802862093335,31,049,1946.0
Dixon County,Nebraska,79.2192348354906,31,051,5866.0
Dodge County,Nebraska,78.2236047803823,31,053,36725.0
Douglas County,Nebraska,78.7361692861685,31,055,537655.0
Dundy County,Nebraska,78.3512148803213,31,057,2015.0
Fillmore County,Nebraska,78.3475713552739,31,059,5697.0
Franklin County,Nebraska,78.9449161441871,31,061,3105.0
Frontier County,Nebraska,81.9963025250354,31,063,2573.0
Furnas County,Nebraska,78.0305303531173,31,065,4887.0
Gage County,Nebraska,78.2177819500985,31,067,21818.0
Garden County,Nebraska,78.4746775318305,31,069,1823.0
Garfield County,Nebraska,78.9707421648619,31,071,1933.0
Gosper County,Nebraska,80.0560661259496,31,073,1976.0
Greeley County,Nebraska,80.4744391593148,31,077,2476.0
Hall County,Nebraska,78.5844763100804,31,079,60792.0
Hamilton County,Nebraska,80.4856896838634,31,081,9100.0
Harlan County,Nebraska,79.5474686587632,31,083,3458.0
Hitchcock County,Nebraska,78.2123066198246,31,087,2879.0
Holt County,Nebraska,79.7611333150752,31,089,10398.0
Howard County,Nebraska,79.9241246781453,31,093,6347.0
Jefferson County,Nebraska,77.9224186948645,31,095,7433.0
Johnson County,Nebraska,78.3885121534467,31,097,5167.0
Kearney County,Nebraska,78.9817771717053,31,099,6549.0
Keith County,Nebraska,78.9932198584629,31,101,8146.0
Kimball County,Nebraska,77.4705891786372,31,105,3720.0
Knox County,Nebraska,79.261849252545,31,107,8556.0
Lancaster County,Nebraska,80.1975800269447,31,109,298080.0
Lincoln County,Nebraska,78.7805782831711,31,111,35896.0
Madison County,Nebraska,78.7146208785626,31,119,35111.0
Merrick County,Nebraska,79.2663973518514,31,121,7776.0
Morrill County,Nebraska,78.1584007265788,31,123,4874.0
Nance County,Nebraska,77.4745289888256,31,125,3639.0
Nemaha County,Nebraska,78.3912207044653,31,127,7168.0
Nuckolls County,Nebraska,79.2339484375192,31,129,4391.0
Otoe County,Nebraska,79.2003967949659,31,131,15842.0
Pawnee County,Nebraska,79.1775587484674,31,133,2726.0
Perkins County,Nebraska,79.893225740762,31,135,2924.0
Phelps County,Nebraska,79.4893461165152,31,137,9216.0
Pierce County,Nebraska,80.2680162006519,31,139,7184.0
Platte County,Nebraska,80.49900290166,31,141,32642.0
Polk County,Nebraska,80.5046997392003,31,143,5271.0
Red Willow County,Nebraska,78.7638520470185,31,145,10946.0
Richardson County,Nebraska,77.8284138656137,31,147,8201.0
Rock County,Nebraska,79.0561639405708,31,149,1401.0
Saline County,Nebraska,78.1102974615109,31,151,14360.0
Sarpy County,Nebraska,80.8235521580292,31,153,169192.0
Saunders County,Nebraska,79.4316971552279,31,155,20913.0
Scotts Bluff County,Nebraska,77.4812593334836,31,157,36684.0
Seward County,Nebraska,79.0214211093605,31,159,16998.0
Sheridan County,Nebraska,78.5336207154259,31,161,5294.0
Sherman County,Nebraska,79.5396391502623,31,163,3107.0
Sioux County,Nebraska,83.3048581796221,31,165,1249.0
Stanton County,Nebraska,81.127032653593,31,167,6081.0
Thayer County,Nebraska,78.7711361595524,31,169,5182.0
Thurston County,Nebraska,73.8812231893759,31,173,6946.0
Valley County,Nebraska,79.9243229173657,31,175,4254.0
Washington County,Nebraska,80.1307454404247,31,177,20257.0
Wayne County,Nebraska,82.7746013905823,31,179,9425.0
Webster County,Nebraska,77.5425555157087,31,181,3697.0
York County,Nebraska,79.9702239818234,31,185,13825.0
Churchill County,Nevada,76.0275433383327,32,001,24252.0
Clark County,Nevada,78.4208690117842,32,003,2035572.0
Douglas County,Nevada,80.8826588066279,32,005,47259.0
Elko County,Nevada,78.3987055712785,32,007,51562.0
Eureka County,Nevada,78.2520694436121,32,011,1669.0
Humboldt County,Nevada,76.5975740821712,32,013,17067.0
Lander County,Nevada,77.2298058085578,32,015,5946.0
Lincoln County,Nevada,78.4434737110895,32,017,5194.0
Lyon County,Nevada,76.5639247703193,32,019,51657.0
Mineral County,Nevada,74.3502627042371,32,021,4566.0
Nye County,Nevada,74.0279535231743,32,023,42625.0
Pershing County,Nevada,78.1687223413789,32,027,6722.0
Storey County,Nevada,81.8808359037913,32,029,3929.0
Washoe County,Nevada,77.9965191205969,32,031,435019.0
White Pine County,Nevada,77.3026691452375,32,033,9974.0
Carson City,Nevada,75.5228552993092,32,510,54482.0
Belknap County,New Hampshire,78.5645117487116,33,001,60399.0
Carroll County,New Hampshire,80.0895221572158,33,003,47513.0
Cheshire County,New Hampshire,79.5311727163473,33,005,76430.0
Coos County,New Hampshire,77.0770868405699,33,007,31870.0
Grafton County,New Hampshire,80.5379821951582,33,009,89341.0
Hillsborough County,New Hampshire,79.6814107481563,33,011,403972.0
Merrimack County,New Hampshire,79.566058431501,33,013,147262.0
Rockingham County,New Hampshire,80.528948653817,33,015,299006.0
Strafford County,New Hampshire,78.7686883274847,33,017,125273.0
Sullivan County,New Hampshire,78.8679871072088,33,019,43135.0
Atlantic County,New Jersey,77.620017432428,34,001,275376.0
Bergen County,New Jersey,82.8455042423502,34,003,926330.0
Burlington County,New Jersey,79.6185064367324,34,005,450556.0
Camden County,New Jersey,77.7523526278615,34,007,511998.0
Cape May County,New Jersey,77.5364647149758,34,009,95805.0
Cumberland County,New Jersey,76.1781659140248,34,011,157035.0
Essex County,New Jersey,79.1757104526396,34,013,791609.0
Gloucester County,New Jersey,78.2739837497965,34,015,290298.0
Hudson County,New Jersey,81.2855621865806,34,017,662619.0
Hunterdon County,New Jersey,82.745600805146,34,019,126250.0
Mercer County,New Jersey,80.1226428127418,34,021,370212.0
Middlesex County,New Jersey,81.3756403297125,34,023,830300.0
Monmouth County,New Jersey,80.533628336757,34,025,629185.0
Morris County,New Jersey,82.3261993279505,34,027,498192.0
Ocean County,New Jersey,79.1683414726734,34,029,583450.0
Passaic County,New Jersey,80.2577097546938,34,031,507574.0
Salem County,New Jersey,76.7390230125902,34,033,65120.0
Somerset County,New Jersey,82.2850512130097,34,035,330604.0
Sussex County,New Jersey,79.5853478529019,34,037,145930.0
Union County,New Jersey,81.1541157733359,34,039,548744.0
Warren County,New Jersey,79.8596289983665,34,041,107226.0
Bernalillo County,New Mexico,78.5236970287092,35,001,673943.0
Catron County,New Mexico,80.2480926764075,35,003,3583.0
Chaves County,New Mexico,76.0597363954104,35,005,65811.0
Colfax County,New Mexico,77.8055799949328,35,007,12997.0
Curry County,New Mexico,76.9369239477479,35,009,50497.0
De Baca County,New Mexico,76.1236502253705,35,011,2020.0
Dona Ana County,New Mexico,79.5928269314772,35,013,213963.0
Eddy County,New Mexico,75.7384310912948,35,015,55641.0
Grant County,New Mexico,77.8632428802893,35,017,29119.0
Guadalupe County,New Mexico,76.7094605552094,35,019,4526.0
Hidalgo County,New Mexico,76.920283149759,35,023,4643.0
Lea County,New Mexico,76.0825120837841,35,025,68149.0
Lincoln County,New Mexico,79.4602289490017,35,027,19931.0
Los Alamos County,New Mexico,83.2484115857799,35,028,17939.0
Luna County,New Mexico,75.9307103880454,35,029,24789.0
McKinley County,New Mexico,73.1534608473754,35,031,73998.0
Mora County,New Mexico,77.9083142197107,35,033,4660.0
Otero County,New Mexico,77.5555040040474,35,035,65318.0
Quay County,New Mexico,75.213065727939,35,037,8698.0
Rio Arriba County,New Mexico,74.1897536923914,35,039,39949.0
Roosevelt County,New Mexico,77.3488857102387,35,041,19908.0
Sandoval County,New Mexico,79.4258577894305,35,043,136638.0
San Juan County,New Mexico,77.0434433876711,35,045,125133.0
San Miguel County,New Mexico,76.2772751797009,35,047,28668.0
Santa Fe County,New Mexico,80.8299819766356,35,049,147108.0
Sierra County,New Mexico,73.887323493532,35,051,11615.0
Socorro County,New Mexico,75.9489225979625,35,053,17494.0
Taos County,New Mexico,79.2374604392691,35,055,32943.0
Torrance County,New Mexico,76.9076725518968,35,057,15853.0
Union County,New Mexico,77.4222835733077,35,059,4339.0
Cibola County,New Mexico,76.7023163006218,35,006,27382.0
Valencia County,New Mexico,76.7023163006218,35,061,76297.0
Albany County,New York,79.8002260975746,36,001,307463.0
Allegany County,New York,78.4656184600143,36,003,48070.0
Bronx County,New York,79.7314349912225,36,005,1428357.0
Broome County,New York,78.7445386069613,36,007,198093.0
Cattaraugus County,New York,77.5784028880955,36,009,78962.0
Cayuga County,New York,79.6454792568615,36,011,79173.0
Chautauqua County,New York,78.0372221548865,36,013,132646.0
Chemung County,New York,77.8059218963469,36,015,88267.0
Chenango County,New York,77.9310693132362,36,017,49549.0
Clinton County,New York,78.9243324808327,36,019,81685.0
Columbia County,New York,79.3587771753698,36,021,62195.0
Cortland County,New York,78.413440849585,36,023,49043.0
Delaware County,New York,78.9484625257616,36,025,46901.0
Dutchess County,New York,80.5810035439312,36,027,296928.0
Erie County,New York,78.2441647327468,36,029,921584.0
Essex County,New York,79.8399738553393,36,031,38912.0
Franklin County,New York,78.6811293671805,36,033,51280.0
Fulton County,New York,78.1082611077729,36,035,54606.0
Genesee County,New York,78.6983490604006,36,037,59458.0
Greene County,New York,78.5541374396698,36,039,48312.0
Hamilton County,New York,78.7297927217913,36,041,4760.0
Herkimer County,New York,79.0528767857999,36,043,64034.0
Jefferson County,New York,78.3301294656507,36,045,118947.0
Kings County,New York,81.8130415988943,36,047,2595259.0
Lewis County,New York,79.5612792730368,36,049,27124.0
Livingston County,New York,79.9245347053497,36,051,64801.0
Madison County,New York,80.2528591510081,36,053,72427.0
Monroe County,New York,79.810733743228,36,055,749356.0
Montgomery County,New York,77.9429558942125,36,057,49779.0
Nassau County,New York,82.451832817504,36,059,1354612.0
New York County,New York,83.7874387478906,36,061,1629507.0
Niagara County,New York,77.7387805670001,36,063,214150.0
Oneida County,New York,78.3535283873686,36,065,233558.0
Onondaga County,New York,79.4805204264948,36,067,468304.0
Ontario County,New York,79.7908591527048,36,069,109192.0
Orange County,New York,79.9483829307699,36,071,375384.0
Orleans County,New York,78.0892557132678,36,073,42204.0
Oswego County,New York,78.0200824294418,36,075,121183.0
Otsego County,New York,79.8730029093425,36,077,61399.0
Putnam County,New York,81.7670994270523,36,079,99488.0
Queens County,New York,83.0126580717661,36,081,2301139.0
Rensselaer County,New York,78.8008131481422,36,083,159900.0
Richmond County,New York,80.4886225894065,36,085,472481.0
Rockland County,New York,82.6491075334985,36,087,320688.0
Saint Lawrence County,New York,78.6854890454419,36,089,112011.0
Saratoga County,New York,81.0596509710284,36,091,223774.0
Schenectady County,New York,79.0454075456472,36,093,154796.0
Schoharie County,New York,80.324325581262,36,095,31913.0
Schuyler County,New York,78.7396287287246,36,097,18410.0
Seneca County,New York,78.8036941224784,36,099,35144.0
Steuben County,New York,78.5911407175225,36,101,98665.0
Suffolk County,New York,80.5794073376018,36,103,1501373.0
Sullivan County,New York,77.7638901976196,36,105,76330.0
Tioga County,New York,79.845978651128,36,107,50199.0
Tompkins County,New York,80.9347689054729,36,109,103855.0
Ulster County,New York,79.8304487106477,36,111,181300.0
Warren County,New York,79.54745342463,36,113,65180.0
Washington County,New York,78.7905789927254,36,115,62700.0
Wayne County,New York,78.8446538393151,36,117,92416.0
Westchester County,New York,82.99344276073,36,119,967315.0
Wyoming County,New York,78.6090800762036,36,121,41446.0
Yates County,New York,78.9489526206732,36,123,25187.0
Alamance County,North Carolina,77.0446809949542,37,001,155258.0
Alexander County,North Carolina,76.8829711128533,37,003,37158.0
Alleghany County,North Carolina,77.8566549811591,37,005,10911.0
Anson County,North Carolina,74.3061128660673,37,007,26135.0
Ashe County,North Carolina,77.6034494795894,37,009,27114.0
Avery County,North Carolina,77.1564039181323,37,011,17695.0
Beaufort County,North Carolina,76.177702384055,37,013,47561.0
Bertie County,North Carolina,75.7606567653884,37,015,20518.0
Bladen County,North Carolina,74.7329082773005,37,017,34720.0
Brunswick County,North Carolina,78.1729790961877,37,019,115926.0
Buncombe County,North Carolina,78.5169696296857,37,021,247336.0
Burke County,North Carolina,76.3374442480544,37,023,89548.0
Cabarrus County,North Carolina,78.0721610965727,37,025,188375.0
Caldwell County,North Carolina,75.7435634464125,37,027,81758.0
Camden County,North Carolina,78.6643085755066,37,029,10161.0
Carteret County,North Carolina,77.6803137748571,37,031,68228.0
Caswell County,North Carolina,76.0573220450966,37,033,23174.0
Catawba County,North Carolina,76.3239468228226,37,035,154610.0
Chatham County,North Carolina,80.7802012066737,37,037,67431.0
Cherokee County,North Carolina,76.6058633675445,37,039,27092.0
Chowan County,North Carolina,76.8385932707574,37,041,14656.0
Clay County,North Carolina,77.5057071387186,37,043,10656.0
Cleveland County,North Carolina,74.5100474001885,37,045,97178.0
Columbus County,North Carolina,73.6585702616126,37,047,57230.0
Craven County,North Carolina,77.0093577281902,37,049,104450.0
Cumberland County,North Carolina,75.9433576722989,37,051,324603.0
Currituck County,North Carolina,77.632514953584,37,053,24492.0
Dare County,North Carolina,78.4322254487731,37,055,34863.0
Davidson County,North Carolina,76.2011782485777,37,057,163867.0
Davie County,North Carolina,78.1663756431769,37,059,41447.0
Duplin County,North Carolina,77.8988316100868,37,061,59453.0
Durham County,North Carolina,79.6209209207794,37,063,288817.0
Edgecombe County,North Carolina,74.3569077718436,37,065,55280.0
Forsyth County,North Carolina,77.8479963578129,37,067,361684.0
Franklin County,North Carolina,77.5521920660675,37,069,62296.0
Gaston County,North Carolina,75.3357731264094,37,071,209807.0
Gates County,North Carolina,77.0748865543704,37,073,11724.0
Graham County,North Carolina,76.2613823458498,37,075,8700.0
Granville County,North Carolina,77.6770298975125,37,077,58109.0
Greene County,North Carolina,76.7105230106257,37,079,21328.0
Guilford County,North Carolina,78.3694011039939,37,081,506763.0
Halifax County,North Carolina,74.5113391659146,37,083,53407.0
Harnett County,North Carolina,76.710403091091,37,085,124320.0
Haywood County,North Carolina,77.3910404894932,37,087,59170.0
Henderson County,North Carolina,78.9552933583691,37,089,109719.0
Hertford County,North Carolina,76.267232724201,37,091,24368.0
Hoke County,North Carolina,76.1832311029918,37,093,51075.0
Hyde County,North Carolina,76.173957206577,37,095,5693.0
Iredell County,North Carolina,77.3454511091566,37,097,165066.0
Jackson County,North Carolina,78.3472678904906,37,099,40812.0
Johnston County,North Carolina,77.5708422127428,37,101,178396.0
Jones County,North Carolina,76.1902846019978,37,103,10166.0
Lee County,North Carolina,76.5582704978537,37,105,59418.0
Lenoir County,North Carolina,74.7601074543464,37,107,58782.0
Lincoln County,North Carolina,76.8999526399262,37,109,79578.0
McDowell County,North Carolina,76.5484183033718,37,111,44961.0
Macon County,North Carolina,77.6353053977053,37,113,33919.0
Madison County,North Carolina,77.4682504651738,37,115,21027.0
Martin County,North Carolina,74.7824691301033,37,117,23729.0
Mecklenburg County,North Carolina,79.8761053211426,37,119,990288.0
Mitchell County,North Carolina,75.8561194068156,37,121,15330.0
Montgomery County,North Carolina,76.5916936298462,37,123,27601.0
Moore County,North Carolina,79.3427913703438,37,125,91743.0
Nash County,North Carolina,75.6795536686111,37,127,94722.0
New Hanover County,North Carolina,79.1174741673504,37,129,213091.0
Northampton County,North Carolina,76.3336368827759,37,131,21011.0
Onslow County,North Carolina,77.0565188865987,37,133,183753.0
Orange County,North Carolina,81.4322730757217,37,135,138644.0
Pamlico County,North Carolina,77.7983713464501,37,137,12982.0
Pasquotank County,North Carolina,76.4006936612545,37,139,40018.0
Pender County,North Carolina,77.6865952675424,37,141,55166.0
Perquimans County,North Carolina,78.2530596149123,37,143,13498.0
Person County,North Carolina,76.425729365848,37,145,39262.0
Pitt County,North Carolina,77.9133027152523,37,147,173798.0
Polk County,North Carolina,79.2590954565432,37,149,20327.0
Randolph County,North Carolina,76.3390043382547,37,151,142370.0
Richmond County,North Carolina,73.8821227474797,37,153,46046.0
Robeson County,North Carolina,73.2581368854281,37,155,134871.0
Rockingham County,North Carolina,75.3423086247672,37,157,92300.0
Rowan County,North Carolina,75.3149461138987,37,159,138361.0
Rutherford County,North Carolina,75.4474226802566,37,161,66865.0
Sampson County,North Carolina,75.6649184096691,37,163,63873.0
Scotland County,North Carolina,74.4939266375213,37,165,35932.0
Stanly County,North Carolina,76.12224718943,37,167,60586.0
Stokes County,North Carolina,76.5472954735741,37,169,46661.0
Surry County,North Carolina,75.8241194156526,37,171,73170.0
Swain County,North Carolina,72.9333071004517,37,173,14163.0
Transylvania County,North Carolina,79.9069808790819,37,175,32928.0
Tyrrell County,North Carolina,77.0916721552808,37,177,4152.0
Union County,North Carolina,79.3222472780239,37,179,213422.0
Vance County,North Carolina,74.2482048829945,37,181,44829.0
Wake County,North Carolina,81.2056453272975,37,183,976019.0
Warren County,North Carolina,77.1608974280253,37,185,20468.0
Washington County,North Carolina,76.3479577736823,37,187,12668.0
Watauga County,North Carolina,81.3004961408585,37,189,52240.0
Wayne County,North Carolina,76.2961421513848,37,191,124355.0
Wilkes County,North Carolina,76.5481319781807,37,193,68946.0
Wilson County,North Carolina,76.2859284890573,37,195,81581.0
Yadkin County,North Carolina,76.5449319450548,37,197,37971.0
Yancey County,North Carolina,77.4673034710673,37,199,17604.0
Adams County,North Dakota,79.0738378777805,38,001,2341.0
Barnes County,North Dakota,78.9383322123709,38,003,11097.0
Benson County,North Dakota,73.3573762495309,38,005,6794.0
Bottineau County,North Dakota,78.2184316083034,38,009,6634.0
