County,State,State_FIPS,County_FIPS,white_population,total_population,age_60_and_over,housing_cost_burden,median_gross_rent,age_15_to_44_percentage,gini_index,native_american_population,median_household_income,asian_population,per_capita_income,total_population_race,median_home_value,black_population,age_18_and_under_percentage
Catawba County,North Carolina,37,35,,,,1601.0,,,,,,,,,,,
Chatham County,North Carolina,37,37,,,,388.0,,,,,,,,,,,
Cherokee County,North Carolina,37,39,,,,215.0,,,,,,,,,,,
Chowan County,North Carolina,37,41,,,,109.0,,,,,,,,,,,
Clay County,North Carolina,37,43,,,,1.0,,,,,,,,,,,
Cleveland County,North Carolina,37,45,,,,1031.0,,,,,,,,,,,
Columbus County,North Carolina,37,47,,,,336.0,,,,,,,,,,,
Craven County,North Carolina,37,49,,,,1336.0,,,,,,,,,,,
Cumberland County,North Carolina,37,51,,,,4503.0,,,,,,,,,,,
Currituck County,North Carolina,37,53,,,,196.0,,,,,,,,,,,
Dare County,North Carolina,37,55,,,,414.0,,,,,,,,,,,
Davidson County,North Carolina,37,57,,,,1238.0,,,,,,,,,,,
Davie County,North Carolina,37,59,,,,134.0,,,,,,,,,,,
Duplin County,North Carolina,37,61,,,,484.0,,,,,,,,,,,
Durham County,North Carolina,37,63,,,,4621.0,,,,,,,,,,,
Edgecombe County,North Carolina,37,65,,,,504.0,,,,,,,,,,,
Forsyth County,North Carolina,37,67,,,,4186.0,,,,,,,,,,,
Franklin County,North Carolina,37,69,,,,600.0,,,,,,,,,,,
Gaston County,North Carolina,37,71,,,,2062.0,,,,,,,,,,,
Gates County,North Carolina,37,73,,,,23.0,,,,,,,,,,,
Graham County,North Carolina,37,75,,,,59.0,,,,,,,,,,,
Granville County,North Carolina,37,77,,,,226.0,,,,,,,,,,,
Greene County,North Carolina,37,79,,,,157.0,,,,,,,,,,,
Guilford County,North Carolina,37,81,,,,6247.0,,,,,,,,,,,
Halifax County,North Carolina,37,83,,,,353.0,,,,,,,,,,,
Harnett County,North Carolina,37,85,,,,1047.0,,,,,,,,,,,
Haywood County,North Carolina,37,87,,,,501.0,,,,,,,,,,,
Henderson County,North Carolina,37,89,,,,929.0,,,,,,,,,,,
Hertford County,North Carolina,37,91,,,,200.0,,,,,,,,,,,
Hoke County,North Carolina,37,93,,,,460.0,,,,,,,,,,,
Hyde County,North Carolina,37,95,,,,0.0,,,,,,,,,,,
Iredell County,North Carolina,37,97,,,,1111.0,,,,,,,,,,,
Jackson County,North Carolina,37,99,,,,384.0,,,,,,,,,,,
Johnston County,North Carolina,37,101,,,,1086.0,,,,,,,,,,,
Jones County,North Carolina,37,103,,,,66.0,,,,,,,,,,,
Lee County,North Carolina,37,105,,,,516.0,,,,,,,,,,,
Lenoir County,North Carolina,37,107,,,,722.0,,,,,,,,,,,
Lincoln County,North Carolina,37,109,,,,805.0,,,,,,,,,,,
McDowell County,North Carolina,37,111,,,,343.0,,,,,,,,,,,
Macon County,North Carolina,37,113,,,,267.0,,,,,,,,,,,
Madison County,North Carolina,37,115,,,,139.0,,,,,,,,,,,
Martin County,North Carolina,37,117,,,,128.0,,,,,,,,,,,
Mecklenburg County,North Carolina,37,119,,,,11602.0,,,,,,,,,,,
Mitchell County,North Carolina,37,121,,,,33.0,,,,,,,,,,,
Montgomery County,North Carolina,37,123,,,,223.0,,,,,,,,,,,
Moore County,North Carolina,37,125,,,,669.0,,,,,,,,,,,
Nash County,North Carolina,37,127,,,,1210.0,,,,,,,,,,,
New Hanover County,North Carolina,37,129,,,,2856.0,,,,,,,,,,,
Northampton County,North Carolina,37,131,,,,159.0,,,,,,,,,,,
Onslow County,North Carolina,37,133,,,,2348.0,,,,,,,,,,,
Orange County,North Carolina,37,135,,,,1502.0,,,,,,,,,,,
Pamlico County,North Carolina,37,137,,,,75.0,,,,,,,,,,,
Pasquotank County,North Carolina,37,139,,,,493.0,,,,,,,,,,,
Pender County,North Carolina,37,141,,,,282.0,,,,,,,,,,,
Perquimans County,North Carolina,37,143,,,,129.0,,,,,,,,,,,
Person County,North Carolina,37,145,,,,217.0,,,,,,,,,,,
Pitt County,North Carolina,37,147,,,,2043.0,,,,,,,,,,,
Polk County,North Carolina,37,149,,,,154.0,,,,,,,,,,,
Randolph County,North Carolina,37,151,,,,1091.0,,,,,,,,,,,
Richmond County,North Carolina,37,153,,,,256.0,,,,,,,,,,,
Robeson County,North Carolina,37,155,,,,1191.0,,,,,,,,,,,
Rockingham County,North Carolina,37,157,,,,782.0,,,,,,,,,,,
Rowan County,North Carolina,37,159,,,,1203.0,,,,,,,,,,,
Rutherford County,North Carolina,37,161,,,,509.0,,,,,,,,,,,
Sampson County,North Carolina,37,163,,,,614.0,,,,,,,,,,,
Scotland County,North Carolina,37,165,,,,321.0,,,,,,,,,,,
Stanly County,North Carolina,37,167,,,,468.0,,,,,,,,,,,
Stokes County,North Carolina,37,169,,,,178.0,,,,,,,,,,,
Surry County,North Carolina,37,171,,,,492.0,,,,,,,,,,,
Swain County,North Carolina,37,173,,,,125.0,,,,,,,,,,,
Transylvania County,North Carolina,37,175,,,,134.0,,,,,,,,,,,
Tyrrell County,North Carolina,37,177,,,,5.0,,,,,,,,,,,
Union County,North Carolina,37,179,,,,1267.0,,,,,,,,,,,
Vance County,North Carolina,37,181,,,,487.0,,,,,,,,,,,
Wake County,North Carolina,37,183,,,,9924.0,,,,,,,,,,,
Warren County,North Carolina,37,185,,,,163.0,,,,,,,,,,,
Washington County,North Carolina,37,187,,,,121.0,,,,,,,,,,,
Watauga County,North Carolina,37,189,,,,567.0,,,,,,,,,,,
Wayne County,North Carolina,37,191,,,,1588.0,,,,,,,,,,,
Wilkes County,North Carolina,37,193,,,,382.0,,,,,,,,,,,
Wilson County,North Carolina,37,195,,,,897.0,,,,,,,,,,,
Yadkin County,North Carolina,37,197,,,,234.0,,,,,,,,,,,
Yancey County,North Carolina,37,199,,,,44.0,,,,,,,,,,,
Adams County,North Dakota,38,1,,,,14.0,,,,,,,,,,,
Barnes County,North Dakota,38,3,,,,24.0,,,,,,,,,,,
Benson County,North Dakota,38,5,,,,30.0,,,,,,,,,,,
Bottineau County,North Dakota,38,9,,,,27.0,,,,,,,,,,,
Bowman County,North Dakota,38,11,,,,21.0,,,,,,,,,,,
Burke County,North Dakota,38,13,,,,16.0,,,,,,,,,,,
Burleigh County,North Dakota,38,15,,,,762.0,,,,,,,,,,,
Cass County,North Dakota,38,17,,,,2225.0,,,,,,,,,,,
Cavalier County,North Dakota,38,19,,,,34.0,,,,,,,,,,,
Dickey County,North Dakota,38,21,,,,42.0,,,,,,,,,,,
Divide County,North Dakota,38,23,,,,0.0,,,,,,,,,,,
Dunn County,North Dakota,38,25,,,,11.0,,,,,,,,,,,
Eddy County,North Dakota,38,27,,,,12.0,,,,,,,,,,,
Emmons County,North Dakota,38,29,,,,19.0,,,,,,,,,,,
Foster County,North Dakota,38,31,,,,22.0,,,,,,,,,,,
Golden Valley County,North Dakota,38,33,,,,14.0,,,,,,,,,,,
Grand Forks County,North Dakota,38,35,,,,982.0,,,,,,,,,,,
Grant County,North Dakota,38,37,,,,8.0,,,,,,,,,,,
Griggs County,North Dakota,38,39,,,,6.0,,,,,,,,,,,
Hettinger County,North Dakota,38,41,,,,9.0,,,,,,,,,,,
Kidder County,North Dakota,38,43,,,,7.0,,,,,,,,,,,
LaMoure County,North Dakota,38,45,,,,10.0,,,,,,,,,,,
Logan County,North Dakota,38,47,,,,20.0,,,,,,,,,,,
McHenry County,North Dakota,38,49,,,,26.0,,,,,,,,,,,
McIntosh County,North Dakota,38,51,,,,21.0,,,,,,,,,,,
McKenzie County,North Dakota,38,53,,,,30.0,,,,,,,,,,,
McLean County,North Dakota,38,55,,,,33.0,,,,,,,,,,,
Mercer County,North Dakota,38,57,,,,45.0,,,,,,,,,,,
Morton County,North Dakota,38,59,,,,90.0,,,,,,,,,,,
Mountrail County,North Dakota,38,61,,,,30.0,,,,,,,,,,,
Nelson County,North Dakota,38,63,,,,9.0,,,,,,,,,,,
Oliver County,North Dakota,38,65,,,,0.0,,,,,,,,,,,
Pembina County,North Dakota,38,67,,,,37.0,,,,,,,,,,,
Pierce County,North Dakota,38,69,,,,43.0,,,,,,,,,,,
Ramsey County,North Dakota,38,71,,,,71.0,,,,,,,,,,,
Ransom County,North Dakota,38,73,,,,15.0,,,,,,,,,,,
Renville County,North Dakota,38,75,,,,0.0,,,,,,,,,,,
Richland County,North Dakota,38,77,,,,105.0,,,,,,,,,,,
Rolette County,North Dakota,38,79,,,,86.0,,,,,,,,,,,
Sargent County,North Dakota,38,81,,,,37.0,,,,,,,,,,,
Sheridan County,North Dakota,38,83,,,,5.0,,,,,,,,,,,
Sioux County,North Dakota,38,85,,,,11.0,,,,,,,,,,,
Stark County,North Dakota,38,89,,,,158.0,,,,,,,,,,,
Steele County,North Dakota,38,91,,,,14.0,,,,,,,,,,,
Stutsman County,North Dakota,38,93,,,,238.0,,,,,,,,,,,
Towner County,North Dakota,38,95,,,,9.0,,,,,,,,,,,
Traill County,North Dakota,38,97,,,,34.0,,,,,,,,,,,
Walsh County,North Dakota,38,99,,,,96.0,,,,,,,,,,,
Ward County,North Dakota,38,101,,,,412.0,,,,,,,,,,,
Wells County,North Dakota,38,103,,,,34.0,,,,,,,,,,,
Williams County,North Dakota,38,105,,,,116.0,,,,,,,,,,,
Adams County,Ohio,39,1,,,,251.0,,,,,,,,,,,
Allen County,Ohio,39,3,,,,821.0,,,,,,,,,,,
Ashland County,Ohio,39,5,,,,364.0,,,,,,,,,,,
Ashtabula County,Ohio,39,7,,,,926.0,,,,,,,,,,,
Athens County,Ohio,39,9,,,,436.0,,,,,,,,,,,
Auglaize County,Ohio,39,11,,,,202.0,,,,,,,,,,,
Belmont County,Ohio,39,13,,,,616.0,,,,,,,,,,,
Brown County,Ohio,39,15,,,,309.0,,,,,,,,,,,
Butler County,Ohio,39,17,,,,3159.0,,,,,,,,,,,
Carroll County,Ohio,39,19,,,,181.0,,,,,,,,,,,
Champaign County,Ohio,39,21,,,,180.0,,,,,,,,,,,
Clark County,Ohio,39,23,,,,1625.0,,,,,,,,,,,
Clermont County,Ohio,39,25,,,,1417.0,,,,,,,,,,,
Clinton County,Ohio,39,27,,,,562.0,,,,,,,,,,,
Columbiana County,Ohio,39,29,,,,641.0,,,,,,,,,,,
Coshocton County,Ohio,39,31,,,,172.0,,,,,,,,,,,
Crawford County,Ohio,39,33,,,,479.0,,,,,,,,,,,
Cuyahoga County,Ohio,39,35,,,,15045.0,,,,,,,,,,,
Darke County,Ohio,39,37,,,,511.0,,,,,,,,,,,
Defiance County,Ohio,39,39,,,,198.0,,,,,,,,,,,
Delaware County,Ohio,39,41,,,,864.0,,,,,,,,,,,
Erie County,Ohio,39,43,,,,680.0,,,,,,,,,,,
Fairfield County,Ohio,39,45,,,,1490.0,,,,,,,,,,,
Fayette County,Ohio,39,47,,,,487.0,,,,,,,,,,,
Franklin County,Ohio,39,49,,,,17493.0,,,,,,,,,,,
Fulton County,Ohio,39,51,,,,184.0,,,,,,,,,,,
Gallia County,Ohio,39,53,,,,142.0,,,,,,,,,,,
Geauga County,Ohio,39,55,,,,463.0,,,,,,,,,,,
Greene County,Ohio,39,57,,,,1582.0,,,,,,,,,,,
Guernsey County,Ohio,39,59,,,,354.0,,,,,,,,,,,
Hamilton County,Ohio,39,61,,,,10822.0,,,,,,,,,,,
Hancock County,Ohio,39,63,,,,652.0,,,,,,,,,,,
Hardin County,Ohio,39,65,,,,339.0,,,,,,,,,,,
Harrison County,Ohio,39,67,,,,103.0,,,,,,,,,,,
Henry County,Ohio,39,69,,,,119.0,,,,,,,,,,,
Highland County,Ohio,39,71,,,,476.0,,,,,,,,,,,
Hocking County,Ohio,39,73,,,,208.0,,,,,,,,,,,
Holmes County,Ohio,39,75,,,,96.0,,,,,,,,,,,
Huron County,Ohio,39,77,,,,379.0,,,,,,,,,,,
Jackson County,Ohio,39,79,,,,314.0,,,,,,,,,,,
Jefferson County,Ohio,39,81,,,,486.0,,,,,,,,,,,
Knox County,Ohio,39,83,,,,471.0,,,,,,,,,,,
Lake County,Ohio,39,85,,,,1927.0,,,,,,,,,,,
Lawrence County,Ohio,39,87,,,,460.0,,,,,,,,,,,
Licking County,Ohio,39,89,,,,1436.0,,,,,,,,,,,
Logan County,Ohio,39,91,,,,366.0,,,,,,,,,,,
Lorain County,Ohio,39,93,,,,2661.0,,,,,,,,,,,
Lucas County,Ohio,39,95,,,,5119.0,,,,,,,,,,,
Madison County,Ohio,39,97,,,,436.0,,,,,,,,,,,
Mahoning County,Ohio,39,99,,,,2314.0,,,,,,,,,,,
Marion County,Ohio,39,101,,,,546.0,,,,,,,,,,,
Medina County,Ohio,39,103,,,,1385.0,,,,,,,,,,,
Meigs County,Ohio,39,105,,,,168.0,,,,,,,,,,,
Mercer County,Ohio,39,107,,,,247.0,,,,,,,,,,,
Miami County,Ohio,39,109,,,,672.0,,,,,,,,,,,
Monroe County,Ohio,39,111,,,,68.0,,,,,,,,,,,
Montgomery County,Ohio,39,113,,,,6654.0,,,,,,,,,,,
Morgan County,Ohio,39,115,,,,75.0,,,,,,,,,,,
Morrow County,Ohio,39,117,,,,127.0,,,,,,,,,,,
Muskingum County,Ohio,39,119,,,,730.0,,,,,,,,,,,
Noble County,Ohio,39,121,,,,86.0,,,,,,,,,,,
Ottawa County,Ohio,39,123,,,,299.0,,,,,,,,,,,
Paulding County,Ohio,39,125,,,,56.0,,,,,,,,,,,
Perry County,Ohio,39,127,,,,195.0,,,,,,,,,,,
Pickaway County,Ohio,39,129,,,,447.0,,,,,,,,,,,
Pike County,Ohio,39,131,,,,287.0,,,,,,,,,,,
Portage County,Ohio,39,133,,,,1533.0,,,,,,,,,,,
Preble County,Ohio,39,135,,,,358.0,,,,,,,,,,,
Putnam County,Ohio,39,137,,,,240.0,,,,,,,,,,,
Richland County,Ohio,39,139,,,,1180.0,,,,,,,,,,,
Ross County,Ohio,39,141,,,,476.0,,,,,,,,,,,
Sandusky County,Ohio,39,143,,,,375.0,,,,,,,,,,,
Scioto County,Ohio,39,145,,,,722.0,,,,,,,,,,,
Seneca County,Ohio,39,147,,,,493.0,,,,,,,,,,,
Shelby County,Ohio,39,149,,,,518.0,,,,,,,,,,,
Stark County,Ohio,39,151,,,,3617.0,,,,,,,,,,,
Summit County,Ohio,39,153,,,,5976.0,,,,,,,,,,,
Trumbull County,Ohio,39,155,,,,1843.0,,,,,,,,,,,
Tuscarawas County,Ohio,39,157,,,,741.0,,,,,,,,,,,
Union County,Ohio,39,159,,,,369.0,,,,,,,,,,,
Van Wert County,Ohio,39,161,,,,128.0,,,,,,,,,,,
Vinton County,Ohio,39,163,,,,83.0,,,,,,,,,,,
Warren County,Ohio,39,165,,,,1456.0,,,,,,,,,,,
Washington County,Ohio,39,167,,,,448.0,,,,,,,,,,,
Wayne County,Ohio,39,169,,,,1036.0,,,,,,,,,,,
Williams County,Ohio,39,171,,,,319.0,,,,,,,,,,,
Wood County,Ohio,39,173,,,,864.0,,,,,,,,,,,
Wyandot County,Ohio,39,175,,,,229.0,,,,,,,,,,,
Adair County,Oklahoma,40,1,,,,175.0,,,,,,,,,,,
Alfalfa County,Oklahoma,40,3,,,,27.0,,,,,,,,,,,
Atoka County,Oklahoma,40,5,,,,111.0,,,,,,,,,,,
Beaver County,Oklahoma,40,7,,,,8.0,,,,,,,,,,,
Beckham County,Oklahoma,40,9,,,,104.0,,,,,,,,,,,
Blaine County,Oklahoma,40,11,,,,40.0,,,,,,,,,,,
Bryan County,Oklahoma,40,13,,,,447.0,,,,,,,,,,,
Caddo County,Oklahoma,40,15,,,,164.0,,,,,,,,,,,
Canadian County,Oklahoma,40,17,,,,708.0,,,,,,,,,,,
Carter County,Oklahoma,40,19,,,,350.0,,,,,,,,,,,
Cherokee County,Oklahoma,40,21,,,,420.0,,,,,,,,,,,
Choctaw County,Oklahoma,40,23,,,,99.0,,,,,,,,,,,
Cimarron County,Oklahoma,40,25,,,,0.0,,,,,,,,,,,
Cleveland County,Oklahoma,40,27,,,,2051.0,,,,,,,,,,,
Coal County,Oklahoma,40,29,,,,43.0,,,,,,,,,,,
Comanche County,Oklahoma,40,31,,,,1289.0,,,,,,,,,,,
Cotton County,Oklahoma,40,33,,,,48.0,,,,,,,,,,,
Craig County,Oklahoma,40,35,,,,89.0,,,,,,,,,,,
Creek County,Oklahoma,40,37,,,,464.0,,,,,,,,,,,
Custer County,Oklahoma,40,39,,,,254.0,,,,,,,,,,,
Delaware County,Oklahoma,40,41,,,,184.0,,,,,,,,,,,
Dewey County,Oklahoma,40,43,,,,22.0,,,,,,,,,,,
Ellis County,Oklahoma,40,45,,,,2.0,,,,,,,,,,,
Garfield County,Oklahoma,40,47,,,,545.0,,,,,,,,,,,
Garvin County,Oklahoma,40,49,,,,156.0,,,,,,,,,,,
Grady County,Oklahoma,40,51,,,,289.0,,,,,,,,,,,
Grant County,Oklahoma,40,53,,,,17.0,,,,,,,,,,,
Greer County,Oklahoma,40,55,,,,0.0,,,,,,,,,,,
Harmon County,Oklahoma,40,57,,,,17.0,,,,,,,,,,,
Harper County,Oklahoma,40,59,,,,15.0,,,,,,,,,,,
Haskell County,Oklahoma,40,61,,,,68.0,,,,,,,,,,,
Hughes County,Oklahoma,40,63,,,,42.0,,,,,,,,,,,
Jackson County,Oklahoma,40,65,,,,229.0,,,,,,,,,,,
Jefferson County,Oklahoma,40,67,,,,32.0,,,,,,,,,,,
Johnston County,Oklahoma,40,69,,,,59.0,,,,,,,,,,,
Kay County,Oklahoma,40,71,,,,414.0,,,,,,,,,,,
Kingfisher County,Oklahoma,40,73,,,,93.0,,,,,,,,,,,
Kiowa County,Oklahoma,40,75,,,,38.0,,,,,,,,,,,
Latimer County,Oklahoma,40,77,,,,54.0,,,,,,,,,,,
Le Flore County,Oklahoma,40,79,,,,300.0,,,,,,,,,,,
Lincoln County,Oklahoma,40,81,,,,253.0,,,,,,,,,,,
Logan County,Oklahoma,40,83,,,,251.0,,,,,,,,,,,
Love County,Oklahoma,40,85,,,,41.0,,,,,,,,,,,
McClain County,Oklahoma,40,87,,,,155.0,,,,,,,,,,,
McCurtain County,Oklahoma,40,89,,,,207.0,,,,,,,,,,,
McIntosh County,Oklahoma,40,91,,,,127.0,,,,,,,,,,,
Major County,Oklahoma,40,93,,,,25.0,,,,,,,,,,,
Marshall County,Oklahoma,40,95,,,,125.0,,,,,,,,,,,
Mayes County,Oklahoma,40,97,,,,258.0,,,,,,,,,,,
Murray County,Oklahoma,40,99,,,,107.0,,,,,,,,,,,
Muskogee County,Oklahoma,40,101,,,,733.0,,,,,,,,,,,
Noble County,Oklahoma,40,103,,,,118.0,,,,,,,,,,,
Nowata County,Oklahoma,40,105,,,,45.0,,,,,,,,,,,
Okfuskee County,Oklahoma,40,107,,,,157.0,,,,,,,,,,,
Oklahoma County,Oklahoma,40,109,,,,9332.0,,,,,,,,,,,
Okmulgee County,Oklahoma,40,111,,,,225.0,,,,,,,,,,,
Osage County,Oklahoma,40,113,,,,192.0,,,,,,,,,,,
Ottawa County,Oklahoma,40,115,,,,214.0,,,,,,,,,,,
Pawnee County,Oklahoma,40,117,,,,103.0,,,,,,,,,,,
Payne County,Oklahoma,40,119,,,,987.0,,,,,,,,,,,
Pittsburg County,Oklahoma,40,121,,,,582.0,,,,,,,,,,,
Pontotoc County,Oklahoma,40,123,,,,296.0,,,,,,,,,,,
Pottawatomie County,Oklahoma,40,125,,,,643.0,,,,,,,,,,,
Pushmataha County,Oklahoma,40,127,,,,67.0,,,,,,,,,,,
Roger Mills County,Oklahoma,40,129,,,,22.0,,,,,,,,,,,
Rogers County,Oklahoma,40,131,,,,540.0,,,,,,,,,,,
Seminole County,Oklahoma,40,133,,,,172.0,,,,,,,,,,,
Sequoyah County,Oklahoma,40,135,,,,454.0,,,,,,,,,,,
Stephens County,Oklahoma,40,137,,,,340.0,,,,,,,,,,,
Texas County,Oklahoma,40,139,,,,145.0,,,,,,,,,,,
Tillman County,Oklahoma,40,141,,,,53.0,,,,,,,,,,,
Tulsa County,Oklahoma,40,143,,,,8656.0,,,,,,,,,,,
Wagoner County,Oklahoma,40,145,,,,378.0,,,,,,,,,,,
Washington County,Oklahoma,40,147,,,,365.0,,,,,,,,,,,
Washita County,Oklahoma,40,149,,,,84.0,,,,,,,,,,,
Woods County,Oklahoma,40,151,,,,147.0,,,,,,,,,,,
Woodward County,Oklahoma,40,153,,,,119.0,,,,,,,,,,,
Baker County,Oregon,41,1,,,,164.0,,,,,,,,,,,
Benton County,Oregon,41,3,,,,944.0,,,,,,,,,,,
Clackamas County,Oregon,41,5,,,,3598.0,,,,,,,,,,,
Clatsop County,Oregon,41,7,,,,585.0,,,,,,,,,,,
Columbia County,Oregon,41,9,,,,285.0,,,,,,,,,,,
Coos County,Oregon,41,11,,,,716.0,,,,,,,,,,,
Crook County,Oregon,41,13,,,,216.0,,,,,,,,,,,
Curry County,Oregon,41,15,,,,247.0,,,,,,,,,,,
Deschutes County,Oregon,41,17,,,,1980.0,,,,,,,,,,,
Douglas County,Oregon,41,19,,,,1161.0,,,,,,,,,,,
Gilliam County,Oregon,41,21,,,,5.0,,,,,,,,,,,
Grant County,Oregon,41,23,,,,91.0,,,,,,,,,,,
Harney County,Oregon,41,25,,,,39.0,,,,,,,,,,,
Hood River County,Oregon,41,27,,,,321.0,,,,,,,,,,,
Jackson County,Oregon,41,29,,,,2723.0,,,,,,,,,,,
Jefferson County,Oregon,41,31,,,,158.0,,,,,,,,,,,
Josephine County,Oregon,41,33,,,,749.0,,,,,,,,,,,
Klamath County,Oregon,41,35,,,,802.0,,,,,,,,,,,
Lake County,Oregon,41,37,,,,37.0,,,,,,,,,,,
Lane County,Oregon,41,39,,,,4693.0,,,,,,,,,,,
Lincoln County,Oregon,41,41,,,,771.0,,,,,,,,,,,
Linn County,Oregon,41,43,,,,1254.0,,,,,,,,,,,
Malheur County,Oregon,41,45,,,,186.0,,,,,,,,,,,
Marion County,Oregon,41,47,,,,3724.0,,,,,,,,,,,
Morrow County,Oregon,41,49,,,,106.0,,,,,,,,,,,
Multnomah County,Oregon,41,51,,,,11098.0,,,,,,,,,,,
Polk County,Oregon,41,53,,,,636.0,,,,,,,,,,,
Sherman County,Oregon,41,55,,,,13.0,,,,,,,,,,,
Tillamook County,Oregon,41,57,,,,229.0,,,,,,,,,,,
Umatilla County,Oregon,41,59,,,,566.0,,,,,,,,,,,
Union County,Oregon,41,61,,,,234.0,,,,,,,,,,,
Wallowa County,Oregon,41,63,,,,17.0,,,,,,,,,,,
Wasco County,Oregon,41,65,,,,198.0,,,,,,,,,,,
Washington County,Oregon,41,67,,,,6827.0,,,,,,,,,,,
Wheeler County,Oregon,41,69,,,,3.0,,,,,,,,,,,
Yamhill County,Oregon,41,71,,,,726.0,,,,,,,,,,,
Adams County,Pennsylvania,42,1,,,,733.0,,,,,,,,,,,
Allegheny County,Pennsylvania,42,3,,,,14714.0,,,,,,,,,,,
Armstrong County,Pennsylvania,42,5,,,,432.0,,,,,,,,,,,
Beaver County,Pennsylvania,42,7,,,,1667.0,,,,,,,,,,,
Bedford County,Pennsylvania,42,9,,,,382.0,,,,,,,,,,,
Berks County,Pennsylvania,42,11,,,,3897.0,,,,,,,,,,,
Blair County,Pennsylvania,42,13,,,,1350.0,,,,,,,,,,,
Bradford County,Pennsylvania,42,15,,,,449.0,,,,,,,,,,,
Bucks County,Pennsylvania,42,17,,,,4953.0,,,,,,,,,,,
Butler County,Pennsylvania,42,19,,,,1118.0,,,,,,,,,,,
Cambria County,Pennsylvania,42,21,,,,1274.0,,,,,,,,,,,
Cameron County,Pennsylvania,42,23,,,,70.0,,,,,,,,,,,
Carbon County,Pennsylvania,42,25,,,,441.0,,,,,,,,,,,
Centre County,Pennsylvania,42,27,,,,1564.0,,,,,,,,,,,
Chester County,Pennsylvania,42,29,,,,3300.0,,,,,,,,,,,
Clarion County,Pennsylvania,42,31,,,,334.0,,,,,,,,,,,
Clearfield County,Pennsylvania,42,33,,,,557.0,,,,,,,,,,,
Clinton County,Pennsylvania,42,35,,,,272.0,,,,,,,,,,,
Columbia County,Pennsylvania,42,37,,,,751.0,,,,,,,,,,,
Crawford County,Pennsylvania,42,39,,,,755.0,,,,,,,,,,,
Cumberland County,Pennsylvania,42,41,,,,2352.0,,,,,,,,,,,
Dauphin County,Pennsylvania,42,43,,,,3012.0,,,,,,,,,,,
Delaware County,Pennsylvania,42,45,,,,4523.0,,,,,,,,,,,
Elk County,Pennsylvania,42,47,,,,164.0,,,,,,,,,,,
Erie County,Pennsylvania,42,49,,,,2737.0,,,,,,,,,,,
Fayette County,Pennsylvania,42,51,,,,920.0,,,,,,,,,,,
Forest County,Pennsylvania,42,53,,,,18.0,,,,,,,,,,,
Franklin County,Pennsylvania,42,55,,,,1334.0,,,,,,,,,,,
Fulton County,Pennsylvania,42,57,,,,89.0,,,,,,,,,,,
Greene County,Pennsylvania,42,59,,,,407.0,,,,,,,,,,,
Huntingdon County,Pennsylvania,42,61,,,,323.0,,,,,,,,,,,
Indiana County,Pennsylvania,42,63,,,,677.0,,,,,,,,,,,
Jefferson County,Pennsylvania,42,65,,,,256.0,,,,,,,,,,,
Juniata County,Pennsylvania,42,67,,,,171.0,,,,,,,,,,,
Lackawanna County,Pennsylvania,42,69,,,,2083.0,,,,,,,,,,,
Lancaster County,Pennsylvania,42,71,,,,4449.0,,,,,,,,,,,
Lawrence County,Pennsylvania,42,73,,,,773.0,,,,,,,,,,,
Lebanon County,Pennsylvania,42,75,,,,1144.0,,,,,,,,,,,
Lehigh County,Pennsylvania,42,77,,,,3926.0,,,,,,,,,,,
Luzerne County,Pennsylvania,42,79,,,,3641.0,,,,,,,,,,,
Lycoming County,Pennsylvania,42,81,,,,1068.0,,,,,,,,,,,
McKean County,Pennsylvania,42,83,,,,394.0,,,,,,,,,,,
Mercer County,Pennsylvania,42,85,,,,1016.0,,,,,,,,,,,
Mifflin County,Pennsylvania,42,87,,,,418.0,,,,,,,,,,,
Monroe County,Pennsylvania,42,89,,,,691.0,,,,,,,,,,,
Montgomery County,Pennsylvania,42,91,,,,6561.0,,,,,,,,,,,
Montour County,Pennsylvania,42,93,,,,90.0,,,,,,,,,,,
Northampton County,Pennsylvania,42,95,,,,2438.0,,,,,,,,,,,
Northumberland County,Pennsylvania,42,97,,,,893.0,,,,,,,,,,,
Perry County,Pennsylvania,42,99,,,,268.0,,,,,,,,,,,
Philadelphia County,Pennsylvania,42,101,,,,20088.0,,,,,,,,,,,
Pike County,Pennsylvania,42,103,,,,295.0,,,,,,,,,,,
Potter County,Pennsylvania,42,105,,,,168.0,,,,,,,,,,,
Schuylkill County,Pennsylvania,42,107,,,,1368.0,,,,,,,,,,,
Snyder County,Pennsylvania,42,109,,,,344.0,,,,,,,,,,,
Somerset County,Pennsylvania,42,111,,,,428.0,,,,,,,,,,,
Sullivan County,Pennsylvania,42,113,,,,46.0,,,,,,,,,,,
Susquehanna County,Pennsylvania,42,115,,,,244.0,,,,,,,,,,,
Tioga County,Pennsylvania,42,117,,,,386.0,,,,,,,,,,,
Union County,Pennsylvania,42,119,,,,452.0,,,,,,,,,,,
Venango County,Pennsylvania,42,121,,,,518.0,,,,,,,,,,,
Warren County,Pennsylvania,42,123,,,,301.0,,,,,,,,,,,
Washington County,Pennsylvania,42,125,,,,1441.0,,,,,,,,,,,
Wayne County,Pennsylvania,42,127,,,,308.0,,,,,,,,,,,
Westmoreland County,Pennsylvania,42,129,,,,2515.0,,,,,,,,,,,
Wyoming County,Pennsylvania,42,131,,,,138.0,,,,,,,,,,,
York County,Pennsylvania,42,133,,,,3513.0,,,,,,,,,,,
Bristol County,Rhode Island,44,1,,,,446.0,,,,,,,,,,,
