County,State,mean_life_expectancy,State_FIPS,County_FIPS,age_15_to_44_percentage
Johnson County,Missouri,78.2062526299407,29,101,80.4
Knox County,Missouri,77.3008415532451,29,103,78.0
Laclede County,Missouri,75.712506719027,29,105,78.1
Lafayette County,Missouri,77.2262755654478,29,107,79.5
Lawrence County,Missouri,76.2470920515785,29,109,75.2
Lewis County,Missouri,77.1196805681401,29,111,78.2
Lincoln County,Missouri,76.7993254633377,29,113,75.1
Linn County,Missouri,76.150406170241,29,115,78.1
Livingston County,Missouri,77.6442904561183,29,117,79.9
McDonald County,Missouri,74.7181774572302,29,119,76.5
Macon County,Missouri,77.1281484004385,29,121,77.7
Madison County,Missouri,74.3249750247102,29,123,78.2
Maries County,Missouri,77.1744094525813,29,125,78.8
Marion County,Missouri,76.9515495919042,29,127,78.4
Mercer County,Missouri,78.3223647394934,29,129,78.2
Miller County,Missouri,76.5913449138703,29,131,78.4
Mississippi County,Missouri,73.311078869097,29,133,80.6
Moniteau County,Missouri,78.0829308981967,29,135,78.1
Monroe County,Missouri,78.5912054975937,29,137,78.5
Montgomery County,Missouri,76.0731434152705,29,139,78.5
Morgan County,Missouri,75.4353312103422,29,141,80.4
New Madrid County,Missouri,73.0879304207865,29,143,77.7
Newton County,Missouri,76.3289315663478,29,145,77.1
Nodaway County,Missouri,79.2753597408649,29,147,84.2
Oregon County,Missouri,75.6669479421058,29,149,81.5
Osage County,Missouri,78.8977022658408,29,151,79.1
Ozark County,Missouri,75.9159291458202,29,153,82.9
Pemiscot County,Missouri,71.6942759739889,29,155,73.9
Perry County,Missouri,78.2504163259053,29,157,76.8
Pettis County,Missouri,77.2960964401917,29,159,76.9
Phelps County,Missouri,76.7004848031976,29,161,81.0
Pike County,Missouri,76.863597244093,29,163,81.3
Platte County,Missouri,80.6029089268362,29,165,78.1
Polk County,Missouri,76.5194743831188,29,167,78.4
Pulaski County,Missouri,76.4603613824515,29,169,81.2
Putnam County,Missouri,77.0800419891877,29,171,79.8
Ralls County,Missouri,78.992792720651,29,173,81.3
Randolph County,Missouri,76.0715353667802,29,175,79.5
Ray County,Missouri,76.322045895456,29,177,78.4
Reynolds County,Missouri,74.6833206083084,29,179,78.5
Ripley County,Missouri,73.582053840659,29,181,79.1
Saint Charles County,Missouri,80.4956770097469,29,183,77.1
Saint Clair County,Missouri,76.2875956114096,29,185,83.3
Sainte Genevieve County,Missouri,77.926596813284,29,186,78.9
Saint Francois County,Missouri,74.5718389358736,29,187,82.1
Saint Louis County,Missouri,78.9528590324285,29,189,78.5
Saline County,Missouri,77.3826601270985,29,195,79.0
Schuyler County,Missouri,77.6007703066753,29,197,78.1
Scotland County,Missouri,77.6507610061748,29,199,72.7
Scott County,Missouri,75.3416450292339,29,201,76.8
Shannon County,Missouri,76.1063092160465,29,203,78.3
Shelby County,Missouri,77.3821776564448,29,205,78.4
Stoddard County,Missouri,75.4321439824336,29,207,80.1
Stone County,Missouri,78.1620460472938,29,209,83.7
Sullivan County,Missouri,76.4751974691752,29,211,76.8
Taney County,Missouri,77.5188254509731,29,213,79.7
Texas County,Missouri,76.8529282340683,29,215,81.8
Vernon County,Missouri,75.9173683783457,29,217,75.8
Warren County,Missouri,78.6257045517955,29,219,78.4
Washington County,Missouri,73.7732065984419,29,221,79.3
Wayne County,Missouri,74.5121646660112,29,223,80.3
Webster County,Missouri,77.538050110916,29,225,74.5
Worth County,Missouri,78.1521886648637,29,227,81.0
Wright County,Missouri,75.1626050079813,29,229,77.2
Saint Louis City,Missouri,74.6297626248881,29,510,80.5
Beaverhead County,Montana,80.2229823660767,30,001,84.3
Big Horn County,Montana,72.3343877560593,30,003,66.9
Blaine County,Montana,75.2135032437102,30,005,71.6
Broadwater County,Montana,79.9662176096159,30,007,80.6
Carbon County,Montana,80.2571943258057,30,009,83.5
Carter County,Montana,79.2408639015188,30,011,83.8
Cascade County,Montana,78.1851337986609,30,013,79.3
Chouteau County,Montana,79.0972883038765,30,015,78.5
Custer County,Montana,77.1654095996406,30,017,80.4
Daniels County,Montana,78.9708764025247,30,019,86.5
Dawson County,Montana,78.1571853736151,30,021,81.6
Deer Lodge County,Montana,76.5560049504499,30,023,85.9
Fallon County,Montana,78.1733095682742,30,025,78.3
Fergus County,Montana,78.091519656208,30,027,82.7
Flathead County,Montana,79.1720287718369,30,029,78.8
Gallatin County,Montana,81.7880628592904,30,031,82.1
Garfield County,Montana,78.3908764777266,30,033,80.0
Glacier County,Montana,72.5910224520383,30,035,71.0
Granite County,Montana,81.4880493890717,30,039,85.2
Hill County,Montana,77.1530709355453,30,041,75.6
Jefferson County,Montana,78.8626027685283,30,043,80.1
Judith Basin County,Montana,80.8439696174723,30,045,81.9
Lake County,Montana,77.8141194214063,30,047,77.5
Lewis and Clark County,Montana,79.3615693932119,30,049,79.5
Liberty County,Montana,81.7795281727635,30,051,76.2
Lincoln County,Montana,77.8540535561684,30,053,83.4
McCone County,Montana,78.6290115906823,30,055,80.8
Madison County,Montana,80.5919947524904,30,057,85.0
Meagher County,Montana,78.4714127966024,30,059,86.9
Mineral County,Montana,77.1278821284134,30,061,86.0
Missoula County,Montana,79.7113051365278,30,063,81.8
Musselshell County,Montana,76.6260189774817,30,065,80.6
Phillips County,Montana,77.2284076796536,30,071,80.7
Pondera County,Montana,78.1228365891294,30,073,78.4
Powder River County,Montana,79.7899711229715,30,075,86.8
Powell County,Montana,77.0387169402863,30,077,89.0
Prairie County,Montana,77.9821618806588,30,079,83.7
Ravalli County,Montana,79.6678434117966,30,081,80.6
Richland County,Montana,77.5280911759789,30,083,80.1
Roosevelt County,Montana,69.7581856628598,30,085,71.0
Rosebud County,Montana,75.5435181401609,30,087,74.4
Sanders County,Montana,77.7504649646221,30,089,82.7
Sheridan County,Montana,76.8248112448741,30,091,79.7
Silver Bow County,Montana,76.4845776724297,30,093,81.1
Stillwater County,Montana,79.670025273562,30,095,81.2
Sweet Grass County,Montana,80.6525708878379,30,097,77.5
Teton County,Montana,79.9915583032002,30,099,80.1
Toole County,Montana,78.0199974536806,30,101,84.8
Valley County,Montana,78.4908306345541,30,105,79.2
Wheatland County,Montana,78.7628562864352,30,107,83.6
Wibaux County,Montana,77.0610755000898,30,109,86.0
Yellowstone County,Montana,78.4740013081115,30,111,78.2
Park County,Montana,80.0572429430803,30,067,82.1
Adams County,Nebraska,79.3196479338421,31,001,78.5
Antelope County,Nebraska,80.9824820703698,31,003,79.5
Boone County,Nebraska,80.8894450121643,31,011,78.9
Box Butte County,Nebraska,78.2131396166366,31,013,72.5
Boyd County,Nebraska,79.1873420436559,31,015,79.0
Brown County,Nebraska,80.2672891160727,31,017,80.3
Buffalo County,Nebraska,80.4427642379011,31,019,77.8
Burt County,Nebraska,78.5739860983512,31,021,79.1
Butler County,Nebraska,79.0832000026282,31,023,78.2
Cass County,Nebraska,78.9860540299806,31,025,77.4
Cedar County,Nebraska,80.8488140975021,31,027,77.4
Chase County,Nebraska,78.8512464958626,31,029,77.5
Cherry County,Nebraska,78.9891692265525,31,031,81.1
Cheyenne County,Nebraska,79.4783261523532,31,033,76.6
Clay County,Nebraska,78.9312441755124,31,035,77.7
Colfax County,Nebraska,80.563471944472,31,037,73.8
Cuming County,Nebraska,81.4506557901315,31,039,77.8
Custer County,Nebraska,79.5947881017015,31,041,80.0
Dakota County,Nebraska,78.518186387035,31,043,72.4
Dawes County,Nebraska,79.4440615640414,31,045,83.9
Dawson County,Nebraska,79.2273542988455,31,047,75.4
Deuel County,Nebraska,79.1943310634021,31,049,79.9
Dixon County,Nebraska,79.555849840719,31,051,77.4
Dodge County,Nebraska,78.5288345491992,31,053,77.9
Douglas County,Nebraska,78.8195832248364,31,055,75.8
Dundy County,Nebraska,78.4354961305883,31,057,82.2
Fillmore County,Nebraska,78.6930100838489,31,059,80.1
Franklin County,Nebraska,79.1008708491433,31,061,82.3
Frontier County,Nebraska,82.190240018914,31,063,81.9
Furnas County,Nebraska,78.2898957362217,31,065,79.5
Gage County,Nebraska,78.4984386991926,31,067,79.4
Garden County,Nebraska,78.468126105078,31,069,80.6
Garfield County,Nebraska,79.0955380371383,31,071,80.7
Gosper County,Nebraska,80.0064514718634,31,073,82.2
Greeley County,Nebraska,80.6636307158818,31,077,77.9
Hall County,Nebraska,78.7837065938707,31,079,75.3
Hamilton County,Nebraska,80.6779509808308,31,081,77.3
Harlan County,Nebraska,79.5852383634869,31,083,79.4
Hitchcock County,Nebraska,78.198777746103,31,087,79.5
Holt County,Nebraska,80.0221119336287,31,089,79.2
Howard County,Nebraska,80.2376965624523,31,093,78.2
Jefferson County,Nebraska,78.2625326318973,31,095,80.3
Johnson County,Nebraska,78.6411354304609,31,097,86.4
Kearney County,Nebraska,79.5679964623556,31,099,77.3
Keith County,Nebraska,79.2202914972746,31,101,80.3
Kimball County,Nebraska,77.6595564515112,31,105,80.1
Knox County,Nebraska,79.4531603290029,31,107,78.4
Lancaster County,Nebraska,80.3866952847601,31,109,78.9
Lincoln County,Nebraska,78.9280256767603,31,111,77.2
Madison County,Nebraska,78.9752212158686,31,119,77.1
Merrick County,Nebraska,79.4271147420882,31,121,78.6
Morrill County,Nebraska,78.4335204851543,31,123,77.4
Nance County,Nebraska,77.8145763492944,31,125,79.0
Nemaha County,Nebraska,78.6825665963959,31,127,81.7
Nuckolls County,Nebraska,79.3142102357017,31,129,81.7
Otoe County,Nebraska,79.354571509257,31,131,78.2
Pawnee County,Nebraska,79.5327587884526,31,133,81.3
Perkins County,Nebraska,80.2253615551764,31,135,77.5
Phelps County,Nebraska,79.5109308578463,31,137,77.8
Pierce County,Nebraska,80.3902173689437,31,139,76.8
Platte County,Nebraska,80.874676883015,31,141,75.9
Polk County,Nebraska,80.785446115816,31,143,79.7
Red Willow County,Nebraska,78.9166441930887,31,145,80.7
Richardson County,Nebraska,78.0838457527137,31,147,80.1
Rock County,Nebraska,79.0813984991745,31,149,83.9
Saline County,Nebraska,78.4383203805383,31,151,78.3
Sarpy County,Nebraska,80.8726528830603,31,153,73.6
Saunders County,Nebraska,79.6840239582019,31,155,76.0
Scotts Bluff County,Nebraska,77.833139956982,31,157,76.8
Seward County,Nebraska,79.2063315633813,31,159,79.2
Sheridan County,Nebraska,78.6258409516595,31,161,78.5
Sherman County,Nebraska,79.6060052232313,31,163,80.0
Sioux County,Nebraska,83.670761695709,31,165,80.4
Stanton County,Nebraska,81.5195099470235,31,167,73.4
Thayer County,Nebraska,79.0473371918707,31,169,79.9
Thurston County,Nebraska,74.1532254114789,31,173,66.8
Valley County,Nebraska,80.1341365560221,31,175,79.2
Washington County,Nebraska,80.361488343359,31,177,77.7
Wayne County,Nebraska,83.4102972998345,31,179,83.0
Webster County,Nebraska,77.7265478758255,31,181,81.0
York County,Nebraska,80.1517843930241,31,185,79.8
Churchill County,Nevada,75.9678329989184,32,001,79.1
Clark County,Nevada,78.5956639475825,32,003,78.0
Douglas County,Nevada,81.0017830197366,32,005,83.1
Elko County,Nevada,78.5785646833133,32,007,74.4
Eureka County,Nevada,78.8847281933799,32,011,78.9
Humboldt County,Nevada,76.6702267552988,32,013,75.9
Lander County,Nevada,77.5498393984092,32,015,72.9
Lincoln County,Nevada,78.6245751034258,32,017,80.9
Lyon County,Nevada,76.7504065436459,32,019,78.9
Mineral County,Nevada,74.3632435650566,32,021,85.2
Nye County,Nevada,74.3736305030533,32,023,83.5
Pershing County,Nevada,78.0980909966435,32,027,86.5
Storey County,Nevada,82.1114671025136,32,029,90.5
Washoe County,Nevada,78.0622956241163,32,031,79.2
White Pine County,Nevada,77.5135712907511,32,033,83.5
Carson City,Nevada,75.8199065281804,32,510,81.2
Belknap County,New Hampshire,78.8668327001289,33,001,81.8
Carroll County,New Hampshire,80.531975106624,33,003,84.1
Cheshire County,New Hampshire,79.6392028188288,33,005,83.1
Coos County,New Hampshire,77.5414534481176,33,007,84.4
Grafton County,New Hampshire,80.8021994020147,33,009,84.1
Hillsborough County,New Hampshire,79.9746206345149,33,011,79.9
Merrimack County,New Hampshire,79.7986932889831,33,013,81.4
Rockingham County,New Hampshire,80.6440593292256,33,015,80.8
Strafford County,New Hampshire,79.1339188609958,33,017,80.7
Sullivan County,New Hampshire,79.3725177866951,33,019,82.2
Atlantic County,New Jersey,77.9171632139802,34,001,79.1
Bergen County,New Jersey,82.9476379875565,34,003,79.5
Burlington County,New Jersey,79.9566830810437,34,005,79.8
Camden County,New Jersey,78.0342083873515,34,007,77.7
Cape May County,New Jersey,77.7560610956971,34,009,83.6
Cumberland County,New Jersey,76.4218293191329,34,011,79.2
Essex County,New Jersey,79.3330351782379,34,013,77.1
Gloucester County,New Jersey,78.5407322980203,34,015,78.2
Hudson County,New Jersey,81.2374282204841,34,017,81.1
Hunterdon County,New Jersey,82.7798493096375,34,019,80.4
Mercer County,New Jersey,80.2137477756436,34,021,79.7
Middlesex County,New Jersey,81.4869187203961,34,023,79.4
Monmouth County,New Jersey,80.6838897700849,34,025,78.9
Morris County,New Jersey,82.4426102379102,34,027,79.1
Ocean County,New Jersey,79.3595686644862,34,029,77.5
Passaic County,New Jersey,80.4693094140887,34,031,77.1
Salem County,New Jersey,76.8836925458233,34,033,79.1
Somerset County,New Jersey,82.4653420320201,34,035,77.9
Sussex County,New Jersey,79.7001273915481,34,037,80.2
Union County,New Jersey,81.2279339468174,34,039,77.5
Warren County,New Jersey,79.9536077492725,34,041,79.9
Bernalillo County,New Mexico,78.788615967623,35,001,78.3
Catron County,New Mexico,80.3520963204734,35,003,87.9
Chaves County,New Mexico,76.3358931387577,35,005,75.2
Colfax County,New Mexico,78.2591609768306,35,007,83.0
Curry County,New Mexico,77.2166721846583,35,009,75.2
De Baca County,New Mexico,76.3491809964404,35,011,85.7
Dona Ana County,New Mexico,79.7124290288012,35,013,75.8
Eddy County,New Mexico,76.0780791490789,35,015,76.1
Grant County,New Mexico,78.2090882099191,35,017,79.0
Guadalupe County,New Mexico,77.0193169352489,35,019,85.7
Hidalgo County,New Mexico,77.4420793785776,35,023,79.4
Lea County,New Mexico,76.4221672308953,35,025,73.2
Lincoln County,New Mexico,79.6736529591827,35,027,82.0
Los Alamos County,New Mexico,83.4221269637871,35,028,79.3
Luna County,New Mexico,76.0843910819719,35,029,75.7
McKinley County,New Mexico,73.8294018009827,35,031,70.7
Mora County,New Mexico,78.1568186000707,35,033,75.1
Otero County,New Mexico,77.8812038491626,35,035,77.9
Quay County,New Mexico,75.4736100663696,35,037,81.2
Rio Arriba County,New Mexico,74.5389497145983,35,039,78.6
Roosevelt County,New Mexico,77.2978180307299,35,041,76.6
Sandoval County,New Mexico,79.5972358682595,35,043,76.2
San Juan County,New Mexico,77.5421558424512,35,045,74.7
San Miguel County,New Mexico,76.5835621399727,35,047,81.7
Santa Fe County,New Mexico,80.9344848285688,35,049,81.8
Sierra County,New Mexico,74.1158074635478,35,051,87.1
Socorro County,New Mexico,76.1061781170036,35,053,75.0
Taos County,New Mexico,79.5491108018995,35,055,80.9
Torrance County,New Mexico,77.2340670688457,35,057,81.3
Union County,New Mexico,77.6531747796678,35,059,83.7
Cibola County,New Mexico,77.0314321299747,35,006,78.0
Valencia County,New Mexico,77.0314321299747,35,061,77.1
Albany County,New York,79.9874028129096,36,001,82.1
Allegany County,New York,78.723701650305,36,003,81.9
Bronx County,New York,79.7248178881953,36,005,75.1
Broome County,New York,79.0000137202581,36,007,81.8
Cattaraugus County,New York,77.8442257042089,36,009,78.8
Cayuga County,New York,79.8424650096611,36,011,81.8
Chautauqua County,New York,78.1691829068032,36,013,80.9
Chemung County,New York,78.017444152004,36,015,79.8
Chenango County,New York,77.9909596998235,36,017,80.6
Clinton County,New York,79.2155767836424,36,019,83.8
Columbia County,New York,79.4564578246937,36,021,82.5
Cortland County,New York,78.4967200206676,36,023,81.2
Delaware County,New York,79.2311720628741,36,025,83.6
Dutchess County,New York,80.7075258560182,36,027,81.5
Erie County,New York,78.3426670643654,36,029,80.6
Essex County,New York,79.8514132601791,36,031,85.2
Franklin County,New York,78.8332205251375,36,033,82.8
Fulton County,New York,78.2401672079764,36,035,80.5
Genesee County,New York,78.8979451807427,36,037,81.1
Greene County,New York,78.737573931232,36,039,84.8
Hamilton County,New York,79.1182801637663,36,041,83.3
Herkimer County,New York,79.1977966335518,36,043,80.2
Jefferson County,New York,78.5059242254945,36,045,77.5
Kings County,New York,81.7501396496857,36,047,77.4
Lewis County,New York,79.6702502689377,36,049,78.6
Livingston County,New York,80.1464887033569,36,051,82.5
Madison County,New York,80.2206510428842,36,053,81.2
Monroe County,New York,79.9523998466144,36,055,79.7
Montgomery County,New York,78.0119853301776,36,057,78.1
Nassau County,New York,82.4850648911989,36,059,79.2
New York County,New York,83.7471385335234,36,061,85.8
Niagara County,New York,78.010000305529,36,063,81.0
Oneida County,New York,78.6756860226988,36,065,80.7
Onondaga County,New York,79.56490114107,36,067,79.1
Ontario County,New York,79.860139445215,36,069,80.3
Orange County,New York,79.9578339823238,36,071,76.0
Orleans County,New York,78.2186759469665,36,073,81.9
Oswego County,New York,78.120067664092,36,075,80.4
Otsego County,New York,79.873449698296,36,077,84.3
Putnam County,New York,81.9308874216238,36,079,80.0
Queens County,New York,82.9919477266485,36,081,80.8
Rensselaer County,New York,78.8874883421635,36,083,81.1
Richmond County,New York,80.5700586262054,36,085,78.9
Rockland County,New York,82.7586456607757,36,087,74.2
Saint Lawrence County,New York,78.8365421208197,36,089,81.4
Saratoga County,New York,81.1810785220993,36,091,80.2
Schenectady County,New York,79.233354340075,36,093,79.1
Schoharie County,New York,80.3697323994966,36,095,83.1
Schuyler County,New York,78.8621252960551,36,097,81.3
Seneca County,New York,79.0378207813536,36,099,82.4
Steuben County,New York,78.7976129455412,36,101,79.7
Suffolk County,New York,80.7078363112471,36,103,79.1
Sullivan County,New York,77.857068924719,36,105,80.6
Tioga County,New York,79.9824670181282,36,107,80.0
Tompkins County,New York,81.001055635749,36,109,85.5
Ulster County,New York,79.9954911560166,36,111,83.0
Warren County,New York,79.7420851861073,36,113,82.5
Washington County,New York,78.9918035362459,36,115,82.1
Wayne County,New York,78.9765643392309,36,117,79.8
Westchester County,New York,83.0556086898779,36,119,78.0
Wyoming County,New York,78.8126179434953,36,121,84.5
Yates County,New York,79.2101790297032,36,123,78.0
Alamance County,North Carolina,77.3360947856848,37,001,78.0
Alexander County,North Carolina,77.1339856821498,37,003,80.9
Alleghany County,North Carolina,78.1737326626296,37,005,82.3
Anson County,North Carolina,74.6340840547813,37,007,80.9
Ashe County,North Carolina,77.9070642681792,37,009,83.0
Avery County,North Carolina,77.4263367852084,37,011,86.7
Beaufort County,North Carolina,76.4103671832579,37,013,79.7
Bertie County,North Carolina,75.9938290726793,37,015,82.9
Bladen County,North Carolina,75.1498706755923,37,017,78.9
Brunswick County,North Carolina,78.2845087125626,37,019,83.1
Buncombe County,North Carolina,78.7657130811215,37,021,81.3
Burke County,North Carolina,76.4260100549285,37,023,81.6
Cabarrus County,North Carolina,78.1069170343551,37,025,75.1
Caldwell County,North Carolina,75.9042541654631,37,027,80.6
Camden County,North Carolina,79.1469068840295,37,029,77.1
Carteret County,North Carolina,77.9941930537175,37,031,82.6
Caswell County,North Carolina,76.4180797347844,37,033,82.8
Catawba County,North Carolina,76.6232699593675,37,035,78.2
Chatham County,North Carolina,80.8874417570677,37,037,80.2
Cherokee County,North Carolina,76.7939063033154,37,039,82.0
Chowan County,North Carolina,77.274751300905,37,041,80.4
Clay County,North Carolina,77.5363189763817,37,043,81.2
Cleveland County,North Carolina,74.7682448593157,37,045,78.6
Columbus County,North Carolina,73.9227560078596,37,047,79.4
Craven County,North Carolina,77.159638175207,37,049,79.0
Cumberland County,North Carolina,76.2611061319119,37,051,75.3
Currituck County,North Carolina,77.6248898359686,37,053,79.5
Dare County,North Carolina,78.7152508295457,37,055,82.5
Davidson County,North Carolina,76.3966506494042,37,057,78.9
Davie County,North Carolina,78.3575479647136,37,059,78.8
Duplin County,North Carolina,77.9215463030538,37,061,76.4
Durham County,North Carolina,79.7423978560938,37,063,78.6
Edgecombe County,North Carolina,74.7623449509668,37,065,76.7
Forsyth County,North Carolina,78.0675235819296,37,067,77.1
Franklin County,North Carolina,77.8964046003863,37,069,78.3
Gaston County,North Carolina,75.4914395922237,37,071,78.1
Gates County,North Carolina,77.3250425420377,37,073,79.1
Graham County,North Carolina,76.6002025672854,37,075,79.5
Granville County,North Carolina,77.8287378208104,37,077,80.5
Greene County,North Carolina,77.0392805311811,37,079,80.6
Guilford County,North Carolina,78.6079514952081,37,081,78.2
Halifax County,North Carolina,74.9391018801924,37,083,79.0
Harnett County,North Carolina,76.8119853650213,37,085,74.3
Haywood County,North Carolina,77.7674036927439,37,087,83.2
Henderson County,North Carolina,79.1425306558794,37,089,81.1
Hertford County,North Carolina,76.4147150157269,37,091,81.0
Hoke County,North Carolina,76.4739681125172,37,093,72.0
Hyde County,North Carolina,76.720454310872,37,095,83.7
Iredell County,North Carolina,77.4168617858836,37,097,77.6
Jackson County,North Carolina,78.4230119525571,37,099,83.2
Johnston County,North Carolina,77.7264758872484,37,101,74.5
Jones County,North Carolina,76.5084952410659,37,103,80.4
Lee County,North Carolina,76.8843426289829,37,105,75.9
Lenoir County,North Carolina,75.1647720374175,37,107,77.8
Lincoln County,North Carolina,77.0609250066379,37,109,79.4
McDowell County,North Carolina,76.7680990985686,37,111,79.7
Macon County,North Carolina,77.93812053286,37,113,82.1
Madison County,North Carolina,77.8033349593204,37,115,82.0
Martin County,North Carolina,75.1548483245959,37,117,80.1
Mecklenburg County,North Carolina,80.0529350573844,37,119,76.3
Mitchell County,North Carolina,76.0577231927127,37,121,83.0
Montgomery County,North Carolina,77.02442551807,37,123,78.3
Moore County,North Carolina,79.5130246264894,37,125,79.6
Nash County,North Carolina,76.0445624667409,37,127,78.3
New Hanover County,North Carolina,79.2176470572353,37,129,81.4
Northampton County,North Carolina,76.5030600600029,37,131,79.8
Onslow County,North Carolina,77.536212761665,37,133,78.0
Orange County,North Carolina,81.5948997880571,37,135,80.7
Pamlico County,North Carolina,78.2269196637005,37,137,84.7
Pasquotank County,North Carolina,76.6363108445442,37,139,79.8
Pender County,North Carolina,77.7315680616874,37,141,80.0
Perquimans County,North Carolina,78.3368266927901,37,143,81.1
Person County,North Carolina,76.7296774957714,37,145,78.2
Pitt County,North Carolina,78.1085572545966,37,147,78.3
Polk County,North Carolina,79.5499140279642,37,149,82.4
Randolph County,North Carolina,76.6816055772966,37,151,77.8
Richmond County,North Carolina,74.2962757262402,37,153,78.7
Robeson County,North Carolina,73.5962596882683,37,155,74.8
Rockingham County,North Carolina,75.6059362018374,37,157,80.4
Rowan County,North Carolina,75.5501595141744,37,159,78.8
Rutherford County,North Carolina,75.5919159524743,37,161,80.2
Sampson County,North Carolina,75.6534559316496,37,163,76.9
Scotland County,North Carolina,74.6201011773696,37,165,77.9
Stanly County,North Carolina,76.3174982446611,37,167,79.3
Stokes County,North Carolina,77.0395497092701,37,169,80.9
Surry County,North Carolina,76.0907920380211,37,171,79.4
Swain County,North Carolina,73.2872419495201,37,173,79.5
Transylvania County,North Carolina,80.1634507790029,37,175,84.2
Tyrrell County,North Carolina,77.442003598301,37,177,85.8
Union County,North Carolina,79.3700003874267,37,179,73.0
Vance County,North Carolina,74.6583796380245,37,181,76.4
Wake County,North Carolina,81.3074526909742,37,183,76.2
Warren County,North Carolina,77.5006642248293,37,185,82.3
Washington County,North Carolina,76.6553374614559,37,187,81.8
Watauga County,North Carolina,81.3030598416874,37,189,87.7
Wayne County,North Carolina,76.4312397928002,37,191,77.2
Wilkes County,North Carolina,76.4461055283061,37,193,80.0
Wilson County,North Carolina,76.5460593992527,37,195,76.8
Yadkin County,North Carolina,76.8338596308304,37,197,79.4
Yancey County,North Carolina,77.8443251922351,37,199,83.3
Adams County,North Dakota,79.3278619951636,38,001,86.7
Barnes County,North Dakota,79.0673426667279,38,003,83.4
Benson County,North Dakota,73.6432418848953,38,005,69.7
Bottineau County,North Dakota,78.4285545628834,38,009,82.3
Bowman County,North Dakota,78.8389761608397,38,011,79.2
Burke County,North Dakota,79.4704689190959,38,013,79.8
Burleigh County,North Dakota,81.177276432629,38,015,79.1
Cass County,North Dakota,80.9603665020939,38,017,80.2
Cavalier County,North Dakota,80.1189265433839,38,019,83.0
Dickey County,North Dakota,79.8268010184441,38,021,78.7
Divide County,North Dakota,80.7775367714033,38,023,84.6
Dunn County,North Dakota,79.8305379260309,38,025,82.5
Eddy County,North Dakota,76.2902195510714,38,027,83.0
Emmons County,North Dakota,78.9583998954911,38,029,82.4
Foster County,North Dakota,79.1604544573153,38,031,82.0
Golden Valley County,North Dakota,82.0293664033734,38,033,77.7
Grand Forks County,North Dakota,79.5726671478353,38,035,81.9
Grant County,North Dakota,79.0854966904086,38,037,87.0
Griggs County,North Dakota,78.7719212054233,38,039,83.4
Hettinger County,North Dakota,79.4717224388971,38,041,80.0
Kidder County,North Dakota,81.4500868428092,38,043,83.3
LaMoure County,North Dakota,81.6911306518015,38,045,78.9
Logan County,North Dakota,79.779315470378,38,047,87.6
McHenry County,North Dakota,79.8508187373783,38,049,80.0
McIntosh County,North Dakota,79.8569506115395,38,051,82.2
McKenzie County,North Dakota,78.7693405166406,38,053,76.5
McLean County,North Dakota,78.7641005238628,38,055,82.5
Mercer County,North Dakota,79.9823871103293,38,057,80.1
Morton County,North Dakota,78.7464162044839,38,059,79.2
Mountrail County,North Dakota,76.0362768627862,38,061,78.4
Nelson County,North Dakota,76.7786186529213,38,063,82.6
Oliver County,North Dakota,82.6587953401688,38,065,81.1
Pembina County,North Dakota,80.2809511312369,38,067,80.5
Pierce County,North Dakota,78.2845784015901,38,069,81.3
Ramsey County,North Dakota,77.9287686241861,38,071,78.2
Ransom County,North Dakota,77.9869281083685,38,073,79.9
Renville County,North Dakota,78.9349078894277,38,075,81.3
Richland County,North Dakota,81.147892862153,38,077,81.5
Rolette County,North Dakota,72.8935241810449,38,079,67.7
Sargent County,North Dakota,80.9678928119382,38,081,81.5
Sheridan County,North Dakota,83.4381014806305,38,083,86.2
Sioux County,North Dakota,68.9682098100019,38,085,65.2
Stark County,North Dakota,80.9598293051537,38,089,79.8
Steele County,North Dakota,81.5748389274599,38,091,84.7
Stutsman County,North Dakota,78.8798781578424,38,093,81.7
Towner County,North Dakota,78.6329189975988,38,095,82.4
Traill County,North Dakota,80.332955958874,38,097,79.9
Walsh County,North Dakota,78.3116895747711,38,099,79.5
Ward County,North Dakota,80.0448259947881,38,101,79.5
Wells County,North Dakota,78.9694696270364,38,103,83.1
Williams County,North Dakota,78.4203267661867,38,105,79.2
Adams County,Ohio,73.8610388883014,39,001,76.7
Allen County,Ohio,77.45053154379,39,003,79.0
Ashland County,Ohio,78.2415686004328,39,005,78.8
Ashtabula County,Ohio,75.8454679170471,39,007,78.9
Athens County,Ohio,77.3898621589885,39,009,86.0
Auglaize County,Ohio,78.7327539156232,39,011,77.3
Belmont County,Ohio,76.8951404708013,39,013,82.9
Brown County,Ohio,75.2821122160191,39,015,77.9
Butler County,Ohio,77.4218283501155,39,017,77.2
Carroll County,Ohio,77.9273296551117,39,019,80.3
Champaign County,Ohio,77.2314551330997,39,021,78.3
Clark County,Ohio,75.1655966491316,39,023,78.4
Clermont County,Ohio,78.0889334779564,39,025,77.2
Clinton County,Ohio,76.0506672382457,39,027,76.7
Columbiana County,Ohio,76.8340392471581,39,029,81.1
Coshocton County,Ohio,77.2204567017304,39,031,78.6
Crawford County,Ohio,76.2555174671648,39,033,78.4
Cuyahoga County,Ohio,77.4802961948278,39,035,79.4
Darke County,Ohio,77.6730684066689,39,037,77.9
Defiance County,Ohio,78.1834910155855,39,039,78.5
Delaware County,Ohio,81.8995645841385,39,041,73.6
