County,State,mean_life_expectancy,State_FIPS,County_FIPS,age_18_and_under_percentage
Jefferson County,Missouri,76.2591419421898,29,099,8.4
Johnson County,Missouri,77.8752254751205,29,101,21.8
Knox County,Missouri,77.1604521946746,29,103,8.3
Laclede County,Missouri,75.411302792524,29,105,8.8
Lafayette County,Missouri,76.9602776179065,29,107,8.5
Lawrence County,Missouri,75.9080862016436,29,109,8.0
Lewis County,Missouri,76.9311459199879,29,111,11.9
Lincoln County,Missouri,76.5897398046884,29,113,8.3
Linn County,Missouri,75.9505739573493,29,115,7.5
Livingston County,Missouri,77.0795024153373,29,117,7.9
McDonald County,Missouri,74.4895752060579,29,119,9.1
Macon County,Missouri,76.9699780825442,29,121,7.7
Madison County,Missouri,74.0593652683747,29,123,7.5
Maries County,Missouri,76.9280202673377,29,125,7.8
Marion County,Missouri,76.5931962440327,29,127,8.7
Mercer County,Missouri,78.2744502849944,29,129,7.1
Miller County,Missouri,76.4032812491137,29,131,8.0
Mississippi County,Missouri,73.1919324446134,29,133,8.5
Moniteau County,Missouri,77.8101680416383,29,135,8.0
Monroe County,Missouri,78.3836383918519,29,137,6.5
Montgomery County,Missouri,75.5876372908063,29,139,7.3
Morgan County,Missouri,75.2768383266123,29,141,6.9
New Madrid County,Missouri,72.9973640589806,29,143,8.6
Newton County,Missouri,76.1360249784,29,145,9.3
Nodaway County,Missouri,79.232970470047,29,147,27.8
Oregon County,Missouri,75.5398322578968,29,149,7.8
Osage County,Missouri,78.6332747123911,29,151,10.7
Ozark County,Missouri,75.8484738625595,29,153,6.1
Pemiscot County,Missouri,71.2805873167206,29,155,9.2
Perry County,Missouri,77.9494663075338,29,157,7.6
Pettis County,Missouri,77.113293593587,29,159,8.8
Phelps County,Missouri,76.4893664483351,29,161,21.2
Pike County,Missouri,76.6968334451591,29,163,10.3
Platte County,Missouri,80.4029800567451,29,165,8.5
Polk County,Missouri,76.3490182886735,29,167,12.3
Pulaski County,Missouri,76.319570957297,29,169,29.1
Putnam County,Missouri,76.805201509387,29,171,7.6
Ralls County,Missouri,78.6936296695752,29,173,8.0
Randolph County,Missouri,75.7116433321604,29,175,10.2
Ray County,Missouri,76.2186745124945,29,177,8.6
Reynolds County,Missouri,74.4417575255095,29,179,6.6
Ripley County,Missouri,73.5143964337156,29,181,7.6
Saint Charles County,Missouri,80.2471786293382,29,183,9.1
Saint Clair County,Missouri,76.2880298532532,29,185,7.3
Sainte Genevieve County,Missouri,77.9505458056736,29,186,8.9
Saint Francois County,Missouri,74.2991295650474,29,187,10.2
Saint Louis County,Missouri,78.5563080594621,29,189,9.3
Saline County,Missouri,77.1256735179969,29,195,12.6
Schuyler County,Missouri,77.5436372663149,29,197,8.2
Scotland County,Missouri,77.3123086566522,29,199,7.8
Scott County,Missouri,75.0424158827127,29,201,8.9
Shannon County,Missouri,75.7089185632918,29,203,7.6
Shelby County,Missouri,77.1822670270844,29,205,6.8
Stoddard County,Missouri,75.218946386988,29,207,8.4
Stone County,Missouri,78.0503821038116,29,209,6.7
Sullivan County,Missouri,76.2086961720471,29,211,8.7
Taney County,Missouri,77.313942053857,29,213,10.0
Texas County,Missouri,76.5201101119353,29,215,8.3
Vernon County,Missouri,75.7331526478298,29,217,7.6
Warren County,Missouri,78.3158563763981,29,219,7.1
Washington County,Missouri,73.7127136576939,29,221,7.9
Wayne County,Missouri,74.4168208973688,29,223,7.7
Webster County,Missouri,77.1560738866094,29,225,7.8
Worth County,Missouri,78.1909399705081,29,227,9.4
Wright County,Missouri,74.7830894475954,29,229,7.6
Saint Louis City,Missouri,74.3854488784173,29,510,11.0
Beaverhead County,Montana,80.1735837703282,30,001,13.6
Big Horn County,Montana,72.2229618897303,30,003,10.1
Blaine County,Montana,74.9573084142268,30,005,9.4
Broadwater County,Montana,79.9411739366655,30,007,6.6
Carbon County,Montana,80.2931305224464,30,009,5.8
Carter County,Montana,79.0546400944961,30,011,8.5
Cascade County,Montana,78.1034082842441,30,013,10.7
Chouteau County,Montana,78.9342409396815,30,015,8.7
Custer County,Montana,77.1643144003878,30,017,9.6
Daniels County,Montana,78.5748388966005,30,019,8.0
Dawson County,Montana,78.2072491464571,30,021,10.7
Deer Lodge County,Montana,76.4712444706983,30,023,12.8
Fallon County,Montana,78.1068159205594,30,025,5.1
Fergus County,Montana,77.9691297325959,30,027,6.5
Flathead County,Montana,78.9970936223213,30,029,7.7
Gallatin County,Montana,81.8385667238207,30,031,17.4
Garfield County,Montana,78.5269201414963,30,033,7.0
Glacier County,Montana,72.2200415740629,30,035,10.2
Granite County,Montana,81.1652124435558,30,039,5.1
Hill County,Montana,76.9407512575621,30,041,11.6
Jefferson County,Montana,78.7267793235962,30,043,6.3
Judith Basin County,Montana,80.3041739246584,30,045,6.3
Lake County,Montana,77.7302470392881,30,047,8.1
Lewis and Clark County,Montana,79.2031393383355,30,049,8.9
Liberty County,Montana,81.4960457156698,30,051,7.8
Lincoln County,Montana,77.8651119075714,30,053,7.3
McCone County,Montana,78.5623867659044,30,055,3.6
Madison County,Montana,80.9504371666036,30,057,7.5
Meagher County,Montana,78.2813757783482,30,059,5.4
Mineral County,Montana,77.3053438935661,30,061,9.3
Missoula County,Montana,79.5809781026102,30,063,14.7
Musselshell County,Montana,76.4697946103433,30,065,4.9
Phillips County,Montana,76.879653101636,30,071,7.7
Pondera County,Montana,77.8653831943473,30,073,7.5
Powder River County,Montana,79.7129881335804,30,075,7.3
Powell County,Montana,76.9472590471796,30,077,9.3
Prairie County,Montana,77.9717092386013,30,079,5.3
Ravalli County,Montana,79.6284457232002,30,081,6.9
Richland County,Montana,77.5042759124785,30,083,9.1
Roosevelt County,Montana,69.6487873883136,30,085,10.8
Rosebud County,Montana,75.1589588486543,30,087,8.1
Sanders County,Montana,77.7556281149117,30,089,6.2
Sheridan County,Montana,76.6847551385251,30,091,7.2
Silver Bow County,Montana,76.3797203315935,30,093,13.1
Stillwater County,Montana,79.4483869796249,30,095,6.8
Sweet Grass County,Montana,80.6681599423417,30,097,5.7
Teton County,Montana,79.9652501428896,30,099,7.7
Toole County,Montana,77.8189157640874,30,101,9.6
Valley County,Montana,78.2111581847178,30,105,7.0
Wheatland County,Montana,78.3214225898747,30,107,7.5
Wibaux County,Montana,77.2569890759575,30,109,9.1
Yellowstone County,Montana,78.3985300037756,30,111,8.8
Park County,Montana,79.8590395399674,30,067,6.3
Adams County,Nebraska,79.0853002917545,31,001,12.1
Antelope County,Nebraska,80.6330175244692,31,003,7.4
Boone County,Nebraska,80.7877402410453,31,011,7.5
Box Butte County,Nebraska,78.055765846668,31,013,7.0
Boyd County,Nebraska,79.0115665880803,31,015,3.9
Brown County,Nebraska,79.9916398845504,31,017,2.1
Buffalo County,Nebraska,80.2728541763481,31,019,15.8
Burt County,Nebraska,78.4057757008157,31,021,6.4
Butler County,Nebraska,78.9273742580012,31,023,7.3
Cass County,Nebraska,78.9521252713049,31,025,7.8
Cedar County,Nebraska,80.6681536889546,31,027,7.6
Chase County,Nebraska,78.6925806930583,31,029,6.1
Cherry County,Nebraska,79.0242830412891,31,031,6.8
Cheyenne County,Nebraska,79.3406201522441,31,033,7.7
Clay County,Nebraska,78.4769082077924,31,035,7.3
Colfax County,Nebraska,80.2850141850759,31,037,9.4
Cuming County,Nebraska,81.2763485304431,31,039,8.7
Custer County,Nebraska,79.499561096861,31,041,7.5
Dakota County,Nebraska,78.1519372996496,31,043,9.9
Dawes County,Nebraska,79.4763754507733,31,045,22.3
Dawson County,Nebraska,79.0503337062258,31,047,8.5
Deuel County,Nebraska,78.9802862093335,31,049,9.1
Dixon County,Nebraska,79.2192348354906,31,051,7.4
Dodge County,Nebraska,78.2236047803823,31,053,8.6
Douglas County,Nebraska,78.7361692861685,31,055,9.6
Dundy County,Nebraska,78.3512148803213,31,057,7.2
Fillmore County,Nebraska,78.3475713552739,31,059,7.0
Franklin County,Nebraska,78.9449161441871,31,061,6.7
Frontier County,Nebraska,81.9963025250354,31,063,11.5
Furnas County,Nebraska,78.0305303531173,31,065,6.6
Gage County,Nebraska,78.2177819500985,31,067,7.8
Garden County,Nebraska,78.4746775318305,31,069,3.3
Garfield County,Nebraska,78.9707421648619,31,071,7.6
Gosper County,Nebraska,80.0560661259496,31,073,8.4
Greeley County,Nebraska,80.4744391593148,31,077,5.9
Hall County,Nebraska,78.5844763100804,31,079,9.0
Hamilton County,Nebraska,80.4856896838634,31,081,8.0
Harlan County,Nebraska,79.5474686587632,31,083,6.5
Hitchcock County,Nebraska,78.2123066198246,31,087,5.8
Holt County,Nebraska,79.7611333150752,31,089,6.8
Howard County,Nebraska,79.9241246781453,31,093,6.7
Jefferson County,Nebraska,77.9224186948645,31,095,7.1
Johnson County,Nebraska,78.3885121534467,31,097,10.2
Kearney County,Nebraska,78.9817771717053,31,099,6.7
Keith County,Nebraska,78.9932198584629,31,101,6.6
Kimball County,Nebraska,77.4705891786372,31,105,6.9
Knox County,Nebraska,79.261849252545,31,107,6.4
Lancaster County,Nebraska,80.1975800269447,31,109,15.3
Lincoln County,Nebraska,78.7805782831711,31,111,8.0
Madison County,Nebraska,78.7146208785626,31,119,10.5
Merrick County,Nebraska,79.2663973518514,31,121,7.8
Morrill County,Nebraska,78.1584007265788,31,123,6.5
Nance County,Nebraska,77.4745289888256,31,125,6.6
Nemaha County,Nebraska,78.3912207044653,31,127,15.1
Nuckolls County,Nebraska,79.2339484375192,31,129,6.5
Otoe County,Nebraska,79.2003967949659,31,131,8.2
Pawnee County,Nebraska,79.1775587484674,31,133,6.9
Perkins County,Nebraska,79.893225740762,31,135,6.4
Phelps County,Nebraska,79.4893461165152,31,137,7.2
Pierce County,Nebraska,80.2680162006519,31,139,7.6
Platte County,Nebraska,80.49900290166,31,141,8.9
Polk County,Nebraska,80.5046997392003,31,143,6.9
Red Willow County,Nebraska,78.7638520470185,31,145,10.4
Richardson County,Nebraska,77.8284138656137,31,147,6.3
Rock County,Nebraska,79.0561639405708,31,149,8.0
Saline County,Nebraska,78.1102974615109,31,151,16.4
Sarpy County,Nebraska,80.8235521580292,31,153,9.1
Saunders County,Nebraska,79.4316971552279,31,155,7.5
Scotts Bluff County,Nebraska,77.4812593334836,31,157,9.0
Seward County,Nebraska,79.0214211093605,31,159,14.5
Sheridan County,Nebraska,78.5336207154259,31,161,6.1
Sherman County,Nebraska,79.5396391502623,31,163,6.1
Sioux County,Nebraska,83.3048581796221,31,165,7.1
Stanton County,Nebraska,81.127032653593,31,167,7.2
Thayer County,Nebraska,78.7711361595524,31,169,7.1
Thurston County,Nebraska,73.8812231893759,31,173,9.9
Valley County,Nebraska,79.9243229173657,31,175,6.7
Washington County,Nebraska,80.1307454404247,31,177,9.1
Wayne County,Nebraska,82.7746013905823,31,179,27.6
Webster County,Nebraska,77.5425555157087,31,181,8.3
York County,Nebraska,79.9702239818234,31,185,10.3
Churchill County,Nevada,76.0275433383327,32,001,10.1
Clark County,Nevada,78.4208690117842,32,003,9.2
Douglas County,Nevada,80.8826588066279,32,005,6.7
Elko County,Nevada,78.3987055712785,32,007,9.9
Eureka County,Nevada,78.2520694436121,32,011,1.3
Humboldt County,Nevada,76.5975740821712,32,013,9.1
Lander County,Nevada,77.2298058085578,32,015,7.4
Lincoln County,Nevada,78.4434737110895,32,017,8.6
Lyon County,Nevada,76.5639247703193,32,019,7.5
Mineral County,Nevada,74.3502627042371,32,021,7.0
Nye County,Nevada,74.0279535231743,32,023,6.4
Pershing County,Nevada,78.1687223413789,32,027,8.0
Storey County,Nevada,81.8808359037913,32,029,1.8
Washoe County,Nevada,77.9965191205969,32,031,10.0
White Pine County,Nevada,77.3026691452375,32,033,9.0
Carson City,Nevada,75.5228552993092,32,510,8.9
Belknap County,New Hampshire,78.5645117487116,33,001,7.8
Carroll County,New Hampshire,80.0895221572158,33,003,6.9
Cheshire County,New Hampshire,79.5311727163473,33,005,12.8
Coos County,New Hampshire,77.0770868405699,33,007,7.3
Grafton County,New Hampshire,80.5379821951582,33,009,14.4
Hillsborough County,New Hampshire,79.6814107481563,33,011,9.1
Merrimack County,New Hampshire,79.566058431501,33,013,9.9
Rockingham County,New Hampshire,80.528948653817,33,015,8.2
Strafford County,New Hampshire,78.7686883274847,33,017,15.2
Sullivan County,New Hampshire,78.8679871072088,33,019,7.4
Atlantic County,New Jersey,77.620017432428,34,001,10.0
Bergen County,New Jersey,82.8455042423502,34,003,8.4
Burlington County,New Jersey,79.6185064367324,34,005,10.0
Camden County,New Jersey,77.7523526278615,34,007,9.3
Cape May County,New Jersey,77.5364647149758,34,009,9.4
Cumberland County,New Jersey,76.1781659140248,34,011,9.3
Essex County,New Jersey,79.1757104526396,34,013,10.0
Gloucester County,New Jersey,78.2739837497965,34,015,9.8
Hudson County,New Jersey,81.2855621865806,34,017,9.7
Hunterdon County,New Jersey,82.745600805146,34,019,10.0
Mercer County,New Jersey,80.1226428127418,34,021,11.5
Middlesex County,New Jersey,81.3756403297125,34,023,10.3
Monmouth County,New Jersey,80.533628336757,34,025,8.7
Morris County,New Jersey,82.3261993279505,34,027,8.3
Ocean County,New Jersey,79.1683414726734,34,029,8.0
Passaic County,New Jersey,80.2577097546938,34,031,10.4
Salem County,New Jersey,76.7390230125902,34,033,8.9
Somerset County,New Jersey,82.2850512130097,34,035,8.0
Sussex County,New Jersey,79.5853478529019,34,037,8.7
Union County,New Jersey,81.1541157733359,34,039,9.3
Warren County,New Jersey,79.8596289983665,34,041,9.0
Bernalillo County,New Mexico,78.5236970287092,35,001,10.2
Catron County,New Mexico,80.2480926764075,35,003,3.0
Chaves County,New Mexico,76.0597363954104,35,005,11.3
Colfax County,New Mexico,77.8055799949328,35,007,8.4
Curry County,New Mexico,76.9369239477479,35,009,14.6
De Baca County,New Mexico,76.1236502253705,35,011,9.7
Dona Ana County,New Mexico,79.5928269314772,35,013,14.9
Eddy County,New Mexico,75.7384310912948,35,015,9.4
Grant County,New Mexico,77.8632428802893,35,017,8.5
Guadalupe County,New Mexico,76.7094605552094,35,019,6.4
Hidalgo County,New Mexico,76.920283149759,35,023,10.2
Lea County,New Mexico,76.0825120837841,35,025,10.4
Lincoln County,New Mexico,79.4602289490017,35,027,6.2
Los Alamos County,New Mexico,83.2484115857799,35,028,5.8
Luna County,New Mexico,75.9307103880454,35,029,9.3
McKinley County,New Mexico,73.1534608473754,35,031,11.6
Mora County,New Mexico,77.9083142197107,35,033,10.2
Otero County,New Mexico,77.5555040040474,35,035,13.0
Quay County,New Mexico,75.213065727939,35,037,10.2
Rio Arriba County,New Mexico,74.1897536923914,35,039,8.7
Roosevelt County,New Mexico,77.3488857102387,35,041,18.3
Sandoval County,New Mexico,79.4258577894305,35,043,8.4
San Juan County,New Mexico,77.0434433876711,35,045,9.8
San Miguel County,New Mexico,76.2772751797009,35,047,12.0
Santa Fe County,New Mexico,80.8299819766356,35,049,8.1
Sierra County,New Mexico,73.887323493532,35,051,6.8
Socorro County,New Mexico,75.9489225979625,35,053,13.2
Taos County,New Mexico,79.2374604392691,35,055,7.2
Torrance County,New Mexico,76.9076725518968,35,057,9.7
Union County,New Mexico,77.4222835733077,35,059,10.8
Cibola County,New Mexico,76.7023163006218,35,006,10.0
Valencia County,New Mexico,76.7023163006218,35,061,9.9
Albany County,New York,79.8002260975746,36,001,14.8
Allegany County,New York,78.4656184600143,36,003,16.6
Bronx County,New York,79.7314349912225,36,005,12.5
Broome County,New York,78.7445386069613,36,007,14.7
Cattaraugus County,New York,77.5784028880955,36,009,9.7
Cayuga County,New York,79.6454792568615,36,011,9.7
Chautauqua County,New York,78.0372221548865,36,013,11.3
Chemung County,New York,77.8059218963469,36,015,9.2
Chenango County,New York,77.9310693132362,36,017,8.5
Clinton County,New York,78.9243324808327,36,019,13.8
Columbia County,New York,79.3587771753698,36,021,8.2
Cortland County,New York,78.413440849585,36,023,16.5
Delaware County,New York,78.9484625257616,36,025,11.3
Dutchess County,New York,80.5810035439312,36,027,11.5
Erie County,New York,78.2441647327468,36,029,10.8
Essex County,New York,79.8399738553393,36,031,8.9
Franklin County,New York,78.6811293671805,36,033,11.2
Fulton County,New York,78.1082611077729,36,035,8.5
Genesee County,New York,78.6983490604006,36,037,9.4
Greene County,New York,78.5541374396698,36,039,11.1
Hamilton County,New York,78.7297927217913,36,041,14.4
Herkimer County,New York,79.0528767857999,36,043,9.4
Jefferson County,New York,78.3301294656507,36,045,15.0
Kings County,New York,81.8130415988943,36,047,10.1
Lewis County,New York,79.5612792730368,36,049,8.8
Livingston County,New York,79.9245347053497,36,051,14.8
Madison County,New York,80.2528591510081,36,053,13.6
Monroe County,New York,79.810733743228,36,055,11.5
Montgomery County,New York,77.9429558942125,36,057,8.7
Nassau County,New York,82.451832817504,36,059,9.4
New York County,New York,83.7874387478906,36,061,9.5
Niagara County,New York,77.7387805670001,36,063,9.5
Oneida County,New York,78.3535283873686,36,065,10.5
Onondaga County,New York,79.4805204264948,36,067,11.0
Ontario County,New York,79.7908591527048,36,069,10.1
Orange County,New York,79.9483829307699,36,071,11.9
Orleans County,New York,78.0892557132678,36,073,10.1
Oswego County,New York,78.0200824294418,36,075,12.2
Otsego County,New York,79.8730029093425,36,077,16.8
Putnam County,New York,81.7670994270523,36,079,8.8
Queens County,New York,83.0126580717661,36,081,9.5
Rensselaer County,New York,78.8008131481422,36,083,12.6
Richmond County,New York,80.4886225894065,36,085,9.7
Rockland County,New York,82.6491075334985,36,087,9.7
Saint Lawrence County,New York,78.6854890454419,36,089,15.6
Saratoga County,New York,81.0596509710284,36,091,8.7
Schenectady County,New York,79.0454075456472,36,093,10.0
Schoharie County,New York,80.324325581262,36,095,12.1
Schuyler County,New York,78.7396287287246,36,097,9.0
Seneca County,New York,78.8036941224784,36,099,9.4
Steuben County,New York,78.5911407175225,36,101,8.6
Suffolk County,New York,80.5794073376018,36,103,9.7
Sullivan County,New York,77.7638901976196,36,105,9.1
Tioga County,New York,79.845978651128,36,107,8.0
Tompkins County,New York,80.9347689054729,36,109,27.9
Ulster County,New York,79.8304487106477,36,111,10.3
Warren County,New York,79.54745342463,36,113,8.6
Washington County,New York,78.7905789927254,36,115,9.5
Wayne County,New York,78.8446538393151,36,117,8.7
Westchester County,New York,82.99344276073,36,119,9.1
Wyoming County,New York,78.6090800762036,36,121,9.1
Yates County,New York,78.9489526206732,36,123,10.4
Alamance County,North Carolina,77.0446809949542,37,001,10.3
Alexander County,North Carolina,76.8829711128533,37,003,8.8
Alleghany County,North Carolina,77.8566549811591,37,005,8.1
Anson County,North Carolina,74.3061128660673,37,007,10.6
Ashe County,North Carolina,77.6034494795894,37,009,7.7
Avery County,North Carolina,77.1564039181323,37,011,10.3
Beaufort County,North Carolina,76.177702384055,37,013,9.0
Bertie County,North Carolina,75.7606567653884,37,015,11.7
Bladen County,North Carolina,74.7329082773005,37,017,10.3
Brunswick County,North Carolina,78.1729790961877,37,019,6.5
Buncombe County,North Carolina,78.5169696296857,37,021,8.8
Burke County,North Carolina,76.3374442480544,37,023,10.8
Cabarrus County,North Carolina,78.0721610965727,37,025,8.6
Caldwell County,North Carolina,75.7435634464125,37,027,8.6
Camden County,North Carolina,78.6643085755066,37,029,10.6
Carteret County,North Carolina,77.6803137748571,37,031,7.8
Caswell County,North Carolina,76.0573220450966,37,033,8.8
Catawba County,North Carolina,76.3239468228226,37,035,8.9
Chatham County,North Carolina,80.7802012066737,37,037,7.1
Cherokee County,North Carolina,76.6058633675445,37,039,6.8
Chowan County,North Carolina,76.8385932707574,37,041,6.7
Clay County,North Carolina,77.5057071387186,37,043,8.1
Cleveland County,North Carolina,74.5100474001885,37,045,10.2
Columbus County,North Carolina,73.6585702616126,37,047,9.8
Craven County,North Carolina,77.0093577281902,37,049,15.9
Cumberland County,North Carolina,75.9433576722989,37,051,14.0
Currituck County,North Carolina,77.632514953584,37,053,7.4
Dare County,North Carolina,78.4322254487731,37,055,7.7
Davidson County,North Carolina,76.2011782485777,37,057,8.4
Davie County,North Carolina,78.1663756431769,37,059,7.4
Duplin County,North Carolina,77.8988316100868,37,061,9.4
Durham County,North Carolina,79.6209209207794,37,063,11.1
Edgecombe County,North Carolina,74.3569077718436,37,065,9.6
Forsyth County,North Carolina,77.8479963578129,37,067,10.2
Franklin County,North Carolina,77.5521920660675,37,069,9.7
Gaston County,North Carolina,75.3357731264094,37,071,9.3
Gates County,North Carolina,77.0748865543704,37,073,8.0
Graham County,North Carolina,76.2613823458498,37,075,10.4
Granville County,North Carolina,77.6770298975125,37,077,10.8
Greene County,North Carolina,76.7105230106257,37,079,9.9
Guilford County,North Carolina,78.3694011039939,37,081,11.2
Halifax County,North Carolina,74.5113391659146,37,083,9.4
Harnett County,North Carolina,76.710403091091,37,085,10.0
Haywood County,North Carolina,77.3910404894932,37,087,8.1
Henderson County,North Carolina,78.9552933583691,37,089,7.3
Hertford County,North Carolina,76.267232724201,37,091,11.6
Hoke County,North Carolina,76.1832311029918,37,093,9.3
Hyde County,North Carolina,76.173957206577,37,095,7.7
Iredell County,North Carolina,77.3454511091566,37,097,9.1
Jackson County,North Carolina,78.3472678904906,37,099,19.1
Johnston County,North Carolina,77.5708422127428,37,101,8.5
Jones County,North Carolina,76.1902846019978,37,103,7.9
Lee County,North Carolina,76.5582704978537,37,105,9.4
Lenoir County,North Carolina,74.7601074543464,37,107,9.4
Lincoln County,North Carolina,76.8999526399262,37,109,8.7
McDowell County,North Carolina,76.5484183033718,37,111,8.1
Macon County,North Carolina,77.6353053977053,37,113,7.2
Madison County,North Carolina,77.4682504651738,37,115,11.6
Martin County,North Carolina,74.7824691301033,37,117,8.5
Mecklenburg County,North Carolina,79.8761053211426,37,119,9.7
Mitchell County,North Carolina,75.8561194068156,37,121,8.5
Montgomery County,North Carolina,76.5916936298462,37,123,9.5
Moore County,North Carolina,79.3427913703438,37,125,7.3
Nash County,North Carolina,75.6795536686111,37,127,9.8
New Hanover County,North Carolina,79.1174741673504,37,129,13.0
Northampton County,North Carolina,76.3336368827759,37,131,9.1
Onslow County,North Carolina,77.0565188865987,37,133,27.0
Orange County,North Carolina,81.4322730757217,37,135,17.7
Pamlico County,North Carolina,77.7983713464501,37,137,8.6
Pasquotank County,North Carolina,76.4006936612545,37,139,11.9
Pender County,North Carolina,77.6865952675424,37,141,8.7
Perquimans County,North Carolina,78.2530596149123,37,143,5.2
Person County,North Carolina,76.425729365848,37,145,8.6
Pitt County,North Carolina,77.9133027152523,37,147,18.4
Polk County,North Carolina,79.2590954565432,37,149,7.6
Randolph County,North Carolina,76.3390043382547,37,151,8.7
Richmond County,North Carolina,73.8821227474797,37,153,10.6
Robeson County,North Carolina,73.2581368854281,37,155,11.5
Rockingham County,North Carolina,75.3423086247672,37,157,8.6
Rowan County,North Carolina,75.3149461138987,37,159,9.8
Rutherford County,North Carolina,75.4474226802566,37,161,8.3
Sampson County,North Carolina,75.6649184096691,37,163,9.0
Scotland County,North Carolina,74.4939266375213,37,165,10.3
Stanly County,North Carolina,76.12224718943,37,167,10.0
Stokes County,North Carolina,76.5472954735741,37,169,8.1
Surry County,North Carolina,75.8241194156526,37,171,8.9
Swain County,North Carolina,72.9333071004517,37,173,7.9
Transylvania County,North Carolina,79.9069808790819,37,175,9.8
Tyrrell County,North Carolina,77.0916721552808,37,177,10.0
Union County,North Carolina,79.3222472780239,37,179,8.9
Vance County,North Carolina,74.2482048829945,37,181,10.0
Wake County,North Carolina,81.2056453272975,37,183,10.0
Warren County,North Carolina,77.1608974280253,37,185,9.8
Washington County,North Carolina,76.3479577736823,37,187,9.9
Watauga County,North Carolina,81.3004961408585,37,189,31.9
Wayne County,North Carolina,76.2961421513848,37,191,11.5
Wilkes County,North Carolina,76.5481319781807,37,193,8.3
Wilson County,North Carolina,76.2859284890573,37,195,9.4
Yadkin County,North Carolina,76.5449319450548,37,197,8.6
Yancey County,North Carolina,77.4673034710673,37,199,7.3
Adams County,North Dakota,79.0738378777805,38,001,9.8
Barnes County,North Dakota,78.9383322123709,38,003,11.0
Benson County,North Dakota,73.3573762495309,38,005,9.1
Bottineau County,North Dakota,78.2184316083034,38,009,11.6
Bowman County,North Dakota,78.9652330274439,38,011,7.2
Burke County,North Dakota,79.3296438864203,38,013,7.4
Burleigh County,North Dakota,81.0753727130627,38,015,9.9
Cass County,North Dakota,80.8082430677763,38,017,16.7
Cavalier County,North Dakota,79.9411536461026,38,019,6.4
Dickey County,North Dakota,79.6172723590442,38,021,9.9
Divide County,North Dakota,80.0334928955034,38,023,6.5
Dunn County,North Dakota,79.9105539910105,38,025,10.0
Eddy County,North Dakota,76.0655811408465,38,027,6.7
Emmons County,North Dakota,78.7996255970934,38,029,6.9
Foster County,North Dakota,79.1073068483587,38,031,8.2
Golden Valley County,North Dakota,81.9115769687696,38,033,5.7
Grand Forks County,North Dakota,79.4819639114585,38,035,23.5
Grant County,North Dakota,78.9115174742148,38,037,4.5
Griggs County,North Dakota,78.5726442694601,38,039,5.9
Hettinger County,North Dakota,79.439117069713,38,041,5.3
Kidder County,North Dakota,81.1671493331515,38,043,7.4
LaMoure County,North Dakota,81.6319504392094,38,045,6.9
Logan County,North Dakota,79.6529809445605,38,047,5.1
McHenry County,North Dakota,79.6216938482544,38,049,8.2
McIntosh County,North Dakota,79.6835872325003,38,051,3.6
McKenzie County,North Dakota,78.6156515176835,38,053,11.1
McLean County,North Dakota,78.66912756529,38,055,6.4
Mercer County,North Dakota,80.0222405152156,38,057,6.8
Morton County,North Dakota,78.7848318108501,38,059,8.6
Mountrail County,North Dakota,75.5207451272751,38,061,10.9
Nelson County,North Dakota,76.6714281078757,38,063,6.6
Oliver County,North Dakota,82.768651774396,38,065,6.4
Pembina County,North Dakota,80.0602804153587,38,067,6.9
Pierce County,North Dakota,78.2753776917395,38,069,8.5
Ramsey County,North Dakota,77.9553816760588,38,071,10.1
Ransom County,North Dakota,77.9478839270776,38,073,7.0
Renville County,North Dakota,78.6692842070299,38,075,8.3
Richland County,North Dakota,80.8895392896039,38,077,16.0
Rolette County,North Dakota,72.5878000635305,38,079,10.3
Sargent County,North Dakota,80.6806862319503,38,081,9.3
Sheridan County,North Dakota,82.925657346959,38,083,3.0
Sioux County,North Dakota,68.5616113431768,38,085,11.0
Stark County,North Dakota,80.6561397812348,38,089,10.7
Steele County,North Dakota,81.4763333018437,38,091,6.6
Stutsman County,North Dakota,78.6124766852733,38,093,11.1
Towner County,North Dakota,78.347784608966,38,095,4.6
Traill County,North Dakota,79.8524968989912,38,097,11.0
Walsh County,North Dakota,78.0115256375466,38,099,7.5
Ward County,North Dakota,80.0106268265473,38,101,18.3
Wells County,North Dakota,78.8608780100773,38,103,5.9
Williams County,North Dakota,78.2101275521644,38,105,10.2
Adams County,Ohio,73.6554564248194,39,001,7.9
Allen County,Ohio,77.2847596199185,39,003,12.1
Ashland County,Ohio,77.9942230682434,39,005,10.6
Ashtabula County,Ohio,75.6697430014554,39,007,8.6
Athens County,Ohio,77.311779096574,39,009,30.2
Auglaize County,Ohio,78.6118101328376,39,011,8.3
Belmont County,Ohio,76.6787630137889,39,013,8.7
Brown County,Ohio,74.9272275080782,39,015,7.8
Butler County,Ohio,77.1219542453215,39,017,12.2
Carroll County,Ohio,77.7574067472315,39,019,7.4
Champaign County,Ohio,77.0512465705741,39,021,9.4
Clark County,Ohio,74.9918222006765,39,023,9.1
Clermont County,Ohio,77.8629647431364,39,025,8.4
Clinton County,Ohio,75.7195246280182,39,027,9.8
Columbiana County,Ohio,76.4207531373641,39,029,7.7
Coshocton County,Ohio,76.9715311640109,39,031,8.0
Crawford County,Ohio,76.0367726616453,39,033,8.3
Cuyahoga County,Ohio,77.2188766392982,39,035,9.5
Darke County,Ohio,77.4390777108236,39,037,7.9
Defiance County,Ohio,77.8974524188893,39,039,10.1
