County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population,High School Degree or Higher (%),Poverty Rate,Disability Rate,Rent Denominator,Bachelor's Degree or Higher (%),Total Families,Gini Index,Median Age,Median Household Income,No Vehicle (Owner),Total Families (Single Mother),Hispanic Population,Total Population,Rent Burden Count (+50%),White Population,Total Occupied Households,Unemployment Rate,No Vehicle (Renter),Year
Clay County,Arkansas,73.1093166483444,5,21,56.0,78.6,21.8,22.8,1753.0,11.0,4299.0,0.4427,43.8,32552.0,104.0,453.0,268.0,15400.0,330.0,14841.0,6611.0,9.5,334.0,2015
Cleburne County,Arkansas,76.1318368010625,5,23,133.0,85.0,14.5,18.5,2422.0,16.8,6991.0,0.4717,47.1,42905.0,98.0,485.0,613.0,25711.0,411.0,24992.0,10157.0,10.2,134.0,2015
Cleveland County,Arkansas,75.1406814841653,5,25,935.0,86.2,20.8,22.4,718.0,15.4,2437.0,0.4387,42.4,43158.0,70.0,263.0,169.0,8510.0,74.0,7379.0,3334.0,9.7,69.0,2015
Columbia County,Arkansas,74.4265879477477,5,27,8659.0,84.2,25.6,18.8,3053.0,20.0,6599.0,0.4656,36.0,36619.0,163.0,1015.0,654.0,24327.0,561.0,14608.0,9597.0,10.1,498.0,2015
Conway County,Arkansas,75.0307599351406,5,29,2541.0,84.3,22.6,19.9,2262.0,16.5,5812.0,0.4685,40.7,37732.0,170.0,642.0,818.0,21110.0,614.0,18030.0,8362.0,8.1,317.0,2015
Craighead County,Arkansas,76.1495570018258,5,31,13860.0,87.5,20.2,15.8,15837.0,25.4,25802.0,0.4733,33.5,42475.0,458.0,3432.0,4753.0,101409.0,3963.0,82478.0,38724.0,7.5,2312.0,2015
Crawford County,Arkansas,75.7815083882316,5,33,699.0,85.5,18.5,18.1,5503.0,14.5,17851.0,0.4437,38.8,41268.0,263.0,1639.0,4073.0,61748.0,1134.0,56153.0,23649.0,7.9,601.0,2015
Crittenden County,Arkansas,72.6880494641916,5,35,25306.0,81.1,24.1,16.8,7849.0,16.4,12564.0,0.4533,34.6,38004.0,337.0,2631.0,1120.0,49765.0,2061.0,22677.0,18348.0,9.9,1779.0,2015
Cross County,Arkansas,73.2420000366393,5,37,4022.0,80.1,20.1,21.3,2492.0,13.7,4805.0,0.4568,40.1,38103.0,110.0,556.0,302.0,17467.0,494.0,13078.0,6918.0,8.6,410.0,2015
Dallas County,Arkansas,73.7015965663263,5,39,3243.0,83.1,15.5,24.6,1104.0,13.1,2097.0,0.4169,43.4,34084.0,135.0,176.0,219.0,7868.0,124.0,4361.0,3248.0,8.3,253.0,2015
Desha County,Arkansas,72.8885674799327,5,41,5949.0,77.5,33.0,20.7,2242.0,11.9,3358.0,0.4983,39.4,27197.0,200.0,565.0,575.0,12379.0,476.0,6175.0,5272.0,17.7,530.0,2015
Drew County,Arkansas,75.1263748719885,5,43,5395.0,82.6,28.6,20.8,2871.0,20.5,4942.0,0.4786,37.5,32819.0,115.0,668.0,540.0,18740.0,957.0,12761.0,7314.0,14.3,235.0,2015
Faulkner County,Arkansas,76.6634074992103,5,45,13488.0,90.9,15.5,12.2,15912.0,28.3,28842.0,0.442,31.6,51223.0,444.0,2795.0,4792.0,119343.0,3805.0,100363.0,43204.0,6.6,1723.0,2015
Franklin County,Arkansas,74.6345418541768,5,47,163.0,82.1,22.0,18.4,1966.0,12.3,4763.0,0.4261,40.4,39285.0,119.0,351.0,486.0,17866.0,426.0,16939.0,6784.0,11.0,190.0,2015
Fulton County,Arkansas,75.2869863316562,5,49,15.0,85.5,19.9,24.6,1284.0,10.6,3750.0,0.4016,48.0,37066.0,79.0,261.0,141.0,12224.0,206.0,11853.0,5300.0,7.6,174.0,2015
Garland County,Arkansas,74.6639973322409,5,51,8095.0,88.1,20.9,19.4,13177.0,21.4,25951.0,0.4873,44.1,38733.0,658.0,3215.0,5022.0,96954.0,3432.0,82660.0,40290.0,9.2,2330.0,2015
Grant County,Arkansas,75.5437631376927,5,53,686.0,88.9,12.0,17.7,1554.0,17.1,5094.0,0.4403,39.6,46171.0,91.0,351.0,221.0,18054.0,223.0,16939.0,6859.0,9.4,91.0,2015
Greene County,Arkansas,74.3063754947153,5,55,398.0,83.9,17.8,20.2,5895.0,15.4,11439.0,0.4288,38.3,41286.0,223.0,1035.0,1122.0,43382.0,1166.0,41743.0,16682.0,9.0,425.0,2015
Hempstead County,Arkansas,74.9351809331389,5,57,6660.0,78.1,27.0,20.6,2523.0,12.2,5205.0,0.4608,39.1,32122.0,149.0,798.0,2788.0,22336.0,546.0,14612.0,7823.0,7.9,446.0,2015
Hot Spring County,Arkansas,74.419634563731,5,59,3883.0,84.8,19.1,24.4,3402.0,13.0,8680.0,0.4357,40.9,40000.0,250.0,941.0,1047.0,33316.0,878.0,28587.0,12136.0,7.6,398.0,2015
Howard County,Arkansas,74.077721939896,5,61,2955.0,78.0,21.8,17.7,1750.0,15.1,3549.0,0.4984,38.6,34229.0,87.0,597.0,1433.0,13555.0,237.0,9172.0,5049.0,8.5,386.0,2015
Independence County,Arkansas,75.5157393555591,5,63,759.0,82.9,21.8,19.3,4071.0,15.9,9846.0,0.4581,38.7,36265.0,272.0,833.0,2213.0,36952.0,811.0,34885.0,14238.0,6.9,525.0,2015
Izard County,Arkansas,75.3755701599724,5,65,162.0,82.1,21.0,23.2,1213.0,12.7,3753.0,0.4311,48.1,32630.0,135.0,239.0,242.0,13480.0,271.0,13071.0,5549.0,10.0,213.0,2015
Jackson County,Arkansas,73.2530221096357,5,67,3051.0,77.0,26.8,21.8,2029.0,8.8,3886.0,0.4984,41.0,31261.0,94.0,367.0,494.0,17597.0,392.0,14005.0,6339.0,7.9,398.0,2015
Jefferson County,Arkansas,73.4174670389188,5,69,40881.0,84.8,25.5,18.5,10130.0,17.5,17439.0,0.4797,38.5,36747.0,779.0,2855.0,1375.0,73548.0,2720.0,30523.0,28119.0,11.2,1527.0,2015
Johnson County,Arkansas,75.7486252400996,5,71,497.0,79.3,22.1,16.8,2907.0,17.1,6871.0,0.4784,38.1,34139.0,249.0,573.0,3470.0,25930.0,704.0,23828.0,10111.0,6.2,352.0,2015
Lafayette County,Arkansas,74.2373886488676,5,73,2777.0,78.4,24.4,23.1,797.0,11.8,1794.0,0.5191,45.0,31194.0,92.0,187.0,90.0,7270.0,121.0,4426.0,2830.0,12.5,201.0,2015
Lawrence County,Arkansas,74.0006101915441,5,75,153.0,82.1,23.9,19.6,1983.0,12.9,4363.0,0.4304,41.1,32379.0,80.0,362.0,203.0,17029.0,357.0,16569.0,6696.0,6.9,282.0,2015
Lee County,Arkansas,73.5386455072478,5,77,5622.0,68.8,27.3,25.6,1554.0,7.9,2220.0,0.4897,40.6,28393.0,132.0,336.0,225.0,9966.0,333.0,4258.0,3605.0,17.3,460.0,2015
Lincoln County,Arkansas,75.233629854733,5,79,4369.0,78.4,23.0,21.3,1223.0,8.9,2861.0,0.4899,37.5,32580.0,172.0,440.0,494.0,14062.0,202.0,9361.0,4040.0,14.2,248.0,2015
Little River County,Arkansas,74.0023896033076,5,81,2632.0,84.8,19.3,20.1,1391.0,10.0,3434.0,0.4301,41.7,36205.0,70.0,466.0,397.0,12720.0,159.0,9383.0,5251.0,8.8,263.0,2015
Logan County,Arkansas,74.448812913092,5,83,407.0,82.5,19.3,20.4,2273.0,12.6,5980.0,0.4639,42.8,35325.0,201.0,522.0,561.0,22001.0,348.0,20497.0,8609.0,8.1,307.0,2015
Lonoke County,Arkansas,75.0394626097886,5,85,4302.0,87.2,12.4,15.0,7672.0,19.1,19375.0,0.3862,35.5,53631.0,371.0,1843.0,2722.0,70691.0,1127.0,63145.0,25909.0,5.9,866.0,2015
Madison County,Arkansas,75.4930062075011,5,87,73.0,78.4,20.5,18.4,1513.0,10.7,4654.0,0.4452,41.8,37691.0,150.0,292.0,824.0,15702.0,205.0,14896.0,6338.0,7.3,106.0,2015
Marion County,Arkansas,75.3957898991127,5,89,42.0,85.4,18.8,24.8,1407.0,13.2,4593.0,0.4089,51.3,34195.0,101.0,232.0,369.0,16458.0,222.0,15895.0,6701.0,10.9,218.0,2015
Miller County,Arkansas,74.620734426667,5,91,10877.0,85.2,20.3,17.9,6038.0,14.3,10963.0,0.4418,37.8,40317.0,490.0,1319.0,1297.0,43652.0,1544.0,31173.0,16960.0,9.6,860.0,2015
Mississippi County,Arkansas,71.7603504523958,5,93,15543.0,79.6,26.8,21.3,7271.0,13.2,11672.0,0.4732,35.6,34612.0,559.0,1783.0,1720.0,44864.0,1771.0,27694.0,17141.0,12.0,940.0,2015
Monroe County,Arkansas,72.5427214562581,5,95,3138.0,76.9,32.8,24.6,1281.0,9.4,2022.0,0.486,45.2,27647.0,134.0,325.0,163.0,7713.0,350.0,4313.0,3364.0,12.8,436.0,2015
Montgomery County,Arkansas,76.0896903526216,5,97,68.0,80.4,17.9,31.3,793.0,12.3,2586.0,0.4341,48.5,33037.0,89.0,129.0,339.0,9197.0,117.0,8684.0,3892.0,4.3,127.0,2015
Nevada County,Arkansas,74.3859172827125,5,99,2705.0,83.4,28.1,22.6,1001.0,14.1,2162.0,0.4523,41.8,30691.0,120.0,118.0,282.0,8793.0,138.0,5908.0,3472.0,9.5,174.0,2015
Newton County,Arkansas,76.9325218431298,5,101,0.0,81.9,20.5,23.4,522.0,14.6,2226.0,0.4359,47.7,34536.0,77.0,88.0,85.0,8052.0,40.0,7679.0,3310.0,4.4,52.0,2015
Ouachita County,Arkansas,73.1582713046496,5,103,10064.0,86.1,24.1,20.9,3486.0,16.1,6850.0,0.4693,42.7,31293.0,304.0,982.0,491.0,25044.0,882.0,14313.0,10552.0,8.3,689.0,2015
Perry County,Arkansas,75.2299421886874,5,105,214.0,81.3,16.0,21.6,773.0,11.5,2654.0,0.444,43.1,42346.0,83.0,127.0,282.0,10300.0,101.0,9649.0,3847.0,6.8,99.0,2015
Phillips County,Arkansas,70.8980349318913,5,107,12545.0,75.4,34.1,24.1,3965.0,10.8,5115.0,0.4979,37.8,26844.0,213.0,1266.0,321.0,20391.0,991.0,7492.0,8135.0,18.1,1029.0,2015
Pike County,Arkansas,75.0773768329276,5,109,348.0,81.5,20.2,27.1,1060.0,14.6,3045.0,0.4456,41.4,33097.0,59.0,336.0,726.0,11087.0,153.0,9899.0,4355.0,6.6,167.0,2015
Poinsett County,Arkansas,71.387801490036,5,111,2002.0,76.9,22.8,22.6,3565.0,8.4,6482.0,0.4258,40.2,33070.0,178.0,762.0,630.0,24210.0,600.0,21631.0,9286.0,10.0,649.0,2015
Polk County,Arkansas,75.0429703355136,5,113,42.0,85.1,24.1,24.7,1659.0,12.0,5306.0,0.4523,43.1,33702.0,124.0,553.0,1277.0,20364.0,242.0,18887.0,7911.0,9.0,287.0,2015
Pope County,Arkansas,76.4692899964961,5,115,1989.0,82.7,20.0,16.0,7340.0,20.9,15440.0,0.4392,35.2,39810.0,409.0,1295.0,4919.0,62830.0,1525.0,57200.0,22645.0,7.6,839.0,2015
Prairie County,Arkansas,75.5268699546832,5,117,1035.0,79.3,21.4,23.6,1126.0,10.3,2626.0,0.4204,45.4,35833.0,69.0,237.0,93.0,8402.0,181.0,7236.0,3826.0,6.2,220.0,2015
Pulaski County,Arkansas,75.9502787614613,5,119,139401.0,89.7,17.6,13.7,61364.0,32.9,92874.0,0.4907,36.4,46140.0,2530.0,13755.0,23080.0,390463.0,14102.0,228915.0,154240.0,7.5,8654.0,2015
Randolph County,Arkansas,74.6376193475986,5,121,123.0,82.5,21.1,21.0,1973.0,13.4,5010.0,0.4477,42.9,34044.0,153.0,375.0,317.0,17695.0,513.0,17084.0,7335.0,5.4,417.0,2015
Saint Francis County,Arkansas,74.0100121667823,5,123,14185.0,78.5,24.8,20.6,4183.0,11.4,5914.0,0.4579,37.5,32105.0,282.0,909.0,1200.0,27345.0,723.0,11879.0,9430.0,11.7,769.0,2015
Saline County,Arkansas,77.1751568488897,5,125,6639.0,88.6,9.1,17.6,9743.0,23.0,30256.0,0.3816,38.7,55817.0,606.0,2720.0,4631.0,113833.0,1513.0,102920.0,42299.0,5.3,1022.0,2015
Scott County,Arkansas,75.1124194246868,5,127,18.0,77.3,20.1,18.8,1045.0,11.6,3018.0,0.4272,41.3,37321.0,86.0,267.0,814.0,10870.0,230.0,9727.0,4055.0,10.9,257.0,2015
Searcy County,Arkansas,75.5320157508855,5,129,22.0,81.9,23.6,23.3,613.0,13.9,2044.0,0.462,47.0,33083.0,71.0,95.0,155.0,7965.0,102.0,7609.0,3172.0,5.9,87.0,2015
Sebastian County,Arkansas,75.6795870861497,5,131,8000.0,82.2,23.2,17.9,19475.0,19.2,32344.0,0.4982,36.9,38575.0,645.0,3700.0,16772.0,127273.0,4578.0,103610.0,49579.0,6.1,2931.0,2015
Sevier County,Arkansas,75.1488725691369,5,133,841.0,69.2,22.1,13.6,1672.0,7.9,4322.0,0.4088,34.9,36579.0,98.0,494.0,5558.0,17268.0,304.0,11455.0,6075.0,9.3,256.0,2015
Sharp County,Arkansas,74.0198615613099,5,135,69.0,83.2,23.6,21.5,1596.0,9.9,4426.0,0.4047,47.2,30691.0,128.0,318.0,334.0,17055.0,333.0,16320.0,7108.0,8.8,218.0,2015
Stone County,Arkansas,76.2065418227476,5,137,5.0,79.1,24.6,24.4,1238.0,15.9,3225.0,0.4879,48.5,29264.0,120.0,189.0,213.0,12512.0,146.0,12102.0,5142.0,7.0,194.0,2015
Union County,Arkansas,73.3656000640213,5,139,13323.0,83.4,20.4,20.3,4812.0,17.5,11327.0,0.4659,39.7,38678.0,378.0,1505.0,1466.0,40633.0,1050.0,26276.0,16536.0,9.7,656.0,2015
Van Buren County,Arkansas,76.1425851988409,5,141,151.0,81.9,21.4,22.0,1592.0,12.3,4547.0,0.4421,47.1,32312.0,179.0,357.0,497.0,17002.0,256.0,16194.0,6879.0,11.2,209.0,2015
Washington County,Arkansas,77.8815427160735,5,143,7185.0,83.5,20.1,10.3,37054.0,30.5,50871.0,0.4955,31.2,43524.0,942.0,5088.0,34732.0,216432.0,7712.0,170301.0,81722.0,6.2,3443.0,2015
White County,Arkansas,75.2723697975265,5,145,3611.0,83.3,19.0,16.7,9246.0,19.5,20777.0,0.4742,36.2,42554.0,572.0,2125.0,3209.0,78660.0,1926.0,71674.0,29404.0,7.1,961.0,2015
Woodruff County,Arkansas,72.8269413108567,5,147,1869.0,73.5,23.5,25.0,1126.0,10.4,1756.0,0.4932,43.9,28993.0,115.0,259.0,32.0,6983.0,249.0,4878.0,2911.0,12.4,304.0,2015
Yell County,Arkansas,74.5737295998881,5,149,596.0,75.8,18.6,21.9,2492.0,12.6,5375.0,0.4271,39.1,37804.0,135.0,520.0,4146.0,21835.0,439.0,17897.0,7687.0,8.3,314.0,2015
Alameda County,California,81.911910001763,6,1,184883.0,86.9,12.5,9.5,264263.0,43.0,368905.0,0.4702,37.1,75619.0,8923.0,32881.0,358168.0,1584983.0,67493.0,708558.0,558907.0,8.3,47670.0,2015
Alpine County,California,78.3616935787678,6,3,11.0,89.5,17.5,22.2,76.0,27.5,225.0,0.4583,43.6,52917.0,9.0,15.0,108.0,1131.0,16.0,783.0,358.0,10.7,1.0,2015
Amador County,California,79.7586244291029,6,5,855.0,88.4,12.8,18.1,3348.0,21.3,9402.0,0.4512,50.0,54171.0,224.0,603.0,4784.0,36995.0,1036.0,32006.0,13925.0,14.0,346.0,2015
Butte County,California,77.7142018529714,6,7,3189.0,88.0,21.9,17.1,35287.0,25.9,50963.0,0.4743,36.8,43444.0,1526.0,5068.0,33800.0,222564.0,11276.0,185408.0,85318.0,12.1,4413.0,2015
Calaveras County,California,79.4113251371658,6,9,261.0,91.6,12.6,19.3,3794.0,20.9,12144.0,0.4565,50.7,53233.0,388.0,571.0,4967.0,44767.0,944.0,41210.0,18060.0,12.1,353.0,2015
Colusa County,California,79.9616953839089,6,11,151.0,68.2,15.0,12.6,2635.0,14.6,5375.0,0.4134,34.0,52168.0,120.0,468.0,12277.0,21396.0,506.0,18188.0,6966.0,10.4,259.0,2015
Contra Costa County,California,81.6154582155379,6,13,97338.0,88.9,10.9,10.9,135978.0,39.6,273149.0,0.4684,38.8,80185.0,6071.0,23385.0,273350.0,1096068.0,35776.0,663406.0,384646.0,8.8,16523.0,2015
Del Norte County,California,75.5570804005256,6,15,802.0,80.0,21.8,22.5,3716.0,15.1,5840.0,0.4749,38.8,40847.0,217.0,837.0,5300.0,27788.0,1098.0,21248.0,9420.0,11.5,609.0,2015
El Dorado County,California,81.384492307269,6,17,1786.0,92.3,10.4,12.5,17225.0,32.1,47274.0,0.4574,44.9,69584.0,1315.0,2811.0,22719.0,182093.0,4188.0,157893.0,67086.0,11.1,1927.0,2015
Fresno County,California,78.492939877363,6,19,48499.0,73.5,26.8,12.4,139831.0,19.4,216106.0,0.474,31.4,45233.0,4268.0,32464.0,494077.0,956749.0,41715.0,570451.0,296305.0,13.2,22278.0,2015
Glenn County,California,77.5153362061287,6,21,271.0,75.0,20.8,17.2,3642.0,14.9,6502.0,0.5024,37.2,39349.0,195.0,616.0,11094.0,28029.0,863.0,23897.0,9497.0,12.6,479.0,2015
Humboldt County,California,76.8353899495262,6,23,1716.0,89.8,21.4,16.7,23908.0,28.0,30661.0,0.4575,37.4,42197.0,961.0,3643.0,14289.0,135034.0,7655.0,109821.0,53036.0,10.5,3314.0,2015
Imperial County,California,80.7431332940606,6,25,5172.0,66.3,24.0,14.0,20675.0,14.1,35874.0,0.464,32.2,41079.0,1106.0,4950.0,145855.0,178206.0,5981.0,126305.0,46452.0,17.4,2781.0,2015
Inyo County,California,79.2675531105808,6,27,196.0,87.6,11.4,12.9,2847.0,23.9,4438.0,0.4248,45.7,45955.0,198.0,528.0,3778.0,18373.0,554.0,15200.0,7957.0,6.8,413.0,2015
Kern County,California,77.2656785350962,6,29,49021.0,73.4,23.5,11.1,112575.0,15.4,196097.0,0.4589,31.1,49026.0,3894.0,26593.0,441496.0,865736.0,30205.0,646683.0,259700.0,12.7,14618.0,2015
Kings County,California,79.2015732865224,6,31,9397.0,72.2,22.6,11.3,20191.0,13.4,31863.0,0.4504,31.4,46481.0,627.0,4807.0,79452.0,150998.0,4586.0,103289.0,41554.0,13.0,2205.0,2015
Lake County,California,74.9381474762665,6,33,1442.0,84.4,24.7,21.2,9979.0,16.0,16103.0,0.4611,45.5,35578.0,746.0,2099.0,11899.0,64158.0,3300.0,51076.0,26993.0,14.6,1305.0,2015
Lassen County,California,78.4471067204458,6,35,2789.0,79.9,16.4,18.1,3392.0,12.3,6331.0,0.4216,37.0,51555.0,126.0,457.0,5986.0,32645.0,839.0,24445.0,9707.0,10.9,442.0,2015
Los Angeles County,California,81.5024357299037,6,37,830791.0,77.3,18.2,9.7,1763190.0,30.3,2186485.0,0.5013,35.6,56196.0,45315.0,245709.0,4842319.0,10038388.0,544843.0,5346316.0,3263069.0,10.0,269685.0,2015
Madera County,California,78.9351179699743,6,39,5313.0,70.8,23.5,13.1,16884.0,13.3,33201.0,0.4509,33.5,45073.0,604.0,4086.0,85245.0,153187.0,3621.0,125082.0,43159.0,7.5,2263.0,2015
Marin County,California,84.3355308577138,6,41,6583.0,92.9,8.3,9.1,38941.0,55.8,64413.0,0.5263,45.4,93257.0,1562.0,5204.0,40875.0,258349.0,10606.0,204918.0,103670.0,5.7,4064.0,2015
Mariposa County,California,80.2117816615585,6,43,192.0,89.5,15.1,17.8,2121.0,22.1,4962.0,0.4552,50.6,47681.0,93.0,220.0,1803.0,17789.0,430.0,15577.0,7345.0,11.6,131.0,2015
Mendocino County,California,78.5698420119881,6,45,585.0,86.8,20.4,16.9,14338.0,23.7,20243.0,0.4762,42.2,42980.0,599.0,1970.0,20693.0,87544.0,4478.0,72512.0,34017.0,12.2,1988.0,2015
Merced County,California,78.459103537516,6,47,9020.0,67.9,26.1,15.7,37568.0,13.1,59568.0,0.455,30.4,42462.0,1191.0,9139.0,150222.0,263885.0,9641.0,161431.0,77692.0,16.2,4619.0,2015
Modoc County,California,77.4593217970448,6,49,47.0,86.8,18.8,21.1,978.0,18.0,2194.0,0.4518,47.8,37860.0,105.0,154.0,1345.0,9184.0,306.0,8282.0,3745.0,8.6,82.0,2015
Mono County,California,84.9058116505285,6,51,78.0,84.9,4.9,8.5,1987.0,32.3,2740.0,0.3645,38.5,56944.0,35.0,166.0,3862.0,14146.0,187.0,11894.0,4906.0,13.4,122.0,2015
Monterey County,California,81.8525645217468,6,53,11947.0,70.7,17.0,9.0,63655.0,23.1,90914.0,0.4614,33.5,58783.0,1478.0,9862.0,243894.0,428441.0,16244.0,314077.0,125402.0,8.4,4886.0,2015
Napa County,California,81.1435820089004,6,55,2944.0,83.2,10.3,10.7,19816.0,32.4,34328.0,0.4745,40.3,71379.0,735.0,2768.0,46689.0,140295.0,4710.0,103914.0,49494.0,7.5,1626.0,2015
Nevada County,California,81.0970660303805,6,57,481.0,93.9,12.7,14.2,11310.0,33.7,26119.0,0.4461,49.0,56521.0,556.0,1608.0,8902.0,98570.0,3159.0,91048.0,40993.0,9.8,1223.0,2015
Orange County,California,82.4180755011441,6,59,51816.0,84.3,12.8,8.3,427202.0,37.7,727053.0,0.467,37.1,76509.0,13668.0,58700.0,1064499.0,3116069.0,121416.0,1970000.0,1009353.0,7.6,35101.0,2015
Placer County,California,81.4299422609919,6,61,5183.0,94.1,8.9,10.9,40490.0,36.4,94904.0,0.439,41.0,73948.0,1664.0,7547.0,49158.0,366280.0,10526.0,306371.0,135456.0,8.3,3669.0,2015
Plumas County,California,78.3094523302535,6,63,124.0,90.5,14.5,21.7,2275.0,22.0,4917.0,0.4979,51.3,47333.0,203.0,322.0,1574.0,18966.0,581.0,17092.0,8217.0,15.2,401.0,2015
Riverside County,California,80.3450713519818,6,65,143976.0,80.1,16.8,11.0,246093.0,20.9,514800.0,0.4454,34.5,56603.0,10863.0,51910.0,1079778.0,2298032.0,72674.0,1484768.0,699232.0,12.9,24499.0,2015
Sacramento County,California,79.112722725179,6,67,145959.0,86.6,18.2,12.8,232990.0,28.8,343209.0,0.4557,35.5,55987.0,7268.0,42561.0,326742.0,1465832.0,65068.0,873442.0,522596.0,11.8,32772.0,2015
San Benito County,California,81.7777563576748,6,69,449.0,78.0,10.8,8.6,6420.0,19.0,13721.0,0.4061,35.0,71077.0,126.0,1335.0,33307.0,57557.0,1489.0,48654.0,17198.0,12.2,301.0,2015
San Bernardino County,California,78.400917858467,6,71,179087.0,78.6,19.5,10.8,247811.0,19.0,464389.0,0.4429,32.5,53433.0,9456.0,57108.0,1070262.0,2094769.0,74686.0,1301984.0,614325.0,12.6,25770.0,2015
San Diego County,California,81.5099456641145,6,73,163276.0,86.0,14.5,9.7,515078.0,35.7,731328.0,0.4651,35.1,64309.0,14472.0,68874.0,1060995.0,3223096.0,139017.0,2283618.0,1094157.0,8.7,51980.0,2015
San Francisco County,California,82.6936965999994,6,75,46825.0,87.0,13.2,10.5,224589.0,53.8,161887.0,0.5202,38.5,81294.0,12907.0,11047.0,128619.0,840763.0,46778.0,409681.0,353287.0,6.8,94799.0,2015
San Joaquin County,California,78.0276606361129,6,77,50263.0,78.0,18.6,11.8,94986.0,18.4,163845.0,0.4492,33.5,53274.0,3192.0,20057.0,284168.0,708554.0,27525.0,403891.0,219073.0,13.7,12457.0,2015
San Luis Obispo County,California,81.1508553235719,6,79,5682.0,89.7,14.8,11.1,43862.0,33.0,65508.0,0.4567,39.3,60691.0,1585.0,4968.0,60181.0,276517.0,12946.0,235058.0,103576.0,6.6,3378.0,2015
San Mateo County,California,83.7607803456003,6,81,19439.0,88.3,8.0,8.1,106289.0,45.6,178371.0,0.4883,39.5,93623.0,4072.0,11758.0,189389.0,748731.0,25719.0,411625.0,259711.0,6.7,10193.0,2015
Santa Barbara County,California,81.6155370941523,6,83,8727.0,79.6,16.3,9.6,68630.0,32.2,93473.0,0.4807,33.6,63985.0,1616.0,9254.0,192304.0,435850.0,19625.0,323766.0,142713.0,8.0,7850.0,2015
Santa Clara County,California,83.6897880731591,6,85,48310.0,87.0,9.5,7.8,268627.0,47.9,446734.0,0.4662,36.8,96310.0,7892.0,30351.0,497074.0,1868149.0,62962.0,902404.0,621463.0,7.7,24253.0,2015
Santa Cruz County,California,81.7128621620157,6,87,2535.0,85.6,15.1,9.3,40174.0,38.2,59675.0,0.4709,37.0,67256.0,1344.0,5082.0,88602.0,269278.0,12848.0,216891.0,94802.0,7.6,4177.0,2015
Shasta County,California,75.9378568828757,6,89,1788.0,89.3,18.0,18.1,26044.0,19.6,44950.0,0.4506,42.2,44620.0,1374.0,4439.0,16384.0,178942.0,7547.0,155251.0,69375.0,10.3,3552.0,2015
Sierra County,California,79.0304170483359,6,91,3.0,92.6,14.6,18.1,271.0,18.9,769.0,0.4697,54.5,42833.0,3.0,20.0,268.0,3021.0,52.0,2913.0,1252.0,8.0,22.0,2015
Siskiyou County,California,76.3772748924365,6,93,621.0,88.4,23.1,20.1,6934.0,22.7,11910.0,0.4583,47.8,37170.0,299.0,901.0,5044.0,43895.0,2045.0,37727.0,19133.0,12.7,1197.0,2015
Solano County,California,79.5895939800179,6,95,59212.0,87.5,13.4,11.6,57533.0,24.9,103174.0,0.4236,37.3,66828.0,2045.0,11935.0,107592.0,425753.0,16383.0,229116.0,143612.0,11.4,6404.0,2015
Sonoma County,California,81.2508901219667,6,97,7731.0,87.1,11.7,11.7,76192.0,32.9,118467.0,0.4565,40.8,64240.0,2462.0,10541.0,127774.0,495078.0,20937.0,382484.0,187782.0,8.1,6761.0,2015
Stanislaus County,California,77.7824750566635,6,99,14335.0,77.2,20.3,13.4,73242.0,16.5,124736.0,0.4483,33.5,50125.0,2731.0,15148.0,230087.0,527367.0,21266.0,397080.0,169196.0,15.2,9245.0,2015
Sutter County,California,78.5195099453137,6,101,2049.0,78.5,17.8,13.7,13053.0,17.6,23432.0,0.4542,35.4,52017.0,640.0,2367.0,28261.0,95247.0,3030.0,66258.0,31917.0,13.2,1556.0,2015
Tehama County,California,77.2816845955888,6,103,321.0,82.3,19.8,19.6,7696.0,14.4,16350.0,0.4367,40.5,41001.0,502.0,1631.0,14813.0,63152.0,1839.0,54591.0,23704.0,13.2,920.0,2015
Trinity County,California,76.6520947495501,6,105,151.0,90.8,19.5,23.9,1706.0,20.0,3298.0,0.472,50.3,34974.0,51.0,249.0,955.0,13373.0,385.0,11410.0,5484.0,9.0,74.0,2015
Tulare County,California,78.0274086249314,6,107,7846.0,68.4,28.1,11.6,57885.0,13.8,104130.0,0.4632,30.3,42031.0,2335.0,13615.0,283533.0,454033.0,15517.0,367167.0,133570.0,12.0,6265.0,2015
Tuolumne County,California,78.8042243825731,6,109,991.0,90.3,13.9,19.5,7004.0,20.4,14546.0,0.4402,48.6,50306.0,543.0,1101.0,6139.0,54079.0,1695.0,47620.0,22133.0,12.9,706.0,2015
Ventura County,California,81.7934375791504,6,111,15063.0,83.1,11.1,10.3,96360.0,31.7,198047.0,0.4433,37.1,77348.0,3835.0,16522.0,349799.0,840833.0,26756.0,662754.0,268969.0,8.6,8668.0,2015
Yolo County,California,80.7699657459539,6,113,5409.0,85.5,19.9,10.1,34493.0,39.0,44490.0,0.4834,30.9,54989.0,881.0,4553.0,64526.0,207320.0,10628.0,137009.0,71997.0,9.0,4794.0,2015
Yuba County,California,75.8730177939744,6,115,2456.0,80.8,21.9,17.3,10546.0,14.3,18202.0,0.4233,32.1,46892.0,476.0,2171.0,19611.0,73437.0,2693.0,51470.0,25139.0,14.8,1227.0,2015
Alamosa County,Colorado,76.1823647359861,8,3,303.0,84.8,28.9,16.5,2546.0,25.5,3531.0,0.5118,30.1,32395.0,170.0,324.0,7427.0,16269.0,594.0,14159.0,5932.0,10.4,286.0,2015
