County,State,mean_life_expectancy,State_FIPS,County_FIPS,total_population
Winston County,Mississippi,74.817044620885,28,159,18882.0
Yalobusha County,Mississippi,73.0023735517154,28,161,12433.0
Yazoo County,Mississippi,73.6617266282539,28,163,28076.0
Adair County,Missouri,77.8892925540625,29,001,25642.0
Andrew County,Missouri,79.0247475838129,29,003,17373.0
Atchison County,Missouri,77.8736755695322,29,005,5520.0
Audrain County,Missouri,76.8198313886506,29,007,25637.0
Barry County,Missouri,75.9393830921286,29,009,35681.0
Barton County,Missouri,77.1508538040953,29,011,12286.0
Bates County,Missouri,76.2620541684389,29,013,16780.0
Benton County,Missouri,75.9448945115816,29,015,18961.0
Bollinger County,Missouri,76.3617196341465,29,017,12394.0
Boone County,Missouri,80.1012767133135,29,019,168268.0
Buchanan County,Missouri,76.393874494707,29,021,89536.0
Butler County,Missouri,73.9825184023661,29,023,42957.0
Caldwell County,Missouri,77.1466111360309,29,025,9176.0
Callaway County,Missouri,77.7174445692571,29,027,44483.0
Camden County,Missouri,79.0911830099331,29,029,43873.0
Cape Girardeau County,Missouri,78.0817276257263,29,031,77031.0
Carroll County,Missouri,76.75129067086,29,033,9157.0
Carter County,Missouri,73.6525295145158,29,035,6283.0
Cass County,Missouri,78.4263064467061,29,037,100339.0
Cedar County,Missouri,75.8062311188747,29,039,13912.0
Chariton County,Missouri,78.624373866014,29,041,7727.0
Christian County,Missouri,79.2779738700011,29,043,79856.0
Clark County,Missouri,77.145735626509,29,045,7001.0
Clay County,Missouri,79.4194563901768,29,047,227984.0
Clinton County,Missouri,76.4144713659584,29,049,20545.0
Cole County,Missouri,78.9279294593208,29,051,76426.0
Cooper County,Missouri,77.6438158114429,29,053,17585.0
Crawford County,Missouri,75.5825916275361,29,055,24680.0
Dade County,Missouri,76.4428871048296,29,057,7678.0
Dallas County,Missouri,76.6224008087275,29,059,16632.0
Daviess County,Missouri,77.4324649946949,29,061,8324.0
DeKalb County,Missouri,77.97336407407,29,063,12824.0
Dent County,Missouri,75.8247683492561,29,065,15681.0
Douglas County,Missouri,76.8092910543625,29,067,13575.0
Dunklin County,Missouri,72.0104241533093,29,069,31778.0
Franklin County,Missouri,77.2023385081756,29,071,101682.0
Gasconade County,Missouri,77.0030688497214,29,073,15014.0
Gentry County,Missouri,77.8235759987154,29,075,6792.0
Greene County,Missouri,77.6754046676693,29,077,280657.0
Grundy County,Missouri,77.3747947663094,29,079,10279.0
Harrison County,Missouri,77.5034071108867,29,081,8795.0
Henry County,Missouri,75.513552526015,29,083,22134.0
Hickory County,Missouri,76.9568973088507,29,085,9420.0
Holt County,Missouri,79.1372524690928,29,087,4695.0
Howard County,Missouri,78.5134795460787,29,089,10183.0
Howell County,Missouri,75.1284976857162,29,091,40469.0
Iron County,Missouri,73.4225155555724,29,093,10424.0
Jackson County,Missouri,77.0754861166288,29,095,678167.0
Jasper County,Missouri,76.0540587007784,29,097,116996.0
Jefferson County,Missouri,76.4435250588241,29,099,220558.0
Johnson County,Missouri,78.2062526299407,29,101,53879.0
Knox County,Missouri,77.3008415532451,29,103,4078.0
Laclede County,Missouri,75.712506719027,29,105,35544.0
Lafayette County,Missouri,77.2262755654478,29,107,33069.0
Lawrence County,Missouri,76.2470920515785,29,109,38306.0
Lewis County,Missouri,77.1196805681401,29,111,10176.0
Lincoln County,Missouri,76.7993254633377,29,113,53458.0
Linn County,Missouri,76.150406170241,29,115,12494.0
Livingston County,Missouri,77.6442904561183,29,117,15034.0
McDonald County,Missouri,74.7181774572302,29,119,22851.0
Macon County,Missouri,77.1281484004385,29,121,15527.0
Madison County,Missouri,74.3249750247102,29,123,12353.0
Maries County,Missouri,77.1744094525813,29,125,9098.0
Marion County,Missouri,76.9515495919042,29,127,28844.0
Mercer County,Missouri,78.3223647394934,29,129,3735.0
Miller County,Missouri,76.5913449138703,29,131,24905.0
Mississippi County,Missouri,73.311078869097,29,133,14276.0
Moniteau County,Missouri,78.0829308981967,29,135,15719.0
Monroe County,Missouri,78.5912054975937,29,137,8725.0
Montgomery County,Missouri,76.0731434152705,29,139,12054.0
Morgan County,Missouri,75.4353312103422,29,141,20314.0
New Madrid County,Missouri,73.0879304207865,29,143,18568.0
Newton County,Missouri,76.3289315663478,29,145,58683.0
Nodaway County,Missouri,79.2753597408649,29,147,23296.0
Oregon County,Missouri,75.6669479421058,29,149,10975.0
Osage County,Missouri,78.8977022658408,29,151,13812.0
Ozark County,Missouri,75.9159291458202,29,153,9612.0
Pemiscot County,Missouri,71.6942759739889,29,155,18010.0
Perry County,Missouri,78.2504163259053,29,157,19042.0
Pettis County,Missouri,77.2960964401917,29,159,42213.0
Phelps County,Missouri,76.7004848031976,29,161,45091.0
Pike County,Missouri,76.863597244093,29,163,18573.0
Platte County,Missouri,80.6029089268362,29,165,92149.0
Polk County,Missouri,76.5194743831188,29,167,31122.0
Pulaski County,Missouri,76.4603613824515,29,169,53343.0
Putnam County,Missouri,77.0800419891877,29,171,4911.0
Ralls County,Missouri,78.992792720651,29,173,10224.0
Randolph County,Missouri,76.0715353667802,29,175,25207.0
Ray County,Missouri,76.322045895456,29,177,23166.0
Reynolds County,Missouri,74.6833206083084,29,179,6644.0
Ripley County,Missouri,73.582053840659,29,181,14056.0
Saint Charles County,Missouri,80.4956770097469,29,183,369781.0
Saint Clair County,Missouri,76.2875956114096,29,185,9609.0
Sainte Genevieve County,Missouri,77.926596813284,29,186,18017.0
Saint Francois County,Missouri,74.5718389358736,29,187,65813.0
Saint Louis County,Missouri,78.9528590324285,29,189,1000423.0
Saline County,Missouri,77.3826601270985,29,195,23363.0
Schuyler County,Missouri,77.6007703066753,29,197,4388.0
Scotland County,Missouri,77.6507610061748,29,199,4862.0
Scott County,Missouri,75.3416450292339,29,201,39137.0
Shannon County,Missouri,76.1063092160465,29,203,8360.0
Shelby County,Missouri,77.3821776564448,29,205,6218.0
Stoddard County,Missouri,75.4321439824336,29,207,29864.0
Stone County,Missouri,78.1620460472938,29,209,31593.0
Sullivan County,Missouri,76.4751974691752,29,211,6551.0
Taney County,Missouri,77.5188254509731,29,213,53086.0
Texas County,Missouri,76.8529282340683,29,215,25796.0
Vernon County,Missouri,75.9173683783457,29,217,20984.0
Warren County,Missouri,78.6257045517955,29,219,32847.0
Washington County,Missouri,73.7732065984419,29,221,25113.0
Wayne County,Missouri,74.5121646660112,29,223,13430.0
Webster County,Missouri,77.538050110916,29,225,36461.0
Worth County,Missouri,78.1521886648637,29,227,2102.0
Wright County,Missouri,75.1626050079813,29,229,18565.0
Saint Louis City,Missouri,74.6297626248881,29,510,318727.0
Beaverhead County,Montana,80.2229823660767,30,001,9294.0
Big Horn County,Montana,72.3343877560593,30,003,13079.0
Blaine County,Montana,75.2135032437102,30,005,6576.0
Broadwater County,Montana,79.9662176096159,30,007,5697.0
Carbon County,Montana,80.2571943258057,30,009,10189.0
Carter County,Montana,79.2408639015188,30,011,1205.0
Cascade County,Montana,78.1851337986609,30,013,81953.0
Chouteau County,Montana,79.0972883038765,30,015,5859.0
Custer County,Montana,77.1654095996406,30,017,11869.0
Daniels County,Montana,78.9708764025247,30,019,1813.0
Dawson County,Montana,78.1571853736151,30,021,9219.0
Deer Lodge County,Montana,76.5560049504499,30,023,9243.0
Fallon County,Montana,78.1733095682742,30,025,3028.0
Fergus County,Montana,78.091519656208,30,027,11496.0
Flathead County,Montana,79.1720287718369,30,029,92373.0
Gallatin County,Montana,81.7880628592904,30,031,93108.0
Garfield County,Montana,78.3908764777266,30,033,1097.0
Glacier County,Montana,72.5910224520383,30,035,13641.0
Granite County,Montana,81.4880493890717,30,039,3133.0
Hill County,Montana,77.1530709355453,30,041,16434.0
Jefferson County,Montana,78.8626027685283,30,043,11465.0
Judith Basin County,Montana,80.8439696174723,30,045,2023.0
Lake County,Montana,77.8141194214063,30,047,28987.0
Lewis and Clark County,Montana,79.3615693932119,30,049,64772.0
Liberty County,Montana,81.7795281727635,30,051,2235.0
Lincoln County,Montana,77.8540535561684,30,053,19455.0
McCone County,Montana,78.6290115906823,30,055,1758.0
Madison County,Montana,80.5919947524904,30,057,7723.0
Meagher County,Montana,78.4714127966024,30,059,2026.0
Mineral County,Montana,77.1278821284134,30,061,4230.0
Missoula County,Montana,79.7113051365278,30,063,111011.0
Musselshell County,Montana,76.6260189774817,30,065,4760.0
Phillips County,Montana,77.2284076796536,30,071,4194.0
Pondera County,Montana,78.1228365891294,30,073,6211.0
Powder River County,Montana,79.7899711229715,30,075,1710.0
Powell County,Montana,77.0387169402863,30,077,7010.0
Prairie County,Montana,77.9821618806588,30,079,1282.0
Ravalli County,Montana,79.6678434117966,30,081,40640.0
Richland County,Montana,77.5280911759789,30,083,10686.0
Roosevelt County,Montana,69.7581856628598,30,085,10861.0
Rosebud County,Montana,75.5435181401609,30,087,9335.0
Sanders County,Montana,77.7504649646221,30,089,11373.0
Sheridan County,Montana,76.8248112448741,30,091,3510.0
Silver Bow County,Montana,76.4845776724297,30,093,34462.0
Stillwater County,Montana,79.670025273562,30,095,9214.0
Sweet Grass County,Montana,80.6525708878379,30,097,3622.0
Teton County,Montana,79.9915583032002,30,099,6075.0
Toole County,Montana,78.0199974536806,30,101,5208.0
Valley County,Montana,78.4908306345541,30,105,7518.0
Wheatland County,Montana,78.7628562864352,30,107,2126.0
Wibaux County,Montana,77.0610755000898,30,109,987.0
Yellowstone County,Montana,78.4740013081115,30,111,151965.0
Park County,Montana,80.0572429430803,30,067,15642.0
Adams County,Nebraska,79.3196479338421,31,001,31396.0
Antelope County,Nebraska,80.9824820703698,31,003,6531.0
Boone County,Nebraska,80.8894450121643,31,011,5404.0
Box Butte County,Nebraska,78.2131396166366,31,013,11308.0
Boyd County,Nebraska,79.1873420436559,31,015,2067.0
Brown County,Nebraska,80.2672891160727,31,017,3090.0
Buffalo County,Nebraska,80.4427642379011,31,019,47388.0
Burt County,Nebraska,78.5739860983512,31,021,6690.0
Butler County,Nebraska,79.0832000026282,31,023,8312.0
Cass County,Nebraska,78.9860540299806,31,025,25315.0
Cedar County,Nebraska,80.8488140975021,31,027,8736.0
Chase County,Nebraska,78.8512464958626,31,029,3990.0
Cherry County,Nebraska,78.9891692265525,31,031,5749.0
Cheyenne County,Nebraska,79.4783261523532,31,033,10044.0
Clay County,Nebraska,78.9312441755124,31,035,6425.0
Colfax County,Nebraska,80.563471944472,31,037,10512.0
Cuming County,Nebraska,81.4506557901315,31,039,9081.0
Custer County,Nebraska,79.5947881017015,31,041,10820.0
Dakota County,Nebraska,78.518186387035,31,043,20902.0
Dawes County,Nebraska,79.4440615640414,31,045,9141.0
Dawson County,Nebraska,79.2273542988455,31,047,24205.0
Deuel County,Nebraska,79.1943310634021,31,049,1951.0
Dixon County,Nebraska,79.555849840719,31,051,5900.0
Dodge County,Nebraska,78.5288345491992,31,053,36742.0
Douglas County,Nebraska,78.8195832248364,31,055,531057.0
Dundy County,Nebraska,78.4354961305883,31,057,1966.0
Fillmore County,Nebraska,78.6930100838489,31,059,5767.0
Franklin County,Nebraska,79.1008708491433,31,061,3161.0
Frontier County,Nebraska,82.190240018914,31,063,2540.0
Furnas County,Nebraska,78.2898957362217,31,065,4908.0
Gage County,Nebraska,78.4984386991926,31,067,21889.0
Garden County,Nebraska,78.468126105078,31,069,1939.0
Garfield County,Nebraska,79.0955380371383,31,071,1954.0
Gosper County,Nebraska,80.0064514718634,31,073,1997.0
Greeley County,Nebraska,80.6636307158818,31,077,2500.0
Hall County,Nebraska,78.7837065938707,31,079,60223.0
Hamilton County,Nebraska,80.6779509808308,31,081,9098.0
Harlan County,Nebraska,79.5852383634869,31,083,3462.0
Hitchcock County,Nebraska,78.198777746103,31,087,2884.0
Holt County,Nebraska,80.0221119336287,31,089,10432.0
Howard County,Nebraska,80.2376965624523,31,093,6315.0
Jefferson County,Nebraska,78.2625326318973,31,095,7505.0
Johnson County,Nebraska,78.6411354304609,31,097,5178.0
Kearney County,Nebraska,79.5679964623556,31,099,6560.0
Keith County,Nebraska,79.2202914972746,31,101,8206.0
Kimball County,Nebraska,77.6595564515112,31,105,3760.0
Knox County,Nebraska,79.4531603290029,31,107,8573.0
Lancaster County,Nebraska,80.3866952847601,31,109,293726.0
Lincoln County,Nebraska,78.9280256767603,31,111,36054.0
Madison County,Nebraska,78.9752212158686,31,119,35103.0
Merrick County,Nebraska,79.4271147420882,31,121,7790.0
Morrill County,Nebraska,78.4335204851543,31,123,4918.0
Nance County,Nebraska,77.8145763492944,31,125,3667.0
Nemaha County,Nebraska,78.6825665963959,31,127,7214.0
Nuckolls County,Nebraska,79.3142102357017,31,129,4431.0
Otoe County,Nebraska,79.354571509257,31,131,15750.0
Pawnee County,Nebraska,79.5327587884526,31,133,2754.0
Perkins County,Nebraska,80.2253615551764,31,135,2938.0
Phelps County,Nebraska,79.5109308578463,31,137,9189.0
Pierce County,Nebraska,80.3902173689437,31,139,7201.0
Platte County,Nebraska,80.874676883015,31,141,32485.0
Polk County,Nebraska,80.785446115816,31,143,5307.0
Red Willow County,Nebraska,78.9166441930887,31,145,10993.0
Richardson County,Nebraska,78.0838457527137,31,147,8237.0
Rock County,Nebraska,79.0813984991745,31,149,1436.0
Saline County,Nebraska,78.4383203805383,31,151,14317.0
Sarpy County,Nebraska,80.8726528830603,31,153,165955.0
Saunders County,Nebraska,79.6840239582019,31,155,20867.0
Scotts Bluff County,Nebraska,77.833139956982,31,157,36844.0
Seward County,Nebraska,79.2063315633813,31,159,16939.0
Sheridan County,Nebraska,78.6258409516595,31,161,5342.0
Sherman County,Nebraska,79.6060052232313,31,163,3120.0
Sioux County,Nebraska,83.670761695709,31,165,1279.0
Stanton County,Nebraska,81.5195099470235,31,167,6112.0
Thayer County,Nebraska,79.0473371918707,31,169,5194.0
Thurston County,Nebraska,74.1532254114789,31,173,6934.0
Valley County,Nebraska,80.1341365560221,31,175,4269.0
Washington County,Nebraska,80.361488343359,31,177,20264.0
Wayne County,Nebraska,83.4102972998345,31,179,9488.0
Webster County,Nebraska,77.7265478758255,31,181,3733.0
York County,Nebraska,80.1517843930241,31,185,13797.0
Churchill County,Nevada,75.9678329989184,32,001,24347.0
Clark County,Nevada,78.5956639475825,32,003,2003613.0
Douglas County,Nevada,81.0017830197366,32,005,47135.0
Elko County,Nevada,78.5785646833133,32,007,50991.0
Eureka County,Nevada,78.8847281933799,32,011,1761.0
Humboldt County,Nevada,76.6702267552988,32,013,17003.0
Lander County,Nevada,77.5498393984092,32,015,5930.0
Lincoln County,Nevada,78.6245751034258,32,017,5282.0
Lyon County,Nevada,76.7504065436459,32,019,51579.0
Mineral County,Nevada,74.3632435650566,32,021,4627.0
Nye County,Nevada,74.3736305030533,32,023,42938.0
Pershing County,Nevada,78.0980909966435,32,027,6741.0
Storey County,Nevada,82.1114671025136,32,029,3934.0
Washoe County,Nevada,78.0622956241163,32,031,429985.0
White Pine County,Nevada,77.5135712907511,32,033,10043.0
Carson City,Nevada,75.8199065281804,32,510,54634.0
Belknap County,New Hampshire,78.8668327001289,33,001,60252.0
Carroll County,New Hampshire,80.531975106624,33,003,47623.0
Cheshire County,New Hampshire,79.6392028188288,33,005,76596.0
Coos County,New Hampshire,77.5414534481176,33,007,32202.0
Grafton County,New Hampshire,80.8021994020147,33,009,89360.0
Hillsborough County,New Hampshire,79.9746206345149,33,011,402776.0
Merrimack County,New Hampshire,79.7986932889831,33,013,146880.0
Rockingham County,New Hampshire,80.6440593292256,33,015,297702.0
Strafford County,New Hampshire,79.1339188609958,33,017,124387.0
Sullivan County,New Hampshire,79.3725177866951,33,019,43291.0
Atlantic County,New Jersey,77.9171632139802,34,001,275325.0
Bergen County,New Jersey,82.9476379875565,34,003,920456.0
Burlington County,New Jersey,79.9566830810437,34,005,450155.0
Camden County,New Jersey,78.0342083873515,34,007,512632.0
Cape May County,New Jersey,77.7560610956971,34,009,96286.0
Cumberland County,New Jersey,76.4218293191329,34,011,157429.0
Essex County,New Jersey,79.3330351782379,34,013,789616.0
Gloucester County,New Jersey,78.5407322980203,34,015,289705.0
Hudson County,New Jersey,81.2374282204841,34,017,654878.0
Hunterdon County,New Jersey,82.7798493096375,34,019,126746.0
Mercer County,New Jersey,80.2137477756436,34,021,369526.0
Middlesex County,New Jersey,81.4869187203961,34,023,824046.0
Monmouth County,New Jersey,80.6838897700849,34,025,629702.0
Morris County,New Jersey,82.4426102379102,34,027,497103.0
Ocean County,New Jersey,79.3595686644862,34,029,581413.0
Passaic County,New Jersey,80.4693094140887,34,031,505403.0
Salem County,New Jersey,76.8836925458233,34,033,65501.0
Somerset County,New Jersey,82.4653420320201,34,035,328704.0
Sussex County,New Jersey,79.7001273915481,34,037,146888.0
Union County,New Jersey,81.2279339468174,34,039,545236.0
Warren County,New Jersey,79.9536077492725,34,041,107624.0
Bernalillo County,New Mexico,78.788615967623,35,001,671429.0
Catron County,New Mexico,80.3520963204734,35,003,3651.0
Chaves County,New Mexico,76.3358931387577,35,005,65850.0
Colfax County,New Mexico,78.2591609768306,35,007,13264.0
Curry County,New Mexico,77.2166721846583,35,009,50173.0
De Baca County,New Mexico,76.3491809964404,35,011,1967.0
Dona Ana County,New Mexico,79.7124290288012,35,013,212942.0
Eddy County,New Mexico,76.0780791490789,35,015,54834.0
Grant County,New Mexico,78.2090882099191,35,017,29303.0
Guadalupe County,New Mexico,77.0193169352489,35,019,4594.0
Hidalgo County,New Mexico,77.4420793785776,35,023,4734.0
Lea County,New Mexico,76.4221672308953,35,025,66876.0
Lincoln County,New Mexico,79.6736529591827,35,027,20162.0
Los Alamos County,New Mexico,83.4221269637871,35,028,17974.0
Luna County,New Mexico,76.0843910819719,35,029,24947.0
McKinley County,New Mexico,73.8294018009827,35,031,73082.0
Mora County,New Mexico,78.1568186000707,35,033,4722.0
Otero County,New Mexico,77.8812038491626,35,035,65415.0
Quay County,New Mexico,75.4736100663696,35,037,8822.0
Rio Arriba County,New Mexico,74.5389497145983,35,039,40155.0
Roosevelt County,New Mexico,77.2978180307299,35,041,20065.0
Sandoval County,New Mexico,79.5972358682595,35,043,135191.0
San Juan County,New Mexico,77.5421558424512,35,045,127358.0
San Miguel County,New Mexico,76.5835621399727,35,047,28899.0
Santa Fe County,New Mexico,80.9344848285688,35,049,146361.0
Sierra County,New Mexico,74.1158074635478,35,051,11774.0
Socorro County,New Mexico,76.1061781170036,35,053,17608.0
Taos County,New Mexico,79.5491108018995,35,055,32956.0
Torrance County,New Mexico,77.2340670688457,35,057,16037.0
Union County,New Mexico,77.6531747796678,35,059,4413.0
Cibola County,New Mexico,77.0314321299747,35,006,27392.0
Valencia County,New Mexico,77.0314321299747,35,061,76480.0
Albany County,New York,79.9874028129096,36,001,306124.0
Allegany County,New York,78.723701650305,36,003,48387.0
Bronx County,New York,79.7248178881953,36,005,1413566.0
Broome County,New York,79.0000137202581,36,007,198797.0
Cattaraugus County,New York,77.8442257042089,36,009,79397.0
Cayuga County,New York,79.8424650096611,36,011,79481.0
Chautauqua County,New York,78.1691829068032,36,013,133556.0
Chemung County,New York,78.017444152004,36,015,88681.0
Chenango County,New York,77.9909596998235,36,017,49868.0
Clinton County,New York,79.2155767836424,36,019,81829.0
Columbia County,New York,79.4564578246937,36,021,62525.0
Cortland County,New York,78.4967200206676,36,023,49231.0
Delaware County,New York,79.2311720628741,36,025,47223.0
Dutchess County,New York,80.7075258560182,36,027,297388.0
Erie County,New York,78.3426670643654,36,029,920694.0
Essex County,New York,79.8514132601791,36,031,39072.0
Franklin County,New York,78.8332205251375,36,033,51508.0
Fulton County,New York,78.2401672079764,36,035,54870.0
Genesee County,New York,78.8979451807427,36,037,59702.0
Greene County,New York,78.737573931232,36,039,48618.0
Hamilton County,New York,79.1182801637663,36,041,4783.0
Herkimer County,New York,79.1977966335518,36,043,64329.0
Jefferson County,New York,78.5059242254945,36,045,118885.0
Kings County,New York,81.7501396496857,36,047,2570801.0
Lewis County,New York,79.6702502689377,36,049,27164.0
Livingston County,New York,80.1464887033569,36,051,64867.0
Madison County,New York,80.2206510428842,36,053,72731.0
Monroe County,New York,79.9523998466144,36,055,748076.0
Montgomery County,New York,78.0119853301776,36,057,49951.0
Nassau County,New York,82.4850648911989,36,059,1350601.0
New York County,New York,83.7471385335234,36,061,1618398.0
Niagara County,New York,78.010000305529,36,063,214973.0
Oneida County,New York,78.6756860226988,36,065,233944.0
Onondaga County,New York,79.56490114107,36,067,467846.0
Ontario County,New York,79.860139445215,36,069,108975.0
Orange County,New York,79.9578339823238,36,071,374518.0
Orleans County,New York,78.2186759469665,36,073,42492.0
Oswego County,New York,78.120067664092,36,075,121659.0
Otsego County,New York,79.873449698296,36,077,61778.0
Putnam County,New York,81.9308874216238,36,079,99697.0
Queens County,New York,82.9919477266485,36,081,2280602.0
Rensselaer County,New York,78.8874883421635,36,083,159600.0
Richmond County,New York,80.5700586262054,36,085,471522.0
Rockland County,New York,82.7586456607757,36,087,318186.0
Saint Lawrence County,New York,78.8365421208197,36,089,112015.0
Saratoga County,New York,81.1810785220993,36,091,222512.0
Schenectady County,New York,79.233354340075,36,093,155178.0
Schoharie County,New York,80.3697323994966,36,095,32153.0
Schuyler County,New York,78.8621252960551,36,097,18458.0
Seneca County,New York,79.0378207813536,36,099,35232.0
Steuben County,New York,78.7976129455412,36,101,98917.0
Suffolk County,New York,80.7078363112471,36,103,1500373.0
Sullivan County,New York,77.857068924719,36,105,76892.0
Tioga County,New York,79.9824670181282,36,107,50464.0
Tompkins County,New York,81.001055635749,36,109,103179.0
Ulster County,New York,79.9954911560166,36,111,181598.0
Warren County,New York,79.7420851861073,36,113,65388.0
Washington County,New York,78.9918035362459,36,115,62910.0
Wayne County,New York,78.9765643392309,36,117,92887.0
Westchester County,New York,83.0556086898779,36,119,962319.0
Wyoming County,New York,78.8126179434953,36,121,41679.0
Yates County,New York,79.2101790297032,36,123,25281.0
Alamance County,North Carolina,77.3360947856848,37,001,153713.0
Alexander County,North Carolina,77.1339856821498,37,003,37175.0
Alleghany County,North Carolina,78.1737326626296,37,005,10974.0
Anson County,North Carolina,74.6340840547813,37,007,26309.0
Ashe County,North Carolina,77.9070642681792,37,009,27173.0
Avery County,North Carolina,77.4263367852084,37,011,17739.0
Beaufort County,North Carolina,76.4103671832579,37,013,47587.0
Bertie County,North Carolina,75.9938290726793,37,015,20677.0
Bladen County,North Carolina,75.1498706755923,37,017,34915.0
Brunswick County,North Carolina,78.2845087125626,37,019,112907.0
Buncombe County,North Carolina,78.7657130811215,37,021,244599.0
Burke County,North Carolina,76.4260100549285,37,023,90164.0
Cabarrus County,North Carolina,78.1069170343551,37,025,184855.0
Caldwell County,North Carolina,75.9042541654631,37,027,82140.0
Camden County,North Carolina,79.1469068840295,37,029,10127.0
Carteret County,North Carolina,77.9941930537175,37,031,67851.0
Caswell County,North Carolina,76.4180797347844,37,033,23357.0
Catawba County,North Carolina,76.6232699593675,37,035,154457.0
Chatham County,North Carolina,80.8874417570677,37,037,66050.0
Cherokee County,North Carolina,76.7939063033154,37,039,27156.0
Chowan County,North Carolina,77.274751300905,37,041,14703.0
Clay County,North Carolina,77.5363189763817,37,043,10616.0
Cleveland County,North Carolina,74.7682448593157,37,045,97464.0
Columbus County,North Carolina,73.9227560078596,37,047,57512.0
Craven County,North Carolina,77.159638175207,37,049,104574.0
Cumberland County,North Carolina,76.2611061319119,37,051,324002.0
Currituck County,North Carolina,77.6248898359686,37,053,24212.0
Dare County,North Carolina,78.7152508295457,37,055,34530.0
Davidson County,North Carolina,76.3966506494042,37,057,163545.0
Davie County,North Carolina,78.3575479647136,37,059,41411.0
Duplin County,North Carolina,77.9215463030538,37,061,59455.0
Durham County,North Carolina,79.7423978560938,37,063,282422.0
Edgecombe County,North Carolina,74.7623449509668,37,065,55779.0
Forsyth County,North Carolina,78.0675235819296,37,067,358130.0
Franklin County,North Carolina,77.8964046003863,37,069,61723.0
Gaston County,North Carolina,75.4914395922237,37,071,208379.0
Gates County,North Carolina,77.3250425420377,37,073,11877.0
Graham County,North Carolina,76.6002025672854,37,075,8743.0
Granville County,North Carolina,77.8287378208104,37,077,57955.0
Greene County,North Carolina,77.0392805311811,37,079,21353.0
Guilford County,North Carolina,78.6079514952081,37,081,500899.0
Halifax County,North Carolina,74.9391018801924,37,083,53803.0
Harnett County,North Carolina,76.8119853650213,37,085,121789.0
Haywood County,North Carolina,77.7674036927439,37,087,59012.0
Henderson County,North Carolina,79.1425306558794,37,089,108642.0
Hertford County,North Carolina,76.4147150157269,37,091,24460.0
Hoke County,North Carolina,76.4739681125172,37,093,50034.0
Hyde County,North Carolina,76.720454310872,37,095,5757.0
Iredell County,North Carolina,77.4168617858836,37,097,162999.0
Jackson County,North Carolina,78.4230119525571,37,099,40598.0
Johnston County,North Carolina,77.7264758872484,37,101,175343.0
Jones County,North Carolina,76.5084952410659,37,103,10184.0
Lee County,North Carolina,76.8843426289829,37,105,59096.0
Lenoir County,North Carolina,75.1647720374175,37,107,59095.0
Lincoln County,North Carolina,77.0609250066379,37,109,79041.0
McDowell County,North Carolina,76.7680990985686,37,111,44982.0
Macon County,North Carolina,77.93812053286,37,113,33840.0
Madison County,North Carolina,77.8033349593204,37,115,20951.0
Martin County,North Carolina,75.1548483245959,37,117,23947.0
Mecklenburg County,North Carolina,80.0529350573844,37,119,968500.0
Mitchell County,North Carolina,76.0577231927127,37,121,15380.0
Montgomery County,North Carolina,77.02442551807,37,123,27626.0
Moore County,North Carolina,79.5130246264894,37,125,90579.0
Nash County,North Carolina,76.0445624667409,37,127,95174.0
New Hanover County,North Carolina,79.2176470572353,37,129,209586.0
Northampton County,North Carolina,76.5030600600029,37,131,21310.0
Onslow County,North Carolina,77.536212761665,37,133,182921.0
Orange County,North Carolina,81.5948997880571,37,135,137275.0
Pamlico County,North Carolina,78.2269196637005,37,137,13062.0
Pasquotank County,North Carolina,76.6363108445442,37,139,40233.0
Pender County,North Carolina,77.7315680616874,37,141,54218.0
Perquimans County,North Carolina,78.3368266927901,37,143,13507.0
Person County,North Carolina,76.7296774957714,37,145,39303.0
Pitt County,North Carolina,78.1085572545966,37,147,172438.0
Polk County,North Carolina,79.5499140279642,37,149,20352.0
Randolph County,North Carolina,76.6816055772966,37,151,142276.0
Richmond County,North Carolina,74.2962757262402,37,153,46317.0
Robeson County,North Carolina,73.5962596882683,37,155,134913.0
Rockingham County,North Carolina,75.6059362018374,37,157,92602.0
Rowan County,North Carolina,75.5501595141744,37,159,138246.0
Rutherford County,North Carolina,75.5919159524743,37,161,67181.0
Sampson County,North Carolina,75.6534559316496,37,163,63842.0
Scotland County,North Carolina,74.6201011773696,37,165,36034.0
Stanly County,North Carolina,76.3174982446611,37,167,60553.0
Stokes County,North Carolina,77.0395497092701,37,169,46858.0
Surry County,North Carolina,76.0907920380211,37,171,73391.0
Swain County,North Carolina,73.2872419495201,37,173,14070.0
Transylvania County,North Carolina,80.1634507790029,37,175,32943.0
Tyrrell County,North Carolina,77.442003598301,37,177,4219.0
Union County,North Carolina,79.3700003874267,37,179,209387.0
Vance County,North Carolina,74.6583796380245,37,181,44998.0
Wake County,North Carolina,81.3074526909742,37,183,952513.0
Warren County,North Carolina,77.5006642248293,37,185,20628.0
Washington County,North Carolina,76.6553374614559,37,187,12837.0
Watauga County,North Carolina,81.3030598416874,37,189,51903.0
Wayne County,North Carolina,76.4312397928002,37,191,124093.0
Wilkes County,North Carolina,76.4461055283061,37,193,69093.0
Wilson County,North Carolina,76.5460593992527,37,195,81499.0
Yadkin County,North Carolina,76.8338596308304,37,197,38101.0
Yancey County,North Carolina,77.8443251922351,37,199,17662.0
Adams County,North Dakota,79.3278619951636,38,001,2339.0
Barnes County,North Dakota,79.0673426667279,38,003,11096.0
Benson County,North Dakota,73.6432418848953,38,005,6764.0
