County,State,mean_life_expectancy,State_FIPS,County_FIPS,disability_rate
Johnson County,Missouri,78.2890426606929,29,101,12.1
Knox County,Missouri,77.1687464155736,29,103,20.4
Laclede County,Missouri,74.9871795971796,29,105,17.1
Lafayette County,Missouri,77.2814723263427,29,107,14.2
Lawrence County,Missouri,75.4937454776264,29,109,18.3
Lewis County,Missouri,76.558472198525,29,111,14.5
Lincoln County,Missouri,76.6051017696392,29,113,15.0
Linn County,Missouri,76.1115961492194,29,115,13.9
Livingston County,Missouri,77.6084690096152,29,117,13.7
McDonald County,Missouri,74.3750338244825,29,119,16.0
Macon County,Missouri,76.932809721869,29,121,16.8
Madison County,Missouri,75.198252377914,29,123,24.7
Maries County,Missouri,76.8056007257014,29,125,17.9
Marion County,Missouri,76.4644938754682,29,127,13.7
Mercer County,Missouri,78.5507557739664,29,129,14.0
Miller County,Missouri,76.7064317289531,29,131,16.2
Mississippi County,Missouri,73.466574376249,29,133,21.6
Moniteau County,Missouri,78.0457990942729,29,135,11.8
Monroe County,Missouri,77.8964856499239,29,137,17.1
Montgomery County,Missouri,75.3892629283879,29,139,16.7
Morgan County,Missouri,75.2855738403941,29,141,18.0
New Madrid County,Missouri,73.0094331103624,29,143,23.3
Newton County,Missouri,76.1733238533823,29,145,14.9
Nodaway County,Missouri,79.7624183879429,29,147,10.8
Oregon County,Missouri,75.5779709540553,29,149,26.6
Osage County,Missouri,78.5809146998205,29,151,11.6
Ozark County,Missouri,75.9056665095218,29,153,23.3
Pemiscot County,Missouri,71.2776317187919,29,155,27.0
Perry County,Missouri,78.1879086751181,29,157,14.7
Pettis County,Missouri,77.2276255784022,29,159,16.8
Phelps County,Missouri,76.5451275290975,29,161,17.0
Pike County,Missouri,76.8289034864748,29,163,13.1
Platte County,Missouri,80.5478361493156,29,165,12.3
Polk County,Missouri,76.1324265198767,29,167,16.1
Pulaski County,Missouri,76.4878422609893,29,169,19.7
Putnam County,Missouri,77.1183634571989,29,171,18.4
Ralls County,Missouri,78.6501538287776,29,173,12.3
Randolph County,Missouri,75.7547002528783,29,175,17.8
Ray County,Missouri,76.3053657010923,29,177,14.3
Reynolds County,Missouri,74.9583382347735,29,179,25.9
Ripley County,Missouri,73.4085749590587,29,181,32.0
Saint Charles County,Missouri,80.2334427282199,29,183,10.0
Saint Clair County,Missouri,76.3787992172268,29,185,21.9
Sainte Genevieve County,Missouri,78.6765101810202,29,186,14.9
Saint Francois County,Missouri,74.3489376669257,29,187,21.8
Saint Louis County,Missouri,78.0530324182917,29,189,12.0
Saline County,Missouri,77.1058610688126,29,195,17.3
Schuyler County,Missouri,77.2788237327163,29,197,17.2
Scotland County,Missouri,77.0428156628402,29,199,13.8
Scott County,Missouri,75.1579370217809,29,201,20.1
Shannon County,Missouri,76.4888215243967,29,203,26.1
Shelby County,Missouri,77.4047719111294,29,205,15.6
Stoddard County,Missouri,75.1190748090003,29,207,23.9
Stone County,Missouri,78.2295366577413,29,209,19.4
Sullivan County,Missouri,76.3314321504108,29,211,10.8
Taney County,Missouri,77.5663092732029,29,213,17.6
Texas County,Missouri,76.4172738887422,29,215,24.3
Vernon County,Missouri,76.2447558458368,29,217,17.6
Warren County,Missouri,78.4370319682602,29,219,15.7
Washington County,Missouri,73.5707548980807,29,221,25.4
Wayne County,Missouri,74.4277087406252,29,223,29.1
Webster County,Missouri,77.1779766199018,29,225,16.1
Worth County,Missouri,78.0233334245582,29,227,16.4
Wright County,Missouri,74.2333975401833,29,229,20.2
Saint Louis City,Missouri,74.3156310192846,29,510,15.3
Beaverhead County,Montana,81.2611681336567,30,001,17.1
Big Horn County,Montana,72.1537982236296,30,003,9.0
Blaine County,Montana,75.9422719315746,30,005,19.9
Broadwater County,Montana,80.7688094022314,30,007,17.6
Carbon County,Montana,81.0225898295223,30,009,17.2
Carter County,Montana,79.4119409227823,30,011,11.7
Cascade County,Montana,77.9830037974634,30,013,14.0
Chouteau County,Montana,79.6508120567405,30,015,11.2
Custer County,Montana,77.5202298905136,30,017,18.2
Daniels County,Montana,78.8119876640144,30,019,13.4
Dawson County,Montana,79.0518096269866,30,021,15.6
Deer Lodge County,Montana,76.7740789598657,30,023,22.8
Fallon County,Montana,78.6669026070591,30,025,16.4
Fergus County,Montana,78.1449096001316,30,027,12.3
Flathead County,Montana,79.6211012349359,30,029,11.7
Gallatin County,Montana,82.5513867722228,30,031,8.1
Garfield County,Montana,78.693616876639,30,033,8.4
Glacier County,Montana,72.6318624382181,30,035,10.3
Granite County,Montana,81.8016996342504,30,039,20.2
Hill County,Montana,77.5620419049987,30,041,15.6
Jefferson County,Montana,79.3396280048037,30,043,14.4
Judith Basin County,Montana,80.4193283299226,30,045,14.9
Lake County,Montana,78.5462323788866,30,047,15.7
Lewis and Clark County,Montana,79.6688886503679,30,049,13.3
Liberty County,Montana,81.788083063862,30,051,17.9
Lincoln County,Montana,78.6997042910146,30,053,22.2
McCone County,Montana,78.6191466287641,30,055,13.3
Madison County,Montana,81.001278114198,30,057,15.0
Meagher County,Montana,79.8336835997472,30,059,14.5
Mineral County,Montana,78.3564766648743,30,061,22.6
Missoula County,Montana,80.1112963928803,30,063,12.6
Musselshell County,Montana,76.5865585288844,30,065,14.1
Phillips County,Montana,77.5958296979228,30,071,17.8
Pondera County,Montana,78.7882642604307,30,073,15.8
Powder River County,Montana,80.3509869768221,30,075,17.6
Powell County,Montana,77.7629858469798,30,077,15.0
Prairie County,Montana,78.5936037650248,30,079,18.7
Ravalli County,Montana,80.0459616400025,30,081,19.7
Richland County,Montana,77.9007416608575,30,083,12.3
Roosevelt County,Montana,70.1082959382233,30,085,11.9
Rosebud County,Montana,74.9256976405033,30,087,19.6
Sanders County,Montana,78.2913582107816,30,089,21.2
Sheridan County,Montana,77.1479328317042,30,091,14.0
Silver Bow County,Montana,76.9994311297742,30,093,18.9
Stillwater County,Montana,80.0476905081314,30,095,13.1
Sweet Grass County,Montana,81.0786261676398,30,097,13.7
Teton County,Montana,80.2975263112203,30,099,14.4
Toole County,Montana,78.1989809594254,30,101,16.9
Valley County,Montana,78.6230145099804,30,105,15.9
Wheatland County,Montana,78.7926828847031,30,107,11.5
Wibaux County,Montana,77.4419411877351,30,109,12.5
Yellowstone County,Montana,78.4193529785955,30,111,12.6
Park County,Montana,80.0545185752407,30,067,10.8
Adams County,Nebraska,79.3470547600106,31,001,13.4
Antelope County,Nebraska,80.5876807931275,31,003,14.5
Boone County,Nebraska,81.0241067440396,31,011,12.8
Box Butte County,Nebraska,78.0386216856007,31,013,11.8
Boyd County,Nebraska,78.5580052855373,31,015,15.9
Brown County,Nebraska,79.7215454235803,31,017,13.0
Buffalo County,Nebraska,80.5865060116673,31,019,12.0
Burt County,Nebraska,78.0708243672621,31,021,16.1
Butler County,Nebraska,79.0848849565426,31,023,11.4
Cass County,Nebraska,79.4937285965877,31,025,10.4
Cedar County,Nebraska,80.5428220804455,31,027,11.4
Chase County,Nebraska,78.6923753349374,31,029,11.9
Cherry County,Nebraska,78.649965583225,31,031,11.4
Cheyenne County,Nebraska,79.0560187385229,31,033,14.6
Clay County,Nebraska,78.485702483403,31,035,14.8
Colfax County,Nebraska,80.1828284425353,31,037,10.0
Cuming County,Nebraska,81.7046901373247,31,039,10.5
Custer County,Nebraska,79.3401178506773,31,041,14.0
Dakota County,Nebraska,78.1095024370408,31,043,11.3
Dawes County,Nebraska,79.0544837661748,31,045,12.8
Dawson County,Nebraska,79.0699507723271,31,047,13.5
Deuel County,Nebraska,78.1417367919002,31,049,16.3
Dixon County,Nebraska,79.4103713148515,31,051,12.7
Dodge County,Nebraska,78.1061216839724,31,053,13.3
Douglas County,Nebraska,79.2177430375057,31,055,10.6
Dundy County,Nebraska,77.6832354464872,31,057,13.6
Fillmore County,Nebraska,78.1804347489578,31,059,14.0
Franklin County,Nebraska,78.3642577374874,31,061,16.9
Frontier County,Nebraska,82.451624912967,31,063,19.2
Furnas County,Nebraska,78.2458716545439,31,065,19.1
Gage County,Nebraska,78.112546232577,31,067,15.6
Garden County,Nebraska,78.3706998276252,31,069,17.1
Garfield County,Nebraska,79.6681817488178,31,071,13.8
Gosper County,Nebraska,80.9753016648756,31,073,12.6
Greeley County,Nebraska,80.4405267587797,31,077,13.9
Hall County,Nebraska,78.6950898766518,31,079,12.4
Hamilton County,Nebraska,80.5165550025985,31,081,10.3
Harlan County,Nebraska,80.2457674137695,31,083,15.6
Hitchcock County,Nebraska,78.6479010989195,31,087,18.7
Holt County,Nebraska,79.6078421385985,31,089,13.0
Howard County,Nebraska,79.8691284181652,31,093,13.3
Jefferson County,Nebraska,77.8639838366702,31,095,17.8
Johnson County,Nebraska,78.1727593169089,31,097,16.5
Kearney County,Nebraska,78.7181639936437,31,099,10.4
Keith County,Nebraska,78.8450383050117,31,101,13.1
Kimball County,Nebraska,77.589110048305,31,105,15.6
Knox County,Nebraska,79.5744448501549,31,107,14.3
Lancaster County,Nebraska,80.2663041232382,31,109,10.6
Lincoln County,Nebraska,78.7921651878036,31,111,15.0
Madison County,Nebraska,78.7568388493727,31,119,11.0
Merrick County,Nebraska,78.9913686957274,31,121,17.2
Morrill County,Nebraska,77.7022488201815,31,123,14.2
Nance County,Nebraska,77.9775324657345,31,125,15.5
Nemaha County,Nebraska,78.4212910079487,31,127,15.1
Nuckolls County,Nebraska,79.343365704606,31,129,17.1
Otoe County,Nebraska,79.4105575791155,31,131,14.3
Pawnee County,Nebraska,79.6259276496042,31,133,15.0
Perkins County,Nebraska,80.2331773751733,31,135,12.9
Phelps County,Nebraska,79.6044363211077,31,137,11.9
Pierce County,Nebraska,80.3465630055248,31,139,10.6
Platte County,Nebraska,80.5103790679436,31,141,10.1
Polk County,Nebraska,80.3351397330614,31,143,11.7
Red Willow County,Nebraska,78.3881599587656,31,145,14.4
Richardson County,Nebraska,77.5430218494051,31,147,16.5
Rock County,Nebraska,78.9124294919825,31,149,14.8
Saline County,Nebraska,77.8581658131709,31,151,11.8
Sarpy County,Nebraska,81.544861968518,31,153,9.5
Saunders County,Nebraska,79.4118155542937,31,155,13.5
Scotts Bluff County,Nebraska,77.5186623991795,31,157,14.5
Seward County,Nebraska,79.130834408915,31,159,11.1
Sheridan County,Nebraska,77.9386375589494,31,161,17.7
Sherman County,Nebraska,79.5017764163741,31,163,17.0
Sioux County,Nebraska,83.045289650787,31,165,9.5
Stanton County,Nebraska,80.9367815544501,31,167,11.9
Thayer County,Nebraska,78.4429326284462,31,169,14.7
Thurston County,Nebraska,73.5461119898307,31,173,12.8
Valley County,Nebraska,80.1731413159872,31,175,15.1
Washington County,Nebraska,80.0857716339203,31,177,13.8
Wayne County,Nebraska,82.7814227477323,31,179,10.2
Webster County,Nebraska,77.6032819567834,31,181,14.4
York County,Nebraska,79.7630512230829,31,185,13.2
Churchill County,Nevada,75.8737025146303,32,001,14.9
Clark County,Nevada,78.847137011308,32,003,12.1
Douglas County,Nevada,81.4013490587809,32,005,14.9
Elko County,Nevada,78.8776980672198,32,007,10.7
Eureka County,Nevada,77.7557767944326,32,011,17.2
Humboldt County,Nevada,77.1783472051203,32,013,12.1
Lander County,Nevada,77.1295028637318,32,015,13.5
Lincoln County,Nevada,78.4082226021821,32,017,18.4
Lyon County,Nevada,76.3076745998254,32,019,17.4
Mineral County,Nevada,74.648520990238,32,021,16.2
Nye County,Nevada,73.9714159924595,32,023,23.3
Pershing County,Nevada,78.5932955241777,32,027,13.5
Storey County,Nevada,83.1002065163724,32,029,19.7
Washoe County,Nevada,78.5228695030918,32,031,12.0
White Pine County,Nevada,77.67468887692,32,033,15.6
Carson City,Nevada,75.1702654629665,32,510,21.5
Belknap County,New Hampshire,77.9506216537254,33,001,16.3
Carroll County,New Hampshire,79.6484068847769,33,003,15.6
Cheshire County,New Hampshire,79.3401160433392,33,005,14.1
Coos County,New Hampshire,76.544724882591,33,007,20.8
Grafton County,New Hampshire,80.4557215078991,33,009,14.3
Hillsborough County,New Hampshire,79.5080751939833,33,011,11.8
Merrimack County,New Hampshire,79.2821011607201,33,013,14.0
Rockingham County,New Hampshire,80.4150132999557,33,015,10.9
Strafford County,New Hampshire,78.0334555925351,33,017,12.6
Sullivan County,New Hampshire,78.8240447198309,33,019,13.6
Atlantic County,New Jersey,77.6443744609873,34,001,13.7
Bergen County,New Jersey,83.3765358270654,34,003,8.0
Burlington County,New Jersey,79.7909814740044,34,005,11.8
Camden County,New Jersey,77.6878985619115,34,007,13.5
Cape May County,New Jersey,77.5324027886529,34,009,14.2
Cumberland County,New Jersey,75.6845821068736,34,011,14.3
Essex County,New Jersey,80.1088635467788,34,013,11.2
Gloucester County,New Jersey,78.2416490010653,34,015,13.0
Hudson County,New Jersey,82.7772269658413,34,017,9.2
Hunterdon County,New Jersey,83.7778782621402,34,019,8.7
Mercer County,New Jersey,80.7083792371868,34,021,9.9
Middlesex County,New Jersey,81.9584133897627,34,023,9.3
Monmouth County,New Jersey,81.0345288143611,34,025,10.1
Morris County,New Jersey,82.8581509128825,34,027,8.4
Ocean County,New Jersey,79.4155760487836,34,029,13.0
Passaic County,New Jersey,80.9883579555609,34,031,8.6
Salem County,New Jersey,76.2894610077302,34,033,14.7
Somerset County,New Jersey,82.9102463266307,34,035,7.7
Sussex County,New Jersey,79.9849836201924,34,037,10.7
Union County,New Jersey,81.8210973760344,34,039,9.1
Warren County,New Jersey,80.2053993768611,34,041,13.0
Bernalillo County,New Mexico,78.5856894177157,35,001,13.7
Catron County,New Mexico,79.9665904889761,35,003,31.0
Chaves County,New Mexico,75.8813062192512,35,005,16.4
Colfax County,New Mexico,78.112101354975,35,007,22.9
Curry County,New Mexico,76.9569917677691,35,009,16.6
De Baca County,New Mexico,75.5340648348388,35,011,17.7
Dona Ana County,New Mexico,80.2268191585187,35,013,14.1
Eddy County,New Mexico,75.4467775238929,35,015,13.3
Grant County,New Mexico,77.9380176120927,35,017,19.9
Guadalupe County,New Mexico,76.5838406817984,35,019,19.7
Hidalgo County,New Mexico,76.6553407790287,35,023,22.2
Lea County,New Mexico,76.1466244318774,35,025,11.3
Lincoln County,New Mexico,79.9128329189469,35,027,19.8
Los Alamos County,New Mexico,83.7122481210324,35,028,8.4
Luna County,New Mexico,75.6171234557465,35,029,20.1
McKinley County,New Mexico,72.3919797805834,35,031,16.3
Mora County,New Mexico,78.1758591193714,35,033,33.6
Otero County,New Mexico,77.999039099172,35,035,18.6
Quay County,New Mexico,75.6182019234588,35,037,21.8
Rio Arriba County,New Mexico,74.130700284552,35,039,14.9
Roosevelt County,New Mexico,77.9993768131722,35,041,18.8
Sandoval County,New Mexico,79.2752241282717,35,043,13.7
San Juan County,New Mexico,76.334855527114,35,045,14.8
San Miguel County,New Mexico,77.147831127939,35,047,28.8
Santa Fe County,New Mexico,81.3237996499953,35,049,13.5
Sierra County,New Mexico,73.8033571801279,35,051,26.1
Socorro County,New Mexico,76.4107673186578,35,053,24.2
Taos County,New Mexico,79.4869168729099,35,055,17.8
Torrance County,New Mexico,76.8390741945884,35,057,17.0
Union County,New Mexico,76.9213874253773,35,059,21.2
Cibola County,New Mexico,76.966131812184,35,006,24.4
Valencia County,New Mexico,76.966131812184,35,061,20.3
Albany County,New York,80.2755635862936,36,001,11.3
Allegany County,New York,78.5604817813611,36,003,16.1
Bronx County,New York,80.8505083638534,36,005,15.2
Broome County,New York,78.971923446724,36,007,15.7
Cattaraugus County,New York,77.9330290648753,36,009,16.0
Cayuga County,New York,79.8233547544726,36,011,14.6
Chautauqua County,New York,78.2364179442414,36,013,16.2
Chemung County,New York,77.4278580435858,36,015,15.3
Chenango County,New York,77.8307855443168,36,017,19.1
Clinton County,New York,79.6048534141159,36,019,16.3
Columbia County,New York,80.1430298187767,36,021,14.8
Cortland County,New York,78.8058446022686,36,023,13.0
Delaware County,New York,79.4412212283008,36,025,17.2
Dutchess County,New York,81.1744586179377,36,027,12.7
Erie County,New York,78.787162192097,36,029,13.2
Essex County,New York,80.1419068715093,36,031,16.9
Franklin County,New York,79.146065012731,36,033,15.7
Fulton County,New York,78.4453621302226,36,035,16.7
Genesee County,New York,78.9182260725436,36,037,14.7
Greene County,New York,79.0676218342773,36,039,13.9
Hamilton County,New York,78.7545966160318,36,041,27.7
Herkimer County,New York,79.2129161498665,36,043,16.0
Jefferson County,New York,78.4885797683522,36,045,14.9
Kings County,New York,83.1532240987191,36,047,10.0
Lewis County,New York,79.7863342832876,36,049,14.2
Livingston County,New York,80.1933085291259,36,051,12.7
Madison County,New York,80.8690405417206,36,053,12.4
Monroe County,New York,80.1604672884848,36,055,13.9
Montgomery County,New York,78.1388642989262,36,057,16.5
Nassau County,New York,83.1936524881624,36,059,8.4
New York County,New York,85.2969777195418,36,061,10.3
Niagara County,New York,78.0849562683352,36,063,13.9
Oneida County,New York,78.5285805933605,36,065,14.4
Onondaga County,New York,79.689228975177,36,067,12.7
Ontario County,New York,80.1675200929618,36,069,12.7
Orange County,New York,80.5975597891983,36,071,12.0
Orleans County,New York,78.3192307120685,36,073,16.5
Oswego County,New York,78.3698389718183,36,075,15.0
Otsego County,New York,80.3373512860181,36,077,14.7
Putnam County,New York,82.7867578369497,36,079,9.9
Queens County,New York,84.1019474959093,36,081,9.6
Rensselaer County,New York,79.3928000599192,36,083,14.0
Richmond County,New York,81.3211938390235,36,085,9.8
Rockland County,New York,83.3269355493864,36,087,9.1
Saint Lawrence County,New York,79.4189378649861,36,089,16.6
Saratoga County,New York,81.4835497763364,36,091,11.2
Schenectady County,New York,79.1641233369798,36,093,13.5
Schoharie County,New York,80.8532975059116,36,095,16.5
Schuyler County,New York,78.8768831002739,36,097,17.6
Seneca County,New York,78.7136840681651,36,099,17.6
Steuben County,New York,78.7840806811076,36,101,15.0
Suffolk County,New York,81.1318766191547,36,103,9.6
Sullivan County,New York,78.4315327146856,36,105,16.4
Tioga County,New York,80.2122507529728,36,107,15.2
Tompkins County,New York,81.2073495576197,36,109,9.7
Ulster County,New York,80.2078796076536,36,111,13.8
Warren County,New York,79.602395470536,36,113,14.8
Washington County,New York,78.9871773358639,36,115,14.9
Wayne County,New York,79.1908516794902,36,117,15.3
Westchester County,New York,83.8664538648339,36,119,9.5
Wyoming County,New York,78.9775789392251,36,121,13.7
Yates County,New York,79.019204524286,36,123,11.7
Alamance County,North Carolina,77.1714560616226,37,001,13.5
Alexander County,North Carolina,77.4099841765528,37,003,17.8
Alleghany County,North Carolina,77.5256985499814,37,005,20.1
Anson County,North Carolina,74.0134624519933,37,007,18.4
Ashe County,North Carolina,77.5876101023478,37,009,15.8
Avery County,North Carolina,77.1382285234349,37,011,20.4
Beaufort County,North Carolina,75.9101971567683,37,013,18.1
Bertie County,North Carolina,75.9032823118724,37,015,22.4
Bladen County,North Carolina,75.1166589663767,37,017,18.9
Brunswick County,North Carolina,78.8591024754547,37,019,16.4
Buncombe County,North Carolina,78.6532217970457,37,021,13.3
Burke County,North Carolina,76.5894401863983,37,023,20.2
Cabarrus County,North Carolina,78.7750683856967,37,025,10.5
Caldwell County,North Carolina,75.9646947966062,37,027,18.6
Camden County,North Carolina,78.5125478449457,37,029,14.3
Carteret County,North Carolina,77.5924852944915,37,031,18.8
Caswell County,North Carolina,76.7058667876879,37,033,19.9
Catawba County,North Carolina,76.7826704575699,37,035,14.2
Chatham County,North Carolina,81.2919328731352,37,037,15.7
Cherokee County,North Carolina,76.6515846298679,37,039,19.7
Chowan County,North Carolina,76.4731116934321,37,041,16.9
Clay County,North Carolina,77.5577684728579,37,043,17.7
Cleveland County,North Carolina,74.4819861087774,37,045,16.1
Columbus County,North Carolina,73.7434603121267,37,047,19.7
Craven County,North Carolina,76.725242058675,37,049,16.4
Cumberland County,North Carolina,76.0114080449317,37,051,17.5
Currituck County,North Carolina,77.9346776405579,37,053,14.7
Dare County,North Carolina,78.6628847204073,37,055,12.4
Davidson County,North Carolina,76.2105314258375,37,057,15.6
Davie County,North Carolina,78.1692852682626,37,059,16.5
Duplin County,North Carolina,78.2447475779255,37,061,19.1
Durham County,North Carolina,80.1009784850092,37,063,9.7
Edgecombe County,North Carolina,73.8506988868835,37,065,16.7
Forsyth County,North Carolina,77.8917760903258,37,067,10.3
Franklin County,North Carolina,77.6017012496297,37,069,15.4
Gaston County,North Carolina,75.5904784532804,37,071,15.2
Gates County,North Carolina,76.9938036100224,37,073,22.7
Graham County,North Carolina,76.1523885247387,37,075,21.7
Granville County,North Carolina,77.9870291756789,37,077,15.8
Greene County,North Carolina,76.5588186953995,37,079,21.4
Guilford County,North Carolina,78.1159470318402,37,081,11.3
Halifax County,North Carolina,74.2542917605981,37,083,18.5
Harnett County,North Carolina,76.8017620350835,37,085,13.3
Haywood County,North Carolina,77.1678075418857,37,087,18.4
Henderson County,North Carolina,79.2438661736313,37,089,15.5
Hertford County,North Carolina,76.0624245000978,37,091,21.0
Hoke County,North Carolina,76.1806095780759,37,093,18.1
Hyde County,North Carolina,75.983768211427,37,095,17.2
Iredell County,North Carolina,77.9859307611434,37,097,12.7
Jackson County,North Carolina,78.394451791345,37,099,14.2
Johnston County,North Carolina,77.6338876511093,37,101,13.4
Jones County,North Carolina,75.8563180727289,37,103,24.6
Lee County,North Carolina,76.46842481045,37,105,16.2
Lenoir County,North Carolina,74.3752764707142,37,107,23.9
Lincoln County,North Carolina,77.5981194866353,37,109,14.2
McDowell County,North Carolina,76.813308548284,37,111,20.5
Macon County,North Carolina,77.8700057780804,37,113,17.9
Madison County,North Carolina,77.8609916254203,37,115,17.2
Martin County,North Carolina,74.9172354192396,37,117,19.0
Mecklenburg County,North Carolina,80.3875109043312,37,119,8.0
Mitchell County,North Carolina,75.6215955877972,37,121,20.4
Montgomery County,North Carolina,76.2811814728498,37,123,14.9
Moore County,North Carolina,79.5030022023262,37,125,15.7
Nash County,North Carolina,75.27052877229,37,127,17.1
New Hanover County,North Carolina,79.3107141349739,37,129,12.5
Northampton County,North Carolina,76.5129631772626,37,131,20.8
Onslow County,North Carolina,76.3454976741867,37,133,17.5
Orange County,North Carolina,81.9392500779795,37,135,8.9
Pamlico County,North Carolina,77.3386125899263,37,137,20.0
Pasquotank County,North Carolina,76.2372105047676,37,139,16.0
Pender County,North Carolina,77.725951764887,37,141,16.4
Perquimans County,North Carolina,78.3437798581119,37,143,16.7
Person County,North Carolina,76.434124783474,37,145,19.6
Pitt County,North Carolina,78.3209301832862,37,147,13.6
Polk County,North Carolina,79.5038036699843,37,149,20.0
Randolph County,North Carolina,76.0343263940247,37,151,16.1
Richmond County,North Carolina,73.700982415126,37,153,19.0
Robeson County,North Carolina,72.7412709923272,37,155,16.3
Rockingham County,North Carolina,75.0523243710862,37,157,15.5
Rowan County,North Carolina,75.3256782794432,37,159,15.8
Rutherford County,North Carolina,75.5412147211789,37,161,19.6
Sampson County,North Carolina,75.4817868326919,37,163,17.6
Scotland County,North Carolina,74.2733096909591,37,165,17.9
Stanly County,North Carolina,76.0685806168545,37,167,14.9
Stokes County,North Carolina,76.240994723691,37,169,15.6
Surry County,North Carolina,75.5741443557437,37,171,20.2
Swain County,North Carolina,72.7509187786444,37,173,19.6
Transylvania County,North Carolina,80.3964013058706,37,175,15.7
Tyrrell County,North Carolina,77.1269890909868,37,177,22.0
Union County,North Carolina,79.8449818392295,37,179,9.4
Vance County,North Carolina,74.0306157207616,37,181,19.0
Wake County,North Carolina,81.6169899651785,37,183,8.6
Warren County,North Carolina,76.7769826668545,37,185,18.1
Washington County,North Carolina,76.2167448341725,37,187,21.7
Watauga County,North Carolina,81.6124188205434,37,189,11.0
Wayne County,North Carolina,75.8694314235499,37,191,16.3
Wilkes County,North Carolina,76.5094248637112,37,193,18.7
Wilson County,North Carolina,75.8912093915047,37,195,15.4
Yadkin County,North Carolina,76.4026808299104,37,197,16.5
Yancey County,North Carolina,77.4762363032904,37,199,19.2
Adams County,North Dakota,79.9474718012062,38,001,10.1
Barnes County,North Dakota,79.2463625623595,38,003,14.5
Benson County,North Dakota,73.7743345451962,38,005,15.9
Bottineau County,North Dakota,78.7594144316889,38,009,15.9
Bowman County,North Dakota,79.4964756085603,38,011,10.9
Burke County,North Dakota,79.9908234229571,38,013,8.7
Burleigh County,North Dakota,81.7056841213007,38,015,10.2
Cass County,North Dakota,80.943412214154,38,017,9.4
Cavalier County,North Dakota,80.6956843247347,38,019,9.8
Dickey County,North Dakota,79.6123577512691,38,021,9.6
Divide County,North Dakota,79.8904470268062,38,023,14.2
Dunn County,North Dakota,80.2238569826204,38,025,12.1
Eddy County,North Dakota,76.4673558980188,38,027,19.9
Emmons County,North Dakota,79.3191705328654,38,029,15.6
Foster County,North Dakota,79.3689694312422,38,031,11.9
Golden Valley County,North Dakota,84.328513956903,38,033,15.2
Grand Forks County,North Dakota,79.7070383078108,38,035,9.5
Grant County,North Dakota,79.1057003018955,38,037,15.0
Griggs County,North Dakota,79.764253587264,38,039,15.7
Hettinger County,North Dakota,79.5227302945599,38,041,12.8
Kidder County,North Dakota,81.3250543519349,38,043,12.0
LaMoure County,North Dakota,81.9539354478231,38,045,12.3
Logan County,North Dakota,80.2556716126175,38,047,11.2
McHenry County,North Dakota,80.0190362256496,38,049,13.8
McIntosh County,North Dakota,79.4819337024135,38,051,12.9
McKenzie County,North Dakota,79.4819956964387,38,053,9.6
McLean County,North Dakota,79.3087318740976,38,055,10.6
Mercer County,North Dakota,80.4307847984073,38,057,11.8
Morton County,North Dakota,79.0853685544244,38,059,8.6
Mountrail County,North Dakota,75.658717525964,38,061,14.4
Nelson County,North Dakota,76.943125268542,38,063,16.8
Oliver County,North Dakota,83.2195251078576,38,065,13.2
Pembina County,North Dakota,80.0938183030581,38,067,11.9
Pierce County,North Dakota,79.6689411485519,38,069,9.9
Ramsey County,North Dakota,78.4767049257008,38,071,17.5
Ransom County,North Dakota,78.0994986843792,38,073,15.3
Renville County,North Dakota,79.261222983168,38,075,14.4
Richland County,North Dakota,80.8086295291153,38,077,11.6
Rolette County,North Dakota,72.8854730496903,38,079,17.2
Sargent County,North Dakota,80.7876237280459,38,081,13.5
Sheridan County,North Dakota,83.1746761625582,38,083,12.8
Sioux County,North Dakota,68.4029077869621,38,085,12.0
Stark County,North Dakota,80.6059948660374,38,089,10.0
Steele County,North Dakota,82.0360487128417,38,091,10.2
Stutsman County,North Dakota,78.6279012895176,38,093,14.3
Towner County,North Dakota,78.2434874022085,38,095,13.6
Traill County,North Dakota,79.8325487049139,38,097,12.4
Walsh County,North Dakota,77.8322784560394,38,099,14.7
Ward County,North Dakota,80.6705751925225,38,101,10.5
Wells County,North Dakota,78.9962659640122,38,103,16.5
Williams County,North Dakota,78.8440997784856,38,105,10.3
Adams County,Ohio,73.2565760364034,39,001,20.8
Allen County,Ohio,77.005363061584,39,003,16.1
Ashland County,Ohio,77.8532538206118,39,005,14.3
Ashtabula County,Ohio,75.381805028664,39,007,16.6
Athens County,Ohio,77.5222781819628,39,009,16.1
Auglaize County,Ohio,78.5551105103106,39,011,10.8
Belmont County,Ohio,76.6845232820318,39,013,16.3
Brown County,Ohio,74.9086792827588,39,015,17.0
Butler County,Ohio,76.9978410611561,39,017,12.3
Carroll County,Ohio,77.541174480094,39,019,15.0
Champaign County,Ohio,76.5532365801776,39,021,15.9
Clark County,Ohio,74.3620694542421,39,023,17.1
Clermont County,Ohio,77.848483451142,39,025,13.7
Clinton County,Ohio,75.7453887990937,39,027,17.0
Columbiana County,Ohio,76.2235086946947,39,029,16.0
Coshocton County,Ohio,76.7957274843177,39,031,15.3
Crawford County,Ohio,75.5930434273825,39,033,17.2
Cuyahoga County,Ohio,77.0580341972487,39,035,14.9
Darke County,Ohio,76.8060957371893,39,037,13.7
Defiance County,Ohio,77.5791214727635,39,039,12.4
Delaware County,Ohio,82.1610006706765,39,041,8.3
Erie County,Ohio,76.9125534025203,39,043,15.1
