County,State,mean_life_expectancy,State_FIPS,County_FIPS,high_school_only_percentage
Knox County,Missouri,77.0270675859464,29,103,46.1
Laclede County,Missouri,75.0904458398383,29,105,39.2
Lafayette County,Missouri,77.0370989396536,29,107,43.2
Lawrence County,Missouri,75.5192137951379,29,109,37.0
Lewis County,Missouri,76.7395590636485,29,111,45.9
Lincoln County,Missouri,76.4608707260957,29,113,42.2
Linn County,Missouri,76.0223641514161,29,115,46.0
Livingston County,Missouri,77.451267142211,29,117,38.7
McDonald County,Missouri,74.3341849477011,29,119,40.6
Macon County,Missouri,76.8820306006815,29,121,44.4
Madison County,Missouri,74.7844565712101,29,123,34.4
Maries County,Missouri,76.7471661910625,29,125,40.3
Marion County,Missouri,76.447939397188,29,127,38.2
Mercer County,Missouri,78.4394024105358,29,129,46.9
Miller County,Missouri,76.5530261699156,29,131,43.1
Mississippi County,Missouri,73.2967174114408,29,133,39.6
Moniteau County,Missouri,77.9750912094864,29,135,42.3
Monroe County,Missouri,77.8786175342524,29,137,48.3
Montgomery County,Missouri,75.3866268209446,29,139,44.8
Morgan County,Missouri,75.3166593676307,29,141,40.1
New Madrid County,Missouri,72.8921459414191,29,143,44.3
Newton County,Missouri,76.0037890545091,29,145,34.4
Nodaway County,Missouri,79.5442486296243,29,147,38.6
Oregon County,Missouri,75.341893533014,29,149,40.2
Osage County,Missouri,78.4908577336805,29,151,43.9
Ozark County,Missouri,75.772221449131,29,153,44.6
Pemiscot County,Missouri,71.0991420309128,29,155,41.3
Perry County,Missouri,77.9969367105358,29,157,44.7
Pettis County,Missouri,77.0416477629707,29,159,34.5
Phelps County,Missouri,76.3991197792772,29,161,29.9
Pike County,Missouri,76.6056758473554,29,163,45.1
Platte County,Missouri,80.4546927856646,29,165,21.8
Polk County,Missouri,76.1728201282906,29,167,37.1
Pulaski County,Missouri,76.3308450759656,29,169,27.6
Putnam County,Missouri,76.9507924450653,29,171,41.0
Ralls County,Missouri,78.5458692058773,29,173,49.0
Randolph County,Missouri,75.649723609828,29,175,35.4
Ray County,Missouri,76.1802780512912,29,177,46.0
Reynolds County,Missouri,74.7833202565672,29,179,41.3
Ripley County,Missouri,73.1914420021351,29,181,42.0
Saint Charles County,Missouri,80.122194895393,29,183,25.1
Saint Clair County,Missouri,76.2593478814892,29,185,42.5
Sainte Genevieve County,Missouri,78.4030337012175,29,186,40.0
Saint Francois County,Missouri,74.3211391404008,29,187,37.7
Saint Louis County,Missouri,78.0765678188272,29,189,21.2
Saline County,Missouri,76.9726358984441,29,195,39.4
Schuyler County,Missouri,77.1468932098163,29,197,46.9
Scotland County,Missouri,76.9771802586214,29,199,39.0
Scott County,Missouri,75.0690990504064,29,201,42.1
Shannon County,Missouri,76.1192805023651,29,203,42.5
Shelby County,Missouri,77.2961274473675,29,205,42.6
Stoddard County,Missouri,75.0611300088222,29,207,40.2
Stone County,Missouri,78.0291180636874,29,209,33.1
Sullivan County,Missouri,76.2251044197091,29,211,49.3
Taney County,Missouri,77.2458296062516,29,213,34.0
Texas County,Missouri,76.2091742385302,29,215,39.9
Vernon County,Missouri,75.9450181212839,29,217,41.9
Warren County,Missouri,78.3331968987417,29,219,38.4
Washington County,Missouri,73.459836552,29,221,38.7
Wayne County,Missouri,74.2259446489552,29,223,37.5
Webster County,Missouri,77.1350352875627,29,225,38.4
Worth County,Missouri,77.9302084018704,29,227,42.1
Wright County,Missouri,74.1614457084336,29,229,44.2
Saint Louis City,Missouri,74.1896736563864,29,510,23.6
Beaverhead County,Montana,80.9448226646817,30,001,29.2
Big Horn County,Montana,71.9697001689146,30,003,35.8
Blaine County,Montana,75.5202343469298,30,005,25.9
Broadwater County,Montana,80.2670534367669,30,007,36.7
Carbon County,Montana,80.6605423078617,30,009,28.8
Carter County,Montana,79.2644174464806,30,011,36.2
Cascade County,Montana,77.9060251925518,30,013,31.6
Chouteau County,Montana,79.34098309454,30,015,32.5
Custer County,Montana,77.3906851140695,30,017,29.7
Daniels County,Montana,78.5027077770161,30,019,38.2
Dawson County,Montana,78.7624994084774,30,021,37.1
Deer Lodge County,Montana,76.7585672829861,30,023,37.7
Fallon County,Montana,78.428023881019,30,025,35.7
Fergus County,Montana,78.0295728904988,30,027,29.8
Flathead County,Montana,79.327962691598,30,029,29.9
Gallatin County,Montana,82.2863434220936,30,031,18.8
Garfield County,Montana,78.537101707499,30,033,41.6
Glacier County,Montana,72.3969706242508,30,035,41.6
Granite County,Montana,81.6287643169946,30,039,33.1
Hill County,Montana,77.3763846277715,30,041,29.7
Jefferson County,Montana,79.1460098406432,30,043,28.5
Judith Basin County,Montana,80.3769928378066,30,045,33.4
Lake County,Montana,78.2311554670539,30,047,29.7
Lewis and Clark County,Montana,79.5033433665103,30,049,24.5
Liberty County,Montana,81.7047663502406,30,051,23.8
Lincoln County,Montana,78.3209421056512,30,053,34.9
McCone County,Montana,78.378506130964,30,055,41.1
Madison County,Montana,80.8747059264814,30,057,33.8
Meagher County,Montana,79.5130850612058,30,059,40.3
Mineral County,Montana,78.0861477098289,30,061,36.3
Missoula County,Montana,79.9360488543323,30,063,21.3
Musselshell County,Montana,76.4090802223068,30,065,42.5
Phillips County,Montana,77.3616047407189,30,071,35.8
Pondera County,Montana,78.3697960203374,30,073,34.0
Powder River County,Montana,80.0511609590453,30,075,28.4
Powell County,Montana,77.549356545495,30,077,37.1
Prairie County,Montana,78.2301371208863,30,079,38.3
Ravalli County,Montana,79.7346678910477,30,081,30.3
Richland County,Montana,77.6622806823903,30,083,38.1
Roosevelt County,Montana,69.9582456644647,30,085,34.6
Rosebud County,Montana,74.911591520403,30,087,32.1
Sanders County,Montana,77.9743037627336,30,089,42.7
Sheridan County,Montana,77.0202856282452,30,091,29.3
Silver Bow County,Montana,76.7320463973901,30,093,33.8
Stillwater County,Montana,79.8329668691657,30,095,35.8
Sweet Grass County,Montana,80.8941217262681,30,097,37.1
Teton County,Montana,80.0186991524645,30,099,32.4
Toole County,Montana,77.9706161872876,30,101,39.1
Valley County,Montana,78.2978230462404,30,105,37.4
Wheatland County,Montana,78.5666803681775,30,107,35.3
Wibaux County,Montana,77.2140468404227,30,109,40.6
Yellowstone County,Montana,78.3399011401631,30,111,30.3
Park County,Montana,80.1412933224688,30,067,31.6
Adams County,Nebraska,79.2386803063934,31,001,28.0
Antelope County,Nebraska,80.6233521875602,31,003,33.0
Boone County,Nebraska,80.7685595199511,31,011,34.3
Box Butte County,Nebraska,77.9107318085472,31,013,33.6
Boyd County,Nebraska,78.4584503389223,31,015,41.7
Brown County,Nebraska,79.7208027640196,31,017,40.8
Buffalo County,Nebraska,80.4057610637912,31,019,24.9
Burt County,Nebraska,78.1514077477966,31,021,37.0
Butler County,Nebraska,78.8878801735723,31,023,37.7
Cass County,Nebraska,79.3243825736807,31,025,29.9
Cedar County,Nebraska,80.6155192475625,31,027,35.2
Chase County,Nebraska,78.5771305046011,31,029,25.2
Cherry County,Nebraska,78.6277987205122,31,031,32.7
Cheyenne County,Nebraska,78.9410909506322,31,033,28.3
Clay County,Nebraska,78.3462108340339,31,035,32.7
Colfax County,Nebraska,80.0705903525638,31,037,29.6
Cuming County,Nebraska,81.5375193128756,31,039,36.1
Custer County,Nebraska,79.2619622541968,31,041,31.7
Dakota County,Nebraska,77.9989604099176,31,043,36.4
Dawes County,Nebraska,79.1383657554154,31,045,23.9
Dawson County,Nebraska,79.0290203017988,31,047,32.0
Deuel County,Nebraska,78.2131056023247,31,049,33.4
Dixon County,Nebraska,79.2736342959629,31,051,36.2
Dodge County,Nebraska,77.9285507341146,31,053,36.3
Douglas County,Nebraska,79.0324959378132,31,055,21.3
Dundy County,Nebraska,77.8262923738171,31,057,22.3
Fillmore County,Nebraska,78.1225662088939,31,059,36.1
Franklin County,Nebraska,78.3757519040505,31,061,35.5
Frontier County,Nebraska,81.9270372149933,31,063,30.5
Furnas County,Nebraska,78.1630446844995,31,065,33.2
Gage County,Nebraska,77.9532723592196,31,067,35.2
Garden County,Nebraska,78.2239047935662,31,069,31.3
Garfield County,Nebraska,79.3376782305528,31,071,30.5
Gosper County,Nebraska,80.6161969240761,31,073,35.1
Greeley County,Nebraska,80.3403812005876,31,077,33.8
Hall County,Nebraska,78.5502120251311,31,079,31.0
Hamilton County,Nebraska,80.3320159152027,31,081,30.7
Harlan County,Nebraska,79.9698987185786,31,083,29.1
Hitchcock County,Nebraska,78.3103651106612,31,087,37.5
Holt County,Nebraska,79.610330202594,31,089,33.0
Howard County,Nebraska,79.7459092846116,31,093,37.4
Jefferson County,Nebraska,77.6514201750782,31,095,39.9
Johnson County,Nebraska,78.0734676712079,31,097,42.2
Kearney County,Nebraska,78.7840102378771,31,099,34.2
Keith County,Nebraska,78.8132773925833,31,101,31.8
Kimball County,Nebraska,77.4037269668094,31,105,33.8
Knox County,Nebraska,79.2826280781089,31,107,33.3
Lancaster County,Nebraska,80.1664651965334,31,109,21.9
Lincoln County,Nebraska,78.6676813371112,31,111,30.0
Madison County,Nebraska,78.6870364721593,31,119,30.7
Merrick County,Nebraska,79.0674221284125,31,121,33.0
Morrill County,Nebraska,77.6999266988015,31,123,32.9
Nance County,Nebraska,77.6497731367353,31,125,36.5
Nemaha County,Nebraska,78.2760276011889,31,127,31.4
Nuckolls County,Nebraska,79.2170559853709,31,129,38.6
Otoe County,Nebraska,79.2572601061194,31,131,36.4
Pawnee County,Nebraska,79.4029117409833,31,133,40.1
Perkins County,Nebraska,80.0054706148548,31,135,25.3
Phelps County,Nebraska,79.4706194479782,31,137,31.9
Pierce County,Nebraska,80.0919638609323,31,139,34.4
Platte County,Nebraska,80.4691837091205,31,141,30.7
Polk County,Nebraska,80.2035794704127,31,143,33.0
Red Willow County,Nebraska,78.4182528894736,31,145,31.7
Richardson County,Nebraska,77.4766869768138,31,147,35.7
Rock County,Nebraska,78.7563499840843,31,149,38.9
Saline County,Nebraska,77.76058472849,31,151,35.2
Sarpy County,Nebraska,81.2665434718369,31,153,21.1
Saunders County,Nebraska,79.3099534123509,31,155,29.8
Scotts Bluff County,Nebraska,77.4661134391143,31,157,28.9
Seward County,Nebraska,79.0741243084891,31,159,26.9
Sheridan County,Nebraska,77.8553274391316,31,161,34.3
Sherman County,Nebraska,79.3986775475706,31,163,38.8
Sioux County,Nebraska,83.0691463667531,31,165,31.0
Stanton County,Nebraska,80.998214361062,31,167,32.3
Thayer County,Nebraska,78.3873954991961,31,169,35.2
Thurston County,Nebraska,73.5471868691476,31,173,32.9
Valley County,Nebraska,80.0816732723295,31,175,36.3
Washington County,Nebraska,80.0741390529234,31,177,30.9
Wayne County,Nebraska,82.7285182880321,31,179,25.4
Webster County,Nebraska,77.3950167156071,31,181,34.9
York County,Nebraska,79.7553556432806,31,185,29.5
Churchill County,Nevada,75.8724947090834,32,001,32.4
Clark County,Nevada,78.6221459288642,32,003,28.6
Douglas County,Nevada,81.1881355936548,32,005,24.1
Elko County,Nevada,78.6654169072217,32,007,29.6
Eureka County,Nevada,77.8012234800695,32,011,39.0
Humboldt County,Nevada,76.947350136091,32,013,34.3
Lander County,Nevada,76.9989835691092,32,015,38.7
Lincoln County,Nevada,78.1894865818084,32,017,32.7
Lyon County,Nevada,76.3369808292113,32,019,32.5
Mineral County,Nevada,74.4348721721963,32,021,36.7
Nye County,Nevada,73.9082046979141,32,023,36.9
Pershing County,Nevada,78.0621900857741,32,027,33.7
Storey County,Nevada,82.528877886605,32,029,30.0
Washoe County,Nevada,78.2653417424194,32,031,23.9
White Pine County,Nevada,77.5162986034553,32,033,37.9
Carson City,Nevada,75.2373349309427,32,510,27.5
Belknap County,New Hampshire,78.016249444316,33,001,28.5
Carroll County,New Hampshire,79.6212793175012,33,003,29.9
Cheshire County,New Hampshire,79.2440699026094,33,005,31.3
Coos County,New Hampshire,76.5491888957549,33,007,40.1
Grafton County,New Hampshire,80.4985240487219,33,009,27.0
Hillsborough County,New Hampshire,79.4721831592188,33,011,26.3
Merrimack County,New Hampshire,79.2950167409148,33,013,27.8
Rockingham County,New Hampshire,80.4012427345475,33,015,25.1
Strafford County,New Hampshire,78.1489575752385,33,017,28.0
Sullivan County,New Hampshire,78.7549906376338,33,019,37.2
Atlantic County,New Jersey,77.5686668388061,34,001,32.1
Bergen County,New Jersey,83.1457653000287,34,003,23.5
Burlington County,New Jersey,79.6753869979683,34,005,28.3
Camden County,New Jersey,77.5540325914464,34,007,30.1
Cape May County,New Jersey,77.412185736206,34,009,32.6
Cumberland County,New Jersey,75.7098061205668,34,011,38.5
Essex County,New Jersey,79.8252847481357,34,013,28.1
Gloucester County,New Jersey,78.1331206056522,34,015,33.0
Hudson County,New Jersey,82.349847853185,34,017,25.7
Hunterdon County,New Jersey,83.427998555951,34,019,21.2
Mercer County,New Jersey,80.5288666860776,34,021,24.5
Middlesex County,New Jersey,81.7425141921375,34,023,25.7
Monmouth County,New Jersey,80.8520668534003,34,025,24.0
Morris County,New Jersey,82.6720302531243,34,027,20.2
Ocean County,New Jersey,79.215235531049,34,029,33.9
Passaic County,New Jersey,80.7840741923322,34,031,34.1
Salem County,New Jersey,76.2784495585658,34,033,37.7
Somerset County,New Jersey,82.8029168388035,34,035,20.0
Sussex County,New Jersey,79.7733181381442,34,037,31.4
Union County,New Jersey,81.6546233077387,34,039,28.7
Warren County,New Jersey,79.991864458029,34,041,31.5
Bernalillo County,New Mexico,78.4253098966629,35,001,23.2
Catron County,New Mexico,79.6738765717489,35,003,42.9
Chaves County,New Mexico,75.8367975528453,35,005,27.8
Colfax County,New Mexico,77.9169328709913,35,007,32.8
Curry County,New Mexico,76.97078114545,35,009,27.5
De Baca County,New Mexico,75.5998624100907,35,011,39.7
Dona Ana County,New Mexico,79.8534227477422,35,013,22.6
Eddy County,New Mexico,75.2904754645984,35,015,36.9
Grant County,New Mexico,77.6666811676828,35,017,25.5
Guadalupe County,New Mexico,76.1943912069806,35,019,42.0
Hidalgo County,New Mexico,76.7132720850165,35,023,33.7
Lea County,New Mexico,75.8331081071853,35,025,32.4
Lincoln County,New Mexico,79.6075546489729,35,027,29.1
Los Alamos County,New Mexico,83.5857336309642,35,028,9.9
Luna County,New Mexico,75.5398566167275,35,029,32.1
McKinley County,New Mexico,72.4486225485179,35,031,33.7
Mora County,New Mexico,77.8526910116324,35,033,34.9
Otero County,New Mexico,77.829914100508,35,035,27.2
Quay County,New Mexico,75.4040017660444,35,037,39.9
Rio Arriba County,New Mexico,73.9861189523383,35,039,31.3
Roosevelt County,New Mexico,77.6483283926092,35,041,29.7
Sandoval County,New Mexico,78.9755245367137,35,043,25.0
San Juan County,New Mexico,76.3732563446492,35,045,30.7
San Miguel County,New Mexico,76.8342785424056,35,047,26.3
Santa Fe County,New Mexico,81.081579346914,35,049,22.9
Sierra County,New Mexico,73.7818892326575,35,051,28.4
Socorro County,New Mexico,76.0003433561776,35,053,36.4
Taos County,New Mexico,79.16426515373,35,055,26.3
Torrance County,New Mexico,76.6741336444047,35,057,36.6
Union County,New Mexico,77.0126053124796,35,059,42.1
Cibola County,New Mexico,76.7229362141103,35,006,31.8
Valencia County,New Mexico,76.7229362141103,35,061,32.8
Albany County,New York,80.0746725287212,36,001,24.1
Allegany County,New York,78.4394658874037,36,003,36.7
Bronx County,New York,80.4433191881885,36,005,27.6
Broome County,New York,78.8505062807572,36,007,31.1
Cattaraugus County,New York,77.7429165500779,36,009,39.4
Cayuga County,New York,79.6182904674633,36,011,33.0
Chautauqua County,New York,78.0274608514563,36,013,35.9
Chemung County,New York,77.3341995646756,36,015,36.0
Chenango County,New York,77.7453056347738,36,017,39.0
Clinton County,New York,79.4014378428834,36,019,37.3
Columbia County,New York,79.8226625875271,36,021,30.5
Cortland County,New York,78.6078114913621,36,023,32.7
Delaware County,New York,79.1748873054693,36,025,37.7
Dutchess County,New York,80.9318662502287,36,027,26.2
Erie County,New York,78.5492599918306,36,029,27.7
Essex County,New York,80.0040153386776,36,031,32.9
Franklin County,New York,78.9876021252457,36,033,37.6
Fulton County,New York,78.3758856594775,36,035,35.7
Genesee County,New York,78.777157766567,36,037,36.6
Greene County,New York,78.8848559034529,36,039,38.2
Hamilton County,New York,78.7258245958027,36,041,28.5
Herkimer County,New York,79.0848034920589,36,043,37.0
Jefferson County,New York,78.415009175769,36,045,34.0
Kings County,New York,82.7149005136971,36,047,25.6
Lewis County,New York,79.5985331351699,36,049,46.1
Livingston County,New York,80.1468856518494,36,051,32.9
Madison County,New York,80.6018906462573,36,053,34.0
Monroe County,New York,79.9985551933626,36,055,24.0
Montgomery County,New York,77.8869426702891,36,057,35.2
Nassau County,New York,82.9605480434385,36,059,23.0
New York County,New York,84.7782146045103,36,061,12.4
Niagara County,New York,77.9436649018485,36,063,34.2
Oneida County,New York,78.4306017049498,36,065,32.9
Onondaga County,New York,79.5620541395277,36,067,25.3
Ontario County,New York,79.9851199634495,36,069,26.8
Orange County,New York,80.307250478186,36,071,29.7
Orleans County,New York,78.2174334363597,36,073,38.8
Oswego County,New York,78.1723285332375,36,075,37.6
Otsego County,New York,80.2635256503931,36,077,32.0
Putnam County,New York,82.4652465954224,36,079,26.9
Queens County,New York,83.7489190558198,36,081,27.6
Rensselaer County,New York,79.2298296738436,36,083,29.1
Richmond County,New York,80.9964729675988,36,085,30.9
Rockland County,New York,82.9979311088741,36,087,22.5
Saint Lawrence County,New York,79.2015212721662,36,089,36.9
Saratoga County,New York,81.2841373742208,36,091,24.5
Schenectady County,New York,79.071092381202,36,093,29.3
Schoharie County,New York,80.6687475186434,36,095,36.9
Schuyler County,New York,78.732246574324,36,097,36.5
Seneca County,New York,78.7505718258443,36,099,34.9
Steuben County,New York,78.7538499236012,36,101,37.4
Suffolk County,New York,80.9131387320428,36,103,27.9
Sullivan County,New York,78.0674057176207,36,105,33.6
Tioga County,New York,80.0627686240448,36,107,36.1
Tompkins County,New York,81.058010900293,36,109,19.4
Ulster County,New York,80.0340195369153,36,111,29.8
Warren County,New York,79.4451633999944,36,113,31.8
Washington County,New York,78.8926415367521,36,115,38.2
Wayne County,New York,79.0995767806004,36,117,34.6
Westchester County,New York,83.5466002694936,36,119,19.6
Wyoming County,New York,78.8553748075023,36,121,40.7
Yates County,New York,78.8474138990411,36,123,34.0
Alamance County,North Carolina,77.0424953567661,37,001,27.6
Alexander County,North Carolina,77.1464278792671,37,003,38.6
Alleghany County,North Carolina,77.4645541529816,37,005,29.5
Anson County,North Carolina,73.9948848229106,37,007,41.5
Ashe County,North Carolina,77.5434452314134,37,009,32.3
Avery County,North Carolina,77.0302293915905,37,011,29.7
Beaufort County,North Carolina,75.8429805195013,37,013,33.6
Bertie County,North Carolina,75.7781270924036,37,015,38.0
Bladen County,North Carolina,74.7108457117798,37,017,33.4
Brunswick County,North Carolina,78.6119628903284,37,019,28.6
Buncombe County,North Carolina,78.5787464590464,37,021,23.4
Burke County,North Carolina,76.4401251029094,37,023,30.5
Cabarrus County,North Carolina,78.5323586464331,37,025,25.2
Caldwell County,North Carolina,75.7184583485656,37,027,32.5
Camden County,North Carolina,78.4465385829993,37,029,28.9
Carteret County,North Carolina,77.5167482065169,37,031,25.1
Caswell County,North Carolina,76.3745476794143,37,033,33.3
Catawba County,North Carolina,76.6769943597572,37,035,30.6
Chatham County,North Carolina,81.2037555501509,37,037,21.4
Cherokee County,North Carolina,76.5092111584297,37,039,34.6
Chowan County,North Carolina,76.4372420426026,37,041,34.3
Clay County,North Carolina,77.3582893400051,37,043,34.2
Cleveland County,North Carolina,74.3815353988703,37,045,34.7
Columbus County,North Carolina,73.5649127205506,37,047,34.7
Craven County,North Carolina,76.6920584103542,37,049,25.9
Cumberland County,North Carolina,75.9692132869676,37,051,25.5
Currituck County,North Carolina,77.6808379451727,37,053,27.7
Dare County,North Carolina,78.6869528554015,37,055,23.2
Davidson County,North Carolina,76.037370362903,37,057,33.0
Davie County,North Carolina,78.1066164372315,37,059,31.4
Duplin County,North Carolina,78.0522759407488,37,061,32.5
Durham County,North Carolina,79.8619500121697,37,063,17.3
Edgecombe County,North Carolina,73.910160221433,37,065,37.3
Forsyth County,North Carolina,77.7622415891718,37,067,25.6
Franklin County,North Carolina,77.549603687434,37,069,29.5
Gaston County,North Carolina,75.4040887759209,37,071,30.8
Gates County,North Carolina,76.8693971845974,37,073,36.3
Graham County,North Carolina,75.9661585910562,37,075,37.2
Granville County,North Carolina,77.9679829106574,37,077,31.3
Greene County,North Carolina,76.5770536712493,37,079,32.5
Guilford County,North Carolina,78.0784548182238,37,081,23.8
Halifax County,North Carolina,74.257405189594,37,083,37.8
Harnett County,North Carolina,76.6592936908453,37,085,29.9
Haywood County,North Carolina,77.0827043630588,37,087,26.5
Henderson County,North Carolina,79.0326593749362,37,089,24.3
Hertford County,North Carolina,75.9569507217212,37,091,31.7
Hoke County,North Carolina,76.1274779440894,37,093,27.8
Hyde County,North Carolina,75.9924755089499,37,095,41.5
Iredell County,North Carolina,77.6615604383132,37,097,28.1
Jackson County,North Carolina,78.2879230773529,37,099,26.7
Johnston County,North Carolina,77.554560970306,37,101,29.3
Jones County,North Carolina,75.8130568540181,37,103,30.4
Lee County,North Carolina,76.3427066434483,37,105,27.2
Lenoir County,North Carolina,74.4762663022782,37,107,32.1
Lincoln County,North Carolina,77.3371859669708,37,109,31.1
McDowell County,North Carolina,76.6633026776907,37,111,33.5
Macon County,North Carolina,77.7787051758304,37,113,30.6
Madison County,North Carolina,77.5986767742746,37,115,30.7
Martin County,North Carolina,74.9400660774784,37,117,34.5
Mecklenburg County,North Carolina,80.1522435416104,37,119,17.4
Mitchell County,North Carolina,75.5589631859792,37,121,33.6
Montgomery County,North Carolina,76.3925600444308,37,123,34.9
Moore County,North Carolina,79.3633681005397,37,125,22.0
Nash County,North Carolina,75.3658505372435,37,127,33.6
New Hanover County,North Carolina,79.1146860483251,37,129,21.6
Northampton County,North Carolina,76.3321962292302,37,131,39.7
Onslow County,North Carolina,76.4765327239461,37,133,29.2
Orange County,North Carolina,81.7683838904584,37,135,14.8
Pamlico County,North Carolina,77.3014098146131,37,137,30.3
Pasquotank County,North Carolina,76.1250192254144,37,139,31.6
Pender County,North Carolina,77.5467605687548,37,141,29.0
Perquimans County,North Carolina,78.2293575907002,37,143,30.8
Person County,North Carolina,76.3285896106074,37,145,36.2
Pitt County,North Carolina,77.9398346041241,37,147,23.6
Polk County,North Carolina,79.3177324301475,37,149,26.0
Randolph County,North Carolina,76.0482561464948,37,151,33.8
Richmond County,North Carolina,73.7317606569577,37,153,34.9
Robeson County,North Carolina,72.8800149189559,37,155,34.0
Rockingham County,North Carolina,74.9959914579048,37,157,34.5
Rowan County,North Carolina,75.1409935658716,37,159,32.8
Rutherford County,North Carolina,75.4422491445169,37,161,31.9
Sampson County,North Carolina,75.3342035204836,37,163,33.3
Scotland County,North Carolina,74.186669395974,37,165,34.1
Stanly County,North Carolina,75.908123234748,37,167,34.7
Stokes County,North Carolina,76.2699737280374,37,169,41.1
Surry County,North Carolina,75.5773702688998,37,171,29.3
Swain County,North Carolina,72.7425463719639,37,173,31.1
Transylvania County,North Carolina,80.167955180563,37,175,27.0
Tyrrell County,North Carolina,77.0931832982546,37,177,39.3
Union County,North Carolina,79.6361038266596,37,179,25.0
Vance County,North Carolina,73.9886328764379,37,181,37.0
Wake County,North Carolina,81.4480752181838,37,183,15.4
Warren County,North Carolina,76.8809317699068,37,185,34.1
Washington County,North Carolina,76.1751456680066,37,187,35.8
Watauga County,North Carolina,81.4474079178964,37,189,20.3
Wayne County,North Carolina,75.7711701332814,37,191,30.5
Wilkes County,North Carolina,76.3850636978269,37,193,31.5
Wilson County,North Carolina,75.9801832639949,37,195,31.9
Yadkin County,North Carolina,76.3997781261703,37,197,34.7
Yancey County,North Carolina,77.3719036437365,37,199,32.6
Adams County,North Dakota,79.6132666817636,38,001,33.6
Barnes County,North Dakota,79.0373096523908,38,003,28.2
Benson County,North Dakota,73.3897173517137,38,005,29.8
Bottineau County,North Dakota,78.5117369478776,38,009,29.2
Bowman County,North Dakota,79.2249527335264,38,011,30.7
Burke County,North Dakota,79.6733510053729,38,013,29.5
Burleigh County,North Dakota,81.4578108638753,38,015,23.3
Cass County,North Dakota,80.9028425643131,38,017,19.7
Cavalier County,North Dakota,80.4006708988079,38,019,29.9
Dickey County,North Dakota,79.4192968908002,38,021,28.2
Divide County,North Dakota,79.7383757072246,38,023,36.7
Dunn County,North Dakota,79.8492981595634,38,025,35.0
Eddy County,North Dakota,76.230427239989,38,027,31.0
Emmons County,North Dakota,79.038215221504,38,029,36.0
Foster County,North Dakota,79.2919478798662,38,031,28.3
Golden Valley County,North Dakota,83.6601275669132,38,033,24.8
Grand Forks County,North Dakota,79.553219666559,38,035,23.2
Grant County,North Dakota,78.9935522492705,38,037,37.3
Griggs County,North Dakota,79.384741456535,38,039,30.6
Hettinger County,North Dakota,79.3741135189698,38,041,35.3
Kidder County,North Dakota,81.0655027071112,38,043,34.9
LaMoure County,North Dakota,81.7485211039916,38,045,27.7
Logan County,North Dakota,80.045651660437,38,047,36.1
McHenry County,North Dakota,79.7312038063874,38,049,34.1
McIntosh County,North Dakota,79.4700046347546,38,051,29.7
McKenzie County,North Dakota,78.9928851256268,38,053,28.8
McLean County,North Dakota,79.0760828613649,38,055,34.1
Mercer County,North Dakota,80.2128331714311,38,057,27.1
Morton County,North Dakota,78.9409023374877,38,059,30.6
Mountrail County,North Dakota,75.4820725452834,38,061,31.8
Nelson County,North Dakota,76.7671783597526,38,063,30.9
Oliver County,North Dakota,82.8737552169219,38,065,31.7
Pembina County,North Dakota,79.978074335188,38,067,32.8
Pierce County,North Dakota,79.1159224364283,38,069,35.4
Ramsey County,North Dakota,78.2000365429767,38,071,28.9
Ransom County,North Dakota,77.9306784240809,38,073,39.1
Renville County,North Dakota,78.7838997662241,38,075,33.8
Richland County,North Dakota,80.7305154812652,38,077,27.5
Rolette County,North Dakota,72.6794460827196,38,079,25.2
Sargent County,North Dakota,80.643124965622,38,081,36.7
Sheridan County,North Dakota,82.5021330150977,38,083,37.4
Sioux County,North Dakota,68.3525262683119,38,085,32.2
Stark County,North Dakota,80.5517489712017,38,089,33.0
Steele County,North Dakota,81.829619726229,38,091,29.2
Stutsman County,North Dakota,78.4786254185206,38,093,34.6
Towner County,North Dakota,78.2285615624407,38,095,32.2
Traill County,North Dakota,79.7006807826929,38,097,25.5
Walsh County,North Dakota,77.8692839623738,38,099,33.9
Ward County,North Dakota,80.357837123704,38,101,31.1
Wells County,North Dakota,78.9212243567136,38,103,34.2
Williams County,North Dakota,78.5462356789679,38,105,26.4
Adams County,Ohio,73.3002420570587,39,001,43.6
Allen County,Ohio,76.8747445794476,39,003,38.5
Ashland County,Ohio,77.9185048550273,39,005,42.8
Ashtabula County,Ohio,75.4130448359176,39,007,44.4
Athens County,Ohio,77.3060808986043,39,009,34.9
Auglaize County,Ohio,78.5252491729004,39,011,43.7
Belmont County,Ohio,76.5908421310338,39,013,42.7
Brown County,Ohio,74.8563580593383,39,015,46.1
Butler County,Ohio,76.8520231646443,39,017,32.8
Carroll County,Ohio,77.4021969776505,39,019,47.9
Champaign County,Ohio,76.5028213834799,39,021,47.5
Clark County,Ohio,74.437523818566,39,023,36.8
Clermont County,Ohio,77.7225817127799,39,025,33.0
Clinton County,Ohio,75.7454742693316,39,027,39.7
Columbiana County,Ohio,76.0637384945333,39,029,45.1
Coshocton County,Ohio,76.7090350339248,39,031,48.4
Crawford County,Ohio,75.548826551973,39,033,45.8
Cuyahoga County,Ohio,76.9895127143235,39,035,28.0
Darke County,Ohio,76.8734029163755,39,037,48.6
Defiance County,Ohio,77.548813090665,39,039,44.0
Delaware County,Ohio,81.9803862090767,39,041,18.8
Erie County,Ohio,76.791038298979,39,043,37.8
Fairfield County,Ohio,78.3498881912276,39,045,33.6
