County,State,mean_life_expectancy,State_FIPS,County_FIPS,age_15_to_44_percentage
Johnson County,Missouri,78.2890426606929,29,101,48.4
Knox County,Missouri,77.1687464155736,29,103,32.5
Laclede County,Missouri,74.9871795971796,29,105,35.2
Lafayette County,Missouri,77.2814723263427,29,107,34.3
Lawrence County,Missouri,75.4937454776264,29,109,35.1
Lewis County,Missouri,76.558472198525,29,111,37.2
Lincoln County,Missouri,76.6051017696392,29,113,38.6
Linn County,Missouri,76.1115961492194,29,115,33.2
Livingston County,Missouri,77.6084690096152,29,117,37.6
McDonald County,Missouri,74.3750338244825,29,119,37.4
Macon County,Missouri,76.932809721869,29,121,31.8
Madison County,Missouri,75.198252377914,29,123,35.4
Maries County,Missouri,76.8056007257014,29,125,32.4
Marion County,Missouri,76.4644938754682,29,127,36.8
Mercer County,Missouri,78.5507557739664,29,129,31.9
Miller County,Missouri,76.7064317289531,29,131,34.5
Mississippi County,Missouri,73.466574376249,29,133,38.2
Moniteau County,Missouri,78.0457990942729,29,135,38.7
Monroe County,Missouri,77.8964856499239,29,137,31.4
Montgomery County,Missouri,75.3892629283879,29,139,32.2
Morgan County,Missouri,75.2855738403941,29,141,30.5
New Madrid County,Missouri,73.0094331103624,29,143,33.9
Newton County,Missouri,76.1733238533823,29,145,35.8
Nodaway County,Missouri,79.7624183879429,29,147,51.8
Oregon County,Missouri,75.5779709540553,29,149,30.1
Osage County,Missouri,78.5809146998205,29,151,35.8
Ozark County,Missouri,75.9056665095218,29,153,26.9
Pemiscot County,Missouri,71.2776317187919,29,155,36.0
Perry County,Missouri,78.1879086751181,29,157,35.1
Pettis County,Missouri,77.2276255784022,29,159,37.4
Phelps County,Missouri,76.5451275290975,29,161,42.5
Pike County,Missouri,76.8289034864748,29,163,38.4
Platte County,Missouri,80.5478361493156,29,165,39.5
Polk County,Missouri,76.1324265198767,29,167,39.1
Pulaski County,Missouri,76.4878422609893,29,169,55.4
Putnam County,Missouri,77.1183634571989,29,171,30.0
Ralls County,Missouri,78.6501538287776,29,173,32.4
Randolph County,Missouri,75.7547002528783,29,175,38.9
Ray County,Missouri,76.3053657010923,29,177,34.6
Reynolds County,Missouri,74.9583382347735,29,179,33.1
Ripley County,Missouri,73.4085749590587,29,181,33.7
Saint Charles County,Missouri,80.2334427282199,29,183,39.0
Saint Clair County,Missouri,76.3787992172268,29,185,28.0
Sainte Genevieve County,Missouri,78.6765101810202,29,186,33.7
Saint Francois County,Missouri,74.3489376669257,29,187,40.1
Saint Louis County,Missouri,78.0530324182917,29,189,37.2
Saline County,Missouri,77.1058610688126,29,195,38.7
Schuyler County,Missouri,77.2788237327163,29,197,33.7
Scotland County,Missouri,77.0428156628402,29,199,34.5
Scott County,Missouri,75.1579370217809,29,201,35.5
Shannon County,Missouri,76.4888215243967,29,203,31.4
Shelby County,Missouri,77.4047719111294,29,205,33.0
Stoddard County,Missouri,75.1190748090003,29,207,35.5
Stone County,Missouri,78.2295366577413,29,209,26.6
Sullivan County,Missouri,76.3314321504108,29,211,34.4
Taney County,Missouri,77.5663092732029,29,213,35.7
Texas County,Missouri,76.4172738887422,29,215,33.6
Vernon County,Missouri,76.2447558458368,29,217,35.4
Warren County,Missouri,78.4370319682602,29,219,34.6
Washington County,Missouri,73.5707548980807,29,221,36.1
Wayne County,Missouri,74.4277087406252,29,223,29.9
Webster County,Missouri,77.1779766199018,29,225,36.4
Worth County,Missouri,78.0233334245582,29,227,30.8
Wright County,Missouri,74.2333975401833,29,229,32.6
Saint Louis City,Missouri,74.3156310192846,29,510,45.3
Beaverhead County,Montana,81.2611681336567,30,001,37.9
Big Horn County,Montana,72.1537982236296,30,003,36.7
Blaine County,Montana,75.9422719315746,30,005,36.7
Broadwater County,Montana,80.7688094022314,30,007,30.5
Carbon County,Montana,81.0225898295223,30,009,29.3
Carter County,Montana,79.4119409227823,30,011,27.4
Cascade County,Montana,77.9830037974634,30,013,38.0
Chouteau County,Montana,79.6508120567405,30,015,33.7
Custer County,Montana,77.5202298905136,30,017,35.7
Daniels County,Montana,78.8119876640144,30,019,28.9
Dawson County,Montana,79.0518096269866,30,021,37.1
Deer Lodge County,Montana,76.7740789598657,30,023,34.4
Fallon County,Montana,78.6669026070591,30,025,35.5
Fergus County,Montana,78.1449096001316,30,027,32.2
Flathead County,Montana,79.6211012349359,30,029,35.1
Gallatin County,Montana,82.5513867722228,30,031,48.9
Garfield County,Montana,78.693616876639,30,033,33.4
Glacier County,Montana,72.6318624382181,30,035,38.3
Granite County,Montana,81.8016996342504,30,039,26.2
Hill County,Montana,77.5620419049987,30,041,38.4
Jefferson County,Montana,79.3396280048037,30,043,30.7
Judith Basin County,Montana,80.4193283299226,30,045,28.9
Lake County,Montana,78.5462323788866,30,047,32.4
Lewis and Clark County,Montana,79.6688886503679,30,049,36.2
Liberty County,Montana,81.788083063862,30,051,30.4
Lincoln County,Montana,78.6997042910146,30,053,26.2
McCone County,Montana,78.6191466287641,30,055,28.7
Madison County,Montana,81.001278114198,30,057,28.9
Meagher County,Montana,79.8336835997472,30,059,30.6
Mineral County,Montana,78.3564766648743,30,061,27.8
Missoula County,Montana,80.1112963928803,30,063,45.5
Musselshell County,Montana,76.5865585288844,30,065,28.1
Phillips County,Montana,77.5958296979228,30,071,28.7
Pondera County,Montana,78.7882642604307,30,073,33.0
Powder River County,Montana,80.3509869768221,30,075,28.6
Powell County,Montana,77.7629858469798,30,077,37.1
Prairie County,Montana,78.5936037650248,30,079,25.6
Ravalli County,Montana,80.0459616400025,30,081,29.7
Richland County,Montana,77.9007416608575,30,083,38.3
Roosevelt County,Montana,70.1082959382233,30,085,38.6
Rosebud County,Montana,74.9256976405033,30,087,34.9
Sanders County,Montana,78.2913582107816,30,089,25.6
Sheridan County,Montana,77.1479328317042,30,091,31.0
Silver Bow County,Montana,76.9994311297742,30,093,37.6
Stillwater County,Montana,80.0476905081314,30,095,30.2
Sweet Grass County,Montana,81.0786261676398,30,097,27.6
Teton County,Montana,80.2975263112203,30,099,30.7
Toole County,Montana,78.1989809594254,30,101,37.3
Valley County,Montana,78.6230145099804,30,105,33.0
Wheatland County,Montana,78.7926828847031,30,107,32.1
Wibaux County,Montana,77.4419411877351,30,109,22.8
Yellowstone County,Montana,78.4193529785955,30,111,38.2
Park County,Montana,80.0545185752407,30,067,33.6
Adams County,Nebraska,79.3470547600106,31,001,37.5
Antelope County,Nebraska,80.5876807931275,31,003,30.5
Boone County,Nebraska,81.0241067440396,31,011,30.6
Box Butte County,Nebraska,78.0386216856007,31,013,35.1
Boyd County,Nebraska,78.5580052855373,31,015,24.3
Brown County,Nebraska,79.7215454235803,31,017,27.9
Buffalo County,Nebraska,80.5865060116673,31,019,44.5
Burt County,Nebraska,78.0708243672621,31,021,30.0
Butler County,Nebraska,79.0848849565426,31,023,32.9
Cass County,Nebraska,79.4937285965877,31,025,34.2
Cedar County,Nebraska,80.5428220804455,31,027,30.6
Chase County,Nebraska,78.6923753349374,31,029,32.4
Cherry County,Nebraska,78.649965583225,31,031,34.7
Cheyenne County,Nebraska,79.0560187385229,31,033,35.2
Clay County,Nebraska,78.485702483403,31,035,32.3
Colfax County,Nebraska,80.1828284425353,31,037,39.1
Cuming County,Nebraska,81.7046901373247,31,039,31.6
Custer County,Nebraska,79.3401178506773,31,041,32.6
Dakota County,Nebraska,78.1095024370408,31,043,39.4
Dawes County,Nebraska,79.0544837661748,31,045,44.7
Dawson County,Nebraska,79.0699507723271,31,047,37.9
Deuel County,Nebraska,78.1417367919002,31,049,29.0
Dixon County,Nebraska,79.4103713148515,31,051,33.2
Dodge County,Nebraska,78.1061216839724,31,053,36.1
Douglas County,Nebraska,79.2177430375057,31,055,42.1
Dundy County,Nebraska,77.6832354464872,31,057,31.9
Fillmore County,Nebraska,78.1804347489578,31,059,32.1
Franklin County,Nebraska,78.3642577374874,31,061,28.3
Frontier County,Nebraska,82.451624912967,31,063,34.1
Furnas County,Nebraska,78.2458716545439,31,065,30.5
Gage County,Nebraska,78.112546232577,31,067,32.8
Garden County,Nebraska,78.3706998276252,31,069,28.1
Garfield County,Nebraska,79.6681817488178,31,071,29.1
Gosper County,Nebraska,80.9753016648756,31,073,27.4
Greeley County,Nebraska,80.4405267587797,31,077,29.9
Hall County,Nebraska,78.6950898766518,31,079,38.1
Hamilton County,Nebraska,80.5165550025985,31,081,34.0
Harlan County,Nebraska,80.2457674137695,31,083,29.8
Hitchcock County,Nebraska,78.6479010989195,31,087,29.7
Holt County,Nebraska,79.6078421385985,31,089,30.7
Howard County,Nebraska,79.8691284181652,31,093,31.8
Jefferson County,Nebraska,77.8639838366702,31,095,30.0
Johnson County,Nebraska,78.1727593169089,31,097,38.7
Kearney County,Nebraska,78.7181639936437,31,099,33.8
Keith County,Nebraska,78.8450383050117,31,101,29.2
Kimball County,Nebraska,77.589110048305,31,105,30.2
Knox County,Nebraska,79.5744448501549,31,107,29.5
Lancaster County,Nebraska,80.2663041232382,31,109,45.1
Lincoln County,Nebraska,78.7921651878036,31,111,35.9
Madison County,Nebraska,78.7568388493727,31,119,38.1
Merrick County,Nebraska,78.9913686957274,31,121,33.2
Morrill County,Nebraska,77.7022488201815,31,123,33.4
Nance County,Nebraska,77.9775324657345,31,125,31.9
Nemaha County,Nebraska,78.4212910079487,31,127,38.7
Nuckolls County,Nebraska,79.343365704606,31,129,28.7
Otoe County,Nebraska,79.4105575791155,31,131,34.1
Pawnee County,Nebraska,79.6259276496042,31,133,27.4
Perkins County,Nebraska,80.2331773751733,31,135,32.1
Phelps County,Nebraska,79.6044363211077,31,137,33.5
Pierce County,Nebraska,80.3465630055248,31,139,32.9
Platte County,Nebraska,80.5103790679436,31,141,36.4
Polk County,Nebraska,80.3351397330614,31,143,31.1
Red Willow County,Nebraska,78.3881599587656,31,145,35.9
Richardson County,Nebraska,77.5430218494051,31,147,29.7
Rock County,Nebraska,78.9124294919825,31,149,33.0
Saline County,Nebraska,77.8581658131709,31,151,41.3
Sarpy County,Nebraska,81.544861968518,31,153,41.8
Saunders County,Nebraska,79.4118155542937,31,155,33.5
Scotts Bluff County,Nebraska,77.5186623991795,31,157,35.6
Seward County,Nebraska,79.130834408915,31,159,38.9
Sheridan County,Nebraska,77.9386375589494,31,161,30.3
Sherman County,Nebraska,79.5017764163741,31,163,28.2
Sioux County,Nebraska,83.045289650787,31,165,30.5
Stanton County,Nebraska,80.9367815544501,31,167,33.3
Thayer County,Nebraska,78.4429326284462,31,169,28.7
Thurston County,Nebraska,73.5461119898307,31,173,37.4
Valley County,Nebraska,80.1731413159872,31,175,30.4
Washington County,Nebraska,80.0857716339203,31,177,34.0
Wayne County,Nebraska,82.7814227477323,31,179,46.6
Webster County,Nebraska,77.6032819567834,31,181,30.6
York County,Nebraska,79.7630512230829,31,185,36.2
Churchill County,Nevada,75.8737025146303,32,001,34.9
Clark County,Nevada,78.847137011308,32,003,41.0
Douglas County,Nevada,81.4013490587809,32,005,28.9
Elko County,Nevada,78.8776980672198,32,007,41.0
Eureka County,Nevada,77.7557767944326,32,011,25.8
Humboldt County,Nevada,77.1783472051203,32,013,38.5
Lander County,Nevada,77.1295028637318,32,015,35.0
Lincoln County,Nevada,78.4082226021821,32,017,37.9
Lyon County,Nevada,76.3076745998254,32,019,34.1
Mineral County,Nevada,74.648520990238,32,021,28.6
Nye County,Nevada,73.9714159924595,32,023,27.3
Pershing County,Nevada,78.5932955241777,32,027,39.5
Storey County,Nevada,83.1002065163724,32,029,28.4
Washoe County,Nevada,78.5228695030918,32,031,39.8
White Pine County,Nevada,77.67468887692,32,033,39.9
Carson City,Nevada,75.1702654629665,32,510,35.5
Belknap County,New Hampshire,77.9506216537254,33,001,32.0
Carroll County,New Hampshire,79.6484068847769,33,003,27.9
Cheshire County,New Hampshire,79.3401160433392,33,005,37.3
Coos County,New Hampshire,76.544724882591,33,007,32.2
Grafton County,New Hampshire,80.4557215078991,33,009,38.7
Hillsborough County,New Hampshire,79.5080751939833,33,011,38.3
Merrimack County,New Hampshire,79.2821011607201,33,013,36.9
Rockingham County,New Hampshire,80.4150132999557,33,015,34.9
Strafford County,New Hampshire,78.0334555925351,33,017,43.4
Sullivan County,New Hampshire,78.8240447198309,33,019,32.9
Atlantic County,New Jersey,77.6443744609873,34,001,36.1
Bergen County,New Jersey,83.3765358270654,34,003,36.7
Burlington County,New Jersey,79.7909814740044,34,005,37.1
Camden County,New Jersey,77.6878985619115,34,007,38.7
Cape May County,New Jersey,77.5324027886529,34,009,30.4
Cumberland County,New Jersey,75.6845821068736,34,011,39.8
Essex County,New Jersey,80.1088635467788,34,013,40.4
Gloucester County,New Jersey,78.2416490010653,34,015,37.8
Hudson County,New Jersey,82.7772269658413,34,017,47.7
Hunterdon County,New Jersey,83.7778782621402,34,019,32.8
Mercer County,New Jersey,80.7083792371868,34,021,40.3
Middlesex County,New Jersey,81.9584133897627,34,023,40.4
Monmouth County,New Jersey,81.0345288143611,34,025,34.8
Morris County,New Jersey,82.8581509128825,34,027,35.8
Ocean County,New Jersey,79.4155760487836,34,029,32.1
Passaic County,New Jersey,80.9883579555609,34,031,39.8
Salem County,New Jersey,76.2894610077302,34,033,35.3
Somerset County,New Jersey,82.9102463266307,34,035,36.4
Sussex County,New Jersey,79.9849836201924,34,037,34.5
Union County,New Jersey,81.8210973760344,34,039,39.0
Warren County,New Jersey,80.2053993768611,34,041,34.9
Bernalillo County,New Mexico,78.5856894177157,35,001,40.7
Catron County,New Mexico,79.9665904889761,35,003,23.7
Chaves County,New Mexico,75.8813062192512,35,005,38.9
Colfax County,New Mexico,78.112101354975,35,007,30.2
Curry County,New Mexico,76.9569917677691,35,009,45.0
De Baca County,New Mexico,75.5340648348388,35,011,37.5
Dona Ana County,New Mexico,80.2268191585187,35,013,42.5
Eddy County,New Mexico,75.4467775238929,35,015,39.8
Grant County,New Mexico,77.9380176120927,35,017,32.1
Guadalupe County,New Mexico,76.5838406817984,35,019,36.2
Hidalgo County,New Mexico,76.6553407790287,35,023,32.7
Lea County,New Mexico,76.1466244318774,35,025,41.9
Lincoln County,New Mexico,79.9128329189469,35,027,28.4
Los Alamos County,New Mexico,83.7122481210324,35,028,34.1
Luna County,New Mexico,75.6171234557465,35,029,35.2
McKinley County,New Mexico,72.3919797805834,35,031,40.9
Mora County,New Mexico,78.1758591193714,35,033,28.4
Otero County,New Mexico,77.999039099172,35,035,40.2
Quay County,New Mexico,75.6182019234588,35,037,32.3
Rio Arriba County,New Mexico,74.130700284552,35,039,34.7
Roosevelt County,New Mexico,77.9993768131722,35,041,45.2
Sandoval County,New Mexico,79.2752241282717,35,043,37.2
San Juan County,New Mexico,76.334855527114,35,045,39.3
San Miguel County,New Mexico,77.147831127939,35,047,36.3
Santa Fe County,New Mexico,81.3237996499953,35,049,33.3
Sierra County,New Mexico,73.8033571801279,35,051,23.8
Socorro County,New Mexico,76.4107673186578,35,053,36.1
Taos County,New Mexico,79.4869168729099,35,055,30.8
Torrance County,New Mexico,76.8390741945884,35,057,35.1
Union County,New Mexico,76.9213874253773,35,059,37.0
Cibola County,New Mexico,76.966131812184,35,006,40.1
Valencia County,New Mexico,76.966131812184,35,061,36.8
Albany County,New York,80.2755635862936,36,001,42.6
Allegany County,New York,78.5604817813611,36,003,39.1
Bronx County,New York,80.8505083638534,36,005,42.8
Broome County,New York,78.971923446724,36,007,39.1
Cattaraugus County,New York,77.9330290648753,36,009,34.7
Cayuga County,New York,79.8233547544726,36,011,36.2
Chautauqua County,New York,78.2364179442414,36,013,35.8
Chemung County,New York,77.4278580435858,36,015,36.1
Chenango County,New York,77.8307855443168,36,017,33.2
Clinton County,New York,79.6048534141159,36,019,40.9
Columbia County,New York,80.1430298187767,36,021,32.1
Cortland County,New York,78.8058446022686,36,023,43.0
Delaware County,New York,79.4412212283008,36,025,32.7
Dutchess County,New York,81.1744586179377,36,027,37.9
Erie County,New York,78.787162192097,36,029,38.3
Essex County,New York,80.1419068715093,36,031,33.6
Franklin County,New York,79.146065012731,36,033,39.6
Fulton County,New York,78.4453621302226,36,035,34.9
Genesee County,New York,78.9182260725436,36,037,35.4
Greene County,New York,79.0676218342773,36,039,34.8
Hamilton County,New York,78.7545966160318,36,041,25.2
Herkimer County,New York,79.2129161498665,36,043,34.2
Jefferson County,New York,78.4885797683522,36,045,44.3
Kings County,New York,83.1532240987191,36,047,43.9
Lewis County,New York,79.7863342832876,36,049,34.3
Livingston County,New York,80.1933085291259,36,051,39.9
Madison County,New York,80.8690405417206,36,053,37.8
Monroe County,New York,80.1604672884848,36,055,39.1
Montgomery County,New York,78.1388642989262,36,057,35.8
Nassau County,New York,83.1936524881624,36,059,36.4
New York County,New York,85.2969777195418,36,061,47.8
Niagara County,New York,78.0849562683352,36,063,35.6
Oneida County,New York,78.5285805933605,36,065,36.7
Onondaga County,New York,79.689228975177,36,067,38.7
Ontario County,New York,80.1675200929618,36,069,34.8
Orange County,New York,80.5975597891983,36,071,38.6
Orleans County,New York,78.3192307120685,36,073,36.8
Oswego County,New York,78.3698389718183,36,075,37.8
Otsego County,New York,80.3373512860181,36,077,39.4
Putnam County,New York,82.7867578369497,36,079,35.2
Queens County,New York,84.1019474959093,36,081,41.0
Rensselaer County,New York,79.3928000599192,36,083,39.5
Richmond County,New York,81.3211938390235,36,085,38.3
Rockland County,New York,83.3269355493864,36,087,36.5
Saint Lawrence County,New York,79.4189378649861,36,089,39.8
Saratoga County,New York,81.4835497763364,36,091,36.4
Schenectady County,New York,79.1641233369798,36,093,38.3
Schoharie County,New York,80.8532975059116,36,095,35.1
Schuyler County,New York,78.8768831002739,36,097,32.7
Seneca County,New York,78.7136840681651,36,099,36.8
Steuben County,New York,78.7840806811076,36,101,34.8
Suffolk County,New York,81.1318766191547,36,103,36.7
Sullivan County,New York,78.4315327146856,36,105,35.0
Tioga County,New York,80.2122507529728,36,107,33.4
Tompkins County,New York,81.2073495576197,36,109,52.4
Ulster County,New York,80.2078796076536,36,111,36.5
Warren County,New York,79.602395470536,36,113,33.2
Washington County,New York,78.9871773358639,36,115,35.4
Wayne County,New York,79.1908516794902,36,117,33.8
Westchester County,New York,83.8664538648339,36,119,37.1
Wyoming County,New York,78.9775789392251,36,121,36.9
Yates County,New York,79.019204524286,36,123,35.0
Alamance County,North Carolina,77.1714560616226,37,001,38.3
Alexander County,North Carolina,77.4099841765528,37,003,35.2
Alleghany County,North Carolina,77.5256985499814,37,005,29.5
Anson County,North Carolina,74.0134624519933,37,007,38.8
Ashe County,North Carolina,77.5876101023478,37,009,31.3
Avery County,North Carolina,77.1382285234349,37,011,37.9
Beaufort County,North Carolina,75.9101971567683,37,013,31.8
Bertie County,North Carolina,75.9032823118724,37,015,35.0
Bladen County,North Carolina,75.1166589663767,37,017,33.6
Brunswick County,North Carolina,78.8591024754547,37,019,27.1
Buncombe County,North Carolina,78.6532217970457,37,021,38.1
Burke County,North Carolina,76.5894401863983,37,023,35.7
Cabarrus County,North Carolina,78.7750683856967,37,025,39.4
Caldwell County,North Carolina,75.9646947966062,37,027,34.1
Camden County,North Carolina,78.5125478449457,37,029,34.7
Carteret County,North Carolina,77.5924852944915,37,031,30.9
Caswell County,North Carolina,76.7058667876879,37,033,33.4
Catawba County,North Carolina,76.7826704575699,37,035,36.3
Chatham County,North Carolina,81.2919328731352,37,037,30.4
Cherokee County,North Carolina,76.6515846298679,37,039,28.2
Chowan County,North Carolina,76.4731116934321,37,041,33.2
Clay County,North Carolina,77.5577684728579,37,043,25.5
Cleveland County,North Carolina,74.4819861087774,37,045,35.8
Columbus County,North Carolina,73.7434603121267,37,047,36.4
Craven County,North Carolina,76.725242058675,37,049,40.1
Cumberland County,North Carolina,76.0114080449317,37,051,46.1
Currituck County,North Carolina,77.9346776405579,37,053,35.1
Dare County,North Carolina,78.6628847204073,37,055,32.1
Davidson County,North Carolina,76.2105314258375,37,057,35.0
Davie County,North Carolina,78.1692852682626,37,059,32.7
Duplin County,North Carolina,78.2447475779255,37,061,35.4
Durham County,North Carolina,80.1009784850092,37,063,45.6
Edgecombe County,North Carolina,73.8506988868835,37,065,34.8
Forsyth County,North Carolina,77.8917760903258,37,067,38.9
Franklin County,North Carolina,77.6017012496297,37,069,36.3
Gaston County,North Carolina,75.5904784532804,37,071,37.8
Gates County,North Carolina,76.9938036100224,37,073,30.9
Graham County,North Carolina,76.1523885247387,37,075,32.0
Granville County,North Carolina,77.9870291756789,37,077,36.5
Greene County,North Carolina,76.5588186953995,37,079,39.9
Guilford County,North Carolina,78.1159470318402,37,081,40.9
Halifax County,North Carolina,74.2542917605981,37,083,33.9
Harnett County,North Carolina,76.8017620350835,37,085,42.3
Haywood County,North Carolina,77.1678075418857,37,087,32.3
Henderson County,North Carolina,79.2438661736313,37,089,31.2
Hertford County,North Carolina,76.0624245000978,37,091,37.5
Hoke County,North Carolina,76.1806095780759,37,093,44.4
Hyde County,North Carolina,75.983768211427,37,095,38.2
Iredell County,North Carolina,77.9859307611434,37,097,37.0
Jackson County,North Carolina,78.394451791345,37,099,43.3
Johnston County,North Carolina,77.6338876511093,37,101,38.6
Jones County,North Carolina,75.8563180727289,37,103,31.4
Lee County,North Carolina,76.46842481045,37,105,37.4
Lenoir County,North Carolina,74.3752764707142,37,107,33.8
Lincoln County,North Carolina,77.5981194866353,37,109,34.8
McDowell County,North Carolina,76.813308548284,37,111,34.2
Macon County,North Carolina,77.8700057780804,37,113,29.3
Madison County,North Carolina,77.8609916254203,37,115,36.4
Martin County,North Carolina,74.9172354192396,37,117,31.6
Mecklenburg County,North Carolina,80.3875109043312,37,119,44.6
Mitchell County,North Carolina,75.6215955877972,37,121,32.4
Montgomery County,North Carolina,76.2811814728498,37,123,33.8
Moore County,North Carolina,79.5030022023262,37,125,32.9
Nash County,North Carolina,75.27052877229,37,127,35.9
New Hanover County,North Carolina,79.3107141349739,37,129,41.9
Northampton County,North Carolina,76.5129631772626,37,131,30.3
Onslow County,North Carolina,76.3454976741867,37,133,53.7
Orange County,North Carolina,81.9392500779795,37,135,45.7
Pamlico County,North Carolina,77.3386125899263,37,137,30.1
Pasquotank County,North Carolina,76.2372105047676,37,139,38.4
Pender County,North Carolina,77.725951764887,37,141,34.9
Perquimans County,North Carolina,78.3437798581119,37,143,28.2
Person County,North Carolina,76.434124783474,37,145,34.3
Pitt County,North Carolina,78.3209301832862,37,147,46.8
Polk County,North Carolina,79.5038036699843,37,149,27.2
Randolph County,North Carolina,76.0343263940247,37,151,35.8
Richmond County,North Carolina,73.700982415126,37,153,36.9
Robeson County,North Carolina,72.7412709923272,37,155,39.2
Rockingham County,North Carolina,75.0523243710862,37,157,33.7
Rowan County,North Carolina,75.3256782794432,37,159,36.8
Rutherford County,North Carolina,75.5412147211789,37,161,33.5
Sampson County,North Carolina,75.4817868326919,37,163,36.0
Scotland County,North Carolina,74.2733096909591,37,165,37.4
Stanly County,North Carolina,76.0685806168545,37,167,35.8
Stokes County,North Carolina,76.240994723691,37,169,33.0
Surry County,North Carolina,75.5741443557437,37,171,34.2
Swain County,North Carolina,72.7509187786444,37,173,34.6
Transylvania County,North Carolina,80.3964013058706,37,175,30.0
Tyrrell County,North Carolina,77.1269890909868,37,177,35.3
Union County,North Carolina,79.8449818392295,37,179,37.8
Vance County,North Carolina,74.0306157207616,37,181,35.3
Wake County,North Carolina,81.6169899651785,37,183,43.1
Warren County,North Carolina,76.7769826668545,37,185,32.0
Washington County,North Carolina,76.2167448341725,37,187,32.1
Watauga County,North Carolina,81.6124188205434,37,189,51.5
Wayne County,North Carolina,75.8694314235499,37,191,38.6
Wilkes County,North Carolina,76.5094248637112,37,193,33.4
Wilson County,North Carolina,75.8912093915047,37,195,36.3
Yadkin County,North Carolina,76.4026808299104,37,197,33.6
Yancey County,North Carolina,77.4762363032904,37,199,31.4
Adams County,North Dakota,79.9474718012062,38,001,30.9
Barnes County,North Dakota,79.2463625623595,38,003,34.2
Benson County,North Dakota,73.7743345451962,38,005,34.5
Bottineau County,North Dakota,78.7594144316889,38,009,32.1
Bowman County,North Dakota,79.4964756085603,38,011,33.7
Burke County,North Dakota,79.9908234229571,38,013,32.3
Burleigh County,North Dakota,81.7056841213007,38,015,40.1
Cass County,North Dakota,80.943412214154,38,017,48.0
Cavalier County,North Dakota,80.6956843247347,38,019,27.4
Dickey County,North Dakota,79.6123577512691,38,021,34.6
Divide County,North Dakota,79.8904470268062,38,023,30.0
Dunn County,North Dakota,80.2238569826204,38,025,34.4
Eddy County,North Dakota,76.4673558980188,38,027,33.0
Emmons County,North Dakota,79.3191705328654,38,029,26.8
Foster County,North Dakota,79.3689694312422,38,031,32.4
Golden Valley County,North Dakota,84.328513956903,38,033,32.6
Grand Forks County,North Dakota,79.7070383078108,38,035,49.3
Grant County,North Dakota,79.1057003018955,38,037,28.0
Griggs County,North Dakota,79.764253587264,38,039,27.6
Hettinger County,North Dakota,79.5227302945599,38,041,31.1
Kidder County,North Dakota,81.3250543519349,38,043,29.6
LaMoure County,North Dakota,81.9539354478231,38,045,28.6
Logan County,North Dakota,80.2556716126175,38,047,27.9
McHenry County,North Dakota,80.0190362256496,38,049,32.3
McIntosh County,North Dakota,79.4819337024135,38,051,26.1
McKenzie County,North Dakota,79.4819956964387,38,053,42.0
McLean County,North Dakota,79.3087318740976,38,055,30.6
Mercer County,North Dakota,80.4307847984073,38,057,32.1
Morton County,North Dakota,79.0853685544244,38,059,39.6
Mountrail County,North Dakota,75.658717525964,38,061,42.1
Nelson County,North Dakota,76.943125268542,38,063,28.0
Oliver County,North Dakota,83.2195251078576,38,065,28.1
Pembina County,North Dakota,80.0938183030581,38,067,30.4
Pierce County,North Dakota,79.6689411485519,38,069,30.7
Ramsey County,North Dakota,78.4767049257008,38,071,35.1
Ransom County,North Dakota,78.0994986843792,38,073,31.1
Renville County,North Dakota,79.261222983168,38,075,31.8
Richland County,North Dakota,80.8086295291153,38,077,39.2
Rolette County,North Dakota,72.8854730496903,38,079,36.7
Sargent County,North Dakota,80.7876237280459,38,081,33.3
Sheridan County,North Dakota,83.1746761625582,38,083,25.6
Sioux County,North Dakota,68.4029077869621,38,085,40.4
Stark County,North Dakota,80.6059948660374,38,089,41.6
Steele County,North Dakota,82.0360487128417,38,091,26.3
Stutsman County,North Dakota,78.6279012895176,38,093,37.8
Towner County,North Dakota,78.2434874022085,38,095,29.1
Traill County,North Dakota,79.8325487049139,38,097,35.4
Walsh County,North Dakota,77.8322784560394,38,099,31.6
Ward County,North Dakota,80.6705751925225,38,101,46.4
Wells County,North Dakota,78.9962659640122,38,103,24.9
Williams County,North Dakota,78.8440997784856,38,105,45.5
Adams County,Ohio,73.2565760364034,39,001,34.9
Allen County,Ohio,77.005363061584,39,003,38.0
Ashland County,Ohio,77.8532538206118,39,005,36.8
Ashtabula County,Ohio,75.381805028664,39,007,34.6
Athens County,Ohio,77.5222781819628,39,009,54.1
Auglaize County,Ohio,78.5551105103106,39,011,34.8
Belmont County,Ohio,76.6845232820318,39,013,35.0
Brown County,Ohio,74.9086792827588,39,015,34.9
Butler County,Ohio,76.9978410611561,39,017,40.3
Carroll County,Ohio,77.541174480094,39,019,32.5
Champaign County,Ohio,76.5532365801776,39,021,35.5
Clark County,Ohio,74.3620694542421,39,023,35.5
Clermont County,Ohio,77.848483451142,39,025,36.8
Clinton County,Ohio,75.7453887990937,39,027,36.8
Columbiana County,Ohio,76.2235086946947,39,029,34.3
Coshocton County,Ohio,76.7957274843177,39,031,34.2
Crawford County,Ohio,75.5930434273825,39,033,34.1
Cuyahoga County,Ohio,77.0580341972487,39,035,37.9
Darke County,Ohio,76.8060957371893,39,037,33.9
Defiance County,Ohio,77.5791214727635,39,039,37.1
Delaware County,Ohio,82.1610006706765,39,041,37.7
