County,State,mean_life_expectancy,State_FIPS,County_FIPS,poverty_rate
Jefferson County,Missouri,76.024076474587,29,099,10.9
Johnson County,Missouri,77.9738620097951,29,101,16.2
Knox County,Missouri,76.7958214823764,29,103,20.2
Laclede County,Missouri,75.1142808434637,29,105,17.7
Lafayette County,Missouri,76.871143716326,29,107,12.8
Lawrence County,Missouri,75.4397893217695,29,109,17.1
Lewis County,Missouri,76.609073277272,29,111,15.2
Lincoln County,Missouri,76.5028105340331,29,113,13.2
Linn County,Missouri,75.8654983733096,29,115,16.5
Livingston County,Missouri,77.1574234361009,29,117,17.9
McDonald County,Missouri,74.1145284503608,29,119,19.0
Macon County,Missouri,76.6786244226203,29,121,17.0
Madison County,Missouri,74.3310890399807,29,123,18.8
Maries County,Missouri,76.6429347453429,29,125,18.9
Marion County,Missouri,76.2568326929545,29,127,18.4
Mercer County,Missouri,78.0990673844792,29,129,17.7
Miller County,Missouri,76.2972245443321,29,131,16.5
Mississippi County,Missouri,73.0711489006521,29,133,31.7
Moniteau County,Missouri,77.713481859273,29,135,11.9
Monroe County,Missouri,77.7612035039737,29,137,13.0
Montgomery County,Missouri,75.3062578169907,29,139,16.1
Morgan County,Missouri,75.0839417675962,29,141,25.5
New Madrid County,Missouri,72.7057423493087,29,143,24.1
Newton County,Missouri,75.9340924444762,29,145,12.9
Nodaway County,Missouri,79.3197781323659,29,147,22.6
Oregon County,Missouri,75.1183193331109,29,149,25.3
Osage County,Missouri,78.361679886808,29,151,6.8
Ozark County,Missouri,75.5832717037637,29,153,27.6
Pemiscot County,Missouri,71.0018412573099,29,155,28.5
Perry County,Missouri,77.8267655317012,29,157,8.2
Pettis County,Missouri,76.9295237772793,29,159,17.2
Phelps County,Missouri,76.2507193406522,29,161,20.4
Pike County,Missouri,76.4662124482018,29,163,15.1
Platte County,Missouri,80.2551547125401,29,165,7.2
Polk County,Missouri,76.0743597488892,29,167,14.4
Pulaski County,Missouri,76.2344983601379,29,169,12.8
Putnam County,Missouri,76.6702661398197,29,171,16.9
Ralls County,Missouri,78.4255644381174,29,173,13.3
Randolph County,Missouri,75.6288832139795,29,175,16.5
Ray County,Missouri,76.0961889555643,29,177,15.6
Reynolds County,Missouri,74.3911003798123,29,179,17.3
Ripley County,Missouri,73.0299819212142,29,181,23.4
Saint Charles County,Missouri,80.0753691114768,29,183,5.7
Saint Clair County,Missouri,76.0180503787813,29,185,22.2
Sainte Genevieve County,Missouri,78.114458965438,29,186,16.6
Saint Francois County,Missouri,74.0978124238979,29,187,15.4
Saint Louis County,Missouri,78.0621777029217,29,189,9.8
Saline County,Missouri,76.8468927371075,29,195,17.3
Schuyler County,Missouri,76.8440137595409,29,197,18.4
Scotland County,Missouri,76.9226441560562,29,199,16.7
Scott County,Missouri,74.8783581320391,29,201,20.1
Shannon County,Missouri,75.5665146152321,29,203,30.5
Shelby County,Missouri,77.08625513736,29,205,15.5
Stoddard County,Missouri,74.9380903343975,29,207,16.8
Stone County,Missouri,77.784187287974,29,209,12.8
Sullivan County,Missouri,76.0570557501338,29,211,15.9
Taney County,Missouri,77.2216155577737,29,213,17.1
Texas County,Missouri,76.1069347378964,29,215,25.3
Vernon County,Missouri,75.6838414185385,29,217,15.2
Warren County,Missouri,78.1556259102142,29,219,12.8
Washington County,Missouri,73.2850034176147,29,221,20.2
Wayne County,Missouri,74.0204758818898,29,223,23.4
Webster County,Missouri,76.9561775866636,29,225,18.4
Worth County,Missouri,77.6577552075631,29,227,15.0
Wright County,Missouri,74.1104165835914,29,229,25.0
Saint Louis City,Missouri,74.0373682826165,29,510,25.0
Beaverhead County,Montana,80.802937956819,30,001,16.1
Big Horn County,Montana,71.782504420157,30,003,26.8
Blaine County,Montana,75.0403529260628,30,005,32.7
Broadwater County,Montana,79.922341946895,30,007,7.8
Carbon County,Montana,80.396069369275,30,009,9.9
Carter County,Montana,78.9408132448393,30,011,11.8
Cascade County,Montana,77.7692994853194,30,013,13.1
Chouteau County,Montana,79.0918749905367,30,015,20.3
Custer County,Montana,77.0737057489451,30,017,9.8
Daniels County,Montana,78.3345721639302,30,019,4.6
Dawson County,Montana,78.3899740246786,30,021,12.3
Deer Lodge County,Montana,76.5407352355609,30,023,18.8
Fallon County,Montana,78.1547027799327,30,025,5.8
Fergus County,Montana,77.8562639715539,30,027,14.7
Flathead County,Montana,79.1927520087399,30,029,13.6
Gallatin County,Montana,81.9656480162457,30,031,13.0
Garfield County,Montana,78.2814610146612,30,033,5.1
Glacier County,Montana,72.1796804261226,30,035,33.1
Granite County,Montana,81.3028837117273,30,039,9.9
Hill County,Montana,77.0796309532099,30,041,21.2
Jefferson County,Montana,78.8889268836419,30,043,9.9
Judith Basin County,Montana,80.1332140890852,30,045,13.9
Lake County,Montana,77.8937497855445,30,047,20.9
Lewis and Clark County,Montana,79.2955692635492,30,049,11.4
Liberty County,Montana,81.4900849335824,30,051,13.9
Lincoln County,Montana,77.9740395261073,30,053,16.4
McCone County,Montana,78.1919022779187,30,055,7.7
Madison County,Montana,80.6913229475527,30,057,10.6
Meagher County,Montana,79.0344382196959,30,059,15.8
Mineral County,Montana,77.7097232629033,30,061,20.1
Missoula County,Montana,79.67579863951,30,063,15.9
Musselshell County,Montana,76.1937113743937,30,065,17.4
Phillips County,Montana,77.0920140659319,30,071,18.0
Pondera County,Montana,78.0732048989731,30,073,19.0
Powder River County,Montana,79.6749079578211,30,075,8.2
Powell County,Montana,77.2107814260551,30,077,14.6
Prairie County,Montana,77.9389513035233,30,079,10.1
Ravalli County,Montana,79.599039585145,30,081,16.0
Richland County,Montana,77.3124170885234,30,083,5.9
Roosevelt County,Montana,69.6546272005477,30,085,29.1
Rosebud County,Montana,74.7412929191264,30,087,19.1
Sanders County,Montana,77.7086295235043,30,089,21.2
Sheridan County,Montana,76.7449594300493,30,091,12.2
Silver Bow County,Montana,76.4066465849226,30,093,19.2
Stillwater County,Montana,79.48613160779,30,095,6.5
Sweet Grass County,Montana,80.6928497853089,30,097,10.4
Teton County,Montana,79.8632542094661,30,099,9.8
Toole County,Montana,77.765654046676,30,101,16.6
Valley County,Montana,78.0285803056583,30,105,7.4
Wheatland County,Montana,78.3925561791917,30,107,19.8
Wibaux County,Montana,76.9439879609077,30,109,10.8
Yellowstone County,Montana,78.1957968107236,30,111,10.1
Park County,Montana,79.6370508562593,30,067,13.4
Adams County,Nebraska,79.0721996526937,31,001,12.4
Antelope County,Nebraska,80.3612412078825,31,003,11.5
Boone County,Nebraska,80.6549802251683,31,011,7.3
Box Butte County,Nebraska,77.8839907622876,31,013,10.9
Boyd County,Nebraska,78.4080256349196,31,015,9.8
Brown County,Nebraska,79.7038204816775,31,017,16.0
Buffalo County,Nebraska,80.2504415890715,31,019,14.4
Burt County,Nebraska,78.0007108645563,31,021,12.3
Butler County,Nebraska,78.6733252475192,31,023,7.8
Cass County,Nebraska,79.0532117683811,31,025,6.3
Cedar County,Nebraska,80.5125281093338,31,027,9.7
Chase County,Nebraska,78.5459536228485,31,029,8.0
Cherry County,Nebraska,78.4799255979361,31,031,9.0
Cheyenne County,Nebraska,79.029493632445,31,033,10.9
Clay County,Nebraska,78.2121298888756,31,035,11.1
Colfax County,Nebraska,80.1616065432502,31,037,8.2
Cuming County,Nebraska,81.2876177525586,31,039,8.0
Custer County,Nebraska,79.1805512203805,31,041,11.9
Dakota County,Nebraska,77.8899340427186,31,043,16.8
Dawes County,Nebraska,79.0434612750246,31,045,14.3
Dawson County,Nebraska,78.7285666867264,31,047,13.7
Deuel County,Nebraska,78.269924965766,31,049,11.1
Dixon County,Nebraska,79.1919221781433,31,051,10.3
Dodge County,Nebraska,77.8964995433031,31,053,13.2
Douglas County,Nebraska,78.818062794561,31,055,13.5
Dundy County,Nebraska,77.7039851139516,31,057,10.5
Fillmore County,Nebraska,78.1314223163923,31,059,9.9
Franklin County,Nebraska,78.282844962472,31,061,13.3
Frontier County,Nebraska,81.8823145260526,31,063,10.9
Furnas County,Nebraska,78.0639526181026,31,065,13.5
Gage County,Nebraska,77.9472936340306,31,067,9.1
Garden County,Nebraska,78.0725405394994,31,069,11.7
Garfield County,Nebraska,79.0751942683576,31,071,7.2
Gosper County,Nebraska,80.2198885576783,31,073,5.7
Greeley County,Nebraska,80.234737138072,31,077,9.8
Hall County,Nebraska,78.4847862515935,31,079,13.5
Hamilton County,Nebraska,80.3535223303032,31,081,7.2
Harlan County,Nebraska,79.7009685697179,31,083,12.9
Hitchcock County,Nebraska,78.0788526606569,31,087,14.2
Holt County,Nebraska,79.4354323554356,31,089,8.9
Howard County,Nebraska,79.7188690775073,31,093,10.2
Jefferson County,Nebraska,77.6780933199828,31,095,10.6
Johnson County,Nebraska,77.931638318935,31,097,10.1
Kearney County,Nebraska,78.795136989676,31,099,9.4
Keith County,Nebraska,78.586217925506,31,101,13.1
Kimball County,Nebraska,77.2457488715786,31,105,11.4
Knox County,Nebraska,79.0992456556717,31,107,12.3
Lancaster County,Nebraska,80.1301084347645,31,109,14.0
Lincoln County,Nebraska,78.5271945259761,31,111,12.6
Madison County,Nebraska,78.5560407368112,31,119,16.0
Merrick County,Nebraska,79.0952263925171,31,121,10.0
Morrill County,Nebraska,77.5397123622824,31,123,9.4
Nance County,Nebraska,77.4987792563686,31,125,11.7
Nemaha County,Nebraska,78.1641673086881,31,127,11.5
Nuckolls County,Nebraska,78.9910469700302,31,129,10.8
Otoe County,Nebraska,79.1665548774734,31,131,10.0
Pawnee County,Nebraska,79.1216912151022,31,133,20.5
Perkins County,Nebraska,79.8401968245103,31,135,4.8
Phelps County,Nebraska,79.374669064541,31,137,7.1
Pierce County,Nebraska,80.0160969536842,31,139,6.8
Platte County,Nebraska,80.2592086195175,31,141,8.6
Polk County,Nebraska,80.211049660896,31,143,7.6
Red Willow County,Nebraska,78.4125168275228,31,145,11.7
Richardson County,Nebraska,77.4421255998626,31,147,16.3
Rock County,Nebraska,78.7308733623187,31,149,9.7
Saline County,Nebraska,77.7663562258504,31,151,11.6
Sarpy County,Nebraska,81.0491795539534,31,153,5.3
Saunders County,Nebraska,79.1676550952646,31,155,9.0
Scotts Bluff County,Nebraska,77.3448632566511,31,157,13.2
Seward County,Nebraska,78.9681589814221,31,159,9.2
Sheridan County,Nebraska,77.7424951034042,31,161,15.8
Sherman County,Nebraska,79.5376976321614,31,163,10.7
Sioux County,Nebraska,82.9239403423606,31,165,12.4
Stanton County,Nebraska,80.7976554973829,31,167,9.5
Thayer County,Nebraska,78.3268907453499,31,169,10.9
Thurston County,Nebraska,73.5317095050706,31,173,30.5
Valley County,Nebraska,79.845328974375,31,175,11.5
Washington County,Nebraska,79.9198296464717,31,177,9.8
Wayne County,Nebraska,82.7113078705402,31,179,13.5
Webster County,Nebraska,77.2891366643645,31,181,11.3
York County,Nebraska,79.5822291434226,31,185,9.7
Churchill County,Nevada,75.6682238949079,32,001,13.8
Clark County,Nevada,78.4647320655399,32,003,14.6
Douglas County,Nevada,80.929024897114,32,005,9.8
Elko County,Nevada,78.378103482134,32,007,11.5
Eureka County,Nevada,77.6996182095285,32,011,10.0
Humboldt County,Nevada,76.6139158037755,32,013,9.1
Lander County,Nevada,76.7963494350931,32,015,13.2
Lincoln County,Nevada,77.9517165570616,32,017,12.1
Lyon County,Nevada,76.2037901870983,32,019,13.7
Mineral County,Nevada,74.2406182033828,32,021,20.3
Nye County,Nevada,73.8189286492307,32,023,17.3
Pershing County,Nevada,78.2341184986648,32,027,15.0
Storey County,Nevada,82.2412600348574,32,029,7.7
Washoe County,Nevada,78.0533459051136,32,031,13.3
White Pine County,Nevada,77.1791818745079,32,033,13.0
Carson City,Nevada,75.2485076516673,32,510,14.7
Belknap County,New Hampshire,78.0301796717253,33,001,9.1
Carroll County,New Hampshire,79.5835952577477,33,003,9.2
Cheshire County,New Hampshire,79.2046937055865,33,005,10.2
Coos County,New Hampshire,76.603227319598,33,007,13.3
Grafton County,New Hampshire,80.41969830081,33,009,10.9
Hillsborough County,New Hampshire,79.4213886476027,33,011,8.6
Merrimack County,New Hampshire,79.2231341494585,33,013,7.7
Rockingham County,New Hampshire,80.2661523531506,33,015,4.8
Strafford County,New Hampshire,78.2291316887693,33,017,9.5
Sullivan County,New Hampshire,78.697699644859,33,019,9.4
Atlantic County,New Jersey,77.4267282229785,34,001,15.3
Bergen County,New Jersey,82.9205641805784,34,003,7.2
Burlington County,New Jersey,79.596583692732,34,005,6.4
Camden County,New Jersey,77.4674574853393,34,007,13.1
Cape May County,New Jersey,77.35215478781,34,009,10.6
Cumberland County,New Jersey,75.6863831489567,34,011,18.8
Essex County,New Jersey,79.4771857299054,34,013,16.7
Gloucester County,New Jersey,78.1078725057757,34,015,7.9
Hudson County,New Jersey,81.8618426025527,34,017,17.1
Hunterdon County,New Jersey,83.1284386876753,34,019,4.5
Mercer County,New Jersey,80.2588369683656,34,021,11.3
Middlesex County,New Jersey,81.5213360163008,34,023,8.6
Monmouth County,New Jersey,80.6471461438878,34,025,7.6
Morris County,New Jersey,82.5052162033867,34,027,4.6
Ocean County,New Jersey,79.1089331978612,34,029,10.9
Passaic County,New Jersey,80.4301861691935,34,031,17.0
Salem County,New Jersey,76.1474574064471,34,033,14.2
Somerset County,New Jersey,82.5314783962976,34,035,4.8
Sussex County,New Jersey,79.5727534004439,34,037,5.3
Union County,New Jersey,81.3619303606624,34,039,10.3
Warren County,New Jersey,79.8407540667501,34,041,8.2
Bernalillo County,New Mexico,78.3344945469066,35,001,18.0
Catron County,New Mexico,79.4502223214115,35,003,21.5
Chaves County,New Mexico,75.7266212379223,35,005,21.2
Colfax County,New Mexico,77.6096106129026,35,007,23.5
Curry County,New Mexico,76.7510196815959,35,009,22.5
De Baca County,New Mexico,75.492774633981,35,011,22.7
Dona Ana County,New Mexico,79.5930552154468,35,013,27.9
Eddy County,New Mexico,75.0690073697222,35,015,14.6
Grant County,New Mexico,77.5813813554101,35,017,22.0
Guadalupe County,New Mexico,76.196772400414,35,019,13.0
Hidalgo County,New Mexico,76.4248264380372,35,023,26.0
Lea County,New Mexico,75.7187153983594,35,025,16.1
Lincoln County,New Mexico,79.4095256882596,35,027,15.4
Los Alamos County,New Mexico,83.3407436700519,35,028,5.1
Luna County,New Mexico,75.4847871855196,35,029,31.8
McKinley County,New Mexico,72.3107773885033,35,031,37.5
Mora County,New Mexico,77.5965020121454,35,033,20.3
Otero County,New Mexico,77.6653097798103,35,035,21.4
Quay County,New Mexico,75.0495646406145,35,037,21.6
Rio Arriba County,New Mexico,73.5028026232135,35,039,26.4
Roosevelt County,New Mexico,77.2261747816081,35,041,27.5
Sandoval County,New Mexico,78.8565963971519,35,043,14.7
San Juan County,New Mexico,76.3423423167744,35,045,20.8
San Miguel County,New Mexico,76.4655998733068,35,047,30.9
Santa Fe County,New Mexico,80.7734321470699,35,049,14.4
Sierra County,New Mexico,73.6168691914401,35,051,21.2
Socorro County,New Mexico,75.8360767968649,35,053,26.6
Taos County,New Mexico,78.8148247163772,35,055,21.3
Torrance County,New Mexico,76.4077000499775,35,057,27.1
Union County,New Mexico,76.8564982839,35,059,14.2
Cibola County,New Mexico,76.5417859643033,35,006,28.5
Valencia County,New Mexico,76.5417859643033,35,061,22.0
Albany County,New York,79.938072274582,36,001,12.4
Allegany County,New York,78.3365805106504,36,003,16.5
Bronx County,New York,80.0668286619434,36,005,29.7
Broome County,New York,78.6319538055794,36,007,17.1
Cattaraugus County,New York,77.6050649067866,36,009,16.9
Cayuga County,New York,79.5321779610494,36,011,11.6
Chautauqua County,New York,77.9113284213554,36,013,18.5
Chemung County,New York,77.2418403667793,36,015,15.8
Chenango County,New York,77.6342967330289,36,017,14.5
Clinton County,New York,79.2293129790583,36,019,15.7
Columbia County,New York,79.5219511583599,36,021,11.4
Cortland County,New York,78.4553195490183,36,023,14.7
Delaware County,New York,78.9146263539021,36,025,16.5
Dutchess County,New York,80.685238326004,36,027,9.1
Erie County,New York,78.322023116459,36,029,14.9
Essex County,New York,79.8096547658385,36,031,8.9
Franklin County,New York,78.8002909336,36,033,19.4
Fulton County,New York,78.0472984261311,36,035,16.0
Genesee County,New York,78.5831949381772,36,037,12.8
Greene County,New York,78.6723966145362,36,039,12.4
Hamilton County,New York,78.4959608627257,36,041,9.7
Herkimer County,New York,78.8110678365009,36,043,14.9
Jefferson County,New York,78.144228704396,36,045,14.8
Kings County,New York,82.2806868687536,36,047,21.9
Lewis County,New York,79.4186943362448,36,049,14.2
Livingston County,New York,79.9585394523158,36,051,14.6
Madison County,New York,80.3129419195098,36,053,11.1
Monroe County,New York,79.7978575404131,36,055,14.8
Montgomery County,New York,77.8210883830652,36,057,19.6
Nassau County,New York,82.6475022389346,36,059,5.9
New York County,New York,84.3724422781752,36,061,17.3
Niagara County,New York,77.7740450686122,36,063,13.4
Oneida County,New York,78.3036816347187,36,065,16.6
Onondaga County,New York,79.3795471025699,36,067,14.9
Ontario County,New York,79.864798735182,36,069,9.7
Orange County,New York,80.1226292518443,36,071,12.2
Orleans County,New York,77.9524927112065,36,073,15.9
Oswego County,New York,77.9924686914171,36,075,18.3
Otsego County,New York,80.0118079121873,36,077,16.1
Putnam County,New York,82.1594089248272,36,079,4.8
Queens County,New York,83.3823340014097,36,081,13.7
Rensselaer County,New York,78.8917446117715,36,083,12.6
Richmond County,New York,80.7418643734648,36,085,12.9
Rockland County,New York,82.7846043313871,36,087,14.2
Saint Lawrence County,New York,78.9229910629106,36,089,19.4
Saratoga County,New York,81.1262575317872,36,091,6.6
Schenectady County,New York,78.9118964340208,36,093,12.4
Schoharie County,New York,80.295510180807,36,095,13.9
Schuyler County,New York,78.5270384976407,36,097,15.3
Seneca County,New York,78.6769592663395,36,099,11.8
Steuben County,New York,78.5314073692607,36,101,14.5
Suffolk County,New York,80.6503127618509,36,103,7.2
Sullivan County,New York,77.8327200773667,36,105,15.9
Tioga County,New York,79.8333145310373,36,107,11.2
Tompkins County,New York,80.8783901915752,36,109,20.4
Ulster County,New York,79.8635734892512,36,111,13.2
Warren County,New York,79.4331036290459,36,113,9.9
Washington County,New York,78.7194164371072,36,115,12.8
Wayne County,New York,78.7569257112341,36,117,11.7
Westchester County,New York,83.237797493164,36,119,9.4
Wyoming County,New York,78.6298953282274,36,121,11.4
Yates County,New York,78.7343275169924,36,123,13.1
Alamance County,North Carolina,76.937809682991,37,001,17.6
Alexander County,North Carolina,76.9697723996716,37,003,14.7
Alleghany County,North Carolina,77.3415022695224,37,005,21.0
Anson County,North Carolina,74.0578504614242,37,007,22.7
Ashe County,North Carolina,77.4319198074158,37,009,19.4
Avery County,North Carolina,76.9382339831424,37,011,14.7
Beaufort County,North Carolina,75.6750945076657,37,013,19.1
Bertie County,North Carolina,75.5132107204518,37,015,22.0
Bladen County,North Carolina,74.6619742413309,37,017,24.5
Brunswick County,North Carolina,78.2587413788006,37,019,14.1
Buncombe County,North Carolina,78.3896150840868,37,021,13.2
Burke County,North Carolina,76.1406703226598,37,023,19.3
Cabarrus County,North Carolina,78.1635432072588,37,025,11.5
Caldwell County,North Carolina,75.6236593016813,37,027,16.4
Camden County,North Carolina,78.3633812034208,37,029,9.0
Carteret County,North Carolina,77.3880326145932,37,031,12.5
Caswell County,North Carolina,76.1094635641266,37,033,21.3
Catawba County,North Carolina,76.5074694379563,37,035,14.2
Chatham County,North Carolina,80.8218342854155,37,037,13.3
Cherokee County,North Carolina,76.2645277492912,37,039,16.8
Chowan County,North Carolina,76.4763655790244,37,041,22.8
Clay County,North Carolina,77.2762016618572,37,043,17.5
Cleveland County,North Carolina,74.2287177942467,37,045,19.9
Columbus County,North Carolina,73.4833987858047,37,047,23.6
Craven County,North Carolina,76.6697741737035,37,049,15.4
Cumberland County,North Carolina,75.7559499335067,37,051,18.2
Currituck County,North Carolina,77.4275905172165,37,053,9.1
Dare County,North Carolina,78.4710434202301,37,055,8.9
Davidson County,North Carolina,75.9312656757341,37,057,15.8
Davie County,North Carolina,77.9771427309985,37,059,14.0
Duplin County,North Carolina,77.7910237195385,37,061,26.3
Durham County,North Carolina,79.6767739659227,37,063,16.4
Edgecombe County,North Carolina,73.8133998284673,37,065,24.6
Forsyth County,North Carolina,77.6646789209061,37,067,18.7
Franklin County,North Carolina,77.3144470380592,37,069,16.4
Gaston County,North Carolina,75.1949527552766,37,071,16.5
Gates County,North Carolina,76.695093945821,37,073,12.4
Graham County,North Carolina,75.8774386528025,37,075,19.0
Granville County,North Carolina,77.6572004735816,37,077,14.3
Greene County,North Carolina,76.4442575404695,37,079,25.8
Guilford County,North Carolina,78.0725057042488,37,081,16.7
Halifax County,North Carolina,74.032303414178,37,083,26.8
Harnett County,North Carolina,76.5283618805579,37,085,18.0
Haywood County,North Carolina,77.0764553384033,37,087,16.6
Henderson County,North Carolina,78.8365086165376,37,089,11.8
Hertford County,North Carolina,75.9590618629259,37,091,23.3
Hoke County,North Carolina,76.1322351812717,37,093,21.9
Hyde County,North Carolina,75.9956125660067,37,095,20.3
Iredell County,North Carolina,77.3566297600444,37,097,12.7
Jackson County,North Carolina,78.2096442644319,37,099,21.6
Johnston County,North Carolina,77.3985740769631,37,101,14.5
Jones County,North Carolina,75.6319179621074,37,103,26.4
Lee County,North Carolina,76.3736448958367,37,105,17.5
Lenoir County,North Carolina,74.3790968742586,37,107,22.3
Lincoln County,North Carolina,77.0262703201055,37,109,15.2
McDowell County,North Carolina,76.5048263644749,37,111,19.3
Macon County,North Carolina,77.5406901232696,37,113,17.7
Madison County,North Carolina,77.3783163988207,37,115,17.8
Martin County,North Carolina,74.5771517599693,37,117,19.2
Mecklenburg County,North Carolina,80.0045801876963,37,119,13.4
Mitchell County,North Carolina,75.4328542195731,37,121,15.4
Montgomery County,North Carolina,76.2893258007353,37,123,20.9
Moore County,North Carolina,79.3055032496574,37,125,13.3
Nash County,North Carolina,75.2930135225647,37,127,15.9
New Hanover County,North Carolina,78.979066929318,37,129,18.0
Northampton County,North Carolina,76.0910376235133,37,131,25.4
Onslow County,North Carolina,76.5836201899052,37,133,14.1
Orange County,North Carolina,81.549955465178,37,135,14.0
Pamlico County,North Carolina,77.3647983574394,37,137,15.1
Pasquotank County,North Carolina,76.0907155338015,37,139,18.1
Pender County,North Carolina,77.4299498386164,37,141,15.8
Perquimans County,North Carolina,78.0120890712207,37,143,18.8
Person County,North Carolina,76.2476190474825,37,145,18.1
Pitt County,North Carolina,77.9135308983365,37,147,24.3
Polk County,North Carolina,78.9993261455622,37,149,10.9
Randolph County,North Carolina,75.9061411852501,37,151,16.7
Richmond County,North Carolina,73.5481055417599,37,153,26.1
Robeson County,North Carolina,72.730671317757,37,155,29.2
Rockingham County,North Carolina,75.0815799524293,37,157,18.5
Rowan County,North Carolina,75.0681014538026,37,159,16.8
Rutherford County,North Carolina,75.3057483183963,37,161,19.6
Sampson County,North Carolina,75.2802017161554,37,163,24.3
Scotland County,North Carolina,74.134967596912,37,165,29.8
Stanly County,North Carolina,75.824885472637,37,167,15.7
Stokes County,North Carolina,76.1817707058362,37,169,13.9
Surry County,North Carolina,75.4830011785172,37,171,17.6
Swain County,North Carolina,72.6482780314483,37,173,20.9
Transylvania County,North Carolina,79.87162478909,37,175,15.5
Tyrrell County,North Carolina,76.9571321885088,37,177,26.8
Union County,North Carolina,79.4010924944799,37,179,9.4
Vance County,North Carolina,73.9857007921373,37,181,23.0
Wake County,North Carolina,81.2684283321449,37,183,10.1
Warren County,North Carolina,76.7970018112049,37,185,22.3
Washington County,North Carolina,76.110970903345,37,187,24.1
Watauga County,North Carolina,81.3280906107058,37,189,28.3
Wayne County,North Carolina,75.8293050732963,37,191,21.2
Wilkes County,North Carolina,76.2253955039406,37,193,20.9
Wilson County,North Carolina,76.0082244342837,37,195,20.6
Yadkin County,North Carolina,76.2960046056631,37,197,17.3
Yancey County,North Carolina,77.2395408656086,37,199,19.6
Adams County,North Dakota,79.2359076234819,38,001,9.2
Barnes County,North Dakota,78.9761615598578,38,003,10.0
Benson County,North Dakota,73.1009909764769,38,005,33.3
Bottineau County,North Dakota,78.2448156707019,38,009,8.6
Bowman County,North Dakota,78.8605103124453,38,011,8.5
Burke County,North Dakota,79.4270461344442,38,013,7.3
Burleigh County,North Dakota,81.1718448894401,38,015,8.5
Cass County,North Dakota,80.8568790977155,38,017,11.2
Cavalier County,North Dakota,80.11905169146,38,019,8.6
Dickey County,North Dakota,79.2857468911128,38,021,6.3
Divide County,North Dakota,79.5319984730087,38,023,13.0
Dunn County,North Dakota,79.5484103887178,38,025,10.6
Eddy County,North Dakota,75.9991889436742,38,027,13.2
Emmons County,North Dakota,78.7467740271098,38,029,11.9
Foster County,North Dakota,79.1100313193289,38,031,7.1
Golden Valley County,North Dakota,83.2022898361922,38,033,9.4
Grand Forks County,North Dakota,79.3365982380774,38,035,17.0
Grant County,North Dakota,78.9232692208192,38,037,12.8
Griggs County,North Dakota,78.9800937935521,38,039,8.0
Hettinger County,North Dakota,79.1905598067152,38,041,9.3
Kidder County,North Dakota,80.8882268187548,38,043,6.9
LaMoure County,North Dakota,81.5670211699688,38,045,10.7
Logan County,North Dakota,79.719065661897,38,047,7.5
McHenry County,North Dakota,79.4621663837716,38,049,7.9
McIntosh County,North Dakota,79.2807688951363,38,051,9.9
McKenzie County,North Dakota,78.595958993304,38,053,11.7
McLean County,North Dakota,78.7572008063446,38,055,8.9
Mercer County,North Dakota,79.9780279729036,38,057,7.3
Morton County,North Dakota,78.6477811274231,38,059,7.9
Mountrail County,North Dakota,75.1810692832571,38,061,11.2
Nelson County,North Dakota,76.5723437140746,38,063,8.4
Oliver County,North Dakota,82.673276601479,38,065,3.1
Pembina County,North Dakota,79.7954782722541,38,067,5.6
Pierce County,North Dakota,78.7887726814331,38,069,17.6
Ramsey County,North Dakota,78.0159623608846,38,071,12.1
Ransom County,North Dakota,77.8116785016545,38,073,6.6
Renville County,North Dakota,78.6150592897229,38,075,4.8
Richland County,North Dakota,80.6522087033614,38,077,9.7
Rolette County,North Dakota,72.3600695837935,38,079,32.4
Sargent County,North Dakota,80.4616407898578,38,081,4.3
Sheridan County,North Dakota,82.3864867831582,38,083,15.4
Sioux County,North Dakota,68.0637361999356,38,085,37.1
Stark County,North Dakota,80.2959527142851,38,089,8.1
Steele County,North Dakota,81.6324175764827,38,091,3.8
Stutsman County,North Dakota,78.384355247305,38,093,11.1
Towner County,North Dakota,78.0964503470622,38,095,12.4
Traill County,North Dakota,79.7638091205015,38,097,6.9
Walsh County,North Dakota,77.624593008183,38,099,9.9
Ward County,North Dakota,80.0937469451584,38,101,8.4
Wells County,North Dakota,78.6458032553712,38,103,5.8
Williams County,North Dakota,78.2683303373485,38,105,9.0
Adams County,Ohio,73.2819116608333,39,001,23.8
Allen County,Ohio,76.8813585091244,39,003,15.0
Ashland County,Ohio,77.7993036984008,39,005,14.2
Ashtabula County,Ohio,75.2883378702036,39,007,19.8
Athens County,Ohio,77.2807617211315,39,009,30.2
Auglaize County,Ohio,78.4318372438084,39,011,9.0
Belmont County,Ohio,76.5791893777904,39,013,14.1
Brown County,Ohio,74.5476672015781,39,015,17.8
Butler County,Ohio,76.8584562961949,39,017,12.9
Carroll County,Ohio,77.3987937044499,39,019,14.8
Champaign County,Ohio,76.4078427944909,39,021,11.1
Clark County,Ohio,74.3737007682053,39,023,16.6
Clermont County,Ohio,77.603812408345,39,025,9.8
Clinton County,Ohio,75.5263272494393,39,027,14.7
Columbiana County,Ohio,75.998187354803,39,029,15.4
Coshocton County,Ohio,76.614253977031,39,031,15.0
Crawford County,Ohio,75.5444172876743,39,033,16.2
Cuyahoga County,Ohio,76.8534014355735,39,035,18.3
Darke County,Ohio,76.9095097986965,39,037,11.6
Defiance County,Ohio,77.6021512061683,39,039,11.0
Delaware County,Ohio,81.8608449016819,39,041,5.1
