County,State,State_FIPS,County_FIPS,total_population_race
Door County,Wisconsin,55,029,27872
Douglas County,Wisconsin,55,031,43963
Dunn County,Wisconsin,55,033,43788
Eau Claire County,Wisconsin,55,035,98952
Florence County,Wisconsin,55,037,4486
Fond du Lac County,Wisconsin,55,039,101577
Forest County,Wisconsin,55,041,9361
Grant County,Wisconsin,55,043,51055
Green County,Wisconsin,55,045,36800
Green Lake County,Wisconsin,55,047,19064
Iowa County,Wisconsin,55,049,23712
Iron County,Wisconsin,55,051,5978
Jackson County,Wisconsin,55,053,20436
Jefferson County,Wisconsin,55,055,83751
Juneau County,Wisconsin,55,057,26701
Kenosha County,Wisconsin,55,059,166373
Kewaunee County,Wisconsin,55,061,20600
La Crosse County,Wisconsin,55,063,114718
Lafayette County,Wisconsin,55,065,16836
Langlade County,Wisconsin,55,067,19951
Lincoln County,Wisconsin,55,069,28710
Manitowoc County,Wisconsin,55,071,81266
Marathon County,Wisconsin,55,073,134041
Marinette County,Wisconsin,55,075,41704
Marquette County,Wisconsin,55,077,15366
Menominee County,Wisconsin,55,078,4274
Milwaukee County,Wisconsin,55,079,946584
Monroe County,Wisconsin,55,081,44714
Oconto County,Wisconsin,55,083,37632
Oneida County,Wisconsin,55,085,36029
Outagamie County,Wisconsin,55,087,176777
Ozaukee County,Wisconsin,55,089,86429
Pepin County,Wisconsin,55,091,7458
Pierce County,Wisconsin,55,093,40842
Polk County,Wisconsin,55,095,44094
Portage County,Wisconsin,55,097,70027
Price County,Wisconsin,55,099,14141
Racine County,Wisconsin,55,101,195024
Richland County,Wisconsin,55,103,18020
Rock County,Wisconsin,55,105,160356
Rusk County,Wisconsin,55,107,14670
Saint Croix County,Wisconsin,55,109,84363
Sauk County,Wisconsin,55,111,61953
Sawyer County,Wisconsin,55,113,16580
Shawano County,Wisconsin,55,115,41820
Sheboygan County,Wisconsin,55,117,115377
Taylor County,Wisconsin,55,119,20631
Trempealeau County,Wisconsin,55,121,28853
Vernon County,Wisconsin,55,123,29827
Vilas County,Wisconsin,55,125,21489
Walworth County,Wisconsin,55,127,102310
Washburn County,Wisconsin,55,129,15893
Washington County,Wisconsin,55,131,131840
Waukesha County,Wisconsin,55,133,389740
Waupaca County,Wisconsin,55,135,52377
Waushara County,Wisconsin,55,137,24565
Winnebago County,Wisconsin,55,139,166984
Wood County,Wisconsin,55,141,74591
Albany County,Wyoming,56,001,36186
Big Horn County,Wyoming,56,003,11636
Campbell County,Wyoming,56,005,45840
Carbon County,Wyoming,56,007,15781
Converse County,Wyoming,56,009,13779
Crook County,Wyoming,56,011,7036
Fremont County,Wyoming,56,013,40103
Goshen County,Wyoming,56,015,13277
Hot Springs County,Wyoming,56,017,4791
Johnson County,Wyoming,56,019,8564
Laramie County,Wyoming,56,021,91719
Lincoln County,Wyoming,56,023,17960
Natrona County,Wyoming,56,025,75876
Niobrara County,Wyoming,56,027,2478
Park County,Wyoming,56,029,28203
Platte County,Wyoming,56,031,8677
Sheridan County,Wyoming,56,033,29097
Sublette County,Wyoming,56,035,10065
Sweetwater County,Wyoming,56,037,43890
Teton County,Wyoming,56,039,21326
Uinta County,Wyoming,56,041,20942
Washakie County,Wyoming,56,043,8425
Weston County,Wyoming,56,045,7152
