County,State,mean_life_expectancy,State_FIPS,County_FIPS,gini_index
Andrew County,Missouri,79.0247475838129,29,003,0.4193
Atchison County,Missouri,77.8736755695322,29,005,0.4203
Audrain County,Missouri,76.8198313886506,29,007,0.4009
Barry County,Missouri,75.9393830921286,29,009,0.4142
Barton County,Missouri,77.1508538040953,29,011,0.4375
Bates County,Missouri,76.2620541684389,29,013,0.43
Benton County,Missouri,75.9448945115816,29,015,0.4272
Bollinger County,Missouri,76.3617196341465,29,017,0.4545
Boone County,Missouri,80.1012767133135,29,019,0.4881
Buchanan County,Missouri,76.393874494707,29,021,0.4541
Butler County,Missouri,73.9825184023661,29,023,0.4381
Caldwell County,Missouri,77.1466111360309,29,025,0.4199
Callaway County,Missouri,77.7174445692571,29,027,0.4215
Camden County,Missouri,79.0911830099331,29,029,0.4276
Cape Girardeau County,Missouri,78.0817276257263,29,031,0.4517
Carroll County,Missouri,76.75129067086,29,033,0.4505
Carter County,Missouri,73.6525295145158,29,035,0.4878
Cass County,Missouri,78.4263064467061,29,037,0.4027
Cedar County,Missouri,75.8062311188747,29,039,0.4611
Chariton County,Missouri,78.624373866014,29,041,0.431
Christian County,Missouri,79.2779738700011,29,043,0.4077
Clark County,Missouri,77.145735626509,29,045,0.4377
Clay County,Missouri,79.4194563901768,29,047,0.3996
Clinton County,Missouri,76.4144713659584,29,049,0.3844
Cole County,Missouri,78.9279294593208,29,051,0.4246
Cooper County,Missouri,77.6438158114429,29,053,0.4422
Crawford County,Missouri,75.5825916275361,29,055,0.4465
Dade County,Missouri,76.4428871048296,29,057,0.4482
Dallas County,Missouri,76.6224008087275,29,059,0.4089
Daviess County,Missouri,77.4324649946949,29,061,0.4119
DeKalb County,Missouri,77.97336407407,29,063,0.4238
Dent County,Missouri,75.8247683492561,29,065,0.4531
Douglas County,Missouri,76.8092910543625,29,067,0.4275
Dunklin County,Missouri,72.0104241533093,29,069,0.4634
Franklin County,Missouri,77.2023385081756,29,071,0.426
Gasconade County,Missouri,77.0030688497214,29,073,0.407
Gentry County,Missouri,77.8235759987154,29,075,0.4015
Greene County,Missouri,77.6754046676693,29,077,0.46
Grundy County,Missouri,77.3747947663094,29,079,0.4256
Harrison County,Missouri,77.5034071108867,29,081,0.4022
Henry County,Missouri,75.513552526015,29,083,0.4357
Hickory County,Missouri,76.9568973088507,29,085,0.4187
Holt County,Missouri,79.1372524690928,29,087,0.4057
Howard County,Missouri,78.5134795460787,29,089,0.4725
Howell County,Missouri,75.1284976857162,29,091,0.4692
Iron County,Missouri,73.4225155555724,29,093,0.4309
Jackson County,Missouri,77.0754861166288,29,095,0.4642
Jasper County,Missouri,76.0540587007784,29,097,0.4497
Jefferson County,Missouri,76.4435250588241,29,099,0.3852
Johnson County,Missouri,78.2062526299407,29,101,0.4112
Knox County,Missouri,77.3008415532451,29,103,0.508
Laclede County,Missouri,75.712506719027,29,105,0.4181
Lafayette County,Missouri,77.2262755654478,29,107,0.3801
Lawrence County,Missouri,76.2470920515785,29,109,0.4253
Lewis County,Missouri,77.1196805681401,29,111,0.3917
Lincoln County,Missouri,76.7993254633377,29,113,0.3842
Linn County,Missouri,76.150406170241,29,115,0.4205
Livingston County,Missouri,77.6442904561183,29,117,0.4402
McDonald County,Missouri,74.7181774572302,29,119,0.4379
Macon County,Missouri,77.1281484004385,29,121,0.4291
Madison County,Missouri,74.3249750247102,29,123,0.4032
Maries County,Missouri,77.1744094525813,29,125,0.4028
Marion County,Missouri,76.9515495919042,29,127,0.4564
Mercer County,Missouri,78.3223647394934,29,129,0.4051
Miller County,Missouri,76.5913449138703,29,131,0.4384
Mississippi County,Missouri,73.311078869097,29,133,0.4469
Moniteau County,Missouri,78.0829308981967,29,135,0.3842
Monroe County,Missouri,78.5912054975937,29,137,0.3707
Montgomery County,Missouri,76.0731434152705,29,139,0.4172
Morgan County,Missouri,75.4353312103422,29,141,0.4316
New Madrid County,Missouri,73.0879304207865,29,143,0.496
Newton County,Missouri,76.3289315663478,29,145,0.4538
Nodaway County,Missouri,79.2753597408649,29,147,0.4473
Oregon County,Missouri,75.6669479421058,29,149,0.4441
Osage County,Missouri,78.8977022658408,29,151,0.3668
Ozark County,Missouri,75.9159291458202,29,153,0.3944
Pemiscot County,Missouri,71.6942759739889,29,155,0.4645
Perry County,Missouri,78.2504163259053,29,157,0.3884
Pettis County,Missouri,77.2960964401917,29,159,0.4381
Phelps County,Missouri,76.7004848031976,29,161,0.4485
Pike County,Missouri,76.863597244093,29,163,0.4208
Platte County,Missouri,80.6029089268362,29,165,0.4237
Polk County,Missouri,76.5194743831188,29,167,0.4188
Pulaski County,Missouri,76.4603613824515,29,169,0.3776
Putnam County,Missouri,77.0800419891877,29,171,0.4208
Ralls County,Missouri,78.992792720651,29,173,0.3696
Randolph County,Missouri,76.0715353667802,29,175,0.4243
Ray County,Missouri,76.322045895456,29,177,0.4114
Reynolds County,Missouri,74.6833206083084,29,179,0.4393
Ripley County,Missouri,73.582053840659,29,181,0.4042
Saint Charles County,Missouri,80.4956770097469,29,183,0.3866
Saint Clair County,Missouri,76.2875956114096,29,185,0.4302
Sainte Genevieve County,Missouri,77.926596813284,29,186,0.4226
Saint Francois County,Missouri,74.5718389358736,29,187,0.4383
Saint Louis County,Missouri,78.9528590324285,29,189,0.4858
Saline County,Missouri,77.3826601270985,29,195,0.4158
Schuyler County,Missouri,77.6007703066753,29,197,0.4314
Scotland County,Missouri,77.6507610061748,29,199,0.4513
Scott County,Missouri,75.3416450292339,29,201,0.4359
Shannon County,Missouri,76.1063092160465,29,203,0.4464
Shelby County,Missouri,77.3821776564448,29,205,0.415
Stoddard County,Missouri,75.4321439824336,29,207,0.4811
Stone County,Missouri,78.1620460472938,29,209,0.4071
Sullivan County,Missouri,76.4751974691752,29,211,0.4176
Taney County,Missouri,77.5188254509731,29,213,0.4352
Texas County,Missouri,76.8529282340683,29,215,0.4527
Vernon County,Missouri,75.9173683783457,29,217,0.4181
Warren County,Missouri,78.6257045517955,29,219,0.414
Washington County,Missouri,73.7732065984419,29,221,0.4453
Wayne County,Missouri,74.5121646660112,29,223,0.4447
Webster County,Missouri,77.538050110916,29,225,0.4119
Worth County,Missouri,78.1521886648637,29,227,0.4256
Wright County,Missouri,75.1626050079813,29,229,0.4253
Saint Louis City,Missouri,74.6297626248881,29,510,0.5062
Beaverhead County,Montana,80.2229823660767,30,001,0.4419
Big Horn County,Montana,72.3343877560593,30,003,0.449
Blaine County,Montana,75.2135032437102,30,005,0.4473
Broadwater County,Montana,79.9662176096159,30,007,0.4239
Carbon County,Montana,80.2571943258057,30,009,0.4317
Carter County,Montana,79.2408639015188,30,011,0.4897
Cascade County,Montana,78.1851337986609,30,013,0.4337
Chouteau County,Montana,79.0972883038765,30,015,0.4438
Custer County,Montana,77.1654095996406,30,017,0.4376
Daniels County,Montana,78.9708764025247,30,019,0.4445
Dawson County,Montana,78.1571853736151,30,021,0.4162
Deer Lodge County,Montana,76.5560049504499,30,023,0.4403
Fallon County,Montana,78.1733095682742,30,025,0.4858
Fergus County,Montana,78.091519656208,30,027,0.4146
Flathead County,Montana,79.1720287718369,30,029,0.4506
Gallatin County,Montana,81.7880628592904,30,031,0.4517
Garfield County,Montana,78.3908764777266,30,033,0.4362
Glacier County,Montana,72.5910224520383,30,035,0.4976
Granite County,Montana,81.4880493890717,30,039,0.4007
Hill County,Montana,77.1530709355453,30,041,0.4254
Jefferson County,Montana,78.8626027685283,30,043,0.4078
Judith Basin County,Montana,80.8439696174723,30,045,0.4349
Lake County,Montana,77.8141194214063,30,047,0.4684
Lewis and Clark County,Montana,79.3615693932119,30,049,0.399
Liberty County,Montana,81.7795281727635,30,051,0.488
Lincoln County,Montana,77.8540535561684,30,053,0.4466
McCone County,Montana,78.6290115906823,30,055,0.4305
Madison County,Montana,80.5919947524904,30,057,0.5189
Meagher County,Montana,78.4714127966024,30,059,0.3717
Mineral County,Montana,77.1278821284134,30,061,0.4558
Missoula County,Montana,79.7113051365278,30,063,0.4522
Musselshell County,Montana,76.6260189774817,30,065,0.4215
Phillips County,Montana,77.2284076796536,30,071,0.4263
Pondera County,Montana,78.1228365891294,30,073,0.462
Powder River County,Montana,79.7899711229715,30,075,0.464
Powell County,Montana,77.0387169402863,30,077,0.4185
Prairie County,Montana,77.9821618806588,30,079,0.411
Ravalli County,Montana,79.6678434117966,30,081,0.4426
Richland County,Montana,77.5280911759789,30,083,0.4607
Roosevelt County,Montana,69.7581856628598,30,085,0.4742
Rosebud County,Montana,75.5435181401609,30,087,0.4222
Sanders County,Montana,77.7504649646221,30,089,0.4118
Sheridan County,Montana,76.8248112448741,30,091,0.4679
Silver Bow County,Montana,76.4845776724297,30,093,0.4657
Stillwater County,Montana,79.670025273562,30,095,0.4086
Sweet Grass County,Montana,80.6525708878379,30,097,0.4373
Teton County,Montana,79.9915583032002,30,099,0.4282
Toole County,Montana,78.0199974536806,30,101,0.4316
Valley County,Montana,78.4908306345541,30,105,0.4256
Wheatland County,Montana,78.7628562864352,30,107,0.4043
Wibaux County,Montana,77.0610755000898,30,109,0.4643
Yellowstone County,Montana,78.4740013081115,30,111,0.4537
Park County,Montana,80.0572429430803,30,067,0.4277
Adams County,Nebraska,79.3196479338421,31,001,0.4409
Antelope County,Nebraska,80.9824820703698,31,003,0.456
Boone County,Nebraska,80.8894450121643,31,011,0.4442
Box Butte County,Nebraska,78.2131396166366,31,013,0.4187
Boyd County,Nebraska,79.1873420436559,31,015,0.4201
Brown County,Nebraska,80.2672891160727,31,017,0.4489
Buffalo County,Nebraska,80.4427642379011,31,019,0.4126
Burt County,Nebraska,78.5739860983512,31,021,0.4116
Butler County,Nebraska,79.0832000026282,31,023,0.4498
Cass County,Nebraska,78.9860540299806,31,025,0.3925
Cedar County,Nebraska,80.8488140975021,31,027,0.4576
Chase County,Nebraska,78.8512464958626,31,029,0.5118
Cherry County,Nebraska,78.9891692265525,31,031,0.4067
Cheyenne County,Nebraska,79.4783261523532,31,033,0.4079
Clay County,Nebraska,78.9312441755124,31,035,0.4052
Colfax County,Nebraska,80.563471944472,31,037,0.4256
Cuming County,Nebraska,81.4506557901315,31,039,0.4191
Custer County,Nebraska,79.5947881017015,31,041,0.4375
Dakota County,Nebraska,78.518186387035,31,043,0.4213
Dawes County,Nebraska,79.4440615640414,31,045,0.4495
Dawson County,Nebraska,79.2273542988455,31,047,0.3781
Deuel County,Nebraska,79.1943310634021,31,049,0.4413
Dixon County,Nebraska,79.555849840719,31,051,0.3958
Dodge County,Nebraska,78.5288345491992,31,053,0.4198
Douglas County,Nebraska,78.8195832248364,31,055,0.4637
Dundy County,Nebraska,78.4354961305883,31,057,0.4706
Fillmore County,Nebraska,78.6930100838489,31,059,0.3958
Franklin County,Nebraska,79.1008708491433,31,061,0.4363
Frontier County,Nebraska,82.190240018914,31,063,0.431
Furnas County,Nebraska,78.2898957362217,31,065,0.4109
Gage County,Nebraska,78.4984386991926,31,067,0.416
Garden County,Nebraska,78.468126105078,31,069,0.4551
Garfield County,Nebraska,79.0955380371383,31,071,0.3927
Gosper County,Nebraska,80.0064514718634,31,073,0.36
Greeley County,Nebraska,80.6636307158818,31,077,0.4426
Hall County,Nebraska,78.7837065938707,31,079,0.4249
Hamilton County,Nebraska,80.6779509808308,31,081,0.4083
Harlan County,Nebraska,79.5852383634869,31,083,0.3883
Hitchcock County,Nebraska,78.198777746103,31,087,0.4166
Holt County,Nebraska,80.0221119336287,31,089,0.4302
Howard County,Nebraska,80.2376965624523,31,093,0.4519
Jefferson County,Nebraska,78.2625326318973,31,095,0.4351
Johnson County,Nebraska,78.6411354304609,31,097,0.4392
Kearney County,Nebraska,79.5679964623556,31,099,0.392
Keith County,Nebraska,79.2202914972746,31,101,0.424
Kimball County,Nebraska,77.6595564515112,31,105,0.4281
Knox County,Nebraska,79.4531603290029,31,107,0.4523
Lancaster County,Nebraska,80.3866952847601,31,109,0.4444
Lincoln County,Nebraska,78.9280256767603,31,111,0.4328
Madison County,Nebraska,78.9752212158686,31,119,0.4366
Merrick County,Nebraska,79.4271147420882,31,121,0.4341
Morrill County,Nebraska,78.4335204851543,31,123,0.4167
Nance County,Nebraska,77.8145763492944,31,125,0.4325
Nemaha County,Nebraska,78.6825665963959,31,127,0.4425
Nuckolls County,Nebraska,79.3142102357017,31,129,0.3888
Otoe County,Nebraska,79.354571509257,31,131,0.3852
Pawnee County,Nebraska,79.5327587884526,31,133,0.4657
Perkins County,Nebraska,80.2253615551764,31,135,0.396
Phelps County,Nebraska,79.5109308578463,31,137,0.3985
Pierce County,Nebraska,80.3902173689437,31,139,0.3872
Platte County,Nebraska,80.874676883015,31,141,0.3921
Polk County,Nebraska,80.785446115816,31,143,0.4233
Red Willow County,Nebraska,78.9166441930887,31,145,0.4072
Richardson County,Nebraska,78.0838457527137,31,147,0.4255
Rock County,Nebraska,79.0813984991745,31,149,0.4209
Saline County,Nebraska,78.4383203805383,31,151,0.4068
Sarpy County,Nebraska,80.8726528830603,31,153,0.3767
Saunders County,Nebraska,79.6840239582019,31,155,0.4163
Scotts Bluff County,Nebraska,77.833139956982,31,157,0.4418
Seward County,Nebraska,79.2063315633813,31,159,0.4091
Sheridan County,Nebraska,78.6258409516595,31,161,0.4187
Sherman County,Nebraska,79.6060052232313,31,163,0.3871
Sioux County,Nebraska,83.670761695709,31,165,0.4796
Stanton County,Nebraska,81.5195099470235,31,167,0.4496
Thayer County,Nebraska,79.0473371918707,31,169,0.4781
Thurston County,Nebraska,74.1532254114789,31,173,0.4829
Valley County,Nebraska,80.1341365560221,31,175,0.4224
Washington County,Nebraska,80.361488343359,31,177,0.3851
Wayne County,Nebraska,83.4102972998345,31,179,0.4338
Webster County,Nebraska,77.7265478758255,31,181,0.4202
York County,Nebraska,80.1517843930241,31,185,0.4387
Churchill County,Nevada,75.9678329989184,32,001,0.4086
Clark County,Nevada,78.5956639475825,32,003,0.4481
Douglas County,Nevada,81.0017830197366,32,005,0.4579
Elko County,Nevada,78.5785646833133,32,007,0.3916
Eureka County,Nevada,78.8847281933799,32,011,0.3903
Humboldt County,Nevada,76.6702267552988,32,013,0.397
Lander County,Nevada,77.5498393984092,32,015,0.3606
Lincoln County,Nevada,78.6245751034258,32,017,0.5282
Lyon County,Nevada,76.7504065436459,32,019,0.3821
Mineral County,Nevada,74.3632435650566,32,021,0.4274
Nye County,Nevada,74.3736305030533,32,023,0.4335
Pershing County,Nevada,78.0980909966435,32,027,0.413
Storey County,Nevada,82.1114671025136,32,029,0.415
Washoe County,Nevada,78.0622956241163,32,031,0.4685
White Pine County,Nevada,77.5135712907511,32,033,0.4212
Carson City,Nevada,75.8199065281804,32,510,0.4375
Belknap County,New Hampshire,78.8668327001289,33,001,0.4257
Carroll County,New Hampshire,80.531975106624,33,003,0.4646
Cheshire County,New Hampshire,79.6392028188288,33,005,0.4429
Coos County,New Hampshire,77.5414534481176,33,007,0.4306
Grafton County,New Hampshire,80.8021994020147,33,009,0.4533
Hillsborough County,New Hampshire,79.9746206345149,33,011,0.4257
Merrimack County,New Hampshire,79.7986932889831,33,013,0.4159
Rockingham County,New Hampshire,80.6440593292256,33,015,0.4207
Strafford County,New Hampshire,79.1339188609958,33,017,0.4355
Sullivan County,New Hampshire,79.3725177866951,33,019,0.4111
Atlantic County,New Jersey,77.9171632139802,34,001,0.4505
Bergen County,New Jersey,82.9476379875565,34,003,0.4811
Burlington County,New Jersey,79.9566830810437,34,005,0.4215
Camden County,New Jersey,78.0342083873515,34,007,0.4603
Cape May County,New Jersey,77.7560610956971,34,009,0.4527
Cumberland County,New Jersey,76.4218293191329,34,011,0.4434
Essex County,New Jersey,79.3330351782379,34,013,0.5368
Gloucester County,New Jersey,78.5407322980203,34,015,0.4078
Hudson County,New Jersey,81.2374282204841,34,017,0.4906
Hunterdon County,New Jersey,82.7798493096375,34,019,0.4397
Mercer County,New Jersey,80.2137477756436,34,021,0.4873
Middlesex County,New Jersey,81.4869187203961,34,023,0.421
Monmouth County,New Jersey,80.6838897700849,34,025,0.4681
Morris County,New Jersey,82.4426102379102,34,027,0.451
Ocean County,New Jersey,79.3595686644862,34,029,0.4333
Passaic County,New Jersey,80.4693094140887,34,031,0.4733
Salem County,New Jersey,76.8836925458233,34,033,0.4191
Somerset County,New Jersey,82.4653420320201,34,035,0.4513
Sussex County,New Jersey,79.7001273915481,34,037,0.3976
Union County,New Jersey,81.2279339468174,34,039,0.4898
Warren County,New Jersey,79.9536077492725,34,041,0.4107
Bernalillo County,New Mexico,78.788615967623,35,001,0.4683
Catron County,New Mexico,80.3520963204734,35,003,0.4241
Chaves County,New Mexico,76.3358931387577,35,005,0.4443
Colfax County,New Mexico,78.2591609768306,35,007,0.4485
Curry County,New Mexico,77.2166721846583,35,009,0.465
De Baca County,New Mexico,76.3491809964404,35,011,0.4586
Dona Ana County,New Mexico,79.7124290288012,35,013,0.4813
Eddy County,New Mexico,76.0780791490789,35,015,0.4724
Grant County,New Mexico,78.2090882099191,35,017,0.4688
Guadalupe County,New Mexico,77.0193169352489,35,019,0.4443
Hidalgo County,New Mexico,77.4420793785776,35,023,0.4475
Lea County,New Mexico,76.4221672308953,35,025,0.4344
Lincoln County,New Mexico,79.6736529591827,35,027,0.4587
Los Alamos County,New Mexico,83.4221269637871,35,028,0.3718
Luna County,New Mexico,76.0843910819719,35,029,0.4547
McKinley County,New Mexico,73.8294018009827,35,031,0.5057
Mora County,New Mexico,78.1568186000707,35,033,0.4557
Otero County,New Mexico,77.8812038491626,35,035,0.4322
Quay County,New Mexico,75.4736100663696,35,037,0.4277
Rio Arriba County,New Mexico,74.5389497145983,35,039,0.4564
Roosevelt County,New Mexico,77.2978180307299,35,041,0.4417
Sandoval County,New Mexico,79.5972358682595,35,043,0.4343
San Juan County,New Mexico,77.5421558424512,35,045,0.4583
San Miguel County,New Mexico,76.5835621399727,35,047,0.5115
Santa Fe County,New Mexico,80.9344848285688,35,049,0.4859
Sierra County,New Mexico,74.1158074635478,35,051,0.4249
Socorro County,New Mexico,76.1061781170036,35,053,0.5073
Taos County,New Mexico,79.5491108018995,35,055,0.483
Torrance County,New Mexico,77.2340670688457,35,057,0.4642
Union County,New Mexico,77.6531747796678,35,059,0.4683
Cibola County,New Mexico,77.0314321299747,35,006,0.4415
Valencia County,New Mexico,77.0314321299747,35,061,0.4436
Albany County,New York,79.9874028129096,36,001,0.45
Allegany County,New York,78.723701650305,36,003,0.4184
Bronx County,New York,79.7248178881953,36,005,0.4946
Broome County,New York,79.0000137202581,36,007,0.4484
Cattaraugus County,New York,77.8442257042089,36,009,0.4196
Cayuga County,New York,79.8424650096611,36,011,0.4122
Chautauqua County,New York,78.1691829068032,36,013,0.4323
Chemung County,New York,78.017444152004,36,015,0.4566
Chenango County,New York,77.9909596998235,36,017,0.4106
Clinton County,New York,79.2155767836424,36,019,0.4385
Columbia County,New York,79.4564578246937,36,021,0.4527
Cortland County,New York,78.4967200206676,36,023,0.4219
Delaware County,New York,79.2311720628741,36,025,0.4284
Dutchess County,New York,80.7075258560182,36,027,0.4317
Erie County,New York,78.3426670643654,36,029,0.457
Essex County,New York,79.8514132601791,36,031,0.4231
Franklin County,New York,78.8332205251375,36,033,0.4357
Fulton County,New York,78.2401672079764,36,035,0.4236
Genesee County,New York,78.8979451807427,36,037,0.4107
Greene County,New York,78.737573931232,36,039,0.4375
Hamilton County,New York,79.1182801637663,36,041,0.403
Herkimer County,New York,79.1977966335518,36,043,0.4185
Jefferson County,New York,78.5059242254945,36,045,0.4159
Kings County,New York,81.7501396496857,36,047,0.5111
Lewis County,New York,79.6702502689377,36,049,0.4136
Livingston County,New York,80.1464887033569,36,051,0.3991
Madison County,New York,80.2206510428842,36,053,0.4236
Monroe County,New York,79.9523998466144,36,055,0.4631
Montgomery County,New York,78.0119853301776,36,057,0.4472
Nassau County,New York,82.4850648911989,36,059,0.4523
New York County,New York,83.7471385335234,36,061,0.5975
Niagara County,New York,78.010000305529,36,063,0.4391
Oneida County,New York,78.6756860226988,36,065,0.4462
Onondaga County,New York,79.56490114107,36,067,0.4573
Ontario County,New York,79.860139445215,36,069,0.4276
Orange County,New York,79.9578339823238,36,071,0.4323
Orleans County,New York,78.2186759469665,36,073,0.4063
Oswego County,New York,78.120067664092,36,075,0.428
Otsego County,New York,79.873449698296,36,077,0.437
Putnam County,New York,81.9308874216238,36,079,0.4194
Queens County,New York,82.9919477266485,36,081,0.4457
Rensselaer County,New York,78.8874883421635,36,083,0.4235
Richmond County,New York,80.5700586262054,36,085,0.441
Rockland County,New York,82.7586456607757,36,087,0.4496
Saint Lawrence County,New York,78.8365421208197,36,089,0.4561
Saratoga County,New York,81.1810785220993,36,091,0.4126
Schenectady County,New York,79.233354340075,36,093,0.4327
Schoharie County,New York,80.3697323994966,36,095,0.4222
Schuyler County,New York,78.8621252960551,36,097,0.3852
Seneca County,New York,79.0378207813536,36,099,0.4171
Steuben County,New York,78.7976129455412,36,101,0.4374
Suffolk County,New York,80.7078363112471,36,103,0.4267
Sullivan County,New York,77.857068924719,36,105,0.4542
Tioga County,New York,79.9824670181282,36,107,0.4326
Tompkins County,New York,81.001055635749,36,109,0.4925
Ulster County,New York,79.9954911560166,36,111,0.4556
Warren County,New York,79.7420851861073,36,113,0.4335
Washington County,New York,78.9918035362459,36,115,0.3972
Wayne County,New York,78.9765643392309,36,117,0.4018
Westchester County,New York,83.0556086898779,36,119,0.5342
Wyoming County,New York,78.8126179434953,36,121,0.387
Yates County,New York,79.2101790297032,36,123,0.4398
Alamance County,North Carolina,77.3360947856848,37,001,0.4545
Alexander County,North Carolina,77.1339856821498,37,003,0.4187
Alleghany County,North Carolina,78.1737326626296,37,005,0.434
Anson County,North Carolina,74.6340840547813,37,007,0.4518
Ashe County,North Carolina,77.9070642681792,37,009,0.4497
Avery County,North Carolina,77.4263367852084,37,011,0.4863
Beaufort County,North Carolina,76.4103671832579,37,013,0.4482
Bertie County,North Carolina,75.9938290726793,37,015,0.4634
Bladen County,North Carolina,75.1498706755923,37,017,0.4913
Brunswick County,North Carolina,78.2845087125626,37,019,0.4488
Buncombe County,North Carolina,78.7657130811215,37,021,0.4603
Burke County,North Carolina,76.4260100549285,37,023,0.4444
Cabarrus County,North Carolina,78.1069170343551,37,025,0.4203
Caldwell County,North Carolina,75.9042541654631,37,027,0.4567
Camden County,North Carolina,79.1469068840295,37,029,0.3626
Carteret County,North Carolina,77.9941930537175,37,031,0.4501
Caswell County,North Carolina,76.4180797347844,37,033,0.4267
Catawba County,North Carolina,76.6232699593675,37,035,0.4464
Chatham County,North Carolina,80.8874417570677,37,037,0.4765
Cherokee County,North Carolina,76.7939063033154,37,039,0.4262
Chowan County,North Carolina,77.274751300905,37,041,0.4729
Clay County,North Carolina,77.5363189763817,37,043,0.4801
Cleveland County,North Carolina,74.7682448593157,37,045,0.4584
Columbus County,North Carolina,73.9227560078596,37,047,0.4737
Craven County,North Carolina,77.159638175207,37,049,0.4406
Cumberland County,North Carolina,76.2611061319119,37,051,0.4368
Currituck County,North Carolina,77.6248898359686,37,053,0.3808
Dare County,North Carolina,78.7152508295457,37,055,0.4143
Davidson County,North Carolina,76.3966506494042,37,057,0.4287
Davie County,North Carolina,78.3575479647136,37,059,0.4601
Duplin County,North Carolina,77.9215463030538,37,061,0.4496
Durham County,North Carolina,79.7423978560938,37,063,0.477
Edgecombe County,North Carolina,74.7623449509668,37,065,0.4438
Forsyth County,North Carolina,78.0675235819296,37,067,0.4837
Franklin County,North Carolina,77.8964046003863,37,069,0.4232
Gaston County,North Carolina,75.4914395922237,37,071,0.4585
Gates County,North Carolina,77.3250425420377,37,073,0.3823
Graham County,North Carolina,76.6002025672854,37,075,0.4583
Granville County,North Carolina,77.8287378208104,37,077,0.4114
Greene County,North Carolina,77.0392805311811,37,079,0.4269
Guilford County,North Carolina,78.6079514952081,37,081,0.4782
Halifax County,North Carolina,74.9391018801924,37,083,0.4783
Harnett County,North Carolina,76.8119853650213,37,085,0.4235
Haywood County,North Carolina,77.7674036927439,37,087,0.4379
Henderson County,North Carolina,79.1425306558794,37,089,0.4352
Hertford County,North Carolina,76.4147150157269,37,091,0.4835
Hoke County,North Carolina,76.4739681125172,37,093,0.4208
Hyde County,North Carolina,76.720454310872,37,095,0.3703
Iredell County,North Carolina,77.4168617858836,37,097,0.4696
Jackson County,North Carolina,78.4230119525571,37,099,0.4739
Johnston County,North Carolina,77.7264758872484,37,101,0.4104
Jones County,North Carolina,76.5084952410659,37,103,0.4369
Lee County,North Carolina,76.8843426289829,37,105,0.4176
Lenoir County,North Carolina,75.1647720374175,37,107,0.447
Lincoln County,North Carolina,77.0609250066379,37,109,0.4466
McDowell County,North Carolina,76.7680990985686,37,111,0.4352
Macon County,North Carolina,77.93812053286,37,113,0.4755
Madison County,North Carolina,77.8033349593204,37,115,0.4395
Martin County,North Carolina,75.1548483245959,37,117,0.4238
Mecklenburg County,North Carolina,80.0529350573844,37,119,0.4945
Mitchell County,North Carolina,76.0577231927127,37,121,0.4704
Montgomery County,North Carolina,77.02442551807,37,123,0.4842
Moore County,North Carolina,79.5130246264894,37,125,0.4816
Nash County,North Carolina,76.0445624667409,37,127,0.4507
New Hanover County,North Carolina,79.2176470572353,37,129,0.483
Northampton County,North Carolina,76.5030600600029,37,131,0.456
Onslow County,North Carolina,77.536212761665,37,133,0.3991
Orange County,North Carolina,81.5948997880571,37,135,0.525
Pamlico County,North Carolina,78.2269196637005,37,137,0.4423
Pasquotank County,North Carolina,76.6363108445442,37,139,0.4656
Pender County,North Carolina,77.7315680616874,37,141,0.4619
Perquimans County,North Carolina,78.3368266927901,37,143,0.4413
Person County,North Carolina,76.7296774957714,37,145,0.4227
Pitt County,North Carolina,78.1085572545966,37,147,0.4911
Polk County,North Carolina,79.5499140279642,37,149,0.4394
Randolph County,North Carolina,76.6816055772966,37,151,0.417
Richmond County,North Carolina,74.2962757262402,37,153,0.4505
Robeson County,North Carolina,73.5962596882683,37,155,0.4845
Rockingham County,North Carolina,75.6059362018374,37,157,0.431
Rowan County,North Carolina,75.5501595141744,37,159,0.443
Rutherford County,North Carolina,75.5919159524743,37,161,0.4391
Sampson County,North Carolina,75.6534559316496,37,163,0.4703
Scotland County,North Carolina,74.6201011773696,37,165,0.4648
Stanly County,North Carolina,76.3174982446611,37,167,0.418
Stokes County,North Carolina,77.0395497092701,37,169,0.4307
Surry County,North Carolina,76.0907920380211,37,171,0.452
Swain County,North Carolina,73.2872419495201,37,173,0.4494
Transylvania County,North Carolina,80.1634507790029,37,175,0.4293
Tyrrell County,North Carolina,77.442003598301,37,177,0.438
Union County,North Carolina,79.3700003874267,37,179,0.4354
Vance County,North Carolina,74.6583796380245,37,181,0.4663
Wake County,North Carolina,81.3074526909742,37,183,0.4428
Warren County,North Carolina,77.5006642248293,37,185,0.4588
Washington County,North Carolina,76.6553374614559,37,187,0.472
Watauga County,North Carolina,81.3030598416874,37,189,0.531
Wayne County,North Carolina,76.4312397928002,37,191,0.4455
Wilkes County,North Carolina,76.4461055283061,37,193,0.4676
Wilson County,North Carolina,76.5460593992527,37,195,0.4584
Yadkin County,North Carolina,76.8338596308304,37,197,0.4662
Yancey County,North Carolina,77.8443251922351,37,199,0.4446
Adams County,North Dakota,79.3278619951636,38,001,0.436
Barnes County,North Dakota,79.0673426667279,38,003,0.4631
Benson County,North Dakota,73.6432418848953,38,005,0.5074
Bottineau County,North Dakota,78.4285545628834,38,009,0.4786
Bowman County,North Dakota,78.8389761608397,38,011,0.4647
Burke County,North Dakota,79.4704689190959,38,013,0.4635
Burleigh County,North Dakota,81.177276432629,38,015,0.4275
Cass County,North Dakota,80.9603665020939,38,017,0.4603
Cavalier County,North Dakota,80.1189265433839,38,019,0.4482
