County,State,mean_life_expectancy,State_FIPS,County_FIPS,bachelors_and_above_percentage
Johnson County,Missouri,77.9738620097951,29,101,28.4
Knox County,Missouri,76.7958214823764,29,103,15.9
Laclede County,Missouri,75.1142808434637,29,105,13.7
Lafayette County,Missouri,76.871143716326,29,107,18.3
Lawrence County,Missouri,75.4397893217695,29,109,15.9
Lewis County,Missouri,76.609073277272,29,111,14.4
Lincoln County,Missouri,76.5028105340331,29,113,15.7
Linn County,Missouri,75.8654983733096,29,115,14.8
Livingston County,Missouri,77.1574234361009,29,117,18.8
McDonald County,Missouri,74.1145284503608,29,119,12.7
Macon County,Missouri,76.6786244226203,29,121,15.3
Madison County,Missouri,74.3310890399807,29,123,12.5
Maries County,Missouri,76.6429347453429,29,125,13.6
Marion County,Missouri,76.2568326929545,29,127,20.9
Mercer County,Missouri,78.0990673844792,29,129,17.6
Miller County,Missouri,76.2972245443321,29,131,16.0
Mississippi County,Missouri,73.0711489006521,29,133,11.4
Moniteau County,Missouri,77.713481859273,29,135,17.5
Monroe County,Missouri,77.7612035039737,29,137,14.4
Montgomery County,Missouri,75.3062578169907,29,139,12.9
Morgan County,Missouri,75.0839417675962,29,141,12.6
New Madrid County,Missouri,72.7057423493087,29,143,12.6
Newton County,Missouri,75.9340924444762,29,145,19.4
Nodaway County,Missouri,79.3197781323659,29,147,26.8
Oregon County,Missouri,75.1183193331109,29,149,12.8
Osage County,Missouri,78.361679886808,29,151,18.8
Ozark County,Missouri,75.5832717037637,29,153,13.6
Pemiscot County,Missouri,71.0018412573099,29,155,12.0
Perry County,Missouri,77.8267655317012,29,157,16.3
Pettis County,Missouri,76.9295237772793,29,159,17.7
Phelps County,Missouri,76.2507193406522,29,161,28.7
Pike County,Missouri,76.4662124482018,29,163,15.5
Platte County,Missouri,80.2551547125401,29,165,41.5
Polk County,Missouri,76.0743597488892,29,167,20.3
Pulaski County,Missouri,76.2344983601379,29,169,25.8
Putnam County,Missouri,76.6702661398197,29,171,18.1
Ralls County,Missouri,78.4255644381174,29,173,13.2
Randolph County,Missouri,75.6288832139795,29,175,14.6
Ray County,Missouri,76.0961889555643,29,177,14.4
Reynolds County,Missouri,74.3911003798123,29,179,9.8
Ripley County,Missouri,73.0299819212142,29,181,11.9
Saint Charles County,Missouri,80.0753691114768,29,183,37.1
Saint Clair County,Missouri,76.0180503787813,29,185,13.6
Sainte Genevieve County,Missouri,78.114458965438,29,186,15.6
Saint Francois County,Missouri,74.0978124238979,29,187,13.3
Saint Louis County,Missouri,78.0621777029217,29,189,42.8
Saline County,Missouri,76.8468927371075,29,195,18.7
Schuyler County,Missouri,76.8440137595409,29,197,14.0
Scotland County,Missouri,76.9226441560562,29,199,12.6
Scott County,Missouri,74.8783581320391,29,201,13.6
Shannon County,Missouri,75.5665146152321,29,203,14.2
Shelby County,Missouri,77.08625513736,29,205,15.7
Stoddard County,Missouri,74.9380903343975,29,207,14.1
Stone County,Missouri,77.784187287974,29,209,18.4
Sullivan County,Missouri,76.0570557501338,29,211,10.7
Taney County,Missouri,77.2216155577737,29,213,17.8
Texas County,Missouri,76.1069347378964,29,215,13.8
Vernon County,Missouri,75.6838414185385,29,217,17.3
Warren County,Missouri,78.1556259102142,29,219,18.7
Washington County,Missouri,73.2850034176147,29,221,8.9
Wayne County,Missouri,74.0204758818898,29,223,12.1
Webster County,Missouri,76.9561775866636,29,225,15.7
Worth County,Missouri,77.6577552075631,29,227,19.1
Wright County,Missouri,74.1104165835914,29,229,11.8
Saint Louis City,Missouri,74.0373682826165,29,510,34.1
Beaverhead County,Montana,80.802937956819,30,001,33.0
Big Horn County,Montana,71.782504420157,30,003,17.6
Blaine County,Montana,75.0403529260628,30,005,20.7
Broadwater County,Montana,79.922341946895,30,007,28.6
Carbon County,Montana,80.396069369275,30,009,31.1
Carter County,Montana,78.9408132448393,30,011,16.6
Cascade County,Montana,77.7692994853194,30,013,27.3
Chouteau County,Montana,79.0918749905367,30,015,25.6
Custer County,Montana,77.0737057489451,30,017,22.4
Daniels County,Montana,78.3345721639302,30,019,23.0
Dawson County,Montana,78.3899740246786,30,021,19.8
Deer Lodge County,Montana,76.5407352355609,30,023,17.1
Fallon County,Montana,78.1547027799327,30,025,15.9
Fergus County,Montana,77.8562639715539,30,027,29.5
Flathead County,Montana,79.1927520087399,30,029,29.1
Gallatin County,Montana,81.9656480162457,30,031,48.8
Garfield County,Montana,78.2814610146612,30,033,17.5
Glacier County,Montana,72.1796804261226,30,035,18.4
Granite County,Montana,81.3028837117273,30,039,25.0
Hill County,Montana,77.0796309532099,30,041,23.7
Jefferson County,Montana,78.8889268836419,30,043,32.9
Judith Basin County,Montana,80.1332140890852,30,045,28.3
Lake County,Montana,77.8937497855445,30,047,26.0
Lewis and Clark County,Montana,79.2955692635492,30,049,37.5
Liberty County,Montana,81.4900849335824,30,051,16.3
Lincoln County,Montana,77.9740395261073,30,053,20.4
McCone County,Montana,78.1919022779187,30,055,17.4
Madison County,Montana,80.6913229475527,30,057,30.3
Meagher County,Montana,79.0344382196959,30,059,19.6
Mineral County,Montana,77.7097232629033,30,061,15.2
Missoula County,Montana,79.67579863951,30,063,42.6
Musselshell County,Montana,76.1937113743937,30,065,15.0
Phillips County,Montana,77.0920140659319,30,071,18.1
Pondera County,Montana,78.0732048989731,30,073,22.1
Powder River County,Montana,79.6749079578211,30,075,25.6
Powell County,Montana,77.2107814260551,30,077,18.2
Prairie County,Montana,77.9389513035233,30,079,20.5
Ravalli County,Montana,79.599039585145,30,081,26.5
Richland County,Montana,77.3124170885234,30,083,19.7
Roosevelt County,Montana,69.6546272005477,30,085,15.5
Rosebud County,Montana,74.7412929191264,30,087,18.8
Sanders County,Montana,77.7086295235043,30,089,17.3
Sheridan County,Montana,76.7449594300493,30,091,20.8
Silver Bow County,Montana,76.4066465849226,30,093,25.9
Stillwater County,Montana,79.48613160779,30,095,25.0
Sweet Grass County,Montana,80.6928497853089,30,097,25.4
Teton County,Montana,79.8632542094661,30,099,23.7
Toole County,Montana,77.765654046676,30,101,14.8
Valley County,Montana,78.0285803056583,30,105,21.1
Wheatland County,Montana,78.3925561791917,30,107,17.8
Wibaux County,Montana,76.9439879609077,30,109,22.7
Yellowstone County,Montana,78.1957968107236,30,111,30.2
Park County,Montana,79.6370508562593,30,067,34.1
Adams County,Nebraska,79.0721996526937,31,001,23.5
Antelope County,Nebraska,80.3612412078825,31,003,18.6
Boone County,Nebraska,80.6549802251683,31,011,19.8
Box Butte County,Nebraska,77.8839907622876,31,013,17.4
Boyd County,Nebraska,78.4080256349196,31,015,20.2
Brown County,Nebraska,79.7038204816775,31,017,18.2
Buffalo County,Nebraska,80.2504415890715,31,019,33.6
Burt County,Nebraska,78.0007108645563,31,021,19.1
Butler County,Nebraska,78.6733252475192,31,023,18.7
Cass County,Nebraska,79.0532117683811,31,025,26.8
Cedar County,Nebraska,80.5125281093338,31,027,18.4
Chase County,Nebraska,78.5459536228485,31,029,19.4
Cherry County,Nebraska,78.4799255979361,31,031,20.1
Cheyenne County,Nebraska,79.029493632445,31,033,26.3
Clay County,Nebraska,78.2121298888756,31,035,17.8
Colfax County,Nebraska,80.1616065432502,31,037,14.4
Cuming County,Nebraska,81.2876177525586,31,039,21.2
Custer County,Nebraska,79.1805512203805,31,041,21.7
Dakota County,Nebraska,77.8899340427186,31,043,12.6
Dawes County,Nebraska,79.0434612750246,31,045,37.0
Dawson County,Nebraska,78.7285666867264,31,047,15.8
Deuel County,Nebraska,78.269924965766,31,049,18.1
Dixon County,Nebraska,79.1919221781433,31,051,18.8
Dodge County,Nebraska,77.8964995433031,31,053,19.0
Douglas County,Nebraska,78.818062794561,31,055,37.9
Dundy County,Nebraska,77.7039851139516,31,057,21.1
Fillmore County,Nebraska,78.1314223163923,31,059,19.2
Franklin County,Nebraska,78.282844962472,31,061,20.0
Frontier County,Nebraska,81.8823145260526,31,063,19.5
Furnas County,Nebraska,78.0639526181026,31,065,18.2
Gage County,Nebraska,77.9472936340306,31,067,20.3
Garden County,Nebraska,78.0725405394994,31,069,24.2
Garfield County,Nebraska,79.0751942683576,31,071,19.5
Gosper County,Nebraska,80.2198885576783,31,073,24.1
Greeley County,Nebraska,80.234737138072,31,077,17.3
Hall County,Nebraska,78.4847862515935,31,079,19.8
Hamilton County,Nebraska,80.3535223303032,31,081,25.7
Harlan County,Nebraska,79.7009685697179,31,083,18.7
Hitchcock County,Nebraska,78.0788526606569,31,087,17.4
Holt County,Nebraska,79.4354323554356,31,089,21.0
Howard County,Nebraska,79.7188690775073,31,093,20.1
Jefferson County,Nebraska,77.6780933199828,31,095,14.7
Johnson County,Nebraska,77.931638318935,31,097,17.3
Kearney County,Nebraska,78.795136989676,31,099,22.3
Keith County,Nebraska,78.586217925506,31,101,22.0
Kimball County,Nebraska,77.2457488715786,31,105,17.5
Knox County,Nebraska,79.0992456556717,31,107,20.8
Lancaster County,Nebraska,80.1301084347645,31,109,37.9
Lincoln County,Nebraska,78.5271945259761,31,111,22.2
Madison County,Nebraska,78.5560407368112,31,119,20.4
Merrick County,Nebraska,79.0952263925171,31,121,17.6
Morrill County,Nebraska,77.5397123622824,31,123,18.9
Nance County,Nebraska,77.4987792563686,31,125,18.3
Nemaha County,Nebraska,78.1641673086881,31,127,28.0
Nuckolls County,Nebraska,78.9910469700302,31,129,19.1
Otoe County,Nebraska,79.1665548774734,31,131,21.4
Pawnee County,Nebraska,79.1216912151022,31,133,15.9
Perkins County,Nebraska,79.8401968245103,31,135,22.9
Phelps County,Nebraska,79.374669064541,31,137,26.0
Pierce County,Nebraska,80.0160969536842,31,139,22.5
Platte County,Nebraska,80.2592086195175,31,141,21.5
Polk County,Nebraska,80.211049660896,31,143,20.9
Red Willow County,Nebraska,78.4125168275228,31,145,18.7
Richardson County,Nebraska,77.4421255998626,31,147,19.4
Rock County,Nebraska,78.7308733623187,31,149,18.9
Saline County,Nebraska,77.7663562258504,31,151,13.4
Sarpy County,Nebraska,81.0491795539534,31,153,39.5
Saunders County,Nebraska,79.1676550952646,31,155,26.5
Scotts Bluff County,Nebraska,77.3448632566511,31,157,22.1
Seward County,Nebraska,78.9681589814221,31,159,28.1
Sheridan County,Nebraska,77.7424951034042,31,161,25.8
Sherman County,Nebraska,79.5376976321614,31,163,18.3
Sioux County,Nebraska,82.9239403423606,31,165,26.6
Stanton County,Nebraska,80.7976554973829,31,167,17.6
Thayer County,Nebraska,78.3268907453499,31,169,20.7
Thurston County,Nebraska,73.5317095050706,31,173,16.0
Valley County,Nebraska,79.845328974375,31,175,20.3
Washington County,Nebraska,79.9198296464717,31,177,30.8
Wayne County,Nebraska,82.7113078705402,31,179,32.4
Webster County,Nebraska,77.2891366643645,31,181,22.8
York County,Nebraska,79.5822291434226,31,185,28.1
Churchill County,Nevada,75.6682238949079,32,001,18.3
Clark County,Nevada,78.4647320655399,32,003,23.3
Douglas County,Nevada,80.929024897114,32,005,27.2
Elko County,Nevada,78.378103482134,32,007,17.7
Eureka County,Nevada,77.6996182095285,32,011,13.5
Humboldt County,Nevada,76.6139158037755,32,013,15.2
Lander County,Nevada,76.7963494350931,32,015,13.3
Lincoln County,Nevada,77.9517165570616,32,017,21.7
Lyon County,Nevada,76.2037901870983,32,019,14.7
Mineral County,Nevada,74.2406182033828,32,021,14.0
Nye County,Nevada,73.8189286492307,32,023,11.5
Pershing County,Nevada,78.2341184986648,32,027,13.7
Storey County,Nevada,82.2412600348574,32,029,22.9
Washoe County,Nevada,78.0533459051136,32,031,29.8
White Pine County,Nevada,77.1791818745079,32,033,14.6
Carson City,Nevada,75.2485076516673,32,510,21.6
Belknap County,New Hampshire,78.0301796717253,33,001,31.5
Carroll County,New Hampshire,79.5835952577477,33,003,34.0
Cheshire County,New Hampshire,79.2046937055865,33,005,32.6
Coos County,New Hampshire,76.603227319598,33,007,18.3
Grafton County,New Hampshire,80.41969830081,33,009,39.3
Hillsborough County,New Hampshire,79.4213886476027,33,011,36.5
Merrimack County,New Hampshire,79.2231341494585,33,013,35.2
Rockingham County,New Hampshire,80.2661523531506,33,015,40.6
Strafford County,New Hampshire,78.2291316887693,33,017,35.7
Sullivan County,New Hampshire,78.697699644859,33,019,25.9
Atlantic County,New Jersey,77.4267282229785,34,001,26.6
Bergen County,New Jersey,82.9205641805784,34,003,47.9
Burlington County,New Jersey,79.596583692732,34,005,36.8
Camden County,New Jersey,77.4674574853393,34,007,31.1
Cape May County,New Jersey,77.35215478781,34,009,31.3
Cumberland County,New Jersey,75.6863831489567,34,011,14.4
Essex County,New Jersey,79.4771857299054,34,013,34.0
Gloucester County,New Jersey,78.1078725057757,34,015,31.0
Hudson County,New Jersey,81.8618426025527,34,017,39.3
Hunterdon County,New Jersey,83.1284386876753,34,019,50.7
Mercer County,New Jersey,80.2588369683656,34,021,41.5
Middlesex County,New Jersey,81.5213360163008,34,023,42.0
Monmouth County,New Jersey,80.6471461438878,34,025,44.0
Morris County,New Jersey,82.5052162033867,34,027,52.6
Ocean County,New Jersey,79.1089331978612,34,029,28.4
Passaic County,New Jersey,80.4301861691935,34,031,27.0
Salem County,New Jersey,76.1474574064471,34,033,21.0
Somerset County,New Jersey,82.5314783962976,34,035,53.1
Sussex County,New Jersey,79.5727534004439,34,037,34.4
Union County,New Jersey,81.3619303606624,34,039,34.1
Warren County,New Jersey,79.8407540667501,34,041,31.7
Bernalillo County,New Mexico,78.3344945469066,35,001,33.4
Catron County,New Mexico,79.4502223214115,35,003,25.8
Chaves County,New Mexico,75.7266212379223,35,005,19.0
Colfax County,New Mexico,77.6096106129026,35,007,20.5
Curry County,New Mexico,76.7510196815959,35,009,19.9
De Baca County,New Mexico,75.492774633981,35,011,10.4
Dona Ana County,New Mexico,79.5930552154468,35,013,27.4
Eddy County,New Mexico,75.0690073697222,35,015,16.2
Grant County,New Mexico,77.5813813554101,35,017,27.0
Guadalupe County,New Mexico,76.196772400414,35,019,13.1
Hidalgo County,New Mexico,76.4248264380372,35,023,14.4
Lea County,New Mexico,75.7187153983594,35,025,13.1
Lincoln County,New Mexico,79.4095256882596,35,027,29.6
Los Alamos County,New Mexico,83.3407436700519,35,028,65.5
Luna County,New Mexico,75.4847871855196,35,029,14.1
McKinley County,New Mexico,72.3107773885033,35,031,10.8
Mora County,New Mexico,77.5965020121454,35,033,12.7
Otero County,New Mexico,77.6653097798103,35,035,18.3
Quay County,New Mexico,75.0495646406145,35,037,15.4
Rio Arriba County,New Mexico,73.5028026232135,35,039,18.5
Roosevelt County,New Mexico,77.2261747816081,35,041,24.5
Sandoval County,New Mexico,78.8565963971519,35,043,30.1
San Juan County,New Mexico,76.3423423167744,35,045,14.6
San Miguel County,New Mexico,76.4655998733068,35,047,19.6
Santa Fe County,New Mexico,80.7734321470699,35,049,41.4
Sierra County,New Mexico,73.6168691914401,35,051,19.2
Socorro County,New Mexico,75.8360767968649,35,053,19.5
Taos County,New Mexico,78.8148247163772,35,055,27.7
Torrance County,New Mexico,76.4077000499775,35,057,17.7
Union County,New Mexico,76.8564982839,35,059,15.9
Cibola County,New Mexico,76.5417859643033,35,006,12.4
Valencia County,New Mexico,76.5417859643033,35,061,16.3
Albany County,New York,79.938072274582,36,001,40.5
Allegany County,New York,78.3365805106504,36,003,19.8
Bronx County,New York,80.0668286619434,36,005,19.4
Broome County,New York,78.6319538055794,36,007,28.0
Cattaraugus County,New York,77.6050649067866,36,009,18.9
Cayuga County,New York,79.5321779610494,36,011,22.4
Chautauqua County,New York,77.9113284213554,36,013,21.2
Chemung County,New York,77.2418403667793,36,015,25.1
Chenango County,New York,77.6342967330289,36,017,18.6
Clinton County,New York,79.2293129790583,36,019,21.9
Columbia County,New York,79.5219511583599,36,021,30.1
Cortland County,New York,78.4553195490183,36,023,26.0
Delaware County,New York,78.9146263539021,36,025,21.6
Dutchess County,New York,80.685238326004,36,027,34.6
Erie County,New York,78.322023116459,36,029,32.9
Essex County,New York,79.8096547658385,36,031,26.7
Franklin County,New York,78.8002909336,36,033,18.7
Fulton County,New York,78.0472984261311,36,035,17.7
Genesee County,New York,78.5831949381772,36,037,21.4
Greene County,New York,78.6723966145362,36,039,22.0
Hamilton County,New York,78.4959608627257,36,041,20.0
Herkimer County,New York,78.8110678365009,36,043,20.7
Jefferson County,New York,78.144228704396,36,045,21.4
Kings County,New York,82.2806868687536,36,047,35.2
Lewis County,New York,79.4186943362448,36,049,16.3
Livingston County,New York,79.9585394523158,36,051,23.7
Madison County,New York,80.3129419195098,36,053,27.0
Monroe County,New York,79.7978575404131,36,055,37.1
Montgomery County,New York,77.8210883830652,36,057,17.0
Nassau County,New York,82.6475022389346,36,059,44.4
New York County,New York,84.3724422781752,36,061,60.7
Niagara County,New York,77.7740450686122,36,063,23.5
Oneida County,New York,78.3036816347187,36,065,23.9
Onondaga County,New York,79.3795471025699,36,067,35.0
Ontario County,New York,79.864798735182,36,069,33.7
Orange County,New York,80.1226292518443,36,071,29.5
Orleans County,New York,77.9524927112065,36,073,15.9
Oswego County,New York,77.9924686914171,36,075,18.3
Otsego County,New York,80.0118079121873,36,077,29.6
Putnam County,New York,82.1594089248272,36,079,38.5
Queens County,New York,83.3823340014097,36,081,30.8
Rensselaer County,New York,78.8917446117715,36,083,29.8
Richmond County,New York,80.7418643734648,36,085,32.1
Rockland County,New York,82.7846043313871,36,087,40.4
Saint Lawrence County,New York,78.9229910629106,36,089,23.1
Saratoga County,New York,81.1262575317872,36,091,40.4
Schenectady County,New York,78.9118964340208,36,093,30.8
Schoharie County,New York,80.295510180807,36,095,21.6
Schuyler County,New York,78.5270384976407,36,097,22.1
Seneca County,New York,78.6769592663395,36,099,20.5
Steuben County,New York,78.5314073692607,36,101,22.6
Suffolk County,New York,80.6503127618509,36,103,35.0
Sullivan County,New York,77.8327200773667,36,105,23.4
Tioga County,New York,79.8333145310373,36,107,24.7
Tompkins County,New York,80.8783901915752,36,109,52.6
Ulster County,New York,79.8635734892512,36,111,31.4
Warren County,New York,79.4331036290459,36,113,29.3
Washington County,New York,78.7194164371072,36,115,19.8
Wayne County,New York,78.7569257112341,36,117,21.7
Westchester County,New York,83.237797493164,36,119,47.7
Wyoming County,New York,78.6298953282274,36,121,15.4
Yates County,New York,78.7343275169924,36,123,23.9
Alamance County,North Carolina,76.937809682991,37,001,22.9
Alexander County,North Carolina,76.9697723996716,37,003,13.9
Alleghany County,North Carolina,77.3415022695224,37,005,18.7
Anson County,North Carolina,74.0578504614242,37,007,9.2
Ashe County,North Carolina,77.4319198074158,37,009,19.5
Avery County,North Carolina,76.9382339831424,37,011,20.2
Beaufort County,North Carolina,75.6750945076657,37,013,19.6
Bertie County,North Carolina,75.5132107204518,37,015,12.3
Bladen County,North Carolina,74.6619742413309,37,017,14.5
Brunswick County,North Carolina,78.2587413788006,37,019,28.0
Buncombe County,North Carolina,78.3896150840868,37,021,38.5
Burke County,North Carolina,76.1406703226598,37,023,16.7
Cabarrus County,North Carolina,78.1635432072588,37,025,30.0
Caldwell County,North Carolina,75.6236593016813,37,027,14.8
Camden County,North Carolina,78.3633812034208,37,029,18.1
Carteret County,North Carolina,77.3880326145932,37,031,26.7
Caswell County,North Carolina,76.1094635641266,37,033,13.7
Catawba County,North Carolina,76.5074694379563,37,035,21.5
Chatham County,North Carolina,80.8218342854155,37,037,40.1
Cherokee County,North Carolina,76.2645277492912,37,039,19.2
Chowan County,North Carolina,76.4763655790244,37,041,19.0
Clay County,North Carolina,77.2762016618572,37,043,23.1
Cleveland County,North Carolina,74.2287177942467,37,045,16.5
Columbus County,North Carolina,73.4833987858047,37,047,12.5
Craven County,North Carolina,76.6697741737035,37,049,24.3
Cumberland County,North Carolina,75.7559499335067,37,051,24.3
Currituck County,North Carolina,77.4275905172165,37,053,22.9
Dare County,North Carolina,78.4710434202301,37,055,29.8
Davidson County,North Carolina,75.9312656757341,37,057,18.1
Davie County,North Carolina,77.9771427309985,37,059,23.0
Duplin County,North Carolina,77.7910237195385,37,061,10.8
Durham County,North Carolina,79.6767739659227,37,063,47.3
Edgecombe County,North Carolina,73.8133998284673,37,065,11.6
Forsyth County,North Carolina,77.6646789209061,37,067,33.8
Franklin County,North Carolina,77.3144470380592,37,069,21.0
Gaston County,North Carolina,75.1949527552766,37,071,20.5
Gates County,North Carolina,76.695093945821,37,073,15.7
Graham County,North Carolina,75.8774386528025,37,075,14.2
Granville County,North Carolina,77.6572004735816,37,077,21.0
Greene County,North Carolina,76.4442575404695,37,079,9.8
Guilford County,North Carolina,78.0725057042488,37,081,34.9
Halifax County,North Carolina,74.032303414178,37,083,14.0
Harnett County,North Carolina,76.5283618805579,37,085,20.3
Haywood County,North Carolina,77.0764553384033,37,087,24.3
Henderson County,North Carolina,78.8365086165376,37,089,31.2
Hertford County,North Carolina,75.9590618629259,37,091,15.3
Hoke County,North Carolina,76.1322351812717,37,093,18.3
Hyde County,North Carolina,75.9956125660067,37,095,7.2
Iredell County,North Carolina,77.3566297600444,37,097,26.9
Jackson County,North Carolina,78.2096442644319,37,099,30.5
Johnston County,North Carolina,77.3985740769631,37,101,21.7
Jones County,North Carolina,75.6319179621074,37,103,14.2
Lee County,North Carolina,76.3736448958367,37,105,21.2
Lenoir County,North Carolina,74.3790968742586,37,107,13.5
Lincoln County,North Carolina,77.0262703201055,37,109,20.2
McDowell County,North Carolina,76.5048263644749,37,111,15.9
Macon County,North Carolina,77.5406901232696,37,113,22.2
Madison County,North Carolina,77.3783163988207,37,115,25.9
Martin County,North Carolina,74.5771517599693,37,117,15.8
Mecklenburg County,North Carolina,80.0045801876963,37,119,44.1
Mitchell County,North Carolina,75.4328542195731,37,121,18.1
Montgomery County,North Carolina,76.2893258007353,37,123,14.0
Moore County,North Carolina,79.3055032496574,37,125,36.0
Nash County,North Carolina,75.2930135225647,37,127,20.3
New Hanover County,North Carolina,78.979066929318,37,129,38.9
Northampton County,North Carolina,76.0910376235133,37,131,12.8
Onslow County,North Carolina,76.5836201899052,37,133,20.2
Orange County,North Carolina,81.549955465178,37,135,57.6
Pamlico County,North Carolina,77.3647983574394,37,137,19.4
Pasquotank County,North Carolina,76.0907155338015,37,139,20.4
Pender County,North Carolina,77.4299498386164,37,141,25.6
Perquimans County,North Carolina,78.0120890712207,37,143,19.7
Person County,North Carolina,76.2476190474825,37,145,15.3
Pitt County,North Carolina,77.9135308983365,37,147,30.9
Polk County,North Carolina,78.9993261455622,37,149,31.9
Randolph County,North Carolina,75.9061411852501,37,151,15.3
Richmond County,North Carolina,73.5481055417599,37,153,14.3
Robeson County,North Carolina,72.730671317757,37,155,12.8
Rockingham County,North Carolina,75.0815799524293,37,157,14.7
Rowan County,North Carolina,75.0681014538026,37,159,18.4
Rutherford County,North Carolina,75.3057483183963,37,161,17.3
Sampson County,North Carolina,75.2802017161554,37,163,12.5
Scotland County,North Carolina,74.134967596912,37,165,15.9
Stanly County,North Carolina,75.824885472637,37,167,16.5
Stokes County,North Carolina,76.1817707058362,37,169,13.9
Surry County,North Carolina,75.4830011785172,37,171,16.5
Swain County,North Carolina,72.6482780314483,37,173,15.0
Transylvania County,North Carolina,79.87162478909,37,175,29.9
Tyrrell County,North Carolina,76.9571321885088,37,177,7.6
Union County,North Carolina,79.4010924944799,37,179,34.0
Vance County,North Carolina,73.9857007921373,37,181,12.1
Wake County,North Carolina,81.2684283321449,37,183,51.0
Warren County,North Carolina,76.7970018112049,37,185,15.8
Washington County,North Carolina,76.110970903345,37,187,9.1
Watauga County,North Carolina,81.3280906107058,37,189,41.7
Wayne County,North Carolina,75.8293050732963,37,191,19.7
Wilkes County,North Carolina,76.2253955039406,37,193,15.4
Wilson County,North Carolina,76.0082244342837,37,195,18.8
Yadkin County,North Carolina,76.2960046056631,37,197,12.0
Yancey County,North Carolina,77.2395408656086,37,199,19.7
Adams County,North Dakota,79.2359076234819,38,001,27.4
Barnes County,North Dakota,78.9761615598578,38,003,25.8
Benson County,North Dakota,73.1009909764769,38,005,15.4
Bottineau County,North Dakota,78.2448156707019,38,009,21.9
Bowman County,North Dakota,78.8605103124453,38,011,24.5
Burke County,North Dakota,79.4270461344442,38,013,20.1
Burleigh County,North Dakota,81.1718448894401,38,015,35.1
Cass County,North Dakota,80.8568790977155,38,017,38.3
Cavalier County,North Dakota,80.11905169146,38,019,18.8
Dickey County,North Dakota,79.2857468911128,38,021,27.6
Divide County,North Dakota,79.5319984730087,38,023,19.4
Dunn County,North Dakota,79.5484103887178,38,025,23.0
Eddy County,North Dakota,75.9991889436742,38,027,23.3
Emmons County,North Dakota,78.7467740271098,38,029,15.5
Foster County,North Dakota,79.1100313193289,38,031,23.7
Golden Valley County,North Dakota,83.2022898361922,38,033,22.0
Grand Forks County,North Dakota,79.3365982380774,38,035,34.0
Grant County,North Dakota,78.9232692208192,38,037,18.2
Griggs County,North Dakota,78.9800937935521,38,039,22.6
Hettinger County,North Dakota,79.1905598067152,38,041,14.5
Kidder County,North Dakota,80.8882268187548,38,043,19.2
LaMoure County,North Dakota,81.5670211699688,38,045,23.2
Logan County,North Dakota,79.719065661897,38,047,13.7
McHenry County,North Dakota,79.4621663837716,38,049,19.6
McIntosh County,North Dakota,79.2807688951363,38,051,17.2
McKenzie County,North Dakota,78.595958993304,38,053,25.3
McLean County,North Dakota,78.7572008063446,38,055,18.7
Mercer County,North Dakota,79.9780279729036,38,057,22.7
Morton County,North Dakota,78.6477811274231,38,059,26.1
Mountrail County,North Dakota,75.1810692832571,38,061,21.7
Nelson County,North Dakota,76.5723437140746,38,063,20.5
Oliver County,North Dakota,82.673276601479,38,065,19.6
Pembina County,North Dakota,79.7954782722541,38,067,20.2
Pierce County,North Dakota,78.7887726814331,38,069,15.8
Ramsey County,North Dakota,78.0159623608846,38,071,24.7
Ransom County,North Dakota,77.8116785016545,38,073,19.1
Renville County,North Dakota,78.6150592897229,38,075,16.2
Richland County,North Dakota,80.6522087033614,38,077,22.2
Rolette County,North Dakota,72.3600695837935,38,079,20.7
Sargent County,North Dakota,80.4616407898578,38,081,18.6
Sheridan County,North Dakota,82.3864867831582,38,083,14.1
Sioux County,North Dakota,68.0637361999356,38,085,17.3
Stark County,North Dakota,80.2959527142851,38,089,23.8
Steele County,North Dakota,81.6324175764827,38,091,25.6
Stutsman County,North Dakota,78.384355247305,38,093,24.0
Towner County,North Dakota,78.0964503470622,38,095,18.1
Traill County,North Dakota,79.7638091205015,38,097,26.1
Walsh County,North Dakota,77.624593008183,38,099,16.8
Ward County,North Dakota,80.0937469451584,38,101,27.9
Wells County,North Dakota,78.6458032553712,38,103,22.9
Williams County,North Dakota,78.2683303373485,38,105,22.6
Adams County,Ohio,73.2819116608333,39,001,12.1
Allen County,Ohio,76.8813585091244,39,003,17.7
Ashland County,Ohio,77.7993036984008,39,005,20.2
Ashtabula County,Ohio,75.2883378702036,39,007,13.4
Athens County,Ohio,77.2807617211315,39,009,29.6
Auglaize County,Ohio,78.4318372438084,39,011,18.5
Belmont County,Ohio,76.5791893777904,39,013,16.1
Brown County,Ohio,74.5476672015781,39,015,12.8
Butler County,Ohio,76.8584562961949,39,017,29.6
Carroll County,Ohio,77.3987937044499,39,019,12.3
Champaign County,Ohio,76.4078427944909,39,021,16.1
Clark County,Ohio,74.3737007682053,39,023,18.6
Clermont County,Ohio,77.603812408345,39,025,28.3
Clinton County,Ohio,75.5263272494393,39,027,17.5
Columbiana County,Ohio,75.998187354803,39,029,13.9
Coshocton County,Ohio,76.614253977031,39,031,12.6
Crawford County,Ohio,75.5444172876743,39,033,14.7
Cuyahoga County,Ohio,76.8534014355735,39,035,31.5
Darke County,Ohio,76.9095097986965,39,037,14.2
Defiance County,Ohio,77.6021512061683,39,039,16.2
Delaware County,Ohio,81.8608449016819,39,041,53.8
Erie County,Ohio,76.7525753882151,39,043,22.4
