County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Wright County,Missouri,75.5562490791877,29,229,5211
Saint Louis City,Missouri,74.445760508136,29,510,66156
Beaverhead County,Montana,79.7744843919811,30,001,2456
Big Horn County,Montana,72.5881503580977,30,003,2615
Blaine County,Montana,75.1667762591202,30,005,1535
Broadwater County,Montana,79.2167846838025,30,007,1672
Carbon County,Montana,80.1866359094536,30,009,2768
Carter County,Montana,79.0083703498409,30,011,387
Cascade County,Montana,78.2715974802858,30,013,21414
Chouteau County,Montana,79.140200811216,30,015,1538
Custer County,Montana,76.9666227444792,30,017,3053
Daniels County,Montana,78.7505526247777,30,019,535
Dawson County,Montana,77.9066864479026,30,021,2560
Deer Lodge County,Montana,76.7200932699065,30,023,2329
Fallon County,Montana,78.2202348250767,30,025,848
Fergus County,Montana,78.1022170138206,30,027,3024
Flathead County,Montana,79.0416834391333,30,029,24351
Gallatin County,Montana,81.6493688020949,30,031,22085
Garfield County,Montana,78.2413642596037,30,033,300
Glacier County,Montana,72.7597547105107,30,035,3015
Granite County,Montana,81.4320576524709,30,039,931
Hill County,Montana,77.1394217342836,30,041,4083
Jefferson County,Montana,78.7723610406567,30,043,3187
Judith Basin County,Montana,80.9383651466995,30,045,533
Lake County,Montana,77.6767095459195,30,047,7819
Lewis and Clark County,Montana,79.416294001992,30,049,16314
Liberty County,Montana,82.0006443440525,30,051,570
Lincoln County,Montana,77.6564426581553,30,053,5802
McCone County,Montana,78.6150124683238,30,055,508
Madison County,Montana,80.7785719259959,30,057,2369
Meagher County,Montana,78.111128033177,30,059,458
Mineral County,Montana,77.0518150224422,30,061,981
Missoula County,Montana,79.6372148468738,30,063,26039
Musselshell County,Montana,76.6978007100019,30,065,1357
Phillips County,Montana,77.6141679123571,30,071,1142
Pondera County,Montana,78.0698259375169,30,073,1534
Powder River County,Montana,79.1843887875867,30,075,469
Powell County,Montana,77.0546432364766,30,077,1549
Prairie County,Montana,77.3622484083608,30,079,355
Ravalli County,Montana,79.4742635422395,30,081,11210
Richland County,Montana,77.2313312616492,30,083,2774
Roosevelt County,Montana,69.6698839173254,30,085,2049
Rosebud County,Montana,76.0432580404729,30,087,2315
Sanders County,Montana,77.6586129331537,30,089,3383
Sheridan County,Montana,76.9638202848793,30,091,969
Silver Bow County,Montana,76.2652883461825,30,093,8550
Stillwater County,Montana,79.3994974367206,30,095,2660
Sweet Grass County,Montana,80.9262617132709,30,097,916
Teton County,Montana,79.8967823396854,30,099,1704
Toole County,Montana,77.8754898936966,30,101,1338
Valley County,Montana,77.9411859023022,30,105,1995
Wheatland County,Montana,78.6553070279714,30,107,533
Wibaux County,Montana,76.7133951514902,30,109,256
Yellowstone County,Montana,78.559591864415,30,111,38300
Park County,Montana,79.7740310966237,30,067,4205
Adams County,Nebraska,79.4740321918779,31,001,8136
Antelope County,Nebraska,81.0109626540678,31,003,1974
Boone County,Nebraska,80.8132559905404,31,011,1575
Box Butte County,Nebraska,78.2927620573047,31,013,3132
Boyd County,Nebraska,79.3271240017037,31,015,551
Brown County,Nebraska,80.4713264119429,31,017,864
Buffalo County,Nebraska,80.4937682109454,31,019,11231
Burt County,Nebraska,78.6226772418851,31,021,1986
Butler County,Nebraska,78.9221049091999,31,023,2271
Cass County,Nebraska,78.8984038090397,31,025,7100
Cedar County,Nebraska,80.9355902496889,31,027,2271
Chase County,Nebraska,78.9833922597174,31,029,1206
Cherry County,Nebraska,79.2636825704877,31,031,1667
Cheyenne County,Nebraska,79.4206748633524,31,033,2869
Clay County,Nebraska,78.9161958577152,31,035,1837
Colfax County,Nebraska,80.7158552872499,31,037,2626
Cuming County,Nebraska,81.2363742657461,31,039,2567
Custer County,Nebraska,79.4909545243852,31,041,3254
Dakota County,Nebraska,78.5342410584212,31,043,5412
Dawes County,Nebraska,79.9466211150747,31,045,2137
Dawson County,Nebraska,79.2844523553819,31,047,6301
Deuel County,Nebraska,79.3966519703739,31,049,507
Dixon County,Nebraska,79.4154860923149,31,051,1738
Dodge County,Nebraska,78.7107914529787,31,053,10129
Douglas County,Nebraska,78.7448045847676,31,055,124815
Dundy County,Nebraska,78.667198693482,31,057,615
Fillmore County,Nebraska,78.8719442430313,31,059,1616
Franklin County,Nebraska,79.1683110724289,31,061,894
Frontier County,Nebraska,82.0021166676896,31,063,749
Furnas County,Nebraska,78.4902671721375,31,065,1444
Gage County,Nebraska,78.6377449025606,31,067,5733
Garden County,Nebraska,78.6217771456694,31,069,603
Garfield County,Nebraska,78.6375786788767,31,071,549
Gosper County,Nebraska,79.7306825968611,31,073,561
Greeley County,Nebraska,80.5629647688991,31,077,701
Hall County,Nebraska,78.8143355429192,31,079,14636
Hamilton County,Nebraska,80.6490168028208,31,081,2473
Harlan County,Nebraska,79.4506462091742,31,083,972
Hitchcock County,Nebraska,78.4694932932177,31,087,865
Holt County,Nebraska,80.0861485272276,31,089,2901
Howard County,Nebraska,80.275462356319,31,093,1809
Jefferson County,Nebraska,78.3571050815058,31,095,2100
Johnson County,Nebraska,78.5665345652417,31,097,1161
Kearney County,Nebraska,79.8637002035731,31,099,1790
Keith County,Nebraska,79.2262507486432,31,101,2400
Kimball County,Nebraska,77.7358290914799,31,105,1043
Knox County,Nebraska,79.6328491672458,31,107,2502
Lancaster County,Nebraska,80.4728782586766,31,109,69837
Lincoln County,Nebraska,78.9304783273774,31,111,9567
Madison County,Nebraska,79.221076840831,31,119,8911
Merrick County,Nebraska,79.54585346505,31,121,2269
Morrill County,Nebraska,78.3006772541234,31,123,1468
Nance County,Nebraska,77.6673665330211,31,125,1015
Nemaha County,Nebraska,78.6335337899044,31,127,1863
Nuckolls County,Nebraska,79.5189154949344,31,129,1354
Otoe County,Nebraska,79.6107436022266,31,131,4338
Pawnee County,Nebraska,79.4052475111162,31,133,801
Perkins County,Nebraska,80.0829149704675,31,135,859
Phelps County,Nebraska,79.6486264271627,31,137,2569
Pierce County,Nebraska,80.3674615217938,31,139,2061
Platte County,Nebraska,80.8674538792093,31,141,8277
Polk County,Nebraska,80.759832771423,31,143,1533
Red Willow County,Nebraska,79.293002147366,31,145,3030
Richardson County,Nebraska,78.3909078220164,31,147,2182
Rock County,Nebraska,79.4463894579674,31,149,439
Saline County,Nebraska,78.6103765237356,31,151,3323
Sarpy County,Nebraska,80.5544637682493,31,153,43239
Saunders County,Nebraska,79.6464052317983,31,155,5850
Scotts Bluff County,Nebraska,77.9062131673362,31,157,9679
Seward County,Nebraska,79.3923804452135,31,159,4573
Sheridan County,Nebraska,78.891570166893,31,161,1462
Sherman County,Nebraska,79.4964505985555,31,163,868
Sioux County,Nebraska,83.260170893936,31,165,378
Stanton County,Nebraska,81.6260465443697,31,167,1810
Thayer County,Nebraska,79.091660394202,31,169,1457
Thurston County,Nebraska,74.500938876537,31,173,1495
Valley County,Nebraska,79.9160218781344,31,175,1280
Washington County,Nebraska,80.3610561559214,31,177,5440
Wayne County,Nebraska,83.4385618922248,31,179,2068
Webster County,Nebraska,77.8343055327005,31,181,1022
York County,Nebraska,80.0426669285701,31,185,3697
Churchill County,Nevada,75.8760749634364,32,001,6371
Clark County,Nevada,78.3955082727787,32,003,459203
Douglas County,Nevada,81.0063212005458,32,005,12951
Elko County,Nevada,78.4137970420596,32,007,12505
Eureka County,Nevada,79.2888592390419,32,011,441
Humboldt County,Nevada,76.4322290905015,32,013,4290
Lander County,Nevada,76.9676559254636,32,015,1541
Lincoln County,Nevada,77.7142703681711,32,017,1368
Lyon County,Nevada,76.9452210687751,32,019,12784
Mineral County,Nevada,74.3343810452103,32,021,1135
Nye County,Nevada,74.5327992917888,32,023,12393
Pershing County,Nevada,77.9867581965831,32,027,1559
Storey County,Nevada,82.1688222724868,32,029,1247
Washoe County,Nevada,77.8905791103832,32,031,101810
White Pine County,Nevada,77.459904141497,32,033,2243
Carson City,Nevada,76.1792618315594,32,510,13156
Belknap County,New Hampshire,79.0444268383871,33,001,17190
Carroll County,New Hampshire,80.4896208004669,33,003,13694
Cheshire County,New Hampshire,79.7535358164035,33,005,19097
Coos County,New Hampshire,77.9068875619902,33,007,9112
Grafton County,New Hampshire,80.8037960434945,33,009,21853
Hillsborough County,New Hampshire,80.0277229044552,33,011,104156
Merrimack County,New Hampshire,79.8562550868339,33,013,38335
Rockingham County,New Hampshire,80.6068354177095,33,015,81230
Strafford County,New Hampshire,79.3305850666971,33,017,30114
Sullivan County,New Hampshire,79.6340898716047,33,019,12463
Atlantic County,New Jersey,77.810070309328,34,001,67511
Bergen County,New Jersey,82.7285690496747,34,003,238896
Burlington County,New Jersey,79.8752705847445,34,005,115689
Camden County,New Jersey,78.044433836034,34,007,127420
Cape May County,New Jersey,77.8304612910645,34,009,28604
Cumberland County,New Jersey,76.6137631644182,34,011,35338
Essex County,New Jersey,78.9339679365871,34,013,182400
Gloucester County,New Jersey,78.4572375256499,34,015,75573
Hudson County,New Jersey,80.7749143886818,34,017,149863
Hunterdon County,New Jersey,82.4760415016439,34,019,34445
Mercer County,New Jersey,80.0233821985812,34,021,87973
Middlesex County,New Jersey,81.3681767769669,34,023,202594
Monmouth County,New Jersey,80.4930746923131,34,025,162228
Morris County,New Jersey,82.259451733419,34,027,129878
Ocean County,New Jersey,79.379810993129,34,029,150559
Passaic County,New Jersey,80.3816728197556,34,031,115286
Salem County,New Jersey,77.1088894372929,34,033,17046
Somerset County,New Jersey,82.2689514105547,34,035,83429
Sussex County,New Jersey,79.7220055143068,34,037,40822
Union County,New Jersey,80.9636781473551,34,039,130257
Warren County,New Jersey,79.9187653742656,34,041,29719
Bernalillo County,New Mexico,78.8365488026737,35,001,162529
Catron County,New Mexico,79.8890495282118,35,003,1010
Chaves County,New Mexico,76.4572452748169,35,005,16207
Colfax County,New Mexico,78.1197287401654,35,007,3379
Curry County,New Mexico,77.3530663258879,35,009,12150
De Baca County,New Mexico,76.6193736635228,35,011,492
Dona Ana County,New Mexico,79.6002813272038,35,013,51238
Eddy County,New Mexico,76.0733791262962,35,015,13731
Grant County,New Mexico,78.068058617476,35,017,7764
Guadalupe County,New Mexico,77.0211118624657,35,019,956
Hidalgo County,New Mexico,77.7165838016231,35,023,1232
Lea County,New Mexico,76.2852903959908,35,025,15649
Lincoln County,New Mexico,79.5900453256848,35,027,5440
Los Alamos County,New Mexico,83.4436098011145,35,028,5151
Luna County,New Mexico,76.5629485520344,35,029,5999
McKinley County,New Mexico,74.3862943232252,35,031,12100
Mora County,New Mexico,77.5172557385967,35,033,933
Otero County,New Mexico,77.8050642904878,35,035,16729
Quay County,New Mexico,75.4965057820859,35,037,2213
Rio Arriba County,New Mexico,74.5930418346726,35,039,10258
Roosevelt County,New Mexico,77.3655571077451,35,041,4586
Sandoval County,New Mexico,79.7119864414403,35,043,33728
San Juan County,New Mexico,77.721208754176,35,045,30979
San Miguel County,New Mexico,76.5611979081453,35,047,6834
Santa Fe County,New Mexico,80.7075319022664,35,049,35678
Sierra County,New Mexico,74.4740730588705,35,051,2365
Socorro County,New Mexico,76.2451585069609,35,053,3433
Taos County,New Mexico,79.3299597362353,35,055,7955
Torrance County,New Mexico,76.9800139961854,35,057,3733
Union County,New Mexico,77.8803040134129,35,059,1078
Cibola County,New Mexico,77.0592891123707,35,006,5634
Valencia County,New Mexico,77.0592891123707,35,061,19687
Albany County,New York,79.87011038674,36,001,70159
Allegany County,New York,78.6757398443827,36,003,12381
Bronx County,New York,79.3185120637924,36,005,310803
Broome County,New York,78.9252088619566,36,007,48874
Cattaraugus County,New York,77.8717455010989,36,009,20617
Cayuga County,New York,79.7568576419999,36,011,20349
Chautauqua County,New York,78.3201337330512,36,013,34342
Chemung County,New York,78.1149885222346,36,015,22453
Chenango County,New York,78.0652702516642,36,017,13493
Clinton County,New York,79.1808184639646,36,019,20105
Columbia County,New York,79.2780182629324,36,021,16349
Cortland County,New York,78.3054017906782,36,023,10993
Delaware County,New York,79.0515487276584,36,025,12686
Dutchess County,New York,80.5441200509473,36,027,73348
Erie County,New York,78.3378185532327,36,029,231367
Essex County,New York,79.7385808638317,36,031,10121
Franklin County,New York,78.7506912483883,36,033,12431
Fulton County,New York,78.2363111373056,36,035,15079
Genesee County,New York,78.8659596222263,36,037,16086
Greene County,New York,78.4587746294687,36,039,11812
Hamilton County,New York,79.2651284645602,36,041,1374
Herkimer County,New York,79.3062743653622,36,043,17531
Jefferson County,New York,78.5238570085838,36,045,30931
Kings County,New York,81.2291085491233,36,047,582628
Lewis County,New York,79.6006117805193,36,049,7446
Livingston County,New York,80.233863774899,36,051,15954
Madison County,New York,80.0916360874767,36,053,17978
Monroe County,New York,79.9250520249458,36,055,182328
Montgomery County,New York,78.1635491209428,36,057,12817
Nassau County,New York,82.2293924149014,36,059,340577
New York County,New York,83.089669560324,36,061,302793
Niagara County,New York,78.0006495431841,36,063,55900
Oneida County,New York,78.7699545580146,36,065,57897
Onondaga County,New York,79.5765926235439,36,067,113760
Ontario County,New York,79.7863156502483,36,069,28595
Orange County,New York,79.7858987619576,36,071,90249
Orleans County,New York,78.3295406042166,36,073,10917
Oswego County,New York,78.1626196086122,36,075,30679
Otsego County,New York,79.9753022208989,36,077,15326
Putnam County,New York,81.6418412888993,36,079,26712
Queens County,New York,82.6286278027843,36,081,525813
Rensselaer County,New York,78.7770670613877,36,083,39653
Richmond County,New York,80.379750426209,36,085,121782
Rockland County,New York,82.5457225119265,36,087,74811
Saint Lawrence County,New York,78.5651138645519,36,089,27374
Saratoga County,New York,81.0690609831485,36,091,57853
Schenectady County,New York,79.2788035482763,36,093,35326
Schoharie County,New York,80.1970243014401,36,095,8121
Schuyler County,New York,78.7638541618671,36,097,4884
Seneca County,New York,79.1409308854192,36,099,8725
Steuben County,New York,78.7421586612748,36,101,26520
Suffolk County,New York,80.590039452325,36,103,374995
Sullivan County,New York,77.6024493368167,36,105,19285
Tioga County,New York,79.9998948828469,36,107,14187
Tompkins County,New York,80.9535037568983,36,109,19831
Ulster County,New York,79.9398776432382,36,111,44911
Warren County,New York,79.8707116625893,36,113,18366
Washington County,New York,78.9937444916416,36,115,16930
Wayne County,New York,79.0201108711119,36,117,25990
Westchester County,New York,82.6928698339163,36,119,237715
Wyoming County,New York,78.7708625571035,36,121,10464
Yates County,New York,79.3935348365763,36,123,6548
Alamance County,North Carolina,77.4616564859463,37,001,40468
Alexander County,North Carolina,77.1568637047297,37,003,9234
Alleghany County,North Carolina,78.0813050211798,37,005,3195
Anson County,North Carolina,75.0167278286329,37,007,6649
Ashe County,North Carolina,77.8923147218685,37,009,8234
Avery County,North Carolina,77.5230573169704,37,011,4771
Beaufort County,North Carolina,76.4247552592752,37,013,13253
Bertie County,North Carolina,76.0601762622548,37,015,5129
Bladen County,North Carolina,74.8901637028356,37,017,8953
Brunswick County,North Carolina,78.2106728438902,37,019,33117
Buncombe County,North Carolina,78.7148663611227,37,021,61065
Burke County,North Carolina,76.5516443298218,37,023,23632
Cabarrus County,North Carolina,77.942994988145,37,025,45848
Caldwell County,North Carolina,75.9377017936861,37,027,21258
Camden County,North Carolina,78.9122157452066,37,029,2636
Carteret County,North Carolina,78.0640024052001,37,031,18256
Caswell County,North Carolina,76.2512265609473,37,033,6234
Catawba County,North Carolina,76.5993924841014,37,035,39554
Chatham County,North Carolina,80.6917222887268,37,037,18264
Cherokee County,North Carolina,76.7008823259234,37,039,7982
Chowan County,North Carolina,77.5214887282112,37,041,3832
Clay County,North Carolina,77.6418216604206,37,043,2884
Cleveland County,North Carolina,74.9568624355608,37,045,25927
Columbus County,North Carolina,74.0706107479459,37,047,14477
Craven County,North Carolina,77.4622675405282,37,049,28034
Cumberland County,North Carolina,76.3569270203377,37,051,81176
Currituck County,North Carolina,77.4129242988688,37,053,6579
Dare County,North Carolina,78.851753820497,37,055,9417
Davidson County,North Carolina,76.5613299961773,37,057,45379
Davie County,North Carolina,78.7686814273772,37,059,11935
Duplin County,North Carolina,77.9676218512271,37,061,14594
Durham County,North Carolina,79.5059963976167,37,063,65529
Edgecombe County,North Carolina,75.1751430196964,37,065,14410
Forsyth County,North Carolina,77.9470432725648,37,067,88497
Franklin County,North Carolina,77.6587297420706,37,069,16727
Gaston County,North Carolina,75.4665095800915,37,071,55251
Gates County,North Carolina,77.0860623007177,37,073,3281
Graham County,North Carolina,77.0274446563437,37,075,2365
Granville County,North Carolina,77.6308094007537,37,077,14192
Greene County,North Carolina,77.1647177582241,37,079,5197
Guilford County,North Carolina,78.6892237871619,37,081,122204
Halifax County,North Carolina,74.9557664829581,37,083,14156
Harnett County,North Carolina,76.9156030337964,37,085,29186
Haywood County,North Carolina,77.9944352940445,37,087,17691
Henderson County,North Carolina,79.0777138331354,37,089,30324
Hertford County,North Carolina,76.4366688435274,37,091,5846
Hoke County,North Carolina,76.6456316468984,37,093,11499
Hyde County,North Carolina,77.1474791556615,37,095,1454
Iredell County,North Carolina,77.3208246098148,37,097,43212
Jackson County,North Carolina,78.5250919366027,37,099,9568
Johnston County,North Carolina,77.6407120059395,37,101,44984
Jones County,North Carolina,76.5868400008817,37,103,2582
Lee County,North Carolina,76.9174457079054,37,105,14552
Lenoir County,North Carolina,75.3174679481286,37,107,15613
Lincoln County,North Carolina,77.114701467296,37,109,21662
McDowell County,North Carolina,76.8854725889067,37,111,11336
Macon County,North Carolina,78.0255678293081,37,113,10295
Madison County,North Carolina,77.6871974594741,37,115,5683
Martin County,North Carolina,74.7909557575954,37,117,6438
Mecklenburg County,North Carolina,79.8115219375885,37,119,227238
Mitchell County,North Carolina,76.2463979401476,37,121,4634
Montgomery County,North Carolina,77.1959795336436,37,123,6787
Moore County,North Carolina,79.4956349371492,37,125,24417
Nash County,North Carolina,76.0539139711444,37,127,25100
New Hanover County,North Carolina,79.3030162136801,37,129,50324
Northampton County,North Carolina,76.446304185053,37,131,5411
Onslow County,North Carolina,77.780883626954,37,133,43258
Orange County,North Carolina,81.1895222714997,37,135,31062
Pamlico County,North Carolina,78.5074077211685,37,137,3668
Pasquotank County,North Carolina,76.8721900502346,37,139,10234
Pender County,North Carolina,77.7727136011741,37,141,14115
Perquimans County,North Carolina,78.4187891053486,37,143,4079
Person County,North Carolina,76.6667473366296,37,145,10419
Pitt County,North Carolina,78.0060401892459,37,147,38799
Polk County,North Carolina,79.319373894908,37,149,5901
Randolph County,North Carolina,76.8839790414614,37,151,39133
Richmond County,North Carolina,74.3194883513869,37,153,11498
Robeson County,North Carolina,73.7881477021338,37,155,31765
Rockingham County,North Carolina,75.7223945076993,37,157,25943
Rowan County,North Carolina,75.6529266024747,37,159,36448
Rutherford County,North Carolina,75.6851134068902,37,161,19013
Sampson County,North Carolina,76.0274156764362,37,163,16319
Scotland County,North Carolina,74.7478062544328,37,165,8983
Stanly County,North Carolina,76.4835568499352,37,167,16111
Stokes County,North Carolina,77.0496928302702,37,169,14030
Surry County,North Carolina,76.3789075947453,37,171,20294
Swain County,North Carolina,73.5837566117257,37,173,3668
Transylvania County,North Carolina,80.1116635288491,37,175,9228
Tyrrell County,North Carolina,77.4890607598837,37,177,1191
Union County,North Carolina,79.2162509125835,37,179,54117
Vance County,North Carolina,75.0853093012306,37,181,11124
Wake County,North Carolina,81.1169854522715,37,183,226681
Warren County,North Carolina,77.6837793483243,37,185,5179
Washington County,North Carolina,76.7496022302784,37,187,3425
Watauga County,North Carolina,81.1707108760676,37,189,11147
Wayne County,North Carolina,76.5365286196346,37,191,32152
Wilkes County,North Carolina,76.6947145342109,37,193,19415
Wilson County,North Carolina,76.6170526516928,37,195,21292
Yadkin County,North Carolina,77.0185740442085,37,197,10309
Yancey County,North Carolina,78.0113193184991,37,199,5152
Adams County,North Dakota,79.0355115576984,38,001,740
Barnes County,North Dakota,79.2604163389878,38,003,3012
Benson County,North Dakota,73.4728720450438,38,005,1586
Bottineau County,North Dakota,78.0561558429591,38,009,1840
Bowman County,North Dakota,78.6621399828185,38,011,879
Burke County,North Dakota,79.0340260715368,38,013,613
Burleigh County,North Dakota,81.0367622173483,38,015,21829
Cass County,North Dakota,81.128513863382,38,017,35477
Cavalier County,North Dakota,80.3596422514848,38,019,1229
Dickey County,North Dakota,79.7405174442462,38,021,1296
Divide County,North Dakota,80.5881003003952,38,023,661
Dunn County,North Dakota,79.6148725106873,38,025,984
Eddy County,North Dakota,76.185344872636,38,027,659
Emmons County,North Dakota,78.9129614178849,38,029,996
Foster County,North Dakota,79.0740351733329,38,031,999
Golden Valley County,North Dakota,81.6384983310785,38,033,415
Grand Forks County,North Dakota,79.5217912819058,38,035,14890
Grant County,North Dakota,79.0605100795542,38,037,684
Griggs County,North Dakota,78.6793011246319,38,039,688
Hettinger County,North Dakota,79.728610407923,38,041,743
Kidder County,North Dakota,81.2620240709669,38,043,786
LaMoure County,North Dakota,81.755983900685,38,045,1208
Logan County,North Dakota,79.9152745105017,38,047,569
McHenry County,North Dakota,79.3085902382616,38,049,1560
McIntosh County,North Dakota,79.9178426350039,38,051,779
McKenzie County,North Dakota,78.1848937472895,38,053,1753
McLean County,North Dakota,78.7112982249689,38,055,2661
Mercer County,North Dakota,79.8191746033594,38,057,2402
Morton County,North Dakota,78.9066650486438,38,059,7650
Mountrail County,North Dakota,75.5184354204911,38,061,2130
Nelson County,North Dakota,77.0676690718792,38,063,826
Oliver County,North Dakota,82.8631677311295,38,065,553
Pembina County,North Dakota,80.1120124162362,38,067,2183
Pierce County,North Dakota,78.6356008909419,38,069,1220
Ramsey County,North Dakota,78.1674554686431,38,071,2879
Ransom County,North Dakota,78.2216884304853,38,073,1485
Renville County,North Dakota,78.9067424567883,38,075,736
Richland County,North Dakota,81.3286005025648,38,077,4090
Rolette County,North Dakota,72.7390400640251,38,079,3403
Sargent County,North Dakota,81.0527397208426,38,081,1142
Sheridan County,North Dakota,83.428036542461,38,083,433
Sioux County,North Dakota,69.1809479313534,38,085,758
Stark County,North Dakota,80.7960131547904,38,089,6373
Steele County,North Dakota,81.0509806511845,38,091,589
Stutsman County,North Dakota,78.6535461645633,38,093,5382
Towner County,North Dakota,78.7057324519434,38,095,645
Traill County,North Dakota,80.4675035029596,38,097,2083
Walsh County,North Dakota,78.5424799343243,38,099,3059
Ward County,North Dakota,79.7945665317239,38,101,15714
Wells County,North Dakota,78.9530426740649,38,103,1255
Williams County,North Dakota,78.2093668352495,38,105,6277
Adams County,Ohio,74.2240039979635,39,001,7743
Allen County,Ohio,77.6545822480619,39,003,27393
Ashland County,Ohio,78.4645873559886,39,005,14426
Ashtabula County,Ohio,76.1408304570763,39,007,26091
Athens County,Ohio,77.4102214882915,39,009,12256
Auglaize County,Ohio,78.9080624645803,39,011,12908
Belmont County,Ohio,76.9488055373669,39,013,19103
Brown County,Ohio,75.4675324640396,39,015,11987
Butler County,Ohio,77.5222540354581,39,017,94256
Carroll County,Ohio,78.1082088561531,39,019,7930
Champaign County,Ohio,77.2938425750896,39,021,11049
Clark County,Ohio,75.5262107676782,39,023,36004
Clermont County,Ohio,77.950863878169,39,025,53337
Clinton County,Ohio,76.0133161942673,39,027,11267
Columbiana County,Ohio,77.1469786882151,39,029,28900
Coshocton County,Ohio,77.4765490997938,39,031,10132
Crawford County,Ohio,76.6885734975007,39,033,12067
Cuyahoga County,Ohio,77.5999841382062,39,035,312525
Darke County,Ohio,77.9019562772938,39,037,14374
Defiance County,Ohio,78.339232250514,39,039,10985
Delaware County,Ohio,81.6739862034594,39,041,48879
Erie County,Ohio,77.5018704196317,39,043,21025
Fairfield County,Ohio,79.0974885197777,39,045,39942
Fayette County,Ohio,74.7556254565274,39,047,7510
Franklin County,Ohio,77.4361192302578,39,049,272081
Fulton County,Ohio,78.7046041789877,39,051,12274
Gallia County,Ohio,75.0536359797763,39,053,8280
Geauga County,Ohio,81.3467425865988,39,055,25931
Greene County,Ohio,79.5749874593363,39,057,42121
Guernsey County,Ohio,76.4126965099166,39,059,10641
Hamilton County,Ohio,77.0103490129858,39,061,194784
Hancock County,Ohio,78.8493315368556,39,063,20365
Hardin County,Ohio,76.6588602695806,39,065,7832
Harrison County,Ohio,76.1316630693774,39,067,4190
Henry County,Ohio,78.9639845580122,39,069,7829
Highland County,Ohio,75.7462692079958,39,071,12199
Hocking County,Ohio,76.5892867807143,39,073,8192
Holmes County,Ohio,79.4170903497219,39,075,9580
Huron County,Ohio,77.2768745335087,39,077,16389
Jackson County,Ohio,74.2857346998441,39,079,9183
Jefferson County,Ohio,75.2400652155938,39,081,18622
Knox County,Ohio,77.8692688025615,39,083,15710
Lake County,Ohio,78.9691255969015,39,085,61731
Lawrence County,Ohio,74.7786936486816,39,087,16590
Licking County,Ohio,77.9289676154855,39,089,44954
Logan County,Ohio,76.9352683973745,39,091,12420
Lorain County,Ohio,78.3441562931265,39,093,80177
Lucas County,Ohio,76.6742829178291,39,095,109395
Madison County,Ohio,77.050423667996,39,097,10443
Mahoning County,Ohio,76.8170241823361,39,099,62114
Marion County,Ohio,76.6797776141111,39,101,17045
Medina County,Ohio,80.0747485402658,39,103,48076
Meigs County,Ohio,75.3297132790251,39,105,6448
Mercer County,Ohio,79.1522705868227,39,107,11333
Miami County,Ohio,78.2726700208534,39,109,28062
Monroe County,Ohio,77.5969966317978,39,111,4101
Montgomery County,Ohio,76.3459509782825,39,113,135893
Morgan County,Ohio,77.4021984175888,39,115,4540
Morrow County,Ohio,78.1706758428942,39,117,9827
Muskingum County,Ohio,76.533165507332,39,119,23016
Noble County,Ohio,80.8219120877373,39,121,3359
Ottawa County,Ohio,78.915864120011,39,123,12440
Paulding County,Ohio,77.7768375489964,39,125,5368
Perry County,Ohio,76.6820812608645,39,127,9801
Pickaway County,Ohio,76.9791012181657,39,129,14082
Pike County,Ohio,74.2512197052991,39,131,7602
Portage County,Ohio,78.57967216342,39,133,40409
Preble County,Ohio,76.5756668410404,39,135,11683
Putnam County,Ohio,80.1185236597328,39,137,9725
Richland County,Ohio,77.3470962941403,39,139,32315
Ross County,Ohio,75.724522057859,39,141,19056
Sandusky County,Ohio,77.6410022755261,39,143,16482
Scioto County,Ohio,74.3812322861788,39,145,19562
Seneca County,Ohio,77.9946981120118,39,147,15015
Shelby County,Ohio,78.6106467586808,39,149,13383
Stark County,Ohio,78.1498604176915,39,151,99656
Summit County,Ohio,77.7171173674376,39,153,139790
Trumbull County,Ohio,76.7138320115805,39,155,55801
Tuscarawas County,Ohio,78.509309340939,39,157,25067
Union County,Ohio,78.8241861150223,39,159,13388
Van Wert County,Ohio,78.1932129785786,39,161,7904
Vinton County,Ohio,75.2828090316415,39,163,3695
Warren County,Ohio,79.5749782854194,39,165,57644
Washington County,Ohio,77.1917887479537,39,167,16746
Wayne County,Ohio,78.7595356439489,39,169,30267
Williams County,Ohio,78.4446962220383,39,171,10362
Wood County,Ohio,79.3054567533441,39,173,30892
Wyandot County,Ohio,78.3123764327508,39,175,6266
Adair County,Oklahoma,73.6569132504799,40,001,5905
Alfalfa County,Oklahoma,78.213851413375,40,003,1342
Atoka County,Oklahoma,75.3433286350076,40,005,3740
Beaver County,Oklahoma,78.1813459984802,40,007,1512
Beckham County,Oklahoma,74.1872749120625,40,009,5274
Blaine County,Oklahoma,74.9406776151362,40,011,2622
Bryan County,Oklahoma,75.1453762595848,40,013,10431
Caddo County,Oklahoma,73.0681813616997,40,015,7356
Canadian County,Oklahoma,78.1653294503395,40,017,31505
Carter County,Oklahoma,73.4698715237982,40,019,11638
Cherokee County,Oklahoma,75.0788809045779,40,021,11152
Choctaw County,Oklahoma,72.8809714212113,40,023,3984
Cimarron County,Oklahoma,76.6820124213111,40,025,752
Cleveland County,Oklahoma,78.3073590759491,40,027,63495
Coal County,Oklahoma,72.6220924239406,40,029,1538
Comanche County,Oklahoma,75.910101680542,40,031,29665
Cotton County,Oklahoma,74.8989943068628,40,033,1708
Craig County,Oklahoma,74.2020531418993,40,035,3938
