County,State,mean_life_expectancy,State_FIPS,County_FIPS,Poverty Rate
Knox County,Missouri,77.1687464155736,29,103,18.8
Laclede County,Missouri,74.9871795971796,29,105,15.0
Lafayette County,Missouri,77.2814723263427,29,107,12.6
Lawrence County,Missouri,75.4937454776264,29,109,16.8
Lewis County,Missouri,76.558472198525,29,111,18.6
Lincoln County,Missouri,76.6051017696392,29,113,11.0
Linn County,Missouri,76.1115961492194,29,115,15.4
Livingston County,Missouri,77.6084690096152,29,117,16.2
McDonald County,Missouri,74.3750338244825,29,119,18.6
Macon County,Missouri,76.932809721869,29,121,12.8
Madison County,Missouri,75.198252377914,29,123,14.2
Maries County,Missouri,76.8056007257014,29,125,17.0
Marion County,Missouri,76.4644938754682,29,127,17.3
Mercer County,Missouri,78.5507557739664,29,129,10.1
Miller County,Missouri,76.7064317289531,29,131,16.9
Mississippi County,Missouri,73.466574376249,29,133,25.3
Moniteau County,Missouri,78.0457990942729,29,135,12.0
Monroe County,Missouri,77.8964856499239,29,137,13.5
Montgomery County,Missouri,75.3892629283879,29,139,16.3
Morgan County,Missouri,75.2855738403941,29,141,23.3
New Madrid County,Missouri,73.0094331103624,29,143,22.2
Newton County,Missouri,76.1733238533823,29,145,13.5
Nodaway County,Missouri,79.7624183879429,29,147,22.0
Oregon County,Missouri,75.5779709540553,29,149,23.8
Osage County,Missouri,78.5809146998205,29,151,7.4
Ozark County,Missouri,75.9056665095218,29,153,29.6
Pemiscot County,Missouri,71.2776317187919,29,155,27.4
Perry County,Missouri,78.1879086751181,29,157,7.4
Pettis County,Missouri,77.2276255784022,29,159,16.4
Phelps County,Missouri,76.5451275290975,29,161,20.6
Pike County,Missouri,76.8289034864748,29,163,15.1
Platte County,Missouri,80.5478361493156,29,165,6.2
Polk County,Missouri,76.1324265198767,29,167,16.5
Pulaski County,Missouri,76.4878422609893,29,169,15.1
Putnam County,Missouri,77.1183634571989,29,171,17.0
Ralls County,Missouri,78.6501538287776,29,173,13.7
Randolph County,Missouri,75.7547002528783,29,175,16.4
Ray County,Missouri,76.3053657010923,29,177,11.9
Reynolds County,Missouri,74.9583382347735,29,179,19.4
Ripley County,Missouri,73.4085749590587,29,181,25.4
Saint Charles County,Missouri,80.2334427282199,29,183,5.2
Saint Clair County,Missouri,76.3787992172268,29,185,17.1
Sainte Genevieve County,Missouri,78.6765101810202,29,186,11.5
Saint Francois County,Missouri,74.3489376669257,29,187,15.5
Saint Louis County,Missouri,78.0530324182917,29,189,9.7
Saline County,Missouri,77.1058610688126,29,195,16.2
Schuyler County,Missouri,77.2788237327163,29,197,17.8
Scotland County,Missouri,77.0428156628402,29,199,13.3
Scott County,Missouri,75.1579370217809,29,201,19.8
Shannon County,Missouri,76.4888215243967,29,203,27.5
Shelby County,Missouri,77.4047719111294,29,205,16.2
Stoddard County,Missouri,75.1190748090003,29,207,18.2
Stone County,Missouri,78.2295366577413,29,209,12.9
Sullivan County,Missouri,76.3314321504108,29,211,16.9
Taney County,Missouri,77.5663092732029,29,213,14.7
Texas County,Missouri,76.4172738887422,29,215,25.3
Vernon County,Missouri,76.2447558458368,29,217,14.8
Warren County,Missouri,78.4370319682602,29,219,13.4
Washington County,Missouri,73.5707548980807,29,221,20.1
Wayne County,Missouri,74.4277087406252,29,223,24.1
Webster County,Missouri,77.1779766199018,29,225,17.8
Worth County,Missouri,78.0233334245582,29,227,13.7
Wright County,Missouri,74.2333975401833,29,229,24.2
Saint Louis City,Missouri,74.3156310192846,29,510,21.8
Beaverhead County,Montana,81.2611681336567,30,001,17.7
Big Horn County,Montana,72.1537982236296,30,003,25.5
Blaine County,Montana,75.9422719315746,30,005,30.5
Broadwater County,Montana,80.7688094022314,30,007,8.5
Carbon County,Montana,81.0225898295223,30,009,9.7
Carter County,Montana,79.4119409227823,30,011,13.1
Cascade County,Montana,77.9830037974634,30,013,13.3
Chouteau County,Montana,79.6508120567405,30,015,17.1
Custer County,Montana,77.5202298905136,30,017,11.5
Daniels County,Montana,78.8119876640144,30,019,4.8
Dawson County,Montana,79.0518096269866,30,021,11.1
Deer Lodge County,Montana,76.7740789598657,30,023,20.2
Fallon County,Montana,78.6669026070591,30,025,8.9
Fergus County,Montana,78.1449096001316,30,027,15.8
Flathead County,Montana,79.6211012349359,30,029,10.9
Gallatin County,Montana,82.5513867722228,30,031,11.3
Garfield County,Montana,78.693616876639,30,033,6.0
Glacier County,Montana,72.6318624382181,30,035,31.0
Granite County,Montana,81.8016996342504,30,039,7.9
Hill County,Montana,77.5620419049987,30,041,18.6
Jefferson County,Montana,79.3396280048037,30,043,7.8
Judith Basin County,Montana,80.4193283299226,30,045,12.7
Lake County,Montana,78.5462323788866,30,047,19.4
Lewis and Clark County,Montana,79.6688886503679,30,049,10.4
Liberty County,Montana,81.788083063862,30,051,16.2
Lincoln County,Montana,78.6997042910146,30,053,17.4
McCone County,Montana,78.6191466287641,30,055,6.2
Madison County,Montana,81.001278114198,30,057,8.4
Meagher County,Montana,79.8336835997472,30,059,11.9
Mineral County,Montana,78.3564766648743,30,061,18.6
Missoula County,Montana,80.1112963928803,30,063,14.3
Musselshell County,Montana,76.5865585288844,30,065,12.7
Phillips County,Montana,77.5958296979228,30,071,12.4
Pondera County,Montana,78.7882642604307,30,073,19.3
Powder River County,Montana,80.3509869768221,30,075,12.8
Powell County,Montana,77.7629858469798,30,077,11.7
Prairie County,Montana,78.5936037650248,30,079,13.3
Ravalli County,Montana,80.0459616400025,30,081,12.3
Richland County,Montana,77.9007416608575,30,083,5.8
Roosevelt County,Montana,70.1082959382233,30,085,28.3
Rosebud County,Montana,74.9256976405033,30,087,17.0
Sanders County,Montana,78.2913582107816,30,089,15.9
Sheridan County,Montana,77.1479328317042,30,091,10.1
Silver Bow County,Montana,76.9994311297742,30,093,17.4
Stillwater County,Montana,80.0476905081314,30,095,7.2
Sweet Grass County,Montana,81.0786261676398,30,097,5.7
Teton County,Montana,80.2975263112203,30,099,13.3
Toole County,Montana,78.1989809594254,30,101,12.3
Valley County,Montana,78.6230145099804,30,105,11.1
Wheatland County,Montana,78.7926828847031,30,107,15.3
Wibaux County,Montana,77.4419411877351,30,109,12.1
Yellowstone County,Montana,78.4193529785955,30,111,9.8
Park County,Montana,80.0545185752407,30,067,12.6
Adams County,Nebraska,79.3470547600106,31,001,12.5
Antelope County,Nebraska,80.5876807931275,31,003,11.1
Boone County,Nebraska,81.0241067440396,31,011,5.8
Box Butte County,Nebraska,78.0386216856007,31,013,14.1
Boyd County,Nebraska,78.5580052855373,31,015,9.1
Brown County,Nebraska,79.7215454235803,31,017,13.0
Buffalo County,Nebraska,80.5865060116673,31,019,13.5
Burt County,Nebraska,78.0708243672621,31,021,12.3
Butler County,Nebraska,79.0848849565426,31,023,7.2
Cass County,Nebraska,79.4937285965877,31,025,6.8
Cedar County,Nebraska,80.5428220804455,31,027,7.2
Chase County,Nebraska,78.6923753349374,31,029,9.7
Cherry County,Nebraska,78.649965583225,31,031,7.8
Cheyenne County,Nebraska,79.0560187385229,31,033,9.6
Clay County,Nebraska,78.485702483403,31,035,10.5
Colfax County,Nebraska,80.1828284425353,31,037,12.7
Cuming County,Nebraska,81.7046901373247,31,039,6.9
Custer County,Nebraska,79.3401178506773,31,041,11.5
Dakota County,Nebraska,78.1095024370408,31,043,16.2
Dawes County,Nebraska,79.0544837661748,31,045,14.7
Dawson County,Nebraska,79.0699507723271,31,047,12.7
Deuel County,Nebraska,78.1417367919002,31,049,8.8
Dixon County,Nebraska,79.4103713148515,31,051,9.5
Dodge County,Nebraska,78.1061216839724,31,053,12.5
Douglas County,Nebraska,79.2177430375057,31,055,12.0
Dundy County,Nebraska,77.6832354464872,31,057,10.6
Fillmore County,Nebraska,78.1804347489578,31,059,8.8
Franklin County,Nebraska,78.3642577374874,31,061,14.6
Frontier County,Nebraska,82.451624912967,31,063,9.0
Furnas County,Nebraska,78.2458716545439,31,065,11.0
Gage County,Nebraska,78.112546232577,31,067,10.7
Garden County,Nebraska,78.3706998276252,31,069,7.7
Garfield County,Nebraska,79.6681817488178,31,071,9.2
Gosper County,Nebraska,80.9753016648756,31,073,5.4
Greeley County,Nebraska,80.4405267587797,31,077,10.2
Hall County,Nebraska,78.6950898766518,31,079,11.8
Hamilton County,Nebraska,80.5165550025985,31,081,5.2
Harlan County,Nebraska,80.2457674137695,31,083,10.5
Hitchcock County,Nebraska,78.6479010989195,31,087,11.3
Holt County,Nebraska,79.6078421385985,31,089,7.8
Howard County,Nebraska,79.8691284181652,31,093,7.9
Jefferson County,Nebraska,77.8639838366702,31,095,11.2
Johnson County,Nebraska,78.1727593169089,31,097,8.5
Kearney County,Nebraska,78.7181639936437,31,099,9.9
Keith County,Nebraska,78.8450383050117,31,101,12.4
Kimball County,Nebraska,77.589110048305,31,105,10.8
Knox County,Nebraska,79.5744448501549,31,107,9.3
Lancaster County,Nebraska,80.2663041232382,31,109,12.5
Lincoln County,Nebraska,78.7921651878036,31,111,9.9
Madison County,Nebraska,78.7568388493727,31,119,14.9
Merrick County,Nebraska,78.9913686957274,31,121,12.0
Morrill County,Nebraska,77.7022488201815,31,123,8.7
Nance County,Nebraska,77.9775324657345,31,125,11.4
Nemaha County,Nebraska,78.4212910079487,31,127,11.6
Nuckolls County,Nebraska,79.343365704606,31,129,11.2
Otoe County,Nebraska,79.4105575791155,31,131,11.0
Pawnee County,Nebraska,79.6259276496042,31,133,18.9
Perkins County,Nebraska,80.2331773751733,31,135,5.0
Phelps County,Nebraska,79.6044363211077,31,137,9.6
Pierce County,Nebraska,80.3465630055248,31,139,8.0
Platte County,Nebraska,80.5103790679436,31,141,8.7
Polk County,Nebraska,80.3351397330614,31,143,7.7
Red Willow County,Nebraska,78.3881599587656,31,145,11.7
Richardson County,Nebraska,77.5430218494051,31,147,12.2
Rock County,Nebraska,78.9124294919825,31,149,5.3
Saline County,Nebraska,77.8581658131709,31,151,15.3
Sarpy County,Nebraska,81.544861968518,31,153,5.9
Saunders County,Nebraska,79.4118155542937,31,155,8.1
Scotts Bluff County,Nebraska,77.5186623991795,31,157,13.6
Seward County,Nebraska,79.130834408915,31,159,6.5
Sheridan County,Nebraska,77.9386375589494,31,161,17.1
Sherman County,Nebraska,79.5017764163741,31,163,12.4
Sioux County,Nebraska,83.045289650787,31,165,8.5
Stanton County,Nebraska,80.9367815544501,31,167,6.2
Thayer County,Nebraska,78.4429326284462,31,169,9.7
Thurston County,Nebraska,73.5461119898307,31,173,25.5
Valley County,Nebraska,80.1731413159872,31,175,9.4
Washington County,Nebraska,80.0857716339203,31,177,7.9
Wayne County,Nebraska,82.7814227477323,31,179,12.2
Webster County,Nebraska,77.6032819567834,31,181,10.8
York County,Nebraska,79.7630512230829,31,185,9.8
Churchill County,Nevada,75.8737025146303,32,001,13.2
Clark County,Nevada,78.847137011308,32,003,13.7
Douglas County,Nevada,81.4013490587809,32,005,8.7
Elko County,Nevada,78.8776980672198,32,007,11.7
Eureka County,Nevada,77.7557767944326,32,011,8.0
Humboldt County,Nevada,77.1783472051203,32,013,13.3
Lander County,Nevada,77.1295028637318,32,015,9.7
Lincoln County,Nevada,78.4082226021821,32,017,5.5
Lyon County,Nevada,76.3076745998254,32,019,11.6
Mineral County,Nevada,74.648520990238,32,021,19.8
Nye County,Nevada,73.9714159924595,32,023,16.4
Pershing County,Nevada,78.5932955241777,32,027,12.0
Storey County,Nevada,83.1002065163724,32,029,8.2
Washoe County,Nevada,78.5228695030918,32,031,11.3
White Pine County,Nevada,77.67468887692,32,033,13.6
Carson City,Nevada,75.1702654629665,32,510,11.3
Belknap County,New Hampshire,77.9506216537254,33,001,8.6
Carroll County,New Hampshire,79.6484068847769,33,003,9.0
Cheshire County,New Hampshire,79.3401160433392,33,005,9.0
Coos County,New Hampshire,76.544724882591,33,007,12.5
Grafton County,New Hampshire,80.4557215078991,33,009,9.6
Hillsborough County,New Hampshire,79.5080751939833,33,011,7.8
Merrimack County,New Hampshire,79.2821011607201,33,013,6.5
Rockingham County,New Hampshire,80.4150132999557,33,015,4.6
Strafford County,New Hampshire,78.0334555925351,33,017,9.5
Sullivan County,New Hampshire,78.8240447198309,33,019,11.7
Atlantic County,New Jersey,77.6443744609873,34,001,13.3
Bergen County,New Jersey,83.3765358270654,34,003,6.7
Burlington County,New Jersey,79.7909814740044,34,005,6.1
Camden County,New Jersey,77.6878985619115,34,007,12.2
Cape May County,New Jersey,77.5324027886529,34,009,9.8
Cumberland County,New Jersey,75.6845821068736,34,011,16.5
Essex County,New Jersey,80.1088635467788,34,013,15.8
Gloucester County,New Jersey,78.2416490010653,34,015,7.4
Hudson County,New Jersey,82.7772269658413,34,017,15.2
Hunterdon County,New Jersey,83.7778782621402,34,019,4.5
Mercer County,New Jersey,80.7083792371868,34,021,11.6
Middlesex County,New Jersey,81.9584133897627,34,023,8.5
Monmouth County,New Jersey,81.0345288143611,34,025,6.9
Morris County,New Jersey,82.8581509128825,34,027,4.8
Ocean County,New Jersey,79.4155760487836,34,029,10.1
Passaic County,New Jersey,80.9883579555609,34,031,15.7
Salem County,New Jersey,76.2894610077302,34,033,12.4
Somerset County,New Jersey,82.9102463266307,34,035,5.1
Sussex County,New Jersey,79.9849836201924,34,037,4.9
Union County,New Jersey,81.8210973760344,34,039,9.5
Warren County,New Jersey,80.2053993768611,34,041,7.6
Bernalillo County,New Mexico,78.5856894177157,35,001,16.7
Catron County,New Mexico,79.9665904889761,35,003,16.4
Chaves County,New Mexico,75.8813062192512,35,005,19.4
Colfax County,New Mexico,78.112101354975,35,007,20.0
Curry County,New Mexico,76.9569917677691,35,009,20.9
De Baca County,New Mexico,75.5340648348388,35,011,16.0
Dona Ana County,New Mexico,80.2268191585187,35,013,26.4
Eddy County,New Mexico,75.4467775238929,35,015,14.6
Grant County,New Mexico,77.9380176120927,35,017,24.0
Guadalupe County,New Mexico,76.5838406817984,35,019,15.4
Hidalgo County,New Mexico,76.6553407790287,35,023,25.8
Lea County,New Mexico,76.1466244318774,35,025,15.8
Lincoln County,New Mexico,79.9128329189469,35,027,10.6
Los Alamos County,New Mexico,83.7122481210324,35,028,4.4
Luna County,New Mexico,75.6171234557465,35,029,27.7
McKinley County,New Mexico,72.3919797805834,35,031,34.8
Mora County,New Mexico,78.1758591193714,35,033,20.0
Otero County,New Mexico,77.999039099172,35,035,22.1
Quay County,New Mexico,75.6182019234588,35,037,20.4
Rio Arriba County,New Mexico,74.130700284552,35,039,24.0
Roosevelt County,New Mexico,77.9993768131722,35,041,24.9
Sandoval County,New Mexico,79.2752241282717,35,043,12.7
San Juan County,New Mexico,76.334855527114,35,045,21.0
San Miguel County,New Mexico,77.147831127939,35,047,28.2
Santa Fe County,New Mexico,81.3237996499953,35,049,12.8
Sierra County,New Mexico,73.8033571801279,35,051,26.7
Socorro County,New Mexico,76.4107673186578,35,053,29.7
Taos County,New Mexico,79.4869168729099,35,055,18.3
Torrance County,New Mexico,76.8390741945884,35,057,23.7
Union County,New Mexico,76.9213874253773,35,059,19.4
Cibola County,New Mexico,76.966131812184,35,006,26.1
Valencia County,New Mexico,76.966131812184,35,061,16.9
Albany County,New York,80.2755635862936,36,001,11.9
Allegany County,New York,78.5604817813611,36,003,16.9
Bronx County,New York,80.8505083638534,36,005,28.0
Broome County,New York,78.971923446724,36,007,17.4
Cattaraugus County,New York,77.9330290648753,36,009,16.5
Cayuga County,New York,79.8233547544726,36,011,12.1
Chautauqua County,New York,78.2364179442414,36,013,18.2
Chemung County,New York,77.4278580435858,36,015,13.9
Chenango County,New York,77.8307855443168,36,017,13.5
Clinton County,New York,79.6048534141159,36,019,15.0
Columbia County,New York,80.1430298187767,36,021,11.6
Cortland County,New York,78.8058446022686,36,023,16.4
Delaware County,New York,79.4412212283008,36,025,16.6
Dutchess County,New York,81.1744586179377,36,027,9.0
Erie County,New York,78.787162192097,36,029,14.2
Essex County,New York,80.1419068715093,36,031,9.9
Franklin County,New York,79.146065012731,36,033,17.8
Fulton County,New York,78.4453621302226,36,035,14.9
Genesee County,New York,78.9182260725436,36,037,10.9
Greene County,New York,79.0676218342773,36,039,14.0
Hamilton County,New York,78.7545966160318,36,041,9.9
Herkimer County,New York,79.2129161498665,36,043,13.6
Jefferson County,New York,78.4885797683522,36,045,14.0
Kings County,New York,83.1532240987191,36,047,20.0
Lewis County,New York,79.7863342832876,36,049,13.5
Livingston County,New York,80.1933085291259,36,051,13.2
Madison County,New York,80.8690405417206,36,053,9.8
Monroe County,New York,80.1604672884848,36,055,14.4
Montgomery County,New York,78.1388642989262,36,057,19.8
Nassau County,New York,83.1936524881624,36,059,5.6
New York County,New York,85.2969777195418,36,061,15.8
Niagara County,New York,78.0849562683352,36,063,13.5
Oneida County,New York,78.5285805933605,36,065,15.5
Onondaga County,New York,79.689228975177,36,067,14.1
Ontario County,New York,80.1675200929618,36,069,8.7
Orange County,New York,80.5975597891983,36,071,11.6
Orleans County,New York,78.3192307120685,36,073,13.7
Oswego County,New York,78.3698389718183,36,075,17.0
Otsego County,New York,80.3373512860181,36,077,14.9
Putnam County,New York,82.7867578369497,36,079,5.0
Queens County,New York,84.1019474959093,36,081,12.2
Rensselaer County,New York,79.3928000599192,36,083,11.7
Richmond County,New York,81.3211938390235,36,085,11.7
Rockland County,New York,83.3269355493864,36,087,13.9
Saint Lawrence County,New York,79.4189378649861,36,089,17.9
Saratoga County,New York,81.4835497763364,36,091,5.8
Schenectady County,New York,79.1641233369798,36,093,11.4
Schoharie County,New York,80.8532975059116,36,095,12.1
Schuyler County,New York,78.8768831002739,36,097,15.4
Seneca County,New York,78.7136840681651,36,099,12.2
Steuben County,New York,78.7840806811076,36,101,13.7
Suffolk County,New York,81.1318766191547,36,103,6.9
Sullivan County,New York,78.4315327146856,36,105,15.2
Tioga County,New York,80.2122507529728,36,107,10.2
Tompkins County,New York,81.2073495576197,36,109,18.9
Ulster County,New York,80.2078796076536,36,111,13.8
Warren County,New York,79.602395470536,36,113,9.5
Washington County,New York,78.9871773358639,36,115,11.3
Wayne County,New York,79.1908516794902,36,117,11.6
Westchester County,New York,83.8664538648339,36,119,8.8
Wyoming County,New York,78.9775789392251,36,121,10.5
Yates County,New York,79.019204524286,36,123,11.9
Alamance County,North Carolina,77.1714560616226,37,001,16.1
Alexander County,North Carolina,77.4099841765528,37,003,13.6
Alleghany County,North Carolina,77.5256985499814,37,005,23.4
Anson County,North Carolina,74.0134624519933,37,007,19.5
Ashe County,North Carolina,77.5876101023478,37,009,16.3
Avery County,North Carolina,77.1382285234349,37,011,15.1
Beaufort County,North Carolina,75.9101971567683,37,013,18.6
Bertie County,North Carolina,75.9032823118724,37,015,23.2
Bladen County,North Carolina,75.1166589663767,37,017,24.3
Brunswick County,North Carolina,78.8591024754547,37,019,11.8
Buncombe County,North Carolina,78.6532217970457,37,021,12.2
Burke County,North Carolina,76.5894401863983,37,023,18.1
Cabarrus County,North Carolina,78.7750683856967,37,025,10.2
Caldwell County,North Carolina,75.9646947966062,37,027,15.1
Camden County,North Carolina,78.5125478449457,37,029,9.2
Carteret County,North Carolina,77.5924852944915,37,031,10.7
Caswell County,North Carolina,76.7058667876879,37,033,18.1
Catawba County,North Carolina,76.7826704575699,37,035,13.2
Chatham County,North Carolina,81.2919328731352,37,037,10.2
Cherokee County,North Carolina,76.6515846298679,37,039,16.7
Chowan County,North Carolina,76.4731116934321,37,041,16.0
Clay County,North Carolina,77.5577684728579,37,043,13.9
Cleveland County,North Carolina,74.4819861087774,37,045,20.4
Columbus County,North Carolina,73.7434603121267,37,047,22.8
Craven County,North Carolina,76.725242058675,37,049,15.2
Cumberland County,North Carolina,76.0114080449317,37,051,18.4
Currituck County,North Carolina,77.9346776405579,37,053,9.5
Dare County,North Carolina,78.6628847204073,37,055,9.0
Davidson County,North Carolina,76.2105314258375,37,057,15.4
Davie County,North Carolina,78.1692852682626,37,059,13.9
Duplin County,North Carolina,78.2447475779255,37,061,21.2
Durham County,North Carolina,80.1009784850092,37,063,15.2
Edgecombe County,North Carolina,73.8506988868835,37,065,23.7
Forsyth County,North Carolina,77.8917760903258,37,067,16.8
Franklin County,North Carolina,77.6017012496297,37,069,13.2
Gaston County,North Carolina,75.5904784532804,37,071,14.5
Gates County,North Carolina,76.9938036100224,37,073,13.5
Graham County,North Carolina,76.1523885247387,37,075,17.1
Granville County,North Carolina,77.9870291756789,37,077,14.3
Greene County,North Carolina,76.5588186953995,37,079,22.9
Guilford County,North Carolina,78.1159470318402,37,081,15.8
Halifax County,North Carolina,74.2542917605981,37,083,25.8
Harnett County,North Carolina,76.8017620350835,37,085,15.8
Haywood County,North Carolina,77.1678075418857,37,087,13.4
Henderson County,North Carolina,79.2438661736313,37,089,10.9
Hertford County,North Carolina,76.0624245000978,37,091,21.9
Hoke County,North Carolina,76.1806095780759,37,093,20.4
Hyde County,North Carolina,75.983768211427,37,095,24.3
Iredell County,North Carolina,77.9859307611434,37,097,10.9
Jackson County,North Carolina,78.394451791345,37,099,18.7
Johnston County,North Carolina,77.6338876511093,37,101,12.5
Jones County,North Carolina,75.8563180727289,37,103,24.5
Lee County,North Carolina,76.46842481045,37,105,16.1
Lenoir County,North Carolina,74.3752764707142,37,107,23.2
Lincoln County,North Carolina,77.5981194866353,37,109,12.1
McDowell County,North Carolina,76.813308548284,37,111,16.8
Macon County,North Carolina,77.8700057780804,37,113,15.4
Madison County,North Carolina,77.8609916254203,37,115,16.4
Martin County,North Carolina,74.9172354192396,37,117,19.7
Mecklenburg County,North Carolina,80.3875109043312,37,119,11.6
Mitchell County,North Carolina,75.6215955877972,37,121,13.0
Montgomery County,North Carolina,76.2811814728498,37,123,17.7
Moore County,North Carolina,79.5030022023262,37,125,11.3
Nash County,North Carolina,75.27052877229,37,127,15.2
New Hanover County,North Carolina,79.3107141349739,37,129,16.0
Northampton County,North Carolina,76.5129631772626,37,131,20.7
Onslow County,North Carolina,76.3454976741867,37,133,13.2
Orange County,North Carolina,81.9392500779795,37,135,13.7
Pamlico County,North Carolina,77.3386125899263,37,137,12.6
Pasquotank County,North Carolina,76.2372105047676,37,139,15.7
Pender County,North Carolina,77.725951764887,37,141,14.1
Perquimans County,North Carolina,78.3437798581119,37,143,15.1
Person County,North Carolina,76.434124783474,37,145,16.1
Pitt County,North Carolina,78.3209301832862,37,147,22.9
Polk County,North Carolina,79.5038036699843,37,149,9.8
Randolph County,North Carolina,76.0343263940247,37,151,15.2
Richmond County,North Carolina,73.700982415126,37,153,25.2
Robeson County,North Carolina,72.7412709923272,37,155,27.7
Rockingham County,North Carolina,75.0523243710862,37,157,18.1
Rowan County,North Carolina,75.3256782794432,37,159,15.9
Rutherford County,North Carolina,75.5412147211789,37,161,17.9
Sampson County,North Carolina,75.4817868326919,37,163,20.9
Scotland County,North Carolina,74.2733096909591,37,165,27.3
Stanly County,North Carolina,76.0685806168545,37,167,12.9
Stokes County,North Carolina,76.240994723691,37,169,13.8
Surry County,North Carolina,75.5741443557437,37,171,16.4
Swain County,North Carolina,72.7509187786444,37,173,17.5
Transylvania County,North Carolina,80.3964013058706,37,175,14.3
Tyrrell County,North Carolina,77.1269890909868,37,177,22.5
Union County,North Carolina,79.8449818392295,37,179,8.2
Vance County,North Carolina,74.0306157207616,37,181,20.8
Wake County,North Carolina,81.6169899651785,37,183,9.1
Warren County,North Carolina,76.7769826668545,37,185,19.8
Washington County,North Carolina,76.2167448341725,37,187,22.3
Watauga County,North Carolina,81.6124188205434,37,189,25.3
Wayne County,North Carolina,75.8694314235499,37,191,20.2
Wilkes County,North Carolina,76.5094248637112,37,193,17.7
Wilson County,North Carolina,75.8912093915047,37,195,20.3
Yadkin County,North Carolina,76.4026808299104,37,197,15.4
Yancey County,North Carolina,77.4762363032904,37,199,16.4
Adams County,North Dakota,79.9474718012062,38,001,8.7
Barnes County,North Dakota,79.2463625623595,38,003,11.3
Benson County,North Dakota,73.7743345451962,38,005,31.9
Bottineau County,North Dakota,78.7594144316889,38,009,9.6
Bowman County,North Dakota,79.4964756085603,38,011,7.8
Burke County,North Dakota,79.9908234229571,38,013,5.9
Burleigh County,North Dakota,81.7056841213007,38,015,8.1
Cass County,North Dakota,80.943412214154,38,017,10.7
Cavalier County,North Dakota,80.6956843247347,38,019,11.0
Dickey County,North Dakota,79.6123577512691,38,021,5.2
Divide County,North Dakota,79.8904470268062,38,023,9.0
Dunn County,North Dakota,80.2238569826204,38,025,8.1
Eddy County,North Dakota,76.4673558980188,38,027,10.8
Emmons County,North Dakota,79.3191705328654,38,029,9.9
Foster County,North Dakota,79.3689694312422,38,031,7.2
Golden Valley County,North Dakota,84.328513956903,38,033,7.5
Grand Forks County,North Dakota,79.7070383078108,38,035,16.2
Grant County,North Dakota,79.1057003018955,38,037,12.9
Griggs County,North Dakota,79.764253587264,38,039,7.9
Hettinger County,North Dakota,79.5227302945599,38,041,9.6
Kidder County,North Dakota,81.3250543519349,38,043,10.8
LaMoure County,North Dakota,81.9539354478231,38,045,14.7
Logan County,North Dakota,80.2556716126175,38,047,7.2
McHenry County,North Dakota,80.0190362256496,38,049,8.3
McIntosh County,North Dakota,79.4819337024135,38,051,9.9
McKenzie County,North Dakota,79.4819956964387,38,053,11.3
McLean County,North Dakota,79.3087318740976,38,055,8.0
Mercer County,North Dakota,80.4307847984073,38,057,7.2
Morton County,North Dakota,79.0853685544244,38,059,7.4
Mountrail County,North Dakota,75.658717525964,38,061,10.4
Nelson County,North Dakota,76.943125268542,38,063,11.5
Oliver County,North Dakota,83.2195251078576,38,065,8.0
Pembina County,North Dakota,80.0938183030581,38,067,7.4
Pierce County,North Dakota,79.6689411485519,38,069,16.7
Ramsey County,North Dakota,78.4767049257008,38,071,12.5
Ransom County,North Dakota,78.0994986843792,38,073,6.4
Renville County,North Dakota,79.261222983168,38,075,3.7
Richland County,North Dakota,80.8086295291153,38,077,10.9
Rolette County,North Dakota,72.8854730496903,38,079,27.1
Sargent County,North Dakota,80.7876237280459,38,081,4.2
Sheridan County,North Dakota,83.1746761625582,38,083,12.4
Sioux County,North Dakota,68.4029077869621,38,085,38.2
Stark County,North Dakota,80.6059948660374,38,089,8.8
Steele County,North Dakota,82.0360487128417,38,091,5.8
Stutsman County,North Dakota,78.6279012895176,38,093,12.1
Towner County,North Dakota,78.2434874022085,38,095,10.4
Traill County,North Dakota,79.8325487049139,38,097,6.4
Walsh County,North Dakota,77.8322784560394,38,099,9.1
Ward County,North Dakota,80.6705751925225,38,101,9.5
Wells County,North Dakota,78.9962659640122,38,103,8.6
Williams County,North Dakota,78.8440997784856,38,105,6.1
Adams County,Ohio,73.2565760364034,39,001,20.7
Allen County,Ohio,77.005363061584,39,003,13.9
Ashland County,Ohio,77.8532538206118,39,005,13.8
Ashtabula County,Ohio,75.381805028664,39,007,19.9
Athens County,Ohio,77.5222781819628,39,009,30.2
Auglaize County,Ohio,78.5551105103106,39,011,8.4
Belmont County,Ohio,76.6845232820318,39,013,12.3
Brown County,Ohio,74.9086792827588,39,015,15.3
Butler County,Ohio,76.9978410611561,39,017,12.5
Carroll County,Ohio,77.541174480094,39,019,12.3
Champaign County,Ohio,76.5532365801776,39,021,10.1
Clark County,Ohio,74.3620694542421,39,023,14.9
Clermont County,Ohio,77.848483451142,39,025,9.0
Clinton County,Ohio,75.7453887990937,39,027,14.8
Columbiana County,Ohio,76.2235086946947,39,029,14.3
Coshocton County,Ohio,76.7957274843177,39,031,14.4
Crawford County,Ohio,75.5930434273825,39,033,14.9
Cuyahoga County,Ohio,77.0580341972487,39,035,17.5
Darke County,Ohio,76.8060957371893,39,037,10.5
Defiance County,Ohio,77.5791214727635,39,039,10.2
Delaware County,Ohio,82.1610006706765,39,041,4.8
Erie County,Ohio,76.9125534025203,39,043,11.7
Fairfield County,Ohio,78.3724040118669,39,045,9.2
