County,State,mean_life_expectancy,State_FIPS,County_FIPS,Unemployment Rate
Lafayette County,Missouri,76.9946833235717,29,107,5.7
Lawrence County,Missouri,75.637616668498,29,109,7.0
Lewis County,Missouri,76.6633899321273,29,111,4.8
Lincoln County,Missouri,76.4392221102157,29,113,8.1
Linn County,Missouri,75.9090059889778,29,115,3.7
Livingston County,Missouri,77.1076817066787,29,117,4.3
McDonald County,Missouri,74.1506085795942,29,119,6.0
Macon County,Missouri,76.8082103034532,29,121,8.5
Madison County,Missouri,74.1798669555744,29,123,6.1
Maries County,Missouri,76.8018967094093,29,125,9.2
Marion County,Missouri,76.4760309621211,29,127,6.0
Mercer County,Missouri,78.1201184763289,29,129,4.6
Miller County,Missouri,76.3610301142528,29,131,6.8
Mississippi County,Missouri,73.0614222925145,29,133,10.8
Moniteau County,Missouri,77.8427469694888,29,135,4.6
Monroe County,Missouri,77.9314372486008,29,137,5.7
Montgomery County,Missouri,75.4018806179993,29,139,7.4
Morgan County,Missouri,75.1304778089902,29,141,9.5
New Madrid County,Missouri,72.639795942441,29,143,11.5
Newton County,Missouri,75.9737053299932,29,145,5.9
Nodaway County,Missouri,79.350497632751,29,147,5.4
Oregon County,Missouri,75.1246219997085,29,149,5.5
Osage County,Missouri,78.459699014847,29,151,3.0
Ozark County,Missouri,75.5770517760233,29,153,9.6
Pemiscot County,Missouri,71.0926160349727,29,155,11.1
Perry County,Missouri,77.9157637962601,29,157,4.3
Pettis County,Missouri,76.9851005856482,29,159,6.5
Phelps County,Missouri,76.3605604296482,29,161,6.2
Pike County,Missouri,76.5102635775106,29,163,5.6
Platte County,Missouri,80.4068406101437,29,165,4.6
Polk County,Missouri,76.2086198920621,29,167,8.9
Pulaski County,Missouri,76.2567199287667,29,169,10.8
Putnam County,Missouri,76.7862120780622,29,171,2.7
Ralls County,Missouri,78.547228664935,29,173,6.6
Randolph County,Missouri,75.6923798961096,29,175,7.5
Ray County,Missouri,76.1086006112267,29,177,8.0
Reynolds County,Missouri,74.3460258429374,29,179,8.8
Ripley County,Missouri,73.0307306046915,29,181,7.9
Saint Charles County,Missouri,80.2385629454124,29,183,4.2
Saint Clair County,Missouri,76.1482798217245,29,185,8.6
Sainte Genevieve County,Missouri,78.0732448724097,29,186,4.4
Saint Francois County,Missouri,74.2670325238622,29,187,7.3
Saint Louis County,Missouri,78.304545180462,29,189,6.7
Saline County,Missouri,76.9597178212009,29,195,4.8
Schuyler County,Missouri,77.1266906455237,29,197,6.0
Scotland County,Missouri,77.0819802975309,29,199,4.9
Scott County,Missouri,75.0037671002209,29,201,6.4
Shannon County,Missouri,75.7220915629154,29,203,8.4
Shelby County,Missouri,77.0932374839413,29,205,5.8
Stoddard County,Missouri,74.905059998996,29,207,8.0
Stone County,Missouri,77.8851911888352,29,209,8.2
Sullivan County,Missouri,76.1729793498236,29,211,4.0
Taney County,Missouri,77.1720372389984,29,213,7.5
Texas County,Missouri,76.1836191776279,29,215,7.4
Vernon County,Missouri,75.5919702593861,29,217,4.6
Warren County,Missouri,78.1703536028327,29,219,6.6
Washington County,Missouri,73.3970322681883,29,221,10.9
Wayne County,Missouri,73.9493713102408,29,223,9.1
Webster County,Missouri,77.1514639743976,29,225,5.6
Worth County,Missouri,77.8485881088769,29,227,4.2
Wright County,Missouri,74.3804142044072,29,229,9.1
Saint Louis City,Missouri,74.1606229289921,29,510,10.6
Beaverhead County,Montana,80.3567546460644,30,001,6.9
Big Horn County,Montana,71.8390375254802,30,003,16.8
Blaine County,Montana,75.0203119374401,30,005,14.2
Broadwater County,Montana,79.7607569090247,30,007,5.6
Carbon County,Montana,80.4371995857338,30,009,3.7
Carter County,Montana,79.0737193006343,30,011,2.7
Cascade County,Montana,77.8157844829449,30,013,5.0
Chouteau County,Montana,79.0330161384425,30,015,3.4
Custer County,Montana,77.1146902302252,30,017,2.2
Daniels County,Montana,78.4881065918359,30,019,2.0
Dawson County,Montana,78.3392884985031,30,021,2.2
Deer Lodge County,Montana,76.4084098881533,30,023,3.7
Fallon County,Montana,78.0398156556672,30,025,2.9
Fergus County,Montana,77.7831351339856,30,027,3.0
Flathead County,Montana,79.0696490206195,30,029,6.5
Gallatin County,Montana,81.9260802587179,30,031,5.3
Garfield County,Montana,78.2934668444075,30,033,0.0
Glacier County,Montana,72.2073544092388,30,035,10.8
Granite County,Montana,81.3195482433669,30,039,7.4
Hill County,Montana,76.8848001456293,30,041,5.3
Jefferson County,Montana,78.8171639229031,30,043,6.2
Judith Basin County,Montana,80.3359810265459,30,045,2.9
Lake County,Montana,77.8825747289604,30,047,8.8
Lewis and Clark County,Montana,79.3492080689681,30,049,4.1
Liberty County,Montana,81.4693815671394,30,051,5.5
Lincoln County,Montana,77.8780072541581,30,053,11.6
McCone County,Montana,78.3449203753503,30,055,0.9
Madison County,Montana,80.8280839479865,30,057,4.1
Meagher County,Montana,78.7642613654942,30,059,3.0
Mineral County,Montana,77.4830215533476,30,061,6.9
Missoula County,Montana,79.5679554633963,30,063,7.0
Musselshell County,Montana,76.2500373314585,30,065,5.8
Phillips County,Montana,77.0456003695386,30,071,7.3
Pondera County,Montana,78.0197327181239,30,073,8.5
Powder River County,Montana,79.6313712156185,30,075,4.3
Powell County,Montana,77.2139810296291,30,077,1.5
Prairie County,Montana,77.9667450461633,30,079,6.9
Ravalli County,Montana,79.5217239146147,30,081,7.7
Richland County,Montana,77.3229583318575,30,083,2.5
Roosevelt County,Montana,69.5686256927579,30,085,6.2
Rosebud County,Montana,74.9232638459854,30,087,9.6
Sanders County,Montana,77.7222952098578,30,089,9.3
Sheridan County,Montana,76.7787104225126,30,091,2.6
Silver Bow County,Montana,76.4030271959376,30,093,7.0
Stillwater County,Montana,79.4128800579175,30,095,3.8
Sweet Grass County,Montana,80.7056482859872,30,097,0.4
Teton County,Montana,79.9198387441154,30,099,5.5
Toole County,Montana,77.6961616949182,30,101,1.0
Valley County,Montana,78.0452646203171,30,105,4.6
Wheatland County,Montana,78.5026231700647,30,107,2.8
Wibaux County,Montana,76.9683079438899,30,109,2.7
Yellowstone County,Montana,78.3232377631065,30,111,3.7
Park County,Montana,79.6317288177496,30,067,4.0
Adams County,Nebraska,79.0525155123409,31,001,5.4
Antelope County,Nebraska,80.5511445738499,31,003,1.8
Boone County,Nebraska,80.6610360352255,31,011,1.5
Box Butte County,Nebraska,77.9992431676252,31,013,4.2
Boyd County,Nebraska,78.5176114062662,31,015,1.0
Brown County,Nebraska,79.8902058490869,31,017,0.4
Buffalo County,Nebraska,80.3288917068739,31,019,3.3
Burt County,Nebraska,78.1762292069221,31,021,2.8
Butler County,Nebraska,78.835044248591,31,023,4.5
Cass County,Nebraska,78.9129758509613,31,025,3.5
Cedar County,Nebraska,80.5415516276861,31,027,1.8
Chase County,Nebraska,78.5440018794425,31,029,1.5
Cherry County,Nebraska,78.7648341079006,31,031,2.3
Cheyenne County,Nebraska,79.0538103484725,31,033,2.4
Clay County,Nebraska,78.3495560556217,31,035,2.8
Colfax County,Nebraska,80.1515415245986,31,037,5.4
Cuming County,Nebraska,81.355503607122,31,039,2.5
Custer County,Nebraska,79.2227964200196,31,041,2.3
Dakota County,Nebraska,78.0846377526437,31,043,6.8
Dawes County,Nebraska,79.3299559361499,31,045,1.9
Dawson County,Nebraska,78.9843453820713,31,047,4.7
Deuel County,Nebraska,78.5743904886826,31,049,4.7
Dixon County,Nebraska,79.2246186182312,31,051,3.4
Dodge County,Nebraska,78.0694961678048,31,053,4.3
Douglas County,Nebraska,78.8066749887246,31,055,4.9
Dundy County,Nebraska,77.8723285113915,31,057,3.7
Fillmore County,Nebraska,78.2123606646124,31,059,2.7
Franklin County,Nebraska,78.4692012525898,31,061,3.4
Frontier County,Nebraska,82.0839954600604,31,063,2.6
Furnas County,Nebraska,78.0169715047797,31,065,3.7
Gage County,Nebraska,77.887071724208,31,067,3.6
Garden County,Nebraska,78.1623373928932,31,069,2.3
Garfield County,Nebraska,79.0542467878298,31,071,3.0
Gosper County,Nebraska,80.1522953509518,31,073,4.6
Greeley County,Nebraska,80.3497848679456,31,077,1.6
Hall County,Nebraska,78.5644559316674,31,079,5.3
Hamilton County,Nebraska,80.393687464157,31,081,2.1
Harlan County,Nebraska,79.6448789596166,31,083,1.9
Hitchcock County,Nebraska,78.1682464665856,31,087,2.8
Holt County,Nebraska,79.6817846545537,31,089,1.3
Howard County,Nebraska,79.8490732094202,31,093,3.3
Jefferson County,Nebraska,77.8250846251041,31,095,3.2
Johnson County,Nebraska,78.0489404720564,31,097,3.3
Kearney County,Nebraska,79.1345955364172,31,099,3.6
Keith County,Nebraska,78.6750105127267,31,101,4.0
Kimball County,Nebraska,77.3624201193175,31,105,5.4
Knox County,Nebraska,79.2064207818246,31,107,3.0
Lancaster County,Nebraska,80.2467379200379,31,109,4.4
Lincoln County,Nebraska,78.7122435968011,31,111,3.1
Madison County,Nebraska,78.6845729335245,31,119,3.1
Merrick County,Nebraska,79.117684998026,31,121,5.3
Morrill County,Nebraska,77.7101669082474,31,123,3.5
Nance County,Nebraska,77.4915631208253,31,125,3.2
Nemaha County,Nebraska,78.191002715473,31,127,6.5
Nuckolls County,Nebraska,79.0048432194606,31,129,2.9
Otoe County,Nebraska,79.2029892243117,31,131,3.8
Pawnee County,Nebraska,79.1203572107815,31,133,3.0
Perkins County,Nebraska,80.0408749926605,31,135,1.9
Phelps County,Nebraska,79.3821272829162,31,137,1.2
Pierce County,Nebraska,80.0853531041232,31,139,4.0
Platte County,Nebraska,80.4192959668295,31,141,4.6
Polk County,Nebraska,80.238782508351,31,143,3.9
Red Willow County,Nebraska,78.5996151257166,31,145,5.0
Richardson County,Nebraska,77.5540894205444,31,147,4.6
Rock County,Nebraska,78.9865697003342,31,149,1.6
Saline County,Nebraska,77.9152461036143,31,151,3.4
Sarpy County,Nebraska,80.9250168896854,31,153,3.7
Saunders County,Nebraska,79.3299188104055,31,155,2.9
Scotts Bluff County,Nebraska,77.3865616887844,31,157,5.3
Seward County,Nebraska,79.0444615465753,31,159,3.5
Sheridan County,Nebraska,77.8931881285531,31,161,2.1
Sherman County,Nebraska,79.4296905835757,31,163,2.2
Sioux County,Nebraska,83.0381098729827,31,165,0.0
Stanton County,Nebraska,80.961513359994,31,167,3.3
Thayer County,Nebraska,78.4001331659507,31,169,1.4
Thurston County,Nebraska,73.6673570642477,31,173,15.3
Valley County,Nebraska,79.8812117118376,31,175,1.8
Washington County,Nebraska,80.0262523453312,31,177,1.5
Wayne County,Nebraska,82.8762235553871,31,179,2.3
Webster County,Nebraska,77.2713255754193,31,181,3.0
York County,Nebraska,79.6936440180167,31,185,1.4
Churchill County,Nevada,75.6780181908323,32,001,11.7
Clark County,Nevada,78.4682302863341,32,003,9.6
Douglas County,Nevada,80.9164948210828,32,005,7.5
Elko County,Nevada,78.2906069640208,32,007,4.9
Eureka County,Nevada,77.9987474016483,32,011,3.8
Humboldt County,Nevada,76.5834301638411,32,013,7.7
Lander County,Nevada,76.8323338566656,32,015,7.9
Lincoln County,Nevada,77.8753967245755,32,017,9.1
Lyon County,Nevada,76.326543578643,32,019,11.8
Mineral County,Nevada,74.1816027698615,32,021,13.0
Nye County,Nevada,73.9499116645158,32,023,14.1
Pershing County,Nevada,78.2360321514631,32,027,3.5
Storey County,Nevada,82.3381765495412,32,029,4.1
Washoe County,Nevada,78.0187003291766,32,031,8.0
White Pine County,Nevada,77.2328478228953,32,033,7.9
Carson City,Nevada,75.4096636819887,32,510,9.5
Belknap County,New Hampshire,78.1781858900434,33,001,5.1
Carroll County,New Hampshire,79.8000532932746,33,003,5.1
Cheshire County,New Hampshire,79.3167986524017,33,005,5.0
Coos County,New Hampshire,76.88369738533,33,007,6.7
Grafton County,New Hampshire,80.5367136348045,33,009,4.6
Hillsborough County,New Hampshire,79.5843340171471,33,011,5.2
Merrimack County,New Hampshire,79.4112423819705,33,013,4.8
Rockingham County,New Hampshire,80.3306877779191,33,015,4.9
Strafford County,New Hampshire,78.5720417534059,33,017,5.5
Sullivan County,New Hampshire,78.8665502892163,33,019,4.5
Atlantic County,New Jersey,77.5116887852029,34,001,11.8
Bergen County,New Jersey,82.9599950519171,34,003,5.8
Burlington County,New Jersey,79.6357202749807,34,005,7.9
Camden County,New Jersey,77.6341781005181,34,007,8.8
Cape May County,New Jersey,77.3834896824315,34,009,9.2
Cumberland County,New Jersey,75.8644655406486,34,011,9.9
Essex County,New Jersey,79.3208327496225,34,013,12.1
Gloucester County,New Jersey,78.176487278906,34,015,8.1
Hudson County,New Jersey,81.6585056029341,34,017,8.1
Hunterdon County,New Jersey,83.0587419573264,34,019,5.3
Mercer County,New Jersey,80.2398531893098,34,021,8.6
Middlesex County,New Jersey,81.5057402046194,34,023,7.0
Monmouth County,New Jersey,80.6045692039829,34,025,6.8
Morris County,New Jersey,82.4687612223012,34,027,5.6
Ocean County,New Jersey,79.0675016946263,34,029,7.6
Passaic County,New Jersey,80.4357822045839,34,031,7.0
Salem County,New Jersey,76.2835326381673,34,033,9.4
Somerset County,New Jersey,82.4845153083104,34,035,5.4
Sussex County,New Jersey,79.5953178361075,34,037,7.2
Union County,New Jersey,81.2785990248023,34,039,8.5
Warren County,New Jersey,79.8332922337056,34,041,8.3
Bernalillo County,New Mexico,78.4631251536255,35,001,7.3
Catron County,New Mexico,79.5038886206945,35,003,4.0
Chaves County,New Mexico,75.7527908741292,35,005,7.1
Colfax County,New Mexico,77.6489594257952,35,007,11.5
Curry County,New Mexico,76.8800326394988,35,009,8.9
De Baca County,New Mexico,75.8060462495044,35,011,6.6
Dona Ana County,New Mexico,79.5829172449782,35,013,10.6
Eddy County,New Mexico,75.370673266489,35,015,5.5
Grant County,New Mexico,77.6325682798311,35,017,9.3
Guadalupe County,New Mexico,76.2985409240566,35,019,0.3
Hidalgo County,New Mexico,76.6095321954911,35,023,11.4
Lea County,New Mexico,75.8116495360663,35,025,6.6
Lincoln County,New Mexico,79.2420589855917,35,027,6.7
Los Alamos County,New Mexico,83.3764667017812,35,028,2.6
Luna County,New Mexico,75.6043502933621,35,029,14.1
McKinley County,New Mexico,72.7432763890307,35,031,15.7
Mora County,New Mexico,77.6692807624501,35,033,2.9
Otero County,New Mexico,77.6532366856244,35,035,11.0
Quay County,New Mexico,75.0554980355093,35,037,2.7
Rio Arriba County,New Mexico,73.7700335845048,35,039,9.5
Roosevelt County,New Mexico,77.244510437161,35,041,11.1
Sandoval County,New Mexico,79.0809895701612,35,043,8.5
San Juan County,New Mexico,76.8066035480058,35,045,9.9
San Miguel County,New Mexico,76.4581687011618,35,047,4.9
Santa Fe County,New Mexico,80.7607916825501,35,049,6.7
Sierra County,New Mexico,73.8184750508833,35,051,10.0
Socorro County,New Mexico,75.8920772798454,35,053,5.8
Taos County,New Mexico,78.9133503182797,35,055,9.7
Torrance County,New Mexico,76.4797524570339,35,057,9.6
Union County,New Mexico,76.9680582513767,35,059,3.1
Cibola County,New Mexico,76.6270382044182,35,006,16.3
Valencia County,New Mexico,76.6270382044182,35,061,10.7
Albany County,New York,79.9139117072393,36,001,5.8
Allegany County,New York,78.3915536498671,36,003,8.1
Bronx County,New York,79.9693321166561,36,005,12.7
Broome County,New York,78.775908389097,36,007,7.4
Cattaraugus County,New York,77.6572707109308,36,009,7.5
Cayuga County,New York,79.5811141675296,36,011,6.9
Chautauqua County,New York,77.9138560168009,36,013,7.9
Chemung County,New York,77.4337755495673,36,015,5.6
Chenango County,New York,77.6583432911403,36,017,7.0
Clinton County,New York,79.1940769494904,36,019,6.6
Columbia County,New York,79.4415380342934,36,021,5.5
Cortland County,New York,78.4731797931453,36,023,5.2
Delaware County,New York,78.9626551601511,36,025,8.3
Dutchess County,New York,80.6773219277295,36,027,7.6
Erie County,New York,78.3156863561676,36,029,6.1
Essex County,New York,79.7970200062179,36,031,7.5
Franklin County,New York,78.780716179322,36,033,8.5
Fulton County,New York,78.063119884943,36,035,8.0
Genesee County,New York,78.6467269083353,36,037,5.4
Greene County,New York,78.5510325652629,36,039,7.8
Hamilton County,New York,78.6855924296625,36,041,9.2
Herkimer County,New York,78.9647936561101,36,043,8.8
Jefferson County,New York,78.201281513417,36,045,9.4
Kings County,New York,82.1302486225052,36,047,9.0
Lewis County,New York,79.3763763876438,36,049,7.9
Livingston County,New York,80.0099701339894,36,051,5.1
Madison County,New York,80.3233852767477,36,053,4.9
Monroe County,New York,79.8122222027901,36,055,7.3
Montgomery County,New York,77.7938229899518,36,057,8.4
Nassau County,New York,82.6140970755494,36,059,5.8
New York County,New York,84.099388128983,36,061,6.9
Niagara County,New York,77.7461295458085,36,063,7.1
Oneida County,New York,78.4126171606775,36,065,6.9
Onondaga County,New York,79.4381188472215,36,067,6.8
Ontario County,New York,79.8011318926723,36,069,5.5
Orange County,New York,80.0160816501403,36,071,6.7
Orleans County,New York,78.062075513612,36,073,7.4
Oswego County,New York,78.0393976328105,36,075,9.1
Otsego County,New York,79.9978002217737,36,077,6.9
Putnam County,New York,82.075006033779,36,079,6.2
Queens County,New York,83.2695186379422,36,081,7.8
Rensselaer County,New York,78.8901325871064,36,083,6.8
Richmond County,New York,80.672663522285,36,085,6.2
Rockland County,New York,82.74883992548,36,087,7.0
Saint Lawrence County,New York,78.943237238682,36,089,10.0
Saratoga County,New York,81.1050588226645,36,091,5.4
Schenectady County,New York,78.9609582069655,36,093,7.4
Schoharie County,New York,80.3448823678478,36,095,10.1
Schuyler County,New York,78.55191442678,36,097,7.3
Seneca County,New York,78.6728014580699,36,099,5.3
Steuben County,New York,78.6082775034394,36,101,7.6
Suffolk County,New York,80.6588936930021,36,103,6.1
Sullivan County,New York,77.7046216442445,36,105,10.1
Tioga County,New York,79.8382253886736,36,107,6.7
Tompkins County,New York,80.9203143999798,36,109,5.4
Ulster County,New York,79.9034618171244,36,111,8.5
Warren County,New York,79.4965456723306,36,113,6.0
Washington County,New York,78.7592408110319,36,115,8.1
Wayne County,New York,78.9826518705452,36,117,7.0
Westchester County,New York,83.1794603373677,36,119,7.1
Wyoming County,New York,78.73039737454,36,121,7.1
Yates County,New York,78.8873128234931,36,123,7.2
Alamance County,North Carolina,77.0685812118075,37,001,6.9
Alexander County,North Carolina,76.9614797384164,37,003,8.4
Alleghany County,North Carolina,77.4610663449365,37,005,6.6
Anson County,North Carolina,74.0725353996096,37,007,14.4
Ashe County,North Carolina,77.5708551395377,37,009,7.6
Avery County,North Carolina,77.0334577277727,37,011,8.0
Beaufort County,North Carolina,75.8656244655181,37,013,9.9
Bertie County,North Carolina,75.7424752634519,37,015,14.2
Bladen County,North Carolina,74.491634981349,37,017,9.0
Brunswick County,North Carolina,78.1589076049795,37,019,9.7
Buncombe County,North Carolina,78.4995796907722,37,021,6.0
Burke County,North Carolina,76.1749984603412,37,023,10.8
Cabarrus County,North Carolina,78.1727913293198,37,025,7.9
Caldwell County,North Carolina,75.5540825976302,37,027,10.5
Camden County,North Carolina,78.5465130730104,37,029,11.0
Carteret County,North Carolina,77.5678331973906,37,031,9.2
Caswell County,North Carolina,76.0021798237954,37,033,10.4
Catawba County,North Carolina,76.478381783831,37,035,7.9
Chatham County,North Carolina,80.8774065251652,37,037,7.8
Cherokee County,North Carolina,76.3339705471513,37,039,7.7
Chowan County,North Carolina,76.6676580195293,37,041,13.4
Clay County,North Carolina,77.2144504829415,37,043,10.3
Cleveland County,North Carolina,74.3062977333663,37,045,12.2
Columbus County,North Carolina,73.5033437802957,37,047,8.5
Craven County,North Carolina,76.8620107986492,37,049,9.9
Cumberland County,North Carolina,75.9008703194555,37,051,11.4
Currituck County,North Carolina,77.3684271228857,37,053,6.2
Dare County,North Carolina,78.5910842103186,37,055,5.9
Davidson County,North Carolina,76.034033453837,37,057,10.0
Davie County,North Carolina,78.0721369913083,37,059,6.4
Duplin County,North Carolina,77.8749208760201,37,061,10.5
Durham County,North Carolina,79.6085908292452,37,063,6.3
Edgecombe County,North Carolina,74.1444129296281,37,065,12.5
Forsyth County,North Carolina,77.7337376342516,37,067,8.4
Franklin County,North Carolina,77.3732837790396,37,069,8.2
Gaston County,North Carolina,75.2607193448041,37,071,9.7
Gates County,North Carolina,76.6934981276761,37,073,9.7
Graham County,North Carolina,76.0046716071594,37,075,9.5
Granville County,North Carolina,77.6208069729872,37,077,6.9
Greene County,North Carolina,76.7187243484012,37,079,10.5
Guilford County,North Carolina,78.1284607112066,37,081,7.6
Halifax County,North Carolina,74.2365160040583,37,083,11.6
Harnett County,North Carolina,76.6437455995481,37,085,10.0
Haywood County,North Carolina,77.2352947896465,37,087,6.0
Henderson County,North Carolina,78.9815818111703,37,089,4.7
Hertford County,North Carolina,76.0118361211626,37,091,11.8
Hoke County,North Carolina,76.1136816318135,37,093,11.6
Hyde County,North Carolina,76.1438696161462,37,095,14.3
Iredell County,North Carolina,77.357021743989,37,097,8.6
Jackson County,North Carolina,78.2288135049887,37,099,5.1
Johnston County,North Carolina,77.4768308696818,37,101,7.6
Jones County,North Carolina,75.7510626278929,37,103,11.5
Lee County,North Carolina,76.3545229448186,37,105,9.4
Lenoir County,North Carolina,74.6642352518742,37,107,12.5
Lincoln County,North Carolina,76.9459492032992,37,109,8.9
McDowell County,North Carolina,76.5717330412652,37,111,9.8
Macon County,North Carolina,77.6223541339364,37,113,5.8
Madison County,North Carolina,77.4210798913749,37,115,7.2
Martin County,North Carolina,74.5781002527635,37,117,13.1
Mecklenburg County,North Carolina,80.0022618256787,37,119,7.9
Mitchell County,North Carolina,75.701933067287,37,121,6.6
Montgomery County,North Carolina,76.4162794240619,37,123,8.8
Moore County,North Carolina,79.2661336140771,37,125,7.3
Nash County,North Carolina,75.5215836377358,37,127,9.5
New Hanover County,North Carolina,79.0100379478553,37,129,7.7
Northampton County,North Carolina,76.2227779273298,37,131,12.7
Onslow County,North Carolina,76.8468827907199,37,133,11.8
Orange County,North Carolina,81.5272589542262,37,135,5.9
Pamlico County,North Carolina,77.5020851830226,37,137,9.0
Pasquotank County,North Carolina,76.248957280179,37,139,8.5
Pender County,North Carolina,77.5179135118989,37,141,9.9
Perquimans County,North Carolina,78.1894276451611,37,143,10.6
Person County,North Carolina,76.3367551338297,37,145,13.1
Pitt County,North Carolina,78.0093368543586,37,147,11.5
Polk County,North Carolina,79.0932250165005,37,149,7.8
Randolph County,North Carolina,76.1902898644823,37,151,7.0
Richmond County,North Carolina,73.684288368266,37,153,11.6
Robeson County,North Carolina,73.0410766227454,37,155,10.8
Rockingham County,North Carolina,75.1194009898642,37,157,9.5
Rowan County,North Carolina,75.2040569313551,37,159,10.6
Rutherford County,North Carolina,75.3332758510106,37,161,10.1
Sampson County,North Carolina,75.478975907429,37,163,9.4
Scotland County,North Carolina,74.1796581919861,37,165,13.4
Stanly County,North Carolina,75.9833101663133,37,167,10.3
Stokes County,North Carolina,76.4091632164185,37,169,7.5
Surry County,North Carolina,75.5711430992343,37,171,6.1
Swain County,North Carolina,72.7994660491399,37,173,7.0
Transylvania County,North Carolina,79.8695641663562,37,175,6.7
Tyrrell County,North Carolina,77.0893555847302,37,177,12.9
Union County,North Carolina,79.3630513356347,37,179,6.8
Vance County,North Carolina,74.0411727255849,37,181,11.1
Wake County,North Carolina,81.3158370915099,37,183,5.7
Warren County,North Carolina,76.931267698933,37,185,9.9
Washington County,North Carolina,76.2932614272141,37,187,16.0
Watauga County,North Carolina,81.2709009336789,37,189,8.8
Wayne County,North Carolina,75.9664937969973,37,191,11.8
Wilkes County,North Carolina,76.3626937325509,37,193,9.7
Wilson County,North Carolina,76.0687402929208,37,195,8.4
Yadkin County,North Carolina,76.4576617557514,37,197,6.8
Yancey County,North Carolina,77.3628373489658,37,199,9.5
Adams County,North Dakota,79.1182963150854,38,001,2.0
Barnes County,North Dakota,79.020262005044,38,003,2.8
Benson County,North Dakota,73.0415189652118,38,005,6.1
Bottineau County,North Dakota,78.2352884715544,38,009,2.3
Bowman County,North Dakota,78.8402513517028,38,011,2.2
Burke County,North Dakota,79.367326166047,38,013,1.9
Burleigh County,North Dakota,81.1102674951498,38,015,2.2
Cass County,North Dakota,80.8897959360028,38,017,2.9
Cavalier County,North Dakota,80.0026440153839,38,019,1.1
Dickey County,North Dakota,79.3707698984278,38,021,2.5
Divide County,North Dakota,79.7488982466643,38,023,1.6
Dunn County,North Dakota,79.5254763019973,38,025,3.8
Eddy County,North Dakota,76.106241332214,38,027,2.1
Emmons County,North Dakota,78.7783506229444,38,029,3.4
Foster County,North Dakota,79.0464156798234,38,031,1.2
Golden Valley County,North Dakota,82.7576835372883,38,033,0.4
Grand Forks County,North Dakota,79.4623712544465,38,035,3.5
Grant County,North Dakota,78.728105049507,38,037,2.7
Griggs County,North Dakota,78.8061659138474,38,039,1.6
Hettinger County,North Dakota,79.3056578395753,38,041,2.5
Kidder County,North Dakota,81.0052265127503,38,043,1.6
LaMoure County,North Dakota,81.4827556603441,38,045,1.8
Logan County,North Dakota,79.8676703253053,38,047,1.8
McHenry County,North Dakota,79.5016846106525,38,049,2.6
McIntosh County,North Dakota,79.3706140938393,38,051,1.1
McKenzie County,North Dakota,78.5545585860536,38,053,3.7
McLean County,North Dakota,78.7565802191047,38,055,1.5
Mercer County,North Dakota,79.9467179816065,38,057,2.6
Morton County,North Dakota,78.7155471738686,38,059,2.2
Mountrail County,North Dakota,75.1981304285245,38,061,4.2
Nelson County,North Dakota,76.6212662179011,38,063,0.8
Oliver County,North Dakota,82.6731033363553,38,065,2.2
Pembina County,North Dakota,79.9704253474017,38,067,3.1
Pierce County,North Dakota,78.5816581750075,38,069,1.6
Ramsey County,North Dakota,77.9140856674896,38,071,1.1
Ransom County,North Dakota,77.7915435064759,38,073,2.3
Renville County,North Dakota,78.600319058533,38,075,0.9
Richland County,North Dakota,80.7813322515086,38,077,2.8
Rolette County,North Dakota,72.4047876585497,38,079,5.1
Sargent County,North Dakota,80.501155080413,38,081,0.9
Sheridan County,North Dakota,82.4601092609477,38,083,3.9
Sioux County,North Dakota,68.1230493339686,38,085,19.7
Stark County,North Dakota,80.5826775102636,38,089,3.2
Steele County,North Dakota,81.5594712034885,38,091,4.1
Stutsman County,North Dakota,78.4274400380849,38,093,2.6
Towner County,North Dakota,78.2105273612952,38,095,5.2
Traill County,North Dakota,79.8321608322274,38,097,2.6
Walsh County,North Dakota,77.8204444158048,38,099,3.3
Ward County,North Dakota,80.056840930365,38,101,2.4
Wells County,North Dakota,78.6483535700641,38,103,2.2
Williams County,North Dakota,78.256124854127,38,105,2.0
Adams County,Ohio,73.401722512918,39,001,9.9
Allen County,Ohio,77.0212432572577,39,003,7.6
Ashland County,Ohio,77.9496484959162,39,005,5.7
Ashtabula County,Ohio,75.4503411658431,39,007,8.1
Athens County,Ohio,77.2429237124812,39,009,9.4
Auglaize County,Ohio,78.4983481407743,39,011,4.0
Belmont County,Ohio,76.49267995306,39,013,7.8
Brown County,Ohio,74.8201721669114,39,015,8.0
Butler County,Ohio,76.9984227112894,39,017,6.1
Carroll County,Ohio,77.544698459213,39,019,6.7
Champaign County,Ohio,76.6676058065067,39,021,7.2
Clark County,Ohio,74.6237742791279,39,023,8.9
Clermont County,Ohio,77.6135925702682,39,025,5.0
Clinton County,Ohio,75.705740785366,39,027,6.6
Columbiana County,Ohio,76.2895490334496,39,029,8.4
Coshocton County,Ohio,76.8800717341052,39,031,6.4
Crawford County,Ohio,75.7884119668572,39,033,7.7
Cuyahoga County,Ohio,77.037116344526,39,035,9.7
Darke County,Ohio,77.1433690586619,39,037,6.1
Defiance County,Ohio,77.674956043359,39,039,6.8
Delaware County,Ohio,81.8745356588388,39,041,2.7
Erie County,Ohio,76.8751801056212,39,043,7.7
Fairfield County,Ohio,78.5309734849943,39,045,6.0
Fayette County,Ohio,73.956677472823,39,047,6.9
Franklin County,Ohio,77.1514896037666,39,049,6.3
