County,State,mean_life_expectancy,State_FIPS,County_FIPS,Gini Index
Andrew County,Missouri,78.9814105385543,29,003,0.4149
Atchison County,Missouri,77.6590997510426,29,005,0.4172
Audrain County,Missouri,76.3262168374703,29,007,0.4391
Barry County,Missouri,75.7930627590171,29,009,0.4506
Barton County,Missouri,77.129635766826,29,011,0.4774
Bates County,Missouri,76.1973832842447,29,013,0.4537
Benton County,Missouri,76.0608918456723,29,015,0.487
Bollinger County,Missouri,76.227506761191,29,017,0.4113
Boone County,Missouri,79.7974715420295,29,019,0.4673
Buchanan County,Missouri,76.4545516360264,29,021,0.4405
Butler County,Missouri,73.4459180787145,29,023,0.4802
Caldwell County,Missouri,77.158436217391,29,025,0.4107
Callaway County,Missouri,77.3768629928399,29,027,0.3938
Camden County,Missouri,79.1077716675111,29,029,0.4569
Cape Girardeau County,Missouri,77.7568174251743,29,031,0.4552
Carroll County,Missouri,76.6243259464188,29,033,0.4603
Carter County,Missouri,73.7986327297241,29,035,0.4526
Cass County,Missouri,78.6090649531424,29,037,0.3982
Cedar County,Missouri,75.2847976463689,29,039,0.4534
Chariton County,Missouri,78.9518905003235,29,041,0.4478
Christian County,Missouri,79.1736056011551,29,043,0.409
Clark County,Missouri,76.975092718626,29,045,0.459
Clay County,Missouri,79.4418714248477,29,047,0.4116
Clinton County,Missouri,76.4083445794934,29,049,0.3921
Cole County,Missouri,78.98878903648,29,051,0.4265
Cooper County,Missouri,77.6469272182346,29,053,0.4074
Crawford County,Missouri,74.8183178511854,29,055,0.442
Dade County,Missouri,75.8065282049663,29,057,0.4078
Dallas County,Missouri,75.8970642404141,29,059,0.4668
Daviess County,Missouri,77.5786053643932,29,061,0.4196
DeKalb County,Missouri,78.4421285504596,29,063,0.4162
Dent County,Missouri,75.8167934404493,29,065,0.4669
Douglas County,Missouri,76.3350851589642,29,067,0.4583
Dunklin County,Missouri,71.9686702609457,29,069,0.4807
Franklin County,Missouri,76.7704365322309,29,071,0.4284
Gasconade County,Missouri,76.7338178260298,29,073,0.4251
Gentry County,Missouri,77.3867564273687,29,075,0.4144
Greene County,Missouri,77.113505234041,29,077,0.4659
Grundy County,Missouri,77.2758231559925,29,079,0.4361
Harrison County,Missouri,77.7067963839547,29,081,0.4018
Henry County,Missouri,75.3139833990146,29,083,0.4544
Hickory County,Missouri,76.5068162824632,29,085,0.4117
Holt County,Missouri,79.0746666322744,29,087,0.4053
Howard County,Missouri,78.0624291935799,29,089,0.401
Howell County,Missouri,74.9287477704159,29,091,0.4693
Iron County,Missouri,73.0483024264621,29,093,0.4317
Jackson County,Missouri,77.2532136378977,29,095,0.4657
Jasper County,Missouri,76.0767438120459,29,097,0.4403
Jefferson County,Missouri,76.220540591763,29,099,0.389
Johnson County,Missouri,78.0516742750014,29,101,0.3886
Knox County,Missouri,77.0270675859464,29,103,0.4607
Laclede County,Missouri,75.0904458398383,29,105,0.4087
Lafayette County,Missouri,77.0370989396536,29,107,0.4273
Lawrence County,Missouri,75.5192137951379,29,109,0.4314
Lewis County,Missouri,76.7395590636485,29,111,0.4233
Lincoln County,Missouri,76.4608707260957,29,113,0.4031
Linn County,Missouri,76.0223641514161,29,115,0.419
Livingston County,Missouri,77.451267142211,29,117,0.4268
McDonald County,Missouri,74.3341849477011,29,119,0.4321
Macon County,Missouri,76.8820306006815,29,121,0.3952
Madison County,Missouri,74.7844565712101,29,123,0.4373
Maries County,Missouri,76.7471661910625,29,125,0.4332
Marion County,Missouri,76.447939397188,29,127,0.4258
Mercer County,Missouri,78.4394024105358,29,129,0.4085
Miller County,Missouri,76.5530261699156,29,131,0.4493
Mississippi County,Missouri,73.2967174114408,29,133,0.4931
Moniteau County,Missouri,77.9750912094864,29,135,0.4033
Monroe County,Missouri,77.8786175342524,29,137,0.4133
Montgomery County,Missouri,75.3866268209446,29,139,0.3981
Morgan County,Missouri,75.3166593676307,29,141,0.4666
New Madrid County,Missouri,72.8921459414191,29,143,0.4543
Newton County,Missouri,76.0037890545091,29,145,0.4631
Nodaway County,Missouri,79.5442486296243,29,147,0.4591
Oregon County,Missouri,75.341893533014,29,149,0.4448
Osage County,Missouri,78.4908577336805,29,151,0.3756
Ozark County,Missouri,75.772221449131,29,153,0.4518
Pemiscot County,Missouri,71.0991420309128,29,155,0.4895
Perry County,Missouri,77.9969367105358,29,157,0.3754
Pettis County,Missouri,77.0416477629707,29,159,0.4351
Phelps County,Missouri,76.3991197792772,29,161,0.4832
Pike County,Missouri,76.6056758473554,29,163,0.4245
Platte County,Missouri,80.4546927856646,29,165,0.4291
Polk County,Missouri,76.1728201282906,29,167,0.4293
Pulaski County,Missouri,76.3308450759656,29,169,0.3836
Putnam County,Missouri,76.9507924450653,29,171,0.449
Ralls County,Missouri,78.5458692058773,29,173,0.3961
Randolph County,Missouri,75.649723609828,29,175,0.4243
Ray County,Missouri,76.1802780512912,29,177,0.4056
Reynolds County,Missouri,74.7833202565672,29,179,0.4368
Ripley County,Missouri,73.1914420021351,29,181,0.427
Saint Charles County,Missouri,80.122194895393,29,183,0.3975
Saint Clair County,Missouri,76.2593478814892,29,185,0.4333
Sainte Genevieve County,Missouri,78.4030337012175,29,186,0.3986
Saint Francois County,Missouri,74.3211391404008,29,187,0.4278
Saint Louis County,Missouri,78.0765678188272,29,189,0.4904
Saline County,Missouri,76.9726358984441,29,195,0.4354
Schuyler County,Missouri,77.1468932098163,29,197,0.449
Scotland County,Missouri,76.9771802586214,29,199,0.4938
Scott County,Missouri,75.0690990504064,29,201,0.4682
Shannon County,Missouri,76.1192805023651,29,203,0.4501
Shelby County,Missouri,77.2961274473675,29,205,0.4211
Stoddard County,Missouri,75.0611300088222,29,207,0.4309
Stone County,Missouri,78.0291180636874,29,209,0.4607
Sullivan County,Missouri,76.2251044197091,29,211,0.411
Taney County,Missouri,77.2458296062516,29,213,0.4165
Texas County,Missouri,76.2091742385302,29,215,0.464
Vernon County,Missouri,75.9450181212839,29,217,0.4589
Warren County,Missouri,78.3331968987417,29,219,0.4258
Washington County,Missouri,73.459836552,29,221,0.428
Wayne County,Missouri,74.2259446489552,29,223,0.4427
Webster County,Missouri,77.1350352875627,29,225,0.4132
Worth County,Missouri,77.9302084018704,29,227,0.388
Wright County,Missouri,74.1614457084336,29,229,0.4908
Saint Louis City,Missouri,74.1896736563864,29,510,0.5081
Beaverhead County,Montana,80.9448226646817,30,001,0.4963
Big Horn County,Montana,71.9697001689146,30,003,0.4254
Blaine County,Montana,75.5202343469298,30,005,0.4288
Broadwater County,Montana,80.2670534367669,30,007,0.432
Carbon County,Montana,80.6605423078617,30,009,0.4125
Carter County,Montana,79.2644174464806,30,011,0.5126
Cascade County,Montana,77.9060251925518,30,013,0.4691
Chouteau County,Montana,79.34098309454,30,015,0.435
Custer County,Montana,77.3906851140695,30,017,0.4275
Daniels County,Montana,78.5027077770161,30,019,0.4329
Dawson County,Montana,78.7624994084774,30,021,0.4189
Deer Lodge County,Montana,76.7585672829861,30,023,0.4577
Fallon County,Montana,78.428023881019,30,025,0.4237
Fergus County,Montana,78.0295728904988,30,027,0.4311
Flathead County,Montana,79.327962691598,30,029,0.4546
Gallatin County,Montana,82.2863434220936,30,031,0.4626
Garfield County,Montana,78.537101707499,30,033,0.4657
Glacier County,Montana,72.3969706242508,30,035,0.5209
Granite County,Montana,81.6287643169946,30,039,0.4779
Hill County,Montana,77.3763846277715,30,041,0.4324
Jefferson County,Montana,79.1460098406432,30,043,0.4061
Judith Basin County,Montana,80.3769928378066,30,045,0.4585
Lake County,Montana,78.2311554670539,30,047,0.468
Lewis and Clark County,Montana,79.5033433665103,30,049,0.4103
Liberty County,Montana,81.7047663502406,30,051,0.5684
Lincoln County,Montana,78.3209421056512,30,053,0.4779
McCone County,Montana,78.378506130964,30,055,0.4
Madison County,Montana,80.8747059264814,30,057,0.4432
Meagher County,Montana,79.5130850612058,30,059,0.4024
Mineral County,Montana,78.0861477098289,30,061,0.4565
Missoula County,Montana,79.9360488543323,30,063,0.4767
Musselshell County,Montana,76.4090802223068,30,065,0.4199
Phillips County,Montana,77.3616047407189,30,071,0.4175
Pondera County,Montana,78.3697960203374,30,073,0.4544
Powder River County,Montana,80.0511609590453,30,075,0.3945
Powell County,Montana,77.549356545495,30,077,0.4138
Prairie County,Montana,78.2301371208863,30,079,0.4494
Ravalli County,Montana,79.7346678910477,30,081,0.4613
Richland County,Montana,77.6622806823903,30,083,0.3919
Roosevelt County,Montana,69.9582456644647,30,085,0.4791
Rosebud County,Montana,74.911591520403,30,087,0.4289
Sanders County,Montana,77.9743037627336,30,089,0.4663
Sheridan County,Montana,77.0202856282452,30,091,0.4513
Silver Bow County,Montana,76.7320463973901,30,093,0.4806
Stillwater County,Montana,79.8329668691657,30,095,0.3948
Sweet Grass County,Montana,80.8941217262681,30,097,0.4258
Teton County,Montana,80.0186991524645,30,099,0.4289
Toole County,Montana,77.9706161872876,30,101,0.4844
Valley County,Montana,78.2978230462404,30,105,0.409
Wheatland County,Montana,78.5666803681775,30,107,0.412
Wibaux County,Montana,77.2140468404227,30,109,0.3573
Yellowstone County,Montana,78.3399011401631,30,111,0.4586
Park County,Montana,80.1412933224688,30,067,0.4446
Adams County,Nebraska,79.2386803063934,31,001,0.4607
Antelope County,Nebraska,80.6233521875602,31,003,0.4315
Boone County,Nebraska,80.7685595199511,31,011,0.4191
Box Butte County,Nebraska,77.9107318085472,31,013,0.3908
Boyd County,Nebraska,78.4584503389223,31,015,0.4468
Brown County,Nebraska,79.7208027640196,31,017,0.4766
Buffalo County,Nebraska,80.4057610637912,31,019,0.4498
Burt County,Nebraska,78.1514077477966,31,021,0.43
Butler County,Nebraska,78.8878801735723,31,023,0.3874
Cass County,Nebraska,79.3243825736807,31,025,0.3927
Cedar County,Nebraska,80.6155192475625,31,027,0.4171
Chase County,Nebraska,78.5771305046011,31,029,0.382
Cherry County,Nebraska,78.6277987205122,31,031,0.4118
Cheyenne County,Nebraska,78.9410909506322,31,033,0.4309
Clay County,Nebraska,78.3462108340339,31,035,0.3962
Colfax County,Nebraska,80.0705903525638,31,037,0.3744
Cuming County,Nebraska,81.5375193128756,31,039,0.4142
Custer County,Nebraska,79.2619622541968,31,041,0.5024
Dakota County,Nebraska,77.9989604099176,31,043,0.4173
Dawes County,Nebraska,79.1383657554154,31,045,0.4053
Dawson County,Nebraska,79.0290203017988,31,047,0.4144
Deuel County,Nebraska,78.2131056023247,31,049,0.405
Dixon County,Nebraska,79.2736342959629,31,051,0.4033
Dodge County,Nebraska,77.9285507341146,31,053,0.4282
Douglas County,Nebraska,79.0324959378132,31,055,0.4694
Dundy County,Nebraska,77.8262923738171,31,057,0.4248
Fillmore County,Nebraska,78.1225662088939,31,059,0.443
Franklin County,Nebraska,78.3757519040505,31,061,0.4146
Frontier County,Nebraska,81.9270372149933,31,063,0.442
Furnas County,Nebraska,78.1630446844995,31,065,0.4205
Gage County,Nebraska,77.9532723592196,31,067,0.4123
Garden County,Nebraska,78.2239047935662,31,069,0.5065
Garfield County,Nebraska,79.3376782305528,31,071,0.4097
Gosper County,Nebraska,80.6161969240761,31,073,0.4128
Greeley County,Nebraska,80.3403812005876,31,077,0.409
Hall County,Nebraska,78.5502120251311,31,079,0.4407
Hamilton County,Nebraska,80.3320159152027,31,081,0.38
Harlan County,Nebraska,79.9698987185786,31,083,0.4092
Hitchcock County,Nebraska,78.3103651106612,31,087,0.4533
Holt County,Nebraska,79.610330202594,31,089,0.4124
Howard County,Nebraska,79.7459092846116,31,093,0.3737
Jefferson County,Nebraska,77.6514201750782,31,095,0.4558
Johnson County,Nebraska,78.0734676712079,31,097,0.4187
Kearney County,Nebraska,78.7840102378771,31,099,0.4245
Keith County,Nebraska,78.8132773925833,31,101,0.4243
Kimball County,Nebraska,77.4037269668094,31,105,0.3932
Knox County,Nebraska,79.2826280781089,31,107,0.4171
Lancaster County,Nebraska,80.1664651965334,31,109,0.4418
Lincoln County,Nebraska,78.6676813371112,31,111,0.437
Madison County,Nebraska,78.6870364721593,31,119,0.4362
Merrick County,Nebraska,79.0674221284125,31,121,0.4206
Morrill County,Nebraska,77.6999266988015,31,123,0.4246
Nance County,Nebraska,77.6497731367353,31,125,0.4803
Nemaha County,Nebraska,78.2760276011889,31,127,0.4225
Nuckolls County,Nebraska,79.2170559853709,31,129,0.4505
Otoe County,Nebraska,79.2572601061194,31,131,0.4194
Pawnee County,Nebraska,79.4029117409833,31,133,0.4557
Perkins County,Nebraska,80.0054706148548,31,135,0.4365
Phelps County,Nebraska,79.4706194479782,31,137,0.4224
Pierce County,Nebraska,80.0919638609323,31,139,0.4048
Platte County,Nebraska,80.4691837091205,31,141,0.4135
Polk County,Nebraska,80.2035794704127,31,143,0.398
Red Willow County,Nebraska,78.4182528894736,31,145,0.4174
Richardson County,Nebraska,77.4766869768138,31,147,0.4305
Rock County,Nebraska,78.7563499840843,31,149,0.436
Saline County,Nebraska,77.76058472849,31,151,0.3916
Sarpy County,Nebraska,81.2665434718369,31,153,0.3841
Saunders County,Nebraska,79.3099534123509,31,155,0.3904
Scotts Bluff County,Nebraska,77.4661134391143,31,157,0.4602
Seward County,Nebraska,79.0741243084891,31,159,0.3992
Sheridan County,Nebraska,77.8553274391316,31,161,0.477
Sherman County,Nebraska,79.3986775475706,31,163,0.3968
Sioux County,Nebraska,83.0691463667531,31,165,0.402
Stanton County,Nebraska,80.998214361062,31,167,0.411
Thayer County,Nebraska,78.3873954991961,31,169,0.4002
Thurston County,Nebraska,73.5471868691476,31,173,0.4761
Valley County,Nebraska,80.0816732723295,31,175,0.4459
Washington County,Nebraska,80.0741390529234,31,177,0.4039
Wayne County,Nebraska,82.7285182880321,31,179,0.4235
Webster County,Nebraska,77.3950167156071,31,181,0.463
York County,Nebraska,79.7553556432806,31,185,0.4588
Churchill County,Nevada,75.8724947090834,32,001,0.4112
Clark County,Nevada,78.6221459288642,32,003,0.4614
Douglas County,Nevada,81.1881355936548,32,005,0.4382
Elko County,Nevada,78.6654169072217,32,007,0.3866
Eureka County,Nevada,77.8012234800695,32,011,0.3971
Humboldt County,Nevada,76.947350136091,32,013,0.3659
Lander County,Nevada,76.9989835691092,32,015,0.3551
Lincoln County,Nevada,78.1894865818084,32,017,0.368
Lyon County,Nevada,76.3369808292113,32,019,0.3962
Mineral County,Nevada,74.4348721721963,32,021,0.4289
Nye County,Nevada,73.9082046979141,32,023,0.4194
Pershing County,Nevada,78.0621900857741,32,027,0.4214
Storey County,Nevada,82.528877886605,32,029,0.4175
Washoe County,Nevada,78.2653417424194,32,031,0.4581
White Pine County,Nevada,77.5162986034553,32,033,0.3983
Carson City,Nevada,75.2373349309427,32,510,0.4543
Belknap County,New Hampshire,78.016249444316,33,001,0.4292
Carroll County,New Hampshire,79.6212793175012,33,003,0.4503
Cheshire County,New Hampshire,79.2440699026094,33,005,0.4563
Coos County,New Hampshire,76.5491888957549,33,007,0.4356
Grafton County,New Hampshire,80.4985240487219,33,009,0.4773
Hillsborough County,New Hampshire,79.4721831592188,33,011,0.4299
Merrimack County,New Hampshire,79.2950167409148,33,013,0.4285
Rockingham County,New Hampshire,80.4012427345475,33,015,0.4199
Strafford County,New Hampshire,78.1489575752385,33,017,0.432
Sullivan County,New Hampshire,78.7549906376338,33,019,0.4179
Atlantic County,New Jersey,77.5686668388061,34,001,0.4615
Bergen County,New Jersey,83.1457653000287,34,003,0.4776
Burlington County,New Jersey,79.6753869979683,34,005,0.4344
Camden County,New Jersey,77.5540325914464,34,007,0.4693
Cape May County,New Jersey,77.412185736206,34,009,0.4809
Cumberland County,New Jersey,75.7098061205668,34,011,0.4512
Essex County,New Jersey,79.8252847481357,34,013,0.5529
Gloucester County,New Jersey,78.1331206056522,34,015,0.4148
Hudson County,New Jersey,82.349847853185,34,017,0.5049
Hunterdon County,New Jersey,83.427998555951,34,019,0.4335
Mercer County,New Jersey,80.5288666860776,34,021,0.4999
Middlesex County,New Jersey,81.7425141921375,34,023,0.4319
Monmouth County,New Jersey,80.8520668534003,34,025,0.4729
Morris County,New Jersey,82.6720302531243,34,027,0.4579
Ocean County,New Jersey,79.215235531049,34,029,0.4506
Passaic County,New Jersey,80.7840741923322,34,031,0.4732
Salem County,New Jersey,76.2784495585658,34,033,0.4469
Somerset County,New Jersey,82.8029168388035,34,035,0.4566
Sussex County,New Jersey,79.7733181381442,34,037,0.4098
Union County,New Jersey,81.6546233077387,34,039,0.4973
Warren County,New Jersey,79.991864458029,34,041,0.4182
Bernalillo County,New Mexico,78.4253098966629,35,001,0.4751
Catron County,New Mexico,79.6738765717489,35,003,0.3511
Chaves County,New Mexico,75.8367975528453,35,005,0.4596
Colfax County,New Mexico,77.9169328709913,35,007,0.4482
Curry County,New Mexico,76.97078114545,35,009,0.4559
De Baca County,New Mexico,75.5998624100907,35,011,0.441
Dona Ana County,New Mexico,79.8534227477422,35,013,0.4929
Eddy County,New Mexico,75.2904754645984,35,015,0.4269
Grant County,New Mexico,77.6666811676828,35,017,0.4905
Guadalupe County,New Mexico,76.1943912069806,35,019,0.468
Hidalgo County,New Mexico,76.7132720850165,35,023,0.4806
Lea County,New Mexico,75.8331081071853,35,025,0.4402
Lincoln County,New Mexico,79.6075546489729,35,027,0.4789
Los Alamos County,New Mexico,83.5857336309642,35,028,0.3941
Luna County,New Mexico,75.5398566167275,35,029,0.4835
McKinley County,New Mexico,72.4486225485179,35,031,0.5172
Mora County,New Mexico,77.8526910116324,35,033,0.4806
Otero County,New Mexico,77.829914100508,35,035,0.4579
Quay County,New Mexico,75.4040017660444,35,037,0.4598
Rio Arriba County,New Mexico,73.9861189523383,35,039,
Roosevelt County,New Mexico,77.6483283926092,35,041,0.4514
Sandoval County,New Mexico,78.9755245367137,35,043,0.4293
San Juan County,New Mexico,76.3732563446492,35,045,0.4518
San Miguel County,New Mexico,76.8342785424056,35,047,0.5035
Santa Fe County,New Mexico,81.081579346914,35,049,0.4843
Sierra County,New Mexico,73.7818892326575,35,051,0.5345
Socorro County,New Mexico,76.0003433561776,35,053,0.4782
Taos County,New Mexico,79.16426515373,35,055,0.4874
Torrance County,New Mexico,76.6741336444047,35,057,0.4542
Union County,New Mexico,77.0126053124796,35,059,0.5052
Cibola County,New Mexico,76.7229362141103,35,006,0.4496
Valencia County,New Mexico,76.7229362141103,35,061,0.4361
Albany County,New York,80.0746725287212,36,001,0.4592
Allegany County,New York,78.4394658874037,36,003,0.4157
Bronx County,New York,80.4433191881885,36,005,0.5105
Broome County,New York,78.8505062807572,36,007,0.4591
Cattaraugus County,New York,77.7429165500779,36,009,0.4256
Cayuga County,New York,79.6182904674633,36,011,0.4267
Chautauqua County,New York,78.0274608514563,36,013,0.447
Chemung County,New York,77.3341995646756,36,015,0.4486
Chenango County,New York,77.7453056347738,36,017,0.4279
Clinton County,New York,79.4014378428834,36,019,0.4216
Columbia County,New York,79.8226625875271,36,021,0.4645
Cortland County,New York,78.6078114913621,36,023,0.4354
Delaware County,New York,79.1748873054693,36,025,0.4337
Dutchess County,New York,80.9318662502287,36,027,0.4453
Erie County,New York,78.5492599918306,36,029,0.4668
Essex County,New York,80.0040153386776,36,031,0.4302
Franklin County,New York,78.9876021252457,36,033,0.4492
Fulton County,New York,78.3758856594775,36,035,0.4228
Genesee County,New York,78.777157766567,36,037,0.4073
Greene County,New York,78.8848559034529,36,039,0.4411
Hamilton County,New York,78.7258245958027,36,041,0.3933
Herkimer County,New York,79.0848034920589,36,043,0.4147
Jefferson County,New York,78.415009175769,36,045,0.4181
Kings County,New York,82.7149005136971,36,047,0.5273
Lewis County,New York,79.5985331351699,36,049,0.4126
Livingston County,New York,80.1468856518494,36,051,0.415
Madison County,New York,80.6018906462573,36,053,0.4212
Monroe County,New York,79.9985551933626,36,055,0.4646
Montgomery County,New York,77.8869426702891,36,057,0.4576
Nassau County,New York,82.9605480434385,36,059,0.457
New York County,New York,84.7782146045103,36,061,0.5971
Niagara County,New York,77.9436649018485,36,063,0.4411
Oneida County,New York,78.4306017049498,36,065,0.459
Onondaga County,New York,79.5620541395277,36,067,0.4633
Ontario County,New York,79.9851199634495,36,069,0.4531
Orange County,New York,80.307250478186,36,071,0.438
Orleans County,New York,78.2174334363597,36,073,0.4141
Oswego County,New York,78.1723285332375,36,075,0.4335
Otsego County,New York,80.2635256503931,36,077,0.4433
Putnam County,New York,82.4652465954224,36,079,0.4245
Queens County,New York,83.7489190558198,36,081,0.4515
Rensselaer County,New York,79.2298296738436,36,083,0.4317
Richmond County,New York,80.9964729675988,36,085,0.4566
Rockland County,New York,82.9979311088741,36,087,0.4608
Saint Lawrence County,New York,79.2015212721662,36,089,0.4407
Saratoga County,New York,81.2841373742208,36,091,0.4198
Schenectady County,New York,79.071092381202,36,093,0.4411
Schoharie County,New York,80.6687475186434,36,095,0.4227
Schuyler County,New York,78.732246574324,36,097,0.4014
Seneca County,New York,78.7505718258443,36,099,0.4318
Steuben County,New York,78.7538499236012,36,101,0.4516
Suffolk County,New York,80.9131387320428,36,103,0.4423
Sullivan County,New York,78.0674057176207,36,105,0.4633
Tioga County,New York,80.0627686240448,36,107,0.4292
Tompkins County,New York,81.058010900293,36,109,0.4887
Ulster County,New York,80.0340195369153,36,111,0.462
Warren County,New York,79.4451633999944,36,113,0.4367
Washington County,New York,78.8926415367521,36,115,0.4166
Wayne County,New York,79.0995767806004,36,117,0.4189
Westchester County,New York,83.5466002694936,36,119,0.5405
Wyoming County,New York,78.8553748075023,36,121,0.4015
Yates County,New York,78.8474138990411,36,123,0.4512
Alamance County,North Carolina,77.0424953567661,37,001,0.46
Alexander County,North Carolina,77.1464278792671,37,003,0.4671
Alleghany County,North Carolina,77.4645541529816,37,005,0.4237
Anson County,North Carolina,73.9948848229106,37,007,0.4417
Ashe County,North Carolina,77.5434452314134,37,009,0.447
Avery County,North Carolina,77.0302293915905,37,011,0.4715
Beaufort County,North Carolina,75.8429805195013,37,013,0.4875
Bertie County,North Carolina,75.7781270924036,37,015,0.5027
Bladen County,North Carolina,74.7108457117798,37,017,0.4969
Brunswick County,North Carolina,78.6119628903284,37,019,0.4461
Buncombe County,North Carolina,78.5787464590464,37,021,0.4705
Burke County,North Carolina,76.4401251029094,37,023,0.4623
Cabarrus County,North Carolina,78.5323586464331,37,025,0.432
Caldwell County,North Carolina,75.7184583485656,37,027,0.4483
Camden County,North Carolina,78.4465385829993,37,029,0.368
Carteret County,North Carolina,77.5167482065169,37,031,0.4561
Caswell County,North Carolina,76.3745476794143,37,033,0.4336
Catawba County,North Carolina,76.6769943597572,37,035,0.4536
Chatham County,North Carolina,81.2037555501509,37,037,0.4899
Cherokee County,North Carolina,76.5092111584297,37,039,0.4123
Chowan County,North Carolina,76.4372420426026,37,041,0.4474
Clay County,North Carolina,77.3582893400051,37,043,0.4871
Cleveland County,North Carolina,74.3815353988703,37,045,0.4694
Columbus County,North Carolina,73.5649127205506,37,047,0.5096
Craven County,North Carolina,76.6920584103542,37,049,0.4503
Cumberland County,North Carolina,75.9692132869676,37,051,0.447
Currituck County,North Carolina,77.6808379451727,37,053,0.3867
Dare County,North Carolina,78.6869528554015,37,055,0.4299
Davidson County,North Carolina,76.037370362903,37,057,0.4345
Davie County,North Carolina,78.1066164372315,37,059,0.4494
Duplin County,North Carolina,78.0522759407488,37,061,0.4408
Durham County,North Carolina,79.8619500121697,37,063,0.475
Edgecombe County,North Carolina,73.910160221433,37,065,0.472
Forsyth County,North Carolina,77.7622415891718,37,067,0.4985
Franklin County,North Carolina,77.549603687434,37,069,0.421
Gaston County,North Carolina,75.4040887759209,37,071,0.4599
Gates County,North Carolina,76.8693971845974,37,073,0.397
Graham County,North Carolina,75.9661585910562,37,075,0.4418
Granville County,North Carolina,77.9679829106574,37,077,0.4291
Greene County,North Carolina,76.5770536712493,37,079,0.4337
Guilford County,North Carolina,78.0784548182238,37,081,0.4847
Halifax County,North Carolina,74.257405189594,37,083,0.4969
Harnett County,North Carolina,76.6592936908453,37,085,0.4177
Haywood County,North Carolina,77.0827043630588,37,087,0.4634
Henderson County,North Carolina,79.0326593749362,37,089,0.435
Hertford County,North Carolina,75.9569507217212,37,091,0.443
Hoke County,North Carolina,76.1274779440894,37,093,0.416
Hyde County,North Carolina,75.9924755089499,37,095,0.3983
Iredell County,North Carolina,77.6615604383132,37,097,0.4736
Jackson County,North Carolina,78.2879230773529,37,099,0.4473
Johnston County,North Carolina,77.554560970306,37,101,0.4148
Jones County,North Carolina,75.8130568540181,37,103,0.4662
Lee County,North Carolina,76.3427066434483,37,105,0.4405
Lenoir County,North Carolina,74.4762663022782,37,107,0.4653
Lincoln County,North Carolina,77.3371859669708,37,109,0.4575
McDowell County,North Carolina,76.6633026776907,37,111,0.4415
Macon County,North Carolina,77.7787051758304,37,113,0.4773
Madison County,North Carolina,77.5986767742746,37,115,0.4719
Martin County,North Carolina,74.9400660774784,37,117,0.4835
Mecklenburg County,North Carolina,80.1522435416104,37,119,0.4881
Mitchell County,North Carolina,75.5589631859792,37,121,0.4256
Montgomery County,North Carolina,76.3925600444308,37,123,0.4786
Moore County,North Carolina,79.3633681005397,37,125,0.4681
Nash County,North Carolina,75.3658505372435,37,127,0.4735
New Hanover County,North Carolina,79.1146860483251,37,129,0.4917
Northampton County,North Carolina,76.3321962292302,37,131,0.45
Onslow County,North Carolina,76.4765327239461,37,133,0.4034
Orange County,North Carolina,81.7683838904584,37,135,0.5194
Pamlico County,North Carolina,77.3014098146131,37,137,0.4642
Pasquotank County,North Carolina,76.1250192254144,37,139,0.4389
Pender County,North Carolina,77.5467605687548,37,141,0.4735
Perquimans County,North Carolina,78.2293575907002,37,143,0.439
Person County,North Carolina,76.3285896106074,37,145,0.4414
Pitt County,North Carolina,77.9398346041241,37,147,0.4926
Polk County,North Carolina,79.3177324301475,37,149,0.4498
Randolph County,North Carolina,76.0482561464948,37,151,0.4439
Richmond County,North Carolina,73.7317606569577,37,153,0.4628
Robeson County,North Carolina,72.8800149189559,37,155,0.4891
Rockingham County,North Carolina,74.9959914579048,37,157,0.448
Rowan County,North Carolina,75.1409935658716,37,159,0.451
Rutherford County,North Carolina,75.4422491445169,37,161,0.4601
Sampson County,North Carolina,75.3342035204836,37,163,0.4817
Scotland County,North Carolina,74.186669395974,37,165,0.4639
Stanly County,North Carolina,75.908123234748,37,167,0.4181
Stokes County,North Carolina,76.2699737280374,37,169,0.4293
Surry County,North Carolina,75.5773702688998,37,171,0.4805
Swain County,North Carolina,72.7425463719639,37,173,0.4656
Transylvania County,North Carolina,80.167955180563,37,175,0.4327
Tyrrell County,North Carolina,77.0931832982546,37,177,0.4158
Union County,North Carolina,79.6361038266596,37,179,0.4558
Vance County,North Carolina,73.9886328764379,37,181,0.5215
Wake County,North Carolina,81.4480752181838,37,183,0.4446
Warren County,North Carolina,76.8809317699068,37,185,0.4874
Washington County,North Carolina,76.1751456680066,37,187,0.4626
Watauga County,North Carolina,81.4474079178964,37,189,0.5047
Wayne County,North Carolina,75.7711701332814,37,191,0.4707
Wilkes County,North Carolina,76.3850636978269,37,193,0.4764
Wilson County,North Carolina,75.9801832639949,37,195,0.4681
Yadkin County,North Carolina,76.3997781261703,37,197,0.4292
Yancey County,North Carolina,77.3719036437365,37,199,0.4431
Adams County,North Dakota,79.6132666817636,38,001,0.4604
Barnes County,North Dakota,79.0373096523908,38,003,0.448
Benson County,North Dakota,73.3897173517137,38,005,0.5207
Bottineau County,North Dakota,78.5117369478776,38,009,0.4463
Bowman County,North Dakota,79.2249527335264,38,011,0.431
Burke County,North Dakota,79.6733510053729,38,013,0.4247
Burleigh County,North Dakota,81.4578108638753,38,015,0.433
Cass County,North Dakota,80.9028425643131,38,017,0.4708
Cavalier County,North Dakota,80.4006708988079,38,019,0.4774
