County,State,mean_life_expectancy,State_FIPS,County_FIPS,No Vehicle (Renter)
Gasconade County,Missouri,76.7848079492552,29,073,164.0
Gentry County,Missouri,77.7692278740105,29,075,94.0
Greene County,Missouri,77.1159697230735,29,077,7017.0
Grundy County,Missouri,77.5622614349462,29,079,182.0
Harrison County,Missouri,77.9979870096532,29,081,122.0
Henry County,Missouri,75.4420520432942,29,083,368.0
Hickory County,Missouri,76.4414604802488,29,085,87.0
Holt County,Missouri,79.2475703882843,29,087,83.0
Howard County,Missouri,78.2167274867678,29,089,91.0
Howell County,Missouri,75.0834865952581,29,091,843.0
Iron County,Missouri,73.1321956918823,29,093,239.0
Jackson County,Missouri,77.4335506807567,29,095,20115.0
Jasper County,Missouri,76.152234124465,29,097,2066.0
Jefferson County,Missouri,76.3366620018331,29,099,1522.0
Johnson County,Missouri,78.2890426606929,29,101,655.0
Knox County,Missouri,77.1687464155736,29,103,32.0
Laclede County,Missouri,74.9871795971796,29,105,435.0
Lafayette County,Missouri,77.2814723263427,29,107,462.0
Lawrence County,Missouri,75.4937454776264,29,109,417.0
Lewis County,Missouri,76.558472198525,29,111,114.0
Lincoln County,Missouri,76.6051017696392,29,113,447.0
Linn County,Missouri,76.1115961492194,29,115,167.0
Livingston County,Missouri,77.6084690096152,29,117,243.0
McDonald County,Missouri,74.3750338244825,29,119,187.0
Macon County,Missouri,76.932809721869,29,121,270.0
Madison County,Missouri,75.198252377914,29,123,186.0
Maries County,Missouri,76.8056007257014,29,125,198.0
Marion County,Missouri,76.4644938754682,29,127,619.0
Mercer County,Missouri,78.5507557739664,29,129,30.0
Miller County,Missouri,76.7064317289531,29,131,214.0
Mississippi County,Missouri,73.466574376249,29,133,496.0
Moniteau County,Missouri,78.0457990942729,29,135,212.0
Monroe County,Missouri,77.8964856499239,29,137,179.0
Montgomery County,Missouri,75.3892629283879,29,139,163.0
Morgan County,Missouri,75.2855738403941,29,141,355.0
New Madrid County,Missouri,73.0094331103624,29,143,488.0
Newton County,Missouri,76.1733238533823,29,145,718.0
Nodaway County,Missouri,79.7624183879429,29,147,317.0
Oregon County,Missouri,75.5779709540553,29,149,109.0
Osage County,Missouri,78.5809146998205,29,151,76.0
Ozark County,Missouri,75.9056665095218,29,153,111.0
Pemiscot County,Missouri,71.2776317187919,29,155,731.0
Perry County,Missouri,78.1879086751181,29,157,246.0
Pettis County,Missouri,77.2276255784022,29,159,856.0
Phelps County,Missouri,76.5451275290975,29,161,937.0
Pike County,Missouri,76.8289034864748,29,163,223.0
Platte County,Missouri,80.5478361493156,29,165,1238.0
Polk County,Missouri,76.1324265198767,29,167,607.0
Pulaski County,Missouri,76.4878422609893,29,169,605.0
Putnam County,Missouri,77.1183634571989,29,171,68.0
Ralls County,Missouri,78.6501538287776,29,173,41.0
Randolph County,Missouri,75.7547002528783,29,175,378.0
Ray County,Missouri,76.3053657010923,29,177,390.0
Reynolds County,Missouri,74.9583382347735,29,179,92.0
Ripley County,Missouri,73.4085749590587,29,181,167.0
Saint Charles County,Missouri,80.2334427282199,29,183,2571.0
Saint Clair County,Missouri,76.3787992172268,29,185,120.0
Sainte Genevieve County,Missouri,78.6765101810202,29,186,136.0
Saint Francois County,Missouri,74.3489376669257,29,187,1151.0
Saint Louis County,Missouri,78.0530324182917,29,189,20389.0
Saline County,Missouri,77.1058610688126,29,195,391.0
Schuyler County,Missouri,77.2788237327163,29,197,57.0
Scotland County,Missouri,77.0428156628402,29,199,46.0
Scott County,Missouri,75.1579370217809,29,201,915.0
Shannon County,Missouri,76.4888215243967,29,203,80.0
Shelby County,Missouri,77.4047719111294,29,205,39.0
Stoddard County,Missouri,75.1190748090003,29,207,526.0
Stone County,Missouri,78.2295366577413,29,209,234.0
Sullivan County,Missouri,76.3314321504108,29,211,51.0
Taney County,Missouri,77.5663092732029,29,213,879.0
Texas County,Missouri,76.4172738887422,29,215,455.0
Vernon County,Missouri,76.2447558458368,29,217,417.0
Warren County,Missouri,78.4370319682602,29,219,215.0
Washington County,Missouri,73.5707548980807,29,221,283.0
Wayne County,Missouri,74.4277087406252,29,223,254.0
Webster County,Missouri,77.1779766199018,29,225,347.0
Worth County,Missouri,78.0233334245582,29,227,25.0
Wright County,Missouri,74.2333975401833,29,229,352.0
Saint Louis City,Missouri,74.3156310192846,29,510,23603.0
Beaverhead County,Montana,81.2611681336567,30,001,144.0
Big Horn County,Montana,72.1537982236296,30,003,123.0
Blaine County,Montana,75.9422719315746,30,005,112.0
Broadwater County,Montana,80.7688094022314,30,007,24.0
Carbon County,Montana,81.0225898295223,30,009,80.0
Carter County,Montana,79.4119409227823,30,011,38.0
Cascade County,Montana,77.9830037974634,30,013,1842.0
Chouteau County,Montana,79.6508120567405,30,015,121.0
Custer County,Montana,77.5202298905136,30,017,265.0
Daniels County,Montana,78.8119876640144,30,019,20.0
Dawson County,Montana,79.0518096269866,30,021,95.0
Deer Lodge County,Montana,76.7740789598657,30,023,294.0
Fallon County,Montana,78.6669026070591,30,025,22.0
Fergus County,Montana,78.1449096001316,30,027,116.0
Flathead County,Montana,79.6211012349359,30,029,981.0
Gallatin County,Montana,82.5513867722228,30,031,1097.0
Garfield County,Montana,78.693616876639,30,033,2.0
Glacier County,Montana,72.6318624382181,30,035,145.0
Granite County,Montana,81.8016996342504,30,039,36.0
Hill County,Montana,77.5620419049987,30,041,292.0
Jefferson County,Montana,79.3396280048037,30,043,47.0
Judith Basin County,Montana,80.4193283299226,30,045,29.0
Lake County,Montana,78.5462323788866,30,047,267.0
Lewis and Clark County,Montana,79.6688886503679,30,049,997.0
Liberty County,Montana,81.788083063862,30,051,94.0
Lincoln County,Montana,78.6997042910146,30,053,216.0
McCone County,Montana,78.6191466287641,30,055,0.0
Madison County,Montana,81.001278114198,30,057,34.0
Meagher County,Montana,79.8336835997472,30,059,13.0
Mineral County,Montana,78.3564766648743,30,061,43.0
Missoula County,Montana,80.1112963928803,30,063,2432.0
Musselshell County,Montana,76.5865585288844,30,065,115.0
Phillips County,Montana,77.5958296979228,30,071,14.0
Pondera County,Montana,78.7882642604307,30,073,104.0
Powder River County,Montana,80.3509869768221,30,075,0.0
Powell County,Montana,77.7629858469798,30,077,100.0
Prairie County,Montana,78.5936037650248,30,079,0.0
Ravalli County,Montana,80.0459616400025,30,081,374.0
Richland County,Montana,77.9007416608575,30,083,177.0
Roosevelt County,Montana,70.1082959382233,30,085,191.0
Rosebud County,Montana,74.9256976405033,30,087,127.0
Sanders County,Montana,78.2913582107816,30,089,114.0
Sheridan County,Montana,77.1479328317042,30,091,30.0
Silver Bow County,Montana,76.9994311297742,30,093,1039.0
Stillwater County,Montana,80.0476905081314,30,095,64.0
Sweet Grass County,Montana,81.0786261676398,30,097,39.0
Teton County,Montana,80.2975263112203,30,099,65.0
Toole County,Montana,78.1989809594254,30,101,227.0
Valley County,Montana,78.6230145099804,30,105,91.0
Wheatland County,Montana,78.7926828847031,30,107,28.0
Wibaux County,Montana,77.4419411877351,30,109,13.0
Yellowstone County,Montana,78.4193529785955,30,111,2763.0
Park County,Montana,80.0545185752407,30,067,297.0
Adams County,Nebraska,79.3470547600106,31,001,678.0
Antelope County,Nebraska,80.5876807931275,31,003,63.0
Boone County,Nebraska,81.0241067440396,31,011,43.0
Box Butte County,Nebraska,78.0386216856007,31,013,202.0
Boyd County,Nebraska,78.5580052855373,31,015,13.0
Brown County,Nebraska,79.7215454235803,31,017,37.0
Buffalo County,Nebraska,80.5865060116673,31,019,717.0
Burt County,Nebraska,78.0708243672621,31,021,93.0
Butler County,Nebraska,79.0848849565426,31,023,53.0
Cass County,Nebraska,79.4937285965877,31,025,224.0
Cedar County,Nebraska,80.5428220804455,31,027,56.0
Chase County,Nebraska,78.6923753349374,31,029,27.0
Cherry County,Nebraska,78.649965583225,31,031,74.0
Cheyenne County,Nebraska,79.0560187385229,31,033,155.0
Clay County,Nebraska,78.485702483403,31,035,27.0
Colfax County,Nebraska,80.1828284425353,31,037,112.0
Cuming County,Nebraska,81.7046901373247,31,039,132.0
Custer County,Nebraska,79.3401178506773,31,041,205.0
Dakota County,Nebraska,78.1095024370408,31,043,295.0
Dawes County,Nebraska,79.0544837661748,31,045,166.0
Dawson County,Nebraska,79.0699507723271,31,047,418.0
Deuel County,Nebraska,78.1417367919002,31,049,18.0
Dixon County,Nebraska,79.4103713148515,31,051,59.0
Dodge County,Nebraska,78.1061216839724,31,053,704.0
Douglas County,Nebraska,79.2177430375057,31,055,12800.0
Dundy County,Nebraska,77.6832354464872,31,057,17.0
Fillmore County,Nebraska,78.1804347489578,31,059,32.0
Franklin County,Nebraska,78.3642577374874,31,061,29.0
Frontier County,Nebraska,82.451624912967,31,063,40.0
Furnas County,Nebraska,78.2458716545439,31,065,85.0
Gage County,Nebraska,78.112546232577,31,067,274.0
Garden County,Nebraska,78.3706998276252,31,069,20.0
Garfield County,Nebraska,79.6681817488178,31,071,9.0
Gosper County,Nebraska,80.9753016648756,31,073,14.0
Greeley County,Nebraska,80.4405267587797,31,077,11.0
Hall County,Nebraska,78.6950898766518,31,079,778.0
Hamilton County,Nebraska,80.5165550025985,31,081,88.0
Harlan County,Nebraska,80.2457674137695,31,083,21.0
Hitchcock County,Nebraska,78.6479010989195,31,087,33.0
Holt County,Nebraska,79.6078421385985,31,089,111.0
Howard County,Nebraska,79.8691284181652,31,093,113.0
Jefferson County,Nebraska,77.8639838366702,31,095,147.0
Johnson County,Nebraska,78.1727593169089,31,097,78.0
Kearney County,Nebraska,78.7181639936437,31,099,138.0
Keith County,Nebraska,78.8450383050117,31,101,151.0
Kimball County,Nebraska,77.589110048305,31,105,55.0
Knox County,Nebraska,79.5744448501549,31,107,91.0
Lancaster County,Nebraska,80.2663041232382,31,109,5631.0
Lincoln County,Nebraska,78.7921651878036,31,111,714.0
Madison County,Nebraska,78.7568388493727,31,119,735.0
Merrick County,Nebraska,78.9913686957274,31,121,156.0
Morrill County,Nebraska,77.7022488201815,31,123,43.0
Nance County,Nebraska,77.9775324657345,31,125,7.0
Nemaha County,Nebraska,78.4212910079487,31,127,76.0
Nuckolls County,Nebraska,79.343365704606,31,129,78.0
Otoe County,Nebraska,79.4105575791155,31,131,327.0
Pawnee County,Nebraska,79.6259276496042,31,133,20.0
Perkins County,Nebraska,80.2331773751733,31,135,30.0
Phelps County,Nebraska,79.6044363211077,31,137,151.0
Pierce County,Nebraska,80.3465630055248,31,139,62.0
Platte County,Nebraska,80.5103790679436,31,141,493.0
Polk County,Nebraska,80.3351397330614,31,143,41.0
Red Willow County,Nebraska,78.3881599587656,31,145,155.0
Richardson County,Nebraska,77.5430218494051,31,147,73.0
Rock County,Nebraska,78.9124294919825,31,149,2.0
Saline County,Nebraska,77.8581658131709,31,151,39.0
Sarpy County,Nebraska,81.544861968518,31,153,1488.0
Saunders County,Nebraska,79.4118155542937,31,155,247.0
Scotts Bluff County,Nebraska,77.5186623991795,31,157,549.0
Seward County,Nebraska,79.130834408915,31,159,190.0
Sheridan County,Nebraska,77.9386375589494,31,161,92.0
Sherman County,Nebraska,79.5017764163741,31,163,9.0
Sioux County,Nebraska,83.045289650787,31,165,9.0
Stanton County,Nebraska,80.9367815544501,31,167,45.0
Thayer County,Nebraska,78.4429326284462,31,169,94.0
Thurston County,Nebraska,73.5461119898307,31,173,121.0
Valley County,Nebraska,80.1731413159872,31,175,80.0
Washington County,Nebraska,80.0857716339203,31,177,312.0
Wayne County,Nebraska,82.7814227477323,31,179,79.0
Webster County,Nebraska,77.6032819567834,31,181,48.0
York County,Nebraska,79.7630512230829,31,185,178.0
Churchill County,Nevada,75.8737025146303,32,001,236.0
Clark County,Nevada,78.847137011308,32,003,53369.0
Douglas County,Nevada,81.4013490587809,32,005,353.0
Elko County,Nevada,78.8776980672198,32,007,356.0
Eureka County,Nevada,77.7557767944326,32,011,39.0
Humboldt County,Nevada,77.1783472051203,32,013,224.0
Lander County,Nevada,77.1295028637318,32,015,73.0
Lincoln County,Nevada,78.4082226021821,32,017,104.0
Lyon County,Nevada,76.3076745998254,32,019,540.0
Mineral County,Nevada,74.648520990238,32,021,83.0
Nye County,Nevada,73.9714159924595,32,023,611.0
Pershing County,Nevada,78.5932955241777,32,027,81.0
Storey County,Nevada,83.1002065163724,32,029,0.0
Washoe County,Nevada,78.5228695030918,32,031,10122.0
White Pine County,Nevada,77.67468887692,32,033,41.0
Carson City,Nevada,75.1702654629665,32,510,1022.0
Belknap County,New Hampshire,77.9506216537254,33,001,718.0
Carroll County,New Hampshire,79.6484068847769,33,003,580.0
Cheshire County,New Hampshire,79.3401160433392,33,005,1218.0
Coos County,New Hampshire,76.544724882591,33,007,791.0
Grafton County,New Hampshire,80.4557215078991,33,009,1825.0
Hillsborough County,New Hampshire,79.5080751939833,33,011,7426.0
Merrimack County,New Hampshire,79.2821011607201,33,013,2458.0
Rockingham County,New Hampshire,80.4150132999557,33,015,2476.0
Strafford County,New Hampshire,78.0334555925351,33,017,2488.0
Sullivan County,New Hampshire,78.8240447198309,33,019,779.0
Atlantic County,New Jersey,77.6443744609873,34,001,10279.0
Bergen County,New Jersey,83.3765358270654,34,003,21212.0
Burlington County,New Jersey,79.7909814740044,34,005,4472.0
Camden County,New Jersey,77.6878985619115,34,007,15481.0
Cape May County,New Jersey,77.5324027886529,34,009,1962.0
Cumberland County,New Jersey,75.6845821068736,34,011,4105.0
Essex County,New Jersey,80.1088635467788,34,013,57463.0
Gloucester County,New Jersey,78.2416490010653,34,015,3689.0
Hudson County,New Jersey,82.7772269658413,34,017,73029.0
Hunterdon County,New Jersey,83.7778782621402,34,019,809.0
Mercer County,New Jersey,80.7083792371868,34,021,11925.0
Middlesex County,New Jersey,81.9584133897627,34,023,17131.0
Monmouth County,New Jersey,81.0345288143611,34,025,11310.0
Morris County,New Jersey,82.8581509128825,34,027,6066.0
Ocean County,New Jersey,79.4155760487836,34,029,6729.0
Passaic County,New Jersey,80.9883579555609,34,031,24318.0
Salem County,New Jersey,76.2894610077302,34,033,1454.0
Somerset County,New Jersey,82.9102463266307,34,035,3788.0
Sussex County,New Jersey,79.9849836201924,34,037,1026.0
Union County,New Jersey,81.8210973760344,34,039,18369.0
Warren County,New Jersey,80.2053993768611,34,041,1877.0
Bernalillo County,New Mexico,78.5856894177157,35,001,13811.0
Catron County,New Mexico,79.9665904889761,35,003,0.0
Chaves County,New Mexico,75.8813062192512,35,005,809.0
Colfax County,New Mexico,78.112101354975,35,007,315.0
Curry County,New Mexico,76.9569917677691,35,009,655.0
De Baca County,New Mexico,75.5340648348388,35,011,35.0
Dona Ana County,New Mexico,80.2268191585187,35,013,3487.0
Eddy County,New Mexico,75.4467775238929,35,015,657.0
Grant County,New Mexico,77.9380176120927,35,017,518.0
Guadalupe County,New Mexico,76.5838406817984,35,019,94.0
Hidalgo County,New Mexico,76.6553407790287,35,023,85.0
Lea County,New Mexico,76.1466244318774,35,025,686.0
Lincoln County,New Mexico,79.9128329189469,35,027,260.0
Los Alamos County,New Mexico,83.7122481210324,35,028,179.0
Luna County,New Mexico,75.6171234557465,35,029,525.0
McKinley County,New Mexico,72.3919797805834,35,031,732.0
Mora County,New Mexico,78.1758591193714,35,033,6.0
Otero County,New Mexico,77.999039099172,35,035,996.0
Quay County,New Mexico,75.6182019234588,35,037,156.0
Rio Arriba County,New Mexico,74.130700284552,35,039,361.0
Roosevelt County,New Mexico,77.9993768131722,35,041,189.0
Sandoval County,New Mexico,79.2752241282717,35,043,721.0
San Juan County,New Mexico,76.334855527114,35,045,815.0
San Miguel County,New Mexico,77.147831127939,35,047,543.0
Santa Fe County,New Mexico,81.3237996499953,35,049,1500.0
Sierra County,New Mexico,73.8033571801279,35,051,291.0
Socorro County,New Mexico,76.4107673186578,35,053,250.0
Taos County,New Mexico,79.4869168729099,35,055,369.0
Torrance County,New Mexico,76.8390741945884,35,057,84.0
Union County,New Mexico,76.9213874253773,35,059,68.0
Cibola County,New Mexico,76.966131812184,35,006,311.0
Valencia County,New Mexico,76.966131812184,35,061,312.0
Albany County,New York,80.2755635862936,36,001,14537.0
Allegany County,New York,78.5604817813611,36,003,924.0
Bronx County,New York,80.8505083638534,36,005,274718.0
Broome County,New York,78.971923446724,36,007,7792.0
Cattaraugus County,New York,77.9330290648753,36,009,2400.0
Cayuga County,New York,79.8233547544726,36,011,2496.0
Chautauqua County,New York,78.2364179442414,36,013,4611.0
Chemung County,New York,77.4278580435858,36,015,2985.0
Chenango County,New York,77.8307855443168,36,017,1329.0
Clinton County,New York,79.6048534141159,36,019,2258.0
Columbia County,New York,80.1430298187767,36,021,1177.0
Cortland County,New York,78.8058446022686,36,023,1126.0
Delaware County,New York,79.4412212283008,36,025,1107.0
Dutchess County,New York,81.1744586179377,36,027,6644.0
Erie County,New York,78.787162192097,36,029,40968.0
Essex County,New York,80.1419068715093,36,031,948.0
Franklin County,New York,79.146065012731,36,033,1488.0
Fulton County,New York,78.4453621302226,36,035,1549.0
Genesee County,New York,78.9182260725436,36,037,1401.0
Greene County,New York,79.0676218342773,36,039,1004.0
Hamilton County,New York,78.7545966160318,36,041,2.0
Herkimer County,New York,79.2129161498665,36,043,1599.0
Jefferson County,New York,78.4885797683522,36,045,3168.0
Kings County,New York,83.1532240987191,36,047,454486.0
Lewis County,New York,79.7863342832876,36,049,272.0
Livingston County,New York,80.1933085291259,36,051,1331.0
Madison County,New York,80.8690405417206,36,053,929.0
Monroe County,New York,80.1604672884848,36,055,29168.0
Montgomery County,New York,78.1388642989262,36,057,1885.0
Nassau County,New York,83.1936524881624,36,059,18114.0
New York County,New York,85.2969777195418,36,061,475250.0
Niagara County,New York,78.0849562683352,36,063,6557.0
Oneida County,New York,78.5285805933605,36,065,7570.0
Onondaga County,New York,79.689228975177,36,067,18544.0
Ontario County,New York,80.1675200929618,36,069,2459.0
Orange County,New York,80.5975597891983,36,071,10151.0
Orleans County,New York,78.3192307120685,36,073,909.0
Oswego County,New York,78.3698389718183,36,075,2953.0
Otsego County,New York,80.3373512860181,36,077,1390.0
Putnam County,New York,82.7867578369497,36,079,1088.0
Queens County,New York,84.1019474959093,36,081,222698.0
Rensselaer County,New York,79.3928000599192,36,083,5401.0
Richmond County,New York,81.3211938390235,36,085,21092.0
Rockland County,New York,83.3269355493864,36,087,8986.0
Saint Lawrence County,New York,79.4189378649861,36,089,2797.0
Saratoga County,New York,81.4835497763364,36,091,2557.0
Schenectady County,New York,79.1641233369798,36,093,5313.0
Schoharie County,New York,80.8532975059116,36,095,498.0
Schuyler County,New York,78.8768831002739,36,097,265.0
Seneca County,New York,78.7136840681651,36,099,764.0
Steuben County,New York,78.7840806811076,36,101,2597.0
Suffolk County,New York,81.1318766191547,36,103,14431.0
Sullivan County,New York,78.4315327146856,36,105,2149.0
Tioga County,New York,80.2122507529728,36,107,748.0
Tompkins County,New York,81.2073495576197,36,109,4997.0
Ulster County,New York,80.2078796076536,36,111,3545.0
Warren County,New York,79.602395470536,36,113,1916.0
Washington County,New York,78.9871773358639,36,115,1174.0
Wayne County,New York,79.1908516794902,36,117,1952.0
Westchester County,New York,83.8664538648339,36,119,41008.0
Wyoming County,New York,78.9775789392251,36,121,671.0
Yates County,New York,79.019204524286,36,123,412.0
Alamance County,North Carolina,77.1714560616226,37,001,2245.0
Alexander County,North Carolina,77.4099841765528,37,003,229.0
Alleghany County,North Carolina,77.5256985499814,37,005,119.0
Anson County,North Carolina,74.0134624519933,37,007,505.0
Ashe County,North Carolina,77.5876101023478,37,009,384.0
Avery County,North Carolina,77.1382285234349,37,011,114.0
Beaufort County,North Carolina,75.9101971567683,37,013,932.0
Bertie County,North Carolina,75.9032823118724,37,015,367.0
Bladen County,North Carolina,75.1166589663767,37,017,613.0
Brunswick County,North Carolina,78.8591024754547,37,019,1135.0
Buncombe County,North Carolina,78.6532217970457,37,021,4133.0
Burke County,North Carolina,76.5894401863983,37,023,1076.0
Cabarrus County,North Carolina,78.7750683856967,37,025,2164.0
Caldwell County,North Carolina,75.9646947966062,37,027,851.0
Camden County,North Carolina,78.5125478449457,37,029,14.0
Carteret County,North Carolina,77.5924852944915,37,031,776.0
Caswell County,North Carolina,76.7058667876879,37,033,658.0
Catawba County,North Carolina,76.7826704575699,37,035,1979.0
Chatham County,North Carolina,81.2919328731352,37,037,779.0
Cherokee County,North Carolina,76.6515846298679,37,039,267.0
Chowan County,North Carolina,76.4731116934321,37,041,429.0
Clay County,North Carolina,77.5577684728579,37,043,220.0
Cleveland County,North Carolina,74.4819861087774,37,045,1993.0
Columbus County,North Carolina,73.7434603121267,37,047,891.0
Craven County,North Carolina,76.725242058675,37,049,1917.0
Cumberland County,North Carolina,76.0114080449317,37,051,6759.0
Currituck County,North Carolina,77.9346776405579,37,053,56.0
Dare County,North Carolina,78.6628847204073,37,055,236.0
Davidson County,North Carolina,76.2105314258375,37,057,2405.0
Davie County,North Carolina,78.1692852682626,37,059,211.0
Duplin County,North Carolina,78.2447475779255,37,061,817.0
Durham County,North Carolina,80.1009784850092,37,063,8240.0
Edgecombe County,North Carolina,73.8506988868835,37,065,1666.0
Forsyth County,North Carolina,77.8917760903258,37,067,9215.0
Franklin County,North Carolina,77.6017012496297,37,069,621.0
Gaston County,North Carolina,75.5904784532804,37,071,3348.0
Gates County,North Carolina,76.9938036100224,37,073,135.0
Graham County,North Carolina,76.1523885247387,37,075,90.0
Granville County,North Carolina,77.9870291756789,37,077,731.0
Greene County,North Carolina,76.5588186953995,37,079,328.0
Guilford County,North Carolina,78.1159470318402,37,081,10605.0
Halifax County,North Carolina,74.2542917605981,37,083,1660.0
Harnett County,North Carolina,76.8017620350835,37,085,1556.0
Haywood County,North Carolina,77.1678075418857,37,087,854.0
Henderson County,North Carolina,79.2438661736313,37,089,1517.0
Hertford County,North Carolina,76.0624245000978,37,091,578.0
Hoke County,North Carolina,76.1806095780759,37,093,421.0
Hyde County,North Carolina,75.983768211427,37,095,0.0
Iredell County,North Carolina,77.9859307611434,37,097,1516.0
Jackson County,North Carolina,78.394451791345,37,099,502.0
Johnston County,North Carolina,77.6338876511093,37,101,2066.0
Jones County,North Carolina,75.8563180727289,37,103,181.0
Lee County,North Carolina,76.46842481045,37,105,881.0
Lenoir County,North Carolina,74.3752764707142,37,107,2044.0
Lincoln County,North Carolina,77.5981194866353,37,109,710.0
McDowell County,North Carolina,76.813308548284,37,111,588.0
Macon County,North Carolina,77.8700057780804,37,113,431.0
Madison County,North Carolina,77.8609916254203,37,115,202.0
Martin County,North Carolina,74.9172354192396,37,117,523.0
Mecklenburg County,North Carolina,80.3875109043312,37,119,19506.0
Mitchell County,North Carolina,75.6215955877972,37,121,261.0
Montgomery County,North Carolina,76.2811814728498,37,123,357.0
Moore County,North Carolina,79.5030022023262,37,125,1063.0
Nash County,North Carolina,75.27052877229,37,127,2284.0
New Hanover County,North Carolina,79.3107141349739,37,129,4815.0
Northampton County,North Carolina,76.5129631772626,37,131,627.0
Onslow County,North Carolina,76.3454976741867,37,133,2241.0
Orange County,North Carolina,81.9392500779795,37,135,2238.0
Pamlico County,North Carolina,77.3386125899263,37,137,114.0
Pasquotank County,North Carolina,76.2372105047676,37,139,932.0
Pender County,North Carolina,77.725951764887,37,141,388.0
Perquimans County,North Carolina,78.3437798581119,37,143,236.0
Person County,North Carolina,76.434124783474,37,145,629.0
Pitt County,North Carolina,78.3209301832862,37,147,4988.0
Polk County,North Carolina,79.5038036699843,37,149,339.0
Randolph County,North Carolina,76.0343263940247,37,151,1911.0
Richmond County,North Carolina,73.700982415126,37,153,1330.0
Robeson County,North Carolina,72.7412709923272,37,155,2964.0
Rockingham County,North Carolina,75.0523243710862,37,157,1675.0
Rowan County,North Carolina,75.3256782794432,37,159,2095.0
Rutherford County,North Carolina,75.5412147211789,37,161,1071.0
Sampson County,North Carolina,75.4817868326919,37,163,1232.0
Scotland County,North Carolina,74.2733096909591,37,165,1172.0
Stanly County,North Carolina,76.0685806168545,37,167,714.0
Stokes County,North Carolina,76.240994723691,37,169,375.0
Surry County,North Carolina,75.5741443557437,37,171,1242.0
Swain County,North Carolina,72.7509187786444,37,173,264.0
Transylvania County,North Carolina,80.3964013058706,37,175,314.0
Tyrrell County,North Carolina,77.1269890909868,37,177,63.0
Union County,North Carolina,79.8449818392295,37,179,1105.0
Vance County,North Carolina,74.0306157207616,37,181,1277.0
Wake County,North Carolina,81.6169899651785,37,183,12880.0
Warren County,North Carolina,76.7769826668545,37,185,451.0
Washington County,North Carolina,76.2167448341725,37,187,530.0
Watauga County,North Carolina,81.6124188205434,37,189,698.0
Wayne County,North Carolina,75.8694314235499,37,191,3139.0
Wilkes County,North Carolina,76.5094248637112,37,193,925.0
Wilson County,North Carolina,75.8912093915047,37,195,2402.0
Yadkin County,North Carolina,76.4026808299104,37,197,407.0
Yancey County,North Carolina,77.4762363032904,37,199,254.0
Adams County,North Dakota,79.9474718012062,38,001,22.0
Barnes County,North Dakota,79.2463625623595,38,003,205.0
Benson County,North Dakota,73.7743345451962,38,005,147.0
Bottineau County,North Dakota,78.7594144316889,38,009,28.0
Bowman County,North Dakota,79.4964756085603,38,011,42.0
Burke County,North Dakota,79.9908234229571,38,013,15.0
Burleigh County,North Dakota,81.7056841213007,38,015,1681.0
Cass County,North Dakota,80.943412214154,38,017,3865.0
Cavalier County,North Dakota,80.6956843247347,38,019,17.0
Dickey County,North Dakota,79.6123577512691,38,021,62.0
Divide County,North Dakota,79.8904470268062,38,023,27.0
Dunn County,North Dakota,80.2238569826204,38,025,5.0
Eddy County,North Dakota,76.4673558980188,38,027,49.0
Emmons County,North Dakota,79.3191705328654,38,029,31.0
Foster County,North Dakota,79.3689694312422,38,031,72.0
Golden Valley County,North Dakota,84.328513956903,38,033,37.0
Grand Forks County,North Dakota,79.7070383078108,38,035,1648.0
Grant County,North Dakota,79.1057003018955,38,037,8.0
Griggs County,North Dakota,79.764253587264,38,039,20.0
Hettinger County,North Dakota,79.5227302945599,38,041,8.0
Kidder County,North Dakota,81.3250543519349,38,043,13.0
LaMoure County,North Dakota,81.9539354478231,38,045,52.0
Logan County,North Dakota,80.2556716126175,38,047,22.0
McHenry County,North Dakota,80.0190362256496,38,049,56.0
McIntosh County,North Dakota,79.4819337024135,38,051,27.0
McKenzie County,North Dakota,79.4819956964387,38,053,86.0
McLean County,North Dakota,79.3087318740976,38,055,67.0
Mercer County,North Dakota,80.4307847984073,38,057,36.0
Morton County,North Dakota,79.0853685544244,38,059,349.0
Mountrail County,North Dakota,75.658717525964,38,061,133.0
Nelson County,North Dakota,76.943125268542,38,063,32.0
Oliver County,North Dakota,83.2195251078576,38,065,7.0
Pembina County,North Dakota,80.0938183030581,38,067,77.0
Pierce County,North Dakota,79.6689411485519,38,069,76.0
Ramsey County,North Dakota,78.4767049257008,38,071,469.0
Ransom County,North Dakota,78.0994986843792,38,073,94.0
Renville County,North Dakota,79.261222983168,38,075,11.0
Richland County,North Dakota,80.8086295291153,38,077,227.0
Rolette County,North Dakota,72.8854730496903,38,079,264.0
Sargent County,North Dakota,80.7876237280459,38,081,30.0
Sheridan County,North Dakota,83.1746761625582,38,083,13.0
Sioux County,North Dakota,68.4029077869621,38,085,106.0
Stark County,North Dakota,80.6059948660374,38,089,474.0
Steele County,North Dakota,82.0360487128417,38,091,6.0
Stutsman County,North Dakota,78.6279012895176,38,093,548.0
Towner County,North Dakota,78.2434874022085,38,095,21.0
Traill County,North Dakota,79.8325487049139,38,097,135.0
Walsh County,North Dakota,77.8322784560394,38,099,175.0
Ward County,North Dakota,80.6705751925225,38,101,965.0
Wells County,North Dakota,78.9962659640122,38,103,67.0
Williams County,North Dakota,78.8440997784856,38,105,682.0
Adams County,Ohio,73.2565760364034,39,001,527.0
Allen County,Ohio,77.005363061584,39,003,2612.0
