County,State,mean_life_expectancy,State_FIPS,County_FIPS,No Vehicle (Owner)
Lafayette County,Wisconsin,80.7290496480856,55,065,142.0
Langlade County,Wisconsin,78.6286436128836,55,067,167.0
Lincoln County,Wisconsin,78.5936818885869,55,069,216.0
Manitowoc County,Wisconsin,79.1678663501374,55,071,747.0
Marathon County,Wisconsin,80.0601968762811,55,073,714.0
Marinette County,Wisconsin,77.7897134903077,55,075,451.0
Marquette County,Wisconsin,78.1795103412595,55,077,100.0
Menominee County,Wisconsin,72.8001746765048,55,078,53.0
Milwaukee County,Wisconsin,77.0129632688485,55,079,7790.0
Monroe County,Wisconsin,78.3904487723177,55,081,421.0
Oconto County,Wisconsin,78.9303211209053,55,083,231.0
Oneida County,Wisconsin,78.6879531657176,55,085,336.0
Outagamie County,Wisconsin,80.096323537909,55,087,748.0
Ozaukee County,Wisconsin,81.7829219769008,55,089,290.0
Pepin County,Wisconsin,80.9518601453322,55,091,88.0
Pierce County,Wisconsin,80.9970310138599,55,093,178.0
Polk County,Wisconsin,79.0016235255989,55,095,286.0
Portage County,Wisconsin,81.03432000843,55,097,248.0
Price County,Wisconsin,78.3151376210616,55,099,131.0
Racine County,Wisconsin,78.2855632504309,55,101,1138.0
Richland County,Wisconsin,80.3185350302211,55,103,168.0
Rock County,Wisconsin,78.1478630738821,55,105,909.0
Rusk County,Wisconsin,78.0296873113267,55,107,171.0
Saint Croix County,Wisconsin,80.4619811230763,55,109,289.0
Sauk County,Wisconsin,79.0193168128181,55,111,412.0
Sawyer County,Wisconsin,77.2402863616944,55,113,106.0
Shawano County,Wisconsin,78.6056336395942,55,115,341.0
Sheboygan County,Wisconsin,79.3687325981233,55,117,759.0
Taylor County,Wisconsin,80.8729528204231,55,119,167.0
Trempealeau County,Wisconsin,79.2883989402212,55,121,235.0
Vernon County,Wisconsin,79.9344894449514,55,123,696.0
Vilas County,Wisconsin,78.5829244599362,55,125,173.0
Walworth County,Wisconsin,79.2352011481313,55,127,470.0
Washburn County,Wisconsin,78.1955627023953,55,129,164.0
Washington County,Wisconsin,80.8283113335919,55,131,613.0
Waukesha County,Wisconsin,81.5217643288338,55,133,1318.0
Waupaca County,Wisconsin,77.4422040309649,55,135,373.0
Waushara County,Wisconsin,78.8153167712194,55,137,206.0
Winnebago County,Wisconsin,79.6951898521551,55,139,842.0
Wood County,Wisconsin,79.627411991006,55,141,561.0
Albany County,Wyoming,80.6844836693276,56,001,69.0
Big Horn County,Wyoming,76.351728839995,56,003,73.0
Campbell County,Wyoming,77.6522464906549,56,005,199.0
Carbon County,Wyoming,77.331722864162,56,007,70.0
Converse County,Wyoming,78.1704764919526,56,009,31.0
Crook County,Wyoming,79.626653479354,56,011,59.0
Fremont County,Wyoming,74.6866943224855,56,013,190.0
Goshen County,Wyoming,79.2442814050136,56,015,64.0
Hot Springs County,Wyoming,75.6109926819899,56,017,32.0
Johnson County,Wyoming,79.1154311465363,56,019,69.0
Laramie County,Wyoming,78.2769910068228,56,021,546.0
Lincoln County,Wyoming,79.754966540525,56,023,51.0
Natrona County,Wyoming,77.2252447425136,56,025,418.0
Niobrara County,Wyoming,78.0781736070787,56,027,11.0
Park County,Wyoming,80.0746435348961,56,029,89.0
Platte County,Wyoming,78.5702286558075,56,031,19.0
Sheridan County,Wyoming,77.8826475957536,56,033,122.0
Sublette County,Wyoming,81.5624772714793,56,035,4.0
Sweetwater County,Wyoming,77.6215881472746,56,037,216.0
Teton County,Wyoming,84.7784156039297,56,039,29.0
Uinta County,Wyoming,77.372367014438,56,041,122.0
Washakie County,Wyoming,77.9474552752902,56,043,77.0
Weston County,Wyoming,78.8808104326203,56,045,56.0
