County,State,mean_life_expectancy,State_FIPS,County_FIPS,Median Household Income
Webster County,Missouri,77.6692266010509,29,225,44596
Worth County,Missouri,78.1849730614201,29,227,39348
Wright County,Missouri,75.3239867370217,29,229,28645
Saint Louis City,Missouri,74.6712794669799,29,510,34582
Beaverhead County,Montana,80.0690499880353,30,001,41614
Big Horn County,Montana,72.4202301430188,30,003,39966
Blaine County,Montana,75.2377165545652,30,005,37151
Broadwater County,Montana,79.4443747871677,30,007,45932
Carbon County,Montana,80.1510853855518,30,009,47831
Carter County,Montana,78.9489387347462,30,011,39659
Cascade County,Montana,78.1917396143046,30,013,44963
Chouteau County,Montana,78.8832623693139,30,015,40070
Custer County,Montana,77.0317848444518,30,017,43524
Daniels County,Montana,78.8350188488983,30,019,46100
Dawson County,Montana,77.9847725082607,30,021,50405
Deer Lodge County,Montana,76.5569874800845,30,023,38958
Fallon County,Montana,78.2646272883698,30,025,51164
Fergus County,Montana,78.0259382718926,30,027,38344
Flathead County,Montana,79.0983453276888,30,029,46581
Gallatin County,Montana,81.7901381490683,30,031,52833
Garfield County,Montana,78.2263441501415,30,033,45096
Glacier County,Montana,72.535251981548,30,035,33519
Granite County,Montana,81.2654857689364,30,039,45236
Hill County,Montana,77.052210861334,30,041,43726
Jefferson County,Montana,78.6674224256932,30,043,60863
Judith Basin County,Montana,80.616928791398,30,045,41932
Lake County,Montana,77.8103579188911,30,047,38019
Lewis and Clark County,Montana,79.3814859378824,30,049,56243
Liberty County,Montana,81.9746246989306,30,051,44493
Lincoln County,Montana,77.7277373111902,30,053,33333
McCone County,Montana,78.6088440281253,30,055,46667
Madison County,Montana,80.5664620349031,30,057,47762
Meagher County,Montana,78.5865989240125,30,059,38182
Mineral County,Montana,77.1133760770225,30,061,33033
Missoula County,Montana,79.5970701200211,30,063,46117
Musselshell County,Montana,76.8236142265321,30,065,43409
Phillips County,Montana,77.3818310854333,30,071,42632
Pondera County,Montana,78.1341046269908,30,073,41277
Powder River County,Montana,79.6490586958277,30,075,46250
Powell County,Montana,77.1353300253868,30,077,40802
Prairie County,Montana,77.5734895759468,30,079,38036
Ravalli County,Montana,79.4088411313124,30,081,38688
Richland County,Montana,77.1989398439375,30,083,58112
Roosevelt County,Montana,69.4971686327204,30,085,36920
Rosebud County,Montana,75.5674388371752,30,087,48789
Sanders County,Montana,77.7583433304306,30,089,32881
Sheridan County,Montana,76.8101077240762,30,091,48667
Silver Bow County,Montana,76.3333695491583,30,093,38659
Stillwater County,Montana,79.4018540030733,30,095,57906
Sweet Grass County,Montana,80.6213480253808,30,097,45938
Teton County,Montana,79.9730807574756,30,099,43327
Toole County,Montana,77.8245932842356,30,101,46972
Valley County,Montana,78.2152249115827,30,105,47181
Wheatland County,Montana,78.5197648462066,30,107,31867
Wibaux County,Montana,76.9681117870895,30,109,41875
Yellowstone County,Montana,78.4656395149171,30,111,51342
Park County,Montana,79.9226441667727,30,067,42426
Adams County,Nebraska,79.5139882200684,31,001,49440
Antelope County,Nebraska,80.914492716339,31,003,43518
Boone County,Nebraska,80.8034179565684,31,011,45246
Box Butte County,Nebraska,78.2515508437662,31,013,46373
Boyd County,Nebraska,79.149817457741,31,015,41279
Brown County,Nebraska,80.0001975616539,31,017,33647
Buffalo County,Nebraska,80.4192244486045,31,019,50963
Burt County,Nebraska,78.5260645889439,31,021,46817
Butler County,Nebraska,78.8030615170436,31,023,50247
Cass County,Nebraska,78.8978231463273,31,025,64697
Cedar County,Nebraska,81.0056200678633,31,027,48038
Chase County,Nebraska,78.8907773894266,31,029,45610
Cherry County,Nebraska,79.1264970560263,31,031,45464
Cheyenne County,Nebraska,79.3799476271958,31,033,51529
Clay County,Nebraska,78.9280856197915,31,035,46784
Colfax County,Nebraska,80.6019559184558,31,037,51765
Cuming County,Nebraska,81.2503640988816,31,039,47500
Custer County,Nebraska,79.5253314365766,31,041,44873
Dakota County,Nebraska,78.323074580394,31,043,47069
Dawes County,Nebraska,79.3182397476726,31,045,40359
Dawson County,Nebraska,79.1386705430554,31,047,46078
Deuel County,Nebraska,79.313981618582,31,049,44922
Dixon County,Nebraska,79.4764640981199,31,051,47325
Dodge County,Nebraska,78.594950383919,31,053,48626
Douglas County,Nebraska,78.7215417042066,31,055,53325
Dundy County,Nebraska,78.5247870950961,31,057,47431
Fillmore County,Nebraska,78.651953121111,31,059,48464
Franklin County,Nebraska,79.1351700117632,31,061,43011
Frontier County,Nebraska,82.1464871809532,31,063,50227
Furnas County,Nebraska,78.2612199381953,31,065,39603
Gage County,Nebraska,78.3745284262605,31,067,47654
Garden County,Nebraska,78.6890781916832,31,069,39400
Garfield County,Nebraska,78.9399779701836,31,071,41892
Gosper County,Nebraska,79.9114768121222,31,073,45893
Greeley County,Nebraska,80.461156343541,31,077,44950
Hall County,Nebraska,78.8368786098385,31,079,48712
Hamilton County,Nebraska,80.5005931178824,31,081,56065
Harlan County,Nebraska,79.5395355311975,31,083,45920
Hitchcock County,Nebraska,78.2786129133157,31,087,39702
Holt County,Nebraska,80.0253462199887,31,089,44427
Howard County,Nebraska,80.1916672841455,31,093,49088
Jefferson County,Nebraska,78.2524537996849,31,095,44843
Johnson County,Nebraska,78.54761138338,31,097,42364
Kearney County,Nebraska,79.6895240249596,31,099,56466
Keith County,Nebraska,79.0507396840199,31,101,41970
Kimball County,Nebraska,77.8835007869565,31,105,42180
Knox County,Nebraska,79.3836666319591,31,107,42230
Lancaster County,Nebraska,80.3977532028352,31,109,51574
Lincoln County,Nebraska,78.9083842269617,31,111,48158
Madison County,Nebraska,78.9954021133941,31,119,46566
Merrick County,Nebraska,79.5684502060202,31,121,50859
Morrill County,Nebraska,78.4017760171595,31,123,43886
Nance County,Nebraska,77.7302225614149,31,125,44286
Nemaha County,Nebraska,78.6358258407327,31,127,42672
Nuckolls County,Nebraska,79.5500967331194,31,129,37594
Otoe County,Nebraska,79.4456827497579,31,131,50881
Pawnee County,Nebraska,79.3996704081601,31,133,37321
Perkins County,Nebraska,80.1422921179859,31,135,58625
Phelps County,Nebraska,79.5152388884231,31,137,50000
Pierce County,Nebraska,80.293470664326,31,139,51924
Platte County,Nebraska,80.6219825147049,31,141,51213
Polk County,Nebraska,80.6279679599186,31,143,52848
Red Willow County,Nebraska,78.9727412709402,31,145,42345
Richardson County,Nebraska,78.2543356162028,31,147,38582
Rock County,Nebraska,79.0948038845207,31,149,43500
Saline County,Nebraska,78.4193072379194,31,151,44109
Sarpy County,Nebraska,80.5256847126295,31,153,69965
Saunders County,Nebraska,79.5529648625803,31,155,59870
Scotts Bluff County,Nebraska,77.8325626916028,31,157,43444
Seward County,Nebraska,79.1065002814771,31,159,59435
Sheridan County,Nebraska,78.6078863737328,31,161,38548
Sherman County,Nebraska,79.4556797114615,31,163,41835
Sioux County,Nebraska,83.3769569137255,31,165,42014
Stanton County,Nebraska,81.4385208587552,31,167,51493
Thayer County,Nebraska,78.999907326011,31,169,44422
Thurston County,Nebraska,74.0288705729486,31,173,41400
Valley County,Nebraska,80.0540714993616,31,175,40445
Washington County,Nebraska,80.2515047540167,31,177,65409
Wayne County,Nebraska,83.5440264071605,31,179,52147
Webster County,Nebraska,77.7576935565958,31,181,41045
York County,Nebraska,80.145606944606,31,185,49633
Churchill County,Nevada,76.0053032328535,32,001,49830
Clark County,Nevada,78.5562583628772,32,003,52873
Douglas County,Nevada,80.844049114514,32,005,60100
Elko County,Nevada,78.519111659158,32,007,70238
Eureka County,Nevada,79.3432207223258,32,011,64632
Humboldt County,Nevada,76.5880371178706,32,013,59472
Lander County,Nevada,76.7683740412673,32,015,72742
Lincoln County,Nevada,78.296851762333,32,017,40143
Lyon County,Nevada,76.9466620009593,32,019,46137
Mineral County,Nevada,74.329027077411,32,021,35017
Nye County,Nevada,74.5224501661139,32,023,39876
Pershing County,Nevada,78.1799524203369,32,027,52101
Storey County,Nevada,82.1520863378561,32,029,61573
Washoe County,Nevada,78.0513925556659,32,031,53040
White Pine County,Nevada,77.331702327319,32,033,48586
Carson City,Nevada,76.0759210694261,32,510,51957
Belknap County,New Hampshire,78.9765425572637,33,001,58654
Carroll County,New Hampshire,80.3987964851637,33,003,50866
Cheshire County,New Hampshire,79.6549315899787,33,005,55155
Coos County,New Hampshire,77.7566904624372,33,007,41985
Grafton County,New Hampshire,80.7958972296901,33,009,54912
Hillsborough County,New Hampshire,79.961106457,33,011,69829
Merrimack County,New Hampshire,79.896944406018,33,013,65353
Rockingham County,New Hampshire,80.5722617158907,33,015,77348
Strafford County,New Hampshire,79.3588724648595,33,017,58825
Sullivan County,New Hampshire,79.3101148321012,33,019,54463
Atlantic County,New Jersey,77.8521530600694,34,001,54235
Bergen County,New Jersey,82.7841459331159,34,003,83794
Burlington County,New Jersey,79.8891177672761,34,005,78446
Camden County,New Jersey,77.9941919980624,34,007,61683
Cape May County,New Jersey,77.8174523129519,34,009,56494
Cumberland County,New Jersey,76.5983899956285,34,011,50750
Essex County,New Jersey,79.1279957140664,34,013,55095
Gloucester County,New Jersey,78.4528546473843,34,015,74524
Hudson County,New Jersey,80.8927446410993,34,017,58442
Hunterdon County,New Jersey,82.5949449005474,34,019,106143
Mercer County,New Jersey,80.0086536248265,34,021,73480
Middlesex County,New Jersey,81.3455868212664,34,023,79596
Monmouth County,New Jersey,80.5407323412527,34,025,84526
Morris County,New Jersey,82.3050430093915,34,027,98633
Ocean County,New Jersey,79.3134135881165,34,029,61136
Passaic County,New Jersey,80.3632629566964,34,031,57654
Salem County,New Jersey,76.9957396528595,34,033,59718
Somerset County,New Jersey,82.3077441190915,34,035,99020
Sussex County,New Jersey,79.7301681288211,34,037,87335
Union County,New Jersey,81.0094816042937,34,039,68507
Warren County,New Jersey,79.8357744912059,34,041,70912
Bernalillo County,New Mexico,78.8546490996756,35,001,48801
Catron County,New Mexico,80.5674157742152,35,003,39826
Chaves County,New Mexico,76.3592769093921,35,005,39131
Colfax County,New Mexico,78.1279729205457,35,007,37734
Curry County,New Mexico,77.2091442392581,35,009,39871
De Baca County,New Mexico,76.3268134354988,35,011,37660
Dona Ana County,New Mexico,79.5678444093585,35,013,37933
Eddy County,New Mexico,76.0608338327694,35,015,49165
Grant County,New Mexico,78.1336224698185,35,017,37899
Guadalupe County,New Mexico,77.0277434196729,35,019,29071
Hidalgo County,New Mexico,77.3303954630973,35,023,34080
Lea County,New Mexico,76.3532422882967,35,025,50694
Lincoln County,New Mexico,79.7473404658248,35,027,43014
Los Alamos County,New Mexico,83.3661088508382,35,028,106686
Luna County,New Mexico,76.1305475773501,35,029,29282
McKinley County,New Mexico,73.9854570377498,35,031,30458
Mora County,New Mexico,78.2960470889447,35,033,28481
Otero County,New Mexico,77.741077983499,35,035,39263
Quay County,New Mexico,75.5709021173378,35,037,30802
Rio Arriba County,New Mexico,74.5249250355464,35,039,40250
Roosevelt County,New Mexico,77.2923600701536,35,041,38764
Sandoval County,New Mexico,79.5329222656729,35,043,58017
San Juan County,New Mexico,77.5450376132399,35,045,48196
San Miguel County,New Mexico,76.4928133276111,35,047,28275
Santa Fe County,New Mexico,80.6903132828792,35,049,52917
Sierra County,New Mexico,74.170700615297,35,051,27430
Socorro County,New Mexico,75.9007216330492,35,053,34036
Taos County,New Mexico,79.3748635193123,35,055,32637
Torrance County,New Mexico,77.0155535449549,35,057,31161
Union County,New Mexico,77.7889289730296,35,059,38902
Cibola County,New Mexico,77.0301333973197,35,006,37237
Valencia County,New Mexico,77.0301333973197,35,061,42506
Albany County,New York,79.7701198593484,36,001,59394
Allegany County,New York,78.6904411635238,36,003,42445
Bronx County,New York,79.5204487385622,36,005,34388
Broome County,New York,78.9113145319182,36,007,45958
Cattaraugus County,New York,77.7124724194294,36,009,42603
Cayuga County,New York,79.7260539214345,36,011,51581
Chautauqua County,New York,78.1486286830134,36,013,42429
Chemung County,New York,77.9747142419321,36,015,48804
Chenango County,New York,77.9777119358862,36,017,43941
Clinton County,New York,79.0107040299518,36,019,50282
Columbia County,New York,79.4055077873989,36,021,57336
Cortland County,New York,78.3077335519743,36,023,47151
Delaware County,New York,78.9854937208,36,025,44470
Dutchess County,New York,80.5666231525529,36,027,72525
Erie County,New York,78.2683664969606,36,029,50653
Essex County,New York,79.7533620347842,36,031,47380
Franklin County,New York,78.603427846964,36,033,45667
Fulton County,New York,78.0893732146743,36,035,44276
Genesee County,New York,78.5297870886686,36,037,49922
Greene County,New York,78.6256488931726,36,039,49655
Hamilton County,New York,79.2751350999949,36,041,51522
Herkimer County,New York,79.2202991717235,36,043,45047
Jefferson County,New York,78.4301246168,36,045,46484
Kings County,New York,81.48431204591,36,047,46085
Lewis County,New York,79.5966922541655,36,049,46840
Livingston County,New York,80.1050248285555,36,051,53518
Madison County,New York,80.0138213381424,36,053,53589
Monroe County,New York,79.8769529320068,36,055,52394
Montgomery County,New York,78.1454621522507,36,057,44156
Nassau County,New York,82.2907281933571,36,059,97690
New York County,New York,83.3463940196397,36,061,69659
Niagara County,New York,77.8948425860297,36,063,47955
Oneida County,New York,78.5725661245024,36,065,48729
Onondaga County,New York,79.5342384035168,36,067,54242
Ontario County,New York,79.8189232276269,36,069,56479
Orange County,New York,79.8752070138358,36,071,70458
Orleans County,New York,78.0534169465086,36,073,48502
Oswego County,New York,78.0567876115826,36,075,48051
Otsego County,New York,79.9133834486464,36,077,47765
Putnam County,New York,81.6459688649157,36,079,95117
Queens County,New York,82.7769099972464,36,081,57001
Rensselaer County,New York,78.6653474301292,36,083,59432
Richmond County,New York,80.4149202806685,36,085,72569
Rockland County,New York,82.5773714111356,36,087,84951
Saint Lawrence County,New York,78.6818729374997,36,089,43647
Saratoga County,New York,81.097742534279,36,091,69826
Schenectady County,New York,79.1900873403581,36,093,56061
Schoharie County,New York,80.284423854974,36,095,53245
Schuyler County,New York,78.6566907358426,36,097,46976
Seneca County,New York,79.0111055601777,36,099,47618
Steuben County,New York,78.7315148035998,36,101,47476
Suffolk County,New York,80.6098048159431,36,103,87763
Sullivan County,New York,77.6708257479816,36,105,48089
Tioga County,New York,79.8492499552937,36,107,55726
Tompkins County,New York,80.8667939741583,36,109,51393
Ulster County,New York,79.895531181657,36,111,58590
Warren County,New York,79.7539760640453,36,113,55904
Washington County,New York,78.9372076290656,36,115,52361
Wayne County,New York,78.9471418346346,36,117,52601
Westchester County,New York,82.8722680334026,36,119,81946
Wyoming County,New York,78.7721749226488,36,121,51100
Yates County,New York,79.2421356069522,36,123,49335
Alamance County,North Carolina,77.4351004189055,37,001,43043
Alexander County,North Carolina,77.2627613419192,37,003,40637
Alleghany County,North Carolina,78.1681030116506,37,005,35170
Anson County,North Carolina,74.7977110413217,37,007,33870
Ashe County,North Carolina,77.8357655075109,37,009,35951
Avery County,North Carolina,77.3392635739957,37,011,36969
Beaufort County,North Carolina,76.3203262111432,37,013,40429
Bertie County,North Carolina,76.0001264449391,37,015,30768
Bladen County,North Carolina,75.1395696432652,37,017,30164
Brunswick County,North Carolina,78.1737023622297,37,019,46438
Buncombe County,North Carolina,78.7489593011781,37,021,44713
Burke County,North Carolina,76.3142810900329,37,023,37263
Cabarrus County,North Carolina,77.9812509029711,37,025,53551
Caldwell County,North Carolina,75.8515233727729,37,027,34357
Camden County,North Carolina,79.3326557434893,37,029,56607
Carteret County,North Carolina,78.0385483684807,37,031,46534
Caswell County,North Carolina,76.1178987831714,37,033,35315
Catawba County,North Carolina,76.5679088639083,37,035,44332
Chatham County,North Carolina,80.6818981763833,37,037,57091
Cherokee County,North Carolina,76.7490858555962,37,039,34432
Chowan County,North Carolina,77.4201765014566,37,041,34420
Clay County,North Carolina,77.6125101132879,37,043,38828
Cleveland County,North Carolina,74.8701928460444,37,045,38989
Columbus County,North Carolina,73.9944105729017,37,047,35761
Craven County,North Carolina,77.3693561150073,37,049,47141
Cumberland County,North Carolina,76.2825262536659,37,051,45231
Currituck County,North Carolina,77.5066129538627,37,053,57159
Dare County,North Carolina,78.7876874487273,37,055,55481
Davidson County,North Carolina,76.3867892744322,37,057,43083
Davie County,North Carolina,78.4978396018632,37,059,50139
Duplin County,North Carolina,78.1208155473713,37,061,34433
Durham County,North Carolina,79.6295549769973,37,063,51853
Edgecombe County,North Carolina,75.1003929434825,37,065,33960
Forsyth County,North Carolina,78.0405311192462,37,067,45724
Franklin County,North Carolina,77.6295236896705,37,069,41696
Gaston County,North Carolina,75.4483994622212,37,071,42017
Gates County,North Carolina,77.2604893948949,37,073,46592
Graham County,North Carolina,76.6601407598552,37,075,33903
Granville County,North Carolina,77.7061285901511,37,077,49852
Greene County,North Carolina,77.3861807389375,37,079,40853
Guilford County,North Carolina,78.6988971704505,37,081,45431
Halifax County,North Carolina,74.9843163698096,37,083,32329
Harnett County,North Carolina,76.9187871935066,37,085,44625
Haywood County,North Carolina,77.7774822084657,37,087,41557
Henderson County,North Carolina,79.010424613588,37,089,44815
Hertford County,North Carolina,76.5785426079918,37,091,33406
Hoke County,North Carolina,76.6546303047603,37,093,45489
Hyde County,North Carolina,77.0226342974105,37,095,42279
Iredell County,North Carolina,77.3264205727588,37,097,50329
Jackson County,North Carolina,78.5686933283605,37,099,36951
Johnston County,North Carolina,77.686757240746,37,101,49711
Jones County,North Carolina,76.5866702030195,37,103,36213
Lee County,North Carolina,77.0021429411632,37,105,44819
Lenoir County,North Carolina,75.1340722740423,37,107,35770
Lincoln County,North Carolina,77.129182368619,37,109,48940
McDowell County,North Carolina,76.6578722191211,37,111,35297
Macon County,North Carolina,77.9475323085871,37,113,37892
Madison County,North Carolina,77.6597024370096,37,115,38598
Martin County,North Carolina,74.9563845384908,37,117,35111
Mecklenburg County,North Carolina,79.8841038582933,37,119,55444
Mitchell County,North Carolina,76.2026389432234,37,121,37680
Montgomery County,North Carolina,77.0485154571842,37,123,31830
Moore County,North Carolina,79.4505323383535,37,125,49544
Nash County,North Carolina,76.1526165839439,37,127,43084
New Hanover County,North Carolina,79.0937895365856,37,129,49835
Northampton County,North Carolina,76.5425258434334,37,131,31433
Onslow County,North Carolina,77.7120721520284,37,133,45450
Orange County,North Carolina,81.3921673503428,37,135,55569
Pamlico County,North Carolina,78.4184636146572,37,137,43853
Pasquotank County,North Carolina,76.6556770438141,37,139,46053
Pender County,North Carolina,77.6442816151681,37,141,44524
Perquimans County,North Carolina,78.300893632234,37,143,43709
Person County,North Carolina,76.6770736066068,37,145,42317
Pitt County,North Carolina,78.1410491964298,37,147,40718
Polk County,North Carolina,79.4973381470403,37,149,44745
Randolph County,North Carolina,76.7163950478055,37,151,41208
Richmond County,North Carolina,74.219332471529,37,153,32384
Robeson County,North Carolina,73.80546939652,37,155,29806
Rockingham County,North Carolina,75.740874806244,37,157,38567
Rowan County,North Carolina,75.5247983201335,37,159,41495
Rutherford County,North Carolina,75.5517517365233,37,161,36334
Sampson County,North Carolina,75.9274575254313,37,163,36496
Scotland County,North Carolina,74.7585139297289,37,165,29592
Stanly County,North Carolina,76.4092222408241,37,167,42518
Stokes County,North Carolina,77.0504966262567,37,169,42703
Surry County,North Carolina,76.1398046171799,37,171,35641
Swain County,North Carolina,73.4378511620688,37,173,36094
Transylvania County,North Carolina,80.1007200305786,37,175,41781
Tyrrell County,North Carolina,77.5040035510817,37,177,34216
Union County,North Carolina,79.319424338006,37,179,65892
Vance County,North Carolina,74.9078666642312,37,181,34987
Wake County,North Carolina,81.1920875769143,37,183,66006
Warren County,North Carolina,77.6693762130774,37,185,34285
Washington County,North Carolina,76.8197450969722,37,187,34936
Watauga County,North Carolina,81.1707238941957,37,189,34293
Wayne County,North Carolina,76.7450771656926,37,191,41731
Wilkes County,North Carolina,76.5302689189443,37,193,33159
Wilson County,North Carolina,76.6896547506621,37,195,39204
Yadkin County,North Carolina,76.8371746978254,37,197,40371
Yancey County,North Carolina,77.8704323516492,37,199,38579
Adams County,North Dakota,78.9234199822849,38,001,47798
Barnes County,North Dakota,79.2224327429324,38,003,50274
Benson County,North Dakota,73.6932770588343,38,005,36491
Bottineau County,North Dakota,78.4077135623037,38,009,51667
Bowman County,North Dakota,78.7999036631526,38,011,56964
Burke County,North Dakota,79.1563583605768,38,013,53693
Burleigh County,North Dakota,80.9872877053162,38,015,61811
Cass County,North Dakota,80.9138648763204,38,017,52590
Cavalier County,North Dakota,80.0099997599068,38,019,55904
Dickey County,North Dakota,79.7068310912538,38,021,47359
Divide County,North Dakota,80.3346942362851,38,023,55057
Dunn County,North Dakota,79.651754154465,38,025,60500
Eddy County,North Dakota,76.3066776808186,38,027,44250
Emmons County,North Dakota,78.8914200546822,38,029,38477
Foster County,North Dakota,78.9341095448545,38,031,50677
Golden Valley County,North Dakota,81.7399107776812,38,033,36100
Grand Forks County,North Dakota,79.5669433489317,38,035,46745
Grant County,North Dakota,79.1177407708572,38,037,41694
Griggs County,North Dakota,78.6097249786699,38,039,45542
Hettinger County,North Dakota,79.6820171175281,38,041,47743
Kidder County,North Dakota,81.4036530210522,38,043,50000
LaMoure County,North Dakota,81.4931135092878,38,045,53691
Logan County,North Dakota,79.7143156401717,38,047,49076
McHenry County,North Dakota,79.5943655541048,38,049,45343
McIntosh County,North Dakota,79.8138330205316,38,051,36066
McKenzie County,North Dakota,78.3948019571656,38,053,64866
McLean County,North Dakota,78.7339538744477,38,055,53565
Mercer County,North Dakota,79.8280195898527,38,057,66534
Morton County,North Dakota,78.9000599164876,38,059,60065
Mountrail County,North Dakota,75.81449982024,38,061,68722
Nelson County,North Dakota,77.0370418909526,38,063,49839
Oliver County,North Dakota,82.5849088001178,38,065,71250
Pembina County,North Dakota,80.0939351599287,38,067,49846
Pierce County,North Dakota,78.4979889953825,38,069,42975
Ramsey County,North Dakota,78.0082679133888,38,071,48604
Ransom County,North Dakota,78.1714900385827,38,073,49788
Renville County,North Dakota,78.7887452725444,38,075,60847
Richland County,North Dakota,81.0709636671078,38,077,53759
Rolette County,North Dakota,72.6392193548457,38,079,31336
Sargent County,North Dakota,80.9829679766512,38,081,53381
Sheridan County,North Dakota,83.2961917260817,38,083,43250
Sioux County,North Dakota,69.0635644992931,38,085,36111
Stark County,North Dakota,80.7207249342251,38,089,62559
Steele County,North Dakota,81.2420440302611,38,091,55735
Stutsman County,North Dakota,78.718483840143,38,093,50120
Towner County,North Dakota,78.5379783107305,38,095,55521
Traill County,North Dakota,80.2487081309345,38,097,48767
Walsh County,North Dakota,78.2999492600519,38,099,48592
Ward County,North Dakota,79.7584657645514,38,101,56580
Wells County,North Dakota,78.8579039778935,38,103,44132
Williams County,North Dakota,78.2230922791037,38,105,76210
Adams County,Ohio,74.1398196922422,39,001,35678
Allen County,Ohio,77.5838785041637,39,003,42823
Ashland County,Ohio,78.4481799445742,39,005,46548
Ashtabula County,Ohio,76.0389916706671,39,007,40516
Athens County,Ohio,77.4432045132019,39,009,33823
Auglaize County,Ohio,78.7705595318345,39,011,52239
Belmont County,Ohio,76.7421590402644,39,013,41534
Brown County,Ohio,75.2912350471843,39,015,44341
Butler County,Ohio,77.416746004143,39,017,56610
Carroll County,Ohio,78.0277295575165,39,019,43779
Champaign County,Ohio,77.1481053748653,39,021,49157
Clark County,Ohio,75.4001899284371,39,023,43136
Clermont County,Ohio,78.0904708335493,39,025,60365
Clinton County,Ohio,75.9697808529839,39,027,46048
Columbiana County,Ohio,76.9551920794608,39,029,42300
Coshocton County,Ohio,77.2855771809634,39,031,41274
Crawford County,Ohio,76.38910525193,39,033,40783
Cuyahoga County,Ohio,77.5411243709395,39,035,43804
Darke County,Ohio,77.7066403533765,39,037,43425
Defiance County,Ohio,78.3091320075366,39,039,47593
Delaware County,Ohio,81.7114933866173,39,041,89757
Erie County,Ohio,77.2957349080478,39,043,46498
Fairfield County,Ohio,78.9578169824524,39,045,58786
Fayette County,Ohio,74.528588335813,39,047,37619
Franklin County,Ohio,77.4920287732452,39,049,50877
Fulton County,Ohio,78.5849583378052,39,051,52856
Gallia County,Ohio,74.9345004986377,39,053,39226
Geauga County,Ohio,81.3520138722858,39,055,67663
Greene County,Ohio,79.5405068905344,39,057,58080
Guernsey County,Ohio,76.278917738257,39,059,38841
Hamilton County,Ohio,76.9862564585127,39,061,48593
Hancock County,Ohio,78.7472109982306,39,063,49589
Hardin County,Ohio,76.4385504189967,39,065,40415
Harrison County,Ohio,75.9324840965208,39,067,39002
Henry County,Ohio,78.9120734635178,39,069,49439
Highland County,Ohio,75.6948737225916,39,071,39091
Hocking County,Ohio,76.7913285441359,39,073,42089
Holmes County,Ohio,79.4030143146356,39,075,45477
Huron County,Ohio,77.0724185977001,39,077,49404
Jackson County,Ohio,74.0641521791598,39,079,36356
Jefferson County,Ohio,74.989437043416,39,081,40577
Knox County,Ohio,77.8942945515372,39,083,49750
Lake County,Ohio,78.8589253783596,39,085,56018
Lawrence County,Ohio,74.5993004013106,39,087,41552
Licking County,Ohio,77.8928441475667,39,089,55114
Logan County,Ohio,77.011686972231,39,091,47542
Lorain County,Ohio,78.2939444899525,39,093,51816
Lucas County,Ohio,76.509292915365,39,095,41556
Madison County,Ohio,77.100188572009,39,097,54956
Mahoning County,Ohio,76.7543515795229,39,099,41058
Marion County,Ohio,76.5447466619103,39,101,42572
Medina County,Ohio,80.060849630098,39,103,65951
Meigs County,Ohio,75.4466559339299,39,105,35469
Mercer County,Ohio,79.0589049917846,39,107,52535
Miami County,Ohio,78.1970027186278,39,109,52040
Monroe County,Ohio,77.3642266552989,39,111,40573
Montgomery County,Ohio,76.1985277917956,39,113,43401
Morgan County,Ohio,77.2754134800524,39,115,37865
Morrow County,Ohio,78.066315150497,39,117,51484
Muskingum County,Ohio,76.4206877372992,39,119,40524
Noble County,Ohio,80.8217196766053,39,121,38290
Ottawa County,Ohio,78.8746584818262,39,123,53202
Paulding County,Ohio,77.6418725877143,39,125,44861
Perry County,Ohio,76.5926129359398,39,127,41446
Pickaway County,Ohio,76.8580416072219,39,129,54003
Pike County,Ohio,74.2093094526697,39,131,42165
Portage County,Ohio,78.4647282466692,39,133,52697
Preble County,Ohio,76.2950368816641,39,135,48405
Putnam County,Ohio,79.9972599538382,39,137,61192
Richland County,Ohio,77.0618172627183,39,139,41835
Ross County,Ohio,75.5129613517097,39,141,43264
Sandusky County,Ohio,77.535561620987,39,143,46140
Scioto County,Ohio,74.1612078693571,39,145,35379
Seneca County,Ohio,77.9428163870259,39,147,43764
Shelby County,Ohio,78.4741241774847,39,149,50427
Stark County,Ohio,77.9961107477784,39,151,45641
Summit County,Ohio,77.62263133323,39,153,49669
Trumbull County,Ohio,76.5421526524028,39,155,42880
Tuscarawas County,Ohio,78.3059850027201,39,157,43739
Union County,Ohio,78.8242626212528,39,159,65086
Van Wert County,Ohio,78.0883468630201,39,161,45355
Vinton County,Ohio,75.1823096720376,39,163,36705
Warren County,Ohio,79.5473899718419,39,165,72487
Washington County,Ohio,77.1216983830944,39,167,42834
Wayne County,Ohio,78.7492297955312,39,169,49135
Williams County,Ohio,78.3846728788023,39,171,43089
Wood County,Ohio,79.2187948235241,39,173,52069
Wyandot County,Ohio,78.2585930559281,39,175,44448
Adair County,Oklahoma,73.6254381636107,40,001,32556
Alfalfa County,Oklahoma,78.1697412559019,40,003,44811
Atoka County,Oklahoma,75.2794505683332,40,005,37012
Beaver County,Oklahoma,78.3274796223916,40,007,51422
Beckham County,Oklahoma,74.1370228063229,40,009,48989
Blaine County,Oklahoma,74.7500419219317,40,011,44206
Bryan County,Oklahoma,75.1061536952748,40,013,38897
Caddo County,Oklahoma,73.0958575807903,40,015,39267
Canadian County,Oklahoma,78.1065454396438,40,017,63629
Carter County,Oklahoma,73.3331636401737,40,019,41401
Cherokee County,Oklahoma,75.0914083795382,40,021,37260
Choctaw County,Oklahoma,72.6232243953839,40,023,30201
Cimarron County,Oklahoma,76.7349070848334,40,025,38301
Cleveland County,Oklahoma,78.2569711007829,40,027,54989
