County,State,mean_life_expectancy,State_FIPS,County_FIPS,Disability Rate
Knox County,Missouri,76.7958214823764,29,103,20.2
Laclede County,Missouri,75.1142808434637,29,105,18.5
Lafayette County,Missouri,76.871143716326,29,107,14.7
Lawrence County,Missouri,75.4397893217695,29,109,17.3
Lewis County,Missouri,76.609073277272,29,111,12.6
Lincoln County,Missouri,76.5028105340331,29,113,15.8
Linn County,Missouri,75.8654983733096,29,115,14.9
Livingston County,Missouri,77.1574234361009,29,117,15.1
McDonald County,Missouri,74.1145284503608,29,119,17.1
Macon County,Missouri,76.6786244226203,29,121,18.5
Madison County,Missouri,74.3310890399807,29,123,23.7
Maries County,Missouri,76.6429347453429,29,125,20.6
Marion County,Missouri,76.2568326929545,29,127,15.0
Mercer County,Missouri,78.0990673844792,29,129,14.2
Miller County,Missouri,76.2972245443321,29,131,16.4
Mississippi County,Missouri,73.0711489006521,29,133,19.6
Moniteau County,Missouri,77.713481859273,29,135,13.2
Monroe County,Missouri,77.7612035039737,29,137,17.8
Montgomery County,Missouri,75.3062578169907,29,139,16.1
Morgan County,Missouri,75.0839417675962,29,141,18.1
New Madrid County,Missouri,72.7057423493087,29,143,22.7
Newton County,Missouri,75.9340924444762,29,145,13.9
Nodaway County,Missouri,79.3197781323659,29,147,12.4
Oregon County,Missouri,75.1183193331109,29,149,24.9
Osage County,Missouri,78.361679886808,29,151,14.6
Ozark County,Missouri,75.5832717037637,29,153,19.2
Pemiscot County,Missouri,71.0018412573099,29,155,26.3
Perry County,Missouri,77.8267655317012,29,157,15.8
Pettis County,Missouri,76.9295237772793,29,159,17.5
Phelps County,Missouri,76.2507193406522,29,161,16.9
Pike County,Missouri,76.4662124482018,29,163,14.1
Platte County,Missouri,80.2551547125401,29,165,11.2
Polk County,Missouri,76.0743597488892,29,167,17.3
Pulaski County,Missouri,76.2344983601379,29,169,19.3
Putnam County,Missouri,76.6702661398197,29,171,21.8
Ralls County,Missouri,78.4255644381174,29,173,14.3
Randolph County,Missouri,75.6288832139795,29,175,16.6
Ray County,Missouri,76.0961889555643,29,177,15.7
Reynolds County,Missouri,74.3911003798123,29,179,25.2
Ripley County,Missouri,73.0299819212142,29,181,29.4
Saint Charles County,Missouri,80.0753691114768,29,183,9.8
Saint Clair County,Missouri,76.0180503787813,29,185,22.9
Sainte Genevieve County,Missouri,78.114458965438,29,186,15.1
Saint Francois County,Missouri,74.0978124238979,29,187,21.5
Saint Louis County,Missouri,78.0621777029217,29,189,12.0
Saline County,Missouri,76.8468927371075,29,195,17.9
Schuyler County,Missouri,76.8440137595409,29,197,16.4
Scotland County,Missouri,76.9226441560562,29,199,13.5
Scott County,Missouri,74.8783581320391,29,201,18.4
Shannon County,Missouri,75.5665146152321,29,203,24.6
Shelby County,Missouri,77.08625513736,29,205,16.8
Stoddard County,Missouri,74.9380903343975,29,207,22.3
Stone County,Missouri,77.784187287974,29,209,20.0
Sullivan County,Missouri,76.0570557501338,29,211,14.6
Taney County,Missouri,77.2216155577737,29,213,17.1
Texas County,Missouri,76.1069347378964,29,215,23.1
Vernon County,Missouri,75.6838414185385,29,217,17.6
Warren County,Missouri,78.1556259102142,29,219,15.6
Washington County,Missouri,73.2850034176147,29,221,25.5
Wayne County,Missouri,74.0204758818898,29,223,29.0
Webster County,Missouri,76.9561775866636,29,225,15.2
Worth County,Missouri,77.6577552075631,29,227,15.3
Wright County,Missouri,74.1104165835914,29,229,20.5
Saint Louis City,Missouri,74.0373682826165,29,510,15.6
Beaverhead County,Montana,80.802937956819,30,001,14.3
Big Horn County,Montana,71.782504420157,30,003,9.8
Blaine County,Montana,75.0403529260628,30,005,21.6
Broadwater County,Montana,79.922341946895,30,007,17.5
Carbon County,Montana,80.396069369275,30,009,15.3
Carter County,Montana,78.9408132448393,30,011,14.6
Cascade County,Montana,77.7692994853194,30,013,14.8
Chouteau County,Montana,79.0918749905367,30,015,11.4
Custer County,Montana,77.0737057489451,30,017,16.9
Daniels County,Montana,78.3345721639302,30,019,12.8
Dawson County,Montana,78.3899740246786,30,021,14.0
Deer Lodge County,Montana,76.5407352355609,30,023,22.7
Fallon County,Montana,78.1547027799327,30,025,10.0
Fergus County,Montana,77.8562639715539,30,027,12.7
Flathead County,Montana,79.1927520087399,30,029,11.3
Gallatin County,Montana,81.9656480162457,30,031,7.6
Garfield County,Montana,78.2814610146612,30,033,11.4
Glacier County,Montana,72.1796804261226,30,035,12.5
Granite County,Montana,81.3028837117273,30,039,19.7
Hill County,Montana,77.0796309532099,30,041,15.7
Jefferson County,Montana,78.8889268836419,30,043,14.8
Judith Basin County,Montana,80.1332140890852,30,045,14.6
Lake County,Montana,77.8937497855445,30,047,14.6
Lewis and Clark County,Montana,79.2955692635492,30,049,13.8
Liberty County,Montana,81.4900849335824,30,051,17.1
Lincoln County,Montana,77.9740395261073,30,053,21.5
McCone County,Montana,78.1919022779187,30,055,13.9
Madison County,Montana,80.6913229475527,30,057,13.0
Meagher County,Montana,79.0344382196959,30,059,15.5
Mineral County,Montana,77.7097232629033,30,061,21.1
Missoula County,Montana,79.67579863951,30,063,12.6
Musselshell County,Montana,76.1937113743937,30,065,15.1
Phillips County,Montana,77.0920140659319,30,071,16.8
Pondera County,Montana,78.0732048989731,30,073,19.3
Powder River County,Montana,79.6749079578211,30,075,15.1
Powell County,Montana,77.2107814260551,30,077,15.2
Prairie County,Montana,77.9389513035233,30,079,15.5
Ravalli County,Montana,79.599039585145,30,081,19.7
Richland County,Montana,77.3124170885234,30,083,11.8
Roosevelt County,Montana,69.6546272005477,30,085,13.0
Rosebud County,Montana,74.7412929191264,30,087,17.1
Sanders County,Montana,77.7086295235043,30,089,18.5
Sheridan County,Montana,76.7449594300493,30,091,13.2
Silver Bow County,Montana,76.4066465849226,30,093,18.3
Stillwater County,Montana,79.48613160779,30,095,12.7
Sweet Grass County,Montana,80.6928497853089,30,097,16.1
Teton County,Montana,79.8632542094661,30,099,16.8
Toole County,Montana,77.765654046676,30,101,16.0
Valley County,Montana,78.0285803056583,30,105,14.4
Wheatland County,Montana,78.3925561791917,30,107,12.6
Wibaux County,Montana,76.9439879609077,30,109,10.8
Yellowstone County,Montana,78.1957968107236,30,111,12.9
Park County,Montana,79.6370508562593,30,067,11.5
Adams County,Nebraska,79.0721996526937,31,001,13.2
Antelope County,Nebraska,80.3612412078825,31,003,15.2
Boone County,Nebraska,80.6549802251683,31,011,12.4
Box Butte County,Nebraska,77.8839907622876,31,013,10.7
Boyd County,Nebraska,78.4080256349196,31,015,15.9
Brown County,Nebraska,79.7038204816775,31,017,14.9
Buffalo County,Nebraska,80.2504415890715,31,019,10.4
Burt County,Nebraska,78.0007108645563,31,021,15.9
Butler County,Nebraska,78.6733252475192,31,023,12.0
Cass County,Nebraska,79.0532117683811,31,025,9.4
Cedar County,Nebraska,80.5125281093338,31,027,10.9
Chase County,Nebraska,78.5459536228485,31,029,13.0
Cherry County,Nebraska,78.4799255979361,31,031,13.9
Cheyenne County,Nebraska,79.029493632445,31,033,13.0
Clay County,Nebraska,78.2121298888756,31,035,15.8
Colfax County,Nebraska,80.1616065432502,31,037,9.0
Cuming County,Nebraska,81.2876177525586,31,039,11.7
Custer County,Nebraska,79.1805512203805,31,041,13.1
Dakota County,Nebraska,77.8899340427186,31,043,9.8
Dawes County,Nebraska,79.0434612750246,31,045,10.3
Dawson County,Nebraska,78.7285666867264,31,047,12.4
Deuel County,Nebraska,78.269924965766,31,049,14.3
Dixon County,Nebraska,79.1919221781433,31,051,12.5
Dodge County,Nebraska,77.8964995433031,31,053,13.5
Douglas County,Nebraska,78.818062794561,31,055,10.6
Dundy County,Nebraska,77.7039851139516,31,057,11.1
Fillmore County,Nebraska,78.1314223163923,31,059,15.9
Franklin County,Nebraska,78.282844962472,31,061,16.5
Frontier County,Nebraska,81.8823145260526,31,063,15.8
Furnas County,Nebraska,78.0639526181026,31,065,17.0
Gage County,Nebraska,77.9472936340306,31,067,14.6
Garden County,Nebraska,78.0725405394994,31,069,16.4
Garfield County,Nebraska,79.0751942683576,31,071,15.1
Gosper County,Nebraska,80.2198885576783,31,073,14.5
Greeley County,Nebraska,80.234737138072,31,077,14.7
Hall County,Nebraska,78.4847862515935,31,079,12.3
Hamilton County,Nebraska,80.3535223303032,31,081,11.7
Harlan County,Nebraska,79.7009685697179,31,083,16.9
Hitchcock County,Nebraska,78.0788526606569,31,087,17.9
Holt County,Nebraska,79.4354323554356,31,089,14.1
Howard County,Nebraska,79.7188690775073,31,093,14.7
Jefferson County,Nebraska,77.6780933199828,31,095,16.1
Johnson County,Nebraska,77.931638318935,31,097,15.5
Kearney County,Nebraska,78.795136989676,31,099,12.2
Keith County,Nebraska,78.586217925506,31,101,13.2
Kimball County,Nebraska,77.2457488715786,31,105,17.0
Knox County,Nebraska,79.0992456556717,31,107,13.6
Lancaster County,Nebraska,80.1301084347645,31,109,10.5
Lincoln County,Nebraska,78.5271945259761,31,111,14.7
Madison County,Nebraska,78.5560407368112,31,119,11.2
Merrick County,Nebraska,79.0952263925171,31,121,13.7
Morrill County,Nebraska,77.5397123622824,31,123,15.0
Nance County,Nebraska,77.4987792563686,31,125,15.9
Nemaha County,Nebraska,78.1641673086881,31,127,13.8
Nuckolls County,Nebraska,78.9910469700302,31,129,17.9
Otoe County,Nebraska,79.1665548774734,31,131,14.0
Pawnee County,Nebraska,79.1216912151022,31,133,14.5
Perkins County,Nebraska,79.8401968245103,31,135,12.6
Phelps County,Nebraska,79.374669064541,31,137,11.6
Pierce County,Nebraska,80.0160969536842,31,139,11.6
Platte County,Nebraska,80.2592086195175,31,141,9.8
Polk County,Nebraska,80.211049660896,31,143,10.7
Red Willow County,Nebraska,78.4125168275228,31,145,14.4
Richardson County,Nebraska,77.4421255998626,31,147,14.9
Rock County,Nebraska,78.7308733623187,31,149,13.7
Saline County,Nebraska,77.7663562258504,31,151,12.2
Sarpy County,Nebraska,81.0491795539534,31,153,9.1
Saunders County,Nebraska,79.1676550952646,31,155,13.1
Scotts Bluff County,Nebraska,77.3448632566511,31,157,14.3
Seward County,Nebraska,78.9681589814221,31,159,10.8
Sheridan County,Nebraska,77.7424951034042,31,161,16.5
Sherman County,Nebraska,79.5376976321614,31,163,15.1
Sioux County,Nebraska,82.9239403423606,31,165,8.5
Stanton County,Nebraska,80.7976554973829,31,167,13.1
Thayer County,Nebraska,78.3268907453499,31,169,15.7
Thurston County,Nebraska,73.5317095050706,31,173,12.3
Valley County,Nebraska,79.845328974375,31,175,17.8
Washington County,Nebraska,79.9198296464717,31,177,14.9
Wayne County,Nebraska,82.7113078705402,31,179,10.0
Webster County,Nebraska,77.2891366643645,31,181,16.0
York County,Nebraska,79.5822291434226,31,185,12.8
Churchill County,Nevada,75.6682238949079,32,001,14.9
Clark County,Nevada,78.4647320655399,32,003,12.4
Douglas County,Nevada,80.929024897114,32,005,15.4
Elko County,Nevada,78.378103482134,32,007,11.9
Eureka County,Nevada,77.6996182095285,32,011,17.6
Humboldt County,Nevada,76.6139158037755,32,013,12.5
Lander County,Nevada,76.7963494350931,32,015,12.3
Lincoln County,Nevada,77.9517165570616,32,017,17.0
Lyon County,Nevada,76.2037901870983,32,019,19.1
Mineral County,Nevada,74.2406182033828,32,021,21.3
Nye County,Nevada,73.8189286492307,32,023,25.9
Pershing County,Nevada,78.2341184986648,32,027,16.1
Storey County,Nevada,82.2412600348574,32,029,25.2
Washoe County,Nevada,78.0533459051136,32,031,12.1
White Pine County,Nevada,77.1791818745079,32,033,18.6
Carson City,Nevada,75.2485076516673,32,510,23.3
Belknap County,New Hampshire,78.0301796717253,33,001,14.9
Carroll County,New Hampshire,79.5835952577477,33,003,16.5
Cheshire County,New Hampshire,79.2046937055865,33,005,13.8
Coos County,New Hampshire,76.603227319598,33,007,20.9
Grafton County,New Hampshire,80.41969830081,33,009,14.0
Hillsborough County,New Hampshire,79.4213886476027,33,011,11.5
Merrimack County,New Hampshire,79.2231341494585,33,013,13.8
Rockingham County,New Hampshire,80.2661523531506,33,015,10.6
Strafford County,New Hampshire,78.2291316887693,33,017,12.6
Sullivan County,New Hampshire,78.697699644859,33,019,13.9
Atlantic County,New Jersey,77.4267282229785,34,001,13.5
Bergen County,New Jersey,82.9205641805784,34,003,8.1
Burlington County,New Jersey,79.596583692732,34,005,11.5
Camden County,New Jersey,77.4674574853393,34,007,13.4
Cape May County,New Jersey,77.35215478781,34,009,14.1
Cumberland County,New Jersey,75.6863831489567,34,011,14.3
Essex County,New Jersey,79.4771857299054,34,013,12.2
Gloucester County,New Jersey,78.1078725057757,34,015,12.8
Hudson County,New Jersey,81.8618426025527,34,017,9.4
Hunterdon County,New Jersey,83.1284386876753,34,019,9.0
Mercer County,New Jersey,80.2588369683656,34,021,10.3
Middlesex County,New Jersey,81.5213360163008,34,023,9.1
Monmouth County,New Jersey,80.6471461438878,34,025,10.0
Morris County,New Jersey,82.5052162033867,34,027,8.2
Ocean County,New Jersey,79.1089331978612,34,029,13.4
Passaic County,New Jersey,80.4301861691935,34,031,8.8
Salem County,New Jersey,76.1474574064471,34,033,15.5
Somerset County,New Jersey,82.5314783962976,34,035,8.0
Sussex County,New Jersey,79.5727534004439,34,037,10.2
Union County,New Jersey,81.3619303606624,34,039,9.4
Warren County,New Jersey,79.8407540667501,34,041,12.6
Bernalillo County,New Mexico,78.3344945469066,35,001,13.6
Catron County,New Mexico,79.4502223214115,35,003,27.7
Chaves County,New Mexico,75.7266212379223,35,005,17.1
Colfax County,New Mexico,77.6096106129026,35,007,22.7
Curry County,New Mexico,76.7510196815959,35,009,15.9
De Baca County,New Mexico,75.492774633981,35,011,24.2
Dona Ana County,New Mexico,79.5930552154468,35,013,12.6
Eddy County,New Mexico,75.0690073697222,35,015,13.8
Grant County,New Mexico,77.5813813554101,35,017,20.0
Guadalupe County,New Mexico,76.196772400414,35,019,22.2
Hidalgo County,New Mexico,76.4248264380372,35,023,22.1
Lea County,New Mexico,75.7187153983594,35,025,12.3
Lincoln County,New Mexico,79.4095256882596,35,027,19.5
Los Alamos County,New Mexico,83.3407436700519,35,028,9.7
Luna County,New Mexico,75.4847871855196,35,029,19.8
McKinley County,New Mexico,72.3107773885033,35,031,15.8
Mora County,New Mexico,77.5965020121454,35,033,26.9
Otero County,New Mexico,77.6653097798103,35,035,15.8
Quay County,New Mexico,75.0495646406145,35,037,22.6
Rio Arriba County,New Mexico,73.5028026232135,35,039,15.3
Roosevelt County,New Mexico,77.2261747816081,35,041,18.3
Sandoval County,New Mexico,78.8565963971519,35,043,12.8
San Juan County,New Mexico,76.3423423167744,35,045,14.4
San Miguel County,New Mexico,76.4655998733068,35,047,30.1
Santa Fe County,New Mexico,80.7734321470699,35,049,13.2
Sierra County,New Mexico,73.6168691914401,35,051,22.3
Socorro County,New Mexico,75.8360767968649,35,053,27.3
Taos County,New Mexico,78.8148247163772,35,055,19.3
Torrance County,New Mexico,76.4077000499775,35,057,15.8
Union County,New Mexico,76.8564982839,35,059,19.2
Cibola County,New Mexico,76.5417859643033,35,006,23.6
Valencia County,New Mexico,76.5417859643033,35,061,19.8
Albany County,New York,79.938072274582,36,001,11.3
Allegany County,New York,78.3365805106504,36,003,15.6
Bronx County,New York,80.0668286619434,36,005,14.6
Broome County,New York,78.6319538055794,36,007,15.4
Cattaraugus County,New York,77.6050649067866,36,009,15.7
Cayuga County,New York,79.5321779610494,36,011,14.1
Chautauqua County,New York,77.9113284213554,36,013,15.8
Chemung County,New York,77.2418403667793,36,015,14.9
Chenango County,New York,77.6342967330289,36,017,18.5
Clinton County,New York,79.2293129790583,36,019,15.7
Columbia County,New York,79.5219511583599,36,021,15.9
Cortland County,New York,78.4553195490183,36,023,13.1
Delaware County,New York,78.9146263539021,36,025,16.3
Dutchess County,New York,80.685238326004,36,027,13.0
Erie County,New York,78.322023116459,36,029,13.2
Essex County,New York,79.8096547658385,36,031,17.4
Franklin County,New York,78.8002909336,36,033,15.5
Fulton County,New York,78.0472984261311,36,035,16.2
Genesee County,New York,78.5831949381772,36,037,14.8
Greene County,New York,78.6723966145362,36,039,14.3
Hamilton County,New York,78.4959608627257,36,041,22.6
Herkimer County,New York,78.8110678365009,36,043,15.8
Jefferson County,New York,78.144228704396,36,045,13.6
Kings County,New York,82.2806868687536,36,047,10.3
Lewis County,New York,79.4186943362448,36,049,13.9
Livingston County,New York,79.9585394523158,36,051,13.2
Madison County,New York,80.3129419195098,36,053,12.1
Monroe County,New York,79.7978575404131,36,055,13.3
Montgomery County,New York,77.8210883830652,36,057,15.9
Nassau County,New York,82.6475022389346,36,059,8.5
New York County,New York,84.3724422781752,36,061,10.2
Niagara County,New York,77.7740450686122,36,063,13.5
Oneida County,New York,78.3036816347187,36,065,14.9
Onondaga County,New York,79.3795471025699,36,067,12.5
Ontario County,New York,79.864798735182,36,069,11.9
Orange County,New York,80.1226292518443,36,071,12.0
Orleans County,New York,77.9524927112065,36,073,17.2
Oswego County,New York,77.9924686914171,36,075,15.2
Otsego County,New York,80.0118079121873,36,077,12.9
Putnam County,New York,82.1594089248272,36,079,10.6
Queens County,New York,83.3823340014097,36,081,9.6
Rensselaer County,New York,78.8917446117715,36,083,13.6
Richmond County,New York,80.7418643734648,36,085,10.0
Rockland County,New York,82.7846043313871,36,087,9.3
Saint Lawrence County,New York,78.9229910629106,36,089,15.8
Saratoga County,New York,81.1262575317872,36,091,11.3
Schenectady County,New York,78.9118964340208,36,093,13.6
Schoharie County,New York,80.295510180807,36,095,16.0
Schuyler County,New York,78.5270384976407,36,097,16.1
Seneca County,New York,78.6769592663395,36,099,16.6
Steuben County,New York,78.5314073692607,36,101,15.8
Suffolk County,New York,80.6503127618509,36,103,9.5
Sullivan County,New York,77.8327200773667,36,105,16.3
Tioga County,New York,79.8333145310373,36,107,14.0
Tompkins County,New York,80.8783901915752,36,109,8.8
Ulster County,New York,79.8635734892512,36,111,13.6
Warren County,New York,79.4331036290459,36,113,14.5
Washington County,New York,78.7194164371072,36,115,14.2
Wayne County,New York,78.7569257112341,36,117,14.7
Westchester County,New York,83.237797493164,36,119,9.2
Wyoming County,New York,78.6298953282274,36,121,13.4
Yates County,New York,78.7343275169924,36,123,12.0
Alamance County,North Carolina,76.937809682991,37,001,14.6
Alexander County,North Carolina,76.9697723996716,37,003,18.1
Alleghany County,North Carolina,77.3415022695224,37,005,22.0
Anson County,North Carolina,74.0578504614242,37,007,18.7
Ashe County,North Carolina,77.4319198074158,37,009,15.7
Avery County,North Carolina,76.9382339831424,37,011,20.6
Beaufort County,North Carolina,75.6750945076657,37,013,18.7
Bertie County,North Carolina,75.5132107204518,37,015,21.5
Bladen County,North Carolina,74.6619742413309,37,017,21.6
Brunswick County,North Carolina,78.2587413788006,37,019,17.2
Buncombe County,North Carolina,78.3896150840868,37,021,13.6
Burke County,North Carolina,76.1406703226598,37,023,20.7
Cabarrus County,North Carolina,78.1635432072588,37,025,10.4
Caldwell County,North Carolina,75.6236593016813,37,027,18.6
Camden County,North Carolina,78.3633812034208,37,029,13.9
Carteret County,North Carolina,77.3880326145932,37,031,19.9
Caswell County,North Carolina,76.1094635641266,37,033,19.7
Catawba County,North Carolina,76.5074694379563,37,035,14.4
Chatham County,North Carolina,80.8218342854155,37,037,14.6
Cherokee County,North Carolina,76.2645277492912,37,039,20.7
Chowan County,North Carolina,76.4763655790244,37,041,15.4
Clay County,North Carolina,77.2762016618572,37,043,16.7
Cleveland County,North Carolina,74.2287177942467,37,045,16.6
Columbus County,North Carolina,73.4833987858047,37,047,20.1
Craven County,North Carolina,76.6697741737035,37,049,17.4
Cumberland County,North Carolina,75.7559499335067,37,051,16.6
Currituck County,North Carolina,77.4275905172165,37,053,14.7
Dare County,North Carolina,78.4710434202301,37,055,13.9
Davidson County,North Carolina,75.9312656757341,37,057,16.6
Davie County,North Carolina,77.9771427309985,37,059,14.5
Duplin County,North Carolina,77.7910237195385,37,061,19.0
Durham County,North Carolina,79.6767739659227,37,063,10.3
Edgecombe County,North Carolina,73.8133998284673,37,065,17.3
Forsyth County,North Carolina,77.6646789209061,37,067,10.5
Franklin County,North Carolina,77.3144470380592,37,069,15.2
Gaston County,North Carolina,75.1949527552766,37,071,16.0
Gates County,North Carolina,76.695093945821,37,073,19.8
Graham County,North Carolina,75.8774386528025,37,075,19.4
Granville County,North Carolina,77.6572004735816,37,077,16.4
Greene County,North Carolina,76.4442575404695,37,079,22.1
Guilford County,North Carolina,78.0725057042488,37,081,11.0
Halifax County,North Carolina,74.032303414178,37,083,20.7
Harnett County,North Carolina,76.5283618805579,37,085,13.6
Haywood County,North Carolina,77.0764553384033,37,087,17.9
Henderson County,North Carolina,78.8365086165376,37,089,15.7
Hertford County,North Carolina,75.9590618629259,37,091,20.5
Hoke County,North Carolina,76.1322351812717,37,093,15.9
Hyde County,North Carolina,75.9956125660067,37,095,19.5
Iredell County,North Carolina,77.3566297600444,37,097,13.0
Jackson County,North Carolina,78.2096442644319,37,099,13.5
Johnston County,North Carolina,77.3985740769631,37,101,14.0
Jones County,North Carolina,75.6319179621074,37,103,23.8
Lee County,North Carolina,76.3736448958367,37,105,14.5
Lenoir County,North Carolina,74.3790968742586,37,107,24.2
Lincoln County,North Carolina,77.0262703201055,37,109,15.0
McDowell County,North Carolina,76.5048263644749,37,111,21.2
Macon County,North Carolina,77.5406901232696,37,113,18.0
Madison County,North Carolina,77.3783163988207,37,115,16.3
Martin County,North Carolina,74.5771517599693,37,117,19.3
Mecklenburg County,North Carolina,80.0045801876963,37,119,8.7
Mitchell County,North Carolina,75.4328542195731,37,121,21.7
Montgomery County,North Carolina,76.2893258007353,37,123,14.3
Moore County,North Carolina,79.3055032496574,37,125,14.9
Nash County,North Carolina,75.2930135225647,37,127,16.3
New Hanover County,North Carolina,78.979066929318,37,129,12.6
Northampton County,North Carolina,76.0910376235133,37,131,22.4
Onslow County,North Carolina,76.5836201899052,37,133,16.9
Orange County,North Carolina,81.549955465178,37,135,8.9
Pamlico County,North Carolina,77.3647983574394,37,137,20.6
Pasquotank County,North Carolina,76.0907155338015,37,139,15.1
Pender County,North Carolina,77.4299498386164,37,141,16.7
Perquimans County,North Carolina,78.0120890712207,37,143,16.5
Person County,North Carolina,76.2476190474825,37,145,19.1
Pitt County,North Carolina,77.9135308983365,37,147,12.4
Polk County,North Carolina,78.9993261455622,37,149,16.4
Randolph County,North Carolina,75.9061411852501,37,151,14.8
Richmond County,North Carolina,73.5481055417599,37,153,18.5
Robeson County,North Carolina,72.730671317757,37,155,16.6
Rockingham County,North Carolina,75.0815799524293,37,157,16.4
Rowan County,North Carolina,75.0681014538026,37,159,15.6
Rutherford County,North Carolina,75.3057483183963,37,161,20.9
Sampson County,North Carolina,75.2802017161554,37,163,19.7
Scotland County,North Carolina,74.134967596912,37,165,19.5
Stanly County,North Carolina,75.824885472637,37,167,15.3
Stokes County,North Carolina,76.1817707058362,37,169,15.2
Surry County,North Carolina,75.4830011785172,37,171,20.3
Swain County,North Carolina,72.6482780314483,37,173,17.3
Transylvania County,North Carolina,79.87162478909,37,175,16.6
Tyrrell County,North Carolina,76.9571321885088,37,177,22.4
Union County,North Carolina,79.4010924944799,37,179,9.6
Vance County,North Carolina,73.9857007921373,37,181,18.7
Wake County,North Carolina,81.2684283321449,37,183,8.4
Warren County,North Carolina,76.7970018112049,37,185,19.7
Washington County,North Carolina,76.110970903345,37,187,22.7
Watauga County,North Carolina,81.3280906107058,37,189,11.2
Wayne County,North Carolina,75.8293050732963,37,191,16.8
Wilkes County,North Carolina,76.2253955039406,37,193,18.7
Wilson County,North Carolina,76.0082244342837,37,195,15.4
Yadkin County,North Carolina,76.2960046056631,37,197,16.8
Yancey County,North Carolina,77.2395408656086,37,199,19.3
Adams County,North Dakota,79.2359076234819,38,001,10.2
Barnes County,North Dakota,78.9761615598578,38,003,12.9
Benson County,North Dakota,73.1009909764769,38,005,12.0
Bottineau County,North Dakota,78.2448156707019,38,009,14.8
Bowman County,North Dakota,78.8605103124453,38,011,10.8
Burke County,North Dakota,79.4270461344442,38,013,8.1
Burleigh County,North Dakota,81.1718448894401,38,015,10.0
Cass County,North Dakota,80.8568790977155,38,017,9.9
Cavalier County,North Dakota,80.11905169146,38,019,10.4
Dickey County,North Dakota,79.2857468911128,38,021,10.1
Divide County,North Dakota,79.5319984730087,38,023,15.9
Dunn County,North Dakota,79.5484103887178,38,025,13.7
Eddy County,North Dakota,75.9991889436742,38,027,14.1
Emmons County,North Dakota,78.7467740271098,38,029,14.5
Foster County,North Dakota,79.1100313193289,38,031,13.3
Golden Valley County,North Dakota,83.2022898361922,38,033,15.4
Grand Forks County,North Dakota,79.3365982380774,38,035,10.4
Grant County,North Dakota,78.9232692208192,38,037,13.4
Griggs County,North Dakota,78.9800937935521,38,039,14.5
Hettinger County,North Dakota,79.1905598067152,38,041,12.9
Kidder County,North Dakota,80.8882268187548,38,043,13.5
LaMoure County,North Dakota,81.5670211699688,38,045,11.9
Logan County,North Dakota,79.719065661897,38,047,12.3
McHenry County,North Dakota,79.4621663837716,38,049,10.9
McIntosh County,North Dakota,79.2807688951363,38,051,15.8
McKenzie County,North Dakota,78.595958993304,38,053,8.2
McLean County,North Dakota,78.7572008063446,38,055,10.7
Mercer County,North Dakota,79.9780279729036,38,057,10.4
Morton County,North Dakota,78.6477811274231,38,059,9.2
Mountrail County,North Dakota,75.1810692832571,38,061,9.3
Nelson County,North Dakota,76.5723437140746,38,063,14.1
Oliver County,North Dakota,82.673276601479,38,065,11.7
Pembina County,North Dakota,79.7954782722541,38,067,13.0
Pierce County,North Dakota,78.7887726814331,38,069,11.3
Ramsey County,North Dakota,78.0159623608846,38,071,14.9
Ransom County,North Dakota,77.8116785016545,38,073,14.5
Renville County,North Dakota,78.6150592897229,38,075,14.4
Richland County,North Dakota,80.6522087033614,38,077,10.1
Rolette County,North Dakota,72.3600695837935,38,079,14.2
Sargent County,North Dakota,80.4616407898578,38,081,13.5
Sheridan County,North Dakota,82.3864867831582,38,083,13.2
Sioux County,North Dakota,68.0637361999356,38,085,9.8
Stark County,North Dakota,80.2959527142851,38,089,9.2
Steele County,North Dakota,81.6324175764827,38,091,15.5
Stutsman County,North Dakota,78.384355247305,38,093,13.8
Towner County,North Dakota,78.0964503470622,38,095,13.2
Traill County,North Dakota,79.7638091205015,38,097,11.6
Walsh County,North Dakota,77.624593008183,38,099,15.0
Ward County,North Dakota,80.0937469451584,38,101,9.9
Wells County,North Dakota,78.6458032553712,38,103,14.9
Williams County,North Dakota,78.2683303373485,38,105,8.5
Adams County,Ohio,73.2819116608333,39,001,21.1
Allen County,Ohio,76.8813585091244,39,003,15.3
Ashland County,Ohio,77.7993036984008,39,005,13.8
Ashtabula County,Ohio,75.2883378702036,39,007,15.8
Athens County,Ohio,77.2807617211315,39,009,15.9
Auglaize County,Ohio,78.4318372438084,39,011,11.2
Belmont County,Ohio,76.5791893777904,39,013,16.8
Brown County,Ohio,74.5476672015781,39,015,17.0
Butler County,Ohio,76.8584562961949,39,017,11.9
Carroll County,Ohio,77.3987937044499,39,019,13.3
Champaign County,Ohio,76.4078427944909,39,021,16.2
Clark County,Ohio,74.3737007682053,39,023,16.4
Clermont County,Ohio,77.603812408345,39,025,13.1
Clinton County,Ohio,75.5263272494393,39,027,15.1
Columbiana County,Ohio,75.998187354803,39,029,16.2
Coshocton County,Ohio,76.614253977031,39,031,14.7
Crawford County,Ohio,75.5444172876743,39,033,17.1
Cuyahoga County,Ohio,76.8534014355735,39,035,15.0
Darke County,Ohio,76.9095097986965,39,037,14.2
Defiance County,Ohio,77.6021512061683,39,039,12.7
Delaware County,Ohio,81.8608449016819,39,041,7.5
Erie County,Ohio,76.7525753882151,39,043,14.5
Fairfield County,Ohio,78.3465726787202,39,045,13.3
