County,State,mean_life_expectancy,State_FIPS,County_FIPS,Median Age
Johnson County,Missouri,78.0235716916098,29,101,29.7
Knox County,Missouri,77.0634269108704,29,103,43.9
Laclede County,Missouri,76.0707424811822,29,105,39.1
Lafayette County,Missouri,77.3224636066542,29,107,40.3
Lawrence County,Missouri,76.3281782627809,29,109,39.3
Lewis County,Missouri,77.1682749004064,29,111,38.7
Lincoln County,Missouri,76.9381476732127,29,113,35.6
Linn County,Missouri,76.1533431762233,29,115,43.0
Livingston County,Missouri,77.2208792317718,29,117,41.5
McDonald County,Missouri,74.6923711045142,29,119,36.5
Macon County,Missouri,77.3166237914343,29,121,42.1
Madison County,Missouri,74.2415470845918,29,123,41.2
Maries County,Missouri,77.4919511331899,29,125,43.1
Marion County,Missouri,76.9657541086513,29,127,39.3
Mercer County,Missouri,78.2631362708184,29,129,43.7
Miller County,Missouri,76.6152368323339,29,131,40.3
Mississippi County,Missouri,73.338863726563,29,133,39.8
Moniteau County,Missouri,78.0130596341383,29,135,37.4
Monroe County,Missouri,78.7046889141938,29,137,44.0
Montgomery County,Missouri,76.1475671979084,29,139,42.9
Morgan County,Missouri,75.6836865368469,29,141,47.0
New Madrid County,Missouri,73.3750642175587,29,143,39.7
Newton County,Missouri,76.5041535537771,29,145,39.1
Nodaway County,Missouri,79.1776895355421,29,147,28.1
Oregon County,Missouri,75.3913176922009,29,149,45.1
Osage County,Missouri,78.8991357375873,29,151,39.2
Ozark County,Missouri,76.2211516031177,29,153,49.5
Pemiscot County,Missouri,71.8678826226139,29,155,36.9
Perry County,Missouri,78.3337700150768,29,157,39.5
Pettis County,Missouri,77.3752369051183,29,159,37.3
Phelps County,Missouri,76.8943584319916,29,161,34.0
Pike County,Missouri,76.8633191077903,29,163,39.8
Platte County,Missouri,80.5362300761242,29,165,38.5
Polk County,Missouri,76.4145698893006,29,167,38.1
Pulaski County,Missouri,76.4297567610334,29,169,26.6
Putnam County,Missouri,77.0629895898788,29,171,45.2
Ralls County,Missouri,79.0959311376881,29,173,44.2
Randolph County,Missouri,76.167072424973,29,175,37.9
Ray County,Missouri,76.38116204903,29,177,40.0
Reynolds County,Missouri,74.3804340343207,29,179,44.8
Ripley County,Missouri,73.6708336814887,29,181,41.9
Saint Charles County,Missouri,80.5670639778183,29,183,37.0
Saint Clair County,Missouri,76.3807797627454,29,185,48.6
Sainte Genevieve County,Missouri,78.0527645458685,29,186,42.6
Saint Francois County,Missouri,74.6536896311098,29,187,38.7
Saint Louis County,Missouri,79.0869187561601,29,189,39.8
Saline County,Missouri,77.3558776669603,29,195,38.0
Schuyler County,Missouri,77.4446289118319,29,197,41.4
Scotland County,Missouri,77.9463454780453,29,199,39.4
Scott County,Missouri,75.4359410085919,29,201,38.9
Shannon County,Missouri,76.184176530271,29,203,44.2
Shelby County,Missouri,77.4164083839455,29,205,43.4
Stoddard County,Missouri,75.6830292503775,29,207,41.4
Stone County,Missouri,78.1226706708056,29,209,49.7
Sullivan County,Missouri,76.6658127332764,29,211,40.2
Taney County,Missouri,77.5617226161872,29,213,41.1
Texas County,Missouri,76.8724314712732,29,215,41.9
Vernon County,Missouri,75.802969074519,29,217,40.3
Warren County,Missouri,78.5469831420477,29,219,39.7
Washington County,Missouri,73.9134677355961,29,221,40.1
Wayne County,Missouri,74.4300761061265,29,223,45.9
Webster County,Missouri,77.7716703031121,29,225,37.6
Worth County,Missouri,78.1751401478371,29,227,47.5
Wright County,Missouri,75.5562490791877,29,229,40.6
Saint Louis City,Missouri,74.445760508136,29,510,34.0
Beaverhead County,Montana,79.7744843919811,30,001,44.0
Big Horn County,Montana,72.5881503580977,30,003,30.1
Blaine County,Montana,75.1667762591202,30,005,35.0
Broadwater County,Montana,79.2167846838025,30,007,45.6
Carbon County,Montana,80.1866359094536,30,009,48.0
Carter County,Montana,79.0083703498409,30,011,51.5
Cascade County,Montana,78.2715974802858,30,013,38.7
Chouteau County,Montana,79.140200811216,30,015,41.5
Custer County,Montana,76.9666227444792,30,017,41.7
Daniels County,Montana,78.7505526247777,30,019,51.7
Dawson County,Montana,77.9066864479026,30,021,42.1
Deer Lodge County,Montana,76.7200932699065,30,023,46.2
Fallon County,Montana,78.2202348250767,30,025,40.8
Fergus County,Montana,78.1022170138206,30,027,48.1
Flathead County,Montana,79.0416834391333,30,029,41.2
Gallatin County,Montana,81.6493688020949,30,031,32.4
Garfield County,Montana,78.2413642596037,30,033,48.0
Glacier County,Montana,72.7597547105107,30,035,31.4
Granite County,Montana,81.4320576524709,30,039,51.8
Hill County,Montana,77.1394217342836,30,041,35.2
Jefferson County,Montana,78.7723610406567,30,043,46.8
Judith Basin County,Montana,80.9383651466995,30,045,51.3
Lake County,Montana,77.6767095459195,30,047,41.0
Lewis and Clark County,Montana,79.416294001992,30,049,40.7
Liberty County,Montana,82.0006443440525,30,051,47.6
Lincoln County,Montana,77.6564426581553,30,053,49.2
McCone County,Montana,78.6150124683238,30,055,47.1
Madison County,Montana,80.7785719259959,30,057,50.0
Meagher County,Montana,78.111128033177,30,059,46.9
Mineral County,Montana,77.0518150224422,30,061,49.6
Missoula County,Montana,79.6372148468738,30,063,34.3
Musselshell County,Montana,76.6978007100019,30,065,48.2
Phillips County,Montana,77.6141679123571,30,071,48.4
Pondera County,Montana,78.0698259375169,30,073,42.9
Powder River County,Montana,79.1843887875867,30,075,47.4
Powell County,Montana,77.0546432364766,30,077,45.4
Prairie County,Montana,77.3622484083608,30,079,56.3
Ravalli County,Montana,79.4742635422395,30,081,46.3
Richland County,Montana,77.2313312616492,30,083,40.5
Roosevelt County,Montana,69.6698839173254,30,085,30.9
Rosebud County,Montana,76.0432580404729,30,087,37.3
Sanders County,Montana,77.6586129331537,30,089,49.9
Sheridan County,Montana,76.9638202848793,30,091,48.2
Silver Bow County,Montana,76.2652883461825,30,093,41.7
Stillwater County,Montana,79.3994974367206,30,095,46.0
Sweet Grass County,Montana,80.9262617132709,30,097,43.1
Teton County,Montana,79.8967823396854,30,099,45.6
Toole County,Montana,77.8754898936966,30,101,42.8
Valley County,Montana,77.9411859023022,30,105,45.8
Wheatland County,Montana,78.6553070279714,30,107,48.5
Wibaux County,Montana,76.7133951514902,30,109,50.2
Yellowstone County,Montana,78.559591864415,30,111,38.5
Park County,Montana,79.7740310966237,30,067,45.9
Adams County,Nebraska,79.4740321918779,31,001,37.8
Antelope County,Nebraska,81.0109626540678,31,003,46.5
Boone County,Nebraska,80.8132559905404,31,011,45.7
Box Butte County,Nebraska,78.2927620573047,31,013,40.5
Boyd County,Nebraska,79.3271240017037,31,015,50.8
Brown County,Nebraska,80.4713264119429,31,017,46.7
Buffalo County,Nebraska,80.4937682109454,31,019,32.3
Burt County,Nebraska,78.6226772418851,31,021,47.2
Butler County,Nebraska,78.9221049091999,31,023,44.4
Cass County,Nebraska,78.8984038090397,31,025,40.9
Cedar County,Nebraska,80.9355902496889,31,027,44.5
Chase County,Nebraska,78.9833922597174,31,029,43.7
Cherry County,Nebraska,79.2636825704877,31,031,47.1
Cheyenne County,Nebraska,79.4206748633524,31,033,40.3
Clay County,Nebraska,78.9161958577152,31,035,43.8
Colfax County,Nebraska,80.7158552872499,31,037,34.4
Cuming County,Nebraska,81.2363742657461,31,039,43.4
Custer County,Nebraska,79.4909545243852,31,041,44.7
Dakota County,Nebraska,78.5342410584212,31,043,32.8
Dawes County,Nebraska,79.9466211150747,31,045,34.9
Dawson County,Nebraska,79.2844523553819,31,047,36.5
Deuel County,Nebraska,79.3966519703739,31,049,49.1
Dixon County,Nebraska,79.4154860923149,31,051,41.0
Dodge County,Nebraska,78.7107914529787,31,053,40.2
Douglas County,Nebraska,78.7448045847676,31,055,33.6
Dundy County,Nebraska,78.667198693482,31,057,47.4
Fillmore County,Nebraska,78.8719442430313,31,059,45.9
Franklin County,Nebraska,79.1683110724289,31,061,48.8
Frontier County,Nebraska,82.0021166676896,31,063,44.8
Furnas County,Nebraska,78.4902671721375,31,065,47.1
Gage County,Nebraska,78.6377449025606,31,067,43.6
Garden County,Nebraska,78.6217771456694,31,069,51.4
Garfield County,Nebraska,78.6375786788767,31,071,49.1
Gosper County,Nebraska,79.7306825968611,31,073,45.4
Greeley County,Nebraska,80.5629647688991,31,077,46.1
Hall County,Nebraska,78.8143355429192,31,079,35.6
Hamilton County,Nebraska,80.6490168028208,31,081,42.9
Harlan County,Nebraska,79.4506462091742,31,083,49.9
Hitchcock County,Nebraska,78.4694932932177,31,087,49.1
Holt County,Nebraska,80.0861485272276,31,089,45.9
Howard County,Nebraska,80.275462356319,31,093,43.2
Jefferson County,Nebraska,78.3571050815058,31,095,47.0
Johnson County,Nebraska,78.5665345652417,31,097,43.7
Kearney County,Nebraska,79.8637002035731,31,099,41.9
Keith County,Nebraska,79.2262507486432,31,101,48.2
Kimball County,Nebraska,77.7358290914799,31,105,46.8
Knox County,Nebraska,79.6328491672458,31,107,46.6
Lancaster County,Nebraska,80.4728782586766,31,109,32.6
Lincoln County,Nebraska,78.9304783273774,31,111,38.7
Madison County,Nebraska,79.221076840831,31,119,37.2
Merrick County,Nebraska,79.54585346505,31,121,43.3
Morrill County,Nebraska,78.3006772541234,31,123,43.1
Nance County,Nebraska,77.6673665330211,31,125,44.9
Nemaha County,Nebraska,78.6335337899044,31,127,41.5
Nuckolls County,Nebraska,79.5189154949344,31,129,49.3
Otoe County,Nebraska,79.6107436022266,31,131,42.7
Pawnee County,Nebraska,79.4052475111162,31,133,49.3
Perkins County,Nebraska,80.0829149704675,31,135,45.1
Phelps County,Nebraska,79.6486264271627,31,137,43.9
Pierce County,Nebraska,80.3674615217938,31,139,41.9
Platte County,Nebraska,80.8674538792093,31,141,38.7
Polk County,Nebraska,80.759832771423,31,143,45.1
Red Willow County,Nebraska,79.293002147366,31,145,42.4
Richardson County,Nebraska,78.3909078220164,31,147,47.7
Rock County,Nebraska,79.4463894579674,31,149,49.4
Saline County,Nebraska,78.6103765237356,31,151,36.0
Sarpy County,Nebraska,80.5544637682493,31,153,33.0
Saunders County,Nebraska,79.6464052317983,31,155,41.9
Scotts Bluff County,Nebraska,77.9062131673362,31,157,38.7
Seward County,Nebraska,79.3923804452135,31,159,38.3
Sheridan County,Nebraska,78.891570166893,31,161,46.6
Sherman County,Nebraska,79.4964505985555,31,163,48.6
Sioux County,Nebraska,83.260170893936,31,165,47.5
Stanton County,Nebraska,81.6260465443697,31,167,39.0
Thayer County,Nebraska,79.091660394202,31,169,48.8
Thurston County,Nebraska,74.500938876537,31,173,28.6
Valley County,Nebraska,79.9160218781344,31,175,47.3
Washington County,Nebraska,80.3610561559214,31,177,41.0
Wayne County,Nebraska,83.4385618922248,31,179,29.4
Webster County,Nebraska,77.8343055327005,31,181,47.5
York County,Nebraska,80.0426669285701,31,185,42.2
Churchill County,Nevada,75.8760749634364,32,001,39.2
Clark County,Nevada,78.3955082727787,32,003,35.5
Douglas County,Nevada,81.0063212005458,32,005,47.3
Elko County,Nevada,78.4137970420596,32,007,33.4
Eureka County,Nevada,79.2888592390419,32,011,38.5
Humboldt County,Nevada,76.4322290905015,32,013,36.6
Lander County,Nevada,76.9676559254636,32,015,35.4
Lincoln County,Nevada,77.7142703681711,32,017,35.9
Lyon County,Nevada,76.9452210687751,32,019,40.6
Mineral County,Nevada,74.3343810452103,32,021,50.4
Nye County,Nevada,74.5327992917888,32,023,48.8
Pershing County,Nevada,77.9867581965831,32,027,39.9
Storey County,Nevada,82.1688222724868,32,029,52.8
Washoe County,Nevada,77.8905791103832,32,031,37.0
White Pine County,Nevada,77.459904141497,32,033,42.0
Carson City,Nevada,76.1792618315594,32,510,41.6
Belknap County,New Hampshire,79.0444268383871,33,001,44.5
Carroll County,New Hampshire,80.4896208004669,33,003,48.2
Cheshire County,New Hampshire,79.7535358164035,33,005,41.1
Coos County,New Hampshire,77.9068875619902,33,007,46.6
Grafton County,New Hampshire,80.8037960434945,33,009,41.2
Hillsborough County,New Hampshire,80.0277229044552,33,011,39.2
Merrimack County,New Hampshire,79.8562550868339,33,013,41.5
Rockingham County,New Hampshire,80.6068354177095,33,015,42.3
Strafford County,New Hampshire,79.3305850666971,33,017,36.7
Sullivan County,New Hampshire,79.6340898716047,33,019,44.2
Atlantic County,New Jersey,77.810070309328,34,001,40.1
Bergen County,New Jersey,82.7285690496747,34,003,41.2
Burlington County,New Jersey,79.8752705847445,34,005,40.3
Camden County,New Jersey,78.044433836034,34,007,37.7
Cape May County,New Jersey,77.8304612910645,34,009,47.3
Cumberland County,New Jersey,76.6137631644182,34,011,36.8
Essex County,New Jersey,78.9339679365871,34,013,36.3
Gloucester County,New Jersey,78.4572375256499,34,015,38.7
Hudson County,New Jersey,80.7749143886818,34,017,34.2
Hunterdon County,New Jersey,82.4760415016439,34,019,43.4
Mercer County,New Jersey,80.0233821985812,34,021,37.8
Middlesex County,New Jersey,81.3681767769669,34,023,37.2
Monmouth County,New Jersey,80.4930746923131,34,025,41.4
Morris County,New Jersey,82.259451733419,34,027,41.2
Ocean County,New Jersey,79.379810993129,34,029,42.7
Passaic County,New Jersey,80.3816728197556,34,031,36.2
Salem County,New Jersey,77.1088894372929,34,033,40.9
Somerset County,New Jersey,82.2689514105547,34,035,40.2
Sussex County,New Jersey,79.7220055143068,34,037,41.8
Union County,New Jersey,80.9636781473551,34,039,37.9
Warren County,New Jersey,79.9187653742656,34,041,41.4
Bernalillo County,New Mexico,78.8365488026737,35,001,36.0
Catron County,New Mexico,79.8890495282118,35,003,57.6
Chaves County,New Mexico,76.4572452748169,35,005,34.8
Colfax County,New Mexico,78.1197287401654,35,007,46.3
Curry County,New Mexico,77.3530663258879,35,009,31.6
De Baca County,New Mexico,76.6193736635228,35,011,47.0
Dona Ana County,New Mexico,79.6002813272038,35,013,32.4
Eddy County,New Mexico,76.0733791262962,35,015,37.0
Grant County,New Mexico,78.068058617476,35,017,45.8
Guadalupe County,New Mexico,77.0211118624657,35,019,40.1
Hidalgo County,New Mexico,77.7165838016231,35,023,40.2
Lea County,New Mexico,76.2852903959908,35,025,31.6
Lincoln County,New Mexico,79.5900453256848,35,027,49.2
Los Alamos County,New Mexico,83.4436098011145,35,028,44.0
Luna County,New Mexico,76.5629485520344,35,029,38.4
McKinley County,New Mexico,74.3862943232252,35,031,30.3
Mora County,New Mexico,77.5172557385967,35,033,46.3
Otero County,New Mexico,77.8050642904878,35,035,36.1
Quay County,New Mexico,75.4965057820859,35,037,45.5
Rio Arriba County,New Mexico,74.5930418346726,35,039,39.1
Roosevelt County,New Mexico,77.3655571077451,35,041,29.9
Sandoval County,New Mexico,79.7119864414403,35,043,38.1
San Juan County,New Mexico,77.721208754176,35,045,32.8
San Miguel County,New Mexico,76.5611979081453,35,047,41.4
Santa Fe County,New Mexico,80.7075319022664,35,049,43.0
Sierra County,New Mexico,74.4740730588705,35,051,53.8
Socorro County,New Mexico,76.2451585069609,35,053,35.8
Taos County,New Mexico,79.3299597362353,35,055,45.4
Torrance County,New Mexico,76.9800139961854,35,057,40.8
Union County,New Mexico,77.8803040134129,35,059,40.5
Cibola County,New Mexico,77.0592891123707,35,006,37.2
Valencia County,New Mexico,77.0592891123707,35,061,37.4
Albany County,New York,79.87011038674,36,001,38.2
Allegany County,New York,78.6757398443827,36,003,37.8
Bronx County,New York,79.3185120637924,36,005,32.7
Broome County,New York,78.9252088619566,36,007,40.2
Cattaraugus County,New York,77.8717455010989,36,009,40.8
Cayuga County,New York,79.7568576419999,36,011,41.6
Chautauqua County,New York,78.3201337330512,36,013,40.6
Chemung County,New York,78.1149885222346,36,015,40.9
Chenango County,New York,78.0652702516642,36,017,42.9
Clinton County,New York,79.1808184639646,36,019,39.1
Columbia County,New York,79.2780182629324,36,021,45.3
Cortland County,New York,78.3054017906782,36,023,35.8
Delaware County,New York,79.0515487276584,36,025,45.3
Dutchess County,New York,80.5441200509473,36,027,40.2
Erie County,New York,78.3378185532327,36,029,40.3
Essex County,New York,79.7385808638317,36,031,44.6
Franklin County,New York,78.7506912483883,36,033,39.3
Fulton County,New York,78.2363111373056,36,035,41.7
Genesee County,New York,78.8659596222263,36,037,41.6
Greene County,New York,78.4587746294687,36,039,44.0
Hamilton County,New York,79.2651284645602,36,041,51.0
Herkimer County,New York,79.3062743653622,36,043,42.3
Jefferson County,New York,78.5238570085838,36,045,32.3
Kings County,New York,81.2291085491233,36,047,34.1
Lewis County,New York,79.6006117805193,36,049,40.3
Livingston County,New York,80.233863774899,36,051,39.7
Madison County,New York,80.0916360874767,36,053,39.3
Monroe County,New York,79.9250520249458,36,055,38.4
Montgomery County,New York,78.1635491209428,36,057,40.9
Nassau County,New York,82.2293924149014,36,059,41.2
New York County,New York,83.089669560324,36,061,36.4
Niagara County,New York,78.0006495431841,36,063,41.8
Oneida County,New York,78.7699545580146,36,065,40.9
Onondaga County,New York,79.5765926235439,36,067,38.7
Ontario County,New York,79.7863156502483,36,069,42.3
Orange County,New York,79.7858987619576,36,071,36.7
Orleans County,New York,78.3295406042166,36,073,40.9
Oswego County,New York,78.1626196086122,36,075,38.6
Otsego County,New York,79.9753022208989,36,077,40.4
Putnam County,New York,81.6418412888993,36,079,41.7
Queens County,New York,82.6286278027843,36,081,37.3
Rensselaer County,New York,78.7770670613877,36,083,39.6
Richmond County,New York,80.379750426209,36,085,38.6
Rockland County,New York,82.5457225119265,36,087,36.8
Saint Lawrence County,New York,78.5651138645519,36,089,37.2
Saratoga County,New York,81.0690609831485,36,091,40.8
Schenectady County,New York,79.2788035482763,36,093,40.0
Schoharie County,New York,80.1970243014401,36,095,42.4
Schuyler County,New York,78.7638541618671,36,097,44.3
Seneca County,New York,79.1409308854192,36,099,41.2
Steuben County,New York,78.7421586612748,36,101,41.3
Suffolk County,New York,80.590039452325,36,103,39.8
Sullivan County,New York,77.6024493368167,36,105,41.8
Tioga County,New York,79.9998948828469,36,107,42.8
Tompkins County,New York,80.9535037568983,36,109,29.8
Ulster County,New York,79.9398776432382,36,111,42.1
Warren County,New York,79.8707116625893,36,113,44.2
Washington County,New York,78.9937444916416,36,115,42.2
Wayne County,New York,79.0201108711119,36,117,41.8
Westchester County,New York,82.6928698339163,36,119,40.1
Wyoming County,New York,78.7708625571035,36,121,40.7
Yates County,New York,79.3935348365763,36,123,40.4
Alamance County,North Carolina,77.4616564859463,37,001,38.5
Alexander County,North Carolina,77.1568637047297,37,003,41.1
Alleghany County,North Carolina,78.0813050211798,37,005,46.0
Anson County,North Carolina,75.0167278286329,37,007,39.5
Ashe County,North Carolina,77.8923147218685,37,009,45.4
Avery County,North Carolina,77.5230573169704,37,011,42.2
Beaufort County,North Carolina,76.4247552592752,37,013,44.0
Bertie County,North Carolina,76.0601762622548,37,015,43.1
Bladen County,North Carolina,74.8901637028356,37,017,41.0
Brunswick County,North Carolina,78.2106728438902,37,019,47.6
Buncombe County,North Carolina,78.7148663611227,37,021,40.7
Burke County,North Carolina,76.5516443298218,37,023,41.4
Cabarrus County,North Carolina,77.942994988145,37,025,36.7
Caldwell County,North Carolina,75.9377017936861,37,027,41.2
Camden County,North Carolina,78.9122157452066,37,029,40.1
Carteret County,North Carolina,78.0640024052001,37,031,45.7
Caswell County,North Carolina,76.2512265609473,37,033,43.6
Catawba County,North Carolina,76.5993924841014,37,035,39.7
Chatham County,North Carolina,80.6917222887268,37,037,44.1
Cherokee County,North Carolina,76.7008823259234,37,039,48.3
Chowan County,North Carolina,77.5214887282112,37,041,44.7
Clay County,North Carolina,77.6418216604206,37,043,49.6
Cleveland County,North Carolina,74.9568624355608,37,045,40.5
Columbus County,North Carolina,74.0706107479459,37,047,40.4
Craven County,North Carolina,77.4622675405282,37,049,36.5
Cumberland County,North Carolina,76.3569270203377,37,051,30.9
Currituck County,North Carolina,77.4129242988688,37,053,41.0
Dare County,North Carolina,78.851753820497,37,055,43.5
Davidson County,North Carolina,76.5613299961773,37,057,40.4
Davie County,North Carolina,78.7686814273772,37,059,42.6
Duplin County,North Carolina,77.9676218512271,37,061,37.4
Durham County,North Carolina,79.5059963976167,37,063,33.4
Edgecombe County,North Carolina,75.1751430196964,37,065,40.0
Forsyth County,North Carolina,77.9470432725648,37,067,37.3
Franklin County,North Carolina,77.6587297420706,37,069,39.8
Gaston County,North Carolina,75.4665095800915,37,071,38.8
Gates County,North Carolina,77.0860623007177,37,073,42.4
Graham County,North Carolina,77.0274446563437,37,075,42.7
Granville County,North Carolina,77.6308094007537,37,077,39.9
Greene County,North Carolina,77.1647177582241,37,079,38.1
Guilford County,North Carolina,78.6892237871619,37,081,36.4
Halifax County,North Carolina,74.9557664829581,37,083,41.9
Harnett County,North Carolina,76.9156030337964,37,085,33.5
Haywood County,North Carolina,77.9944352940445,37,087,45.7
Henderson County,North Carolina,79.0777138331354,37,089,45.3
Hertford County,North Carolina,76.4366688435274,37,091,40.9
Hoke County,North Carolina,76.6456316468984,37,093,30.8
Hyde County,North Carolina,77.1474791556615,37,095,40.0
Iredell County,North Carolina,77.3208246098148,37,097,39.0
Jackson County,North Carolina,78.5250919366027,37,099,36.6
Johnston County,North Carolina,77.6407120059395,37,101,36.6
Jones County,North Carolina,76.5868400008817,37,103,44.4
Lee County,North Carolina,76.9174457079054,37,105,37.6
Lenoir County,North Carolina,75.3174679481286,37,107,41.0
Lincoln County,North Carolina,77.114701467296,37,109,40.8
McDowell County,North Carolina,76.8854725889067,37,111,41.8
Macon County,North Carolina,78.0255678293081,37,113,48.4
Madison County,North Carolina,77.6871974594741,37,115,43.6
Martin County,North Carolina,74.7909557575954,37,117,44.1
Mecklenburg County,North Carolina,79.8115219375885,37,119,34.0
Mitchell County,North Carolina,76.2463979401476,37,121,45.3
Montgomery County,North Carolina,77.1959795336436,37,123,39.7
Moore County,North Carolina,79.4956349371492,37,125,45.1
Nash County,North Carolina,76.0539139711444,37,127,40.3
New Hanover County,North Carolina,79.3030162136801,37,129,37.4
Northampton County,North Carolina,76.446304185053,37,131,45.4
Onslow County,North Carolina,77.780883626954,37,133,25.8
Orange County,North Carolina,81.1895222714997,37,135,33.3
Pamlico County,North Carolina,78.5074077211685,37,137,48.0
Pasquotank County,North Carolina,76.8721900502346,37,139,36.3
Pender County,North Carolina,77.7727136011741,37,141,41.2
Perquimans County,North Carolina,78.4187891053486,37,143,46.3
Person County,North Carolina,76.6667473366296,37,145,41.5
Pitt County,North Carolina,78.0060401892459,37,147,30.9
Polk County,North Carolina,79.319373894908,37,149,49.5
Randolph County,North Carolina,76.8839790414614,37,151,39.6
Richmond County,North Carolina,74.3194883513869,37,153,38.9
Robeson County,North Carolina,73.7881477021338,37,155,34.3
Rockingham County,North Carolina,75.7223945076993,37,157,42.2
Rowan County,North Carolina,75.6529266024747,37,159,39.1
Rutherford County,North Carolina,75.6851134068902,37,161,42.1
Sampson County,North Carolina,76.0274156764362,37,163,38.2
Scotland County,North Carolina,74.7478062544328,37,165,37.8
Stanly County,North Carolina,76.4835568499352,37,167,40.5
Stokes County,North Carolina,77.0496928302702,37,169,42.5
Surry County,North Carolina,76.3789075947453,37,171,41.1
Swain County,North Carolina,73.5837566117257,37,173,40.9
Transylvania County,North Carolina,80.1116635288491,37,175,49.4
Tyrrell County,North Carolina,77.4890607598837,37,177,44.2
Union County,North Carolina,79.2162509125835,37,179,36.3
Vance County,North Carolina,75.0853093012306,37,181,38.4
Wake County,North Carolina,81.1169854522715,37,183,34.5
Warren County,North Carolina,77.6837793483243,37,185,45.1
Washington County,North Carolina,76.7496022302784,37,187,43.6
Watauga County,North Carolina,81.1707108760676,37,189,28.1
Wayne County,North Carolina,76.5365286196346,37,191,36.7
Wilkes County,North Carolina,76.6947145342109,37,193,42.4
Wilson County,North Carolina,76.6170526516928,37,195,38.8
Yadkin County,North Carolina,77.0185740442085,37,197,41.8
Yancey County,North Carolina,78.0113193184991,37,199,45.3
Adams County,North Dakota,79.0355115576984,38,001,50.2
Barnes County,North Dakota,79.2604163389878,38,003,44.0
Benson County,North Dakota,73.4728720450438,38,005,32.0
Bottineau County,North Dakota,78.0561558429591,38,009,47.4
Bowman County,North Dakota,78.6621399828185,38,011,46.3
Burke County,North Dakota,79.0340260715368,38,013,46.2
Burleigh County,North Dakota,81.0367622173483,38,015,37.3
Cass County,North Dakota,81.128513863382,38,017,31.7
Cavalier County,North Dakota,80.3596422514848,38,019,50.7
Dickey County,North Dakota,79.7405174442462,38,021,41.8
Divide County,North Dakota,80.5881003003952,38,023,51.7
Dunn County,North Dakota,79.6148725106873,38,025,43.3
Eddy County,North Dakota,76.185344872636,38,027,48.4
Emmons County,North Dakota,78.9129614178849,38,029,50.5
Foster County,North Dakota,79.0740351733329,38,031,45.7
Golden Valley County,North Dakota,81.6384983310785,38,033,43.0
Grand Forks County,North Dakota,79.5217912819058,38,035,29.5
Grant County,North Dakota,79.0605100795542,38,037,49.7
Griggs County,North Dakota,78.6793011246319,38,039,52.0
Hettinger County,North Dakota,79.728610407923,38,041,50.9
Kidder County,North Dakota,81.2620240709669,38,043,48.5
LaMoure County,North Dakota,81.755983900685,38,045,48.6
Logan County,North Dakota,79.9152745105017,38,047,51.1
McHenry County,North Dakota,79.3085902382616,38,049,45.4
McIntosh County,North Dakota,79.9178426350039,38,051,53.1
McKenzie County,North Dakota,78.1848937472895,38,053,37.6
McLean County,North Dakota,78.7112982249689,38,055,49.2
Mercer County,North Dakota,79.8191746033594,38,057,46.8
Morton County,North Dakota,78.9066650486438,38,059,39.9
Mountrail County,North Dakota,75.5184354204911,38,061,36.9
Nelson County,North Dakota,77.0676690718792,38,063,51.4
Oliver County,North Dakota,82.8631677311295,38,065,44.0
Pembina County,North Dakota,80.1120124162362,38,067,47.1
Pierce County,North Dakota,78.6356008909419,38,069,47.4
Ramsey County,North Dakota,78.1674554686431,38,071,42.3
Ransom County,North Dakota,78.2216884304853,38,073,44.5
Renville County,North Dakota,78.9067424567883,38,075,45.8
Richland County,North Dakota,81.3286005025648,38,077,39.9
Rolette County,North Dakota,72.7390400640251,38,079,30.4
Sargent County,North Dakota,81.0527397208426,38,081,45.8
Sheridan County,North Dakota,83.428036542461,38,083,53.4
Sioux County,North Dakota,69.1809479313534,38,085,26.2
Stark County,North Dakota,80.7960131547904,38,089,38.0
Steele County,North Dakota,81.0509806511845,38,091,47.8
Stutsman County,North Dakota,78.6535461645633,38,093,41.9
Towner County,North Dakota,78.7057324519434,38,095,48.8
Traill County,North Dakota,80.4675035029596,38,097,42.2
Walsh County,North Dakota,78.5424799343243,38,099,45.6
Ward County,North Dakota,79.7945665317239,38,101,32.5
Wells County,North Dakota,78.9530426740649,38,103,51.4
Williams County,North Dakota,78.2093668352495,38,105,37.6
Adams County,Ohio,74.2240039979635,39,001,39.8
Allen County,Ohio,77.6545822480619,39,003,38.1
Ashland County,Ohio,78.4645873559886,39,005,39.5
Ashtabula County,Ohio,76.1408304570763,39,007,41.1
Athens County,Ohio,77.4102214882915,39,009,26.4
Auglaize County,Ohio,78.9080624645803,39,011,40.2
Belmont County,Ohio,76.9488055373669,39,013,43.5
Brown County,Ohio,75.4675324640396,39,015,39.9
Butler County,Ohio,77.5222540354581,39,017,36.1
Carroll County,Ohio,78.1082088561531,39,019,43.2
Champaign County,Ohio,77.2938425750896,39,021,39.7
Clark County,Ohio,75.5262107676782,39,023,40.6
Clermont County,Ohio,77.950863878169,39,025,38.6
Clinton County,Ohio,76.0133161942673,39,027,38.4
Columbiana County,Ohio,77.1469786882151,39,029,42.3
Coshocton County,Ohio,77.4765490997938,39,031,41.3
Crawford County,Ohio,76.6885734975007,39,033,42.2
Cuyahoga County,Ohio,77.5999841382062,39,035,40.2
Darke County,Ohio,77.9019562772938,39,037,40.8
Defiance County,Ohio,78.339232250514,39,039,39.1
Delaware County,Ohio,81.6739862034594,39,041,37.2
