County,State,mean_life_expectancy,State_FIPS,County_FIPS,Poverty Rate
Wayne County,Missouri,74.5121646660112,29,223,22.1
Webster County,Missouri,77.538050110916,29,225,16.5
Worth County,Missouri,78.1521886648637,29,227,13.8
Wright County,Missouri,75.1626050079813,29,229,22.8
Saint Louis City,Missouri,74.6297626248881,29,510,27.8
Beaverhead County,Montana,80.2229823660767,30,001,15.3
Big Horn County,Montana,72.3343877560593,30,003,28.8
Blaine County,Montana,75.2135032437102,30,005,28.0
Broadwater County,Montana,79.9662176096159,30,007,10.0
Carbon County,Montana,80.2571943258057,30,009,11.5
Carter County,Montana,79.2408639015188,30,011,10.9
Cascade County,Montana,78.1851337986609,30,013,14.4
Chouteau County,Montana,79.0972883038765,30,015,21.6
Custer County,Montana,77.1654095996406,30,017,12.9
Daniels County,Montana,78.9708764025247,30,019,6.7
Dawson County,Montana,78.1571853736151,30,021,14.6
Deer Lodge County,Montana,76.5560049504499,30,023,19.1
Fallon County,Montana,78.1733095682742,30,025,6.2
Fergus County,Montana,78.091519656208,30,027,10.5
Flathead County,Montana,79.1720287718369,30,029,13.7
Gallatin County,Montana,81.7880628592904,30,031,13.9
Garfield County,Montana,78.3908764777266,30,033,8.9
Glacier County,Montana,72.5910224520383,30,035,32.7
Granite County,Montana,81.4880493890717,30,039,12.8
Hill County,Montana,77.1530709355453,30,041,19.0
Jefferson County,Montana,78.8626027685283,30,043,9.0
Judith Basin County,Montana,80.8439696174723,30,045,12.8
Lake County,Montana,77.8141194214063,30,047,22.6
Lewis and Clark County,Montana,79.3615693932119,30,049,11.2
Liberty County,Montana,81.7795281727635,30,051,16.5
Lincoln County,Montana,77.8540535561684,30,053,17.1
McCone County,Montana,78.6290115906823,30,055,9.1
Madison County,Montana,80.5919947524904,30,057,10.1
Meagher County,Montana,78.4714127966024,30,059,14.1
Mineral County,Montana,77.1278821284134,30,061,20.2
Missoula County,Montana,79.7113051365278,30,063,16.0
Musselshell County,Montana,76.6260189774817,30,065,16.6
Phillips County,Montana,77.2284076796536,30,071,13.8
Pondera County,Montana,78.1228365891294,30,073,19.2
Powder River County,Montana,79.7899711229715,30,075,11.0
Powell County,Montana,77.0387169402863,30,077,15.2
Prairie County,Montana,77.9821618806588,30,079,19.2
Ravalli County,Montana,79.6678434117966,30,081,18.8
Richland County,Montana,77.5280911759789,30,083,13.4
Roosevelt County,Montana,69.7581856628598,30,085,25.7
Rosebud County,Montana,75.5435181401609,30,087,19.5
Sanders County,Montana,77.7504649646221,30,089,22.9
Sheridan County,Montana,76.8248112448741,30,091,11.4
Silver Bow County,Montana,76.4845776724297,30,093,20.8
Stillwater County,Montana,79.670025273562,30,095,7.3
Sweet Grass County,Montana,80.6525708878379,30,097,13.3
Teton County,Montana,79.9915583032002,30,099,12.6
Toole County,Montana,78.0199974536806,30,101,17.5
Valley County,Montana,78.4908306345541,30,105,12.6
Wheatland County,Montana,78.7628562864352,30,107,14.1
Wibaux County,Montana,77.0610755000898,30,109,14.2
Yellowstone County,Montana,78.4740013081115,30,111,12.5
Park County,Montana,80.0572429430803,30,067,12.7
Adams County,Nebraska,79.3196479338421,31,001,11.8
Antelope County,Nebraska,80.9824820703698,31,003,12.6
Boone County,Nebraska,80.8894450121643,31,011,10.7
Box Butte County,Nebraska,78.2131396166366,31,013,20.3
Boyd County,Nebraska,79.1873420436559,31,015,12.1
Brown County,Nebraska,80.2672891160727,31,017,15.7
Buffalo County,Nebraska,80.4427642379011,31,019,12.3
Burt County,Nebraska,78.5739860983512,31,021,9.3
Butler County,Nebraska,79.0832000026282,31,023,8.9
Cass County,Nebraska,78.9860540299806,31,025,5.8
Cedar County,Nebraska,80.8488140975021,31,027,10.8
Chase County,Nebraska,78.8512464958626,31,029,12.1
Cherry County,Nebraska,78.9891692265525,31,031,11.4
Cheyenne County,Nebraska,79.4783261523532,31,033,13.5
Clay County,Nebraska,78.9312441755124,31,035,10.1
Colfax County,Nebraska,80.563471944472,31,037,13.6
Cuming County,Nebraska,81.4506557901315,31,039,11.8
Custer County,Nebraska,79.5947881017015,31,041,11.5
Dakota County,Nebraska,78.518186387035,31,043,16.7
Dawes County,Nebraska,79.4440615640414,31,045,16.9
Dawson County,Nebraska,79.2273542988455,31,047,13.9
Deuel County,Nebraska,79.1943310634021,31,049,14.3
Dixon County,Nebraska,79.555849840719,31,051,11.0
Dodge County,Nebraska,78.5288345491992,31,053,12.0
Douglas County,Nebraska,78.8195832248364,31,055,14.7
Dundy County,Nebraska,78.4354961305883,31,057,9.3
Fillmore County,Nebraska,78.6930100838489,31,059,8.4
Franklin County,Nebraska,79.1008708491433,31,061,14.5
Frontier County,Nebraska,82.190240018914,31,063,13.1
Furnas County,Nebraska,78.2898957362217,31,065,16.9
Gage County,Nebraska,78.4984386991926,31,067,11.4
Garden County,Nebraska,78.468126105078,31,069,11.7
Garfield County,Nebraska,79.0955380371383,31,071,12.0
Gosper County,Nebraska,80.0064514718634,31,073,7.6
Greeley County,Nebraska,80.6636307158818,31,077,11.7
Hall County,Nebraska,78.7837065938707,31,079,15.7
Hamilton County,Nebraska,80.6779509808308,31,081,9.1
Harlan County,Nebraska,79.5852383634869,31,083,11.8
Hitchcock County,Nebraska,78.198777746103,31,087,14.6
Holt County,Nebraska,80.0221119336287,31,089,11.6
Howard County,Nebraska,80.2376965624523,31,093,10.0
Jefferson County,Nebraska,78.2625326318973,31,095,14.0
Johnson County,Nebraska,78.6411354304609,31,097,11.7
Kearney County,Nebraska,79.5679964623556,31,099,5.9
Keith County,Nebraska,79.2202914972746,31,101,11.9
Kimball County,Nebraska,77.6595564515112,31,105,12.6
Knox County,Nebraska,79.4531603290029,31,107,13.8
Lancaster County,Nebraska,80.3866952847601,31,109,14.9
Lincoln County,Nebraska,78.9280256767603,31,111,12.6
Madison County,Nebraska,78.9752212158686,31,119,15.0
Merrick County,Nebraska,79.4271147420882,31,121,11.1
Morrill County,Nebraska,78.4335204851543,31,123,14.0
Nance County,Nebraska,77.8145763492944,31,125,11.4
Nemaha County,Nebraska,78.6825665963959,31,127,9.3
Nuckolls County,Nebraska,79.3142102357017,31,129,10.8
Otoe County,Nebraska,79.354571509257,31,131,10.4
Pawnee County,Nebraska,79.5327587884526,31,133,18.1
Perkins County,Nebraska,80.2253615551764,31,135,8.1
Phelps County,Nebraska,79.5109308578463,31,137,6.3
Pierce County,Nebraska,80.3902173689437,31,139,5.3
Platte County,Nebraska,80.874676883015,31,141,9.3
Polk County,Nebraska,80.785446115816,31,143,8.4
Red Willow County,Nebraska,78.9166441930887,31,145,11.3
Richardson County,Nebraska,78.0838457527137,31,147,18.1
Rock County,Nebraska,79.0813984991745,31,149,8.0
Saline County,Nebraska,78.4383203805383,31,151,13.0
Sarpy County,Nebraska,80.8726528830603,31,153,6.8
Saunders County,Nebraska,79.6840239582019,31,155,8.5
Scotts Bluff County,Nebraska,77.833139956982,31,157,13.8
Seward County,Nebraska,79.2063315633813,31,159,9.0
Sheridan County,Nebraska,78.6258409516595,31,161,17.2
Sherman County,Nebraska,79.6060052232313,31,163,11.9
Sioux County,Nebraska,83.670761695709,31,165,10.9
Stanton County,Nebraska,81.5195099470235,31,167,10.3
Thayer County,Nebraska,79.0473371918707,31,169,13.7
Thurston County,Nebraska,74.1532254114789,31,173,30.6
Valley County,Nebraska,80.1341365560221,31,175,13.3
Washington County,Nebraska,80.361488343359,31,177,9.0
Wayne County,Nebraska,83.4102972998345,31,179,14.9
Webster County,Nebraska,77.7265478758255,31,181,12.6
York County,Nebraska,80.1517843930241,31,185,9.6
Churchill County,Nevada,75.9678329989184,32,001,16.9
Clark County,Nevada,78.5956639475825,32,003,15.7
Douglas County,Nevada,81.0017830197366,32,005,10.5
Elko County,Nevada,78.5785646833133,32,007,9.9
Eureka County,Nevada,78.8847281933799,32,011,16.3
Humboldt County,Nevada,76.6702267552988,32,013,10.0
Lander County,Nevada,77.5498393984092,32,015,12.1
Lincoln County,Nevada,78.6245751034258,32,017,16.2
Lyon County,Nevada,76.7504065436459,32,019,14.9
Mineral County,Nevada,74.3632435650566,32,021,20.4
Nye County,Nevada,74.3736305030533,32,023,18.6
Pershing County,Nevada,78.0980909966435,32,027,19.2
Storey County,Nevada,82.1114671025136,32,029,10.5
Washoe County,Nevada,78.0622956241163,32,031,15.7
White Pine County,Nevada,77.5135712907511,32,033,11.0
Carson City,Nevada,75.8199065281804,32,510,17.1
Belknap County,New Hampshire,78.8668327001289,33,001,10.2
Carroll County,New Hampshire,80.531975106624,33,003,9.6
Cheshire County,New Hampshire,79.6392028188288,33,005,11.7
Coos County,New Hampshire,77.5414534481176,33,007,13.2
Grafton County,New Hampshire,80.8021994020147,33,009,11.2
Hillsborough County,New Hampshire,79.9746206345149,33,011,8.6
Merrimack County,New Hampshire,79.7986932889831,33,013,9.5
Rockingham County,New Hampshire,80.6440593292256,33,015,5.7
Strafford County,New Hampshire,79.1339188609958,33,017,11.2
Sullivan County,New Hampshire,79.3725177866951,33,019,9.1
Atlantic County,New Jersey,77.9171632139802,34,001,15.2
Bergen County,New Jersey,82.9476379875565,34,003,7.5
Burlington County,New Jersey,79.9566830810437,34,005,5.8
Camden County,New Jersey,78.0342083873515,34,007,13.1
Cape May County,New Jersey,77.7560610956971,34,009,11.1
Cumberland County,New Jersey,76.4218293191329,34,011,18.0
Essex County,New Jersey,79.3330351782379,34,013,17.2
Gloucester County,New Jersey,78.5407322980203,34,015,8.0
Hudson County,New Jersey,81.2374282204841,34,017,17.4
Hunterdon County,New Jersey,82.7798493096375,34,019,4.2
Mercer County,New Jersey,80.2137477756436,34,021,11.7
Middlesex County,New Jersey,81.4869187203961,34,023,8.5
Monmouth County,New Jersey,80.6838897700849,34,025,7.4
Morris County,New Jersey,82.4426102379102,34,027,4.7
Ocean County,New Jersey,79.3595686644862,34,029,11.1
Passaic County,New Jersey,80.4693094140887,34,031,16.4
Salem County,New Jersey,76.8836925458233,34,033,13.5
Somerset County,New Jersey,82.4653420320201,34,035,5.1
Sussex County,New Jersey,79.7001273915481,34,037,5.7
Union County,New Jersey,81.2279339468174,34,039,11.1
Warren County,New Jersey,79.9536077492725,34,041,7.9
Bernalillo County,New Mexico,78.788615967623,35,001,18.6
Catron County,New Mexico,80.3520963204734,35,003,24.8
Chaves County,New Mexico,76.3358931387577,35,005,21.9
Colfax County,New Mexico,78.2591609768306,35,007,18.9
Curry County,New Mexico,77.2166721846583,35,009,19.9
De Baca County,New Mexico,76.3491809964404,35,011,21.6
Dona Ana County,New Mexico,79.7124290288012,35,013,27.8
Eddy County,New Mexico,76.0780791490789,35,015,13.0
Grant County,New Mexico,78.2090882099191,35,017,19.6
Guadalupe County,New Mexico,77.0193169352489,35,019,15.3
Hidalgo County,New Mexico,77.4420793785776,35,023,22.8
Lea County,New Mexico,76.4221672308953,35,025,16.4
Lincoln County,New Mexico,79.6736529591827,35,027,16.2
Los Alamos County,New Mexico,83.4221269637871,35,028,5.5
Luna County,New Mexico,76.0843910819719,35,029,30.2
McKinley County,New Mexico,73.8294018009827,35,031,36.6
Mora County,New Mexico,78.1568186000707,35,033,21.9
Otero County,New Mexico,77.8812038491626,35,035,22.0
Quay County,New Mexico,75.4736100663696,35,037,20.1
Rio Arriba County,New Mexico,74.5389497145983,35,039,22.5
Roosevelt County,New Mexico,77.2978180307299,35,041,27.8
Sandoval County,New Mexico,79.5972358682595,35,043,14.7
San Juan County,New Mexico,77.5421558424512,35,045,21.5
San Miguel County,New Mexico,76.5835621399727,35,047,29.4
Santa Fe County,New Mexico,80.9344848285688,35,049,16.7
Sierra County,New Mexico,74.1158074635478,35,051,17.7
Socorro County,New Mexico,76.1061781170036,35,053,25.1
Taos County,New Mexico,79.5491108018995,35,055,23.7
Torrance County,New Mexico,77.2340670688457,35,057,29.2
Union County,New Mexico,77.6531747796678,35,059,13.5
Cibola County,New Mexico,77.0314321299747,35,006,29.0
Valencia County,New Mexico,77.0314321299747,35,061,24.8
Albany County,New York,79.9874028129096,36,001,13.6
Allegany County,New York,78.723701650305,36,003,17.0
Bronx County,New York,79.7248178881953,36,005,30.5
Broome County,New York,79.0000137202581,36,007,17.8
Cattaraugus County,New York,77.8442257042089,36,009,17.7
Cayuga County,New York,79.8424650096611,36,011,12.4
Chautauqua County,New York,78.1691829068032,36,013,19.4
Chemung County,New York,78.017444152004,36,015,16.0
Chenango County,New York,77.9909596998235,36,017,16.4
Clinton County,New York,79.2155767836424,36,019,15.2
Columbia County,New York,79.4564578246937,36,021,10.4
Cortland County,New York,78.4967200206676,36,023,13.5
Delaware County,New York,79.2311720628741,36,025,13.5
Dutchess County,New York,80.7075258560182,36,027,8.8
Erie County,New York,78.3426670643654,36,029,14.7
Essex County,New York,79.8514132601791,36,031,11.4
Franklin County,New York,78.8332205251375,36,033,19.7
Fulton County,New York,78.2401672079764,36,035,16.2
Genesee County,New York,78.8979451807427,36,037,12.6
Greene County,New York,78.737573931232,36,039,13.9
Hamilton County,New York,79.1182801637663,36,041,9.5
Herkimer County,New York,79.1977966335518,36,043,15.9
Jefferson County,New York,78.5059242254945,36,045,15.0
Kings County,New York,81.7501396496857,36,047,23.4
Lewis County,New York,79.6702502689377,36,049,13.3
Livingston County,New York,80.1464887033569,36,051,14.7
Madison County,New York,80.2206510428842,36,053,11.2
Monroe County,New York,79.9523998466144,36,055,15.4
Montgomery County,New York,78.0119853301776,36,057,19.1
Nassau County,New York,82.4850648911989,36,059,6.3
New York County,New York,83.7471385335234,36,061,17.7
Niagara County,New York,78.010000305529,36,063,13.6
Oneida County,New York,78.6756860226988,36,065,16.5
Onondaga County,New York,79.56490114107,36,067,15.2
Ontario County,New York,79.860139445215,36,069,10.4
Orange County,New York,79.9578339823238,36,071,12.6
Orleans County,New York,78.2186759469665,36,073,15.5
Oswego County,New York,78.120067664092,36,075,18.5
Otsego County,New York,79.873449698296,36,077,16.4
Putnam County,New York,81.9308874216238,36,079,5.6
Queens County,New York,82.9919477266485,36,081,15.3
Rensselaer County,New York,78.8874883421635,36,083,13.0
Richmond County,New York,80.5700586262054,36,085,12.3
Rockland County,New York,82.7586456607757,36,087,14.1
Saint Lawrence County,New York,78.8365421208197,36,089,19.7
Saratoga County,New York,81.1810785220993,36,091,6.8
Schenectady County,New York,79.233354340075,36,093,12.8
Schoharie County,New York,80.3697323994966,36,095,12.9
Schuyler County,New York,78.8621252960551,36,097,13.4
Seneca County,New York,79.0378207813536,36,099,13.0
Steuben County,New York,78.7976129455412,36,101,15.9
Suffolk County,New York,80.7078363112471,36,103,6.8
Sullivan County,New York,77.857068924719,36,105,18.0
Tioga County,New York,79.9824670181282,36,107,9.5
Tompkins County,New York,81.001055635749,36,109,20.6
Ulster County,New York,79.9954911560166,36,111,12.3
Warren County,New York,79.7420851861073,36,113,11.9
Washington County,New York,78.9918035362459,36,115,13.0
Wayne County,New York,78.9765643392309,36,117,11.9
Westchester County,New York,83.0556086898779,36,119,9.6
Wyoming County,New York,78.8126179434953,36,121,10.2
Yates County,New York,79.2101790297032,36,123,15.4
Alamance County,North Carolina,77.3360947856848,37,001,18.8
Alexander County,North Carolina,77.1339856821498,37,003,16.8
Alleghany County,North Carolina,78.1737326626296,37,005,21.2
Anson County,North Carolina,74.6340840547813,37,007,24.1
Ashe County,North Carolina,77.9070642681792,37,009,20.5
Avery County,North Carolina,77.4263367852084,37,011,18.2
Beaufort County,North Carolina,76.4103671832579,37,013,19.9
Bertie County,North Carolina,75.9938290726793,37,015,25.5
Bladen County,North Carolina,75.1498706755923,37,017,27.9
Brunswick County,North Carolina,78.2845087125626,37,019,16.3
Buncombe County,North Carolina,78.7657130811215,37,021,16.5
Burke County,North Carolina,76.4260100549285,37,023,20.7
Cabarrus County,North Carolina,78.1069170343551,37,025,13.1
Caldwell County,North Carolina,75.9042541654631,37,027,20.5
Camden County,North Carolina,79.1469068840295,37,029,6.7
Carteret County,North Carolina,77.9941930537175,37,031,15.2
Caswell County,North Carolina,76.4180797347844,37,033,21.7
Catawba County,North Carolina,76.6232699593675,37,035,15.3
Chatham County,North Carolina,80.8874417570677,37,037,14.4
Cherokee County,North Carolina,76.7939063033154,37,039,19.4
Chowan County,North Carolina,77.274751300905,37,041,27.4
Clay County,North Carolina,77.5363189763817,37,043,23.6
Cleveland County,North Carolina,74.7682448593157,37,045,20.1
Columbus County,North Carolina,73.9227560078596,37,047,24.3
Craven County,North Carolina,77.159638175207,37,049,16.2
Cumberland County,North Carolina,76.2611061319119,37,051,17.4
Currituck County,North Carolina,77.6248898359686,37,053,10.3
Dare County,North Carolina,78.7152508295457,37,055,9.1
Davidson County,North Carolina,76.3966506494042,37,057,16.1
Davie County,North Carolina,78.3575479647136,37,059,14.4
Duplin County,North Carolina,77.9215463030538,37,061,26.9
Durham County,North Carolina,79.7423978560938,37,063,18.1
Edgecombe County,North Carolina,74.7623449509668,37,065,25.3
Forsyth County,North Carolina,78.0675235819296,37,067,19.1
Franklin County,North Carolina,77.8964046003863,37,069,15.4
Gaston County,North Carolina,75.4914395922237,37,071,18.1
Gates County,North Carolina,77.3250425420377,37,073,16.0
Graham County,North Carolina,76.6002025672854,37,075,21.4
Granville County,North Carolina,77.8287378208104,37,077,15.8
Greene County,North Carolina,77.0392805311811,37,079,24.9
Guilford County,North Carolina,78.6079514952081,37,081,17.9
Halifax County,North Carolina,74.9391018801924,37,083,25.8
Harnett County,North Carolina,76.8119853650213,37,085,18.2
Haywood County,North Carolina,77.7674036927439,37,087,15.8
Henderson County,North Carolina,79.1425306558794,37,089,14.8
Hertford County,North Carolina,76.4147150157269,37,091,26.3
Hoke County,North Carolina,76.4739681125172,37,093,22.2
Hyde County,North Carolina,76.720454310872,37,095,21.1
Iredell County,North Carolina,77.4168617858836,37,097,13.4
Jackson County,North Carolina,78.4230119525571,37,099,22.3
Johnston County,North Carolina,77.7264758872484,37,101,16.4
Jones County,North Carolina,76.5084952410659,37,103,18.8
Lee County,North Carolina,76.8843426289829,37,105,18.7
Lenoir County,North Carolina,75.1647720374175,37,107,23.7
Lincoln County,North Carolina,77.0609250066379,37,109,15.6
McDowell County,North Carolina,76.7680990985686,37,111,20.2
Macon County,North Carolina,77.93812053286,37,113,20.7
Madison County,North Carolina,77.8033349593204,37,115,18.2
Martin County,North Carolina,75.1548483245959,37,117,22.5
Mecklenburg County,North Carolina,80.0529350573844,37,119,15.5
Mitchell County,North Carolina,76.0577231927127,37,121,19.6
Montgomery County,North Carolina,77.02442551807,37,123,26.2
Moore County,North Carolina,79.5130246264894,37,125,16.3
Nash County,North Carolina,76.0445624667409,37,127,17.8
New Hanover County,North Carolina,79.2176470572353,37,129,18.1
Northampton County,North Carolina,76.5030600600029,37,131,26.2
Onslow County,North Carolina,77.536212761665,37,133,14.7
Orange County,North Carolina,81.5948997880571,37,135,16.8
Pamlico County,North Carolina,78.2269196637005,37,137,13.3
Pasquotank County,North Carolina,76.6363108445442,37,139,19.5
Pender County,North Carolina,77.7315680616874,37,141,18.0
Perquimans County,North Carolina,78.3368266927901,37,143,18.8
Person County,North Carolina,76.7296774957714,37,145,19.9
Pitt County,North Carolina,78.1085572545966,37,147,24.0
Polk County,North Carolina,79.5499140279642,37,149,13.4
Randolph County,North Carolina,76.6816055772966,37,151,18.0
Richmond County,North Carolina,74.2962757262402,37,153,23.8
Robeson County,North Carolina,73.5962596882683,37,155,32.0
Rockingham County,North Carolina,75.6059362018374,37,157,18.8
Rowan County,North Carolina,75.5501595141744,37,159,19.1
Rutherford County,North Carolina,75.5919159524743,37,161,21.0
Sampson County,North Carolina,75.6534559316496,37,163,24.7
Scotland County,North Carolina,74.6201011773696,37,165,31.2
Stanly County,North Carolina,76.3174982446611,37,167,16.6
Stokes County,North Carolina,77.0395497092701,37,169,17.1
Surry County,North Carolina,76.0907920380211,37,171,19.8
Swain County,North Carolina,73.2872419495201,37,173,27.7
Transylvania County,North Carolina,80.1634507790029,37,175,13.8
Tyrrell County,North Carolina,77.442003598301,37,177,23.0
Union County,North Carolina,79.3700003874267,37,179,9.6
Vance County,North Carolina,74.6583796380245,37,181,25.5
Wake County,North Carolina,81.3074526909742,37,183,11.3
Warren County,North Carolina,77.5006642248293,37,185,24.8
Washington County,North Carolina,76.6553374614559,37,187,24.2
Watauga County,North Carolina,81.3030598416874,37,189,32.1
Wayne County,North Carolina,76.4312397928002,37,191,22.5
Wilkes County,North Carolina,76.4461055283061,37,193,24.3
Wilson County,North Carolina,76.5460593992527,37,195,24.0
Yadkin County,North Carolina,76.8338596308304,37,197,19.4
Yancey County,North Carolina,77.8443251922351,37,199,21.5
Adams County,North Dakota,79.3278619951636,38,001,9.2
Barnes County,North Dakota,79.0673426667279,38,003,7.4
Benson County,North Dakota,73.6432418848953,38,005,35.5
Bottineau County,North Dakota,78.4285545628834,38,009,10.4
Bowman County,North Dakota,78.8389761608397,38,011,7.9
Burke County,North Dakota,79.4704689190959,38,013,13.6
Burleigh County,North Dakota,81.177276432629,38,015,7.9
Cass County,North Dakota,80.9603665020939,38,017,12.7
Cavalier County,North Dakota,80.1189265433839,38,019,4.4
Dickey County,North Dakota,79.8268010184441,38,021,8.6
Divide County,North Dakota,80.7775367714033,38,023,7.3
Dunn County,North Dakota,79.8305379260309,38,025,11.5
Eddy County,North Dakota,76.2902195510714,38,027,15.7
Emmons County,North Dakota,78.9583998954911,38,029,13.5
Foster County,North Dakota,79.1604544573153,38,031,11.5
Golden Valley County,North Dakota,82.0293664033734,38,033,7.9
Grand Forks County,North Dakota,79.5726671478353,38,035,18.1
Grant County,North Dakota,79.0854966904086,38,037,14.1
Griggs County,North Dakota,78.7719212054233,38,039,6.6
Hettinger County,North Dakota,79.4717224388971,38,041,8.9
Kidder County,North Dakota,81.4500868428092,38,043,8.7
LaMoure County,North Dakota,81.6911306518015,38,045,8.9
Logan County,North Dakota,79.779315470378,38,047,9.1
McHenry County,North Dakota,79.8508187373783,38,049,13.5
McIntosh County,North Dakota,79.8569506115395,38,051,13.3
McKenzie County,North Dakota,78.7693405166406,38,053,14.6
McLean County,North Dakota,78.7641005238628,38,055,11.6
Mercer County,North Dakota,79.9823871103293,38,057,8.3
Morton County,North Dakota,78.7464162044839,38,059,8.7
Mountrail County,North Dakota,76.0362768627862,38,061,12.0
Nelson County,North Dakota,76.7786186529213,38,063,8.6
Oliver County,North Dakota,82.6587953401688,38,065,7.7
Pembina County,North Dakota,80.2809511312369,38,067,7.0
Pierce County,North Dakota,78.2845784015901,38,069,11.6
Ramsey County,North Dakota,77.9287686241861,38,071,12.5
Ransom County,North Dakota,77.9869281083685,38,073,8.4
Renville County,North Dakota,78.9349078894277,38,075,8.6
Richland County,North Dakota,81.147892862153,38,077,11.2
Rolette County,North Dakota,72.8935241810449,38,079,37.0
Sargent County,North Dakota,80.9678928119382,38,081,6.5
Sheridan County,North Dakota,83.4381014806305,38,083,10.6
Sioux County,North Dakota,68.9682098100019,38,085,36.4
Stark County,North Dakota,80.9598293051537,38,089,7.6
Steele County,North Dakota,81.5748389274599,38,091,6.6
Stutsman County,North Dakota,78.8798781578424,38,093,11.3
Towner County,North Dakota,78.6329189975988,38,095,11.6
Traill County,North Dakota,80.332955958874,38,097,10.1
Walsh County,North Dakota,78.3116895747711,38,099,10.8
Ward County,North Dakota,80.0448259947881,38,101,9.3
Wells County,North Dakota,78.9694696270364,38,103,7.7
Williams County,North Dakota,78.4203267661867,38,105,8.2
Adams County,Ohio,73.8610388883014,39,001,25.3
Allen County,Ohio,77.45053154379,39,003,18.4
Ashland County,Ohio,78.2415686004328,39,005,15.4
Ashtabula County,Ohio,75.8454679170471,39,007,19.0
Athens County,Ohio,77.3898621589885,39,009,31.6
Auglaize County,Ohio,78.7327539156232,39,011,9.2
Belmont County,Ohio,76.8951404708013,39,013,14.5
Brown County,Ohio,75.2821122160191,39,015,14.6
Butler County,Ohio,77.4218283501155,39,017,13.8
Carroll County,Ohio,77.9273296551117,39,019,15.9
Champaign County,Ohio,77.2314551330997,39,021,12.6
Clark County,Ohio,75.1655966491316,39,023,19.0
Clermont County,Ohio,78.0889334779564,39,025,10.5
Clinton County,Ohio,76.0506672382457,39,027,16.9
Columbiana County,Ohio,76.8340392471581,39,029,16.2
Coshocton County,Ohio,77.2204567017304,39,031,18.1
Crawford County,Ohio,76.2555174671648,39,033,16.3
Cuyahoga County,Ohio,77.4802961948278,39,035,18.5
Darke County,Ohio,77.6730684066689,39,037,13.9
Defiance County,Ohio,78.1834910155855,39,039,13.5
Delaware County,Ohio,81.8995645841385,39,041,4.9
Erie County,Ohio,77.3044717046755,39,043,12.7
Fairfield County,Ohio,78.9546440565508,39,045,10.9
Fayette County,Ohio,74.5553016929361,39,047,18.2
Franklin County,Ohio,77.5299962281495,39,049,18.0
Fulton County,Ohio,78.5121487543014,39,051,12.0
Gallia County,Ohio,74.6082647597642,39,053,19.9
Geauga County,Ohio,81.3807429340103,39,055,7.9
Greene County,Ohio,79.4388447311506,39,057,14.3
Guernsey County,Ohio,76.2966473123532,39,059,18.7
Hamilton County,Ohio,76.9998346498157,39,061,18.4
Hancock County,Ohio,78.6558934898015,39,063,14.8
Hardin County,Ohio,76.4491576143097,39,065,18.9
Harrison County,Ohio,76.0248867632189,39,067,17.9
Henry County,Ohio,78.8174039105067,39,069,12.7
Highland County,Ohio,75.6471124318986,39,071,20.3
Hocking County,Ohio,76.5440441825859,39,073,16.8
Holmes County,Ohio,79.3186016699533,39,075,14.4
Huron County,Ohio,77.0796112377907,39,077,13.9
Jackson County,Ohio,73.9297975628309,39,079,23.6
Jefferson County,Ohio,75.0176981405929,39,081,17.5
Knox County,Ohio,77.8883001595571,39,083,15.5
Lake County,Ohio,78.8966405349707,39,085,9.2
Lawrence County,Ohio,74.3296797935035,39,087,17.4
Licking County,Ohio,77.8370451340789,39,089,12.4
Logan County,Ohio,76.8735034091541,39,091,16.9
Lorain County,Ohio,78.2643059179747,39,093,14.6
Lucas County,Ohio,76.4974788475308,39,095,21.1
Madison County,Ohio,76.9378652885734,39,097,11.6
Mahoning County,Ohio,76.7018206838403,39,099,17.9
Marion County,Ohio,76.3112878588072,39,101,19.1
Medina County,Ohio,80.1141727947118,39,103,7.5
Meigs County,Ohio,75.2630132500338,39,105,23.0
Mercer County,Ohio,79.0588800564458,39,107,8.8
Miami County,Ohio,78.0820820784714,39,109,12.8
Monroe County,Ohio,77.4002632808798,39,111,18.8
Montgomery County,Ohio,75.9973029090252,39,113,18.5
Morgan County,Ohio,77.4382041861222,39,115,19.5
Morrow County,Ohio,78.002247853393,39,117,13.4
Muskingum County,Ohio,76.370386960246,39,119,19.2
Noble County,Ohio,80.9121962846182,39,121,13.7
Ottawa County,Ohio,78.730026468584,39,123,10.3
Paulding County,Ohio,77.5884440702154,39,125,14.0
Perry County,Ohio,76.6412835778077,39,127,18.8
Pickaway County,Ohio,76.7765641999368,39,129,12.8
Pike County,Ohio,74.0545042660678,39,131,24.2
Portage County,Ohio,78.4979061999354,39,133,16.0
Preble County,Ohio,76.3147655333303,39,135,12.8
Putnam County,Ohio,79.8411269204257,39,137,6.7
Richland County,Ohio,77.0078138894061,39,139,16.3
Ross County,Ohio,75.4189802817102,39,141,19.4
Sandusky County,Ohio,77.3686394864446,39,143,14.7
Scioto County,Ohio,73.9784483654275,39,145,24.5
Seneca County,Ohio,77.7716524657429,39,147,17.1
Shelby County,Ohio,78.3929683001527,39,149,11.4
Stark County,Ohio,77.9612259811075,39,151,15.0
Summit County,Ohio,77.5845140597833,39,153,14.7
Trumbull County,Ohio,76.541053488484,39,155,17.3
Tuscarawas County,Ohio,78.272988537332,39,157,14.3
Union County,Ohio,79.0284440034539,39,159,7.9
Van Wert County,Ohio,78.2458411064408,39,161,13.3
Vinton County,Ohio,75.0796797190942,39,163,22.7
