County,State,mean_life_expectancy,State_FIPS,County_FIPS,High School Degree or Higher (%)
Knox County,Missouri,77.0270675859464,29,103,88.0
Laclede County,Missouri,75.0904458398383,29,105,83.6
Lafayette County,Missouri,77.0370989396536,29,107,90.6
Lawrence County,Missouri,75.5192137951379,29,109,83.2
Lewis County,Missouri,76.7395590636485,29,111,87.0
Lincoln County,Missouri,76.4608707260957,29,113,88.3
Linn County,Missouri,76.0223641514161,29,115,89.0
Livingston County,Missouri,77.451267142211,29,117,86.0
McDonald County,Missouri,74.3341849477011,29,119,76.5
Macon County,Missouri,76.8820306006815,29,121,87.6
Madison County,Missouri,74.7844565712101,29,123,82.2
Maries County,Missouri,76.7471661910625,29,125,86.4
Marion County,Missouri,76.447939397188,29,127,88.4
Mercer County,Missouri,78.4394024105358,29,129,89.8
Miller County,Missouri,76.5530261699156,29,131,86.6
Mississippi County,Missouri,73.2967174114408,29,133,74.5
Moniteau County,Missouri,77.9750912094864,29,135,84.2
Monroe County,Missouri,77.8786175342524,29,137,89.5
Montgomery County,Missouri,75.3866268209446,29,139,84.2
Morgan County,Missouri,75.3166593676307,29,141,79.3
New Madrid County,Missouri,72.8921459414191,29,143,78.0
Newton County,Missouri,76.0037890545091,29,145,86.7
Nodaway County,Missouri,79.5442486296243,29,147,92.5
Oregon County,Missouri,75.341893533014,29,149,81.8
Osage County,Missouri,78.4908577336805,29,151,89.9
Ozark County,Missouri,75.772221449131,29,153,82.9
Pemiscot County,Missouri,71.0991420309128,29,155,77.1
Perry County,Missouri,77.9969367105358,29,157,87.5
Pettis County,Missouri,77.0416477629707,29,159,85.1
Phelps County,Missouri,76.3991197792772,29,161,87.8
Pike County,Missouri,76.6056758473554,29,163,84.0
Platte County,Missouri,80.4546927856646,29,165,95.4
Polk County,Missouri,76.1728201282906,29,167,87.5
Pulaski County,Missouri,76.3308450759656,29,169,91.4
Putnam County,Missouri,76.9507924450653,29,171,89.3
Ralls County,Missouri,78.5458692058773,29,173,88.6
Randolph County,Missouri,75.649723609828,29,175,86.3
Ray County,Missouri,76.1802780512912,29,177,87.1
Reynolds County,Missouri,74.7833202565672,29,179,78.6
Ripley County,Missouri,73.1914420021351,29,181,80.0
Saint Charles County,Missouri,80.122194895393,29,183,94.7
Saint Clair County,Missouri,76.2593478814892,29,185,84.1
Sainte Genevieve County,Missouri,78.4030337012175,29,186,88.7
Saint Francois County,Missouri,74.3211391404008,29,187,84.4
Saint Louis County,Missouri,78.0765678188272,29,189,93.3
Saline County,Missouri,76.9726358984441,29,195,84.1
Schuyler County,Missouri,77.1468932098163,29,197,85.6
Scotland County,Missouri,76.9771802586214,29,199,77.1
Scott County,Missouri,75.0690990504064,29,201,84.6
Shannon County,Missouri,76.1192805023651,29,203,80.8
Shelby County,Missouri,77.2961274473675,29,205,90.1
Stoddard County,Missouri,75.0611300088222,29,207,80.7
Stone County,Missouri,78.0291180636874,29,209,86.5
Sullivan County,Missouri,76.2251044197091,29,211,84.5
Taney County,Missouri,77.2458296062516,29,213,88.7
Texas County,Missouri,76.2091742385302,29,215,83.4
Vernon County,Missouri,75.9450181212839,29,217,88.5
Warren County,Missouri,78.3331968987417,29,219,87.9
Washington County,Missouri,73.459836552,29,221,76.7
Wayne County,Missouri,74.2259446489552,29,223,75.3
Webster County,Missouri,77.1350352875627,29,225,86.8
Worth County,Missouri,77.9302084018704,29,227,87.1
Wright County,Missouri,74.1614457084336,29,229,80.8
Saint Louis City,Missouri,74.1896736563864,29,510,86.9
Beaverhead County,Montana,80.9448226646817,30,001,95.4
Big Horn County,Montana,71.9697001689146,30,003,88.2
Blaine County,Montana,75.5202343469298,30,005,89.1
Broadwater County,Montana,80.2670534367669,30,007,94.4
Carbon County,Montana,80.6605423078617,30,009,94.1
Carter County,Montana,79.2644174464806,30,011,92.9
Cascade County,Montana,77.9060251925518,30,013,91.7
Chouteau County,Montana,79.34098309454,30,015,93.0
Custer County,Montana,77.3906851140695,30,017,92.6
Daniels County,Montana,78.5027077770161,30,019,95.3
Dawson County,Montana,78.7624994084774,30,021,94.1
Deer Lodge County,Montana,76.7585672829861,30,023,89.8
Fallon County,Montana,78.428023881019,30,025,95.2
Fergus County,Montana,78.0295728904988,30,027,93.2
Flathead County,Montana,79.327962691598,30,029,93.9
Gallatin County,Montana,82.2863434220936,30,031,96.7
Garfield County,Montana,78.537101707499,30,033,95.4
Glacier County,Montana,72.3969706242508,30,035,88.9
Granite County,Montana,81.6287643169946,30,039,91.4
Hill County,Montana,77.3763846277715,30,041,89.6
Jefferson County,Montana,79.1460098406432,30,043,94.8
Judith Basin County,Montana,80.3769928378066,30,045,95.3
Lake County,Montana,78.2311554670539,30,047,91.2
Lewis and Clark County,Montana,79.5033433665103,30,049,95.0
Liberty County,Montana,81.7047663502406,30,051,75.0
Lincoln County,Montana,78.3209421056512,30,053,87.8
McCone County,Montana,78.378506130964,30,055,93.2
Madison County,Montana,80.8747059264814,30,057,95.3
Meagher County,Montana,79.5130850612058,30,059,94.6
Mineral County,Montana,78.0861477098289,30,061,89.2
Missoula County,Montana,79.9360488543323,30,063,95.5
Musselshell County,Montana,76.4090802223068,30,065,89.5
Phillips County,Montana,77.3616047407189,30,071,89.4
Pondera County,Montana,78.3697960203374,30,073,92.6
Powder River County,Montana,80.0511609590453,30,075,94.8
Powell County,Montana,77.549356545495,30,077,88.7
Prairie County,Montana,78.2301371208863,30,079,92.8
Ravalli County,Montana,79.7346678910477,30,081,91.0
Richland County,Montana,77.6622806823903,30,083,92.3
Roosevelt County,Montana,69.9582456644647,30,085,86.8
Rosebud County,Montana,74.911591520403,30,087,87.1
Sanders County,Montana,77.9743037627336,30,089,89.3
Sheridan County,Montana,77.0202856282452,30,091,92.4
Silver Bow County,Montana,76.7320463973901,30,093,91.8
Stillwater County,Montana,79.8329668691657,30,095,94.9
Sweet Grass County,Montana,80.8941217262681,30,097,95.1
Teton County,Montana,80.0186991524645,30,099,92.2
Toole County,Montana,77.9706161872876,30,101,85.2
Valley County,Montana,78.2978230462404,30,105,93.8
Wheatland County,Montana,78.5666803681775,30,107,79.8
Wibaux County,Montana,77.2140468404227,30,109,87.4
Yellowstone County,Montana,78.3399011401631,30,111,93.7
Park County,Montana,80.1412933224688,30,067,95.4
Adams County,Nebraska,79.2386803063934,31,001,90.0
Antelope County,Nebraska,80.6233521875602,31,003,92.4
Boone County,Nebraska,80.7685595199511,31,011,94.2
Box Butte County,Nebraska,77.9107318085472,31,013,91.7
Boyd County,Nebraska,78.4584503389223,31,015,94.6
Brown County,Nebraska,79.7208027640196,31,017,92.0
Buffalo County,Nebraska,80.4057610637912,31,019,93.0
Burt County,Nebraska,78.1514077477966,31,021,90.4
Butler County,Nebraska,78.8878801735723,31,023,92.1
Cass County,Nebraska,79.3243825736807,31,025,94.9
Cedar County,Nebraska,80.6155192475625,31,027,92.6
Chase County,Nebraska,78.5771305046011,31,029,88.6
Cherry County,Nebraska,78.6277987205122,31,031,91.3
Cheyenne County,Nebraska,78.9410909506322,31,033,93.3
Clay County,Nebraska,78.3462108340339,31,035,90.7
Colfax County,Nebraska,80.0705903525638,31,037,70.2
Cuming County,Nebraska,81.5375193128756,31,039,87.4
Custer County,Nebraska,79.2619622541968,31,041,92.9
Dakota County,Nebraska,77.9989604099176,31,043,74.6
Dawes County,Nebraska,79.1383657554154,31,045,95.3
Dawson County,Nebraska,79.0290203017988,31,047,77.9
Deuel County,Nebraska,78.2131056023247,31,049,89.8
Dixon County,Nebraska,79.2736342959629,31,051,88.6
Dodge County,Nebraska,77.9285507341146,31,053,89.3
Douglas County,Nebraska,79.0324959378132,31,055,90.0
Dundy County,Nebraska,77.8262923738171,31,057,81.9
Fillmore County,Nebraska,78.1225662088939,31,059,91.9
Franklin County,Nebraska,78.3757519040505,31,061,92.7
Frontier County,Nebraska,81.9270372149933,31,063,95.4
Furnas County,Nebraska,78.1630446844995,31,065,88.6
Gage County,Nebraska,77.9532723592196,31,067,89.7
Garden County,Nebraska,78.2239047935662,31,069,93.2
Garfield County,Nebraska,79.3376782305528,31,071,96.1
Gosper County,Nebraska,80.6161969240761,31,073,95.7
Greeley County,Nebraska,80.3403812005876,31,077,93.7
Hall County,Nebraska,78.5502120251311,31,079,84.7
Hamilton County,Nebraska,80.3320159152027,31,081,94.7
Harlan County,Nebraska,79.9698987185786,31,083,90.1
Hitchcock County,Nebraska,78.3103651106612,31,087,92.7
Holt County,Nebraska,79.610330202594,31,089,92.7
Howard County,Nebraska,79.7459092846116,31,093,92.8
Jefferson County,Nebraska,77.6514201750782,31,095,91.2
Johnson County,Nebraska,78.0734676712079,31,097,86.2
Kearney County,Nebraska,78.7840102378771,31,099,96.1
Keith County,Nebraska,78.8132773925833,31,101,91.2
Kimball County,Nebraska,77.4037269668094,31,105,88.5
Knox County,Nebraska,79.2826280781089,31,107,91.2
Lancaster County,Nebraska,80.1664651965334,31,109,93.5
Lincoln County,Nebraska,78.6676813371112,31,111,93.2
Madison County,Nebraska,78.6870364721593,31,119,90.1
Merrick County,Nebraska,79.0674221284125,31,121,94.0
Morrill County,Nebraska,77.6999266988015,31,123,86.6
Nance County,Nebraska,77.6497731367353,31,125,91.5
Nemaha County,Nebraska,78.2760276011889,31,127,93.0
Nuckolls County,Nebraska,79.2170559853709,31,129,92.4
Otoe County,Nebraska,79.2572601061194,31,131,91.5
Pawnee County,Nebraska,79.4029117409833,31,133,88.2
Perkins County,Nebraska,80.0054706148548,31,135,89.3
Phelps County,Nebraska,79.4706194479782,31,137,93.7
Pierce County,Nebraska,80.0919638609323,31,139,94.8
Platte County,Nebraska,80.4691837091205,31,141,88.7
Polk County,Nebraska,80.2035794704127,31,143,92.0
Red Willow County,Nebraska,78.4182528894736,31,145,92.1
Richardson County,Nebraska,77.4766869768138,31,147,93.2
Rock County,Nebraska,78.7563499840843,31,149,94.9
Saline County,Nebraska,77.76058472849,31,151,84.3
Sarpy County,Nebraska,81.2665434718369,31,153,95.2
Saunders County,Nebraska,79.3099534123509,31,155,92.8
Scotts Bluff County,Nebraska,77.4661134391143,31,157,87.5
Seward County,Nebraska,79.0741243084891,31,159,94.1
Sheridan County,Nebraska,77.8553274391316,31,161,90.4
Sherman County,Nebraska,79.3986775475706,31,163,93.0
Sioux County,Nebraska,83.0691463667531,31,165,93.3
Stanton County,Nebraska,80.998214361062,31,167,93.0
Thayer County,Nebraska,78.3873954991961,31,169,92.7
Thurston County,Nebraska,73.5471868691476,31,173,87.6
Valley County,Nebraska,80.0816732723295,31,175,92.5
Washington County,Nebraska,80.0741390529234,31,177,95.7
Wayne County,Nebraska,82.7285182880321,31,179,95.8
Webster County,Nebraska,77.3950167156071,31,181,92.2
York County,Nebraska,79.7553556432806,31,185,93.7
Churchill County,Nevada,75.8724947090834,32,001,90.9
Clark County,Nevada,78.6221459288642,32,003,85.7
Douglas County,Nevada,81.1881355936548,32,005,93.7
Elko County,Nevada,78.6654169072217,32,007,85.2
Eureka County,Nevada,77.8012234800695,32,011,93.2
Humboldt County,Nevada,76.947350136091,32,013,83.6
Lander County,Nevada,76.9989835691092,32,015,84.9
Lincoln County,Nevada,78.1894865818084,32,017,85.6
Lyon County,Nevada,76.3369808292113,32,019,87.1
Mineral County,Nevada,74.4348721721963,32,021,87.1
Nye County,Nevada,73.9082046979141,32,023,85.8
Pershing County,Nevada,78.0621900857741,32,027,81.7
Storey County,Nevada,82.528877886605,32,029,94.8
Washoe County,Nevada,78.2653417424194,32,031,88.3
White Pine County,Nevada,77.5162986034553,32,033,85.9
Carson City,Nevada,75.2373349309427,32,510,87.3
Belknap County,New Hampshire,78.016249444316,33,001,92.6
Carroll County,New Hampshire,79.6212793175012,33,003,93.8
Cheshire County,New Hampshire,79.2440699026094,33,005,93.0
Coos County,New Hampshire,76.5491888957549,33,007,88.6
Grafton County,New Hampshire,80.4985240487219,33,009,92.8
Hillsborough County,New Hampshire,79.4721831592188,33,011,91.8
Merrimack County,New Hampshire,79.2950167409148,33,013,93.7
Rockingham County,New Hampshire,80.4012427345475,33,015,94.8
Strafford County,New Hampshire,78.1489575752385,33,017,92.5
Sullivan County,New Hampshire,78.7549906376338,33,019,91.1
Atlantic County,New Jersey,77.5686668388061,34,001,86.9
Bergen County,New Jersey,83.1457653000287,34,003,92.2
Burlington County,New Jersey,79.6753869979683,34,005,93.6
Camden County,New Jersey,77.5540325914464,34,007,88.4
Cape May County,New Jersey,77.412185736206,34,009,91.2
Cumberland County,New Jersey,75.7098061205668,34,011,77.9
Essex County,New Jersey,79.8252847481357,34,013,85.7
Gloucester County,New Jersey,78.1331206056522,34,015,92.9
Hudson County,New Jersey,82.349847853185,34,017,84.2
Hunterdon County,New Jersey,83.427998555951,34,019,95.1
Mercer County,New Jersey,80.5288666860776,34,021,88.0
Middlesex County,New Jersey,81.7425141921375,34,023,89.8
Monmouth County,New Jersey,80.8520668534003,34,025,93.2
Morris County,New Jersey,82.6720302531243,34,027,94.3
Ocean County,New Jersey,79.215235531049,34,029,91.8
Passaic County,New Jersey,80.7840741923322,34,031,83.4
Salem County,New Jersey,76.2784495585658,34,033,87.7
Somerset County,New Jersey,82.8029168388035,34,035,94.7
Sussex County,New Jersey,79.7733181381442,34,037,94.8
Union County,New Jersey,81.6546233077387,34,039,86.2
Warren County,New Jersey,79.991864458029,34,041,91.2
Bernalillo County,New Mexico,78.4253098966629,35,001,88.8
Catron County,New Mexico,79.6738765717489,35,003,93.9
Chaves County,New Mexico,75.8367975528453,35,005,78.0
Colfax County,New Mexico,77.9169328709913,35,007,89.2
Curry County,New Mexico,76.97078114545,35,009,83.0
De Baca County,New Mexico,75.5998624100907,35,011,86.3
Dona Ana County,New Mexico,79.8534227477422,35,013,79.4
Eddy County,New Mexico,75.2904754645984,35,015,84.5
Grant County,New Mexico,77.6666811676828,35,017,87.1
Guadalupe County,New Mexico,76.1943912069806,35,019,79.9
Hidalgo County,New Mexico,76.7132720850165,35,023,79.2
Lea County,New Mexico,75.8331081071853,35,025,72.9
Lincoln County,New Mexico,79.6075546489729,35,027,91.5
Los Alamos County,New Mexico,83.5857336309642,35,028,97.8
Luna County,New Mexico,75.5398566167275,35,029,68.6
McKinley County,New Mexico,72.4486225485179,35,031,75.4
Mora County,New Mexico,77.8526910116324,35,033,91.6
Otero County,New Mexico,77.829914100508,35,035,83.5
Quay County,New Mexico,75.4040017660444,35,037,82.8
Rio Arriba County,New Mexico,73.9861189523383,35,039,86.2
Roosevelt County,New Mexico,77.6483283926092,35,041,80.9
Sandoval County,New Mexico,78.9755245367137,35,043,89.7
San Juan County,New Mexico,76.3732563446492,35,045,84.2
San Miguel County,New Mexico,76.8342785424056,35,047,81.2
Santa Fe County,New Mexico,81.081579346914,35,049,88.9
Sierra County,New Mexico,73.7818892326575,35,051,84.7
Socorro County,New Mexico,76.0003433561776,35,053,79.1
Taos County,New Mexico,79.16426515373,35,055,89.1
Torrance County,New Mexico,76.6741336444047,35,057,85.8
Union County,New Mexico,77.0126053124796,35,059,80.0
Cibola County,New Mexico,76.7229362141103,35,006,82.6
Valencia County,New Mexico,76.7229362141103,35,061,83.0
Albany County,New York,80.0746725287212,36,001,92.7
Allegany County,New York,78.4394658874037,36,003,90.0
Bronx County,New York,80.4433191881885,36,005,72.0
Broome County,New York,78.8505062807572,36,007,90.5
Cattaraugus County,New York,77.7429165500779,36,009,88.5
Cayuga County,New York,79.6182904674633,36,011,87.7
Chautauqua County,New York,78.0274608514563,36,013,88.9
Chemung County,New York,77.3341995646756,36,015,90.3
Chenango County,New York,77.7453056347738,36,017,88.2
Clinton County,New York,79.4014378428834,36,019,87.9
Columbia County,New York,79.8226625875271,36,021,90.4
Cortland County,New York,78.6078114913621,36,023,90.7
Delaware County,New York,79.1748873054693,36,025,88.2
Dutchess County,New York,80.9318662502287,36,027,90.5
Erie County,New York,78.5492599918306,36,029,91.4
Essex County,New York,80.0040153386776,36,031,91.1
Franklin County,New York,78.9876021252457,36,033,86.8
Fulton County,New York,78.3758856594775,36,035,87.4
Genesee County,New York,78.777157766567,36,037,92.1
Greene County,New York,78.8848559034529,36,039,87.2
Hamilton County,New York,78.7258245958027,36,041,82.6
Herkimer County,New York,79.0848034920589,36,043,89.9
Jefferson County,New York,78.415009175769,36,045,91.1
Kings County,New York,82.7149005136971,36,047,81.6
Lewis County,New York,79.5985331351699,36,049,89.8
Livingston County,New York,80.1468856518494,36,051,89.7
Madison County,New York,80.6018906462573,36,053,91.2
Monroe County,New York,79.9985551933626,36,055,90.3
Montgomery County,New York,77.8869426702891,36,057,85.8
Nassau County,New York,82.9605480434385,36,059,91.2
New York County,New York,84.7782146045103,36,061,87.0
Niagara County,New York,77.9436649018485,36,063,91.2
Oneida County,New York,78.4306017049498,36,065,88.6
Onondaga County,New York,79.5620541395277,36,067,90.7
Ontario County,New York,79.9851199634495,36,069,93.4
Orange County,New York,80.307250478186,36,071,89.7
Orleans County,New York,78.2174334363597,36,073,87.1
Oswego County,New York,78.1723285332375,36,075,87.8
Otsego County,New York,80.2635256503931,36,077,91.2
Putnam County,New York,82.4652465954224,36,079,93.0
Queens County,New York,83.7489190558198,36,081,81.5
Rensselaer County,New York,79.2298296738436,36,083,91.6
Richmond County,New York,80.9964729675988,36,085,88.5
Rockland County,New York,82.9979311088741,36,087,87.9
Saint Lawrence County,New York,79.2015212721662,36,089,88.7
Saratoga County,New York,81.2841373742208,36,091,94.1
Schenectady County,New York,79.071092381202,36,093,90.3
Schoharie County,New York,80.6687475186434,36,095,89.6
Schuyler County,New York,78.732246574324,36,097,89.3
Seneca County,New York,78.7505718258443,36,099,85.4
Steuben County,New York,78.7538499236012,36,101,90.0
Suffolk County,New York,80.9131387320428,36,103,90.4
Sullivan County,New York,78.0674057176207,36,105,86.2
Tioga County,New York,80.0627686240448,36,107,90.8
Tompkins County,New York,81.058010900293,36,109,94.2
Ulster County,New York,80.0340195369153,36,111,90.5
Warren County,New York,79.4451633999944,36,113,91.7
Washington County,New York,78.8926415367521,36,115,87.7
Wayne County,New York,79.0995767806004,36,117,89.4
Westchester County,New York,83.5466002694936,36,119,87.8
Wyoming County,New York,78.8553748075023,36,121,89.6
Yates County,New York,78.8474138990411,36,123,86.2
Alamance County,North Carolina,77.0424953567661,37,001,85.5
Alexander County,North Carolina,77.1464278792671,37,003,81.6
Alleghany County,North Carolina,77.4645541529816,37,005,76.6
Anson County,North Carolina,73.9948848229106,37,007,80.5
Ashe County,North Carolina,77.5434452314134,37,009,84.2
Avery County,North Carolina,77.0302293915905,37,011,82.3
Beaufort County,North Carolina,75.8429805195013,37,013,87.6
Bertie County,North Carolina,75.7781270924036,37,015,78.7
Bladen County,North Carolina,74.7108457117798,37,017,80.1
Brunswick County,North Carolina,78.6119628903284,37,019,90.4
Buncombe County,North Carolina,78.5787464590464,37,021,91.0
Burke County,North Carolina,76.4401251029094,37,023,80.9
Cabarrus County,North Carolina,78.5323586464331,37,025,90.0
Caldwell County,North Carolina,75.7184583485656,37,027,79.7
Camden County,North Carolina,78.4465385829993,37,029,85.6
Carteret County,North Carolina,77.5167482065169,37,031,91.1
Caswell County,North Carolina,76.3745476794143,37,033,79.5
Catawba County,North Carolina,76.6769943597572,37,035,85.2
Chatham County,North Carolina,81.2037555501509,37,037,88.2
Cherokee County,North Carolina,76.5092111584297,37,039,86.3
Chowan County,North Carolina,76.4372420426026,37,041,84.0
Clay County,North Carolina,77.3582893400051,37,043,88.5
Cleveland County,North Carolina,74.3815353988703,37,045,84.0
Columbus County,North Carolina,73.5649127205506,37,047,81.6
Craven County,North Carolina,76.6920584103542,37,049,88.2
Cumberland County,North Carolina,75.9692132869676,37,051,90.7
Currituck County,North Carolina,77.6808379451727,37,053,89.2
Dare County,North Carolina,78.6869528554015,37,055,93.3
Davidson County,North Carolina,76.037370362903,37,057,83.4
Davie County,North Carolina,78.1066164372315,37,059,86.7
Duplin County,North Carolina,78.0522759407488,37,061,74.2
Durham County,North Carolina,79.8619500121697,37,063,88.4
Edgecombe County,North Carolina,73.910160221433,37,065,79.7
Forsyth County,North Carolina,77.7622415891718,37,067,88.8
Franklin County,North Carolina,77.549603687434,37,069,84.1
Gaston County,North Carolina,75.4040887759209,37,071,84.7
Gates County,North Carolina,76.8693971845974,37,073,86.3
Graham County,North Carolina,75.9661585910562,37,075,81.0
Granville County,North Carolina,77.9679829106574,37,077,84.2
Greene County,North Carolina,76.5770536712493,37,079,74.1
Guilford County,North Carolina,78.0784548182238,37,081,89.1
Halifax County,North Carolina,74.257405189594,37,083,77.5
Harnett County,North Carolina,76.6592936908453,37,085,86.3
Haywood County,North Carolina,77.0827043630588,37,087,88.1
Henderson County,North Carolina,79.0326593749362,37,089,89.9
Hertford County,North Carolina,75.9569507217212,37,091,79.2
Hoke County,North Carolina,76.1274779440894,37,093,86.0
Hyde County,North Carolina,75.9924755089499,37,095,81.6
Iredell County,North Carolina,77.6615604383132,37,097,89.0
Jackson County,North Carolina,78.2879230773529,37,099,88.4
Johnston County,North Carolina,77.554560970306,37,101,86.3
Jones County,North Carolina,75.8130568540181,37,103,81.6
Lee County,North Carolina,76.3427066434483,37,105,83.4
Lenoir County,North Carolina,74.4762663022782,37,107,80.4
Lincoln County,North Carolina,77.3371859669708,37,109,85.6
McDowell County,North Carolina,76.6633026776907,37,111,83.8
Macon County,North Carolina,77.7787051758304,37,113,88.6
Madison County,North Carolina,77.5986767742746,37,115,85.4
Martin County,North Carolina,74.9400660774784,37,117,83.3
Mecklenburg County,North Carolina,80.1522435416104,37,119,90.1
Mitchell County,North Carolina,75.5589631859792,37,121,84.5
Montgomery County,North Carolina,76.3925600444308,37,123,79.3
Moore County,North Carolina,79.3633681005397,37,125,90.4
Nash County,North Carolina,75.3658505372435,37,127,85.4
New Hanover County,North Carolina,79.1146860483251,37,129,92.9
Northampton County,North Carolina,76.3321962292302,37,131,79.5
Onslow County,North Carolina,76.4765327239461,37,133,91.2
Orange County,North Carolina,81.7683838904584,37,135,92.7
Pamlico County,North Carolina,77.3014098146131,37,137,88.0
Pasquotank County,North Carolina,76.1250192254144,37,139,86.5
Pender County,North Carolina,77.5467605687548,37,141,87.5
Perquimans County,North Carolina,78.2293575907002,37,143,86.5
Person County,North Carolina,76.3285896106074,37,145,86.3
Pitt County,North Carolina,77.9398346041241,37,147,89.4
Polk County,North Carolina,79.3177324301475,37,149,90.9
Randolph County,North Carolina,76.0482561464948,37,151,81.4
Richmond County,North Carolina,73.7317606569577,37,153,80.3
Robeson County,North Carolina,72.8800149189559,37,155,77.1
Rockingham County,North Carolina,74.9959914579048,37,157,82.6
Rowan County,North Carolina,75.1409935658716,37,159,85.3
Rutherford County,North Carolina,75.4422491445169,37,161,82.6
Sampson County,North Carolina,75.3342035204836,37,163,77.7
Scotland County,North Carolina,74.186669395974,37,165,79.8
Stanly County,North Carolina,75.908123234748,37,167,85.1
Stokes County,North Carolina,76.2699737280374,37,169,83.5
Surry County,North Carolina,75.5773702688998,37,171,78.3
Swain County,North Carolina,72.7425463719639,37,173,78.3
Transylvania County,North Carolina,80.167955180563,37,175,88.6
Tyrrell County,North Carolina,77.0931832982546,37,177,75.5
Union County,North Carolina,79.6361038266596,37,179,89.8
Vance County,North Carolina,73.9886328764379,37,181,80.0
Wake County,North Carolina,81.4480752181838,37,183,92.7
Warren County,North Carolina,76.8809317699068,37,185,80.5
Washington County,North Carolina,76.1751456680066,37,187,79.9
Watauga County,North Carolina,81.4474079178964,37,189,89.5
Wayne County,North Carolina,75.7711701332814,37,191,84.1
Wilkes County,North Carolina,76.3850636978269,37,193,78.6
Wilson County,North Carolina,75.9801832639949,37,195,80.3
Yadkin County,North Carolina,76.3997781261703,37,197,81.0
Yancey County,North Carolina,77.3719036437365,37,199,84.2
Adams County,North Dakota,79.6132666817636,38,001,95.5
Barnes County,North Dakota,79.0373096523908,38,003,91.4
Benson County,North Dakota,73.3897173517137,38,005,84.5
Bottineau County,North Dakota,78.5117369478776,38,009,91.2
Bowman County,North Dakota,79.2249527335264,38,011,90.2
Burke County,North Dakota,79.6733510053729,38,013,93.1
Burleigh County,North Dakota,81.4578108638753,38,015,94.0
Cass County,North Dakota,80.9028425643131,38,017,94.5
Cavalier County,North Dakota,80.4006708988079,38,019,91.5
Dickey County,North Dakota,79.4192968908002,38,021,90.1
Divide County,North Dakota,79.7383757072246,38,023,94.2
Dunn County,North Dakota,79.8492981595634,38,025,90.1
Eddy County,North Dakota,76.230427239989,38,027,90.0
Emmons County,North Dakota,79.038215221504,38,029,87.1
Foster County,North Dakota,79.2919478798662,38,031,92.2
Golden Valley County,North Dakota,83.6601275669132,38,033,92.3
Grand Forks County,North Dakota,79.553219666559,38,035,94.9
Grant County,North Dakota,78.9935522492705,38,037,91.2
Griggs County,North Dakota,79.384741456535,38,039,90.4
Hettinger County,North Dakota,79.3741135189698,38,041,86.6
Kidder County,North Dakota,81.0655027071112,38,043,90.0
LaMoure County,North Dakota,81.7485211039916,38,045,84.1
Logan County,North Dakota,80.045651660437,38,047,86.6
McHenry County,North Dakota,79.7312038063874,38,049,89.9
McIntosh County,North Dakota,79.4700046347546,38,051,80.1
McKenzie County,North Dakota,78.9928851256268,38,053,91.8
McLean County,North Dakota,79.0760828613649,38,055,91.8
Mercer County,North Dakota,80.2128331714311,38,057,92.7
Morton County,North Dakota,78.9409023374877,38,059,91.6
Mountrail County,North Dakota,75.4820725452834,38,061,91.0
Nelson County,North Dakota,76.7671783597526,38,063,91.7
Oliver County,North Dakota,82.8737552169219,38,065,89.7
Pembina County,North Dakota,79.978074335188,38,067,88.6
Pierce County,North Dakota,79.1159224364283,38,069,91.9
Ramsey County,North Dakota,78.2000365429767,38,071,91.8
Ransom County,North Dakota,77.9306784240809,38,073,92.7
Renville County,North Dakota,78.7838997662241,38,075,94.0
Richland County,North Dakota,80.7305154812652,38,077,90.6
Rolette County,North Dakota,72.6794460827196,38,079,86.3
Sargent County,North Dakota,80.643124965622,38,081,91.7
Sheridan County,North Dakota,82.5021330150977,38,083,85.6
Sioux County,North Dakota,68.3525262683119,38,085,84.0
Stark County,North Dakota,80.5517489712017,38,089,91.8
Steele County,North Dakota,81.829619726229,38,091,96.3
Stutsman County,North Dakota,78.4786254185206,38,093,91.1
Towner County,North Dakota,78.2285615624407,38,095,92.0
Traill County,North Dakota,79.7006807826929,38,097,92.7
Walsh County,North Dakota,77.8692839623738,38,099,85.9
Ward County,North Dakota,80.357837123704,38,101,93.4
Wells County,North Dakota,78.9212243567136,38,103,85.0
Williams County,North Dakota,78.5462356789679,38,105,92.1
Adams County,Ohio,73.3002420570587,39,001,79.2
Allen County,Ohio,76.8747445794476,39,003,89.6
Ashland County,Ohio,77.9185048550273,39,005,88.6
Ashtabula County,Ohio,75.4130448359176,39,007,86.0
Athens County,Ohio,77.3060808986043,39,009,89.6
Auglaize County,Ohio,78.5252491729004,39,011,93.2
Belmont County,Ohio,76.5908421310338,39,013,90.4
Brown County,Ohio,74.8563580593383,39,015,87.4
Butler County,Ohio,76.8520231646443,39,017,90.3
Carroll County,Ohio,77.4021969776505,39,019,88.7
Champaign County,Ohio,76.5028213834799,39,021,90.7
Clark County,Ohio,74.437523818566,39,023,87.5
Clermont County,Ohio,77.7225817127799,39,025,90.2
Clinton County,Ohio,75.7454742693316,39,027,88.5
Columbiana County,Ohio,76.0637384945333,39,029,87.8
Coshocton County,Ohio,76.7090350339248,39,031,84.2
Crawford County,Ohio,75.548826551973,39,033,90.3
Cuyahoga County,Ohio,76.9895127143235,39,035,89.3
Darke County,Ohio,76.8734029163755,39,037,90.7
Defiance County,Ohio,77.548813090665,39,039,92.0
Delaware County,Ohio,81.9803862090767,39,041,96.7
Erie County,Ohio,76.791038298979,39,043,91.9
Fairfield County,Ohio,78.3498881912276,39,045,92.4
