County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Population
Winston County,Mississippi,74.2982584482341,28,159,18358.0
Yalobusha County,Mississippi,72.4507184878946,28,161,12421.0
Yazoo County,Mississippi,73.3737395541052,28,163,27974.0
Adair County,Missouri,77.6195409372396,29,001,25325.0
Andrew County,Missouri,78.9814105385543,29,003,17403.0
Atchison County,Missouri,77.6590997510426,29,005,5270.0
Audrain County,Missouri,76.3262168374703,29,007,25735.0
Barry County,Missouri,75.7930627590171,29,009,35493.0
Barton County,Missouri,77.129635766826,29,011,11850.0
Bates County,Missouri,76.1973832842447,29,013,16374.0
Benton County,Missouri,76.0608918456723,29,015,18989.0
Bollinger County,Missouri,76.227506761191,29,017,12281.0
Boone County,Missouri,79.7974715420295,29,019,176515.0
Buchanan County,Missouri,76.4545516360264,29,021,89076.0
Butler County,Missouri,73.4459180787145,29,023,42733.0
Caldwell County,Missouri,77.158436217391,29,025,9049.0
Callaway County,Missouri,77.3768629928399,29,027,44840.0
Camden County,Missouri,79.1077716675111,29,029,45096.0
Cape Girardeau County,Missouri,77.7568174251743,29,031,78324.0
Carroll County,Missouri,76.6243259464188,29,033,8843.0
Carter County,Missouri,73.7986327297241,29,035,6197.0
Cass County,Missouri,78.6090649531424,29,037,102678.0
Cedar County,Missouri,75.2847976463689,29,039,13938.0
Chariton County,Missouri,78.9518905003235,29,041,7546.0
Christian County,Missouri,79.1736056011551,29,043,84275.0
Clark County,Missouri,76.975092718626,29,045,6800.0
Clay County,Missouri,79.4418714248477,29,047,239164.0
Clinton County,Missouri,76.4083445794934,29,049,20475.0
Cole County,Missouri,78.98878903648,29,051,76740.0
Cooper County,Missouri,77.6469272182346,29,053,17622.0
Crawford County,Missouri,74.8183178511854,29,055,24280.0
Dade County,Missouri,75.8065282049663,29,057,7590.0
Dallas County,Missouri,75.8970642404141,29,059,16499.0
Daviess County,Missouri,77.5786053643932,29,061,8302.0
DeKalb County,Missouri,78.4421285504596,29,063,12564.0
Dent County,Missouri,75.8167934404493,29,065,15504.0
Douglas County,Missouri,76.3350851589642,29,067,13374.0
Dunklin County,Missouri,71.9686702609457,29,069,30428.0
Franklin County,Missouri,76.7704365322309,29,071,102781.0
Gasconade County,Missouri,76.7338178260298,29,073,14746.0
Gentry County,Missouri,77.3867564273687,29,075,6665.0
Greene County,Missouri,77.113505234041,29,077,288429.0
Grundy County,Missouri,77.2758231559925,29,079,10039.0
Harrison County,Missouri,77.7067963839547,29,081,8554.0
Henry County,Missouri,75.3139833990146,29,083,21765.0
Hickory County,Missouri,76.5068162824632,29,085,9368.0
Holt County,Missouri,79.0746666322744,29,087,4456.0
Howard County,Missouri,78.0624291935799,29,089,10113.0
Howell County,Missouri,74.9287477704159,29,091,40102.0
Iron County,Missouri,73.0483024264621,29,093,10221.0
Jackson County,Missouri,77.2532136378977,29,095,692003.0
Jasper County,Missouri,76.0767438120459,29,097,119238.0
Jefferson County,Missouri,76.220540591763,29,099,223302.0
Johnson County,Missouri,78.0516742750014,29,101,53689.0
Knox County,Missouri,77.0270675859464,29,103,3951.0
Laclede County,Missouri,75.0904458398383,29,105,35507.0
Lafayette County,Missouri,77.0370989396536,29,107,32589.0
Lawrence County,Missouri,75.5192137951379,29,109,38133.0
Lewis County,Missouri,76.7395590636485,29,111,10027.0
Lincoln County,Missouri,76.4608707260957,29,113,55563.0
Linn County,Missouri,76.0223641514161,29,115,12186.0
Livingston County,Missouri,77.451267142211,29,117,15076.0
McDonald County,Missouri,74.3341849477011,29,119,22827.0
Macon County,Missouri,76.8820306006815,29,121,15254.0
Madison County,Missouri,74.7844565712101,29,123,12205.0
Maries County,Missouri,76.7471661910625,29,125,8884.0
Marion County,Missouri,76.447939397188,29,127,28672.0
Mercer County,Missouri,78.4394024105358,29,129,3664.0
Miller County,Missouri,76.5530261699156,29,131,25049.0
Mississippi County,Missouri,73.2967174114408,29,133,13748.0
Moniteau County,Missouri,77.9750912094864,29,135,15958.0
Monroe County,Missouri,77.8786175342524,29,137,8654.0
Montgomery County,Missouri,75.3866268209446,29,139,11545.0
Morgan County,Missouri,75.3166593676307,29,141,20137.0
New Madrid County,Missouri,72.8921459414191,29,143,17811.0
Newton County,Missouri,76.0037890545091,29,145,58202.0
Nodaway County,Missouri,79.5442486296243,29,147,22547.0
Oregon County,Missouri,75.341893533014,29,149,10699.0
Osage County,Missouri,78.4908577336805,29,151,13619.0
Ozark County,Missouri,75.772221449131,29,153,9236.0
Pemiscot County,Missouri,71.0991420309128,29,155,17031.0
Perry County,Missouri,77.9969367105358,29,157,19146.0
Pettis County,Missouri,77.0416477629707,29,159,42371.0
Phelps County,Missouri,76.3991197792772,29,161,44789.0
Pike County,Missouri,76.6056758473554,29,163,18489.0
Platte County,Missouri,80.4546927856646,29,165,98824.0
Polk County,Missouri,76.1728201282906,29,167,31549.0
Pulaski County,Missouri,76.3308450759656,29,169,52591.0
Putnam County,Missouri,76.9507924450653,29,171,4815.0
Ralls County,Missouri,78.5458692058773,29,173,10217.0
Randolph County,Missouri,75.649723609828,29,175,24945.0
Ray County,Missouri,76.1802780512912,29,177,22825.0
Reynolds County,Missouri,74.7833202565672,29,179,6315.0
Ripley County,Missouri,73.1914420021351,29,181,13693.0
Saint Charles County,Missouri,80.122194895393,29,183,389985.0
Saint Clair County,Missouri,76.2593478814892,29,185,9383.0
Sainte Genevieve County,Missouri,78.4030337012175,29,186,17871.0
Saint Francois County,Missouri,74.3211391404008,29,187,66342.0
Saint Louis County,Missouri,78.0765678188272,29,189,998684.0
Saline County,Missouri,76.9726358984441,29,195,23102.0
Schuyler County,Missouri,77.1468932098163,29,197,4502.0
Scotland County,Missouri,76.9771802586214,29,199,4898.0
Scott County,Missouri,75.0690990504064,29,201,38729.0
Shannon County,Missouri,76.1192805023651,29,203,8246.0
Shelby County,Missouri,77.2961274473675,29,205,6061.0
Stoddard County,Missouri,75.0611300088222,29,207,29512.0
Stone County,Missouri,78.0291180636874,29,209,31527.0
Sullivan County,Missouri,76.2251044197091,29,211,6317.0
Taney County,Missouri,77.2458296062516,29,213,54720.0
Texas County,Missouri,76.2091742385302,29,215,25671.0
Vernon County,Missouri,75.9450181212839,29,217,20691.0
Warren County,Missouri,78.3331968987417,29,219,33908.0
Washington County,Missouri,73.459836552,29,221,24931.0
Wayne County,Missouri,74.2259446489552,29,223,13308.0
Webster County,Missouri,77.1350352875627,29,225,38082.0
Worth County,Missouri,77.9302084018704,29,227,2040.0
Wright County,Missouri,74.1614457084336,29,229,18293.0
Saint Louis City,Missouri,74.1896736563864,29,510,311273.0
Beaverhead County,Montana,80.9448226646817,30,001,9393.0
Big Horn County,Montana,71.9697001689146,30,003,13376.0
Blaine County,Montana,75.5202343469298,30,005,6727.0
Broadwater County,Montana,80.2670534367669,30,007,5834.0
Carbon County,Montana,80.6605423078617,30,009,10546.0
Carter County,Montana,79.2644174464806,30,011,1318.0
Cascade County,Montana,77.9060251925518,30,013,81746.0
Chouteau County,Montana,79.34098309454,30,015,5789.0
Custer County,Montana,77.3906851140695,30,017,11845.0
Daniels County,Montana,78.5027077770161,30,019,1753.0
Dawson County,Montana,78.7624994084774,30,021,9191.0
Deer Lodge County,Montana,76.7585672829861,30,023,9100.0
Fallon County,Montana,78.428023881019,30,025,2838.0
Fergus County,Montana,78.0295728904988,30,027,11273.0
Flathead County,Montana,79.327962691598,30,029,98082.0
Gallatin County,Montana,82.2863434220936,30,031,104729.0
Garfield County,Montana,78.537101707499,30,033,1141.0
Glacier County,Montana,72.3969706242508,30,035,13699.0
Granite County,Montana,81.6287643169946,30,039,3269.0
Hill County,Montana,77.3763846277715,30,041,16439.0
Jefferson County,Montana,79.1460098406432,30,043,11778.0
Judith Basin County,Montana,80.3769928378066,30,045,1951.0
Lake County,Montana,78.2311554670539,30,047,29774.0
Lewis and Clark County,Montana,79.5033433665103,30,049,67077.0
Liberty County,Montana,81.7047663502406,30,051,2280.0
Lincoln County,Montana,78.3209421056512,30,053,19358.0
McCone County,Montana,78.378506130964,30,055,1630.0
Madison County,Montana,80.8747059264814,30,057,8218.0
Meagher County,Montana,79.5130850612058,30,059,1968.0
Mineral County,Montana,78.0861477098289,30,061,4211.0
Missoula County,Montana,79.9360488543323,30,063,115983.0
Musselshell County,Montana,76.4090802223068,30,065,4807.0
Phillips County,Montana,77.3616047407189,30,071,4124.0
Pondera County,Montana,78.3697960203374,30,073,6044.0
Powder River County,Montana,80.0511609590453,30,075,1619.0
Powell County,Montana,77.549356545495,30,077,6861.0
Prairie County,Montana,78.2301371208863,30,079,1342.0
Ravalli County,Montana,79.7346678910477,30,081,41902.0
Richland County,Montana,77.6622806823903,30,083,11360.0
Roosevelt County,Montana,69.9582456644647,30,085,11228.0
Rosebud County,Montana,74.911591520403,30,087,9250.0
Sanders County,Montana,77.9743037627336,30,089,11521.0
Sheridan County,Montana,77.0202856282452,30,091,3574.0
Silver Bow County,Montana,76.7320463973901,30,093,34814.0
Stillwater County,Montana,79.8329668691657,30,095,9410.0
Sweet Grass County,Montana,80.8941217262681,30,097,3653.0
Teton County,Montana,80.0186991524645,30,099,6080.0
Toole County,Montana,77.9706161872876,30,101,4976.0
Valley County,Montana,78.2978230462404,30,105,7532.0
Wheatland County,Montana,78.5666803681775,30,107,2149.0
Wibaux County,Montana,77.2140468404227,30,109,1175.0
Yellowstone County,Montana,78.3399011401631,30,111,157816.0
Park County,Montana,80.1412933224688,30,067,16246.0
Adams County,Nebraska,79.2386803063934,31,001,31583.0
Antelope County,Nebraska,80.6233521875602,31,003,6372.0
Boone County,Nebraska,80.7685595199511,31,011,5313.0
Box Butte County,Nebraska,77.9107318085472,31,013,11089.0
Boyd County,Nebraska,78.4584503389223,31,015,2042.0
Brown County,Nebraska,79.7208027640196,31,017,2988.0
Buffalo County,Nebraska,80.4057610637912,31,019,49030.0
Burt County,Nebraska,78.1514077477966,31,021,6528.0
Butler County,Nebraska,78.8878801735723,31,023,8067.0
Cass County,Nebraska,79.3243825736807,31,025,25702.0
Cedar County,Nebraska,80.6155192475625,31,027,8523.0
Chase County,Nebraska,78.5771305046011,31,029,3734.0
Cherry County,Nebraska,78.6277987205122,31,031,5790.0
Cheyenne County,Nebraska,78.9410909506322,31,033,9852.0
Clay County,Nebraska,78.3462108340339,31,035,6232.0
Colfax County,Nebraska,80.0705903525638,31,037,10760.0
Cuming County,Nebraska,81.5375193128756,31,039,8991.0
Custer County,Nebraska,79.2619622541968,31,041,10830.0
Dakota County,Nebraska,77.9989604099176,31,043,20317.0
Dawes County,Nebraska,79.1383657554154,31,045,8896.0
Dawson County,Nebraska,79.0290203017988,31,047,23804.0
Deuel County,Nebraska,78.2131056023247,31,049,1894.0
Dixon County,Nebraska,79.2736342959629,31,051,5746.0
Dodge County,Nebraska,77.9285507341146,31,053,36683.0
Douglas County,Nebraska,79.0324959378132,31,055,554992.0
Dundy County,Nebraska,77.8262923738171,31,057,2023.0
Fillmore County,Nebraska,78.1225662088939,31,059,5574.0
Franklin County,Nebraska,78.3757519040505,31,061,3006.0
Frontier County,Nebraska,81.9270372149933,31,063,2609.0
Furnas County,Nebraska,78.1630446844995,31,065,4786.0
Gage County,Nebraska,77.9532723592196,31,067,21595.0
Garden County,Nebraska,78.2239047935662,31,069,1860.0
Garfield County,Nebraska,79.3376782305528,31,071,1975.0
Gosper County,Nebraska,80.6161969240761,31,073,2015.0
Greeley County,Nebraska,80.3403812005876,31,077,2410.0
Hall County,Nebraska,78.5502120251311,31,079,61343.0
Hamilton County,Nebraska,80.3320159152027,31,081,9178.0
Harlan County,Nebraska,79.9698987185786,31,083,3438.0
Hitchcock County,Nebraska,78.3103651106612,31,087,2843.0
Holt County,Nebraska,79.610330202594,31,089,10245.0
Howard County,Nebraska,79.7459092846116,31,093,6405.0
Jefferson County,Nebraska,77.6514201750782,31,095,7188.0
Johnson County,Nebraska,78.0734676712079,31,097,5197.0
Kearney County,Nebraska,78.7840102378771,31,099,6552.0
Keith County,Nebraska,78.8132773925833,31,101,8099.0
Kimball County,Nebraska,77.4037269668094,31,105,3667.0
Knox County,Nebraska,79.2826280781089,31,107,8460.0
Lancaster County,Nebraska,80.1664651965334,31,109,310094.0
Lincoln County,Nebraska,78.6676813371112,31,111,35433.0
Madison County,Nebraska,78.6870364721593,31,119,35164.0
Merrick County,Nebraska,79.0674221284125,31,121,7803.0
Morrill County,Nebraska,77.6999266988015,31,123,4841.0
Nance County,Nebraska,77.6497731367353,31,125,3554.0
Nemaha County,Nebraska,78.2760276011889,31,127,7004.0
Nuckolls County,Nebraska,79.2170559853709,31,129,4275.0
Otoe County,Nebraska,79.2572601061194,31,131,15896.0
Pawnee County,Nebraska,79.4029117409833,31,133,2676.0
Perkins County,Nebraska,80.0054706148548,31,135,2907.0
Phelps County,Nebraska,79.4706194479782,31,137,9120.0
Pierce County,Nebraska,80.0919638609323,31,139,7157.0
Platte County,Nebraska,80.4691837091205,31,141,33063.0
Polk County,Nebraska,80.2035794704127,31,143,5255.0
Red Willow County,Nebraska,78.4182528894736,31,145,10806.0
Richardson County,Nebraska,77.4766869768138,31,147,8009.0
Rock County,Nebraska,78.7563499840843,31,149,1350.0
Saline County,Nebraska,77.76058472849,31,151,14288.0
Sarpy County,Nebraska,81.2665434718369,31,153,178351.0
Saunders County,Nebraska,79.3099534123509,31,155,21024.0
Scotts Bluff County,Nebraska,77.4661134391143,31,157,36255.0
Seward County,Nebraska,79.0741243084891,31,159,17127.0
Sheridan County,Nebraska,77.8553274391316,31,161,5234.0
Sherman County,Nebraska,79.3986775475706,31,163,3042.0
Sioux County,Nebraska,83.0691463667531,31,165,1266.0
Stanton County,Nebraska,80.998214361062,31,167,5992.0
Thayer County,Nebraska,78.3873954991961,31,169,5098.0
Thurston County,Nebraska,73.5471868691476,31,173,7140.0
Valley County,Nebraska,80.0816732723295,31,175,4224.0
Washington County,Nebraska,80.0741390529234,31,177,20219.0
Wayne County,Nebraska,82.7285182880321,31,179,9367.0
Webster County,Nebraska,77.3950167156071,31,181,3571.0
York County,Nebraska,79.7553556432806,31,185,13799.0
Churchill County,Nevada,75.8724947090834,32,001,24010.0
Clark County,Nevada,78.6221459288642,32,003,2141574.0
Douglas County,Nevada,81.1881355936548,32,005,47828.0
Elko County,Nevada,78.6654169072217,32,007,52252.0
Eureka County,Nevada,77.8012234800695,32,011,1830.0
Humboldt County,Nevada,76.947350136091,32,013,16904.0
Lander County,Nevada,76.9989835691092,32,015,5746.0
Lincoln County,Nevada,78.1894865818084,32,017,5174.0
Lyon County,Nevada,76.3369808292113,32,019,53155.0
Mineral County,Nevada,74.4348721721963,32,021,4448.0
Nye County,Nevada,73.9082046979141,32,023,43705.0
Pershing County,Nevada,78.0621900857741,32,027,6611.0
Storey County,Nevada,82.528877886605,32,029,3941.0
Washoe County,Nevada,78.2653417424194,32,031,450486.0
White Pine County,Nevada,77.5162986034553,32,033,9737.0
Carson City,Nevada,75.2373349309427,32,510,54467.0
Belknap County,New Hampshire,78.016249444316,33,001,60640.0
Carroll County,New Hampshire,79.6212793175012,33,003,47840.0
Cheshire County,New Hampshire,79.2440699026094,33,005,76263.0
Coos County,New Hampshire,76.5491888957549,33,007,32038.0
Grafton County,New Hampshire,80.4985240487219,33,009,89811.0
Hillsborough County,New Hampshire,79.4721831592188,33,011,411087.0
Merrimack County,New Hampshire,79.2950167409148,33,013,149452.0
Rockingham County,New Hampshire,80.4012427345475,33,015,305129.0
Strafford County,New Hampshire,78.1489575752385,33,017,128237.0
Sullivan County,New Hampshire,78.7549906376338,33,019,43125.0
Atlantic County,New Jersey,77.5686668388061,34,001,268539.0
Bergen County,New Jersey,83.1457653000287,34,003,929999.0
Burlington County,New Jersey,79.6753869979683,34,005,446367.0
Camden County,New Jersey,77.5540325914464,34,007,507367.0
Cape May County,New Jersey,77.412185736206,34,009,93705.0
Cumberland County,New Jersey,75.7098061205668,34,011,153400.0
Essex County,New Jersey,79.8252847481357,34,013,793555.0
Gloucester County,New Jersey,78.1331206056522,34,015,290852.0
Hudson County,New Jersey,82.349847853185,34,017,668631.0
Hunterdon County,New Jersey,83.427998555951,34,019,125051.0
Mercer County,New Jersey,80.5288666860776,34,021,368762.0
Middlesex County,New Jersey,81.7425141921375,34,023,826698.0
Monmouth County,New Jersey,80.8520668534003,34,025,623387.0
Morris County,New Jersey,82.6720302531243,34,027,494383.0
Ocean County,New Jersey,79.215235531049,34,029,591939.0
Passaic County,New Jersey,80.7840741923322,34,031,504041.0
Salem County,New Jersey,76.2784495585658,34,033,63336.0
Somerset County,New Jersey,82.8029168388035,34,035,330176.0
Sussex County,New Jersey,79.7733181381442,34,037,142298.0
Union County,New Jersey,81.6546233077387,34,039,553066.0
Warren County,New Jersey,79.991864458029,34,041,106293.0
Bernalillo County,New Mexico,78.4253098966629,35,001,677692.0
Catron County,New Mexico,79.6738765717489,35,003,3539.0
Chaves County,New Mexico,75.8367975528453,35,005,65459.0
Colfax County,New Mexico,77.9169328709913,35,007,12353.0
Curry County,New Mexico,76.97078114545,35,009,50199.0
De Baca County,New Mexico,75.5998624100907,35,011,2060.0
Dona Ana County,New Mexico,79.8534227477422,35,013,215338.0
Eddy County,New Mexico,75.2904754645984,35,015,57437.0
Grant County,New Mexico,77.6666811676828,35,017,28061.0
Guadalupe County,New Mexico,76.1943912069806,35,019,4382.0
Hidalgo County,New Mexico,76.7132720850165,35,023,4371.0
Lea County,New Mexico,75.8331081071853,35,025,70126.0
Lincoln County,New Mexico,79.6075546489729,35,027,19482.0
Los Alamos County,New Mexico,83.5857336309642,35,028,18356.0
Luna County,New Mexico,75.5398566167275,35,029,24264.0
McKinley County,New Mexico,72.4486225485179,35,031,72849.0
Mora County,New Mexico,77.8526910116324,35,033,4563.0
Otero County,New Mexico,77.829914100508,35,035,65745.0
Quay County,New Mexico,75.4040017660444,35,037,8373.0
Rio Arriba County,New Mexico,73.9861189523383,35,039,39307.0
Roosevelt County,New Mexico,77.6483283926092,35,041,19117.0
Sandoval County,New Mexico,78.9755245367137,35,043,140769.0
San Juan County,New Mexico,76.3732563446492,35,045,127455.0
San Miguel County,New Mexico,76.8342785424056,35,047,28034.0
Santa Fe County,New Mexico,81.081579346914,35,049,148917.0
Sierra County,New Mexico,73.7818892326575,35,051,11135.0
Socorro County,New Mexico,76.0003433561776,35,053,17000.0
Taos County,New Mexico,79.16426515373,35,055,32888.0
Torrance County,New Mexico,76.6741336444047,35,057,15595.0
Union County,New Mexico,77.0126053124796,35,059,4175.0
Cibola County,New Mexico,76.7229362141103,35,006,26978.0
Valencia County,New Mexico,76.7229362141103,35,061,75956.0
Albany County,New York,80.0746725287212,36,001,307426.0
Allegany County,New York,78.4394658874037,36,003,47025.0
Bronx County,New York,80.4433191881885,36,005,1437872.0
Broome County,New York,78.8505062807572,36,007,194402.0
Cattaraugus County,New York,77.7429165500779,36,009,77686.0
Cayuga County,New York,79.6182904674633,36,011,77868.0
Chautauqua County,New York,78.0274608514563,36,013,129656.0
Chemung County,New York,77.3341995646756,36,015,85740.0
Chenango County,New York,77.7453056347738,36,017,48348.0
Clinton County,New York,79.4014378428834,36,019,80794.0
Columbia County,New York,79.8226625875271,36,021,60919.0
Cortland County,New York,78.6078114913621,36,023,48123.0
Delaware County,New York,79.1748873054693,36,025,45502.0
Dutchess County,New York,80.9318662502287,36,027,293894.0
Erie County,New York,78.5492599918306,36,029,919866.0
Essex County,New York,80.0040153386776,36,031,37751.0
Franklin County,New York,78.9876021252457,36,033,50692.0
Fulton County,New York,78.3758856594775,36,035,53743.0
Genesee County,New York,78.777157766567,36,037,58112.0
Greene County,New York,78.8848559034529,36,039,47617.0
Hamilton County,New York,78.7258245958027,36,041,4575.0
Herkimer County,New York,79.0848034920589,36,043,62505.0
Jefferson County,New York,78.415009175769,36,045,114448.0
Kings County,New York,82.7149005136971,36,047,2600747.0
Lewis County,New York,79.5985331351699,36,049,26719.0
Livingston County,New York,80.1468856518494,36,051,63907.0
Madison County,New York,80.6018906462573,36,053,71359.0
Monroe County,New York,79.9985551933626,36,055,744248.0
Montgomery County,New York,77.8869426702891,36,057,49426.0
Nassau County,New York,82.9605480434385,36,059,1356564.0
New York County,New York,84.7782146045103,36,061,1632480.0
Niagara County,New York,77.9436649018485,36,063,211704.0
Oneida County,New York,78.4306017049498,36,065,230782.0
Onondaga County,New York,79.5620541395277,36,067,464242.0
Ontario County,New York,79.9851199634495,36,069,109472.0
Orange County,New York,80.307250478186,36,071,378227.0
Orleans County,New York,78.2174334363597,36,073,41175.0
Oswego County,New York,78.1723285332375,36,075,119104.0
Otsego County,New York,80.2635256503931,36,077,60244.0
Putnam County,New York,82.4652465954224,36,079,99070.0
Queens County,New York,83.7489190558198,36,081,2298513.0
Rensselaer County,New York,79.2298296738436,36,083,159431.0
Richmond County,New York,80.9964729675988,36,085,474101.0
Rockland County,New York,82.9979311088741,36,087,323686.0
Saint Lawrence County,New York,79.2015212721662,36,089,109558.0
Saratoga County,New York,81.2841373742208,36,091,227377.0
Schenectady County,New York,79.071092381202,36,093,154883.0
Schoharie County,New York,80.6687475186434,36,095,31364.0
Schuyler County,New York,78.732246574324,36,097,17992.0
Seneca County,New York,78.7505718258443,36,099,34612.0
Steuben County,New York,78.7538499236012,36,101,96927.0
Suffolk County,New York,80.9131387320428,36,103,1487901.0
Sullivan County,New York,78.0674057176207,36,105,75211.0
Tioga County,New York,80.0627686240448,36,107,49045.0
Tompkins County,New York,81.058010900293,36,109,102962.0
Ulster County,New York,80.0340195369153,36,111,179303.0
Warren County,New York,79.4451633999944,36,113,64480.0
Washington County,New York,78.8926415367521,36,115,61828.0
Wayne County,New York,79.0995767806004,36,117,90856.0
Westchester County,New York,83.5466002694936,36,119,968815.0
Wyoming County,New York,78.8553748075023,36,121,40565.0
Yates County,New York,78.8474138990411,36,123,25009.0
Alamance County,North Carolina,77.0424953567661,37,001,160576.0
Alexander County,North Carolina,77.1464278792671,37,003,37119.0
Alleghany County,North Carolina,77.4645541529816,37,005,10973.0
Anson County,North Carolina,73.9948848229106,37,007,25306.0
Ashe County,North Carolina,77.5434452314134,37,009,26786.0
Avery County,North Carolina,77.0302293915905,37,011,17501.0
Beaufort County,North Carolina,75.8429805195013,37,013,47243.0
Bertie County,North Carolina,75.7781270924036,37,015,19644.0
Bladen County,North Carolina,74.7108457117798,37,017,33778.0
Brunswick County,North Carolina,78.6119628903284,37,019,126860.0
Buncombe County,North Carolina,78.5787464590464,37,021,254474.0
Burke County,North Carolina,76.4401251029094,37,023,89712.0
Cabarrus County,North Carolina,78.5323586464331,37,025,201448.0
Caldwell County,North Carolina,75.7184583485656,37,027,81779.0
Camden County,North Carolina,78.4465385829993,37,029,10447.0
Carteret County,North Carolina,77.5167482065169,37,031,68920.0
Caswell County,North Carolina,76.3745476794143,37,033,22746.0
Catawba County,North Carolina,76.6769943597572,37,035,156729.0
Chatham County,North Carolina,81.2037555501509,37,037,69791.0
Cherokee County,North Carolina,76.5092111584297,37,039,27668.0
Chowan County,North Carolina,76.4372420426026,37,041,14205.0
Clay County,North Carolina,77.3582893400051,37,043,10813.0
Cleveland County,North Carolina,74.3815353988703,37,045,97159.0
Columbus County,North Carolina,73.5649127205506,37,047,56293.0
Craven County,North Carolina,76.6920584103542,37,049,103082.0
Cumberland County,North Carolina,75.9692132869676,37,051,332106.0
Currituck County,North Carolina,77.6808379451727,37,053,25796.0
Dare County,North Carolina,78.6869528554015,37,055,35741.0
Davidson County,North Carolina,76.037370362903,37,057,164664.0
Davie County,North Carolina,78.1066164372315,37,059,41991.0
Duplin County,North Carolina,78.0522759407488,37,061,59062.0
Durham County,North Carolina,79.8619500121697,37,063,306457.0
Edgecombe County,North Carolina,73.910160221433,37,065,53332.0
Forsyth County,North Carolina,77.7622415891718,37,067,371573.0
Franklin County,North Carolina,77.549603687434,37,069,64902.0
Gaston County,North Carolina,75.4040887759209,37,071,216585.0
Gates County,North Carolina,76.8693971845974,37,073,11563.0
Graham County,North Carolina,75.9661585910562,37,075,8557.0
Granville County,North Carolina,77.9679829106574,37,077,58874.0
Greene County,North Carolina,76.5770536712493,37,079,21008.0
Guilford County,North Carolina,78.0784548182238,37,081,523582.0
Halifax County,North Carolina,74.257405189594,37,083,51737.0
Harnett County,North Carolina,76.6592936908453,37,085,130361.0
Haywood County,North Carolina,77.0827043630588,37,087,60433.0
Henderson County,North Carolina,79.0326593749362,37,089,113625.0
Hertford County,North Carolina,75.9569507217212,37,091,24153.0
Hoke County,North Carolina,76.1274779440894,37,093,53239.0
Hyde County,North Carolina,75.9924755089499,37,095,5393.0
Iredell County,North Carolina,77.6615604383132,37,097,172525.0
Jackson County,North Carolina,78.2879230773529,37,099,42256.0
Johnston County,North Carolina,77.554560970306,37,101,191172.0
Jones County,North Carolina,75.8130568540181,37,103,9695.0
Lee County,North Carolina,76.3427066434483,37,105,60125.0
Lenoir County,North Carolina,74.4762663022782,37,107,57227.0
Lincoln County,North Carolina,77.3371859669708,37,109,81441.0
McDowell County,North Carolina,76.6633026776907,37,111,45109.0
Macon County,North Carolina,77.7787051758304,37,113,34410.0
Madison County,North Carolina,77.5986767742746,37,115,21405.0
Martin County,North Carolina,74.9400660774784,37,117,23054.0
Mecklenburg County,North Carolina,80.1522435416104,37,119,1054314.0
Mitchell County,North Carolina,75.5589631859792,37,121,15040.0
Montgomery County,North Carolina,76.3925600444308,37,123,27338.0
Moore County,North Carolina,79.3633681005397,37,125,95629.0
Nash County,North Carolina,75.3658505372435,37,127,94003.0
New Hanover County,North Carolina,79.1146860483251,37,129,224231.0
Northampton County,North Carolina,76.3321962292302,37,131,20186.0
Onslow County,North Carolina,76.4765327239461,37,133,193912.0
Orange County,North Carolina,81.7683838904584,37,135,142938.0
Pamlico County,North Carolina,77.3014098146131,37,137,12742.0
Pasquotank County,North Carolina,76.1250192254144,37,139,39479.0
Pender County,North Carolina,77.5467605687548,37,141,59020.0
Perquimans County,North Carolina,78.2293575907002,37,143,13459.0
Person County,North Carolina,76.3285896106074,37,145,39305.0
Pitt County,North Carolina,77.9398346041241,37,147,177372.0
Polk County,North Carolina,79.3177324301475,37,149,20458.0
Randolph County,North Carolina,76.0482561464948,37,151,142958.0
Richmond County,North Carolina,73.7317606569577,37,153,45189.0
Robeson County,North Carolina,72.8800149189559,37,155,133442.0
Rockingham County,North Carolina,74.9959914579048,37,157,91270.0
Rowan County,North Carolina,75.1409935658716,37,159,139605.0
Rutherford County,North Carolina,75.4422491445169,37,161,66532.0
Sampson County,North Carolina,75.3342035204836,37,163,63561.0
Scotland County,North Carolina,74.186669395974,37,165,35262.0
Stanly County,North Carolina,75.908123234748,37,167,61114.0
Stokes County,North Carolina,76.2699737280374,37,169,45905.0
Surry County,North Carolina,75.5773702688998,37,171,72099.0
Swain County,North Carolina,72.7425463719639,37,173,14254.0
Transylvania County,North Carolina,80.167955180563,37,175,33513.0
Tyrrell County,North Carolina,77.0931832982546,37,177,4119.0
Union County,North Carolina,79.6361038266596,37,179,226694.0
Vance County,North Carolina,73.9886328764379,37,181,44482.0
Wake County,North Carolina,81.4480752181838,37,183,1046558.0
Warren County,North Carolina,76.8809317699068,37,185,20033.0
Washington County,North Carolina,76.1751456680066,37,187,12156.0
Watauga County,North Carolina,81.4474079178964,37,189,54117.0
Wayne County,North Carolina,75.7711701332814,37,191,124002.0
Wilkes County,North Carolina,76.3850636978269,37,193,68460.0
Wilson County,North Carolina,75.9801832639949,37,195,81336.0
Yadkin County,North Carolina,76.3997781261703,37,197,37665.0
Yancey County,North Carolina,77.3719036437365,37,199,17667.0
Adams County,North Dakota,79.6132666817636,38,001,2351.0
Barnes County,North Dakota,79.0373096523908,38,003,10836.0
Benson County,North Dakota,73.3897173517137,38,005,6886.0
