County,State,mean_life_expectancy,State_FIPS,County_FIPS,Rent Denominator
Webster County,Nebraska,77.7576935565958,31,181,322
York County,Nebraska,80.145606944606,31,185,1690
Churchill County,Nevada,76.0053032328535,32,001,3525
Clark County,Nevada,78.5562583628772,32,003,323458
Douglas County,Nevada,80.844049114514,32,005,5493
Elko County,Nevada,78.519111659158,32,007,5264
Eureka County,Nevada,79.3432207223258,32,011,251
Humboldt County,Nevada,76.5880371178706,32,013,1850
Lander County,Nevada,76.7683740412673,32,015,432
Lincoln County,Nevada,78.296851762333,32,017,730
Lyon County,Nevada,76.9466620009593,32,019,5734
Mineral County,Nevada,74.329027077411,32,021,607
Nye County,Nevada,74.5224501661139,32,023,5252
Pershing County,Nevada,78.1799524203369,32,027,705
Storey County,Nevada,82.1520863378561,32,029,114
Washoe County,Nevada,78.0513925556659,32,031,68602
White Pine County,Nevada,77.331702327319,32,033,978
Carson City,Nevada,76.0759210694261,32,510,8887
Belknap County,New Hampshire,78.9765425572637,33,001,6237
Carroll County,New Hampshire,80.3987964851637,33,003,4059
Cheshire County,New Hampshire,79.6549315899787,33,005,8740
Coos County,New Hampshire,77.7566904624372,33,007,4213
Grafton County,New Hampshire,80.7958972296901,33,009,10872
Hillsborough County,New Hampshire,79.961106457,33,011,50383
Merrimack County,New Hampshire,79.896944406018,33,013,15778
Rockingham County,New Hampshire,80.5722617158907,33,015,27000
Strafford County,New Hampshire,79.3588724648595,33,017,16171
Sullivan County,New Hampshire,79.3101148321012,33,019,4619
Atlantic County,New Jersey,77.8521530600694,34,001,32177
Bergen County,New Jersey,82.7841459331159,34,003,115404
Burlington County,New Jersey,79.8891177672761,34,005,36639
Camden County,New Jersey,77.9941919980624,34,007,59521
Cape May County,New Jersey,77.8174523129519,34,009,10743
Cumberland County,New Jersey,76.5983899956285,34,011,16650
Essex County,New Jersey,79.1279957140664,34,013,150005
Gloucester County,New Jersey,78.4528546473843,34,015,20567
Hudson County,New Jersey,80.8927446410993,34,017,164341
Hunterdon County,New Jersey,82.5949449005474,34,019,7240
Mercer County,New Jersey,80.0086536248265,34,021,44721
Middlesex County,New Jersey,81.3455868212664,34,023,95109
Monmouth County,New Jersey,80.5407323412527,34,025,57961
Morris County,New Jersey,82.3050430093915,34,027,43369
Ocean County,New Jersey,79.3134135881165,34,029,41475
Passaic County,New Jersey,80.3632629566964,34,031,74291
Salem County,New Jersey,76.9957396528595,34,033,7078
Somerset County,New Jersey,82.3077441190915,34,035,25468
Sussex County,New Jersey,79.7301681288211,34,037,8364
Union County,New Jersey,81.0094816042937,34,039,73506
Warren County,New Jersey,79.8357744912059,34,041,10724
Bernalillo County,New Mexico,78.8546490996756,35,001,96960
Catron County,New Mexico,80.5674157742152,35,003,182
Chaves County,New Mexico,76.3592769093921,35,005,7879
Colfax County,New Mexico,78.1279729205457,35,007,1788
Curry County,New Mexico,77.2091442392581,35,009,7269
De Baca County,New Mexico,76.3268134354988,35,011,140
Dona Ana County,New Mexico,79.5678444093585,35,013,25528
Eddy County,New Mexico,76.0608338327694,35,015,5392
Grant County,New Mexico,78.1336224698185,35,017,2819
Guadalupe County,New Mexico,77.0277434196729,35,019,249
Hidalgo County,New Mexico,77.3303954630973,35,023,618
Lea County,New Mexico,76.3532422882967,35,025,6336
Lincoln County,New Mexico,79.7473404658248,35,027,1843
Los Alamos County,New Mexico,83.3661088508382,35,028,1867
Luna County,New Mexico,76.1305475773501,35,029,2818
McKinley County,New Mexico,73.9854570377498,35,031,4783
Mora County,New Mexico,78.2960470889447,35,033,201
Otero County,New Mexico,77.741077983499,35,035,8065
Quay County,New Mexico,75.5709021173378,35,037,729
Rio Arriba County,New Mexico,74.5249250355464,35,039,3076
Roosevelt County,New Mexico,77.2923600701536,35,041,2778
Sandoval County,New Mexico,79.5329222656729,35,043,9053
San Juan County,New Mexico,77.5450376132399,35,045,10532
San Miguel County,New Mexico,76.4928133276111,35,047,3490
Santa Fe County,New Mexico,80.6903132828792,35,049,18536
Sierra County,New Mexico,74.170700615297,35,051,1135
Socorro County,New Mexico,75.9007216330492,35,053,1495
Taos County,New Mexico,79.3748635193123,35,055,3718
Torrance County,New Mexico,77.0155535449549,35,057,1033
Union County,New Mexico,77.7889289730296,35,059,571
Cibola County,New Mexico,77.0301333973197,35,006,2211
Valencia County,New Mexico,77.0301333973197,35,061,5454
Albany County,New York,79.7701198593484,36,001,49916
Allegany County,New York,78.6904411635238,36,003,5014
Bronx County,New York,79.5204487385622,36,005,382734
Broome County,New York,78.9113145319182,36,007,26711
Cattaraugus County,New York,77.7124724194294,36,009,9060
Cayuga County,New York,79.7260539214345,36,011,8775
Chautauqua County,New York,78.1486286830134,36,013,16960
Chemung County,New York,77.9747142419321,36,015,11597
Chenango County,New York,77.9777119358862,36,017,4835
Clinton County,New York,79.0107040299518,36,019,10295
Columbia County,New York,79.4055077873989,36,021,6979
Cortland County,New York,78.3077335519743,36,023,6153
Delaware County,New York,78.9854937208,36,025,5048
Dutchess County,New York,80.5666231525529,36,027,32792
Erie County,New York,78.2683664969606,36,029,131773
Essex County,New York,79.7533620347842,36,031,4397
Franklin County,New York,78.603427846964,36,033,5331
Fulton County,New York,78.0893732146743,36,035,7015
Genesee County,New York,78.5297870886686,36,037,6512
Greene County,New York,78.6256488931726,36,039,4721
Hamilton County,New York,79.2751350999949,36,041,299
Herkimer County,New York,79.2202991717235,36,043,7912
Jefferson County,New York,78.4301246168,36,045,19757
Kings County,New York,81.48431204591,36,047,643301
Lewis County,New York,79.5966922541655,36,049,2457
Livingston County,New York,80.1050248285555,36,051,6176
Madison County,New York,80.0138213381424,36,053,6512
Monroe County,New York,79.8769529320068,36,055,103775
Montgomery County,New York,78.1454621522507,36,057,6386
Nassau County,New York,82.2907281933571,36,059,86040
New York County,New York,83.3463940196397,36,061,568686
Niagara County,New York,77.8948425860297,36,063,26158
Oneida County,New York,78.5725661245024,36,065,29877
Onondaga County,New York,79.5342384035168,36,067,63989
Ontario County,New York,79.8189232276269,36,069,11511
Orange County,New York,79.8752070138358,36,071,38604
Orleans County,New York,78.0534169465086,36,073,3556
Oswego County,New York,78.0567876115826,36,075,12528
Otsego County,New York,79.9133834486464,36,077,6420
Putnam County,New York,81.6459688649157,36,079,5829
Queens County,New York,82.7769099972464,36,081,434240
Rensselaer County,New York,78.6653474301292,36,083,22034
Richmond County,New York,80.4149202806685,36,085,51629
Rockland County,New York,82.5773714111356,36,087,29625
Saint Lawrence County,New York,78.6818729374997,36,089,12220
Saratoga County,New York,81.097742534279,36,091,24837
Schenectady County,New York,79.1900873403581,36,093,19035
Schoharie County,New York,80.284423854974,36,095,2856
Schuyler County,New York,78.6566907358426,36,097,1653
Seneca County,New York,79.0111055601777,36,099,3430
Steuben County,New York,78.7315148035998,36,101,11883
Suffolk County,New York,80.6098048159431,36,103,99616
Sullivan County,New York,77.6708257479816,36,105,10244
Tioga County,New York,79.8492499552937,36,107,4145
Tompkins County,New York,80.8667939741583,36,109,16789
Ulster County,New York,79.895531181657,36,111,21084
Warren County,New York,79.7539760640453,36,113,8188
Washington County,New York,78.9372076290656,36,115,6472
Wayne County,New York,78.9471418346346,36,117,7751
Westchester County,New York,82.8722680334026,36,119,131019
Wyoming County,New York,78.7721749226488,36,121,3847
Yates County,New York,79.2421356069522,36,123,2250
Alamance County,North Carolina,77.4351004189055,37,001,19759
Alexander County,North Carolina,77.2627613419192,37,003,3172
Alleghany County,North Carolina,78.1681030116506,37,005,1136
Anson County,North Carolina,74.7977110413217,37,007,3046
Ashe County,North Carolina,77.8357655075109,37,009,2739
Avery County,North Carolina,77.3392635739957,37,011,1705
Beaufort County,North Carolina,76.3203262111432,37,013,5756
Bertie County,North Carolina,76.0001264449391,37,015,1882
Bladen County,North Carolina,75.1395696432652,37,017,4590
Brunswick County,North Carolina,78.1737023622297,37,019,11237
Buncombe County,North Carolina,78.7489593011781,37,021,35796
Burke County,North Carolina,76.3142810900329,37,023,9783
Cabarrus County,North Carolina,77.9812509029711,37,025,17427
Caldwell County,North Carolina,75.8515233727729,37,027,8820
Camden County,North Carolina,79.3326557434893,37,029,488
Carteret County,North Carolina,78.0385483684807,37,031,8696
Caswell County,North Carolina,76.1178987831714,37,033,2489
Catawba County,North Carolina,76.5679088639083,37,035,16902
Chatham County,North Carolina,80.6818981763833,37,037,5220
Cherokee County,North Carolina,76.7490858555962,37,039,1915
Chowan County,North Carolina,77.4201765014566,37,041,1996
Clay County,North Carolina,77.6125101132879,37,043,853
Cleveland County,North Carolina,74.8701928460444,37,045,12067
Columbus County,North Carolina,73.9944105729017,37,047,6197
Craven County,North Carolina,77.3693561150073,37,049,14537
Cumberland County,North Carolina,76.2825262536659,37,051,54799
Currituck County,North Carolina,77.5066129538627,37,053,1803
Dare County,North Carolina,78.7876874487273,37,055,4284
Davidson County,North Carolina,76.3867892744322,37,057,17423
Davie County,North Carolina,78.4978396018632,37,059,3149
Duplin County,North Carolina,78.1208155473713,37,061,7129
Durham County,North Carolina,79.6295549769973,37,063,50053
Edgecombe County,North Carolina,75.1003929434825,37,065,7792
Forsyth County,North Carolina,78.0405311192462,37,067,50627
Franklin County,North Carolina,77.6295236896705,37,069,5484
Gaston County,North Carolina,75.4483994622212,37,071,26342
Gates County,North Carolina,77.2604893948949,37,073,911
Graham County,North Carolina,76.6601407598552,37,075,625
Granville County,North Carolina,77.7061285901511,37,077,5000
Greene County,North Carolina,77.3861807389375,37,079,2162
Guilford County,North Carolina,78.6988971704505,37,081,76526
Halifax County,North Carolina,74.9843163698096,37,083,8226
Harnett County,North Carolina,76.9187871935066,37,085,12941
Haywood County,North Carolina,77.7774822084657,37,087,6799
Henderson County,North Carolina,79.010424613588,37,089,11616
Hertford County,North Carolina,76.5785426079918,37,091,3185
Hoke County,North Carolina,76.6546303047603,37,093,5193
Hyde County,North Carolina,77.0226342974105,37,095,481
Iredell County,North Carolina,77.3264205727588,37,097,15393
Jackson County,North Carolina,78.5686933283605,37,099,5020
Johnston County,North Carolina,77.686757240746,37,101,17264
Jones County,North Carolina,76.5866702030195,37,103,1264
Lee County,North Carolina,77.0021429411632,37,105,6547
Lenoir County,North Carolina,75.1340722740423,37,107,9396
Lincoln County,North Carolina,77.129182368619,37,109,6882
McDowell County,North Carolina,76.6578722191211,37,111,4922
Macon County,North Carolina,77.9475323085871,37,113,3988
Madison County,North Carolina,77.6597024370096,37,115,2065
Martin County,North Carolina,74.9563845384908,37,117,2841
Mecklenburg County,North Carolina,79.8841038582933,37,119,148449
Mitchell County,North Carolina,76.2026389432234,37,121,1517
Montgomery County,North Carolina,77.0485154571842,37,123,3223
Moore County,North Carolina,79.4505323383535,37,125,9570
Nash County,North Carolina,76.1526165839439,37,127,13540
New Hanover County,North Carolina,79.0937895365856,37,129,35329
Northampton County,North Carolina,76.5425258434334,37,131,2328
Onslow County,North Carolina,77.7120721520284,37,133,27143
Orange County,North Carolina,81.3921673503428,37,135,20295
Pamlico County,North Carolina,78.4184636146572,37,137,948
Pasquotank County,North Carolina,76.6556770438141,37,139,5225
Pender County,North Carolina,77.6442816151681,37,141,4598
Perquimans County,North Carolina,78.300893632234,37,143,1242
Person County,North Carolina,76.6770736066068,37,145,4309
Pitt County,North Carolina,78.1410491964298,37,147,30076
Polk County,North Carolina,79.4973381470403,37,149,2270
Randolph County,North Carolina,76.7163950478055,37,151,14234
Richmond County,North Carolina,74.219332471529,37,153,6498
Robeson County,North Carolina,73.80546939652,37,155,15843
Rockingham County,North Carolina,75.740874806244,37,157,11065
Rowan County,North Carolina,75.5247983201335,37,159,16318
Rutherford County,North Carolina,75.5517517365233,37,161,7772
Sampson County,North Carolina,75.9274575254313,37,163,7189
Scotland County,North Carolina,74.7585139297289,37,165,4747
Stanly County,North Carolina,76.4092222408241,37,167,6184
Stokes County,North Carolina,77.0504966262567,37,169,3722
Surry County,North Carolina,76.1398046171799,37,171,8160
Swain County,North Carolina,73.4378511620688,37,173,1347
Transylvania County,North Carolina,80.1007200305786,37,175,3313
Tyrrell County,North Carolina,77.5040035510817,37,177,364
Union County,North Carolina,79.319424338006,37,179,12237
Vance County,North Carolina,74.9078666642312,37,181,6241
Wake County,North Carolina,81.1920875769143,37,183,121251
Warren County,North Carolina,77.6693762130774,37,185,2276
Washington County,North Carolina,76.8197450969722,37,187,1398
Watauga County,North Carolina,81.1707238941957,37,189,9435
Wayne County,North Carolina,76.7450771656926,37,191,18609
Wilkes County,North Carolina,76.5302689189443,37,193,7173
Wilson County,North Carolina,76.6896547506621,37,195,12376
Yadkin County,North Carolina,76.8371746978254,37,197,3340
Yancey County,North Carolina,77.8704323516492,37,199,1683
Adams County,North Dakota,78.9234199822849,38,001,292
Barnes County,North Dakota,79.2224327429324,38,003,1455
Benson County,North Dakota,73.6932770588343,38,005,814
Bottineau County,North Dakota,78.4077135623037,38,009,700
Bowman County,North Dakota,78.7999036631526,38,011,309
Burke County,North Dakota,79.1563583605768,38,013,326
Burleigh County,North Dakota,80.9872877053162,38,015,9990
Cass County,North Dakota,80.9138648763204,38,017,30670
Cavalier County,North Dakota,80.0099997599068,38,019,269
Dickey County,North Dakota,79.7068310912538,38,021,599
Divide County,North Dakota,80.3346942362851,38,023,153
Dunn County,North Dakota,79.651754154465,38,025,254
Eddy County,North Dakota,76.3066776808186,38,027,283
Emmons County,North Dakota,78.8914200546822,38,029,312
Foster County,North Dakota,78.9341095448545,38,031,408
Golden Valley County,North Dakota,81.7399107776812,38,033,209
Grand Forks County,North Dakota,79.5669433489317,38,035,13010
Grant County,North Dakota,79.1177407708572,38,037,265
Griggs County,North Dakota,78.6097249786699,38,039,272
Hettinger County,North Dakota,79.6820171175281,38,041,185
Kidder County,North Dakota,81.4036530210522,38,043,264
LaMoure County,North Dakota,81.4931135092878,38,045,388
Logan County,North Dakota,79.7143156401717,38,047,131
McHenry County,North Dakota,79.5943655541048,38,049,578
McIntosh County,North Dakota,79.8138330205316,38,051,213
McKenzie County,North Dakota,78.3948019571656,38,053,876
McLean County,North Dakota,78.7339538744477,38,055,906
Mercer County,North Dakota,79.8280195898527,38,057,624
Morton County,North Dakota,78.9000599164876,38,059,2359
Mountrail County,North Dakota,75.81449982024,38,061,853
Nelson County,North Dakota,77.0370418909526,38,063,255
Oliver County,North Dakota,82.5849088001178,38,065,103
Pembina County,North Dakota,80.0939351599287,38,067,762
Pierce County,North Dakota,78.4979889953825,38,069,550
Ramsey County,North Dakota,78.0082679133888,38,071,1706
Ransom County,North Dakota,78.1714900385827,38,073,693
Renville County,North Dakota,78.7887452725444,38,075,220
Richland County,North Dakota,81.0709636671078,38,077,1814
Rolette County,North Dakota,72.6392193548457,38,079,1417
Sargent County,North Dakota,80.9829679766512,38,081,395
Sheridan County,North Dakota,83.2961917260817,38,083,83
Sioux County,North Dakota,69.0635644992931,38,085,618
Stark County,North Dakota,80.7207249342251,38,089,2852
Steele County,North Dakota,81.2420440302611,38,091,222
Stutsman County,North Dakota,78.718483840143,38,093,2676
Towner County,North Dakota,78.5379783107305,38,095,200
Traill County,North Dakota,80.2487081309345,38,097,861
Walsh County,North Dakota,78.2999492600519,38,099,1174
Ward County,North Dakota,79.7584657645514,38,101,9141
Wells County,North Dakota,78.8579039778935,38,103,455
Williams County,North Dakota,78.2230922791037,38,105,3185
Adams County,Ohio,74.1398196922422,39,001,2902
Allen County,Ohio,77.5838785041637,39,003,12737
Ashland County,Ohio,78.4481799445742,39,005,5117
Ashtabula County,Ohio,76.0389916706671,39,007,10722
Athens County,Ohio,77.4432045132019,39,009,9620
Auglaize County,Ohio,78.7705595318345,39,011,4625
Belmont County,Ohio,76.7421590402644,39,013,7186
Brown County,Ohio,75.2912350471843,39,015,3672
Butler County,Ohio,77.416746004143,39,017,39781
Carroll County,Ohio,78.0277295575165,39,019,2354
Champaign County,Ohio,77.1481053748653,39,021,3856
Clark County,Ohio,75.4001899284371,39,023,18143
Clermont County,Ohio,78.0904708335493,39,025,18263
Clinton County,Ohio,75.9697808529839,39,027,5298
Columbiana County,Ohio,76.9551920794608,39,029,11535
Coshocton County,Ohio,77.2855771809634,39,031,3778
Crawford County,Ohio,76.38910525193,39,033,5306
Cuyahoga County,Ohio,77.5411243709395,39,035,209087
Darke County,Ohio,77.7066403533765,39,037,5326
Defiance County,Ohio,78.3091320075366,39,039,3679
Delaware County,Ohio,81.7114933866173,39,041,11394
Erie County,Ohio,77.2957349080478,39,043,9909
Fairfield County,Ohio,78.9578169824524,39,045,14769
Fayette County,Ohio,74.528588335813,39,047,4326
Franklin County,Ohio,77.4920287732452,39,049,210203
Fulton County,Ohio,78.5849583378052,39,051,3244
Gallia County,Ohio,74.9345004986377,39,053,2747
Geauga County,Ohio,81.3520138722858,39,055,4653
Greene County,Ohio,79.5405068905344,39,057,20235
Guernsey County,Ohio,76.278917738257,39,059,4126
Hamilton County,Ohio,76.9862564585127,39,061,132659
Hancock County,Ohio,78.7472109982306,39,063,8976
Hardin County,Ohio,76.4385504189967,39,065,3438
Harrison County,Ohio,75.9324840965208,39,067,1488
Henry County,Ohio,78.9120734635178,39,069,2268
Highland County,Ohio,75.6948737225916,39,071,4922
Hocking County,Ohio,76.7913285441359,39,073,2731
Holmes County,Ohio,79.4030143146356,39,075,2987
Huron County,Ohio,77.0724185977001,39,077,6068
Jackson County,Ohio,74.0641521791598,39,079,4354
Jefferson County,Ohio,74.989437043416,39,081,7636
Knox County,Ohio,77.8942945515372,39,083,6448
Lake County,Ohio,78.8589253783596,39,085,23551
Lawrence County,Ohio,74.5993004013106,39,087,6412
Licking County,Ohio,77.8928441475667,39,089,17344
Logan County,Ohio,77.011686972231,39,091,4705
Lorain County,Ohio,78.2939444899525,39,093,33182
Lucas County,Ohio,76.509292915365,39,095,67304
Madison County,Ohio,77.100188572009,39,097,4185
Mahoning County,Ohio,76.7543515795229,39,099,29668
Marion County,Ohio,76.5447466619103,39,101,7590
Medina County,Ohio,80.060849630098,39,103,13392
Meigs County,Ohio,75.4466559339299,39,105,1964
Mercer County,Ohio,79.0589049917846,39,107,3310
Miami County,Ohio,78.1970027186278,39,109,11877
Monroe County,Ohio,77.3642266552989,39,111,1281
Montgomery County,Ohio,76.1985277917956,39,113,84497
Morgan County,Ohio,77.2754134800524,39,115,1410
Morrow County,Ohio,78.066315150497,39,117,2306
Muskingum County,Ohio,76.4206877372992,39,119,10774
Noble County,Ohio,80.8217196766053,39,121,964
Ottawa County,Ohio,78.8746584818262,39,123,3430
Paulding County,Ohio,77.6418725877143,39,125,1690
Perry County,Ohio,76.5926129359398,39,127,4072
Pickaway County,Ohio,76.8580416072219,39,129,4864
Pike County,Ohio,74.2093094526697,39,131,3056
Portage County,Ohio,78.4647282466692,39,133,19385
Preble County,Ohio,76.2950368816641,39,135,3613
Putnam County,Ohio,79.9972599538382,39,137,2069
Richland County,Ohio,77.0618172627183,39,139,14940
Ross County,Ohio,75.5129613517097,39,141,7775
Sandusky County,Ohio,77.535561620987,39,143,5796
Scioto County,Ohio,74.1612078693571,39,145,8968
Seneca County,Ohio,77.9428163870259,39,147,5979
Shelby County,Ohio,78.4741241774847,39,149,4660
Stark County,Ohio,77.9961107477784,39,151,45012
Summit County,Ohio,77.62263133323,39,153,70826
Trumbull County,Ohio,76.5421526524028,39,155,23887
Tuscarawas County,Ohio,78.3059850027201,39,157,9779
Union County,Ohio,78.8242626212528,39,159,4411
Van Wert County,Ohio,78.0883468630201,39,161,2403
Vinton County,Ohio,75.1823096720376,39,163,1227
Warren County,Ohio,79.5473899718419,39,165,16884
Washington County,Ohio,77.1216983830944,39,167,6186
Wayne County,Ohio,78.7492297955312,39,169,11384
Williams County,Ohio,78.3846728788023,39,171,3697
Wood County,Ohio,79.2187948235241,39,173,15915
Wyandot County,Ohio,78.2585930559281,39,175,2671
Adair County,Oklahoma,73.6254381636107,40,001,2350
Alfalfa County,Oklahoma,78.1697412559019,40,003,465
Atoka County,Oklahoma,75.2794505683332,40,005,1321
Beaver County,Oklahoma,78.3274796223916,40,007,553
Beckham County,Oklahoma,74.1370228063229,40,009,3029
Blaine County,Oklahoma,74.7500419219317,40,011,1049
Bryan County,Oklahoma,75.1061536952748,40,013,6085
Caddo County,Oklahoma,73.0958575807903,40,015,2988
Canadian County,Oklahoma,78.1065454396438,40,017,9521
Carter County,Oklahoma,73.3331636401737,40,019,5398
Cherokee County,Oklahoma,75.0914083795382,40,021,5651
Choctaw County,Oklahoma,72.6232243953839,40,023,1597
Cimarron County,Oklahoma,76.7349070848334,40,025,301
Cleveland County,Oklahoma,78.2569711007829,40,027,31535
Coal County,Oklahoma,72.8028491247255,40,029,630
Comanche County,Oklahoma,75.7870275356738,40,031,19207
Cotton County,Oklahoma,74.8190530666699,40,033,601
Craig County,Oklahoma,74.0171750682727,40,035,1188
Creek County,Oklahoma,74.3648048578221,40,037,6626
Custer County,Oklahoma,75.5142206416593,40,039,3930
Delaware County,Oklahoma,75.9230749401333,40,041,3687
Dewey County,Oklahoma,74.6041832073873,40,043,434
Ellis County,Oklahoma,76.6670122150926,40,045,386
Garfield County,Oklahoma,75.8864789207515,40,047,7792
Garvin County,Oklahoma,73.1998478503345,40,049,2733
Grady County,Oklahoma,75.6919110000667,40,051,4684
Grant County,Oklahoma,76.2697448878965,40,053,472
Greer County,Oklahoma,75.3593628406272,40,055,742
Harmon County,Oklahoma,75.8305327448459,40,057,387
Harper County,Oklahoma,76.6815340056397,40,059,291
Haskell County,Oklahoma,73.9668576448237,40,061,1215
Hughes County,Oklahoma,72.8380076648443,40,063,1136
Jackson County,Oklahoma,75.266000946659,40,065,3996
Jefferson County,Oklahoma,73.1641075104129,40,067,610
Johnston County,Oklahoma,73.2277424610758,40,069,1198
Kay County,Oklahoma,74.7454316314071,40,071,5520
Kingfisher County,Oklahoma,76.9171594933786,40,073,1308
Kiowa County,Oklahoma,72.9272456491388,40,075,1243
Latimer County,Oklahoma,74.9127515610244,40,077,1279
Le Flore County,Oklahoma,73.648348076662,40,079,4762
Lincoln County,Oklahoma,75.0448100173994,40,081,3099
Logan County,Oklahoma,78.2837363638587,40,083,3197
Love County,Oklahoma,75.1229684103395,40,085,817
McClain County,Oklahoma,76.3000530891004,40,087,2319
McCurtain County,Oklahoma,72.9659260487333,40,089,4178
McIntosh County,Oklahoma,73.882960531777,40,091,1632
Major County,Oklahoma,76.5563419513806,40,093,752
Marshall County,Oklahoma,75.8025362376354,40,095,1233
Mayes County,Oklahoma,74.868201279142,40,097,3936
Murray County,Oklahoma,74.0149556607309,40,099,1367
Muskogee County,Oklahoma,72.9060158911358,40,101,8732
Noble County,Oklahoma,76.5061466402946,40,103,1243
Nowata County,Oklahoma,75.6259955553885,40,105,763
Okfuskee County,Oklahoma,72.1689873112421,40,107,1120
Oklahoma County,Oklahoma,75.6943551097149,40,109,114297
Okmulgee County,Oklahoma,73.4430163228807,40,111,4581
Osage County,Oklahoma,77.5190175783478,40,113,3895
Ottawa County,Oklahoma,73.3888898509792,40,115,3302
Pawnee County,Oklahoma,74.3257358572128,40,117,1487
Payne County,Oklahoma,78.1645944130328,40,119,14729
Pittsburg County,Oklahoma,73.7911527270609,40,121,5160
Pontotoc County,Oklahoma,74.3062093161928,40,123,4936
Pottawatomie County,Oklahoma,74.2646743663457,40,125,7213
Pushmataha County,Oklahoma,73.6021863072196,40,127,1271
Roger Mills County,Oklahoma,77.7128136786197,40,129,277
Rogers County,Oklahoma,77.2207321717224,40,131,6901
Seminole County,Oklahoma,72.064897940838,40,133,2434
Sequoyah County,Oklahoma,73.6577109953549,40,135,4446
Stephens County,Oklahoma,75.0857782414765,40,137,5164
Texas County,Oklahoma,76.6463610353092,40,139,2543
Tillman County,Oklahoma,75.112964662035,40,141,799
Tulsa County,Oklahoma,76.3967859461289,40,143,94491
Wagoner County,Oklahoma,77.5447369562034,40,145,4741
Washington County,Oklahoma,77.0063201987648,40,147,5787
Washita County,Oklahoma,75.872657785789,40,149,1357
Woods County,Oklahoma,76.944928125586,40,151,1161
Woodward County,Oklahoma,76.4647048085824,40,153,2085
Baker County,Oregon,78.2373688806571,41,001,2352
Benton County,Oregon,82.587836401541,41,003,14038
Clackamas County,Oregon,80.6435537531434,41,005,45701
Clatsop County,Oregon,78.5760490452586,41,007,5879
Columbia County,Oregon,79.314947458013,41,009,4985
Coos County,Oregon,76.8056832718512,41,011,8834
Crook County,Oregon,78.955841168142,41,013,2620
Curry County,Oregon,77.0906842398896,41,015,3333
Deschutes County,Oregon,80.7137275209048,41,017,22267
Douglas County,Oregon,77.3425989121329,41,019,13683
Gilliam County,Oregon,80.7011937964984,41,021,324
Grant County,Oregon,80.1196081528038,41,023,984
Harney County,Oregon,78.5189587705838,41,025,1093
Hood River County,Oregon,80.5883423962647,41,027,2761
Jackson County,Oregon,78.8209906253296,41,029,31393
Jefferson County,Oregon,77.6356056265162,41,031,2726
Josephine County,Oregon,76.9107132408798,41,033,11613
Klamath County,Oregon,76.8405095046063,41,035,9361
Lake County,Oregon,78.4231234054691,41,037,1205
Lane County,Oregon,79.311180340828,41,039,58588
Lincoln County,Oregon,78.0495896049876,41,041,7219
Linn County,Oregon,78.1088373606877,41,043,14870
Malheur County,Oregon,78.1393064962786,41,045,3888
Marion County,Oregon,79.1737872528385,41,047,45019
Morrow County,Oregon,79.6762359545983,41,049,1004
Multnomah County,Oregon,79.2360266012536,41,051,140226
Polk County,Oregon,80.3935808882328,41,053,9783
Sherman County,Oregon,80.9425881892712,41,055,290
Tillamook County,Oregon,79.1905330223333,41,057,3086
Umatilla County,Oregon,78.5143711174842,41,059,9693
Union County,Oregon,79.0988223445195,41,061,3744
Wallowa County,Oregon,80.2612424663334,41,063,782
Wasco County,Oregon,77.5869446630261,41,065,3378
Washington County,Oregon,82.2082254134814,41,067,78772
Wheeler County,Oregon,79.5760583465721,41,069,175
Yamhill County,Oregon,79.8816043797466,41,071,10644
Adams County,Pennsylvania,79.62475575826,42,001,8883
Allegheny County,Pennsylvania,78.3850411159457,42,003,181386
Armstrong County,Pennsylvania,77.4564842780653,42,005,6697
Beaver County,Pennsylvania,77.6522904045578,42,007,18849
Bedford County,Pennsylvania,78.6662583857328,42,009,4072
Berks County,Pennsylvania,79.3617205825892,42,011,43033
Blair County,Pennsylvania,77.1638814887792,42,013,14201
Bradford County,Pennsylvania,78.3870827345871,42,015,6071
Bucks County,Pennsylvania,80.0123828192628,42,017,50721
Butler County,Pennsylvania,78.990472042661,42,019,16960
Cambria County,Pennsylvania,77.0315821727508,42,021,15194
Cameron County,Pennsylvania,78.9552078416077,42,023,611
Carbon County,Pennsylvania,76.8203237865675,42,025,5464
Centre County,Pennsylvania,82.1226610484097,42,027,23127
Chester County,Pennsylvania,81.1304064196221,42,029,44973
Clarion County,Pennsylvania,78.0241938117339,42,031,4593
Clearfield County,Pennsylvania,77.9585341186031,42,033,7469
Clinton County,Pennsylvania,78.50446416128,42,035,4264
Columbia County,Pennsylvania,78.6763670498851,42,037,7962
Crawford County,Pennsylvania,77.4242009357533,42,039,9161
Cumberland County,Pennsylvania,80.0273421804342,42,041,27492
Dauphin County,Pennsylvania,78.5338770560906,42,043,38752
Delaware County,Pennsylvania,78.5518714491918,42,045,60300
Elk County,Pennsylvania,78.3636866331361,42,047,2657
Erie County,Pennsylvania,77.8241800940365,42,049,35696
Fayette County,Pennsylvania,75.8861949687061,42,051,14803
Forest County,Pennsylvania,76.8450379582968,42,053,339
Franklin County,Pennsylvania,79.5718318389531,42,055,15706
Fulton County,Pennsylvania,78.1599878812407,42,057,1350
Greene County,Pennsylvania,76.3942332445119,42,059,3891
Huntingdon County,Pennsylvania,78.8582539520489,42,061,4036
Indiana County,Pennsylvania,78.7303207198543,42,063,9761
Jefferson County,Pennsylvania,77.4615372609809,42,065,4726
