County,State,mean_life_expectancy,State_FIPS,County_FIPS,Bachelor's Degree or Higher (%)
Knox County,Missouri,76.892382316364,29,103,15.5
Laclede County,Missouri,75.2201185935018,29,105,13.7
Lafayette County,Missouri,76.9946833235717,29,107,18.3
Lawrence County,Missouri,75.637616668498,29,109,16.2
Lewis County,Missouri,76.6633899321273,29,111,13.9
Lincoln County,Missouri,76.4392221102157,29,113,15.2
Linn County,Missouri,75.9090059889778,29,115,14.6
Livingston County,Missouri,77.1076817066787,29,117,19.8
McDonald County,Missouri,74.1506085795942,29,119,13.3
Macon County,Missouri,76.8082103034532,29,121,15.8
Madison County,Missouri,74.1798669555744,29,123,12.3
Maries County,Missouri,76.8018967094093,29,125,14.0
Marion County,Missouri,76.4760309621211,29,127,20.5
Mercer County,Missouri,78.1201184763289,29,129,16.9
Miller County,Missouri,76.3610301142528,29,131,15.7
Mississippi County,Missouri,73.0614222925145,29,133,11.4
Moniteau County,Missouri,77.8427469694888,29,135,18.3
Monroe County,Missouri,77.9314372486008,29,137,14.0
Montgomery County,Missouri,75.4018806179993,29,139,13.5
Morgan County,Missouri,75.1304778089902,29,141,11.7
New Madrid County,Missouri,72.639795942441,29,143,11.1
Newton County,Missouri,75.9737053299932,29,145,18.4
Nodaway County,Missouri,79.350497632751,29,147,25.0
Oregon County,Missouri,75.1246219997085,29,149,12.6
Osage County,Missouri,78.459699014847,29,151,19.1
Ozark County,Missouri,75.5770517760233,29,153,11.5
Pemiscot County,Missouri,71.0926160349727,29,155,11.7
Perry County,Missouri,77.9157637962601,29,157,16.1
Pettis County,Missouri,76.9851005856482,29,159,17.2
Phelps County,Missouri,76.3605604296482,29,161,27.9
Pike County,Missouri,76.5102635775106,29,163,13.3
Platte County,Missouri,80.4068406101437,29,165,40.7
Polk County,Missouri,76.2086198920621,29,167,19.6
Pulaski County,Missouri,76.2567199287667,29,169,23.9
Putnam County,Missouri,76.7862120780622,29,171,18.4
Ralls County,Missouri,78.547228664935,29,173,12.7
Randolph County,Missouri,75.6923798961096,29,175,14.4
Ray County,Missouri,76.1086006112267,29,177,13.9
Reynolds County,Missouri,74.3460258429374,29,179,9.1
Ripley County,Missouri,73.0307306046915,29,181,11.3
Saint Charles County,Missouri,80.2385629454124,29,183,36.1
Saint Clair County,Missouri,76.1482798217245,29,185,11.4
Sainte Genevieve County,Missouri,78.0732448724097,29,186,13.9
Saint Francois County,Missouri,74.2670325238622,29,187,13.8
Saint Louis County,Missouri,78.304545180462,29,189,42.4
Saline County,Missouri,76.9597178212009,29,195,18.8
Schuyler County,Missouri,77.1266906455237,29,197,12.5
Scotland County,Missouri,77.0819802975309,29,199,14.0
Scott County,Missouri,75.0037671002209,29,201,13.9
Shannon County,Missouri,75.7220915629154,29,203,15.0
Shelby County,Missouri,77.0932374839413,29,205,14.0
Stoddard County,Missouri,74.905059998996,29,207,13.6
Stone County,Missouri,77.8851911888352,29,209,16.9
Sullivan County,Missouri,76.1729793498236,29,211,11.6
Taney County,Missouri,77.1720372389984,29,213,18.4
Texas County,Missouri,76.1836191776279,29,215,13.5
Vernon County,Missouri,75.5919702593861,29,217,16.2
Warren County,Missouri,78.1703536028327,29,219,18.2
Washington County,Missouri,73.3970322681883,29,221,8.0
Wayne County,Missouri,73.9493713102408,29,223,11.9
Webster County,Missouri,77.1514639743976,29,225,16.2
Worth County,Missouri,77.8485881088769,29,227,17.3
Wright County,Missouri,74.3804142044072,29,229,11.2
Saint Louis City,Missouri,74.1606229289921,29,510,33.0
Beaverhead County,Montana,80.3567546460644,30,001,30.9
Big Horn County,Montana,71.8390375254802,30,003,15.7
Blaine County,Montana,75.0203119374401,30,005,19.6
Broadwater County,Montana,79.7607569090247,30,007,27.3
Carbon County,Montana,80.4371995857338,30,009,29.2
Carter County,Montana,79.0737193006343,30,011,17.1
Cascade County,Montana,77.8157844829449,30,013,25.9
Chouteau County,Montana,79.0330161384425,30,015,24.7
Custer County,Montana,77.1146902302252,30,017,19.9
Daniels County,Montana,78.4881065918359,30,019,23.7
Dawson County,Montana,78.3392884985031,30,021,18.9
Deer Lodge County,Montana,76.4084098881533,30,023,15.9
Fallon County,Montana,78.0398156556672,30,025,14.8
Fergus County,Montana,77.7831351339856,30,027,28.6
Flathead County,Montana,79.0696490206195,30,029,28.9
Gallatin County,Montana,81.9260802587179,30,031,48.0
Garfield County,Montana,78.2934668444075,30,033,14.6
Glacier County,Montana,72.2073544092388,30,035,18.3
Granite County,Montana,81.3195482433669,30,039,25.0
Hill County,Montana,76.8848001456293,30,041,23.5
Jefferson County,Montana,78.8171639229031,30,043,33.1
Judith Basin County,Montana,80.3359810265459,30,045,31.3
Lake County,Montana,77.8825747289604,30,047,24.9
Lewis and Clark County,Montana,79.3492080689681,30,049,37.5
Liberty County,Montana,81.4693815671394,30,051,18.4
Lincoln County,Montana,77.8780072541581,30,053,19.0
McCone County,Montana,78.3449203753503,30,055,16.4
Madison County,Montana,80.8280839479865,30,057,26.6
Meagher County,Montana,78.7642613654942,30,059,21.2
Mineral County,Montana,77.4830215533476,30,061,12.7
Missoula County,Montana,79.5679554633963,30,063,41.8
Musselshell County,Montana,76.2500373314585,30,065,14.6
Phillips County,Montana,77.0456003695386,30,071,17.4
Pondera County,Montana,78.0197327181239,30,073,22.7
Powder River County,Montana,79.6313712156185,30,075,25.4
Powell County,Montana,77.2139810296291,30,077,18.0
Prairie County,Montana,77.9667450461633,30,079,19.2
Ravalli County,Montana,79.5217239146147,30,081,25.8
Richland County,Montana,77.3229583318575,30,083,18.4
Roosevelt County,Montana,69.5686256927579,30,085,14.2
Rosebud County,Montana,74.9232638459854,30,087,19.8
Sanders County,Montana,77.7222952098578,30,089,16.4
Sheridan County,Montana,76.7787104225126,30,091,20.1
Silver Bow County,Montana,76.4030271959376,30,093,25.9
Stillwater County,Montana,79.4128800579175,30,095,25.4
Sweet Grass County,Montana,80.7056482859872,30,097,24.7
Teton County,Montana,79.9198387441154,30,099,22.3
Toole County,Montana,77.6961616949182,30,101,14.7
Valley County,Montana,78.0452646203171,30,105,21.5
Wheatland County,Montana,78.5026231700647,30,107,19.1
Wibaux County,Montana,76.9683079438899,30,109,20.1
Yellowstone County,Montana,78.3232377631065,30,111,29.2
Park County,Montana,79.6317288177496,30,067,35.2
Adams County,Nebraska,79.0525155123409,31,001,22.6
Antelope County,Nebraska,80.5511445738499,31,003,18.6
Boone County,Nebraska,80.6610360352255,31,011,17.7
Box Butte County,Nebraska,77.9992431676252,31,013,15.7
Boyd County,Nebraska,78.5176114062662,31,015,19.6
Brown County,Nebraska,79.8902058490869,31,017,18.7
Buffalo County,Nebraska,80.3288917068739,31,019,33.5
Burt County,Nebraska,78.1762292069221,31,021,17.8
Butler County,Nebraska,78.835044248591,31,023,17.4
Cass County,Nebraska,78.9129758509613,31,025,24.9
Cedar County,Nebraska,80.5415516276861,31,027,17.6
Chase County,Nebraska,78.5440018794425,31,029,18.5
Cherry County,Nebraska,78.7648341079006,31,031,19.1
Cheyenne County,Nebraska,79.0538103484725,31,033,24.4
Clay County,Nebraska,78.3495560556217,31,035,18.6
Colfax County,Nebraska,80.1515415245986,31,037,13.9
Cuming County,Nebraska,81.355503607122,31,039,20.0
Custer County,Nebraska,79.2227964200196,31,041,21.4
Dakota County,Nebraska,78.0846377526437,31,043,13.0
Dawes County,Nebraska,79.3299559361499,31,045,34.7
Dawson County,Nebraska,78.9843453820713,31,047,15.2
Deuel County,Nebraska,78.5743904886826,31,049,17.8
Dixon County,Nebraska,79.2246186182312,31,051,19.0
Dodge County,Nebraska,78.0694961678048,31,053,18.9
Douglas County,Nebraska,78.8066749887246,31,055,37.6
Dundy County,Nebraska,77.8723285113915,31,057,19.5
Fillmore County,Nebraska,78.2123606646124,31,059,19.5
Franklin County,Nebraska,78.4692012525898,31,061,18.8
Frontier County,Nebraska,82.0839954600604,31,063,18.7
Furnas County,Nebraska,78.0169715047797,31,065,16.8
Gage County,Nebraska,77.887071724208,31,067,20.1
Garden County,Nebraska,78.1623373928932,31,069,21.9
Garfield County,Nebraska,79.0542467878298,31,071,18.5
Gosper County,Nebraska,80.1522953509518,31,073,20.9
Greeley County,Nebraska,80.3497848679456,31,077,16.6
Hall County,Nebraska,78.5644559316674,31,079,19.0
Hamilton County,Nebraska,80.393687464157,31,081,25.3
Harlan County,Nebraska,79.6448789596166,31,083,16.5
Hitchcock County,Nebraska,78.1682464665856,31,087,14.7
Holt County,Nebraska,79.6817846545537,31,089,21.2
Howard County,Nebraska,79.8490732094202,31,093,20.3
Jefferson County,Nebraska,77.8250846251041,31,095,14.9
Johnson County,Nebraska,78.0489404720564,31,097,16.0
Kearney County,Nebraska,79.1345955364172,31,099,23.9
Keith County,Nebraska,78.6750105127267,31,101,21.6
Kimball County,Nebraska,77.3624201193175,31,105,15.6
Knox County,Nebraska,79.2064207818246,31,107,20.2
Lancaster County,Nebraska,80.2467379200379,31,109,37.3
Lincoln County,Nebraska,78.7122435968011,31,111,21.7
Madison County,Nebraska,78.6845729335245,31,119,19.7
Merrick County,Nebraska,79.117684998026,31,121,16.0
Morrill County,Nebraska,77.7101669082474,31,123,19.0
Nance County,Nebraska,77.4915631208253,31,125,17.3
Nemaha County,Nebraska,78.191002715473,31,127,28.8
Nuckolls County,Nebraska,79.0048432194606,31,129,16.6
Otoe County,Nebraska,79.2029892243117,31,131,20.7
Pawnee County,Nebraska,79.1203572107815,31,133,16.2
Perkins County,Nebraska,80.0408749926605,31,135,23.1
Phelps County,Nebraska,79.3821272829162,31,137,23.3
Pierce County,Nebraska,80.0853531041232,31,139,21.4
Platte County,Nebraska,80.4192959668295,31,141,21.4
Polk County,Nebraska,80.238782508351,31,143,21.5
Red Willow County,Nebraska,78.5996151257166,31,145,18.2
Richardson County,Nebraska,77.5540894205444,31,147,19.1
Rock County,Nebraska,78.9865697003342,31,149,17.5
Saline County,Nebraska,77.9152461036143,31,151,14.6
Sarpy County,Nebraska,80.9250168896854,31,153,38.4
Saunders County,Nebraska,79.3299188104055,31,155,26.1
Scotts Bluff County,Nebraska,77.3865616887844,31,157,21.4
Seward County,Nebraska,79.0444615465753,31,159,27.2
Sheridan County,Nebraska,77.8931881285531,31,161,25.1
Sherman County,Nebraska,79.4296905835757,31,163,15.9
Sioux County,Nebraska,83.0381098729827,31,165,29.1
Stanton County,Nebraska,80.961513359994,31,167,19.2
Thayer County,Nebraska,78.4001331659507,31,169,19.6
Thurston County,Nebraska,73.6673570642477,31,173,15.9
Valley County,Nebraska,79.8812117118376,31,175,20.6
Washington County,Nebraska,80.0262523453312,31,177,30.6
Wayne County,Nebraska,82.8762235553871,31,179,36.3
Webster County,Nebraska,77.2713255754193,31,181,20.8
York County,Nebraska,79.6936440180167,31,185,28.3
Churchill County,Nevada,75.6780181908323,32,001,16.6
Clark County,Nevada,78.4682302863341,32,003,22.8
Douglas County,Nevada,80.9164948210828,32,005,26.3
Elko County,Nevada,78.2906069640208,32,007,18.1
Eureka County,Nevada,77.9987474016483,32,011,16.6
Humboldt County,Nevada,76.5834301638411,32,013,14.0
Lander County,Nevada,76.8323338566656,32,015,14.1
Lincoln County,Nevada,77.8753967245755,32,017,22.7
Lyon County,Nevada,76.326543578643,32,019,14.5
Mineral County,Nevada,74.1816027698615,32,021,11.8
Nye County,Nevada,73.9499116645158,32,023,12.1
Pershing County,Nevada,78.2360321514631,32,027,11.0
Storey County,Nevada,82.3381765495412,32,029,23.1
Washoe County,Nevada,78.0187003291766,32,031,29.0
White Pine County,Nevada,77.2328478228953,32,033,14.0
Carson City,Nevada,75.4096636819887,32,510,21.0
Belknap County,New Hampshire,78.1781858900434,33,001,30.5
Carroll County,New Hampshire,79.8000532932746,33,003,33.6
Cheshire County,New Hampshire,79.3167986524017,33,005,31.4
Coos County,New Hampshire,76.88369738533,33,007,17.8
Grafton County,New Hampshire,80.5367136348045,33,009,38.9
Hillsborough County,New Hampshire,79.5843340171471,33,011,36.3
Merrimack County,New Hampshire,79.4112423819705,33,013,34.9
Rockingham County,New Hampshire,80.3306877779191,33,015,39.6
Strafford County,New Hampshire,78.5720417534059,33,017,34.8
Sullivan County,New Hampshire,78.8665502892163,33,019,26.8
Atlantic County,New Jersey,77.5116887852029,34,001,25.9
Bergen County,New Jersey,82.9599950519171,34,003,47.6
Burlington County,New Jersey,79.6357202749807,34,005,36.4
Camden County,New Jersey,77.6341781005181,34,007,30.6
Cape May County,New Jersey,77.3834896824315,34,009,30.5
Cumberland County,New Jersey,75.8644655406486,34,011,14.3
Essex County,New Jersey,79.3208327496225,34,013,33.3
Gloucester County,New Jersey,78.176487278906,34,015,29.9
Hudson County,New Jersey,81.6585056029341,34,017,38.6
Hunterdon County,New Jersey,83.0587419573264,34,019,49.6
Mercer County,New Jersey,80.2398531893098,34,021,40.4
Middlesex County,New Jersey,81.5057402046194,34,023,41.5
Monmouth County,New Jersey,80.6045692039829,34,025,43.3
Morris County,New Jersey,82.4687612223012,34,027,51.9
Ocean County,New Jersey,79.0675016946263,34,029,27.5
Passaic County,New Jersey,80.4357822045839,34,031,26.7
Salem County,New Jersey,76.2835326381673,34,033,20.3
Somerset County,New Jersey,82.4845153083104,34,035,53.0
Sussex County,New Jersey,79.5953178361075,34,037,33.7
Union County,New Jersey,81.2785990248023,34,039,33.4
Warren County,New Jersey,79.8332922337056,34,041,30.4
Bernalillo County,New Mexico,78.4631251536255,35,001,32.8
Catron County,New Mexico,79.5038886206945,35,003,24.8
Chaves County,New Mexico,75.7527908741292,35,005,19.3
Colfax County,New Mexico,77.6489594257952,35,007,22.1
Curry County,New Mexico,76.8800326394988,35,009,19.7
De Baca County,New Mexico,75.8060462495044,35,011,9.5
Dona Ana County,New Mexico,79.5829172449782,35,013,27.5
Eddy County,New Mexico,75.370673266489,35,015,17.0
Grant County,New Mexico,77.6325682798311,35,017,27.4
Guadalupe County,New Mexico,76.2985409240566,35,019,13.9
Hidalgo County,New Mexico,76.6095321954911,35,023,15.4
Lea County,New Mexico,75.8116495360663,35,025,13.1
Lincoln County,New Mexico,79.2420589855917,35,027,28.6
Los Alamos County,New Mexico,83.3764667017812,35,028,64.6
Luna County,New Mexico,75.6043502933621,35,029,12.5
McKinley County,New Mexico,72.7432763890307,35,031,11.0
Mora County,New Mexico,77.6692807624501,35,033,13.2
Otero County,New Mexico,77.6532366856244,35,035,17.6
Quay County,New Mexico,75.0554980355093,35,037,15.2
Rio Arriba County,New Mexico,73.7700335845048,35,039,18.1
Roosevelt County,New Mexico,77.244510437161,35,041,22.7
Sandoval County,New Mexico,79.0809895701612,35,043,29.7
San Juan County,New Mexico,76.8066035480058,35,045,15.5
San Miguel County,New Mexico,76.4581687011618,35,047,19.3
Santa Fe County,New Mexico,80.7607916825501,35,049,41.0
Sierra County,New Mexico,73.8184750508833,35,051,17.7
Socorro County,New Mexico,75.8920772798454,35,053,19.6
Taos County,New Mexico,78.9133503182797,35,055,28.0
Torrance County,New Mexico,76.4797524570339,35,057,17.7
Union County,New Mexico,76.9680582513767,35,059,15.9
Cibola County,New Mexico,76.6270382044182,35,006,12.4
Valencia County,New Mexico,76.6270382044182,35,061,17.1
Albany County,New York,79.9139117072393,36,001,39.7
Allegany County,New York,78.3915536498671,36,003,20.5
Bronx County,New York,79.9693321166561,36,005,19.1
Broome County,New York,78.775908389097,36,007,27.8
Cattaraugus County,New York,77.6572707109308,36,009,18.1
Cayuga County,New York,79.5811141675296,36,011,21.6
Chautauqua County,New York,77.9138560168009,36,013,20.8
Chemung County,New York,77.4337755495673,36,015,24.4
Chenango County,New York,77.6583432911403,36,017,17.4
Clinton County,New York,79.1940769494904,36,019,22.2
Columbia County,New York,79.4415380342934,36,021,29.5
Cortland County,New York,78.4731797931453,36,023,24.8
Delaware County,New York,78.9626551601511,36,025,21.3
Dutchess County,New York,80.6773219277295,36,027,34.0
Erie County,New York,78.3156863561676,36,029,32.2
Essex County,New York,79.7970200062179,36,031,24.6
Franklin County,New York,78.780716179322,36,033,18.4
Fulton County,New York,78.063119884943,36,035,17.0
Genesee County,New York,78.6467269083353,36,037,21.2
Greene County,New York,78.5510325652629,36,039,20.3
Hamilton County,New York,78.6855924296625,36,041,21.6
Herkimer County,New York,78.9647936561101,36,043,21.5
Jefferson County,New York,78.201281513417,36,045,20.8
Kings County,New York,82.1302486225052,36,047,34.1
Lewis County,New York,79.3763763876438,36,049,15.5
Livingston County,New York,80.0099701339894,36,051,24.5
Madison County,New York,80.3233852767477,36,053,26.7
Monroe County,New York,79.8122222027901,36,055,36.7
Montgomery County,New York,77.7938229899518,36,057,16.0
Nassau County,New York,82.6140970755494,36,059,43.5
New York County,New York,84.099388128983,36,061,60.4
Niagara County,New York,77.7461295458085,36,063,23.5
Oneida County,New York,78.4126171606775,36,065,23.8
Onondaga County,New York,79.4381188472215,36,067,34.3
Ontario County,New York,79.8011318926723,36,069,32.1
Orange County,New York,80.0160816501403,36,071,28.7
Orleans County,New York,78.062075513612,36,073,15.9
Oswego County,New York,78.0393976328105,36,075,18.0
Otsego County,New York,79.9978002217737,36,077,28.5
Putnam County,New York,82.075006033779,36,079,38.9
Queens County,New York,83.2695186379422,36,081,30.6
Rensselaer County,New York,78.8901325871064,36,083,29.3
Richmond County,New York,80.672663522285,36,085,31.4
Rockland County,New York,82.74883992548,36,087,40.4
Saint Lawrence County,New York,78.943237238682,36,089,22.8
Saratoga County,New York,81.1050588226645,36,091,39.6
Schenectady County,New York,78.9609582069655,36,093,30.6
Schoharie County,New York,80.3448823678478,36,095,20.5
Schuyler County,New York,78.55191442678,36,097,20.8
Seneca County,New York,78.6728014580699,36,099,20.0
Steuben County,New York,78.6082775034394,36,101,22.3
Suffolk County,New York,80.6588936930021,36,103,34.4
Sullivan County,New York,77.7046216442445,36,105,22.4
Tioga County,New York,79.8382253886736,36,107,25.0
Tompkins County,New York,80.9203143999798,36,109,51.6
Ulster County,New York,79.9034618171244,36,111,31.0
Warren County,New York,79.4965456723306,36,113,28.4
Washington County,New York,78.7592408110319,36,115,20.2
Wayne County,New York,78.9826518705452,36,117,21.2
Westchester County,New York,83.1794603373677,36,119,47.3
Wyoming County,New York,78.73039737454,36,121,15.0
Yates County,New York,78.8873128234931,36,123,23.2
Alamance County,North Carolina,77.0685812118075,37,001,22.1
Alexander County,North Carolina,76.9614797384164,37,003,13.3
Alleghany County,North Carolina,77.4610663449365,37,005,18.6
Anson County,North Carolina,74.0725353996096,37,007,9.5
Ashe County,North Carolina,77.5708551395377,37,009,19.5
Avery County,North Carolina,77.0334577277727,37,011,19.8
Beaufort County,North Carolina,75.8656244655181,37,013,18.6
Bertie County,North Carolina,75.7424752634519,37,015,11.5
Bladen County,North Carolina,74.491634981349,37,017,14.8
Brunswick County,North Carolina,78.1589076049795,37,019,27.0
Buncombe County,North Carolina,78.4995796907722,37,021,36.6
Burke County,North Carolina,76.1749984603412,37,023,16.9
Cabarrus County,North Carolina,78.1727913293198,37,025,28.6
Caldwell County,North Carolina,75.5540825976302,37,027,13.8
Camden County,North Carolina,78.5465130730104,37,029,20.4
Carteret County,North Carolina,77.5678331973906,37,031,25.9
Caswell County,North Carolina,76.0021798237954,37,033,13.2
Catawba County,North Carolina,76.478381783831,37,035,21.6
Chatham County,North Carolina,80.8774065251652,37,037,38.8
Cherokee County,North Carolina,76.3339705471513,37,039,19.2
Chowan County,North Carolina,76.6676580195293,37,041,20.1
Clay County,North Carolina,77.2144504829415,37,043,21.0
Cleveland County,North Carolina,74.3062977333663,37,045,16.3
Columbus County,North Carolina,73.5033437802957,37,047,12.0
Craven County,North Carolina,76.8620107986492,37,049,22.5
Cumberland County,North Carolina,75.9008703194555,37,051,24.1
Currituck County,North Carolina,77.3684271228857,37,053,21.9
Dare County,North Carolina,78.5910842103186,37,055,29.0
Davidson County,North Carolina,76.034033453837,37,057,18.2
Davie County,North Carolina,78.0721369913083,37,059,23.6
Duplin County,North Carolina,77.8749208760201,37,061,10.3
Durham County,North Carolina,79.6085908292452,37,063,46.9
Edgecombe County,North Carolina,74.1444129296281,37,065,10.4
Forsyth County,North Carolina,77.7337376342516,37,067,33.6
Franklin County,North Carolina,77.3732837790396,37,069,20.4
Gaston County,North Carolina,75.2607193448041,37,071,19.8
Gates County,North Carolina,76.6934981276761,37,073,14.5
Graham County,North Carolina,76.0046716071594,37,075,14.0
Granville County,North Carolina,77.6208069729872,37,077,19.4
Greene County,North Carolina,76.7187243484012,37,079,9.2
Guilford County,North Carolina,78.1284607112066,37,081,34.5
Halifax County,North Carolina,74.2365160040583,37,083,13.4
Harnett County,North Carolina,76.6437455995481,37,085,19.3
Haywood County,North Carolina,77.2352947896465,37,087,23.8
Henderson County,North Carolina,78.9815818111703,37,089,29.7
Hertford County,North Carolina,76.0118361211626,37,091,15.0
Hoke County,North Carolina,76.1136816318135,37,093,17.8
Hyde County,North Carolina,76.1438696161462,37,095,8.7
Iredell County,North Carolina,77.357021743989,37,097,25.7
Jackson County,North Carolina,78.2288135049887,37,099,29.4
Johnston County,North Carolina,77.4768308696818,37,101,21.2
Jones County,North Carolina,75.7510626278929,37,103,14.0
Lee County,North Carolina,76.3545229448186,37,105,20.8
Lenoir County,North Carolina,74.6642352518742,37,107,13.7
Lincoln County,North Carolina,76.9459492032992,37,109,19.7
McDowell County,North Carolina,76.5717330412652,37,111,14.6
Macon County,North Carolina,77.6223541339364,37,113,22.8
Madison County,North Carolina,77.4210798913749,37,115,24.7
Martin County,North Carolina,74.5781002527635,37,117,15.8
Mecklenburg County,North Carolina,80.0022618256787,37,119,43.1
Mitchell County,North Carolina,75.701933067287,37,121,17.5
Montgomery County,North Carolina,76.4162794240619,37,123,14.5
Moore County,North Carolina,79.2661336140771,37,125,34.2
Nash County,North Carolina,75.5215836377358,37,127,19.6
New Hanover County,North Carolina,79.0100379478553,37,129,37.9
Northampton County,North Carolina,76.2227779273298,37,131,11.3
Onslow County,North Carolina,76.8468827907199,37,133,19.5
Orange County,North Carolina,81.5272589542262,37,135,57.7
Pamlico County,North Carolina,77.5020851830226,37,137,19.2
Pasquotank County,North Carolina,76.248957280179,37,139,18.9
Pender County,North Carolina,77.5179135118989,37,141,23.1
Perquimans County,North Carolina,78.1894276451611,37,143,17.4
Person County,North Carolina,76.3367551338297,37,145,14.9
Pitt County,North Carolina,78.0093368543586,37,147,29.5
Polk County,North Carolina,79.0932250165005,37,149,31.8
Randolph County,North Carolina,76.1902898644823,37,151,15.1
Richmond County,North Carolina,73.684288368266,37,153,13.8
Robeson County,North Carolina,73.0410766227454,37,155,12.6
Rockingham County,North Carolina,75.1194009898642,37,157,13.8
Rowan County,North Carolina,75.2040569313551,37,159,17.6
Rutherford County,North Carolina,75.3332758510106,37,161,16.7
Sampson County,North Carolina,75.478975907429,37,163,11.9
Scotland County,North Carolina,74.1796581919861,37,165,14.7
Stanly County,North Carolina,75.9833101663133,37,167,16.1
Stokes County,North Carolina,76.4091632164185,37,169,14.3
Surry County,North Carolina,75.5711430992343,37,171,15.3
Swain County,North Carolina,72.7994660491399,37,173,15.3
Transylvania County,North Carolina,79.8695641663562,37,175,29.7
Tyrrell County,North Carolina,77.0893555847302,37,177,8.2
Union County,North Carolina,79.3630513356347,37,179,33.6
Vance County,North Carolina,74.0411727255849,37,181,11.5
Wake County,North Carolina,81.3158370915099,37,183,50.1
Warren County,North Carolina,76.931267698933,37,185,14.6
Washington County,North Carolina,76.2932614272141,37,187,9.7
Watauga County,North Carolina,81.2709009336789,37,189,38.9
Wayne County,North Carolina,75.9664937969973,37,191,18.7
Wilkes County,North Carolina,76.3626937325509,37,193,13.8
Wilson County,North Carolina,76.0687402929208,37,195,18.6
Yadkin County,North Carolina,76.4576617557514,37,197,12.1
Yancey County,North Carolina,77.3628373489658,37,199,20.1
Adams County,North Dakota,79.1182963150854,38,001,27.5
Barnes County,North Dakota,79.020262005044,38,003,23.7
Benson County,North Dakota,73.0415189652118,38,005,15.0
Bottineau County,North Dakota,78.2352884715544,38,009,21.3
Bowman County,North Dakota,78.8402513517028,38,011,21.9
Burke County,North Dakota,79.367326166047,38,013,20.9
Burleigh County,North Dakota,81.1102674951498,38,015,34.2
Cass County,North Dakota,80.8897959360028,38,017,37.4
Cavalier County,North Dakota,80.0026440153839,38,019,18.7
Dickey County,North Dakota,79.3707698984278,38,021,28.0
Divide County,North Dakota,79.7488982466643,38,023,23.1
Dunn County,North Dakota,79.5254763019973,38,025,20.5
Eddy County,North Dakota,76.106241332214,38,027,22.2
Emmons County,North Dakota,78.7783506229444,38,029,15.3
Foster County,North Dakota,79.0464156798234,38,031,21.6
Golden Valley County,North Dakota,82.7576835372883,38,033,22.3
Grand Forks County,North Dakota,79.4623712544465,38,035,33.1
Grant County,North Dakota,78.728105049507,38,037,18.1
Griggs County,North Dakota,78.8061659138474,38,039,20.3
Hettinger County,North Dakota,79.3056578395753,38,041,13.8
Kidder County,North Dakota,81.0052265127503,38,043,19.7
LaMoure County,North Dakota,81.4827556603441,38,045,22.5
Logan County,North Dakota,79.8676703253053,38,047,13.8
McHenry County,North Dakota,79.5016846106525,38,049,20.8
McIntosh County,North Dakota,79.3706140938393,38,051,18.3
McKenzie County,North Dakota,78.5545585860536,38,053,24.6
McLean County,North Dakota,78.7565802191047,38,055,18.3
Mercer County,North Dakota,79.9467179816065,38,057,20.7
Morton County,North Dakota,78.7155471738686,38,059,25.3
Mountrail County,North Dakota,75.1981304285245,38,061,23.6
Nelson County,North Dakota,76.6212662179011,38,063,19.4
Oliver County,North Dakota,82.6731033363553,38,065,17.4
Pembina County,North Dakota,79.9704253474017,38,067,20.2
Pierce County,North Dakota,78.5816581750075,38,069,14.0
Ramsey County,North Dakota,77.9140856674896,38,071,21.9
Ransom County,North Dakota,77.7915435064759,38,073,17.2
Renville County,North Dakota,78.600319058533,38,075,17.2
Richland County,North Dakota,80.7813322515086,38,077,21.9
Rolette County,North Dakota,72.4047876585497,38,079,22.5
Sargent County,North Dakota,80.501155080413,38,081,19.0
Sheridan County,North Dakota,82.4601092609477,38,083,15.4
Sioux County,North Dakota,68.1230493339686,38,085,16.6
Stark County,North Dakota,80.5826775102636,38,089,24.7
Steele County,North Dakota,81.5594712034885,38,091,23.2
Stutsman County,North Dakota,78.4274400380849,38,093,24.5
Towner County,North Dakota,78.2105273612952,38,095,18.6
Traill County,North Dakota,79.8321608322274,38,097,27.2
Walsh County,North Dakota,77.8204444158048,38,099,16.7
Ward County,North Dakota,80.056840930365,38,101,26.4
Wells County,North Dakota,78.6483535700641,38,103,21.3
Williams County,North Dakota,78.256124854127,38,105,22.5
Adams County,Ohio,73.401722512918,39,001,10.9
Allen County,Ohio,77.0212432572577,39,003,17.4
Ashland County,Ohio,77.9496484959162,39,005,19.6
Ashtabula County,Ohio,75.4503411658431,39,007,13.1
Athens County,Ohio,77.2429237124812,39,009,29.1
Auglaize County,Ohio,78.4983481407743,39,011,17.8
Belmont County,Ohio,76.49267995306,39,013,16.4
Brown County,Ohio,74.8201721669114,39,015,12.4
Butler County,Ohio,76.9984227112894,39,017,29.1
Carroll County,Ohio,77.544698459213,39,019,11.4
Champaign County,Ohio,76.6676058065067,39,021,16.5
Clark County,Ohio,74.6237742791279,39,023,18.0
Clermont County,Ohio,77.6135925702682,39,025,27.6
Clinton County,Ohio,75.705740785366,39,027,16.5
Columbiana County,Ohio,76.2895490334496,39,029,13.9
Coshocton County,Ohio,76.8800717341052,39,031,12.1
Crawford County,Ohio,75.7884119668572,39,033,12.7
Cuyahoga County,Ohio,77.037116344526,39,035,30.9
Darke County,Ohio,77.1433690586619,39,037,13.1
Defiance County,Ohio,77.674956043359,39,039,15.8
Delaware County,Ohio,81.8745356588388,39,041,52.5
Erie County,Ohio,76.8751801056212,39,043,21.6
