County,State,mean_life_expectancy,State_FIPS,County_FIPS,native_american_population
Hickory County,Missouri,76.5068162824632,29,085,155.0
Holt County,Missouri,79.0746666322744,29,087,37.0
Howard County,Missouri,78.0624291935799,29,089,54.0
Howell County,Missouri,74.9287477704159,29,091,216.0
Iron County,Missouri,73.0483024264621,29,093,74.0
Jackson County,Missouri,77.2532136378977,29,095,2656.0
Jasper County,Missouri,76.0767438120459,29,097,1948.0
Jefferson County,Missouri,76.220540591763,29,099,652.0
Johnson County,Missouri,78.0516742750014,29,101,281.0
Knox County,Missouri,77.0270675859464,29,103,0.0
Laclede County,Missouri,75.0904458398383,29,105,273.0
Lafayette County,Missouri,77.0370989396536,29,107,43.0
Lawrence County,Missouri,75.5192137951379,29,109,196.0
Lewis County,Missouri,76.7395590636485,29,111,77.0
Lincoln County,Missouri,76.4608707260957,29,113,153.0
Linn County,Missouri,76.0223641514161,29,115,19.0
Livingston County,Missouri,77.451267142211,29,117,81.0
McDonald County,Missouri,74.3341849477011,29,119,698.0
Macon County,Missouri,76.8820306006815,29,121,97.0
Madison County,Missouri,74.7844565712101,29,123,34.0
Maries County,Missouri,76.7471661910625,29,125,73.0
Marion County,Missouri,76.447939397188,29,127,110.0
Mercer County,Missouri,78.4394024105358,29,129,0.0
Miller County,Missouri,76.5530261699156,29,131,237.0
Mississippi County,Missouri,73.2967174114408,29,133,131.0
Moniteau County,Missouri,77.9750912094864,29,135,89.0
Monroe County,Missouri,77.8786175342524,29,137,18.0
Montgomery County,Missouri,75.3866268209446,29,139,12.0
Morgan County,Missouri,75.3166593676307,29,141,100.0
New Madrid County,Missouri,72.8921459414191,29,143,68.0
Newton County,Missouri,76.0037890545091,29,145,1334.0
Nodaway County,Missouri,79.5442486296243,29,147,47.0
Oregon County,Missouri,75.341893533014,29,149,156.0
Osage County,Missouri,78.4908577336805,29,151,91.0
Ozark County,Missouri,75.772221449131,29,153,41.0
Pemiscot County,Missouri,71.0991420309128,29,155,14.0
Perry County,Missouri,77.9969367105358,29,157,79.0
Pettis County,Missouri,77.0416477629707,29,159,59.0
Phelps County,Missouri,76.3991197792772,29,161,375.0
Pike County,Missouri,76.6056758473554,29,163,66.0
Platte County,Missouri,80.4546927856646,29,165,410.0
Polk County,Missouri,76.1728201282906,29,167,336.0
Pulaski County,Missouri,76.3308450759656,29,169,535.0
Putnam County,Missouri,76.9507924450653,29,171,9.0
Ralls County,Missouri,78.5458692058773,29,173,54.0
Randolph County,Missouri,75.649723609828,29,175,132.0
Ray County,Missouri,76.1802780512912,29,177,114.0
Reynolds County,Missouri,74.7833202565672,29,179,26.0
Ripley County,Missouri,73.1914420021351,29,181,64.0
Saint Charles County,Missouri,80.122194895393,29,183,657.0
Saint Clair County,Missouri,76.2593478814892,29,185,69.0
Sainte Genevieve County,Missouri,78.4030337012175,29,186,0.0
Saint Francois County,Missouri,74.3211391404008,29,187,204.0
Saint Louis County,Missouri,78.0765678188272,29,189,1821.0
Saline County,Missouri,76.9726358984441,29,195,87.0
Schuyler County,Missouri,77.1468932098163,29,197,0.0
Scotland County,Missouri,76.9771802586214,29,199,0.0
Scott County,Missouri,75.0690990504064,29,201,151.0
Shannon County,Missouri,76.1192805023651,29,203,38.0
Shelby County,Missouri,77.2961274473675,29,205,5.0
Stoddard County,Missouri,75.0611300088222,29,207,3.0
Stone County,Missouri,78.0291180636874,29,209,331.0
Sullivan County,Missouri,76.2251044197091,29,211,43.0
Taney County,Missouri,77.2458296062516,29,213,511.0
Texas County,Missouri,76.2091742385302,29,215,573.0
Vernon County,Missouri,75.9450181212839,29,217,127.0
Warren County,Missouri,78.3331968987417,29,219,88.0
Washington County,Missouri,73.459836552,29,221,112.0
Wayne County,Missouri,74.2259446489552,29,223,51.0
Webster County,Missouri,77.1350352875627,29,225,175.0
Worth County,Missouri,77.9302084018704,29,227,1.0
Wright County,Missouri,74.1614457084336,29,229,68.0
Saint Louis City,Missouri,74.1896736563864,29,510,732.0
Beaverhead County,Montana,80.9448226646817,30,001,234.0
Big Horn County,Montana,71.9697001689146,30,003,8815.0
Blaine County,Montana,75.5202343469298,30,005,3427.0
Broadwater County,Montana,80.2670534367669,30,007,72.0
Carbon County,Montana,80.6605423078617,30,009,148.0
Carter County,Montana,79.2644174464806,30,011,7.0
Cascade County,Montana,77.9060251925518,30,013,3950.0
Chouteau County,Montana,79.34098309454,30,015,1122.0
Custer County,Montana,77.3906851140695,30,017,233.0
Daniels County,Montana,78.5027077770161,30,019,14.0
Dawson County,Montana,78.7624994084774,30,021,196.0
Deer Lodge County,Montana,76.7585672829861,30,023,157.0
Fallon County,Montana,78.428023881019,30,025,37.0
Fergus County,Montana,78.0295728904988,30,027,81.0
Flathead County,Montana,79.327962691598,30,029,1553.0
Gallatin County,Montana,82.2863434220936,30,031,899.0
Garfield County,Montana,78.537101707499,30,033,0.0
Glacier County,Montana,72.3969706242508,30,035,8920.0
Granite County,Montana,81.6287643169946,30,039,16.0
Hill County,Montana,77.3763846277715,30,041,3933.0
Jefferson County,Montana,79.1460098406432,30,043,128.0
Judith Basin County,Montana,80.3769928378066,30,045,36.0
Lake County,Montana,78.2311554670539,30,047,7254.0
Lewis and Clark County,Montana,79.5033433665103,30,049,1207.0
Liberty County,Montana,81.7047663502406,30,051,0.0
Lincoln County,Montana,78.3209421056512,30,053,135.0
McCone County,Montana,78.378506130964,30,055,32.0
Madison County,Montana,80.8747059264814,30,057,75.0
Meagher County,Montana,79.5130850612058,30,059,31.0
Mineral County,Montana,78.0861477098289,30,061,107.0
Missoula County,Montana,79.9360488543323,30,063,2675.0
Musselshell County,Montana,76.4090802223068,30,065,8.0
Phillips County,Montana,77.3616047407189,30,071,425.0
Pondera County,Montana,78.3697960203374,30,073,910.0
Powder River County,Montana,80.0511609590453,30,075,25.0
Powell County,Montana,77.549356545495,30,077,301.0
Prairie County,Montana,78.2301371208863,30,079,18.0
Ravalli County,Montana,79.7346678910477,30,081,386.0
Richland County,Montana,77.6622806823903,30,083,343.0
Roosevelt County,Montana,69.9582456644647,30,085,6411.0
Rosebud County,Montana,74.911591520403,30,087,3464.0
Sanders County,Montana,77.9743037627336,30,089,410.0
Sheridan County,Montana,77.0202856282452,30,091,45.0
Silver Bow County,Montana,76.7320463973901,30,093,891.0
Stillwater County,Montana,79.8329668691657,30,095,97.0
Sweet Grass County,Montana,80.8941217262681,30,097,40.0
Teton County,Montana,80.0186991524645,30,099,56.0
Toole County,Montana,77.9706161872876,30,101,228.0
Valley County,Montana,78.2978230462404,30,105,643.0
Wheatland County,Montana,78.5666803681775,30,107,59.0
Wibaux County,Montana,77.2140468404227,30,109,4.0
Yellowstone County,Montana,78.3399011401631,30,111,6942.0
Park County,Montana,80.1412933224688,30,067,89.0
Adams County,Nebraska,79.2386803063934,31,001,165.0
Antelope County,Nebraska,80.6233521875602,31,003,9.0
Boone County,Nebraska,80.7685595199511,31,011,5.0
Box Butte County,Nebraska,77.9107318085472,31,013,427.0
Boyd County,Nebraska,78.4584503389223,31,015,24.0
Brown County,Nebraska,79.7208027640196,31,017,7.0
Buffalo County,Nebraska,80.4057610637912,31,019,70.0
Burt County,Nebraska,78.1514077477966,31,021,111.0
Butler County,Nebraska,78.8878801735723,31,023,16.0
Cass County,Nebraska,79.3243825736807,31,025,30.0
Cedar County,Nebraska,80.6155192475625,31,027,76.0
Chase County,Nebraska,78.5771305046011,31,029,0.0
Cherry County,Nebraska,78.6277987205122,31,031,193.0
Cheyenne County,Nebraska,78.9410909506322,31,033,60.0
Clay County,Nebraska,78.3462108340339,31,035,18.0
Colfax County,Nebraska,80.0705903525638,31,037,166.0
Cuming County,Nebraska,81.5375193128756,31,039,15.0
Custer County,Nebraska,79.2619622541968,31,041,9.0
Dakota County,Nebraska,77.9989604099176,31,043,592.0
Dawes County,Nebraska,79.1383657554154,31,045,410.0
Dawson County,Nebraska,79.0290203017988,31,047,187.0
Deuel County,Nebraska,78.2131056023247,31,049,29.0
Dixon County,Nebraska,79.2736342959629,31,051,25.0
Dodge County,Nebraska,77.9285507341146,31,053,348.0
Douglas County,Nebraska,79.0324959378132,31,055,3266.0
Dundy County,Nebraska,77.8262923738171,31,057,2.0
Fillmore County,Nebraska,78.1225662088939,31,059,37.0
Franklin County,Nebraska,78.3757519040505,31,061,0.0
Frontier County,Nebraska,81.9270372149933,31,063,20.0
Furnas County,Nebraska,78.1630446844995,31,065,16.0
Gage County,Nebraska,77.9532723592196,31,067,152.0
Garden County,Nebraska,78.2239047935662,31,069,8.0
Garfield County,Nebraska,79.3376782305528,31,071,0.0
Gosper County,Nebraska,80.6161969240761,31,073,1.0
Greeley County,Nebraska,80.3403812005876,31,077,4.0
Hall County,Nebraska,78.5502120251311,31,079,358.0
Hamilton County,Nebraska,80.3320159152027,31,081,57.0
Harlan County,Nebraska,79.9698987185786,31,083,19.0
Hitchcock County,Nebraska,78.3103651106612,31,087,2.0
Holt County,Nebraska,79.610330202594,31,089,80.0
Howard County,Nebraska,79.7459092846116,31,093,2.0
Jefferson County,Nebraska,77.6514201750782,31,095,42.0
Johnson County,Nebraska,78.0734676712079,31,097,43.0
Kearney County,Nebraska,78.7840102378771,31,099,25.0
Keith County,Nebraska,78.8132773925833,31,101,87.0
Kimball County,Nebraska,77.4037269668094,31,105,26.0
Knox County,Nebraska,79.2826280781089,31,107,836.0
Lancaster County,Nebraska,80.1664651965334,31,109,1772.0
Lincoln County,Nebraska,78.6676813371112,31,111,126.0
Madison County,Nebraska,78.6870364721593,31,119,533.0
Merrick County,Nebraska,79.0674221284125,31,121,9.0
Morrill County,Nebraska,77.6999266988015,31,123,21.0
Nance County,Nebraska,77.6497731367353,31,125,14.0
Nemaha County,Nebraska,78.2760276011889,31,127,36.0
Nuckolls County,Nebraska,79.2170559853709,31,129,7.0
Otoe County,Nebraska,79.2572601061194,31,131,87.0
Pawnee County,Nebraska,79.4029117409833,31,133,5.0
Perkins County,Nebraska,80.0054706148548,31,135,1.0
Phelps County,Nebraska,79.4706194479782,31,137,19.0
Pierce County,Nebraska,80.0919638609323,31,139,8.0
Platte County,Nebraska,80.4691837091205,31,141,123.0
Polk County,Nebraska,80.2035794704127,31,143,15.0
Red Willow County,Nebraska,78.4182528894736,31,145,19.0
Richardson County,Nebraska,77.4766869768138,31,147,171.0
Rock County,Nebraska,78.7563499840843,31,149,0.0
Saline County,Nebraska,77.76058472849,31,151,38.0
Sarpy County,Nebraska,81.2665434718369,31,153,694.0
Saunders County,Nebraska,79.3099534123509,31,155,59.0
Scotts Bluff County,Nebraska,77.4661134391143,31,157,635.0
Seward County,Nebraska,79.0741243084891,31,159,31.0
Sheridan County,Nebraska,77.8553274391316,31,161,502.0
Sherman County,Nebraska,79.3986775475706,31,163,1.0
Sioux County,Nebraska,83.0691463667531,31,165,3.0
Stanton County,Nebraska,80.998214361062,31,167,0.0
Thayer County,Nebraska,78.3873954991961,31,169,17.0
Thurston County,Nebraska,73.5471868691476,31,173,4139.0
Valley County,Nebraska,80.0816732723295,31,175,16.0
Washington County,Nebraska,80.0741390529234,31,177,7.0
Wayne County,Nebraska,82.7285182880321,31,179,53.0
Webster County,Nebraska,77.3950167156071,31,181,0.0
York County,Nebraska,79.7553556432806,31,185,35.0
Churchill County,Nevada,75.8724947090834,32,001,1074.0
Clark County,Nevada,78.6221459288642,32,003,16590.0
Douglas County,Nevada,81.1881355936548,32,005,1016.0
Elko County,Nevada,78.6654169072217,32,007,3362.0
Eureka County,Nevada,77.8012234800695,32,011,96.0
Humboldt County,Nevada,76.947350136091,32,013,926.0
Lander County,Nevada,76.9989835691092,32,015,252.0
Lincoln County,Nevada,78.1894865818084,32,017,12.0
Lyon County,Nevada,76.3369808292113,32,019,1556.0
Mineral County,Nevada,74.4348721721963,32,021,1005.0
Nye County,Nevada,73.9082046979141,32,023,651.0
Pershing County,Nevada,78.0621900857741,32,027,269.0
Storey County,Nevada,82.528877886605,32,029,75.0
Washoe County,Nevada,78.2653417424194,32,031,7048.0
White Pine County,Nevada,77.5162986034553,32,033,540.0
Carson City,Nevada,75.2373349309427,32,510,1366.0
Belknap County,New Hampshire,78.016249444316,33,001,231.0
Carroll County,New Hampshire,79.6212793175012,33,003,42.0
Cheshire County,New Hampshire,79.2440699026094,33,005,144.0
Coos County,New Hampshire,76.5491888957549,33,007,112.0
Grafton County,New Hampshire,80.4985240487219,33,009,357.0
Hillsborough County,New Hampshire,79.4721831592188,33,011,488.0
Merrimack County,New Hampshire,79.2950167409148,33,013,253.0
Rockingham County,New Hampshire,80.4012427345475,33,015,175.0
Strafford County,New Hampshire,78.1489575752385,33,017,67.0
Sullivan County,New Hampshire,78.7549906376338,33,019,221.0
Atlantic County,New Jersey,77.5686668388061,34,001,969.0
Bergen County,New Jersey,83.1457653000287,34,003,1695.0
Burlington County,New Jersey,79.6753869979683,34,005,345.0
Camden County,New Jersey,77.5540325914464,34,007,1172.0
Cape May County,New Jersey,77.412185736206,34,009,26.0
Cumberland County,New Jersey,75.7098061205668,34,011,1136.0
Essex County,New Jersey,79.8252847481357,34,013,1997.0
Gloucester County,New Jersey,78.1331206056522,34,015,183.0
Hudson County,New Jersey,82.349847853185,34,017,2110.0
Hunterdon County,New Jersey,83.427998555951,34,019,63.0
Mercer County,New Jersey,80.5288666860776,34,021,491.0
Middlesex County,New Jersey,81.7425141921375,34,023,1864.0
Monmouth County,New Jersey,80.8520668534003,34,025,1000.0
Morris County,New Jersey,82.6720302531243,34,027,684.0
Ocean County,New Jersey,79.215235531049,34,029,337.0
Passaic County,New Jersey,80.7840741923322,34,031,1831.0
Salem County,New Jersey,76.2784495585658,34,033,182.0
Somerset County,New Jersey,82.8029168388035,34,035,778.0
Sussex County,New Jersey,79.7733181381442,34,037,50.0
Union County,New Jersey,81.6546233077387,34,039,1580.0
Warren County,New Jersey,79.991864458029,34,041,156.0
Bernalillo County,New Mexico,78.4253098966629,35,001,32867.0
Catron County,New Mexico,79.6738765717489,35,003,2.0
Chaves County,New Mexico,75.8367975528453,35,005,1063.0
Colfax County,New Mexico,77.9169328709913,35,007,245.0
Curry County,New Mexico,76.97078114545,35,009,555.0
De Baca County,New Mexico,75.5998624100907,35,011,0.0
Dona Ana County,New Mexico,79.8534227477422,35,013,2441.0
Eddy County,New Mexico,75.2904754645984,35,015,869.0
Grant County,New Mexico,77.6666811676828,35,017,610.0
Guadalupe County,New Mexico,76.1943912069806,35,019,71.0
Hidalgo County,New Mexico,76.7132720850165,35,023,28.0
Lea County,New Mexico,75.8331081071853,35,025,628.0
Lincoln County,New Mexico,79.6075546489729,35,027,327.0
Los Alamos County,New Mexico,83.5857336309642,35,028,201.0
Luna County,New Mexico,75.5398566167275,35,029,250.0
McKinley County,New Mexico,72.4486225485179,35,031,55891.0
Mora County,New Mexico,77.8526910116324,35,033,3.0
Otero County,New Mexico,77.829914100508,35,035,4385.0
Quay County,New Mexico,75.4040017660444,35,037,157.0
Rio Arriba County,New Mexico,73.9861189523383,35,039,6418.0
Roosevelt County,New Mexico,77.6483283926092,35,041,104.0
Sandoval County,New Mexico,78.9755245367137,35,043,17653.0
San Juan County,New Mexico,76.3732563446492,35,045,50524.0
San Miguel County,New Mexico,76.8342785424056,35,047,370.0
Santa Fe County,New Mexico,81.081579346914,35,049,4736.0
Sierra County,New Mexico,73.7818892326575,35,051,376.0
Socorro County,New Mexico,76.0003433561776,35,053,1915.0
Taos County,New Mexico,79.16426515373,35,055,2375.0
Torrance County,New Mexico,76.6741336444047,35,057,166.0
Union County,New Mexico,77.0126053124796,35,059,92.0
Cibola County,New Mexico,76.7229362141103,35,006,11318.0
Valencia County,New Mexico,76.7229362141103,35,061,3256.0
Albany County,New York,80.0746725287212,36,001,516.0
Allegany County,New York,78.4394658874037,36,003,133.0
Bronx County,New York,80.4433191881885,36,005,9596.0
Broome County,New York,78.8505062807572,36,007,392.0
Cattaraugus County,New York,77.7429165500779,36,009,2380.0
Cayuga County,New York,79.6182904674633,36,011,235.0
Chautauqua County,New York,78.0274608514563,36,013,425.0
Chemung County,New York,77.3341995646756,36,015,294.0
Chenango County,New York,77.7453056347738,36,017,166.0
Clinton County,New York,79.4014378428834,36,019,208.0
Columbia County,New York,79.8226625875271,36,021,33.0
Cortland County,New York,78.6078114913621,36,023,111.0
Delaware County,New York,79.1748873054693,36,025,70.0
Dutchess County,New York,80.9318662502287,36,027,1061.0
Erie County,New York,78.5492599918306,36,029,4558.0
Essex County,New York,80.0040153386776,36,031,78.0
Franklin County,New York,78.9876021252457,36,033,3618.0
Fulton County,New York,78.3758856594775,36,035,192.0
Genesee County,New York,78.777157766567,36,037,510.0
Greene County,New York,78.8848559034529,36,039,281.0
Hamilton County,New York,78.7258245958027,36,041,16.0
Herkimer County,New York,79.0848034920589,36,043,150.0
Jefferson County,New York,78.415009175769,36,045,533.0
Kings County,New York,82.7149005136971,36,047,8427.0
Lewis County,New York,79.5985331351699,36,049,55.0
Livingston County,New York,80.1468856518494,36,051,128.0
Madison County,New York,80.6018906462573,36,053,464.0
Monroe County,New York,79.9985551933626,36,055,3378.0
Montgomery County,New York,77.8869426702891,36,057,71.0
Nassau County,New York,82.9605480434385,36,059,3583.0
New York County,New York,84.7782146045103,36,061,6995.0
Niagara County,New York,77.9436649018485,36,063,2203.0
Oneida County,New York,78.4306017049498,36,065,491.0
Onondaga County,New York,79.5620541395277,36,067,2389.0
Ontario County,New York,79.9851199634495,36,069,487.0
Orange County,New York,80.307250478186,36,071,1308.0
Orleans County,New York,78.2174334363597,36,073,151.0
Oswego County,New York,78.1723285332375,36,075,190.0
Otsego County,New York,80.2635256503931,36,077,92.0
Putnam County,New York,82.4652465954224,36,079,205.0
Queens County,New York,83.7489190558198,36,081,9977.0
Rensselaer County,New York,79.2298296738436,36,083,212.0
Richmond County,New York,80.9964729675988,36,085,1080.0
Rockland County,New York,82.9979311088741,36,087,544.0
Saint Lawrence County,New York,79.2015212721662,36,089,828.0
Saratoga County,New York,81.2841373742208,36,091,472.0
Schenectady County,New York,79.071092381202,36,093,351.0
Schoharie County,New York,80.6687475186434,36,095,49.0
Schuyler County,New York,78.732246574324,36,097,31.0
Seneca County,New York,78.7505718258443,36,099,135.0
Steuben County,New York,78.7538499236012,36,101,102.0
Suffolk County,New York,80.9131387320428,36,103,3967.0
Sullivan County,New York,78.0674057176207,36,105,191.0
Tioga County,New York,80.0627686240448,36,107,91.0
Tompkins County,New York,81.058010900293,36,109,224.0
Ulster County,New York,80.0340195369153,36,111,368.0
Warren County,New York,79.4451633999944,36,113,168.0
Washington County,New York,78.8926415367521,36,115,197.0
Wayne County,New York,79.0995767806004,36,117,144.0
Westchester County,New York,83.5466002694936,36,119,4059.0
Wyoming County,New York,78.8553748075023,36,121,228.0
Yates County,New York,78.8474138990411,36,123,53.0
Alamance County,North Carolina,77.0424953567661,37,001,462.0
Alexander County,North Carolina,77.1464278792671,37,003,150.0
Alleghany County,North Carolina,77.4645541529816,37,005,37.0
Anson County,North Carolina,73.9948848229106,37,007,96.0
Ashe County,North Carolina,77.5434452314134,37,009,97.0
Avery County,North Carolina,77.0302293915905,37,011,237.0
Beaufort County,North Carolina,75.8429805195013,37,013,110.0
Bertie County,North Carolina,75.7781270924036,37,015,232.0
Bladen County,North Carolina,74.7108457117798,37,017,842.0
Brunswick County,North Carolina,78.6119628903284,37,019,791.0
Buncombe County,North Carolina,78.5787464590464,37,021,1014.0
Burke County,North Carolina,76.4401251029094,37,023,510.0
Cabarrus County,North Carolina,78.5323586464331,37,025,671.0
Caldwell County,North Carolina,75.7184583485656,37,027,317.0
Camden County,North Carolina,78.4465385829993,37,029,20.0
Carteret County,North Carolina,77.5167482065169,37,031,192.0
Caswell County,North Carolina,76.3745476794143,37,033,51.0
Catawba County,North Carolina,76.6769943597572,37,035,430.0
Chatham County,North Carolina,81.2037555501509,37,037,159.0
Cherokee County,North Carolina,76.5092111584297,37,039,430.0
Chowan County,North Carolina,76.4372420426026,37,041,62.0
Clay County,North Carolina,77.3582893400051,37,043,36.0
Cleveland County,North Carolina,74.3815353988703,37,045,307.0
Columbus County,North Carolina,73.5649127205506,37,047,2114.0
Craven County,North Carolina,76.6920584103542,37,049,799.0
Cumberland County,North Carolina,75.9692132869676,37,051,4626.0
Currituck County,North Carolina,77.6808379451727,37,053,132.0
Dare County,North Carolina,78.6869528554015,37,055,107.0
Davidson County,North Carolina,76.037370362903,37,057,499.0
Davie County,North Carolina,78.1066164372315,37,059,156.0
Duplin County,North Carolina,78.0522759407488,37,061,208.0
Durham County,North Carolina,79.8619500121697,37,063,808.0
Edgecombe County,North Carolina,73.910160221433,37,065,96.0
Forsyth County,North Carolina,77.7622415891718,37,067,1141.0
Franklin County,North Carolina,77.549603687434,37,069,762.0
Gaston County,North Carolina,75.4040887759209,37,071,758.0
Gates County,North Carolina,76.8693971845974,37,073,108.0
Graham County,North Carolina,75.9661585910562,37,075,898.0
Granville County,North Carolina,77.9679829106574,37,077,335.0
Greene County,North Carolina,76.5770536712493,37,079,104.0
Guilford County,North Carolina,78.0784548182238,37,081,2507.0
Halifax County,North Carolina,74.257405189594,37,083,1980.0
Harnett County,North Carolina,76.6592936908453,37,085,1173.0
Haywood County,North Carolina,77.0827043630588,37,087,294.0
Henderson County,North Carolina,79.0326593749362,37,089,323.0
Hertford County,North Carolina,75.9569507217212,37,091,273.0
Hoke County,North Carolina,76.1274779440894,37,093,4459.0
Hyde County,North Carolina,75.9924755089499,37,095,6.0
Iredell County,North Carolina,77.6615604383132,37,097,504.0
Jackson County,North Carolina,78.2879230773529,37,099,3480.0
Johnston County,North Carolina,77.554560970306,37,101,1346.0
Jones County,North Carolina,75.8130568540181,37,103,42.0
Lee County,North Carolina,76.3427066434483,37,105,485.0
Lenoir County,North Carolina,74.4762663022782,37,107,171.0
Lincoln County,North Carolina,77.3371859669708,37,109,190.0
McDowell County,North Carolina,76.6633026776907,37,111,173.0
Macon County,North Carolina,77.7787051758304,37,113,193.0
Madison County,North Carolina,77.5986767742746,37,115,120.0
Martin County,North Carolina,74.9400660774784,37,117,111.0
Mecklenburg County,North Carolina,80.1522435416104,37,119,3779.0
Mitchell County,North Carolina,75.5589631859792,37,121,64.0
Montgomery County,North Carolina,76.3925600444308,37,123,113.0
Moore County,North Carolina,79.3633681005397,37,125,823.0
Nash County,North Carolina,75.3658505372435,37,127,608.0
New Hanover County,North Carolina,79.1146860483251,37,129,473.0
Northampton County,North Carolina,76.3321962292302,37,131,120.0
Onslow County,North Carolina,76.4765327239461,37,133,1062.0
Orange County,North Carolina,81.7683838904584,37,135,784.0
Pamlico County,North Carolina,77.3014098146131,37,137,29.0
Pasquotank County,North Carolina,76.1250192254144,37,139,35.0
Pender County,North Carolina,77.5467605687548,37,141,164.0
Perquimans County,North Carolina,78.2293575907002,37,143,54.0
Person County,North Carolina,76.3285896106074,37,145,194.0
Pitt County,North Carolina,77.9398346041241,37,147,564.0
Polk County,North Carolina,79.3177324301475,37,149,16.0
Randolph County,North Carolina,76.0482561464948,37,151,662.0
Richmond County,North Carolina,73.7317606569577,37,153,1049.0
Robeson County,North Carolina,72.8800149189559,37,155,52630.0
Rockingham County,North Carolina,74.9959914579048,37,157,425.0
Rowan County,North Carolina,75.1409935658716,37,159,372.0
Rutherford County,North Carolina,75.4422491445169,37,161,338.0
Sampson County,North Carolina,75.3342035204836,37,163,1208.0
Scotland County,North Carolina,74.186669395974,37,165,4039.0
Stanly County,North Carolina,75.908123234748,37,167,220.0
Stokes County,North Carolina,76.2699737280374,37,169,188.0
Surry County,North Carolina,75.5773702688998,37,171,281.0
Swain County,North Carolina,72.7425463719639,37,173,4218.0
Transylvania County,North Carolina,80.167955180563,37,175,115.0
Tyrrell County,North Carolina,77.0931832982546,37,177,35.0
Union County,North Carolina,79.6361038266596,37,179,690.0
Vance County,North Carolina,73.9886328764379,37,181,744.0
Wake County,North Carolina,81.4480752181838,37,183,3675.0
Warren County,North Carolina,76.8809317699068,37,185,1153.0
Washington County,North Carolina,76.1751456680066,37,187,42.0
Watauga County,North Carolina,81.4474079178964,37,189,355.0
Wayne County,North Carolina,75.7711701332814,37,191,333.0
Wilkes County,North Carolina,76.3850636978269,37,193,192.0
Wilson County,North Carolina,75.9801832639949,37,195,514.0
Yadkin County,North Carolina,76.3997781261703,37,197,165.0
Yancey County,North Carolina,77.3719036437365,37,199,93.0
Adams County,North Dakota,79.6132666817636,38,001,28.0
Barnes County,North Dakota,79.0373096523908,38,003,139.0
Benson County,North Dakota,73.3897173517137,38,005,3865.0
Bottineau County,North Dakota,78.5117369478776,38,009,232.0
Bowman County,North Dakota,79.2249527335264,38,011,37.0
Burke County,North Dakota,79.6733510053729,38,013,21.0
Burleigh County,North Dakota,81.4578108638753,38,015,3541.0
Cass County,North Dakota,80.9028425643131,38,017,1631.0
Cavalier County,North Dakota,80.4006708988079,38,019,48.0
Dickey County,North Dakota,79.4192968908002,38,021,68.0
Divide County,North Dakota,79.7383757072246,38,023,33.0
Dunn County,North Dakota,79.8492981595634,38,025,436.0
Eddy County,North Dakota,76.230427239989,38,027,176.0
Emmons County,North Dakota,79.038215221504,38,029,3.0
Foster County,North Dakota,79.2919478798662,38,031,42.0
Golden Valley County,North Dakota,83.6601275669132,38,033,26.0
Grand Forks County,North Dakota,79.553219666559,38,035,1756.0
Grant County,North Dakota,78.9935522492705,38,037,19.0
Griggs County,North Dakota,79.384741456535,38,039,34.0
Hettinger County,North Dakota,79.3741135189698,38,041,82.0
Kidder County,North Dakota,81.0655027071112,38,043,6.0
LaMoure County,North Dakota,81.7485211039916,38,045,8.0
Logan County,North Dakota,80.045651660437,38,047,5.0
McHenry County,North Dakota,79.7312038063874,38,049,62.0
McIntosh County,North Dakota,79.4700046347546,38,051,20.0
McKenzie County,North Dakota,78.9928851256268,38,053,1497.0
McLean County,North Dakota,79.0760828613649,38,055,690.0
Mercer County,North Dakota,80.2128331714311,38,057,245.0
Morton County,North Dakota,78.9409023374877,38,059,1232.0
Mountrail County,North Dakota,75.4820725452834,38,061,2810.0
Nelson County,North Dakota,76.7671783597526,38,063,6.0
Oliver County,North Dakota,82.8737552169219,38,065,40.0
Pembina County,North Dakota,79.978074335188,38,067,195.0
Pierce County,North Dakota,79.1159224364283,38,069,130.0
Ramsey County,North Dakota,78.2000365429767,38,071,1210.0
Ransom County,North Dakota,77.9306784240809,38,073,12.0
Renville County,North Dakota,78.7838997662241,38,075,13.0
Richland County,North Dakota,80.7305154812652,38,077,313.0
Rolette County,North Dakota,72.6794460827196,38,079,11390.0
Sargent County,North Dakota,80.643124965622,38,081,32.0
Sheridan County,North Dakota,82.5021330150977,38,083,11.0
Sioux County,North Dakota,68.3525262683119,38,085,3694.0
Stark County,North Dakota,80.5517489712017,38,089,397.0
Steele County,North Dakota,81.829619726229,38,091,0.0
Stutsman County,North Dakota,78.4786254185206,38,093,293.0
Towner County,North Dakota,78.2285615624407,38,095,82.0
Traill County,North Dakota,79.7006807826929,38,097,116.0
Walsh County,North Dakota,77.8692839623738,38,099,206.0
Ward County,North Dakota,80.357837123704,38,101,1509.0
Wells County,North Dakota,78.9212243567136,38,103,6.0
Williams County,North Dakota,78.5462356789679,38,105,1010.0
Adams County,Ohio,73.3002420570587,39,001,87.0
Allen County,Ohio,76.8747445794476,39,003,260.0
Ashland County,Ohio,77.9185048550273,39,005,3.0
Ashtabula County,Ohio,75.4130448359176,39,007,158.0
Athens County,Ohio,77.3060808986043,39,009,333.0
Auglaize County,Ohio,78.5252491729004,39,011,89.0
Belmont County,Ohio,76.5908421310338,39,013,153.0
Brown County,Ohio,74.8563580593383,39,015,74.0
Butler County,Ohio,76.8520231646443,39,017,953.0
Carroll County,Ohio,77.4021969776505,39,019,9.0
