County,State,State_FIPS,County_FIPS,total_population_race
Mifflin County,Pennsylvania,42,087,46671
Monroe County,Pennsylvania,42,089,169050
Montgomery County,Pennsylvania,42,091,794921
Montour County,Pennsylvania,42,093,18193
Northampton County,Pennsylvania,42,095,296323
Northumberland County,Pennsylvania,42,097,94321
Perry County,Pennsylvania,42,099,45785
Philadelphia County,Pennsylvania,42,101,1514456
Pike County,Pennsylvania,42,103,57242
Potter County,Pennsylvania,42,105,17487
Schuylkill County,Pennsylvania,42,107,148195
Snyder County,Pennsylvania,42,109,39597
Somerset County,Pennsylvania,42,111,77946
Sullivan County,Pennsylvania,42,113,6469
Susquehanna County,Pennsylvania,42,115,43311
Tioga County,Pennsylvania,42,117,41850
Union County,Pennsylvania,42,119,44872
Venango County,Pennsylvania,42,121,55106
Warren County,Pennsylvania,42,123,41771
Washington County,Pennsylvania,42,125,207451
Wayne County,Pennsylvania,42,127,52477
Westmoreland County,Pennsylvania,42,129,365438
Wyoming County,Pennsylvania,42,131,28333
York County,Pennsylvania,42,133,431967
Bristol County,Rhode Island,44,001,50264
Kent County,Rhode Island,44,003,166631
Newport County,Rhode Island,44,005,82765
Providence County,Rhode Island,44,007,627362
Washington County,Rhode Island,44,009,126937
Abbeville County,South Carolina,45,001,25515
Aiken County,South Carolina,45,003,158253
Allendale County,South Carolina,45,005,10548
Anderson County,South Carolina,45,007,185675
Bamberg County,South Carolina,45,009,16061
Barnwell County,South Carolina,45,011,22638
Beaufort County,South Carolina,45,013,159048
Berkeley County,South Carolina,45,015,174679
Calhoun County,South Carolina,45,017,15198
Charleston County,South Carolina,45,019,346981
Cherokee County,South Carolina,45,021,55111
Chester County,South Carolina,45,023,33190
Chesterfield County,South Carolina,45,025,46378
Clarendon County,South Carolina,45,027,34746
Colleton County,South Carolina,45,029,38833
Darlington County,South Carolina,45,031,68581
Dillon County,South Carolina,45,033,31745
Dorchester County,South Carolina,45,035,133796
Edgefield County,South Carolina,45,037,26782
Fairfield County,South Carolina,45,039,23916
Florence County,South Carolina,45,041,135968
Georgetown County,South Carolina,45,043,60280
Greenville County,South Carolina,45,045,445586
Greenwood County,South Carolina,45,047,69243
Hampton County,South Carolina,45,049,21120
Horry County,South Carolina,45,051,265139
Jasper County,South Carolina,45,053,24195
Kershaw County,South Carolina,45,055,61010
Lancaster County,South Carolina,45,057,74500
Laurens County,South Carolina,45,059,66859
Lee County,South Carolina,45,061,19412
Lexington County,South Carolina,45,063,257756
McCormick County,South Carolina,45,065,10178
Marion County,South Carolina,45,067,33335
Marlboro County,South Carolina,45,069,28977
Newberry County,South Carolina,45,071,37395
Oconee County,South Carolina,45,073,73629
Orangeburg County,South Carolina,45,075,92503
Pickens County,South Carolina,45,077,118617
Richland County,South Carolina,45,079,378989
Saluda County,South Carolina,45,081,19681
Spartanburg County,South Carolina,45,083,281777
Sumter County,South Carolina,45,085,106899
Union County,South Carolina,45,087,28982
Williamsburg County,South Carolina,45,089,34719
York County,South Carolina,45,091,221441
Aurora County,South Dakota,46,003,2722
Beadle County,South Dakota,46,005,17111
Bennett County,South Dakota,46,007,3435
Bon Homme County,South Dakota,46,009,7039
Brookings County,South Dakota,46,011,31639
Brown County,South Dakota,46,013,36265
Brule County,South Dakota,46,015,5187
Buffalo County,South Dakota,46,017,1936
Butte County,South Dakota,46,019,10037
Campbell County,South Dakota,46,021,1407
Charles Mix County,South Dakota,46,023,9095
Clark County,South Dakota,46,025,3687
Clay County,South Dakota,46,027,13902
Codington County,South Dakota,46,029,27180
Corson County,South Dakota,46,031,4049
Custer County,South Dakota,46,033,8155
Davison County,South Dakota,46,035,19446
Day County,South Dakota,46,037,5701
Deuel County,South Dakota,46,039,4366
Dewey County,South Dakota,46,041,5331
Douglas County,South Dakota,46,043,3013
Edmunds County,South Dakota,46,045,4050
Fall River County,South Dakota,46,047,7053
Faulk County,South Dakota,46,049,2381
Grant County,South Dakota,46,051,7353
Gregory County,South Dakota,46,053,4253
Haakon County,South Dakota,46,055,1734
Hamlin County,South Dakota,46,057,5839
Hand County,South Dakota,46,059,3408
Hanson County,South Dakota,46,061,3375
Harding County,South Dakota,46,063,1328
Hughes County,South Dakota,46,065,16943
Hutchinson County,South Dakota,46,067,7345
Hyde County,South Dakota,46,069,1422
Jerauld County,South Dakota,46,073,2044
Jones County,South Dakota,46,075,1203
Kingsbury County,South Dakota,46,077,5159
Lake County,South Dakota,46,079,11193
Lawrence County,South Dakota,46,081,23897
Lincoln County,South Dakota,46,083,43276
Lyman County,South Dakota,46,085,3745
McCook County,South Dakota,46,087,5613
McPherson County,South Dakota,46,089,2482
Marshall County,South Dakota,46,091,4614
Meade County,South Dakota,46,093,25245
Mellette County,South Dakota,46,095,2039
Miner County,South Dakota,46,097,2388
Minnehaha County,South Dakota,46,099,168014
Moody County,South Dakota,46,101,6497
Pennington County,South Dakota,46,103,99611
Perkins County,South Dakota,46,105,2898
Potter County,South Dakota,46,107,2375
Roberts County,South Dakota,46,109,10094
Sanborn County,South Dakota,46,111,2377
Shannon County,South Dakota,46,113,13544
Spink County,South Dakota,46,115,6470
Stanley County,South Dakota,46,117,2928
Sully County,South Dakota,46,119,1389
Todd County,South Dakota,46,121,9640
Tripp County,South Dakota,46,123,5673
Turner County,South Dakota,46,125,8357
Union County,South Dakota,46,127,14155
Walworth County,South Dakota,46,129,5429
Yankton County,South Dakota,46,135,22350
Ziebach County,South Dakota,46,137,2780
Jackson County,South Dakota,46,071,3031
Anderson County,Tennessee,47,001,74672
Bedford County,Tennessee,47,003,44717
Benton County,Tennessee,47,005,16451
Bledsoe County,Tennessee,47,007,12949
Blount County,Tennessee,47,009,122283
Bradley County,Tennessee,47,011,98286
Campbell County,Tennessee,47,013,40626
Cannon County,Tennessee,47,015,13728
Carroll County,Tennessee,47,017,28576
Carter County,Tennessee,47,019,57568
Cheatham County,Tennessee,47,021,38988
Chester County,Tennessee,47,023,16925
Claiborne County,Tennessee,47,025,32042
Clay County,Tennessee,47,027,7845
Cocke County,Tennessee,47,029,35583
Coffee County,Tennessee,47,031,52620
Crockett County,Tennessee,47,033,14549
Cumberland County,Tennessee,47,035,55648
Davidson County,Tennessee,47,037,620443
Decatur County,Tennessee,47,039,11741
DeKalb County,Tennessee,47,041,18684
Dickson County,Tennessee,47,043,49281
Dyer County,Tennessee,47,045,38202
Fayette County,Tennessee,47,047,38032
Fentress County,Tennessee,47,049,17881
Franklin County,Tennessee,47,051,41058
Gibson County,Tennessee,47,053,49379
Giles County,Tennessee,47,055,29536
Grainger County,Tennessee,47,057,22538
Greene County,Tennessee,47,059,68617
Grundy County,Tennessee,47,061,13808
Hamblen County,Tennessee,47,063,62343
Hamilton County,Tennessee,47,065,332863
Hancock County,Tennessee,47,067,6784
Hardeman County,Tennessee,47,069,27459
Hardin County,Tennessee,47,071,25998
Hawkins County,Tennessee,47,073,56694
Haywood County,Tennessee,47,075,18847
Henderson County,Tennessee,47,077,27686
Henry County,Tennessee,47,079,32173
Hickman County,Tennessee,47,081,24556
Houston County,Tennessee,47,083,8338
Humphreys County,Tennessee,47,085,18470
Jackson County,Tennessee,47,087,11501
Jefferson County,Tennessee,47,089,51118
Johnson County,Tennessee,47,091,18227
Knox County,Tennessee,47,093,428777
Lake County,Tennessee,47,095,7814
Lauderdale County,Tennessee,47,097,27788
Lawrence County,Tennessee,47,099,41593
Lewis County,Tennessee,47,101,12066
Lincoln County,Tennessee,47,103,33108
Loudon County,Tennessee,47,105,47919
McMinn County,Tennessee,47,107,52254
McNairy County,Tennessee,47,109,25887
Macon County,Tennessee,47,111,22120
Madison County,Tennessee,47,113,97677
Marion County,Tennessee,47,115,28174
Marshall County,Tennessee,47,117,30310
Maury County,Tennessee,47,119,80177
Meigs County,Tennessee,47,121,11661
Monroe County,Tennessee,47,123,44396
Montgomery County,Tennessee,47,125,168315
Moore County,Tennessee,47,127,6323
Morgan County,Tennessee,47,129,21796
Obion County,Tennessee,47,131,31870
Overton County,Tennessee,47,133,21940
Perry County,Tennessee,47,135,7834
Pickett County,Tennessee,47,137,5094
Polk County,Tennessee,47,139,16740
Putnam County,Tennessee,47,141,71464
Rhea County,Tennessee,47,143,31544
Roane County,Tennessee,47,145,54162
Robertson County,Tennessee,47,147,65462
Rutherford County,Tennessee,47,149,257657
Scott County,Tennessee,47,151,22195
Sequatchie County,Tennessee,47,153,14033
Sevier County,Tennessee,47,155,88996
Shelby County,Tennessee,47,157,925673
Smith County,Tennessee,47,159,19121
Stewart County,Tennessee,47,161,13196
Sullivan County,Tennessee,47,163,156466
Sumner County,Tennessee,47,165,158554
Tipton County,Tennessee,47,167,60462
Trousdale County,Tennessee,47,169,7808
Unicoi County,Tennessee,47,171,18283
Union County,Tennessee,47,173,19152
Van Buren County,Tennessee,47,175,5518
Warren County,Tennessee,47,177,39678
Washington County,Tennessee,47,179,121458
Wayne County,Tennessee,47,181,16999
Weakley County,Tennessee,47,183,34692
White County,Tennessee,47,185,25720
Williamson County,Tennessee,47,187,179601
Wilson County,Tennessee,47,189,112151
Anderson County,Texas,48,001,58192
Andrews County,Texas,48,003,14500
Angelina County,Texas,48,005,86033
Aransas County,Texas,48,007,23243
Archer County,Texas,48,009,9013
Armstrong County,Texas,48,011,1929
Atascosa County,Texas,48,013,44553
Austin County,Texas,48,015,28150
Bailey County,Texas,48,017,7079
Bandera County,Texas,48,019,20424
Bastrop County,Texas,48,021,73368
Baylor County,Texas,48,023,3770
Bee County,Texas,48,025,31916
Bell County,Texas,48,027,302946
Bexar County,Texas,48,029,1686452
Blanco County,Texas,48,031,10267
Bosque County,Texas,48,035,18118
Bowie County,Texas,48,037,91903
Brazoria County,Texas,48,039,307695
Brazos County,Texas,48,041,189858
Brewster County,Texas,48,043,9088
Briscoe County,Texas,48,045,1718
Brooks County,Texas,48,047,7297
Brown County,Texas,48,049,38136
Burleson County,Texas,48,051,17109
Burnet County,Texas,48,053,42606
Caldwell County,Texas,48,055,37795
Calhoun County,Texas,48,057,21240
Callahan County,Texas,48,059,13497
Cameron County,Texas,48,061,400332
Camp County,Texas,48,063,12353
Carson County,Texas,48,065,6254
Cass County,Texas,48,067,30284
Castro County,Texas,48,069,7919
Chambers County,Texas,48,071,33486
Cherokee County,Texas,48,073,50427
Childress County,Texas,48,075,7069
Clay County,Texas,48,077,10839
Cochran County,Texas,48,079,3127
Coke County,Texas,48,081,3406
Coleman County,Texas,48,083,8840
Collin County,Texas,48,085,764424
Collingsworth County,Texas,48,087,3036
Colorado County,Texas,48,089,20792
Comal County,Texas,48,091,106111
Comanche County,Texas,48,093,13878
Concho County,Texas,48,095,4074
Cooke County,Texas,48,097,38344
Coryell County,Texas,48,099,74948
Cottle County,Texas,48,101,1693
Crane County,Texas,48,103,4246
Crockett County,Texas,48,105,3744
Crosby County,Texas,48,107,6133
Culberson County,Texas,48,109,2438
Dallam County,Texas,48,111,6605
Dallas County,Texas,48,113,2348702
Dawson County,Texas,48,115,13805
Deaf Smith County,Texas,48,117,19225
Delta County,Texas,48,119,5220
Denton County,Texas,48,121,648470
DeWitt County,Texas,48,123,20052
Dickens County,Texas,48,125,2427
Dimmit County,Texas,48,127,9937
Donley County,Texas,48,129,3624
Duval County,Texas,48,131,11873
Eastland County,Texas,48,133,18577
Ector County,Texas,48,135,135545
Edwards County,Texas,48,137,2023
Ellis County,Texas,48,139,146997
El Paso County,Texas,48,141,787410
Erath County,Texas,48,143,37525
Falls County,Texas,48,145,17799
Fannin County,Texas,48,147,33853
Fayette County,Texas,48,149,24397
Fisher County,Texas,48,151,4067
Floyd County,Texas,48,153,6507
Foard County,Texas,48,155,1286
Fort Bend County,Texas,48,157,565295
Franklin County,Texas,48,159,10633
Freestone County,Texas,48,161,19573
Frio County,Texas,48,163,17090
Gaines County,Texas,48,165,17123
Galveston County,Texas,48,167,289658
Garza County,Texas,48,169,6319
Gillespie County,Texas,48,171,24524
Glasscock County,Texas,48,173,1179
Goliad County,Texas,48,175,7188
Gonzales County,Texas,48,177,19686
Gray County,Texas,48,179,22628
Grayson County,Texas,48,181,119949
Gregg County,Texas,48,183,120728
Grimes County,Texas,48,185,26455
Guadalupe County,Texas,48,187,127499
Hale County,Texas,48,189,36108
Hall County,Texas,48,191,3385
Hamilton County,Texas,48,193,8491
Hansford County,Texas,48,195,5524
Hardeman County,Texas,48,197,4181
Hardin County,Texas,48,199,53984
Harris County,Texas,48,201,4025409
Harrison County,Texas,48,203,64999
Hartley County,Texas,48,205,5974
Haskell County,Texas,48,207,5877
Hays County,Texas,48,209,152827
Hemphill County,Texas,48,211,3758
Henderson County,Texas,48,213,78394
Hidalgo County,Texas,48,215,757453
Hill County,Texas,48,217,35033
Hockley County,Texas,48,219,22929
Hood County,Texas,48,221,50569
Hopkins County,Texas,48,223,34869
Houston County,Texas,48,225,23628
Howard County,Texas,48,227,34645
Hudspeth County,Texas,48,229,3433
Hunt County,Texas,48,231,85390
Hutchinson County,Texas,48,233,22088
Irion County,Texas,48,235,1526
Jack County,Texas,48,237,9044
Jackson County,Texas,48,239,14002
Jasper County,Texas,48,241,35538
Jeff Davis County,Texas,48,243,2328
Jefferson County,Texas,48,245,250714
Jim Hogg County,Texas,48,247,5231
Jim Wells County,Texas,48,249,40821
Johnson County,Texas,48,251,149681
Jones County,Texas,48,253,20140
Karnes County,Texas,48,255,14873
Kaufman County,Texas,48,257,101197
Kendall County,Texas,48,259,32642
Kerr County,Texas,48,265,49216
Kimble County,Texas,48,267,4578
Kinney County,Texas,48,271,3656
Kleberg County,Texas,48,273,31823
Knox County,Texas,48,275,3703
Lamar County,Texas,48,277,49681
Lamb County,Texas,48,279,14063
Lampasas County,Texas,48,281,19762
La Salle County,Texas,48,283,6800
Lavaca County,Texas,48,285,19253
Lee County,Texas,48,287,16565
Leon County,Texas,48,289,16757
Liberty County,Texas,48,291,75317
Limestone County,Texas,48,293,23282
Lipscomb County,Texas,48,295,3260
Live Oak County,Texas,48,297,11482
Llano County,Texas,48,299,19133
Lubbock County,Texas,48,303,274359
Lynn County,Texas,48,305,5927
McCulloch County,Texas,48,307,8242
McLennan County,Texas,48,309,232396
Madison County,Texas,48,313,13533
Marion County,Texas,48,315,10678
Martin County,Texas,48,317,4704
Mason County,Texas,48,319,3950
Matagorda County,Texas,48,321,36662
Maverick County,Texas,48,323,53389
Medina County,Texas,48,325,45559
Menard County,Texas,48,327,2226
Midland County,Texas,48,329,135002
Milam County,Texas,48,331,24861
Mills County,Texas,48,333,4884
Mitchell County,Texas,48,335,9372
Montague County,Texas,48,337,19773
Montgomery County,Texas,48,339,443622
Moore County,Texas,48,341,21379
Morris County,Texas,48,343,13017
Motley County,Texas,48,345,1030
Nacogdoches County,Texas,48,347,63872
Navarro County,Texas,48,349,47621
Newton County,Texas,48,351,14411
Nolan County,Texas,48,353,15098
Nueces County,Texas,48,355,337182
Ochiltree County,Texas,48,357,10147
Oldham County,Texas,48,359,2032
Orange County,Texas,48,361,82184
Palo Pinto County,Texas,48,363,27977
Panola County,Texas,48,365,23690
Parker County,Texas,48,367,114764
Parmer County,Texas,48,369,10157
Pecos County,Texas,48,371,15465
Polk County,Texas,48,373,45653
Potter County,Texas,48,375,120626
Presidio County,Texas,48,377,7727
Rains County,Texas,48,379,10994
Randall County,Texas,48,381,118994
Reagan County,Texas,48,383,3343
Real County,Texas,48,385,3314
Red River County,Texas,48,387,12879
Reeves County,Texas,48,389,13473
Refugio County,Texas,48,391,7381
Robertson County,Texas,48,395,16606
Rockwall County,Texas,48,397,76349
Runnels County,Texas,48,399,10479
Rusk County,Texas,48,401,52685
Sabine County,Texas,48,403,10686
San Augustine County,Texas,48,405,8949
San Jacinto County,Texas,48,407,26192
San Patricio County,Texas,48,409,65648
San Saba County,Texas,48,411,6028
Schleicher County,Texas,48,413,3303
Scurry County,Texas,48,415,16717
Shackelford County,Texas,48,417,3233
Shelby County,Texas,48,419,25513
Sherman County,Texas,48,421,3019
Smith County,Texas,48,423,206839
Somervell County,Texas,48,425,8320
Starr County,Texas,48,427,60525
Stephens County,Texas,48,429,9579
Sterling County,Texas,48,431,1216
Stonewall County,Texas,48,433,1396
Sutton County,Texas,48,435,4198
Swisher County,Texas,48,437,7808
Tarrant County,Texas,48,439,1780700
Taylor County,Texas,48,441,130463
Terry County,Texas,48,445,12543
Throckmorton County,Texas,48,447,1749
Titus County,Texas,48,449,31601
Tom Green County,Texas,48,451,109135
Travis County,Texas,48,453,1007264
Trinity County,Texas,48,455,14511
Tyler County,Texas,48,457,21600
Upshur County,Texas,48,459,39056
Upton County,Texas,48,461,3278
Uvalde County,Texas,48,463,26330
Val Verde County,Texas,48,465,48434
Van Zandt County,Texas,48,467,52483
Victoria County,Texas,48,469,86410
Walker County,Texas,48,471,66833
Waller County,Texas,48,473,41990
Ward County,Texas,48,475,10586
Washington County,Texas,48,477,33261
Webb County,Texas,48,479,245762
Wharton County,Texas,48,481,41083
Wheeler County,Texas,48,483,5316
Wichita County,Texas,48,485,130835
Wilbarger County,Texas,48,487,13548
Willacy County,Texas,48,489,21894
Williamson County,Texas,48,491,409913
Wilson County,Texas,48,493,42222
Winkler County,Texas,48,495,7039
Wise County,Texas,48,497,58703
Wood County,Texas,48,499,41840
Yoakum County,Texas,48,501,7825
Young County,Texas,48,503,18351
Zapata County,Texas,48,505,13853
Zavala County,Texas,48,507,11700
Beaver County,Utah,49,001,6495
Box Elder County,Utah,49,003,49093
Cache County,Utah,49,005,109752
Carbon County,Utah,49,007,21011
Daggett County,Utah,49,009,891
Davis County,Utah,49,011,301124
Duchesne County,Utah,49,013,18025
Emery County,Utah,49,015,10827
Garfield County,Utah,49,017,5052
Grand County,Utah,49,019,9096
Iron County,Utah,49,021,45383
Juab County,Utah,49,023,10089
Kane County,Utah,49,025,7008
Millard County,Utah,49,027,12326
Morgan County,Utah,49,029,9285
Piute County,Utah,49,031,1657
Rich County,Utah,49,033,2234
Salt Lake County,Utah,49,035,1016455
San Juan County,Utah,49,037,14526
Sanpete County,Utah,49,039,27239
Sevier County,Utah,49,041,20667
Summit County,Utah,49,043,35968
Tooele County,Utah,49,045,56957
Uintah County,Utah,49,047,31892
Utah County,Utah,49,049,502465
Wasatch County,Utah,49,051,22908
Washington County,Utah,49,053,137020
Wayne County,Utah,49,055,2735
Weber County,Utah,49,057,227199
Addison County,Vermont,50,001,36835
Bennington County,Vermont,50,003,37093
Caledonia County,Vermont,50,005,31198
Chittenden County,Vermont,50,007,155666
Essex County,Vermont,50,009,6350
Franklin County,Vermont,50,011,47687
Grand Isle County,Vermont,50,013,7056
Lamoille County,Vermont,50,015,24234
Orange County,Vermont,50,017,29015
Orleans County,Vermont,50,019,27247
Rutland County,Vermont,50,021,61956
Washington County,Vermont,50,023,59426
Windham County,Vermont,50,025,44409
Windsor County,Vermont,50,027,56786
Accomack County,Virginia,51,001,33701
Amelia County,Virginia,51,007,12631
Amherst County,Virginia,51,009,32339
Appomattox County,Virginia,51,011,14820
Arlington County,Virginia,51,013,202999
Bath County,Virginia,51,017,4747
Bland County,Virginia,51,021,6871
Botetourt County,Virginia,51,023,32956
Brunswick County,Virginia,51,025,17553
Buchanan County,Virginia,51,027,24173
Buckingham County,Virginia,51,029,17021
Campbell County,Virginia,51,031,54485
Caroline County,Virginia,51,033,28234
Carroll County,Virginia,51,035,30002
Charles City County,Virginia,51,036,7223
Charlotte County,Virginia,51,037,12601
Chesterfield County,Virginia,51,041,313001
Clarke County,Virginia,51,043,14081
Craig County,Virginia,51,045,5158
Culpeper County,Virginia,51,047,46427
Cumberland County,Virginia,51,049,9928
Dickenson County,Virginia,51,051,15923
Dinwiddie County,Virginia,51,053,27714
Essex County,Virginia,51,057,11029
Fauquier County,Virginia,51,061,65008
Floyd County,Virginia,51,063,15156
Fluvanna County,Virginia,51,065,25599
Franklin County,Virginia,51,067,55621
Frederick County,Virginia,51,069,77277
Giles County,Virginia,51,071,17197
Gloucester County,Virginia,51,073,36741
Goochland County,Virginia,51,075,21481
Grayson County,Virginia,51,077,15702
Greene County,Virginia,51,079,18291
Hanover County,Virginia,51,085,99638
Henrico County,Virginia,51,087,303845
Henry County,Virginia,51,089,54524
Highland County,Virginia,51,091,2354
Isle of Wight County,Virginia,51,093,35092
King and Queen County,Virginia,51,097,6946
King George County,Virginia,51,099,23321
King William County,Virginia,51,101,15728
Lancaster County,Virginia,51,103,11424
Lee County,Virginia,51,105,25405
Loudoun County,Virginia,51,107,303329
Louisa County,Virginia,51,109,32739
Lunenburg County,Virginia,51,111,12928
Madison County,Virginia,51,113,13317
Mathews County,Virginia,51,115,9000
Mecklenburg County,Virginia,51,117,32778
Middlesex County,Virginia,51,119,10855
Montgomery County,Virginia,51,121,93379
Nelson County,Virginia,51,125,15049
New Kent County,Virginia,51,127,18086
Northampton County,Virginia,51,131,12493
Northumberland County,Virginia,51,133,12431
Nottoway County,Virginia,51,135,15845
Orange County,Virginia,51,137,33235
Page County,Virginia,51,139,24101
Patrick County,Virginia,51,141,18573
Powhatan County,Virginia,51,145,27907
Prince Edward County,Virginia,51,147,23050
Prince George County,Virginia,51,149,35520
Pulaski County,Virginia,51,155,34900
Rappahannock County,Virginia,51,157,7422
Richmond County,Virginia,51,159,9310
Roanoke County,Virginia,51,161,92023
Russell County,Virginia,51,167,28870
Scott County,Virginia,51,169,23210
Shenandoah County,Virginia,51,171,41807
Smyth County,Virginia,51,173,32268
Stafford County,Virginia,51,179,127041
Surry County,Virginia,51,181,7026
Sussex County,Virginia,51,183,12147
Tazewell County,Virginia,51,185,44807
Warren County,Virginia,51,187,37323
Washington County,Virginia,51,191,54628
Westmoreland County,Virginia,51,193,17386
Wise County,Virginia,51,195,41505
Wythe County,Virginia,51,197,29116
Alexandria City,Virginia,51,510,136968
Bristol City,Virginia,51,520,17718
Chesapeake City,Virginia,51,550,220837
Colonial Heights City,Virginia,51,570,17439
Covington City,Virginia,51,580,5982
Falls Church City,Virginia,51,610,11840
Galax City,Virginia,51,640,6959
Hampton City,Virginia,51,650,138148
Hopewell City,Virginia,51,670,22562
Lexington City,Virginia,51,678,6998
Lynchburg City,Virginia,51,680,74849
Martinsville City,Virginia,51,690,13882
Norfolk City,Virginia,51,710,241943
Norton City,Virginia,51,720,3934
Petersburg City,Virginia,51,730,32337
Poquoson City,Virginia,51,735,12097
Portsmouth City,Virginia,51,740,96066
Radford City,Virginia,51,750,16374
Richmond City,Virginia,51,760,203165
Roanoke City,Virginia,51,770,96264
Salem City,Virginia,51,775,24733
Suffolk City,Virginia,51,800,83465
Virginia Beach City,Virginia,51,810,436979
Winchester City,Virginia,51,840,26117
Fairfax County,Virginia,51,059,1064735
Fairfax City,Virginia,51,600,22277
Rockingham County,Virginia,51,165,75633
Harrisonburg City,Virginia,51,660,48230
James City County,Virginia,51,095,65818
Williamsburg City,Virginia,51,830,13741
Prince William County,Virginia,51,153,391439
Manassas City,Virginia,51,683,36811
Manassas Park City,Virginia,51,685,13759
Rockbridge County,Virginia,51,163,22304
Buena Vista City,Virginia,51,530,6647
Spotsylvania County,Virginia,51,177,121508
Fredericksburg City,Virginia,51,630,24015
Augusta County,Virginia,51,015,73526
Staunton City,Virginia,51,790,23835
Waynesboro City,Virginia,51,820,21006
Pittsylvania County,Virginia,51,143,63194
Danville City,Virginia,51,590,43433
Greensville County,Virginia,51,081,12194
Emporia City,Virginia,51,595,5850
Albemarle County,Virginia,51,003,97978
Charlottesville City,Virginia,51,540,42758
Bedford County,Virginia,51,019,68275
Bedford City,Virginia,51,515,6184
Halifax County,Virginia,51,083,36248
Southampton County,Virginia,51,175,18573
Franklin City,Virginia,51,620,8570
Alleghany County,Virginia,51,005,16326
York County,Virginia,51,199,65289
Newport News City,Virginia,51,700,181009
Adams County,Washington,53,001,18289
Asotin County,Washington,53,003,21526
Benton County,Washington,53,005,171303
Chelan County,Washington,53,007,71787
Clallam County,Washington,53,009,71077
Clark County,Washington,53,011,421154
Columbia County,Washington,53,013,3988
Cowlitz County,Washington,53,015,101901
Douglas County,Washington,53,017,37842
Ferry County,Washington,53,019,7530
Franklin County,Washington,53,021,75102
Garfield County,Washington,53,023,2244
Grant County,Washington,53,025,87179
Grays Harbor County,Washington,53,027,72348
Island County,Washington,53,029,78599
Jefferson County,Washington,53,031,29709
King County,Washington,53,033,1908379
Kitsap County,Washington,53,035,249238
Kittitas County,Washington,53,037,40461
Klickitat County,Washington,53,039,20259
Lewis County,Washington,53,041,75167
Lincoln County,Washington,53,043,10546
Mason County,Washington,53,045,60116
Okanogan County,Washington,53,047,40655
Pacific County,Washington,53,049,21116
Pend Oreille County,Washington,53,051,12952
Pierce County,Washington,53,053,791528
San Juan County,Washington,53,055,15662
Skagit County,Washington,53,057,116327
Skamania County,Washington,53,059,10979
Snohomish County,Washington,53,061,704536
Spokane County,Washington,53,063,466497
Stevens County,Washington,53,065,43401
Thurston County,Washington,53,067,248327
Wahkiakum County,Washington,53,069,3994
Walla Walla County,Washington,53,071,58154
Whatcom County,Washington,53,073,198937
Whitman County,Washington,53,075,44200
Yakima County,Washington,53,077,239836
Barbour County,West Virginia,54,001,16373
Berkeley County,West Virginia,54,003,102801
Boone County,West Virginia,54,005,24746
Braxton County,West Virginia,54,007,14541
Brooke County,West Virginia,54,009,24081
Cabell County,West Virginia,54,011,95870
Calhoun County,West Virginia,54,013,7616
Clay County,West Virginia,54,015,9508
Doddridge County,West Virginia,54,017,8097
Fayette County,West Virginia,54,019,46031
Gilmer County,West Virginia,54,021,8522
Grant County,West Virginia,54,023,11955
Greenbrier County,West Virginia,54,025,35498
Hampshire County,West Virginia,54,027,23750
Hancock County,West Virginia,54,029,30732
Hardy County,West Virginia,54,031,13893
Harrison County,West Virginia,54,033,68745
Jackson County,West Virginia,54,035,29161
Jefferson County,West Virginia,54,037,52874
Kanawha County,West Virginia,54,039,192644
Lewis County,West Virginia,54,041,16400
Lincoln County,West Virginia,54,043,21777
Logan County,West Virginia,54,045,36564
McDowell County,West Virginia,54,047,22262
Marion County,West Virginia,54,049,56416
Marshall County,West Virginia,54,051,33163
Mason County,West Virginia,54,053,27152
Mercer County,West Virginia,54,055,62077
Mineral County,West Virginia,54,057,27970
Mingo County,West Virginia,54,059,26859
Monongalia County,West Virginia,54,061,94489
Monroe County,West Virginia,54,063,13526
Morgan County,West Virginia,54,065,17513
Nicholas County,West Virginia,54,067,26208
Ohio County,West Virginia,54,069,44452
Pendleton County,West Virginia,54,071,7725
Pleasants County,West Virginia,54,073,7653
Pocahontas County,West Virginia,54,075,8780
Preston County,West Virginia,54,077,33281
Putnam County,West Virginia,54,079,55305
Raleigh County,West Virginia,54,081,78701
Randolph County,West Virginia,54,083,29316
Ritchie County,West Virginia,54,085,10457
Roane County,West Virginia,54,087,15004
Summers County,West Virginia,54,089,13847
Taylor County,West Virginia,54,091,16817
Tucker County,West Virginia,54,093,7119
Tyler County,West Virginia,54,095,9270
Upshur County,West Virginia,54,097,24096
Wayne County,West Virginia,54,099,42533
Webster County,West Virginia,54,101,9202
Wetzel County,West Virginia,54,103,16581
Wirt County,West Virginia,54,105,5749
Wood County,West Virginia,54,107,86852
Wyoming County,West Virginia,54,109,23818
Adams County,Wisconsin,55,001,20956
Ashland County,Wisconsin,55,003,16160
Barron County,Wisconsin,55,005,45895
Bayfield County,Wisconsin,55,007,15105
Brown County,Wisconsin,55,009,246686
Buffalo County,Wisconsin,55,011,13671
Burnett County,Wisconsin,55,013,15644
Calumet County,Wisconsin,55,015,48434
Chippewa County,Wisconsin,55,017,61969
Clark County,Wisconsin,55,019,34625
Columbia County,Wisconsin,55,021,56569
Crawford County,Wisconsin,55,023,16755
Dane County,Wisconsin,55,025,483913
Dodge County,Wisconsin,55,027,88867
Door County,Wisconsin,55,029,27893
Douglas County,Wisconsin,55,031,43964
