County,State,mean_life_expectancy,State_FIPS,County_FIPS,white_population
Sawyer County,Wisconsin,77.2402863616944,55,113,12771.0
Shawano County,Wisconsin,78.6056336395942,55,115,37041.0
Sheboygan County,Wisconsin,79.3687325981233,55,117,103755.0
Taylor County,Wisconsin,80.8729528204231,55,119,20056.0
Trempealeau County,Wisconsin,79.2883989402212,55,121,27543.0
Vernon County,Wisconsin,79.9344894449514,55,123,29612.0
Vilas County,Wisconsin,78.5829244599362,55,125,18471.0
Walworth County,Wisconsin,79.2352011481313,55,127,96192.0
Washburn County,Wisconsin,78.1955627023953,55,129,14989.0
Washington County,Wisconsin,80.8283113335919,55,131,127480.0
Waukesha County,Wisconsin,81.5217643288338,55,133,366591.0
Waupaca County,Wisconsin,77.4422040309649,55,135,50292.0
Waushara County,Wisconsin,78.8153167712194,55,137,22695.0
Winnebago County,Wisconsin,79.6951898521551,55,139,156765.0
Wood County,Wisconsin,79.627411991006,55,141,69994.0
Albany County,Wyoming,80.6844836693276,56,001,33960.0
Big Horn County,Wyoming,76.351728839995,56,003,11385.0
Campbell County,Wyoming,77.6522464906549,56,005,45793.0
Carbon County,Wyoming,77.331722864162,56,007,14283.0
Converse County,Wyoming,78.1704764919526,56,009,13532.0
Crook County,Wyoming,79.626653479354,56,011,7209.0
Fremont County,Wyoming,74.6866943224855,56,013,29893.0
Goshen County,Wyoming,79.2442814050136,56,015,12528.0
Hot Springs County,Wyoming,75.6109926819899,56,017,4607.0
Johnson County,Wyoming,79.1154311465363,56,019,7941.0
Laramie County,Wyoming,78.2769910068228,56,021,85228.0
Lincoln County,Wyoming,79.754966540525,56,023,17833.0
Natrona County,Wyoming,77.2252447425136,56,025,75254.0
Niobrara County,Wyoming,78.0781736070787,56,027,2314.0
Park County,Wyoming,80.0746435348961,56,029,27431.0
Platte County,Wyoming,78.5702286558075,56,031,8229.0
Sheridan County,Wyoming,77.8826475957536,56,033,28209.0
Sublette County,Wyoming,81.5624772714793,56,035,9978.0
Sweetwater County,Wyoming,77.6215881472746,56,037,41314.0
Teton County,Wyoming,84.7784156039297,56,039,20964.0
Uinta County,Wyoming,77.372367014438,56,041,19705.0
Washakie County,Wyoming,77.9474552752902,56,043,7575.0
Weston County,Wyoming,78.8808104326203,56,045,6686.0
