County,State,mean_life_expectancy,State_FIPS,County_FIPS
Roosevelt County,New Mexico,77.0725648200484,35,041
Sandoval County,New Mexico,79.7011318130309,35,043
San Juan County,New Mexico,77.7163696567411,35,045
San Miguel County,New Mexico,76.7091665844681,35,047
Santa Fe County,New Mexico,80.6600596872641,35,049
Sierra County,New Mexico,74.9641516042622,35,051
Socorro County,New Mexico,76.4270804958005,35,053
Taos County,New Mexico,79.5547631431866,35,055
Torrance County,New Mexico,76.7933571124419,35,057
Union County,New Mexico,77.5270123242891,35,059
Cibola County,New Mexico,77.0126120455334,35,006
Valencia County,New Mexico,77.0126120455334,35,061
Albany County,New York,79.7278114135693,36,001
Allegany County,New York,78.668319816928,36,003
Bronx County,New York,78.8879195104047,36,005
Broome County,New York,79.0367133127884,36,007
Cattaraugus County,New York,77.7931715024801,36,009
Cayuga County,New York,79.7338943189629,36,011
Chautauqua County,New York,78.5149002779961,36,013
Chemung County,New York,78.1236157310898,36,015
Chenango County,New York,78.1334253777041,36,017
Clinton County,New York,79.0649242614948,36,019
Columbia County,New York,79.2211596784735,36,021
Cortland County,New York,78.4347715446928,36,023
Delaware County,New York,78.9274207099693,36,025
Dutchess County,New York,80.4335207527047,36,027
Erie County,New York,78.3485989644279,36,029
Essex County,New York,79.7265069669514,36,031
Franklin County,New York,78.7144951060677,36,033
Fulton County,New York,78.2492769351671,36,035
Genesee County,New York,78.9890864867409,36,037
Greene County,New York,78.1628816730883,36,039
Hamilton County,New York,79.4048985887595,36,041
Herkimer County,New York,79.1878659214269,36,043
Jefferson County,New York,78.5701628112641,36,045
Kings County,New York,80.6784822262959,36,047
Lewis County,New York,79.3858053797291,36,049
Livingston County,New York,80.2604166356283,36,051
Madison County,New York,79.9149660255478,36,053
Monroe County,New York,79.9459446144202,36,055
Montgomery County,New York,78.2723144722257,36,057
Nassau County,New York,82.0939487255433,36,059
New York County,New York,82.5517938514259,36,061
Niagara County,New York,77.9772706495478,36,063
Oneida County,New York,78.9065821626906,36,065
Onondaga County,New York,79.5627129655547,36,067
Ontario County,New York,79.8383949197399,36,069
Orange County,New York,79.7236538669564,36,071
Orleans County,New York,78.6191296107225,36,073
Oswego County,New York,77.9922019847486,36,075
Otsego County,New York,79.8540111756269,36,077
Putnam County,New York,81.4337396285458,36,079
Queens County,New York,82.2850572026102,36,081
Rensselaer County,New York,78.6026378690753,36,083
Richmond County,New York,79.9285902171421,36,085
Rockland County,New York,82.2635773281598,36,087
Saint Lawrence County,New York,78.2243374536312,36,089
Saratoga County,New York,81.021011053408,36,091
Schenectady County,New York,79.24343986406,36,093
Schoharie County,New York,80.1569880895059,36,095
Schuyler County,New York,78.8166843678548,36,097
Seneca County,New York,79.1645069422922,36,099
Steuben County,New York,78.660731815567,36,101
Suffolk County,New York,80.3654422905117,36,103
Sullivan County,New York,77.5401079091449,36,105
Tioga County,New York,79.8773992044797,36,107
Tompkins County,New York,81.1139197732566,36,109
Ulster County,New York,79.7806001809799,36,111
Warren County,New York,79.812265839513,36,113
Washington County,New York,78.8521549841938,36,115
Wayne County,New York,78.9387623173849,36,117
Westchester County,New York,82.4229302596556,36,119
Wyoming County,New York,78.8580926332573,36,121
Yates County,New York,79.4119895959361,36,123
Alamance County,North Carolina,77.601331992413,37,001
Alexander County,North Carolina,77.1172018926839,37,003
Alleghany County,North Carolina,77.5948719628618,37,005
Anson County,North Carolina,75.0411827194612,37,007
Ashe County,North Carolina,77.8908872866018,37,009
Avery County,North Carolina,77.5892029695678,37,011
Beaufort County,North Carolina,76.3049190413895,37,013
Bertie County,North Carolina,75.7915910384339,37,015
Bladen County,North Carolina,74.6665273652081,37,017
Brunswick County,North Carolina,78.0782937899635,37,019
Buncombe County,North Carolina,78.566106365774,37,021
Burke County,North Carolina,76.6595269680291,37,023
Cabarrus County,North Carolina,77.6489767989294,37,025
Caldwell County,North Carolina,76.0675414763367,37,027
Camden County,North Carolina,78.909177175479,37,029
Carteret County,North Carolina,77.7331639664999,37,031
Caswell County,North Carolina,76.0442033533804,37,033
Catawba County,North Carolina,76.7234011437544,37,035
Chatham County,North Carolina,80.7011903189154,37,037
Cherokee County,North Carolina,76.663367599129,37,039
Chowan County,North Carolina,77.1005789014144,37,041
Clay County,North Carolina,77.8211172323092,37,043
Cleveland County,North Carolina,75.0756170560575,37,045
Columbus County,North Carolina,73.823123285415,37,047
Craven County,North Carolina,77.2566332947898,37,049
Cumberland County,North Carolina,76.1905456094693,37,051
Currituck County,North Carolina,77.2525381766898,37,053
Dare County,North Carolina,78.8493693372657,37,055
Davidson County,North Carolina,76.5585240091413,37,057
Davie County,North Carolina,78.7477451940888,37,059
Duplin County,North Carolina,77.5692689708706,37,061
Durham County,North Carolina,79.0407732948677,37,063
Edgecombe County,North Carolina,75.0705054587777,37,065
Forsyth County,North Carolina,77.9707650104677,37,067
Franklin County,North Carolina,77.3418325583235,37,069
Gaston County,North Carolina,75.3597605123235,37,071
Gates County,North Carolina,76.7166763487877,37,073
Graham County,North Carolina,76.623341221966,37,075
Granville County,North Carolina,77.2201476223545,37,077
Greene County,North Carolina,77.2426768166258,37,079
Guilford County,North Carolina,78.5605532628446,37,081
Halifax County,North Carolina,74.8707097482931,37,083
Harnett County,North Carolina,76.695509408424,37,085
Haywood County,North Carolina,77.9990851031514,37,087
Henderson County,North Carolina,78.9015985233481,37,089
Hertford County,North Carolina,76.2084735754635,37,091
Hoke County,North Carolina,76.3281476595087,37,093
Hyde County,North Carolina,77.2571209049062,37,095
Iredell County,North Carolina,77.1944361787419,37,097
Jackson County,North Carolina,78.2658622524363,37,099
Johnston County,North Carolina,77.4423809072595,37,101
Jones County,North Carolina,76.354361647905,37,103
Lee County,North Carolina,76.8126761110625,37,105
Lenoir County,North Carolina,75.1603272724034,37,107
Lincoln County,North Carolina,77.008766474871,37,109
McDowell County,North Carolina,77.1095151266278,37,111
Macon County,North Carolina,77.8858025242621,37,113
Madison County,North Carolina,77.5349870292272,37,115
Martin County,North Carolina,74.4720694270426,37,117
Mecklenburg County,North Carolina,79.4159982292804,37,119
Mitchell County,North Carolina,76.3981707078191,37,121
Montgomery County,North Carolina,77.2140904691732,37,123
Moore County,North Carolina,79.3643493147236,37,125
Nash County,North Carolina,76.03451758737,37,127
New Hanover County,North Carolina,79.1837928528864,37,129
Northampton County,North Carolina,76.0405132288135,37,131
Onslow County,North Carolina,77.6977850010227,37,133
Orange County,North Carolina,80.7853299942539,37,135
Pamlico County,North Carolina,78.2797182137397,37,137
Pasquotank County,North Carolina,76.9934407956773,37,139
Pender County,North Carolina,77.7126944656558,37,141
Perquimans County,North Carolina,78.3284753735423,37,143
Person County,North Carolina,76.5421619846068,37,145
Pitt County,North Carolina,77.5906396634831,37,147
Polk County,North Carolina,79.0671326849108,37,149
Randolph County,North Carolina,76.9456500392457,37,151
Richmond County,North Carolina,74.2414534023951,37,153
Robeson County,North Carolina,73.835688879378,37,155
Rockingham County,North Carolina,75.7644289141479,37,157
Rowan County,North Carolina,75.896328100106,37,159
Rutherford County,North Carolina,75.6522975919591,37,161
Sampson County,North Carolina,76.0046624110838,37,163
Scotland County,North Carolina,74.6536385362835,37,165
Stanly County,North Carolina,76.6692147667264,37,167
Stokes County,North Carolina,76.9818244102328,37,169
Surry County,North Carolina,76.4398038978169,37,171
Swain County,North Carolina,74.0388917586437,37,173
Transylvania County,North Carolina,79.9318476519912,37,175
Tyrrell County,North Carolina,77.6610425677643,37,177
Union County,North Carolina,79.1452500797388,37,179
Vance County,North Carolina,74.7137374406696,37,181
Wake County,North Carolina,80.8647225705626,37,183
Warren County,North Carolina,77.3430530993147,37,185
Washington County,North Carolina,76.89154216676,37,187
Watauga County,North Carolina,81.1961202249137,37,189
Wayne County,North Carolina,76.2058155636844,37,191
Wilkes County,North Carolina,76.7180493854571,37,193
Wilson County,North Carolina,76.3276158099979,37,195
Yadkin County,North Carolina,77.0776271193618,37,197
Yancey County,North Carolina,78.0757422391856,37,199
Adams County,North Dakota,78.9073958091235,38,001
Barnes County,North Dakota,79.5906748080752,38,003
Benson County,North Dakota,73.7646433261297,38,005
Bottineau County,North Dakota,78.6942581967037,38,009
Bowman County,North Dakota,78.9849066828951,38,011
Burke County,North Dakota,79.0141350111343,38,013
Burleigh County,North Dakota,81.0824630897928,38,015
Cass County,North Dakota,81.2446022376373,38,017
Cavalier County,North Dakota,80.0276564462518,38,019
Dickey County,North Dakota,79.7564964706425,38,021
Divide County,North Dakota,80.5549507629005,38,023
Dunn County,North Dakota,79.4738178835339,38,025
Eddy County,North Dakota,76.4459274588841,38,027
Emmons County,North Dakota,78.9233912965659,38,029
Foster County,North Dakota,79.1031485049547,38,031
Golden Valley County,North Dakota,81.5523393125953,38,033
Grand Forks County,North Dakota,79.8489492876479,38,035
Grant County,North Dakota,78.9229256655395,38,037
Griggs County,North Dakota,78.6986659499139,38,039
Hettinger County,North Dakota,80.174551631621,38,041
Kidder County,North Dakota,81.1447688499339,38,043
LaMoure County,North Dakota,81.6055861501494,38,045
Logan County,North Dakota,79.8512808454136,38,047
McHenry County,North Dakota,79.6135803335279,38,049
McIntosh County,North Dakota,80.038679504693,38,051
McKenzie County,North Dakota,78.0962933256417,38,053
McLean County,North Dakota,78.9912540922119,38,055
Mercer County,North Dakota,80.1011963321652,38,057
Morton County,North Dakota,79.0677527171709,38,059
Mountrail County,North Dakota,75.7064582527452,38,061
Nelson County,North Dakota,77.3901108466877,38,063
Oliver County,North Dakota,82.5168064608175,38,065
Pembina County,North Dakota,80.4944461354095,38,067
Pierce County,North Dakota,78.6436946539765,38,069
Ramsey County,North Dakota,78.2010180347617,38,071
Ransom County,North Dakota,78.2236316933052,38,073
Renville County,North Dakota,79.2887461566102,38,075
Richland County,North Dakota,81.2667680736421,38,077
Rolette County,North Dakota,72.8512831141736,38,079
Sargent County,North Dakota,80.9585356089108,38,081
Sheridan County,North Dakota,83.1313769599101,38,083
Sioux County,North Dakota,69.1362685375121,38,085
Stark County,North Dakota,80.7391830706262,38,089
Steele County,North Dakota,81.2437221714816,38,091
Stutsman County,North Dakota,79.1082699870248,38,093
Towner County,North Dakota,79.325788644223,38,095
Traill County,North Dakota,80.7131456650991,38,097
Walsh County,North Dakota,78.7077909216306,38,099
Ward County,North Dakota,79.7606419456011,38,101
Wells County,North Dakota,79.1236683407785,38,103
Williams County,North Dakota,78.4490976507232,38,105
Adams County,Ohio,74.5091363957221,39,001
Allen County,Ohio,77.7672735740071,39,003
Ashland County,Ohio,78.6023010505275,39,005
Ashtabula County,Ohio,76.4633748150096,39,007
Athens County,Ohio,77.5176769156567,39,009
Auglaize County,Ohio,78.8458175895063,39,011
Belmont County,Ohio,76.922426561172,39,013
Brown County,Ohio,75.6123367971793,39,015
Butler County,Ohio,77.5419581735745,39,017
Carroll County,Ohio,78.3646766675193,39,019
Champaign County,Ohio,77.2157723030864,39,021
Clark County,Ohio,75.7112883526134,39,023
Clermont County,Ohio,78.0604924499986,39,025
Clinton County,Ohio,76.1920427646393,39,027
Columbiana County,Ohio,77.0905947879888,39,029
Coshocton County,Ohio,77.3810684045489,39,031
Crawford County,Ohio,76.8043067004253,39,033
Cuyahoga County,Ohio,77.5293750321852,39,035
Darke County,Ohio,78.0927961036908,39,037
Defiance County,Ohio,78.5599542982903,39,039
Delaware County,Ohio,81.4680671995963,39,041
Erie County,Ohio,77.5872404724081,39,043
Fairfield County,Ohio,78.8915124235534,39,045
Fayette County,Ohio,74.9409154371178,39,047
Franklin County,Ohio,77.2323917215435,39,049
Fulton County,Ohio,78.9075237135457,39,051
Gallia County,Ohio,75.3549855123432,39,053
Geauga County,Ohio,81.2031609417003,39,055
Greene County,Ohio,79.5571753130502,39,057
Guernsey County,Ohio,76.4580097950913,39,059
Hamilton County,Ohio,76.9334167809312,39,061
Hancock County,Ohio,79.0948255117379,39,063
Hardin County,Ohio,76.6771269601356,39,065
Harrison County,Ohio,76.0111155036323,39,067
Henry County,Ohio,78.9033972528192,39,069
Highland County,Ohio,75.9143553469938,39,071
Hocking County,Ohio,76.6490342508053,39,073
Holmes County,Ohio,79.4873585201132,39,075
Huron County,Ohio,77.3400863251137,39,077
Jackson County,Ohio,74.2430534323261,39,079
Jefferson County,Ohio,75.3288106480891,39,081
Knox County,Ohio,77.9312823470255,39,083
Lake County,Ohio,78.9679939776731,39,085
Lawrence County,Ohio,74.8691441888748,39,087
Licking County,Ohio,77.9342264853172,39,089
Logan County,Ohio,77.0659758476143,39,091
Lorain County,Ohio,78.447989159773,39,093
Lucas County,Ohio,76.7143421251961,39,095
Madison County,Ohio,77.1493689106559,39,097
Mahoning County,Ohio,76.9780792613101,39,099
Marion County,Ohio,76.6881438585993,39,101
Medina County,Ohio,80.1954933856427,39,103
Meigs County,Ohio,75.4208017932757,39,105
Mercer County,Ohio,79.2707326147646,39,107
Miami County,Ohio,78.4440470762606,39,109
Monroe County,Ohio,77.6012596725027,39,111
Montgomery County,Ohio,76.5767028871677,39,113
Morgan County,Ohio,77.2102596703152,39,115
Morrow County,Ohio,78.1131257178785,39,117
Muskingum County,Ohio,76.7316442176926,39,119
Noble County,Ohio,80.6659826028283,39,121
Ottawa County,Ohio,78.8132336259619,39,123
Paulding County,Ohio,77.9627491300261,39,125
Perry County,Ohio,76.6525555856665,39,127
Pickaway County,Ohio,76.966274987642,39,129
Pike County,Ohio,74.5030660441243,39,131
Portage County,Ohio,78.5722169498116,39,133
Preble County,Ohio,76.9379902515349,39,135
Putnam County,Ohio,80.129053141819,39,137
Richland County,Ohio,77.5743249874008,39,139
Ross County,Ohio,75.7269604458253,39,141
Sandusky County,Ohio,77.6161245942536,39,143
Scioto County,Ohio,74.5993682193134,39,145
Seneca County,Ohio,78.1143011431812,39,147
Shelby County,Ohio,78.4301985843536,39,149
Stark County,Ohio,78.1633089591278,39,151
Summit County,Ohio,77.7714220006608,39,153
Trumbull County,Ohio,76.7826796040681,39,155
Tuscarawas County,Ohio,78.5867659915705,39,157
Union County,Ohio,79.0453687217918,39,159
Van Wert County,Ohio,78.3301003787987,39,161
Vinton County,Ohio,75.3735719327322,39,163
Warren County,Ohio,79.431677812654,39,165
Washington County,Ohio,77.2819606147255,39,167
Wayne County,Ohio,78.7277745128301,39,169
Williams County,Ohio,78.5742233647028,39,171
Wood County,Ohio,79.2961346612757,39,173
Wyandot County,Ohio,78.4046686405945,39,175
Adair County,Oklahoma,73.5445697709941,40,001
Alfalfa County,Oklahoma,78.2013647538014,40,003
Atoka County,Oklahoma,75.7188162135963,40,005
Beaver County,Oklahoma,78.2025929441673,40,007
Beckham County,Oklahoma,73.9700073209355,40,009
Blaine County,Oklahoma,75.1547388499818,40,011
Bryan County,Oklahoma,75.3682648983553,40,013
Caddo County,Oklahoma,73.2028010970033,40,015
Canadian County,Oklahoma,78.174028294473,40,017
Carter County,Oklahoma,73.3015472096368,40,019
Cherokee County,Oklahoma,75.327307669354,40,021
Choctaw County,Oklahoma,72.8172292284474,40,023
Cimarron County,Oklahoma,76.6752880269008,40,025
Cleveland County,Oklahoma,78.3588300239635,40,027
Coal County,Oklahoma,72.8754235185109,40,029
Comanche County,Oklahoma,75.9386133064721,40,031
Cotton County,Oklahoma,74.928884084676,40,033
Craig County,Oklahoma,74.4453607275837,40,035
Creek County,Oklahoma,74.6063646445553,40,037
Custer County,Oklahoma,75.6909822332847,40,039
Delaware County,Oklahoma,75.8843637520385,40,041
Dewey County,Oklahoma,74.5526455749771,40,043
Ellis County,Oklahoma,77.034235631197,40,045
Garfield County,Oklahoma,75.9419854930979,40,047
Garvin County,Oklahoma,73.6278427030979,40,049
Grady County,Oklahoma,75.6885623211858,40,051
Grant County,Oklahoma,75.9643444320938,40,053
Greer County,Oklahoma,75.800309447166,40,055
Harmon County,Oklahoma,75.0929464463055,40,057
Harper County,Oklahoma,76.1109212078929,40,059
Haskell County,Oklahoma,74.5646126546632,40,061
Hughes County,Oklahoma,73.1341846740587,40,063
Jackson County,Oklahoma,75.5696531810431,40,065
Jefferson County,Oklahoma,73.3842066070031,40,067
Johnston County,Oklahoma,73.5429593727231,40,069
Kay County,Oklahoma,75.123911503961,40,071
Kingfisher County,Oklahoma,76.9293222483747,40,073
Kiowa County,Oklahoma,73.0029229728219,40,075
Latimer County,Oklahoma,75.2375435968079,40,077
Le Flore County,Oklahoma,73.8411608940526,40,079
Lincoln County,Oklahoma,75.1614077397411,40,081
Logan County,Oklahoma,77.9089002095381,40,083
Love County,Oklahoma,75.5160082029127,40,085
McClain County,Oklahoma,76.1486948650864,40,087
McCurtain County,Oklahoma,73.139650020013,40,089
McIntosh County,Oklahoma,74.2036448079673,40,091
Major County,Oklahoma,76.6406404579926,40,093
Marshall County,Oklahoma,76.1186002304018,40,095
Mayes County,Oklahoma,75.069672708949,40,097
Murray County,Oklahoma,73.6605358010652,40,099
Muskogee County,Oklahoma,73.5928282574001,40,101
Noble County,Oklahoma,76.4633189765671,40,103
Nowata County,Oklahoma,75.8155526777065,40,105
Okfuskee County,Oklahoma,72.6401666280656,40,107
Oklahoma County,Oklahoma,75.8959269997008,40,109
Okmulgee County,Oklahoma,73.6963896197056,40,111
Osage County,Oklahoma,77.4616174736404,40,113
Ottawa County,Oklahoma,73.7911390639969,40,115
Pawnee County,Oklahoma,74.7531684964569,40,117
Payne County,Oklahoma,78.1957966212322,40,119
Pittsburg County,Oklahoma,74.1394607632539,40,121
Pontotoc County,Oklahoma,74.5848857777273,40,123
Pottawatomie County,Oklahoma,74.4517497985073,40,125
Pushmataha County,Oklahoma,73.6055128327878,40,127
Roger Mills County,Oklahoma,77.7586247355123,40,129
Rogers County,Oklahoma,77.4354582755984,40,131
Seminole County,Oklahoma,72.6315062790126,40,133
Sequoyah County,Oklahoma,74.2108589763629,40,135
Stephens County,Oklahoma,75.1643786724124,40,137
Texas County,Oklahoma,77.205725688102,40,139
Tillman County,Oklahoma,75.2000012205467,40,141
Tulsa County,Oklahoma,76.2046748644102,40,143
Wagoner County,Oklahoma,77.9640784045639,40,145
Washington County,Oklahoma,77.1390434397403,40,147
Washita County,Oklahoma,75.9584856463769,40,149
Woods County,Oklahoma,76.9760589994942,40,151
Woodward County,Oklahoma,76.5683095133358,40,153
Baker County,Oregon,78.102121686645,41,001
Benton County,Oregon,82.1172798233065,41,003
Clackamas County,Oregon,80.322267349688,41,005
Clatsop County,Oregon,78.3870064934345,41,007
Columbia County,Oregon,78.7942711718955,41,009
Coos County,Oregon,76.7720261364644,41,011
Crook County,Oregon,78.7516275743795,41,013
Curry County,Oregon,77.0947414293445,41,015
Deschutes County,Oregon,80.4826695119896,41,017
Douglas County,Oregon,77.4031838637633,41,019
Gilliam County,Oregon,80.4717061945567,41,021
Grant County,Oregon,79.7173123957534,41,023
Harney County,Oregon,78.2735753472641,41,025
Hood River County,Oregon,80.1262637487563,41,027
Jackson County,Oregon,78.8943165007396,41,029
Jefferson County,Oregon,77.4575880666674,41,031
Josephine County,Oregon,77.0898168251368,41,033
Klamath County,Oregon,76.8936790900756,41,035
Lake County,Oregon,78.513032675712,41,037
Lane County,Oregon,79.2079564714346,41,039
Lincoln County,Oregon,78.0245324242206,41,041
Linn County,Oregon,78.0125501688733,41,043
Malheur County,Oregon,78.1037522509585,41,045
Marion County,Oregon,78.9413925678298,41,047
Morrow County,Oregon,79.4256026850809,41,049
Multnomah County,Oregon,78.8217893762903,41,051
Polk County,Oregon,80.5310978545484,41,053
Sherman County,Oregon,80.5793519574716,41,055
Tillamook County,Oregon,78.9892513342462,41,057
Umatilla County,Oregon,78.3563922435297,41,059
Union County,Oregon,79.0197328361872,41,061
Wallowa County,Oregon,80.1626880154203,41,063
Wasco County,Oregon,77.9029135636125,41,065
Washington County,Oregon,81.9087351873313,41,067
Wheeler County,Oregon,79.3273572087575,41,069
Yamhill County,Oregon,79.548653308478,41,071
Adams County,Pennsylvania,79.4360140076639,42,001
Allegheny County,Pennsylvania,78.2337843512619,42,003
Armstrong County,Pennsylvania,77.7277641117471,42,005
Beaver County,Pennsylvania,77.7028722879378,42,007
Bedford County,Pennsylvania,78.6636280307936,42,009
Berks County,Pennsylvania,79.4363532271244,42,011
Blair County,Pennsylvania,77.2842132682952,42,013
Bradford County,Pennsylvania,78.3883789747083,42,015
Bucks County,Pennsylvania,79.9578456938086,42,017
Butler County,Pennsylvania,78.965057788723,42,019
Cambria County,Pennsylvania,77.4945812338198,42,021
Cameron County,Pennsylvania,78.8643216631091,42,023
Carbon County,Pennsylvania,77.1641759715221,42,025
Centre County,Pennsylvania,81.6386166835025,42,027
Chester County,Pennsylvania,81.0749982958843,42,029
Clarion County,Pennsylvania,77.9254030734812,42,031
Clearfield County,Pennsylvania,78.0833285182962,42,033
Clinton County,Pennsylvania,78.3966432197668,42,035
Columbia County,Pennsylvania,78.6558933734343,42,037
Crawford County,Pennsylvania,77.582634943007,42,039
Cumberland County,Pennsylvania,80.0357690534804,42,041
Dauphin County,Pennsylvania,78.4572761603517,42,043
Delaware County,Pennsylvania,78.3854268888074,42,045
Elk County,Pennsylvania,78.5721316907293,42,047
Erie County,Pennsylvania,78.0783534353937,42,049
Fayette County,Pennsylvania,76.3320517634523,42,051
Forest County,Pennsylvania,76.9970507990285,42,053
Franklin County,Pennsylvania,79.7289026779292,42,055
Fulton County,Pennsylvania,78.239747503269,42,057
Greene County,Pennsylvania,76.6626476113496,42,059
Huntingdon County,Pennsylvania,78.7440808399189,42,061
Indiana County,Pennsylvania,78.8483411590149,42,063
Jefferson County,Pennsylvania,77.5612606725683,42,065
Juniata County,Pennsylvania,79.2017772653153,42,067
Lackawanna County,Pennsylvania,77.3760172787949,42,069
Lancaster County,Pennsylvania,80.0643589916505,42,071
Lawrence County,Pennsylvania,77.7495055817962,42,073
Lebanon County,Pennsylvania,79.3495311502865,42,075
Lehigh County,Pennsylvania,79.4927817166534,42,077
Luzerne County,Pennsylvania,77.0977889994793,42,079
Lycoming County,Pennsylvania,78.3260734660219,42,081
McKean County,Pennsylvania,77.2470575503981,42,083
Mercer County,Pennsylvania,77.8374300590183,42,085
Mifflin County,Pennsylvania,78.2723307904268,42,087
Monroe County,Pennsylvania,78.7591036613123,42,089
Montgomery County,Pennsylvania,80.6702823534694,42,091
Montour County,Pennsylvania,78.1698957174151,42,093
Northampton County,Pennsylvania,80.1468571083346,42,095
Northumberland County,Pennsylvania,77.6518798256631,42,097
Perry County,Pennsylvania,77.605978995961,42,099
Philadelphia County,Pennsylvania,75.2207339256438,42,101
Pike County,Pennsylvania,80.2239424602109,42,103
Potter County,Pennsylvania,78.4408348680508,42,105
Schuylkill County,Pennsylvania,76.5311558460834,42,107
Snyder County,Pennsylvania,80.0367682513592,42,109
Somerset County,Pennsylvania,78.0982118381996,42,111
Sullivan County,Pennsylvania,76.3412158746681,42,113
Susquehanna County,Pennsylvania,78.1215397169874,42,115
Tioga County,Pennsylvania,78.9101064655003,42,117
Union County,Pennsylvania,81.1586730759909,42,119
Venango County,Pennsylvania,77.4461817682045,42,121
Warren County,Pennsylvania,78.2490068110658,42,123
Washington County,Pennsylvania,77.7216766600275,42,125
Wayne County,Pennsylvania,77.9378444552939,42,127
Westmoreland County,Pennsylvania,78.5605399571143,42,129
Wyoming County,Pennsylvania,77.5808375813331,42,131
York County,Pennsylvania,79.3501264803896,42,133
Bristol County,Rhode Island,81.1208267178093,44,001
Kent County,Rhode Island,79.0898447212287,44,003
Newport County,Rhode Island,81.1822956132757,44,005
Providence County,Rhode Island,79.3079584924214,44,007
Washington County,Rhode Island,81.0561688244975,44,009
Abbeville County,South Carolina,76.650860623037,45,001
Aiken County,South Carolina,76.8666713052274,45,003
Allendale County,South Carolina,73.7031736883448,45,005
Anderson County,South Carolina,75.9076209191843,45,007
Bamberg County,South Carolina,74.8135983125535,45,009
Barnwell County,South Carolina,74.063134426894,45,011
Beaufort County,South Carolina,81.6719772303895,45,013
Berkeley County,South Carolina,77.8343347464282,45,015
Calhoun County,South Carolina,76.0095645451201,45,017
Charleston County,South Carolina,78.130200008251,45,019
Cherokee County,South Carolina,74.2201104559995,45,021
Chester County,South Carolina,73.9858686987968,45,023
Chesterfield County,South Carolina,74.7407986462764,45,025
Clarendon County,South Carolina,75.8819479374228,45,027
Colleton County,South Carolina,73.5357308382345,45,029
Darlington County,South Carolina,73.8238136488923,45,031
Dillon County,South Carolina,72.9758669669252,45,033
Dorchester County,South Carolina,78.1880590729632,45,035
Edgefield County,South Carolina,78.3515434246216,45,037
Fairfield County,South Carolina,74.154855366397,45,039
Florence County,South Carolina,74.4224144007882,45,041
Georgetown County,South Carolina,76.7703238766474,45,043
Greenville County,South Carolina,77.9070566649139,45,045
Greenwood County,South Carolina,76.6677816258043,45,047
Hampton County,South Carolina,74.5523046502549,45,049
Horry County,South Carolina,76.9785687124025,45,051
Jasper County,South Carolina,76.5138021424086,45,053
Kershaw County,South Carolina,76.4154214034054,45,055
Lancaster County,South Carolina,76.8710230443086,45,057
Laurens County,South Carolina,74.7265858481896,45,059
Lee County,South Carolina,72.9301911267294,45,061
Lexington County,South Carolina,77.7947812835261,45,063
McCormick County,South Carolina,76.7495478674765,45,065
Marion County,South Carolina,72.6482286360612,45,067
Marlboro County,South Carolina,72.8420523872639,45,069
Newberry County,South Carolina,76.4583828814027,45,071
Oconee County,South Carolina,77.0681285313959,45,073
Orangeburg County,South Carolina,74.2870122033454,45,075
Pickens County,South Carolina,77.2586884273305,45,077
Richland County,South Carolina,77.1581408801522,45,079
Saluda County,South Carolina,77.1278658981644,45,081
Spartanburg County,South Carolina,75.819818403016,45,083
Sumter County,South Carolina,75.7826157068893,45,085
Union County,South Carolina,74.1713296243147,45,087
Williamsburg County,South Carolina,73.4954783644888,45,089
York County,South Carolina,77.4155942573958,45,091
Aurora County,South Dakota,79.9373209117508,46,003
Beadle County,South Dakota,79.0719996137999,46,005
Bennett County,South Dakota,73.9614367135455,46,007
Bon Homme County,South Dakota,81.0713563389209,46,009
Brookings County,South Dakota,81.5540111729725,46,011
Brown County,South Dakota,80.1527939795878,46,013
Brule County,South Dakota,78.9828203212577,46,015
Buffalo County,South Dakota,70.7503439421229,46,017
Butte County,South Dakota,77.7913631533903,46,019
Campbell County,South Dakota,81.3544155073437,46,021
Charles Mix County,South Dakota,78.1525941869579,46,023
Clark County,South Dakota,80.1251252949223,46,025
Clay County,South Dakota,79.6221307699306,46,027
Codington County,South Dakota,80.6536647309789,46,029
Corson County,South Dakota,70.9799572209957,46,031
Custer County,South Dakota,80.0738418919718,46,033
Davison County,South Dakota,80.1223175514847,46,035
Day County,South Dakota,78.6610406774871,46,037
Deuel County,South Dakota,80.4457170288295,46,039
Dewey County,South Dakota,70.6364130345978,46,041
Douglas County,South Dakota,80.4292886461099,46,043
Edmunds County,South Dakota,80.5015671571323,46,045
Fall River County,South Dakota,76.0738417474228,46,047
Faulk County,South Dakota,79.7075927599897,46,049
Grant County,South Dakota,79.2833721624571,46,051
Gregory County,South Dakota,78.0372894759281,46,053
Haakon County,South Dakota,78.8902396377702,46,055
Hamlin County,South Dakota,78.9464719420164,46,057
Hand County,South Dakota,80.5366704818861,46,059
Hanson County,South Dakota,81.0430551058344,46,061
Harding County,South Dakota,81.588976909974,46,063
Hughes County,South Dakota,79.7110221505026,46,065
Hutchinson County,South Dakota,80.5752135102039,46,067
Hyde County,South Dakota,78.158968811163,46,069
Jerauld County,South Dakota,79.9160154174406,46,073
Jones County,South Dakota,78.8541940434331,46,075
Kingsbury County,South Dakota,79.1093804733616,46,077
Lake County,South Dakota,80.8758966595786,46,079
Lawrence County,South Dakota,80.7016353202264,46,081
Lincoln County,South Dakota,83.5044545634461,46,083
Lyman County,South Dakota,78.0070074421105,46,085
McCook County,South Dakota,78.5483390862916,46,087
McPherson County,South Dakota,80.7621865943628,46,089
