County,State,mean_life_expectancy,State_FIPS,County_FIPS,disability_rate
Jasper County,Missouri,76.0767438120459,29,097,14.3
Jefferson County,Missouri,76.220540591763,29,099,13.2
Johnson County,Missouri,78.0516742750014,29,101,12.0
Knox County,Missouri,77.0270675859464,29,103,21.1
Laclede County,Missouri,75.0904458398383,29,105,18.1
Lafayette County,Missouri,77.0370989396536,29,107,14.8
Lawrence County,Missouri,75.5192137951379,29,109,18.4
Lewis County,Missouri,76.7395590636485,29,111,13.5
Lincoln County,Missouri,76.4608707260957,29,113,14.4
Linn County,Missouri,76.0223641514161,29,115,14.5
Livingston County,Missouri,77.451267142211,29,117,14.2
McDonald County,Missouri,74.3341849477011,29,119,17.0
Macon County,Missouri,76.8820306006815,29,121,17.5
Madison County,Missouri,74.7844565712101,29,123,23.4
Maries County,Missouri,76.7471661910625,29,125,19.0
Marion County,Missouri,76.447939397188,29,127,14.0
Mercer County,Missouri,78.4394024105358,29,129,15.4
Miller County,Missouri,76.5530261699156,29,131,15.9
Mississippi County,Missouri,73.2967174114408,29,133,20.3
Moniteau County,Missouri,77.9750912094864,29,135,12.4
Monroe County,Missouri,77.8786175342524,29,137,18.1
Montgomery County,Missouri,75.3866268209446,29,139,17.2
Morgan County,Missouri,75.3166593676307,29,141,17.5
New Madrid County,Missouri,72.8921459414191,29,143,23.4
Newton County,Missouri,76.0037890545091,29,145,14.6
Nodaway County,Missouri,79.5442486296243,29,147,12.3
Oregon County,Missouri,75.341893533014,29,149,24.3
Osage County,Missouri,78.4908577336805,29,151,12.9
Ozark County,Missouri,75.772221449131,29,153,21.2
Pemiscot County,Missouri,71.0991420309128,29,155,26.4
Perry County,Missouri,77.9969367105358,29,157,15.6
Pettis County,Missouri,77.0416477629707,29,159,17.0
Phelps County,Missouri,76.3991197792772,29,161,16.4
Pike County,Missouri,76.6056758473554,29,163,13.7
Platte County,Missouri,80.4546927856646,29,165,11.7
Polk County,Missouri,76.1728201282906,29,167,16.2
Pulaski County,Missouri,76.3308450759656,29,169,20.4
Putnam County,Missouri,76.9507924450653,29,171,19.2
Ralls County,Missouri,78.5458692058773,29,173,14.3
Randolph County,Missouri,75.649723609828,29,175,17.1
Ray County,Missouri,76.1802780512912,29,177,15.2
Reynolds County,Missouri,74.7833202565672,29,179,26.1
Ripley County,Missouri,73.1914420021351,29,181,31.3
Saint Charles County,Missouri,80.122194895393,29,183,10.0
Saint Clair County,Missouri,76.2593478814892,29,185,22.7
Sainte Genevieve County,Missouri,78.4030337012175,29,186,15.8
Saint Francois County,Missouri,74.3211391404008,29,187,21.2
Saint Louis County,Missouri,78.0765678188272,29,189,12.0
Saline County,Missouri,76.9726358984441,29,195,17.4
Schuyler County,Missouri,77.1468932098163,29,197,16.4
Scotland County,Missouri,76.9771802586214,29,199,14.2
Scott County,Missouri,75.0690990504064,29,201,19.7
Shannon County,Missouri,76.1192805023651,29,203,25.2
Shelby County,Missouri,77.2961274473675,29,205,15.6
Stoddard County,Missouri,75.0611300088222,29,207,23.7
Stone County,Missouri,78.0291180636874,29,209,20.2
Sullivan County,Missouri,76.2251044197091,29,211,12.9
Taney County,Missouri,77.2458296062516,29,213,17.7
Texas County,Missouri,76.2091742385302,29,215,23.7
Vernon County,Missouri,75.9450181212839,29,217,17.9
Warren County,Missouri,78.3331968987417,29,219,15.6
Washington County,Missouri,73.459836552,29,221,25.9
Wayne County,Missouri,74.2259446489552,29,223,29.8
Webster County,Missouri,77.1350352875627,29,225,14.8
Worth County,Missouri,77.9302084018704,29,227,16.2
Wright County,Missouri,74.1614457084336,29,229,20.3
Saint Louis City,Missouri,74.1896736563864,29,510,15.4
Beaverhead County,Montana,80.9448226646817,30,001,15.4
Big Horn County,Montana,71.9697001689146,30,003,8.9
Blaine County,Montana,75.5202343469298,30,005,21.2
Broadwater County,Montana,80.2670534367669,30,007,18.1
Carbon County,Montana,80.6605423078617,30,009,15.9
Carter County,Montana,79.2644174464806,30,011,13.6
Cascade County,Montana,77.9060251925518,30,013,14.9
Chouteau County,Montana,79.34098309454,30,015,11.5
Custer County,Montana,77.3906851140695,30,017,18.4
Daniels County,Montana,78.5027077770161,30,019,15.6
Dawson County,Montana,78.7624994084774,30,021,12.9
Deer Lodge County,Montana,76.7585672829861,30,023,24.1
Fallon County,Montana,78.428023881019,30,025,12.6
Fergus County,Montana,78.0295728904988,30,027,12.3
Flathead County,Montana,79.327962691598,30,029,11.5
Gallatin County,Montana,82.2863434220936,30,031,7.9
Garfield County,Montana,78.537101707499,30,033,10.5
Glacier County,Montana,72.3969706242508,30,035,11.3
Granite County,Montana,81.6287643169946,30,039,18.8
Hill County,Montana,77.3763846277715,30,041,15.5
Jefferson County,Montana,79.1460098406432,30,043,13.0
Judith Basin County,Montana,80.3769928378066,30,045,14.5
Lake County,Montana,78.2311554670539,30,047,14.4
Lewis and Clark County,Montana,79.5033433665103,30,049,13.9
Liberty County,Montana,81.7047663502406,30,051,17.2
Lincoln County,Montana,78.3209421056512,30,053,21.4
McCone County,Montana,78.378506130964,30,055,12.8
Madison County,Montana,80.8747059264814,30,057,14.4
Meagher County,Montana,79.5130850612058,30,059,15.0
Mineral County,Montana,78.0861477098289,30,061,23.3
Missoula County,Montana,79.9360488543323,30,063,12.8
Musselshell County,Montana,76.4090802223068,30,065,14.8
Phillips County,Montana,77.3616047407189,30,071,16.6
Pondera County,Montana,78.3697960203374,30,073,17.1
Powder River County,Montana,80.0511609590453,30,075,16.6
Powell County,Montana,77.549356545495,30,077,14.9
Prairie County,Montana,78.2301371208863,30,079,16.0
Ravalli County,Montana,79.7346678910477,30,081,19.8
Richland County,Montana,77.6622806823903,30,083,12.9
Roosevelt County,Montana,69.9582456644647,30,085,12.0
Rosebud County,Montana,74.911591520403,30,087,18.4
Sanders County,Montana,77.9743037627336,30,089,19.8
Sheridan County,Montana,77.0202856282452,30,091,12.9
Silver Bow County,Montana,76.7320463973901,30,093,18.7
Stillwater County,Montana,79.8329668691657,30,095,13.2
Sweet Grass County,Montana,80.8941217262681,30,097,13.5
Teton County,Montana,80.0186991524645,30,099,15.5
Toole County,Montana,77.9706161872876,30,101,18.3
Valley County,Montana,78.2978230462404,30,105,15.0
Wheatland County,Montana,78.5666803681775,30,107,12.1
Wibaux County,Montana,77.2140468404227,30,109,13.2
Yellowstone County,Montana,78.3399011401631,30,111,12.4
Park County,Montana,80.1412933224688,30,067,11.1
Adams County,Nebraska,79.2386803063934,31,001,14.2
Antelope County,Nebraska,80.6233521875602,31,003,15.2
Boone County,Nebraska,80.7685595199511,31,011,11.9
Box Butte County,Nebraska,77.9107318085472,31,013,10.7
Boyd County,Nebraska,78.4584503389223,31,015,17.7
Brown County,Nebraska,79.7208027640196,31,017,14.3
Buffalo County,Nebraska,80.4057610637912,31,019,11.1
Burt County,Nebraska,78.1514077477966,31,021,16.0
Butler County,Nebraska,78.8878801735723,31,023,11.5
Cass County,Nebraska,79.3243825736807,31,025,9.4
Cedar County,Nebraska,80.6155192475625,31,027,11.4
Chase County,Nebraska,78.5771305046011,31,029,12.0
Cherry County,Nebraska,78.6277987205122,31,031,13.7
Cheyenne County,Nebraska,78.9410909506322,31,033,14.3
Clay County,Nebraska,78.3462108340339,31,035,15.3
Colfax County,Nebraska,80.0705903525638,31,037,9.6
Cuming County,Nebraska,81.5375193128756,31,039,10.6
Custer County,Nebraska,79.2619622541968,31,041,13.1
Dakota County,Nebraska,77.9989604099176,31,043,10.3
Dawes County,Nebraska,79.1383657554154,31,045,11.4
Dawson County,Nebraska,79.0290203017988,31,047,12.7
Deuel County,Nebraska,78.2131056023247,31,049,17.2
Dixon County,Nebraska,79.2736342959629,31,051,13.8
Dodge County,Nebraska,77.9285507341146,31,053,13.2
Douglas County,Nebraska,79.0324959378132,31,055,10.6
Dundy County,Nebraska,77.8262923738171,31,057,10.6
Fillmore County,Nebraska,78.1225662088939,31,059,15.8
Franklin County,Nebraska,78.3757519040505,31,061,17.0
Frontier County,Nebraska,81.9270372149933,31,063,17.9
Furnas County,Nebraska,78.1630446844995,31,065,17.8
Gage County,Nebraska,77.9532723592196,31,067,15.4
Garden County,Nebraska,78.2239047935662,31,069,16.9
Garfield County,Nebraska,79.3376782305528,31,071,15.6
Gosper County,Nebraska,80.6161969240761,31,073,13.0
Greeley County,Nebraska,80.3403812005876,31,077,14.7
Hall County,Nebraska,78.5502120251311,31,079,12.4
Hamilton County,Nebraska,80.3320159152027,31,081,11.1
Harlan County,Nebraska,79.9698987185786,31,083,16.3
Hitchcock County,Nebraska,78.3103651106612,31,087,18.5
Holt County,Nebraska,79.610330202594,31,089,13.9
Howard County,Nebraska,79.7459092846116,31,093,13.2
Jefferson County,Nebraska,77.6514201750782,31,095,16.9
Johnson County,Nebraska,78.0734676712079,31,097,16.4
Kearney County,Nebraska,78.7840102378771,31,099,11.6
Keith County,Nebraska,78.8132773925833,31,101,13.4
Kimball County,Nebraska,77.4037269668094,31,105,17.5
Knox County,Nebraska,79.2826280781089,31,107,13.6
Lancaster County,Nebraska,80.1664651965334,31,109,10.7
Lincoln County,Nebraska,78.6676813371112,31,111,14.6
Madison County,Nebraska,78.6870364721593,31,119,11.1
Merrick County,Nebraska,79.0674221284125,31,121,15.8
Morrill County,Nebraska,77.6999266988015,31,123,14.4
Nance County,Nebraska,77.6497731367353,31,125,15.8
Nemaha County,Nebraska,78.2760276011889,31,127,14.2
Nuckolls County,Nebraska,79.2170559853709,31,129,17.0
Otoe County,Nebraska,79.2572601061194,31,131,14.9
Pawnee County,Nebraska,79.4029117409833,31,133,13.4
Perkins County,Nebraska,80.0054706148548,31,135,13.2
Phelps County,Nebraska,79.4706194479782,31,137,12.4
Pierce County,Nebraska,80.0919638609323,31,139,11.2
Platte County,Nebraska,80.4691837091205,31,141,9.7
Polk County,Nebraska,80.2035794704127,31,143,12.6
Red Willow County,Nebraska,78.4182528894736,31,145,14.5
Richardson County,Nebraska,77.4766869768138,31,147,16.1
Rock County,Nebraska,78.7563499840843,31,149,13.2
Saline County,Nebraska,77.76058472849,31,151,11.4
Sarpy County,Nebraska,81.2665434718369,31,153,9.0
Saunders County,Nebraska,79.3099534123509,31,155,13.7
Scotts Bluff County,Nebraska,77.4661134391143,31,157,14.5
Seward County,Nebraska,79.0741243084891,31,159,10.6
Sheridan County,Nebraska,77.8553274391316,31,161,18.0
Sherman County,Nebraska,79.3986775475706,31,163,15.7
Sioux County,Nebraska,83.0691463667531,31,165,9.3
Stanton County,Nebraska,80.998214361062,31,167,11.3
Thayer County,Nebraska,78.3873954991961,31,169,15.2
Thurston County,Nebraska,73.5471868691476,31,173,12.6
Valley County,Nebraska,80.0816732723295,31,175,15.7
Washington County,Nebraska,80.0741390529234,31,177,14.4
Wayne County,Nebraska,82.7285182880321,31,179,10.0
Webster County,Nebraska,77.3950167156071,31,181,15.4
York County,Nebraska,79.7553556432806,31,185,14.0
Churchill County,Nevada,75.8724947090834,32,001,14.3
Clark County,Nevada,78.6221459288642,32,003,12.2
Douglas County,Nevada,81.1881355936548,32,005,15.3
Elko County,Nevada,78.6654169072217,32,007,11.8
Eureka County,Nevada,77.8012234800695,32,011,18.0
Humboldt County,Nevada,76.947350136091,32,013,11.3
Lander County,Nevada,76.9989835691092,32,015,11.0
Lincoln County,Nevada,78.1894865818084,32,017,21.1
Lyon County,Nevada,76.3369808292113,32,019,17.9
Mineral County,Nevada,74.4348721721963,32,021,18.7
Nye County,Nevada,73.9082046979141,32,023,24.3
Pershing County,Nevada,78.0621900857741,32,027,14.1
Storey County,Nevada,82.528877886605,32,029,22.3
Washoe County,Nevada,78.2653417424194,32,031,12.1
White Pine County,Nevada,77.5162986034553,32,033,16.1
Carson City,Nevada,75.2373349309427,32,510,21.9
Belknap County,New Hampshire,78.016249444316,33,001,15.8
Carroll County,New Hampshire,79.6212793175012,33,003,15.6
Cheshire County,New Hampshire,79.2440699026094,33,005,13.8
Coos County,New Hampshire,76.5491888957549,33,007,20.8
Grafton County,New Hampshire,80.4985240487219,33,009,14.5
Hillsborough County,New Hampshire,79.4721831592188,33,011,11.7
Merrimack County,New Hampshire,79.2950167409148,33,013,13.6
Rockingham County,New Hampshire,80.4012427345475,33,015,10.6
Strafford County,New Hampshire,78.1489575752385,33,017,12.5
Sullivan County,New Hampshire,78.7549906376338,33,019,13.8
Atlantic County,New Jersey,77.5686668388061,34,001,13.5
Bergen County,New Jersey,83.1457653000287,34,003,8.1
Burlington County,New Jersey,79.6753869979683,34,005,11.7
Camden County,New Jersey,77.5540325914464,34,007,13.4
Cape May County,New Jersey,77.412185736206,34,009,14.1
Cumberland County,New Jersey,75.7098061205668,34,011,14.0
Essex County,New Jersey,79.8252847481357,34,013,11.6
Gloucester County,New Jersey,78.1331206056522,34,015,12.9
Hudson County,New Jersey,82.349847853185,34,017,9.2
Hunterdon County,New Jersey,83.427998555951,34,019,8.9
Mercer County,New Jersey,80.5288666860776,34,021,10.4
Middlesex County,New Jersey,81.7425141921375,34,023,9.1
Monmouth County,New Jersey,80.8520668534003,34,025,10.1
Morris County,New Jersey,82.6720302531243,34,027,8.4
Ocean County,New Jersey,79.215235531049,34,029,13.2
Passaic County,New Jersey,80.7840741923322,34,031,8.9
Salem County,New Jersey,76.2784495585658,34,033,15.1
Somerset County,New Jersey,82.8029168388035,34,035,8.0
Sussex County,New Jersey,79.7733181381442,34,037,10.8
Union County,New Jersey,81.6546233077387,34,039,9.2
Warren County,New Jersey,79.991864458029,34,041,12.7
Bernalillo County,New Mexico,78.4253098966629,35,001,13.5
Catron County,New Mexico,79.6738765717489,35,003,30.4
Chaves County,New Mexico,75.8367975528453,35,005,16.6
Colfax County,New Mexico,77.9169328709913,35,007,22.5
Curry County,New Mexico,76.97078114545,35,009,15.8
De Baca County,New Mexico,75.5998624100907,35,011,22.9
Dona Ana County,New Mexico,79.8534227477422,35,013,13.7
Eddy County,New Mexico,75.2904754645984,35,015,13.4
Grant County,New Mexico,77.6666811676828,35,017,19.1
Guadalupe County,New Mexico,76.1943912069806,35,019,23.1
Hidalgo County,New Mexico,76.7132720850165,35,023,21.6
Lea County,New Mexico,75.8331081071853,35,025,11.8
Lincoln County,New Mexico,79.6075546489729,35,027,18.5
Los Alamos County,New Mexico,83.5857336309642,35,028,9.4
Luna County,New Mexico,75.5398566167275,35,029,20.9
McKinley County,New Mexico,72.4486225485179,35,031,16.7
Mora County,New Mexico,77.8526910116324,35,033,27.6
Otero County,New Mexico,77.829914100508,35,035,16.8
Quay County,New Mexico,75.4040017660444,35,037,22.5
Rio Arriba County,New Mexico,73.9861189523383,35,039,16.1
Roosevelt County,New Mexico,77.6483283926092,35,041,17.2
Sandoval County,New Mexico,78.9755245367137,35,043,13.2
San Juan County,New Mexico,76.3732563446492,35,045,14.8
San Miguel County,New Mexico,76.8342785424056,35,047,28.5
Santa Fe County,New Mexico,81.081579346914,35,049,12.9
Sierra County,New Mexico,73.7818892326575,35,051,26.1
Socorro County,New Mexico,76.0003433561776,35,053,26.5
Taos County,New Mexico,79.16426515373,35,055,19.1
Torrance County,New Mexico,76.6741336444047,35,057,17.0
Union County,New Mexico,77.0126053124796,35,059,21.0
Cibola County,New Mexico,76.7229362141103,35,006,24.8
Valencia County,New Mexico,76.7229362141103,35,061,19.3
Albany County,New York,80.0746725287212,36,001,11.2
Allegany County,New York,78.4394658874037,36,003,16.0
Bronx County,New York,80.4433191881885,36,005,14.8
Broome County,New York,78.8505062807572,36,007,15.6
Cattaraugus County,New York,77.7429165500779,36,009,15.8
Cayuga County,New York,79.6182904674633,36,011,14.8
Chautauqua County,New York,78.0274608514563,36,013,15.5
Chemung County,New York,77.3341995646756,36,015,15.4
Chenango County,New York,77.7453056347738,36,017,19.2
Clinton County,New York,79.4014378428834,36,019,15.8
Columbia County,New York,79.8226625875271,36,021,15.8
Cortland County,New York,78.6078114913621,36,023,13.1
Delaware County,New York,79.1748873054693,36,025,16.3
Dutchess County,New York,80.9318662502287,36,027,13.1
Erie County,New York,78.5492599918306,36,029,13.2
Essex County,New York,80.0040153386776,36,031,16.8
Franklin County,New York,78.9876021252457,36,033,15.4
Fulton County,New York,78.3758856594775,36,035,15.9
Genesee County,New York,78.777157766567,36,037,15.0
Greene County,New York,78.8848559034529,36,039,13.9
Hamilton County,New York,78.7258245958027,36,041,25.6
Herkimer County,New York,79.0848034920589,36,043,15.7
Jefferson County,New York,78.415009175769,36,045,14.2
Kings County,New York,82.7149005136971,36,047,10.2
Lewis County,New York,79.5985331351699,36,049,14.5
Livingston County,New York,80.1468856518494,36,051,13.0
Madison County,New York,80.6018906462573,36,053,12.7
Monroe County,New York,79.9985551933626,36,055,13.6
Montgomery County,New York,77.8869426702891,36,057,16.4
Nassau County,New York,82.9605480434385,36,059,8.3
New York County,New York,84.7782146045103,36,061,10.3
Niagara County,New York,77.9436649018485,36,063,13.9
Oneida County,New York,78.4306017049498,36,065,14.7
Onondaga County,New York,79.5620541395277,36,067,12.6
Ontario County,New York,79.9851199634495,36,069,12.5
Orange County,New York,80.307250478186,36,071,11.9
Orleans County,New York,78.2174334363597,36,073,16.8
Oswego County,New York,78.1723285332375,36,075,15.3
Otsego County,New York,80.2635256503931,36,077,13.9
Putnam County,New York,82.4652465954224,36,079,10.2
Queens County,New York,83.7489190558198,36,081,9.5
Rensselaer County,New York,79.2298296738436,36,083,13.6
Richmond County,New York,80.9964729675988,36,085,10.0
Rockland County,New York,82.9979311088741,36,087,9.3
Saint Lawrence County,New York,79.2015212721662,36,089,16.1
Saratoga County,New York,81.2841373742208,36,091,11.2
Schenectady County,New York,79.071092381202,36,093,12.9
Schoharie County,New York,80.6687475186434,36,095,16.1
Schuyler County,New York,78.732246574324,36,097,16.9
Seneca County,New York,78.7505718258443,36,099,17.0
Steuben County,New York,78.7538499236012,36,101,15.5
Suffolk County,New York,80.9131387320428,36,103,9.6
Sullivan County,New York,78.0674057176207,36,105,16.4
Tioga County,New York,80.0627686240448,36,107,14.6
Tompkins County,New York,81.058010900293,36,109,9.1
Ulster County,New York,80.0340195369153,36,111,13.8
Warren County,New York,79.4451633999944,36,113,14.9
Washington County,New York,78.8926415367521,36,115,14.6
Wayne County,New York,79.0995767806004,36,117,14.8
Westchester County,New York,83.5466002694936,36,119,9.4
Wyoming County,New York,78.8553748075023,36,121,13.9
Yates County,New York,78.8474138990411,36,123,12.5
Alamance County,North Carolina,77.0424953567661,37,001,14.3
Alexander County,North Carolina,77.1464278792671,37,003,18.2
Alleghany County,North Carolina,77.4645541529816,37,005,23.3
Anson County,North Carolina,73.9948848229106,37,007,17.8
Ashe County,North Carolina,77.5434452314134,37,009,15.7
Avery County,North Carolina,77.0302293915905,37,011,19.9
Beaufort County,North Carolina,75.8429805195013,37,013,18.8
Bertie County,North Carolina,75.7781270924036,37,015,21.3
Bladen County,North Carolina,74.7108457117798,37,017,20.5
Brunswick County,North Carolina,78.6119628903284,37,019,17.5
Buncombe County,North Carolina,78.5787464590464,37,021,13.6
Burke County,North Carolina,76.4401251029094,37,023,20.4
Cabarrus County,North Carolina,78.5323586464331,37,025,10.6
Caldwell County,North Carolina,75.7184583485656,37,027,18.3
Camden County,North Carolina,78.4465385829993,37,029,13.6
Carteret County,North Carolina,77.5167482065169,37,031,19.6
Caswell County,North Carolina,76.3745476794143,37,033,18.3
Catawba County,North Carolina,76.6769943597572,37,035,14.2
Chatham County,North Carolina,81.2037555501509,37,037,15.3
Cherokee County,North Carolina,76.5092111584297,37,039,20.6
Chowan County,North Carolina,76.4372420426026,37,041,15.7
Clay County,North Carolina,77.3582893400051,37,043,18.4
Cleveland County,North Carolina,74.3815353988703,37,045,16.2
Columbus County,North Carolina,73.5649127205506,37,047,20.0
Craven County,North Carolina,76.6920584103542,37,049,16.8
Cumberland County,North Carolina,75.9692132869676,37,051,17.0
Currituck County,North Carolina,77.6808379451727,37,053,14.6
Dare County,North Carolina,78.6869528554015,37,055,13.4
Davidson County,North Carolina,76.037370362903,37,057,16.1
Davie County,North Carolina,78.1066164372315,37,059,15.6
Duplin County,North Carolina,78.0522759407488,37,061,19.5
Durham County,North Carolina,79.8619500121697,37,063,10.0
Edgecombe County,North Carolina,73.910160221433,37,065,16.8
Forsyth County,North Carolina,77.7622415891718,37,067,10.3
Franklin County,North Carolina,77.549603687434,37,069,15.7
Gaston County,North Carolina,75.4040887759209,37,071,15.7
Gates County,North Carolina,76.8693971845974,37,073,21.9
Graham County,North Carolina,75.9661585910562,37,075,20.4
Granville County,North Carolina,77.9679829106574,37,077,16.0
Greene County,North Carolina,76.5770536712493,37,079,23.4
Guilford County,North Carolina,78.0784548182238,37,081,11.1
Halifax County,North Carolina,74.257405189594,37,083,19.2
Harnett County,North Carolina,76.6592936908453,37,085,13.4
Haywood County,North Carolina,77.0827043630588,37,087,17.6
Henderson County,North Carolina,79.0326593749362,37,089,14.9
Hertford County,North Carolina,75.9569507217212,37,091,21.5
Hoke County,North Carolina,76.1274779440894,37,093,17.1
Hyde County,North Carolina,75.9924755089499,37,095,14.1
Iredell County,North Carolina,77.6615604383132,37,097,13.1
Jackson County,North Carolina,78.2879230773529,37,099,14.1
Johnston County,North Carolina,77.554560970306,37,101,14.2
Jones County,North Carolina,75.8130568540181,37,103,25.0
Lee County,North Carolina,76.3427066434483,37,105,15.3
Lenoir County,North Carolina,74.4762663022782,37,107,23.8
Lincoln County,North Carolina,77.3371859669708,37,109,15.0
McDowell County,North Carolina,76.6633026776907,37,111,21.1
Macon County,North Carolina,77.7787051758304,37,113,17.5
Madison County,North Carolina,77.5986767742746,37,115,16.8
Martin County,North Carolina,74.9400660774784,37,117,19.4
Mecklenburg County,North Carolina,80.1522435416104,37,119,8.4
Mitchell County,North Carolina,75.5589631859792,37,121,20.4
Montgomery County,North Carolina,76.3925600444308,37,123,14.9
Moore County,North Carolina,79.3633681005397,37,125,15.7
Nash County,North Carolina,75.3658505372435,37,127,16.3
New Hanover County,North Carolina,79.1146860483251,37,129,12.7
Northampton County,North Carolina,76.3321962292302,37,131,20.9
Onslow County,North Carolina,76.4765327239461,37,133,17.5
Orange County,North Carolina,81.7683838904584,37,135,8.8
Pamlico County,North Carolina,77.3014098146131,37,137,21.4
Pasquotank County,North Carolina,76.1250192254144,37,139,15.0
Pender County,North Carolina,77.5467605687548,37,141,16.6
Perquimans County,North Carolina,78.2293575907002,37,143,15.4
Person County,North Carolina,76.3285896106074,37,145,18.8
Pitt County,North Carolina,77.9398346041241,37,147,12.8
Polk County,North Carolina,79.3177324301475,37,149,18.4
Randolph County,North Carolina,76.0482561464948,37,151,15.7
Richmond County,North Carolina,73.7317606569577,37,153,18.3
Robeson County,North Carolina,72.8800149189559,37,155,16.5
Rockingham County,North Carolina,74.9959914579048,37,157,15.7
Rowan County,North Carolina,75.1409935658716,37,159,15.6
Rutherford County,North Carolina,75.4422491445169,37,161,20.1
Sampson County,North Carolina,75.3342035204836,37,163,18.7
Scotland County,North Carolina,74.186669395974,37,165,17.9
Stanly County,North Carolina,75.908123234748,37,167,14.7
Stokes County,North Carolina,76.2699737280374,37,169,15.4
Surry County,North Carolina,75.5773702688998,37,171,20.3
Swain County,North Carolina,72.7425463719639,37,173,18.6
Transylvania County,North Carolina,80.167955180563,37,175,16.3
Tyrrell County,North Carolina,77.0931832982546,37,177,23.6
Union County,North Carolina,79.6361038266596,37,179,9.4
Vance County,North Carolina,73.9886328764379,37,181,18.0
Wake County,North Carolina,81.4480752181838,37,183,8.5
Warren County,North Carolina,76.8809317699068,37,185,20.1
Washington County,North Carolina,76.1751456680066,37,187,23.0
Watauga County,North Carolina,81.4474079178964,37,189,11.1
Wayne County,North Carolina,75.7711701332814,37,191,16.5
Wilkes County,North Carolina,76.3850636978269,37,193,18.7
Wilson County,North Carolina,75.9801832639949,37,195,15.7
Yadkin County,North Carolina,76.3997781261703,37,197,16.9
Yancey County,North Carolina,77.3719036437365,37,199,18.5
Adams County,North Dakota,79.6132666817636,38,001,10.0
Barnes County,North Dakota,79.0373096523908,38,003,14.4
Benson County,North Dakota,73.3897173517137,38,005,14.0
Bottineau County,North Dakota,78.5117369478776,38,009,15.1
Bowman County,North Dakota,79.2249527335264,38,011,10.4
Burke County,North Dakota,79.6733510053729,38,013,7.7
Burleigh County,North Dakota,81.4578108638753,38,015,9.9
Cass County,North Dakota,80.9028425643131,38,017,9.4
Cavalier County,North Dakota,80.4006708988079,38,019,9.8
Dickey County,North Dakota,79.4192968908002,38,021,10.5
Divide County,North Dakota,79.7383757072246,38,023,14.2
Dunn County,North Dakota,79.8492981595634,38,025,13.3
Eddy County,North Dakota,76.230427239989,38,027,18.9
Emmons County,North Dakota,79.038215221504,38,029,15.9
Foster County,North Dakota,79.2919478798662,38,031,10.3
Golden Valley County,North Dakota,83.6601275669132,38,033,14.5
Grand Forks County,North Dakota,79.553219666559,38,035,10.2
Grant County,North Dakota,78.9935522492705,38,037,14.4
Griggs County,North Dakota,79.384741456535,38,039,14.9
Hettinger County,North Dakota,79.3741135189698,38,041,12.2
Kidder County,North Dakota,81.0655027071112,38,043,13.2
LaMoure County,North Dakota,81.7485211039916,38,045,11.4
Logan County,North Dakota,80.045651660437,38,047,11.4
McHenry County,North Dakota,79.7312038063874,38,049,12.7
McIntosh County,North Dakota,79.4700046347546,38,051,14.0
McKenzie County,North Dakota,78.9928851256268,38,053,9.0
McLean County,North Dakota,79.0760828613649,38,055,10.2
Mercer County,North Dakota,80.2128331714311,38,057,10.6
Morton County,North Dakota,78.9409023374877,38,059,9.1
Mountrail County,North Dakota,75.4820725452834,38,061,10.5
Nelson County,North Dakota,76.7671783597526,38,063,14.4
Oliver County,North Dakota,82.8737552169219,38,065,13.4
Pembina County,North Dakota,79.978074335188,38,067,12.2
Pierce County,North Dakota,79.1159224364283,38,069,10.3
Ramsey County,North Dakota,78.2000365429767,38,071,15.1
Ransom County,North Dakota,77.9306784240809,38,073,15.1
Renville County,North Dakota,78.7838997662241,38,075,14.6
Richland County,North Dakota,80.7305154812652,38,077,10.8
Rolette County,North Dakota,72.6794460827196,38,079,15.7
Sargent County,North Dakota,80.643124965622,38,081,13.1
Sheridan County,North Dakota,82.5021330150977,38,083,13.5
Sioux County,North Dakota,68.3525262683119,38,085,11.0
Stark County,North Dakota,80.5517489712017,38,089,10.5
Steele County,North Dakota,81.829619726229,38,091,13.6
Stutsman County,North Dakota,78.4786254185206,38,093,14.2
Towner County,North Dakota,78.2285615624407,38,095,13.6
Traill County,North Dakota,79.7006807826929,38,097,12.2
Walsh County,North Dakota,77.8692839623738,38,099,14.6
Ward County,North Dakota,80.357837123704,38,101,10.0
Wells County,North Dakota,78.9212243567136,38,103,16.9
Williams County,North Dakota,78.5462356789679,38,105,9.6
Adams County,Ohio,73.3002420570587,39,001,20.2
Allen County,Ohio,76.8747445794476,39,003,15.5
Ashland County,Ohio,77.9185048550273,39,005,13.9
Ashtabula County,Ohio,75.4130448359176,39,007,16.4
Athens County,Ohio,77.3060808986043,39,009,16.6
Auglaize County,Ohio,78.5252491729004,39,011,10.9
Belmont County,Ohio,76.5908421310338,39,013,16.2
Brown County,Ohio,74.8563580593383,39,015,16.5
Butler County,Ohio,76.8520231646443,39,017,12.3
Carroll County,Ohio,77.4021969776505,39,019,14.7
Champaign County,Ohio,76.5028213834799,39,021,16.1
Clark County,Ohio,74.437523818566,39,023,16.9
Clermont County,Ohio,77.7225817127799,39,025,13.4
Clinton County,Ohio,75.7454742693316,39,027,16.0
Columbiana County,Ohio,76.0637384945333,39,029,16.2
Coshocton County,Ohio,76.7090350339248,39,031,15.7
Crawford County,Ohio,75.548826551973,39,033,16.8
Cuyahoga County,Ohio,76.9895127143235,39,035,15.1
Darke County,Ohio,76.8734029163755,39,037,14.0
Defiance County,Ohio,77.548813090665,39,039,12.8
